"ple0040","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"No","2018","North Rhine-Westphalia","4706","0.839401565194938","0.829651108789799","0.849152021600076","2"
"No","2018","Hesse","1487","0.867436306321327","0.851345060347415","0.883527552295239","2"
"No","2018","Rhineland-Palatinate,Saarland","1302","0.851545412117003","0.83349215051461","0.869598673719396","2"
"No","2018","Baden-Württemberg","2504","0.876873303732761","0.864689597258409","0.889057010207114","2"
"No","2018","Bavaria","3532","0.873282447336997","0.862967062067944","0.88359783260605","2"
"No","2018","Berlin","864","0.840555981909512","0.817831816145302","0.863280147673722","2"
"No","2018","Brandenburg","884","0.859451067377159","0.838246344752405","0.880655790001913","2"
"No","2018","Mecklenburg-Western Pomerania","516","0.815009298029201","0.78388828460382","0.846130311454582","2"
"No","2018","Saxony","1437","0.875780143998383","0.859763164973601","0.891797123023166","2"
"No","2018","Saxony-Anhalt","820","0.88225980780124","0.861387956507114","0.903131659095367","2"
"No","2018","Thuringia","810","0.857112602856359","0.834764609032428","0.879460596680291","2"
"Yes","2018","Schleswig-Holstein","110","0.140546814964736","0.118209640642036","0.162883989287436","1"
"Yes","2018","Hamburg","48","0.115951184140264","0.0875739947340034","0.144328373546525","1"
"Yes","2018","Lower Saxony","288","0.151882160551272","0.137924497333697","0.165839823768846","1"
"Yes","2018","Bremen","16","","","","1"
"Yes","2018","North Rhine-Westphalia","741","0.160598434805062","0.150847978399924","0.170348891210201","1"
"Yes","2018","Baden-Württemberg","290","0.123126696267239","0.110942989792886","0.135310402741591","1"
"Yes","2018","Hesse","219","0.132563693678673","0.116472447704761","0.148654939652585","1"
"Yes","2018","Berlin","133","0.159444018090488","0.136719852326278","0.182168183854698","1"
"Yes","2018","Bavaria","463","0.126717552663003","0.11640216739395","0.137032937932056","1"
"Yes","2018","Mecklenburg-Western Pomerania","82","0.184990701970799","0.153869688545418","0.21611171539618","1"
"Yes","2018","Rhineland-Palatinate,Saarland","188","0.148454587882997","0.130401326280604","0.16650784948539","1"
"Yes","2018","Brandenburg","148","0.140548932622841","0.119344209998087","0.161753655247595","1"
"Yes","2018","Saxony-Anhalt","96","0.11774019219876","0.0968683409046328","0.138612043492886","1"
"Yes","2018","Saxony","192","0.124219856001617","0.108202876976834","0.140236835026399","1"
"Yes","2018","Thuringia","132","0.142887397143641","0.120539403319709","0.165235390967572","1"
"No","2019","Schleswig-Holstein","858","0.883894498353878","0.863598111263791","0.904190885443964","2"
"No","2019","Hamburg","479","0.880218295263535","0.852574313575643","0.907862276951427","2"
"No","2019","Lower Saxony","2212","0.84365943823841","0.829417428028098","0.857901448448722","2"
"No","2019","Bremen","206","0.954609058158419","0.927102634787523","0.982115481529314","2"
"No","2019","North Rhine-Westphalia","4715","0.846326203880028","0.836724300774321","0.855928106985734","2"
"No","2019","Hesse","1513","0.872449560488684","0.856675349150075","0.888223771827293","2"
"No","2019","Rhineland-Palatinate,Saarland","1289","0.844305752831909","0.825758857528997","0.862852648134821","2"
"No","2019","Baden-Württemberg","2526","0.878517132896375","0.8664296216267","0.890604644166049","2"
"No","2019","Bavaria","3518","0.871078927704076","0.860640236546458","0.881517618861695","2"
"No","2019","Berlin","898","0.833859476516981","0.811194648134455","0.856524304899507","2"
"No","2019","Brandenburg","956","0.85460598414219","0.833943457808149","0.875268510476231","2"
"No","2019","Mecklenburg-Western Pomerania","530","0.807632251554718","0.776327345675684","0.838937157433752","2"
"No","2019","Saxony","1448","0.861799446477139","0.845117175126574","0.878481717827703","2"
"No","2019","Saxony-Anhalt","801","0.896133618405858","0.87611244394226","0.916154792869456","2"
"No","2019","Thuringia","798","0.862964607369061","0.84080356974348","0.885125644994642","2"
"Yes","2019","Schleswig-Holstein","99","0.116105501646122","0.0958091145560357","0.136401888736209","1"
"Yes","2019","Hamburg","51","0.119781704736465","0.0921377230485727","0.147425686424357","1"
"Yes","2019","Lower Saxony","286","0.15634056176159","0.142098551551278","0.170582571971902","1"
"Yes","2019","Bremen","14","","","","1"
"Yes","2019","North Rhine-Westphalia","704","0.153673796119972","0.144071893014266","0.163275699225679","1"
"Yes","2019","Baden-Württemberg","280","0.121482867103625","0.10939535583395","0.1335703783733","1"
"Yes","2019","Hesse","205","0.127550439511316","0.111776228172707","0.143324650849925","1"
"Yes","2019","Bavaria","441","0.128921072295924","0.118482381138305","0.139359763453542","1"
"Yes","2019","Berlin","138","0.166140523483019","0.143475695100493","0.188805351865545","1"
"Yes","2019","Mecklenburg-Western Pomerania","79","0.192367748445282","0.161062842566248","0.223672654324316","1"
"Yes","2019","Brandenburg","162","0.14539401585781","0.124731489523769","0.166056542191851","1"
"Yes","2019","Saxony","196","0.138200553522861","0.121518282172297","0.154882824873426","1"
"Yes","2019","Saxony-Anhalt","91","0.103866381594142","0.0838452071305445","0.12388755605774","1"
"Yes","2019","Rhineland-Palatinate,Saarland","179","0.155694247168091","0.137147351865179","0.174241142471003","1"
"Yes","2019","Thuringia","127","0.137035392630939","0.114874355005358","0.15919643025652","1"
