"ple0040","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2011","Couple + C. LE and GT 16","(1b) general elementary school","189","0.941482231122375","0.90895230801102","0.97401215423373"
"No","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","320","0.907769280549762","0.877669768609445","0.937868792490079"
"No","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","116","0.999696544779753","0.996540547921924","1.00285254163758"
"No","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","394","0.947165964946771","0.92587305120912","0.968458878684421"
"No","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","152","0.990000698025843","0.974337341463426","1.00566405458826"
"No","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","147","0.977552688970822","0.953846883792262","1.00125849414938"
"No","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","125","0.949035873573824","0.911518300927298","0.986553446220349"
"No","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","176","0.932342538567469","0.896052721530115","0.968632355604823"
"Yes","2012","1-pers.-HH","(0) in school","","","",""
"Yes","2012","1-pers.-HH","(1a) inadequately completed","18","","",""
"Yes","2012","1-pers.-HH","(1b) general elementary school","120","0.258107839557138","0.216157938685456","0.30005774042882"
"Yes","2012","1-pers.-HH","(1c) basic vocational qualification","259","0.260528375713185","0.233418868175272","0.287637883251098"
"Yes","2012","1-pers.-HH","(2b) intermediate general qualification","14","","",""
"Yes","2012","1-pers.-HH","(2a) intermediate vocational","154","0.180873002241659","0.154316319984453","0.207429684498865"
"Yes","2012","1-pers.-HH","(2c_gen) general maturity certificate","15","","",""
"Yes","2012","1-pers.-HH","(2c_voc) vocational maturity certificate","31","0.128796991571573","0.0895612723443294","0.168032710798817"
"Yes","2012","1-pers.-HH","(3a) lower tertiary education","49","0.15221806484029","0.112797038525711","0.191639091154869"
"Yes","2012","1-pers.-HH","(3b) higher tertiary education","54","0.0883021956434195","0.063506556680278","0.113097834606561"
"Yes","2012","(Married) couple without C. ","(0) in school","","","",""
"Yes","2012","(Married) couple without C. ","(1a) inadequately completed","21","","",""
"Yes","2012","(Married) couple without C. ","(1b) general elementary school","130","0.198387387601943","0.166371594753734","0.230403180450152"
"Yes","2012","(Married) couple without C. ","(1c) basic vocational qualification","676","0.245932928171257","0.2294840611298","0.262381795212715"
"Yes","2012","(Married) couple without C. ","(2b) intermediate general qualification","23","","",""
"Yes","2012","(Married) couple without C. ","(2a) intermediate vocational","337","0.170713876132979","0.153642093114917","0.187785659151041"
"Yes","2012","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Yes","2012","(Married) couple without C. ","(2c_voc) vocational maturity certificate","95","0.134718504511193","0.106262241905501","0.163174767116884"
"Yes","2012","(Married) couple without C. ","(3a) lower tertiary education","122","0.161714520335087","0.136007279716727","0.187421760953447"
"Yes","2012","(Married) couple without C. ","(3b) higher tertiary education","155","0.113703740865449","0.0963871735835888","0.131020308147309"
"Yes","2012","Single parent ","(0) in school","1","","",""
"Yes","2012","Single parent ","(1a) inadequately completed","7","","",""
"Yes","2012","Single parent ","(1b) general elementary school","32","0.102861184621377","0.0670874903678061","0.138634878874948"
"Yes","2012","Single parent ","(1c) basic vocational qualification","41","0.140425328372355","0.108181604691246","0.172669052053464"
"Yes","2012","Single parent ","(2b) intermediate general qualification","10","","",""
"Yes","2012","Single parent ","(2a) intermediate vocational","71","0.099505219189412","0.0786447832688629","0.120365655109961"
"Yes","2012","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Yes","2012","Single parent ","(2c_voc) vocational maturity certificate","22","","",""
"Yes","2012","Single parent ","(3a) lower tertiary education","9","","",""
"Yes","2012","Single parent ","(3b) higher tertiary education","19","","",""
"Yes","2012","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1a) inadequately completed","6","","",""
"Yes","2012","Couple + C. LE 16 ","(1b) general elementary school","14","","",""
"Yes","2012","Couple + C. LE 16 ","(1c) basic vocational qualification","73","0.0736523890197248","0.0591606264360949","0.0881441516033547"
"Yes","2012","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"Yes","2012","Couple + C. LE 16 ","(2a) intermediate vocational","99","0.0559475905130111","0.0463810703595752","0.0655141106664469"
"Yes","2012","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","26","","",""
"Yes","2012","Couple + C. LE 16 ","(3a) lower tertiary education","13","","",""
"Yes","2012","Couple + C. LE 16 ","(3b) higher tertiary education","21","","",""
"Yes","2012","Couple + C. GT 16 ","(0) in school","3","","",""
"Yes","2012","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Yes","2012","Couple + C. GT 16 ","(1b) general elementary school","26","","",""
"Yes","2012","Couple + C. GT 16 ","(1c) basic vocational qualification","123","0.176089194615898","0.147354759924074","0.204823629307723"
"Yes","2012","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Yes","2012","Couple + C. GT 16 ","(2a) intermediate vocational","73","0.0947493426792696","0.0738033643531896","0.11569532100535"
"Yes","2012","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","14","","",""
"Yes","2012","Couple + C. GT 16 ","(3a) lower tertiary education","22","","",""
"Yes","2012","Couple + C. GT 16 ","(3b) higher tertiary education","24","","",""
"Yes","2012","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1a) inadequately completed","7","","",""
"Yes","2012","Couple + C. LE and GT 16","(1b) general elementary school","19","","",""
"Yes","2012","Couple + C. LE and GT 16","(1c) basic vocational qualification","34","0.0911650821829377","0.0604786422463118","0.121851522119564"
"Yes","2012","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Yes","2012","Couple + C. LE and GT 16","(2a) intermediate vocational","32","0.0688896687367456","0.0450069459034456","0.0927723915700456"
"Yes","2012","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2012","Couple + C. LE and GT 16","(3a) lower tertiary education","9","","",""
"Yes","2012","Couple + C. LE and GT 16","(3b) higher tertiary education","7","","",""
"No","2012","1-pers.-HH","(0) in school","6","","",""
"No","2012","1-pers.-HH","(1a) inadequately completed","42","0.703047348133965","0.587433899208864","0.818660797059065"
"No","2012","1-pers.-HH","(1b) general elementary school","298","0.741892160442862","0.69994225957118","0.783842061314544"
"No","2012","1-pers.-HH","(1c) basic vocational qualification","748","0.739471624286815","0.712362116748902","0.766581131824728"
"No","2012","1-pers.-HH","(2b) intermediate general qualification","62","0.827380428773612","0.742415649505944","0.912345208041279"
"No","2012","1-pers.-HH","(2a) intermediate vocational","653","0.819126997758341","0.792570315501135","0.845683680015547"
"No","2012","1-pers.-HH","(2c_gen) general maturity certificate","173","0.902724290695954","0.860364975167802","0.945083606224106"
"No","2012","1-pers.-HH","(2c_voc) vocational maturity certificate","249","0.871203008428427","0.831967289201183","0.910438727655671"
"No","2012","1-pers.-HH","(3a) lower tertiary education","270","0.84778193515971","0.808360908845131","0.887202961474289"
"No","2012","1-pers.-HH","(3b) higher tertiary education","449","0.911697804356581","0.886902165393439","0.936493443319722"
"No","2012","(Married) couple without C. ","(0) in school","8","","",""
"No","2012","(Married) couple without C. ","(1a) inadequately completed","58","0.725681868871281","0.62729549868265","0.824068239059912"
"No","2012","(Married) couple without C. ","(1b) general elementary school","466","0.801612612398057","0.769596819549848","0.833628405246266"
"No","2012","(Married) couple without C. ","(1c) basic vocational qualification","1957","0.754067071828743","0.737618204787285","0.7705159388702"
"No","2012","(Married) couple without C. ","(2b) intermediate general qualification","93","0.844713211874991","0.778804777770826","0.910621645979156"
"No","2012","(Married) couple without C. ","(2a) intermediate vocational","1529","0.829286123867021","0.812214340848959","0.846357906885083"
"No","2012","(Married) couple without C. ","(2c_gen) general maturity certificate","145","0.958635792756558","0.926874454707296","0.990397130805819"
"No","2012","(Married) couple without C. ","(2c_voc) vocational maturity certificate","458","0.865281495488807","0.836825232883116","0.893737758094499"
"No","2012","(Married) couple without C. ","(3a) lower tertiary education","666","0.838285479664913","0.812578239046553","0.863992720283273"
"No","2012","(Married) couple without C. ","(3b) higher tertiary education","1136","0.886296259134551","0.868979691852691","0.903612826416411"
"No","2012","Single parent ","(0) in school","134","0.98831968746505","0.970195557746404","1.00644381718369"
"No","2012","Single parent ","(1a) inadequately completed","47","0.874410749622905","0.786024401748461","0.96279709749735"
"No","2012","Single parent ","(1b) general elementary school","245","0.897138815378623","0.861365121125052","0.932912509632194"
"No","2012","Single parent ","(1c) basic vocational qualification","405","0.859574671627645","0.827330947946536","0.891818395308754"
"No","2012","Single parent ","(2b) intermediate general qualification","167","0.91507246612465","0.874003529464865","0.956141402784435"
"No","2012","Single parent ","(2a) intermediate vocational","720","0.900494780810588","0.879634344890039","0.921355216731137"
"No","2012","Single parent ","(2c_gen) general maturity certificate","110","0.978836210528578","0.952415323431736","1.00525709762542"
"No","2012","Single parent ","(2c_voc) vocational maturity certificate","248","0.910917716689807","0.876939431793838","0.944896001585776"
"No","2012","Single parent ","(3a) lower tertiary education","142","0.975311587368012","0.950561434079463","1.00006174065656"
"No","2012","Single parent ","(3b) higher tertiary education","244","0.906991819167313","0.87188976947461","0.942093868860016"
"No","2012","Couple + C. LE 16 ","(0) in school","","","",""
"No","2012","Couple + C. LE 16 ","(1a) inadequately completed","131","0.966051162785562","0.935726196749227","0.996376128821898"
"No","2012","Couple + C. LE 16 ","(1b) general elementary school","412","0.955078736543701","0.935409438508077","0.974748034579324"
"No","2012","Couple + C. LE 16 ","(1c) basic vocational qualification","1175","0.926347610980275","0.911855848396645","0.940839373563905"
"No","2012","Couple + C. LE 16 ","(2b) intermediate general qualification","130","0.964701285054922","0.933687518546582","0.995715051563261"
"No","2012","Couple + C. LE 16 ","(2a) intermediate vocational","2118","0.944052409486989","0.934485889333553","0.953618929640425"
"No","2012","Couple + C. LE 16 ","(2c_gen) general maturity certificate","206","0.975149432029276","0.954145016127362","0.996153847931189"
"No","2012","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","924","0.963720786042576","0.951830540152995","0.975611031932157"
"No","2012","Couple + C. LE 16 ","(3a) lower tertiary education","606","0.952395613934632","0.935621679383154","0.969169548486111"
"No","2012","Couple + C. LE 16 ","(3b) higher tertiary education","1289","0.984655916902993","0.977999735313596","0.99131209849239"
"No","2012","Couple + C. GT 16 ","(0) in school","138","0.971164784105763","0.94354332596514","0.998786242246387"
"No","2012","Couple + C. GT 16 ","(1a) inadequately completed","23","","",""
"No","2012","Couple + C. GT 16 ","(1b) general elementary school","156","0.871192593721665","0.822524996854716","0.919860190588614"
"No","2012","Couple + C. GT 16 ","(1c) basic vocational qualification","552","0.823910805384101","0.795176370692277","0.852645240075926"
"No","2012","Couple + C. GT 16 ","(2b) intermediate general qualification","124","0.962823868299225","0.929919636689192","0.995728099909258"
"No","2012","Couple + C. GT 16 ","(2a) intermediate vocational","678","0.90525065732073","0.88430467899465","0.92619663564681"
"No","2012","Couple + C. GT 16 ","(2c_gen) general maturity certificate","252","0.989502769437672","0.977042500832482","1.00196303804286"
"No","2012","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","198","0.943612405508084","0.912561893533052","0.974662917483116"
"No","2012","Couple + C. GT 16 ","(3a) lower tertiary education","200","0.894234523710357","0.853779795770527","0.934689251650187"
"No","2012","Couple + C. GT 16 ","(3b) higher tertiary education","312","0.931143291099112","0.904068828680954","0.95821775351727"
"No","2012","Couple + C. LE and GT 16","(0) in school","182","1","1","1"
"No","2012","Couple + C. LE and GT 16","(1a) inadequately completed","36","0.791239244473907","0.669762763346539","0.912715725601275"
"No","2012","Couple + C. LE and GT 16","(1b) general elementary school","186","0.879854532370831","0.835347330202965","0.924361734538696"
"No","2012","Couple + C. LE and GT 16","(1c) basic vocational qualification","304","0.908834917817062","0.878148477880436","0.939521357753688"
"No","2012","Couple + C. LE and GT 16","(2b) intermediate general qualification","109","0.993188167946831","0.97788665633918","1.00848967955448"
"No","2012","Couple + C. LE and GT 16","(2a) intermediate vocational","400","0.931110331263254","0.907227608429954","0.954993054096554"
"No","2012","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","137","0.98863892327216","0.970956688737023","1.0063211578073"
"No","2012","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","176","0.916542309585819","0.876688332507604","0.956396286664034"
"No","2012","Couple + C. LE and GT 16","(3a) lower tertiary education","106","0.920613313826259","0.871203680230733","0.970022947421784"
"No","2012","Couple + C. LE and GT 16","(3b) higher tertiary education","176","0.966032108477454","0.93978674318238","0.992277473772529"
"Yes","2013","1-pers.-HH","(0) in school","","","",""
"Yes","2013","1-pers.-HH","(1a) inadequately completed","19","","",""
"Yes","2013","1-pers.-HH","(1b) general elementary school","116","0.254648926460189","0.213802060707801","0.295495792212578"
"Yes","2013","1-pers.-HH","(1c) basic vocational qualification","250","0.259997675385603","0.232688251510034","0.287307099261172"
"Yes","2013","1-pers.-HH","(2b) intermediate general qualification","11","","",""
"Yes","2013","1-pers.-HH","(2a) intermediate vocational","150","0.190245870990438","0.162962455789056","0.21752928619182"
"Yes","2013","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"Yes","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","29","","",""
"Yes","2013","1-pers.-HH","(3a) lower tertiary education","46","0.145370093666617","0.107049432927355","0.183690754405879"
"Yes","2013","1-pers.-HH","(3b) higher tertiary education","55","0.0814313762923954","0.0592497513200123","0.103613001264779"
"Yes","2013","(Married) couple without C. ","(0) in school","","","",""
"Yes","2013","(Married) couple without C. ","(1a) inadequately completed","19","","",""
"Yes","2013","(Married) couple without C. ","(1b) general elementary school","123","0.18696645793941","0.156924237230133","0.217008678648688"
"Yes","2013","(Married) couple without C. ","(1c) basic vocational qualification","621","0.250147474323908","0.233173746434417","0.2671212022134"
"Yes","2013","(Married) couple without C. ","(2b) intermediate general qualification","24","","",""
"Yes","2013","(Married) couple without C. ","(2a) intermediate vocational","312","0.167807566011533","0.150765105598014","0.184850026425052"
"Yes","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","16","","",""
"Yes","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","97","0.14271530447471","0.115594943142199","0.169835665807221"
"Yes","2013","(Married) couple without C. ","(3a) lower tertiary education","130","0.173855083838137","0.147527356480603","0.20018281119567"
"Yes","2013","(Married) couple without C. ","(3b) higher tertiary education","154","0.104532644787599","0.0890186500207829","0.120046639554414"
"Yes","2013","Single parent ","(0) in school","3","","",""
"Yes","2013","Single parent ","(1a) inadequately completed","10","","",""
"Yes","2013","Single parent ","(1b) general elementary school","30","0.104432646322937","0.0703891220855769","0.138476170560296"
"Yes","2013","Single parent ","(1c) basic vocational qualification","46","0.17143290946663","0.13633694629232","0.20652887264094"
"Yes","2013","Single parent ","(2b) intermediate general qualification","11","","",""
"Yes","2013","Single parent ","(2a) intermediate vocational","67","0.0815856805713406","0.0624491540538483","0.100722207088833"
"Yes","2013","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Yes","2013","Single parent ","(2c_voc) vocational maturity certificate","19","","",""
"Yes","2013","Single parent ","(3a) lower tertiary education","13","","",""
"Yes","2013","Single parent ","(3b) higher tertiary education","17","","",""
"Yes","2013","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2013","Couple + C. LE 16 ","(1a) inadequately completed","13","","",""
"Yes","2013","Couple + C. LE 16 ","(1b) general elementary school","25","","",""
"Yes","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","81","0.0638478100221328","0.0507626230170371","0.0769329970272284"
"Yes","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"Yes","2013","Couple + C. LE 16 ","(2a) intermediate vocational","92","0.0457255343343288","0.036793485043665","0.0546575836249926"
"Yes","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","6","","",""
"Yes","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","29","","",""
"Yes","2013","Couple + C. LE 16 ","(3a) lower tertiary education","16","","",""
"Yes","2013","Couple + C. LE 16 ","(3b) higher tertiary education","33","0.0149750324119471","0.00902581377227862","0.0209242510516156"
"Yes","2013","Couple + C. GT 16 ","(0) in school","2","","",""
"Yes","2013","Couple + C. GT 16 ","(1a) inadequately completed","8","","",""
"Yes","2013","Couple + C. GT 16 ","(1b) general elementary school","28","","",""
"Yes","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","122","0.187910367753643","0.159396389575236","0.21642434593205"
"Yes","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Yes","2013","Couple + C. GT 16 ","(2a) intermediate vocational","64","0.076368993218148","0.0569560479345094","0.0957819385017866"
"Yes","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","7","","",""
"Yes","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","19","","",""
"Yes","2013","Couple + C. GT 16 ","(3a) lower tertiary education","19","","",""
"Yes","2013","Couple + C. GT 16 ","(3b) higher tertiary education","33","0.0733470742846205","0.0471001490452509","0.0995939995239902"
"Yes","2013","Couple + C. LE and GT 16","(0) in school","1","","",""
"Yes","2013","Couple + C. LE and GT 16","(1a) inadequately completed","7","","",""
"Yes","2013","Couple + C. LE and GT 16","(1b) general elementary school","18","","",""
"Yes","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","35","0.0906894673010258","0.0631272216048183","0.118251712997233"
"Yes","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","5","","",""
"Yes","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","36","0.112395425622249","0.0827138093240982","0.1420770419204"
"Yes","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","4","","",""
"Yes","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","10","","",""
"Yes","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","8","","",""
"Yes","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"No","2013","1-pers.-HH","(0) in school","6","","",""
"No","2013","1-pers.-HH","(1a) inadequately completed","65","0.755529410987026","0.663622653350925","0.847436168623128"
"No","2013","1-pers.-HH","(1b) general elementary school","321","0.745351073539811","0.704504207787422","0.786197939292199"
"No","2013","1-pers.-HH","(1c) basic vocational qualification","741","0.740002324614397","0.712692900738828","0.767311748489966"
"No","2013","1-pers.-HH","(2b) intermediate general qualification","70","0.844743211158614","0.765876589737341","0.923609832579887"
"No","2013","1-pers.-HH","(2a) intermediate vocational","645","0.809754129009562","0.78247071380818","0.837037544210944"
"No","2013","1-pers.-HH","(2c_gen) general maturity certificate","205","0.917251471236023","0.880679851687177","0.95382309078487"
"No","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","288","0.874619239653946","0.838165387924374","0.911073091383518"
"No","2013","1-pers.-HH","(3a) lower tertiary education","279","0.854629906333383","0.816309245594121","0.892950567072645"
"No","2013","1-pers.-HH","(3b) higher tertiary education","529","0.918568623707605","0.896386998735221","0.940750248679988"
"No","2013","(Married) couple without C. ","(0) in school","11","","",""
"No","2013","(Married) couple without C. ","(1a) inadequately completed","90","0.738272861447755","0.655751255203837","0.820794467691672"
"No","2013","(Married) couple without C. ","(1b) general elementary school","524","0.81303354206059","0.782991321351312","0.843075762769867"
"No","2013","(Married) couple without C. ","(1c) basic vocational qualification","1880","0.749852525676092","0.7328787977866","0.766826253565583"
"No","2013","(Married) couple without C. ","(2b) intermediate general qualification","99","0.850393326663899","0.787358445262493","0.913428208065304"
"No","2013","(Married) couple without C. ","(2a) intermediate vocational","1535","0.832192433988467","0.815149973574948","0.849234894401986"
"No","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","229","0.945594105584187","0.917192662697804","0.973995548470569"
"No","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","542","0.85728469552529","0.830164334192779","0.884405056857801"
"No","2013","(Married) couple without C. ","(3a) lower tertiary education","666","0.826144916161863","0.79981718880433","0.852472643519397"
"No","2013","(Married) couple without C. ","(3b) higher tertiary education","1340","0.895467355212401","0.879953360445586","0.910981349979217"
"No","2013","Single parent ","(0) in school","157","0.990012146526262","0.974604211357722","1.0054200816948"
"No","2013","Single parent ","(1a) inadequately completed","65","0.793755908127028","0.702186226756594","0.885325589497462"
"No","2013","Single parent ","(1b) general elementary school","280","0.895567353677063","0.861523829439704","0.929610877914423"
"No","2013","Single parent ","(1c) basic vocational qualification","397","0.82856709053337","0.79347112735906","0.86366305370768"
"No","2013","Single parent ","(2b) intermediate general qualification","176","0.934080625861172","0.898515364253844","0.969645887468499"
"No","2013","Single parent ","(2a) intermediate vocational","719","0.918414319428659","0.899277792911167","0.937550845946152"
"No","2013","Single parent ","(2c_gen) general maturity certificate","157","0.991429345925917","0.977190558015704","1.00566813383613"
"No","2013","Single parent ","(2c_voc) vocational maturity certificate","258","0.917381127153047","0.884960400839935","0.949801853466159"
"No","2013","Single parent ","(3a) lower tertiary education","128","0.933869386265779","0.892850592904058","0.974888179627499"
"No","2013","Single parent ","(3b) higher tertiary education","265","0.930618625707749","0.900961377215486","0.960275874200012"
"No","2013","Couple + C. LE 16 ","(0) in school","2","","",""
"No","2013","Couple + C. LE 16 ","(1a) inadequately completed","191","0.957710717200062","0.930094426798282","0.985327007601841"
"No","2013","Couple + C. LE 16 ","(1b) general elementary school","643","0.944039280016799","0.926609314055012","0.961469245978586"
"No","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","1260","0.936152189977867","0.923067002972772","0.949237376982963"
"No","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","151","0.957023571591555","0.925401084425929","0.988646058757181"
"No","2013","Couple + C. LE 16 ","(2a) intermediate vocational","2009","0.954274465665671","0.945342416375007","0.963206514956335"
"No","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","348","0.978596039372502","0.963519722439257","0.993672356305747"
"No","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","1039","0.973159083642689","0.963466198770371","0.982851968515007"
"No","2013","Couple + C. LE 16 ","(3a) lower tertiary education","579","0.946268989824131","0.928151024880397","0.964386954767864"
"No","2013","Couple + C. LE 16 ","(3b) higher tertiary education","1568","0.985024967588053","0.979075748948384","0.990974186227721"
"No","2013","Couple + C. GT 16 ","(0) in school","171","0.978481776683561","0.956859340924351","1.00010421244277"
"No","2013","Couple + C. GT 16 ","(1a) inadequately completed","47","0.795302408467021","0.688669989459162","0.901934827474879"
"No","2013","Couple + C. GT 16 ","(1b) general elementary school","236","0.854513448409456","0.811981331039433","0.897045565779479"
"No","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","599","0.812089632246357","0.78357565406795","0.840603610424764"
"No","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","158","0.968965884626364","0.942179809564417","0.995751959688311"
"No","2013","Couple + C. GT 16 ","(2a) intermediate vocational","655","0.923631006781852","0.904218061498213","0.943043952065491"
"No","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","304","0.990884446486507","0.98032184426968","1.00144704870333"
"No","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","234","0.935164399298315","0.904822792038082","0.965506006558548"
"No","2013","Couple + C. GT 16 ","(3a) lower tertiary education","186","0.916009983639469","0.878040464511942","0.953979502766995"
"No","2013","Couple + C. GT 16 ","(3b) higher tertiary education","346","0.926652925715379","0.90040600047601","0.952899850954749"
"No","2013","Couple + C. LE and GT 16","(0) in school","238","0.998501014609959","0.993596205657695","1.00340582356222"
"No","2013","Couple + C. LE and GT 16","(1a) inadequately completed","83","0.889085700737492","0.824208452815073","0.953962948659912"
"No","2013","Couple + C. LE and GT 16","(1b) general elementary school","267","0.921594175375495","0.8903859060637","0.95280244468729"
"No","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","382","0.909310532698974","0.881748287002767","0.936872778395182"
"No","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","162","0.976655714240227","0.953754901341187","0.999556527139267"
"No","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","399","0.887604574377751","0.8579229580796","0.917286190675902"
"No","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","208","0.964267993860012","0.939281360949555","0.989254626770469"
"No","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","217","0.948956274356917","0.920325740502951","0.977586808210884"
"No","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","109","0.946028328274383","0.905084337953307","0.986972318595459"
"No","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","226","0.986867109153121","0.972217919440686","1.00151629886556"
"Yes","2014","1-pers.-HH","(0) in school","","","",""
"Yes","2014","1-pers.-HH","(1a) inadequately completed","17","","",""
"Yes","2014","1-pers.-HH","(1b) general elementary school","110","0.260283052823836","0.217065892391915","0.303500213255757"
"Yes","2014","1-pers.-HH","(1c) basic vocational qualification","254","0.271579089005381","0.243325801896944","0.299832376113818"
"Yes","2014","1-pers.-HH","(2b) intermediate general qualification","12","","",""
"Yes","2014","1-pers.-HH","(2a) intermediate vocational","145","0.199360662868648","0.170555915647942","0.228165410089354"
"Yes","2014","1-pers.-HH","(2c_gen) general maturity certificate","11","","",""
"Yes","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","38","0.161482302587873","0.118835776732017","0.204128828443728"
"Yes","2014","1-pers.-HH","(3a) lower tertiary education","52","0.174958282101992","0.132935144589776","0.216981419614208"
"Yes","2014","1-pers.-HH","(3b) higher tertiary education","63","0.102334809760131","0.0770735845427045","0.127596034977557"
"Yes","2014","(Married) couple without C. ","(0) in school","","","",""
"Yes","2014","(Married) couple without C. ","(1a) inadequately completed","22","","",""
"Yes","2014","(Married) couple without C. ","(1b) general elementary school","118","0.215652793822859","0.181650230767908","0.24965535687781"
"Yes","2014","(Married) couple without C. ","(1c) basic vocational qualification","625","0.259775936777515","0.24213261798945","0.27741925556558"
"Yes","2014","(Married) couple without C. ","(2b) intermediate general qualification","20","","",""
"Yes","2014","(Married) couple without C. ","(2a) intermediate vocational","318","0.174711055336324","0.15710060057713","0.192321510095518"
"Yes","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","14","","",""
"Yes","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","94","0.139107017862258","0.111183431944233","0.167030603780284"
"Yes","2014","(Married) couple without C. ","(3a) lower tertiary education","126","0.172406956447517","0.145622229704638","0.199191683190395"
"Yes","2014","(Married) couple without C. ","(3b) higher tertiary education","152","0.0958335444897677","0.0802462486423977","0.111420840337138"
"Yes","2014","Single parent ","(0) in school","","","",""
"Yes","2014","Single parent ","(1a) inadequately completed","10","","",""
"Yes","2014","Single parent ","(1b) general elementary school","33","0.145912419644325","0.101435188715153","0.190389650573496"
"Yes","2014","Single parent ","(1c) basic vocational qualification","49","0.180190597115807","0.141698531818151","0.218682662413464"
"Yes","2014","Single parent ","(2b) intermediate general qualification","5","","",""
"Yes","2014","Single parent ","(2a) intermediate vocational","66","0.126114764238662","0.0996175875242179","0.152611940953107"
"Yes","2014","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Yes","2014","Single parent ","(2c_voc) vocational maturity certificate","18","","",""
"Yes","2014","Single parent ","(3a) lower tertiary education","11","","",""
"Yes","2014","Single parent ","(3b) higher tertiary education","16","","",""
"Yes","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1a) inadequately completed","10","","",""
"Yes","2014","Couple + C. LE 16 ","(1b) general elementary school","19","","",""
