"ple0040","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2002","secondary school degree","Couple + C. LE and GT 16","16","","",""
"Yes","2002","college entrance qualification","1-pers.-HH","65","0.115989131778452","0.0933571610839764","0.138621102472928"
"Yes","2002","college entrance qualification","(Married) couple without C. ","180","0.115220912408424","0.100118510520467","0.130323314296382"
"Yes","2002","college entrance qualification","Single parent ","8","","",""
"Yes","2002","college entrance qualification","Couple + C. LE 16 ","30","0.0194785107981164","0.0121658156548534","0.0267912059413794"
"Yes","2002","college entrance qualification","Couple + C. GT 16 ","47","0.0520529274800546","0.038271397158408","0.0658344578017011"
"Yes","2002","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"Yes","2002","Other degree","1-pers.-HH","24","","",""
"Yes","2002","Other degree","(Married) couple without C. ","73","0.191698734536305","0.152480425819284","0.230917043253326"
"Yes","2002","Other degree","Single parent ","11","","",""
"Yes","2002","Other degree","Couple + C. LE 16 ","4","","",""
"Yes","2002","Other degree","Couple + C. GT 16 ","42","0.216541335549556","0.163991599497208","0.269091071601904"
"Yes","2002","Other degree","Couple + C. LE and GT 16","5","","",""
"Yes","2002","no degree/no degree yet","1-pers.-HH","6","","",""
"Yes","2002","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Yes","2002","no degree/no degree yet","Single parent ","3","","",""
"Yes","2002","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Yes","2002","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"Yes","2002","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"No","2002","lower secondary degree","1-pers.-HH","1016","0.770893634647589","0.748170605999729","0.793616663295449"
"No","2002","lower secondary degree","(Married) couple without C. ","2550","0.742961452072477","0.728220377532039","0.757702526612916"
"No","2002","lower secondary degree","Single parent ","333","0.879817456789884","0.847165998282596","0.912468915297173"
"No","2002","lower secondary degree","Couple + C. LE 16 ","1211","0.942785604130946","0.930057258838182","0.95551394942371"
"No","2002","lower secondary degree","Couple + C. GT 16 ","990","0.845084036723524","0.824262291342658","0.86590578210439"
"No","2002","lower secondary degree","Couple + C. LE and GT 16","449","0.93398873247995","0.911705984110798","0.956271480849102"
"No","2002","secondary school degree","1-pers.-HH","692","0.866266276608951","0.842395379207803","0.8901371740101"
"No","2002","secondary school degree","(Married) couple without C. ","1588","0.837473236555298","0.820569977083189","0.854376496027407"
"No","2002","secondary school degree","Single parent ","362","0.955161577887354","0.934462735310751","0.975860420463957"
"No","2002","secondary school degree","Couple + C. LE 16 ","1664","0.969660263547583","0.961521203006511","0.977799324088656"
"No","2002","secondary school degree","Couple + C. GT 16 ","1129","0.942212365729667","0.929032022946455","0.955392708512879"
"No","2002","secondary school degree","Couple + C. LE and GT 16","596","0.966772038383076","0.952572106192356","0.980971970573796"
"No","2002","college entrance qualification","1-pers.-HH","704","0.884010868221548","0.861378897527072","0.906642838916024"
"No","2002","college entrance qualification","(Married) couple without C. ","1537","0.884779087591576","0.869676685703618","0.899881489479534"
"No","2002","college entrance qualification","Single parent ","183","0.95566409662886","0.926472232868133","0.984855960389586"
"No","2002","college entrance qualification","Couple + C. LE 16 ","1342","0.980521489201884","0.973208794058621","0.987834184345147"
"No","2002","college entrance qualification","Couple + C. GT 16 ","951","0.947947072519945","0.934165542198299","0.961728602841592"
"No","2002","college entrance qualification","Couple + C. LE and GT 16","393","0.987688676123109","0.976895771970542","0.998481580275676"
"No","2002","Other degree","1-pers.-HH","74","0.742984893680126","0.656467312293431","0.82950247506682"
"No","2002","Other degree","(Married) couple without C. ","314","0.808301265463695","0.769082956746674","0.847519574180716"
"No","2002","Other degree","Single parent ","59","0.859317714742351","0.777866857281182","0.940768572203519"
"No","2002","Other degree","Couple + C. LE 16 ","319","0.992138200444707","0.982506701107105","1.00176969978231"
"No","2002","Other degree","Couple + C. GT 16 ","194","0.783458664450444","0.730908928398096","0.836008400502792"
"No","2002","Other degree","Couple + C. LE and GT 16","133","0.979773609446438","0.956286443788332","1.00326077510454"
"No","2002","no degree/no degree yet","1-pers.-HH","27","","",""
"No","2002","no degree/no degree yet","(Married) couple without C. ","84","0.855447436915231","0.785467783554736","0.925427090275726"
"No","2002","no degree/no degree yet","Single parent ","77","0.933730257002917","0.879220850088191","0.988239663917643"
"No","2002","no degree/no degree yet","Couple + C. LE 16 ","43","0.827239146606889","0.720292866882236","0.934185426331542"
"No","2002","no degree/no degree yet","Couple + C. GT 16 ","310","0.953823429673438","0.931006813306104","0.976640046040772"
"No","2002","no degree/no degree yet","Couple + C. LE and GT 16","270","0.970495573700241","0.950459474359473","0.990531673041008"
"Yes","2003","lower secondary degree","1-pers.-HH","298","0.234891360765126","0.211712525867216","0.258070195663037"
"Yes","2003","lower secondary degree","(Married) couple without C. ","788","0.247080587010979","0.232306443503317","0.261854730518641"
"Yes","2003","lower secondary degree","Single parent ","46","0.11887292938013","0.0858066800356758","0.151939178724583"
"Yes","2003","lower secondary degree","Couple + C. LE 16 ","55","0.0578528691591184","0.0443063696723152","0.0713993686459215"
"Yes","2003","lower secondary degree","Couple + C. GT 16 ","167","0.145385716787265","0.124686617865581","0.166084815708949"
"Yes","2003","lower secondary degree","Couple + C. LE and GT 16","36","0.0711914256048955","0.0473533450890019","0.0950295061207892"
"Yes","2003","secondary school degree","1-pers.-HH","95","0.149604441494212","0.124345424714144","0.17486345827428"
"Yes","2003","secondary school degree","(Married) couple without C. ","251","0.163194237957853","0.146179168132083","0.180209307783623"
"Yes","2003","secondary school degree","Single parent ","21","","",""
"Yes","2003","secondary school degree","Couple + C. LE 16 ","39","0.029097626104422","0.0208046358966427","0.0373906163122013"
"Yes","2003","secondary school degree","Couple + C. GT 16 ","69","0.0612846172829688","0.0477365434714798","0.0748326910944577"
"Yes","2003","secondary school degree","Couple + C. LE and GT 16","14","","",""
"Yes","2003","college entrance qualification","1-pers.-HH","62","0.112997881448733","0.0906073212175431","0.135388441679923"
"Yes","2003","college entrance qualification","(Married) couple without C. ","192","0.127692411988012","0.111850657815958","0.143534166160065"
"Yes","2003","college entrance qualification","Single parent ","10","","",""
"Yes","2003","college entrance qualification","Couple + C. LE 16 ","29","","",""
"Yes","2003","college entrance qualification","Couple + C. GT 16 ","40","0.0528575134368327","0.0388273789881314","0.0668876478855341"
"Yes","2003","college entrance qualification","Couple + C. LE and GT 16","9","","",""
"Yes","2003","Other degree","1-pers.-HH","20","","",""
"Yes","2003","Other degree","(Married) couple without C. ","64","0.161295249780346","0.123562626567341","0.199027872993352"
"Yes","2003","Other degree","Single parent ","9","","",""
"Yes","2003","Other degree","Couple + C. LE 16 ","7","","",""
"Yes","2003","Other degree","Couple + C. GT 16 ","42","0.194561312474461","0.143622527074439","0.245500097874484"
"Yes","2003","Other degree","Couple + C. LE and GT 16","7","","",""
"Yes","2003","no degree/no degree yet","1-pers.-HH","6","","",""
"Yes","2003","no degree/no degree yet","(Married) couple without C. ","8","","",""
"Yes","2003","no degree/no degree yet","Single parent ","4","","",""
"Yes","2003","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Yes","2003","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"Yes","2003","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"No","2003","lower secondary degree","1-pers.-HH","987","0.765108639234873","0.741929804336963","0.788287474132784"
"No","2003","lower secondary degree","(Married) couple without C. ","2486","0.752919412989021","0.738145269481359","0.767693556496683"
"No","2003","lower secondary degree","Single parent ","322","0.88112707061987","0.848060821275417","0.914193319964324"
"No","2003","lower secondary degree","Couple + C. LE 16 ","1086","0.942147130840882","0.928600631354079","0.955693630327685"
"No","2003","lower secondary degree","Couple + C. GT 16 ","947","0.854614283212735","0.833915184291051","0.875313382134419"
"No","2003","lower secondary degree","Couple + C. LE and GT 16","411","0.928808574395104","0.904970493879211","0.952646654910998"
"No","2003","secondary school degree","1-pers.-HH","671","0.850395558505788","0.82513654172572","0.875654575285856"
"No","2003","secondary school degree","(Married) couple without C. ","1561","0.836805762042147","0.819790692216377","0.853820831867917"
"No","2003","secondary school degree","Single parent ","353","0.964417343347228","0.945643033511557","0.983191653182898"
"No","2003","secondary school degree","Couple + C. LE 16 ","1539","0.970902373895578","0.962609383687799","0.979195364103357"
"No","2003","secondary school degree","Couple + C. GT 16 ","1135","0.938715382717031","0.925167308905542","0.95226345652852"
"No","2003","secondary school degree","Couple + C. LE and GT 16","552","0.969933511055376","0.955864867854907","0.984002154255845"
"No","2003","college entrance qualification","1-pers.-HH","706","0.887002118551267","0.864611558320077","0.909392678782457"
"No","2003","college entrance qualification","(Married) couple without C. ","1513","0.872307588011988","0.856465833839935","0.888149342184042"
"No","2003","college entrance qualification","Single parent ","172","0.947838830737334","0.915535053671252","0.980142607803415"
"No","2003","college entrance qualification","Couple + C. LE 16 ","1278","0.976134253581369","0.967859547346697","0.984408959816041"
"No","2003","college entrance qualification","Couple + C. GT 16 ","937","0.947142486563167","0.933112352114466","0.961172621011869"
"No","2003","college entrance qualification","Couple + C. LE and GT 16","355","0.984847516212155","0.972298091709907","0.997396940714404"
"No","2003","Other degree","1-pers.-HH","79","0.813072501306755","0.736277716523183","0.889867286090326"
"No","2003","Other degree","(Married) couple without C. ","301","0.838704750219654","0.800972127006648","0.876437373432659"
"No","2003","Other degree","Single parent ","61","0.91145326825602","0.844902581368338","0.978003955143703"
"No","2003","Other degree","Couple + C. LE 16 ","279","0.984200560083327","0.969748567693123","0.99865255247353"
"No","2003","Other degree","Couple + C. GT 16 ","190","0.805438687525538","0.754499902125516","0.856377472925561"
"No","2003","Other degree","Couple + C. LE and GT 16","127","0.97209687006073","0.944211467080066","0.999982273041395"
"No","2003","no degree/no degree yet","1-pers.-HH","30","0.742469542590892","0.599629338627032","0.885309746554752"
"No","2003","no degree/no degree yet","(Married) couple without C. ","82","0.922302266831306","0.866996852720286","0.977607680942326"
"No","2003","no degree/no degree yet","Single parent ","83","0.952463580460543","0.907751396067352","0.997175764853733"
"No","2003","no degree/no degree yet","Couple + C. LE 16 ","43","0.839337044819492","0.734352532956624","0.944321556682359"
"No","2003","no degree/no degree yet","Couple + C. GT 16 ","325","0.954703891745708","0.932664488583629","0.976743294907786"
"No","2003","no degree/no degree yet","Couple + C. LE and GT 16","254","0.974105912515013","0.954763902485408","0.993447922544618"
"Yes","2004","lower secondary degree","1-pers.-HH","301","0.248145672996699","0.22409470043264","0.272196645560758"
"Yes","2004","lower secondary degree","(Married) couple without C. ","779","0.250431779763645","0.235380269664469","0.26548328986282"
"Yes","2004","lower secondary degree","Single parent ","44","0.130654734822604","0.0961271443997737","0.165182325245434"
"Yes","2004","lower secondary degree","Couple + C. LE 16 ","53","0.0579033450457123","0.0436948208276612","0.0721118692637633"
"Yes","2004","lower secondary degree","Couple + C. GT 16 ","168","0.151228496517441","0.129670787210151","0.172786205824731"
"Yes","2004","lower secondary degree","Couple + C. LE and GT 16","24","","",""
"Yes","2004","secondary school degree","1-pers.-HH","104","0.159449696672035","0.133090468447587","0.185808924896482"
"Yes","2004","secondary school degree","(Married) couple without C. ","254","0.156689406835629","0.14013841679059","0.173240396880667"
"Yes","2004","secondary school degree","Single parent ","25","","",""
"Yes","2004","secondary school degree","Couple + C. LE 16 ","44","0.0335522212864219","0.0243873293123838","0.0427171132604599"
"Yes","2004","secondary school degree","Couple + C. GT 16 ","77","0.0574463777251788","0.0442144162173223","0.0706783392330353"
"Yes","2004","secondary school degree","Couple + C. LE and GT 16","18","","",""
"Yes","2004","college entrance qualification","1-pers.-HH","67","0.112475844261988","0.090245972760212","0.134705715763764"
"Yes","2004","college entrance qualification","(Married) couple without C. ","187","0.127267659458795","0.111572211666581","0.142963107251009"
"Yes","2004","college entrance qualification","Single parent ","10","","",""
"Yes","2004","college entrance qualification","Couple + C. LE 16 ","36","0.0325689176690944","0.0226570745729024","0.0424807607652865"
"Yes","2004","college entrance qualification","Couple + C. GT 16 ","42","0.0576538637743969","0.043250347204431","0.0720573803443628"
"Yes","2004","college entrance qualification","Couple + C. LE and GT 16","10","","",""
"Yes","2004","Other degree","1-pers.-HH","24","","",""
"Yes","2004","Other degree","(Married) couple without C. ","65","0.168597003745369","0.130188058813471","0.207005948677267"
"Yes","2004","Other degree","Single parent ","7","","",""
"Yes","2004","Other degree","Couple + C. LE 16 ","11","","",""
"Yes","2004","Other degree","Couple + C. GT 16 ","39","0.200101209712453","0.146373210711441","0.253829208713464"
"Yes","2004","Other degree","Couple + C. LE and GT 16","5","","",""
"Yes","2004","no degree/no degree yet","1-pers.-HH","5","","",""
"Yes","2004","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Yes","2004","no degree/no degree yet","Single parent ","3","","",""
"Yes","2004","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Yes","2004","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"Yes","2004","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"No","2004","lower secondary degree","1-pers.-HH","938","0.751854327003301","0.727803354439242","0.77590529956736"
"No","2004","lower secondary degree","(Married) couple without C. ","2404","0.749568220236355","0.73451671013718","0.764619730335531"
"No","2004","lower secondary degree","Single parent ","322","0.869345265177396","0.834817674754566","0.903872855600226"
"No","2004","lower secondary degree","Couple + C. LE 16 ","985","0.942096654954288","0.927888130736237","0.956305179172339"
"No","2004","lower secondary degree","Couple + C. GT 16 ","893","0.848771503482559","0.827213794175269","0.870329212789849"
"No","2004","lower secondary degree","Couple + C. LE and GT 16","401","0.951228354188106","0.930750722606611","0.971705985769601"
"No","2004","secondary school degree","1-pers.-HH","637","0.840550303327965","0.814191075103518","0.866909531552413"
"No","2004","secondary school degree","(Married) couple without C. ","1599","0.843310593164372","0.826759603119333","0.85986158320941"
"No","2004","secondary school degree","Single parent ","330","0.931992486419261","0.905803507351811","0.958181465486712"
"No","2004","secondary school degree","Couple + C. LE 16 ","1439","0.966447778713578","0.95728288673954","0.975612670687616"
"No","2004","secondary school degree","Couple + C. GT 16 ","1111","0.942553622274821","0.929321660766965","0.955785583782678"
"No","2004","secondary school degree","Couple + C. LE and GT 16","500","0.936039903968909","0.91496891370632","0.957110894231498"
"No","2004","college entrance qualification","1-pers.-HH","709","0.887524155738012","0.865294284236236","0.909754027239788"
"No","2004","college entrance qualification","(Married) couple without C. ","1545","0.872732340541205","0.857036892748991","0.888427788333418"
"No","2004","college entrance qualification","Single parent ","172","0.96135836816353","0.933356772402643","0.989359963924416"
"No","2004","college entrance qualification","Couple + C. LE 16 ","1196","0.967431082330906","0.957519239234713","0.977342925427098"
"No","2004","college entrance qualification","Couple + C. GT 16 ","964","0.942346136225603","0.927942619655637","0.956749652795569"
"No","2004","college entrance qualification","Couple + C. LE and GT 16","325","0.984627742404183","0.971453351415839","0.997802133392528"
"No","2004","Other degree","1-pers.-HH","75","0.718728720236217","0.630160954696963","0.807296485775472"
"No","2004","Other degree","(Married) couple without C. ","300","0.831402996254631","0.792994051322733","0.869811941186529"
"No","2004","Other degree","Single parent ","54","0.929290425540081","0.864962726589759","0.993618124490404"
"No","2004","Other degree","Couple + C. LE 16 ","239","0.962128895587024","0.9384670453706","0.985790745803448"
"No","2004","Other degree","Couple + C. GT 16 ","174","0.799898790287547","0.746170791286536","0.853626789288559"
"No","2004","Other degree","Couple + C. LE and GT 16","134","0.989096471446285","0.971832387075275","1.00636055581729"
"No","2004","no degree/no degree yet","1-pers.-HH","24","","",""
"No","2004","no degree/no degree yet","(Married) couple without C. ","70","0.813569447878736","0.729784712325396","0.897354183432076"
"No","2004","no degree/no degree yet","Single parent ","92","0.960282309796946","0.92101078675248","0.999553832841411"
"No","2004","no degree/no degree yet","Couple + C. LE 16 ","37","0.851120969539374","0.739401671371834","0.962840267706913"
"No","2004","no degree/no degree yet","Couple + C. GT 16 ","319","0.95325116167464","0.930577844801808","0.975924478547473"
"No","2004","no degree/no degree yet","Couple + C. LE and GT 16","292","0.967845445049402","0.9477825258977","0.987908364201103"
"Yes","2005","lower secondary degree","1-pers.-HH","306","0.243173291669789","0.219208413457887","0.267138169881691"
"Yes","2005","lower secondary degree","(Married) couple without C. ","772","0.25997114102788","0.24427043525648","0.27567184679928"
"Yes","2005","lower secondary degree","Single parent ","38","0.0885937392547473","0.058781616731802","0.118405861777693"
"Yes","2005","lower secondary degree","Couple + C. LE 16 ","48","0.056285351246803","0.0414650076484783","0.0711056948451276"
"Yes","2005","lower secondary degree","Couple + C. GT 16 ","158","0.148501826607888","0.126123892948469","0.170879760267308"
"Yes","2005","lower secondary degree","Couple + C. LE and GT 16","27","","",""
"Yes","2005","secondary school degree","1-pers.-HH","102","0.150399506319043","0.125068761676472","0.175730250961614"
"Yes","2005","secondary school degree","(Married) couple without C. ","259","0.162407910958711","0.145364662203225","0.179451159714196"
"Yes","2005","secondary school degree","Single parent ","21","","",""
"Yes","2005","secondary school degree","Couple + C. LE 16 ","40","0.0291818150990579","0.0202165350355606","0.0381470951625553"
"Yes","2005","secondary school degree","Couple + C. GT 16 ","73","0.0591086053519178","0.0452352437494298","0.0729819669544058"
"Yes","2005","secondary school degree","Couple + C. LE and GT 16","18","","",""
"Yes","2005","college entrance qualification","1-pers.-HH","71","0.123358259765575","0.100295155429056","0.146421364102093"
"Yes","2005","college entrance qualification","(Married) couple without C. ","192","0.116675024295067","0.101556014366227","0.131794034223907"
"Yes","2005","college entrance qualification","Single parent ","6","","",""
"Yes","2005","college entrance qualification","Couple + C. LE 16 ","38","0.0367007073047589","0.0258335236011641","0.0475678910083536"
"Yes","2005","college entrance qualification","Couple + C. GT 16 ","35","0.0482873193898376","0.034234974250698","0.0623396645289772"
"Yes","2005","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Yes","2005","Other degree","1-pers.-HH","25","","",""
"Yes","2005","Other degree","(Married) couple without C. ","60","0.161850490318462","0.12326430673859","0.200436673898334"
"Yes","2005","Other degree","Single parent ","5","","",""
"Yes","2005","Other degree","Couple + C. LE 16 ","10","","",""
"Yes","2005","Other degree","Couple + C. GT 16 ","38","0.140031852411","0.0942802242414575","0.185783480580543"
"Yes","2005","Other degree","Couple + C. LE and GT 16","5","","",""
"Yes","2005","no degree/no degree yet","1-pers.-HH","7","","",""
"Yes","2005","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Yes","2005","no degree/no degree yet","Single parent ","4","","",""
"Yes","2005","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Yes","2005","no degree/no degree yet","Couple + C. GT 16 ","12","","",""
"Yes","2005","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"No","2005","lower secondary degree","1-pers.-HH","925","0.756826708330211","0.732861830118309","0.780791586542113"
"No","2005","lower secondary degree","(Married) couple without C. ","2226","0.74002885897212","0.72432815320072","0.75572956474352"
"No","2005","lower secondary degree","Single parent ","311","0.911406260745253","0.881594138222307","0.941218383268198"
"No","2005","lower secondary degree","Couple + C. LE 16 ","881","0.943714648753197","0.928894305154872","0.958534992351522"
"No","2005","lower secondary degree","Couple + C. GT 16 ","812","0.851498173392112","0.829120239732692","0.873876107051531"
"No","2005","lower secondary degree","Couple + C. LE and GT 16","362","0.939417689857497","0.915710745939293","0.963124633775701"
"No","2005","secondary school degree","1-pers.-HH","663","0.849600493680957","0.824269749038386","0.874931238323528"
"No","2005","secondary school degree","(Married) couple without C. ","1540","0.837592089041289","0.820548840285804","0.854635337796775"
"No","2005","secondary school degree","Single parent ","326","0.954141100001905","0.932132041131718","0.976150158872092"
"No","2005","secondary school degree","Couple + C. LE 16 ","1314","0.970818184900942","0.961852904837445","0.979783464964439"
"No","2005","secondary school degree","Couple + C. GT 16 ","1037","0.940891394648082","0.927018033045594","0.95476475625057"
"No","2005","secondary school degree","Couple + C. LE and GT 16","480","0.936653164587076","0.915259495005116","0.958046834169036"
"No","2005","college entrance qualification","1-pers.-HH","710","0.876641740234425","0.853578635897907","0.899704844570944"
"No","2005","college entrance qualification","(Married) couple without C. ","1540","0.883324975704933","0.868205965776093","0.898443985633773"
"No","2005","college entrance qualification","Single parent ","182","0.973603897676299","0.950688351124633","0.996519444227966"
"No","2005","college entrance qualification","Couple + C. LE 16 ","1112","0.963299292695241","0.952432108991646","0.974166476398836"
"No","2005","college entrance qualification","Couple + C. GT 16 ","859","0.951712680610162","0.937660335471023","0.965765025749302"
"No","2005","college entrance qualification","Couple + C. LE and GT 16","325","0.988683685613836","0.977305834792515","1.00006153643516"
"No","2005","Other degree","1-pers.-HH","72","0.739145058752966","0.651762129963534","0.826527987542399"
"No","2005","Other degree","(Married) couple without C. ","290","0.838149509681538","0.799563326101665","0.87673569326141"
"No","2005","Other degree","Single parent ","58","0.944064184463001","0.887319711794481","1.00080865713152"
"No","2005","Other degree","Couple + C. LE 16 ","204","0.955771898828295","0.928225331968798","0.983318465687791"
"No","2005","Other degree","Couple + C. GT 16 ","183","0.859968147589","0.814216519419457","0.905719775758543"
"No","2005","Other degree","Couple + C. LE and GT 16","112","0.962086413589463","0.927479757661167","0.99669306951776"
"No","2005","no degree/no degree yet","1-pers.-HH","30","0.681186278136217","0.531028208308874","0.83134434796356"
"No","2005","no degree/no degree yet","(Married) couple without C. ","71","0.811087947874799","0.727378928382854","0.894796967366744"
"No","2005","no degree/no degree yet","Single parent ","114","0.975338700084513","0.947355795078327","1.0033216050907"
"No","2005","no degree/no degree yet","Couple + C. LE 16 ","34","0.867829620848784","0.760148245139924","0.975510996557644"
"No","2005","no degree/no degree yet","Couple + C. GT 16 ","295","0.964062503548747","0.943241320192288","0.984883686905207"
"No","2005","no degree/no degree yet","Couple + C. LE and GT 16","280","0.975680736717978","0.957734063881801","0.993627409554155"
"Yes","2006","lower secondary degree","1-pers.-HH","356","0.264244274672878","0.240904375159646","0.287584174186111"
"Yes","2006","lower secondary degree","(Married) couple without C. ","820","0.249847600944124","0.235132453796288","0.26456274809196"
"Yes","2006","lower secondary degree","Single parent ","41","0.101831539481824","0.0704601295308447","0.133202949432804"
"Yes","2006","lower secondary degree","Couple + C. LE 16 ","43","0.0499006742272071","0.0360107522692889","0.0637905961851254"
"Yes","2006","lower secondary degree","Couple + C. GT 16 ","157","0.127633073625779","0.107205472539022","0.148060674712536"
"Yes","2006","lower secondary degree","Couple + C. LE and GT 16","21","","",""
"Yes","2006","secondary school degree","1-pers.-HH","130","0.168442778842058","0.143757388009007","0.193128169675108"
"Yes","2006","secondary school degree","(Married) couple without C. ","312","0.174199511820311","0.157777054334112","0.190621969306511"
"Yes","2006","secondary school degree","Single parent ","30","0.0573634763260004","0.0344025268544254","0.0803244257975753"
"Yes","2006","secondary school degree","Couple + C. LE 16 ","45","0.0350838293230927","0.0254493708205112","0.0447182878256743"
"Yes","2006","secondary school degree","Couple + C. GT 16 ","65","0.054706104500523","0.0415457464826507","0.0678664625183953"
"Yes","2006","secondary school degree","Couple + C. LE and GT 16","16","","",""
"Yes","2006","college entrance qualification","1-pers.-HH","88","0.1141710424725","0.0931713441080904","0.135170740836909"
"Yes","2006","college entrance qualification","(Married) couple without C. ","222","0.126295053449035","0.111346815812096","0.141243291085975"
"Yes","2006","college entrance qualification","Single parent ","9","","",""
"Yes","2006","college entrance qualification","Couple + C. LE 16 ","33","0.0259044331610137","0.0172055928904089","0.0346032734316185"
"Yes","2006","college entrance qualification","Couple + C. GT 16 ","36","0.0503945389429906","0.0363198941639041","0.064469183722077"
"Yes","2006","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Yes","2006","Other degree","1-pers.-HH","25","","",""
"Yes","2006","Other degree","(Married) couple without C. ","83","0.198274730543517","0.159682255412717","0.236867205674316"
"Yes","2006","Other degree","Single parent ","8","","",""
"Yes","2006","Other degree","Couple + C. LE 16 ","10","","",""
"Yes","2006","Other degree","Couple + C. GT 16 ","31","0.158818194042228","0.108413907910889","0.209222480173567"
"Yes","2006","Other degree","Couple + C. LE and GT 16","3","","",""
"Yes","2006","no degree/no degree yet","1-pers.-HH","6","","",""
"Yes","2006","no degree/no degree yet","(Married) couple without C. ","21","","",""
"Yes","2006","no degree/no degree yet","Single parent ","6","","",""
"Yes","2006","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Yes","2006","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Yes","2006","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"No","2006","lower secondary degree","1-pers.-HH","1015","0.735755725327122","0.712415825813889","0.759095624840354"
"No","2006","lower secondary degree","(Married) couple without C. ","2505","0.750152399055876","0.73543725190804","0.764867546203713"
"No","2006","lower secondary degree","Single parent ","316","0.898168460518176","0.866797050567196","0.929539870469155"
"No","2006","lower secondary degree","Couple + C. LE 16 ","901","0.950099325772793","0.936209403814875","0.963989247730711"
"No","2006","lower secondary degree","Couple + C. GT 16 ","868","0.872366926374221","0.851939325287464","0.892794527460978"
"No","2006","lower secondary degree","Couple + C. LE and GT 16","345","0.934996123214775","0.909739104699094","0.960253141730457"
"No","2006","secondary school degree","1-pers.-HH","753","0.831557221157942","0.806871830324892","0.856242611990993"
"No","2006","secondary school degree","(Married) couple without C. ","1737","0.825800488179689","0.809378030693489","0.842222945665888"
"No","2006","secondary school degree","Single parent ","364","0.942636523674","0.919675574202425","0.965597473145575"
"No","2006","secondary school degree","Couple + C. LE 16 ","1356","0.964916170676907","0.955281712174326","0.974550629179489"
"No","2006","secondary school degree","Couple + C. GT 16 ","1082","0.945293895499477","0.932133537481605","0.958454253517349"
"No","2006","secondary school degree","Couple + C. LE and GT 16","447","0.953687248380865","0.934544209746327","0.972830287015403"
"No","2006","college entrance qualification","1-pers.-HH","793","0.8858289575275","0.864829259163091","0.90682865589191"
"No","2006","college entrance qualification","(Married) couple without C. ","1675","0.873704946550965","0.858756708914025","0.888653184187904"
"No","2006","college entrance qualification","Single parent ","221","0.961558328742928","0.936711376789114","0.986405280696742"
"No","2006","college entrance qualification","Couple + C. LE 16 ","1248","0.974095566838986","0.965396726568381","0.982794407109591"
"No","2006","college entrance qualification","Couple + C. GT 16 ","892","0.949605461057009","0.935530816277923","0.963680105836096"
"No","2006","college entrance qualification","Couple + C. LE and GT 16","303","0.990282440808227","0.979362371855133","1.00120250976132"
"No","2006","Other degree","1-pers.-HH","85","0.764952289814614","0.685711839434789","0.84419274019444"
"No","2006","Other degree","(Married) couple without C. ","327","0.801725269456483","0.763132794325684","0.840317744587283"
"No","2006","Other degree","Single parent ","59","0.902780031314044","0.831841956131259","0.97371810649683"
"No","2006","Other degree","Couple + C. LE 16 ","233","0.976499005900633","0.957452120284439","0.995545891516826"
"No","2006","Other degree","Couple + C. GT 16 ","171","0.841181805957772","0.790777519826433","0.891586092089112"
"No","2006","Other degree","Couple + C. LE and GT 16","105","0.98715662015678","0.965920806392708","1.00839243392085"
"No","2006","no degree/no degree yet","1-pers.-HH","36","0.773276532956571","0.646645806540969","0.899907259372174"
"No","2006","no degree/no degree yet","(Married) couple without C. ","88","0.771848345183305","0.693068949991962","0.850627740374647"
"No","2006","no degree/no degree yet","Single parent ","70","0.927362345575265","0.86901153012007","0.98571316103046"
"No","2006","no degree/no degree yet","Couple + C. LE 16 ","25","","",""
"No","2006","no degree/no degree yet","Couple + C. GT 16 ","204","0.940144093620862","0.908211743875031","0.972076443366692"
"No","2006","no degree/no degree yet","Couple + C. LE and GT 16","161","0.966635752899596","0.939234008524786","0.994037497274406"
"Yes","2007","lower secondary degree","1-pers.-HH","336","0.26562562863085","0.241401599165417","0.289849658096282"
"Yes","2007","lower secondary degree","(Married) couple without C. ","744","0.248598178429674","0.233247077207461","0.263949279651887"
"Yes","2007","lower secondary degree","Single parent ","36","0.103540931652202","0.070367007106747","0.136714856197657"
"Yes","2007","lower secondary degree","Couple + C. LE 16 ","44","0.0512192849272414","0.0361401581593672","0.0662984116951156"
