"ple0040","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2003","Single parent ","general elemantary","204","0.889783958304667","0.849487322590883","0.930080594018451"
"No","2003","Single parent ","middle vocational","499","0.934003340987823","0.913062872133362","0.954943809842284"
"No","2003","Single parent ","vocational + Abi","40","0.889358772639334","0.79870911582877","0.980008429449899"
"No","2003","Single parent ","higher vocational","49","0.954539275320245","0.897367973498985","1.0117105771415"
"No","2003","Single parent ","higher education","114","0.95249115560331","0.914743856281575","0.990238454925045"
"No","2003","Couple + C. LE 16 ","in school","","","",""
"No","2003","Couple + C. LE 16 ","inadequately","35","0.777468412902632","0.648567704310134","0.906369121495129"
"No","2003","Couple + C. LE 16 ","general elemantary","316","0.966424185057841","0.946840086472812","0.986008283642869"
"No","2003","Couple + C. LE 16 ","middle vocational","2112","0.958393284825335","0.950026125704808","0.966760443945862"
"No","2003","Couple + C. LE 16 ","vocational + Abi","337","0.980134907453886","0.965389489245581","0.994880325662192"
"No","2003","Couple + C. LE 16 ","higher vocational","438","0.968876785920254","0.952903411939322","0.984850159901186"
"No","2003","Couple + C. LE 16 ","higher education","995","0.973360293311482","0.963463621995097","0.983256964627868"
"No","2003","Couple + C. GT 16 ","in school","290","0.98955008464963","0.977906423527544","1.00119374577172"
"No","2003","Couple + C. GT 16 ","inadequately","38","0.668436659778872","0.550296771246241","0.786576548311503"
"No","2003","Couple + C. GT 16 ","general elemantary","472","0.899769134394248","0.874345830884207","0.925192437904289"
"No","2003","Couple + C. GT 16 ","middle vocational","1751","0.896787136235356","0.883185755476899","0.910388516993813"
"No","2003","Couple + C. GT 16 ","vocational + Abi","158","0.91790652824319","0.876397077125447","0.959415979360933"
"No","2003","Couple + C. GT 16 ","higher vocational","213","0.904866026651951","0.867353689834718","0.942378363469185"
"No","2003","Couple + C. GT 16 ","higher education","618","0.911406081964103","0.88972734186509","0.933084822063116"
"No","2003","Couple + C. LE and GT 16","in school","232","0.991727076440104","0.980121525733815","1.00333262714639"
"No","2003","Couple + C. LE and GT 16","inadequately","24","","",""
"No","2003","Couple + C. LE and GT 16","general elemantary","293","0.983442484675829","0.968978612914912","0.997906356436746"
"No","2003","Couple + C. LE and GT 16","middle vocational","709","0.943360505242495","0.926817439726295","0.959903570758694"
"No","2003","Couple + C. LE and GT 16","vocational + Abi","63","0.956781750048051","0.907723036784405","1.0058404633117"
"No","2003","Couple + C. LE and GT 16","higher vocational","107","0.928975714245756","0.882432027824333","0.97551940066718"
"No","2003","Couple + C. LE and GT 16","higher education","276","0.991259679565092","0.980376586847769","1.00214277228242"
"Yes","2004","1-pers.-HH","in school","","","",""
"Yes","2004","1-pers.-HH","inadequately","4","","",""
"Yes","2004","1-pers.-HH","general elemantary","100","0.257382660114586","0.21601207814049","0.298753242088682"
"Yes","2004","1-pers.-HH","middle vocational","273","0.191155953504758","0.171414373036437","0.210897533973079"
"Yes","2004","1-pers.-HH","vocational + Abi","15","","",""
"Yes","2004","1-pers.-HH","higher vocational","43","0.251137248167","0.191184824799518","0.311089671534482"
"Yes","2004","1-pers.-HH","higher education","66","0.149717336748513","0.119871783942428","0.179562889554598"
"Yes","2004","(Married) couple without C. ","in school","","","",""
"Yes","2004","(Married) couple without C. ","inadequately","9","","",""
"Yes","2004","(Married) couple without C. ","general elemantary","154","0.202162442319961","0.173439058694884","0.230885825945038"
"Yes","2004","(Married) couple without C. ","middle vocational","784","0.224303100872701","0.211094534542385","0.237511667203017"
"Yes","2004","(Married) couple without C. ","vocational + Abi","36","0.117794526794749","0.0839252519059081","0.151663801683589"
"Yes","2004","(Married) couple without C. ","higher vocational","121","0.230044297080335","0.195852242002271","0.264236352158398"
"Yes","2004","(Married) couple without C. ","higher education","194","0.12984844120259","0.113683315122077","0.146013567283104"
"Yes","2004","Single parent ","in school","","","",""
"Yes","2004","Single parent ","inadequately","4","","",""
"Yes","2004","Single parent ","general elemantary","29","","",""
"Yes","2004","Single parent ","middle vocational","43","0.0862127959821719","0.062249244385141","0.110176347579203"
"Yes","2004","Single parent ","vocational + Abi","4","","",""
"Yes","2004","Single parent ","higher vocational","2","","",""
"Yes","2004","Single parent ","higher education","8","","",""
"Yes","2004","Couple + C. LE 16 ","in school","","","",""
"Yes","2004","Couple + C. LE 16 ","inadequately","3","","",""
"Yes","2004","Couple + C. LE 16 ","general elemantary","13","","",""
"Yes","2004","Couple + C. LE 16 ","middle vocational","77","0.0424660327986319","0.0336680025671982","0.0512640630300656"
"Yes","2004","Couple + C. LE 16 ","vocational + Abi","10","","",""
"Yes","2004","Couple + C. LE 16 ","higher vocational","15","","",""
"Yes","2004","Couple + C. LE 16 ","higher education","28","","",""
"Yes","2004","Couple + C. GT 16 ","in school","1","","",""
"Yes","2004","Couple + C. GT 16 ","inadequately","20","","",""
"Yes","2004","Couple + C. GT 16 ","general elemantary","53","0.104560134948245","0.0772435847131095","0.131876685183381"
"Yes","2004","Couple + C. GT 16 ","middle vocational","187","0.100832209750854","0.0872536994784182","0.11441072002329"
"Yes","2004","Couple + C. GT 16 ","vocational + Abi","12","","",""
"Yes","2004","Couple + C. GT 16 ","higher vocational","22","","",""
"Yes","2004","Couple + C. GT 16 ","higher education","45","0.102712475140842","0.0798948181655837","0.125530132116101"
"Yes","2004","Couple + C. LE and GT 16","in school","1","","",""
"Yes","2004","Couple + C. LE and GT 16","inadequately","4","","",""
"Yes","2004","Couple + C. LE and GT 16","general elemantary","5","","",""
"Yes","2004","Couple + C. LE and GT 16","middle vocational","33","0.0634845621151666","0.045523872952592","0.0814452512777412"
"Yes","2004","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Yes","2004","Couple + C. LE and GT 16","higher vocational","9","","",""
"Yes","2004","Couple + C. LE and GT 16","higher education","9","","",""
"No","2004","1-pers.-HH","in school","3","","",""
"No","2004","1-pers.-HH","inadequately","15","","",""
"No","2004","1-pers.-HH","general elemantary","329","0.742617339885414","0.701246757911318","0.78398792185951"
"No","2004","1-pers.-HH","middle vocational","1251","0.808844046495242","0.789102466026921","0.828585626963563"
"No","2004","1-pers.-HH","vocational + Abi","150","0.911808741869158","0.868540349050232","0.955077134688085"
"No","2004","1-pers.-HH","higher vocational","158","0.748862751833001","0.688910328465518","0.808815175200483"
"No","2004","1-pers.-HH","higher education","483","0.850282663251487","0.820437110445402","0.880128216057572"
"No","2004","(Married) couple without C. ","in school","2","","",""
"No","2004","(Married) couple without C. ","inadequately","53","0.806222670092628","0.707837139321177","0.904608200864079"
"No","2004","(Married) couple without C. ","general elemantary","597","0.797837557680039","0.769114174054962","0.826560941305116"
"No","2004","(Married) couple without C. ","middle vocational","3047","0.775696899127299","0.762488332796983","0.788905465457615"
"No","2004","(Married) couple without C. ","vocational + Abi","312","0.882205473205251","0.84833619831641","0.916074748094092"
"No","2004","(Married) couple without C. ","higher vocational","461","0.769955702919666","0.735763647841602","0.804147757997729"
"No","2004","(Married) couple without C. ","higher education","1467","0.87015155879741","0.853986432716897","0.886316684877923"
"No","2004","Single parent ","in school","78","1","1","1"
"No","2004","Single parent ","inadequately","16","","",""
"No","2004","Single parent ","general elemantary","198","0.875418632695771","0.832458105526479","0.918379159865063"
"No","2004","Single parent ","middle vocational","484","0.913787204017828","0.889823652420797","0.937750755614859"
"No","2004","Single parent ","vocational + Abi","41","0.93655252730037","0.865330379220568","1.00777467538017"
"No","2004","Single parent ","higher vocational","49","0.967433398915337","0.918718729640236","1.01614806819044"
"No","2004","Single parent ","higher education","106","0.916711534845173","0.865988591960626","0.967434477729719"
"No","2004","Couple + C. LE 16 ","in school","","","",""
"No","2004","Couple + C. LE 16 ","inadequately","30","0.765398647086295","0.6208213096785","0.909975984494089"
"No","2004","Couple + C. LE 16 ","general elemantary","293","0.962709655337202","0.941480474317703","0.983938836356701"
"No","2004","Couple + C. LE 16 ","middle vocational","1941","0.957533967201368","0.948735936969934","0.966331997432802"
"No","2004","Couple + C. LE 16 ","vocational + Abi","320","0.975666040900945","0.959041559648265","0.992290522153625"
"No","2004","Couple + C. LE 16 ","higher vocational","418","0.954192367150077","0.934500312297286","0.973884422002869"
"No","2004","Couple + C. LE 16 ","higher education","901","0.961100182073893","0.948666540376245","0.973533823771542"
"No","2004","Couple + C. GT 16 ","in school","278","0.997359390154793","0.991337623133132","1.00338115717645"
"No","2004","Couple + C. GT 16 ","inadequately","43","0.717601732247714","0.606441212250905","0.828762252244523"
"No","2004","Couple + C. GT 16 ","general elemantary","429","0.895439865051755","0.868123314816619","0.92275641528689"
"No","2004","Couple + C. GT 16 ","middle vocational","1702","0.899167790249146","0.88558927997671","0.912746300521582"
"No","2004","Couple + C. GT 16 ","vocational + Abi","178","0.896745455077677","0.853478087701928","0.940012822453426"
"No","2004","Couple + C. GT 16 ","higher vocational","209","0.91687758190928","0.881277019206738","0.952478144611823"
"No","2004","Couple + C. GT 16 ","higher education","635","0.897287524859158","0.874469867883899","0.920105181834416"
"No","2004","Couple + C. LE and GT 16","in school","266","0.998705871174045","0.994393660032625","1.00301808231546"
"No","2004","Couple + C. LE and GT 16","inadequately","29","","",""
"No","2004","Couple + C. LE and GT 16","general elemantary","257","0.99324346938528","0.983324028834506","1.00316290993605"
"No","2004","Couple + C. LE and GT 16","middle vocational","675","0.936515437884833","0.918554748722259","0.954476127047408"
"No","2004","Couple + C. LE and GT 16","vocational + Abi","60","0.980945368660593","0.946636542500648","1.01525419482054"
"No","2004","Couple + C. LE and GT 16","higher vocational","106","0.949841194951271","0.909948051173473","0.989734338729068"
"No","2004","Couple + C. LE and GT 16","higher education","272","0.970254695971015","0.950391596664836","0.990117795277193"
"Yes","2005","1-pers.-HH","in school","","","",""
"Yes","2005","1-pers.-HH","inadequately","5","","",""
"Yes","2005","1-pers.-HH","general elemantary","102","0.25362447256645","0.212453254219498","0.294795690913403"
"Yes","2005","1-pers.-HH","middle vocational","278","0.18425718656398","0.164862500815989","0.20365187231197"
"Yes","2005","1-pers.-HH","vocational + Abi","12","","",""
"Yes","2005","1-pers.-HH","higher vocational","43","0.227198485668133","0.16838627777468","0.286010693561585"
"Yes","2005","1-pers.-HH","higher education","72","0.171391688952403","0.140067472451643","0.202715905453163"
"Yes","2005","(Married) couple without C. ","in school","","","",""
"Yes","2005","(Married) couple without C. ","inadequately","8","","",""
"Yes","2005","(Married) couple without C. ","general elemantary","137","0.178411964434852","0.149927543406964","0.206896385462741"
"Yes","2005","(Married) couple without C. ","middle vocational","794","0.235373962375463","0.221618741446624","0.249129183304301"
"Yes","2005","(Married) couple without C. ","vocational + Abi","39","0.111986726942207","0.0789963302915452","0.144977123592868"
"Yes","2005","(Married) couple without C. ","higher vocational","123","0.239284617423514","0.203948195896837","0.274621038950192"
"Yes","2005","(Married) couple without C. ","higher education","195","0.124310840790752","0.108434354723949","0.140187326857555"
"Yes","2005","Single parent ","in school","1","","",""
"Yes","2005","Single parent ","inadequately","4","","",""
"Yes","2005","Single parent ","general elemantary","24","","",""
"Yes","2005","Single parent ","middle vocational","36","0.0543988054907437","0.0351080374806534","0.073689573500834"
"Yes","2005","Single parent ","vocational + Abi","2","","",""
"Yes","2005","Single parent ","higher vocational","2","","",""
"Yes","2005","Single parent ","higher education","5","","",""
"Yes","2005","Couple + C. LE 16 ","in school","","","",""
"Yes","2005","Couple + C. LE 16 ","inadequately","5","","",""
"Yes","2005","Couple + C. LE 16 ","general elemantary","16","","",""
"Yes","2005","Couple + C. LE 16 ","middle vocational","65","0.0340000915043176","0.0256990515454442","0.0423011314631911"
"Yes","2005","Couple + C. LE 16 ","vocational + Abi","10","","",""
"Yes","2005","Couple + C. LE 16 ","higher vocational","15","","",""
"Yes","2005","Couple + C. LE 16 ","higher education","29","","",""
"Yes","2005","Couple + C. GT 16 ","in school","3","","",""
"Yes","2005","Couple + C. GT 16 ","inadequately","15","","",""
"Yes","2005","Couple + C. GT 16 ","general elemantary","53","0.119227445288085","0.0884549086586256","0.149999981917545"
"Yes","2005","Couple + C. GT 16 ","middle vocational","176","0.0954733711891562","0.0817985048353095","0.109148237543003"
"Yes","2005","Couple + C. GT 16 ","vocational + Abi","10","","",""
"Yes","2005","Couple + C. GT 16 ","higher vocational","25","","",""
"Yes","2005","Couple + C. GT 16 ","higher education","35","0.064608055962671","0.0453351043208618","0.0838810076044801"
"Yes","2005","Couple + C. LE and GT 16","in school","","","",""
"Yes","2005","Couple + C. LE and GT 16","inadequately","3","","",""
"Yes","2005","Couple + C. LE and GT 16","general elemantary","5","","",""
"Yes","2005","Couple + C. LE and GT 16","middle vocational","41","0.0762746210344729","0.0559778536958587","0.0965713883730871"
"Yes","2005","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Yes","2005","Couple + C. LE and GT 16","higher vocational","3","","",""
"Yes","2005","Couple + C. LE and GT 16","higher education","7","","",""
"No","2005","1-pers.-HH","in school","4","","",""
"No","2005","1-pers.-HH","inadequately","21","","",""
"No","2005","1-pers.-HH","general elemantary","327","0.74637552743355","0.705204309086597","0.787546745780502"
"No","2005","1-pers.-HH","middle vocational","1257","0.81574281343602","0.79634812768803","0.835137499184011"
"No","2005","1-pers.-HH","vocational + Abi","164","0.912920626279392","0.871265743628041","0.954575508930744"
"No","2005","1-pers.-HH","higher vocational","152","0.772801514331867","0.713989306438415","0.83161372222532"
"No","2005","1-pers.-HH","higher education","484","0.828608311047597","0.797284094546837","0.859932527548357"
"No","2005","(Married) couple without C. ","in school","4","","",""
"No","2005","(Married) couple without C. ","inadequately","53","0.853862291711604","0.765216476737224","0.942508106685985"
"No","2005","(Married) couple without C. ","general elemantary","557","0.821588035565148","0.793103614537259","0.850072456593036"
"No","2005","(Married) couple without C. ","middle vocational","2860","0.764626037624538","0.750870816695699","0.778381258553376"
"No","2005","(Married) couple without C. ","vocational + Abi","312","0.888013273057793","0.855022876407132","0.921003669708455"
"No","2005","(Married) couple without C. ","higher vocational","437","0.760715382576486","0.725378961049808","0.796051804103163"
"No","2005","(Married) couple without C. ","higher education","1464","0.875689159209248","0.859812673142445","0.891565645276051"
"No","2005","Single parent ","in school","102","0.9934216989283","0.977809891965213","1.00903350589139"
"No","2005","Single parent ","inadequately","15","","",""
"No","2005","Single parent ","general elemantary","185","0.913955374924102","0.875936495094182","0.951974254754022"
"No","2005","Single parent ","middle vocational","495","0.945601194509256","0.926310426499166","0.964891962519347"
"No","2005","Single parent ","vocational + Abi","39","0.95448032969216","0.890677607599149","1.01828305178517"
"No","2005","Single parent ","higher vocational","50","0.955547758426406","0.899530809407948","1.01156470744486"
"No","2005","Single parent ","higher education","113","0.963354608456475","0.929453815227349","0.997255401685602"
"No","2005","Couple + C. LE 16 ","in school","2","","",""
"No","2005","Couple + C. LE 16 ","inadequately","30","0.803105260399355","0.671365350888517","0.934845169910193"
"No","2005","Couple + C. LE 16 ","general elemantary","255","0.936935109585233","0.907994210090926","0.965876009079539"
"No","2005","Couple + C. LE 16 ","middle vocational","1766","0.965999908495682","0.957698868536809","0.974300948454556"
"No","2005","Couple + C. LE 16 ","vocational + Abi","305","0.968335576115441","0.948998466752961","0.987672685477921"
"No","2005","Couple + C. LE 16 ","higher vocational","395","0.952442501741759","0.931841656170856","0.973043347312663"
"No","2005","Couple + C. LE 16 ","higher education","803","0.958303319919064","0.944720540028621","0.971886099809506"
"No","2005","Couple + C. GT 16 ","in school","265","0.992498152722166","0.982167454937304","1.00282885050703"
"No","2005","Couple + C. GT 16 ","inadequately","34","0.750083483715003","0.62885565363745","0.871311313792556"
"No","2005","Couple + C. GT 16 ","general elemantary","373","0.880772554711915","0.850000018082455","0.911545091341374"
"No","2005","Couple + C. GT 16 ","middle vocational","1598","0.904526628810844","0.890851762456997","0.918201495164691"
"No","2005","Couple + C. GT 16 ","vocational + Abi","161","0.928644586808207","0.890062273425656","0.967226900190758"
"No","2005","Couple + C. GT 16 ","higher vocational","183","0.898643692263239","0.857629366231712","0.939658018294765"
"No","2005","Couple + C. GT 16 ","higher education","590","0.935391944037329","0.91611899239552","0.954664895679138"
"No","2005","Couple + C. LE and GT 16","in school","253","1","1","1"
"No","2005","Couple + C. LE and GT 16","inadequately","27","","",""
"No","2005","Couple + C. LE and GT 16","general elemantary","239","0.974298525909713","0.954443145280457","0.99415390653897"
"No","2005","Couple + C. LE and GT 16","middle vocational","616","0.923725378965527","0.903428611626913","0.944022146304141"
"No","2005","Couple + C. LE and GT 16","vocational + Abi","55","0.965935928143491","0.918426859397137","1.01344499688985"
"No","2005","Couple + C. LE and GT 16","higher vocational","101","0.985158117791419","0.961918505318747","1.00839773026409"
"No","2005","Couple + C. LE and GT 16","higher education","281","0.984997673820899","0.970958267239857","0.99903708040194"
"Yes","2006","1-pers.-HH","in school","","","",""
"Yes","2006","1-pers.-HH","inadequately","4","","",""
"Yes","2006","1-pers.-HH","general elemantary","119","0.266567274144089","0.227336964349516","0.305797583938662"
"Yes","2006","1-pers.-HH","middle vocational","334","0.20255510415323","0.183561569014412","0.221548639292049"
"Yes","2006","1-pers.-HH","vocational + Abi","18","","",""
"Yes","2006","1-pers.-HH","higher vocational","47","0.217722491633492","0.163917082110254","0.27152790115673"
"Yes","2006","1-pers.-HH","higher education","85","0.152185178794659","0.124571256756977","0.179799100832341"
"Yes","2006","(Married) couple without C. ","in school","1","","",""
"Yes","2006","(Married) couple without C. ","inadequately","12","","",""
"Yes","2006","(Married) couple without C. ","general elemantary","163","0.205115610139104","0.176081733657056","0.234149486621153"
"Yes","2006","(Married) couple without C. ","middle vocational","862","0.225691119345061","0.212967946453638","0.238414292236483"
"Yes","2006","(Married) couple without C. ","vocational + Abi","39","0.120121126720202","0.0865847890617518","0.153657464378653"
"Yes","2006","(Married) couple without C. ","higher vocational","144","0.235676140128093","0.202586955251325","0.268765325004861"
"Yes","2006","(Married) couple without C. ","higher education","241","0.138635096868008","0.122955949122718","0.154314244613297"
"Yes","2006","Single parent ","in school","2","","",""
"Yes","2006","Single parent ","inadequately","6","","",""
"Yes","2006","Single parent ","general elemantary","22","","",""
"Yes","2006","Single parent ","middle vocational","49","0.0677979349600451","0.047460681381995","0.0881351885380952"
"Yes","2006","Single parent ","vocational + Abi","3","","",""
"Yes","2006","Single parent ","higher vocational","2","","",""
"Yes","2006","Single parent ","higher education","10","","",""
"Yes","2006","Couple + C. LE 16 ","in school","","","",""
"Yes","2006","Couple + C. LE 16 ","inadequately","4","","",""
"Yes","2006","Couple + C. LE 16 ","general elemantary","16","","",""
"Yes","2006","Couple + C. LE 16 ","middle vocational","71","0.036124829062444","0.027771678075727","0.0444779800491611"
"Yes","2006","Couple + C. LE 16 ","vocational + Abi","9","","",""
"Yes","2006","Couple + C. LE 16 ","higher vocational","11","","",""
"Yes","2006","Couple + C. LE 16 ","higher education","23","","",""
"Yes","2006","Couple + C. GT 16 ","in school","1","","",""
"Yes","2006","Couple + C. GT 16 ","inadequately","14","","",""
"Yes","2006","Couple + C. GT 16 ","general elemantary","44","0.0914575846279649","0.064369023946102","0.118546145309828"
"Yes","2006","Couple + C. GT 16 ","middle vocational","174","0.0897105366231532","0.0766674878641168","0.10275358538219"
"Yes","2006","Couple + C. GT 16 ","vocational + Abi","6","","",""
"Yes","2006","Couple + C. GT 16 ","higher vocational","22","","",""
"Yes","2006","Couple + C. GT 16 ","higher education","37","0.0773343979446771","0.0569398584657898","0.0977289374235645"
"Yes","2006","Couple + C. LE and GT 16","in school","","","",""
"Yes","2006","Couple + C. LE and GT 16","inadequately","4","","",""
"Yes","2006","Couple + C. LE and GT 16","general elemantary","3","","",""
"Yes","2006","Couple + C. LE and GT 16","middle vocational","32","0.0607449431062905","0.041789671605336","0.0797002146072449"
"Yes","2006","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2006","Couple + C. LE and GT 16","higher vocational","3","","",""
"Yes","2006","Couple + C. LE and GT 16","higher education","9","","",""
"No","2006","1-pers.-HH","in school","5","","",""
"No","2006","1-pers.-HH","inadequately","25","","",""
"No","2006","1-pers.-HH","general elemantary","369","0.733432725855911","0.694202416061338","0.772663035650484"
"No","2006","1-pers.-HH","middle vocational","1386","0.79744489584677","0.778451360707951","0.816438430985588"
"No","2006","1-pers.-HH","vocational + Abi","172","0.896330488638864","0.85298629769418","0.939674679583548"
"No","2006","1-pers.-HH","higher vocational","179","0.782277508366508","0.72847209884327","0.836082917889746"
"No","2006","1-pers.-HH","higher education","565","0.847814821205341","0.820200899167659","0.875428743243023"
"No","2006","(Married) couple without C. ","in school","5","","",""
"No","2006","(Married) couple without C. ","inadequately","58","0.795170119866518","0.700627909328776","0.889712330404259"
"No","2006","(Married) couple without C. ","general elemantary","580","0.794884389860896","0.765850513378847","0.823918266342944"
"No","2006","(Married) couple without C. ","middle vocational","3285","0.77430888065494","0.761585707763517","0.787032053546362"
"No","2006","(Married) couple without C. ","vocational + Abi","322","0.879878873279798","0.846342535621347","0.913415210938248"
"No","2006","(Married) couple without C. ","higher vocational","488","0.764323859871907","0.731234674995139","0.797413044748675"
"No","2006","(Married) couple without C. ","higher education","1625","0.861364903131992","0.845685755386703","0.877044050877282"
"No","2006","Single parent ","in school","57","0.982511400979252","0.94906353651893","1.01595926543957"
"No","2006","Single parent ","inadequately","18","","",""
"No","2006","Single parent ","general elemantary","191","0.914295171271575","0.876702416815931","0.951887925727218"
"No","2006","Single parent ","middle vocational","538","0.932202065039955","0.911864811461905","0.952539318618005"
"No","2006","Single parent ","vocational + Abi","43","0.937817494557715","0.868032435804354","1.00760255331108"
"No","2006","Single parent ","higher vocational","53","0.952189730575306","0.895801419303431","1.00857804184718"
"No","2006","Single parent ","higher education","140","0.927890528559135","0.886495614198797","0.969285442919474"
"No","2006","Couple + C. LE 16 ","in school","","","",""
"No","2006","Couple + C. LE 16 ","inadequately","24","","",""
"No","2006","Couple + C. LE 16 ","general elemantary","255","0.929802401063946","0.899385153949524","0.960219648178367"
"No","2006","Couple + C. LE 16 ","middle vocational","1846","0.963875170937556","0.955522019950839","0.972228321924273"
"No","2006","Couple + C. LE 16 ","vocational + Abi","356","0.977092274105046","0.961743968521268","0.992440579688825"
"No","2006","Couple + C. LE 16 ","higher vocational","387","0.963990297695607","0.945686017637432","0.982294577753782"
"No","2006","Couple + C. LE 16 ","higher education","907","0.976820980486575","0.967150197522552","0.986491763450598"
"No","2006","Couple + C. GT 16 ","in school","181","0.997414955339689","0.990037877598061","1.00479203308132"
"No","2006","Couple + C. GT 16 ","inadequately","32","0.672704678187481","0.537107298248264","0.808302058126698"
"No","2006","Couple + C. GT 16 ","general elemantary","391","0.908542415372035","0.881453854690172","0.935630976053898"
"No","2006","Couple + C. GT 16 ","middle vocational","1670","0.910289463376847","0.897246414617811","0.923332512135883"
"No","2006","Couple + C. GT 16 ","vocational + Abi","162","0.938775235272076","0.902522746655746","0.975027723888405"
"No","2006","Couple + C. GT 16 ","higher vocational","189","0.898560974315378","0.85782452480102","0.939297423829737"
"No","2006","Couple + C. GT 16 ","higher education","622","0.922665602055323","0.902271062576435","0.94306014153421"
"No","2006","Couple + C. LE and GT 16","in school","136","1","1","1"
"No","2006","Couple + C. LE and GT 16","inadequately","25","","",""
"No","2006","Couple + C. LE and GT 16","general elemantary","220","0.969601893548982","0.947069068084627","0.992134719013336"
"No","2006","Couple + C. LE and GT 16","middle vocational","578","0.939255056893709","0.920299785392755","0.958210328394664"
"No","2006","Couple + C. LE and GT 16","vocational + Abi","68","1","1","1"
"No","2006","Couple + C. LE and GT 16","higher vocational","98","0.981072315195207","0.954496495904603","1.00764813448581"
"No","2006","Couple + C. LE and GT 16","higher education","248","0.978897349705371","0.961325454413332","0.996469244997411"
"Yes","2007","1-pers.-HH","in school","","","",""
"Yes","2007","1-pers.-HH","inadequately","5","","",""
"Yes","2007","1-pers.-HH","general elemantary","108","0.252439789335216","0.211380081323841","0.293499497346591"
"Yes","2007","1-pers.-HH","middle vocational","326","0.203571526984563","0.184137192667632","0.223005861301493"
"Yes","2007","1-pers.-HH","vocational + Abi","22","","",""
"Yes","2007","1-pers.-HH","higher vocational","35","0.191747145879154","0.138247057295118","0.24524723446319"
"Yes","2007","1-pers.-HH","higher education","85","0.171556843746925","0.142048169257382","0.201065518236467"
"Yes","2007","(Married) couple without C. ","in school","","","",""
"Yes","2007","(Married) couple without C. ","inadequately","13","","",""
"Yes","2007","(Married) couple without C. ","general elemantary","137","0.191939010832127","0.162096268531812","0.221781753132443"
"Yes","2007","(Married) couple without C. ","middle vocational","783","0.215481148770319","0.202513886665279","0.228448410875359"
"Yes","2007","(Married) couple without C. ","vocational + Abi","49","0.141320858801965","0.105083836347011","0.177557881256919"
"Yes","2007","(Married) couple without C. ","higher vocational","134","0.25071238059869","0.215224264214915","0.286200496982466"
"Yes","2007","(Married) couple without C. ","higher education","242","0.132967932498375","0.117260438489879","0.148675426506871"
"Yes","2007","Single parent ","in school","1","","",""
"Yes","2007","Single parent ","inadequately","5","","",""
"Yes","2007","Single parent ","general elemantary","15","","",""
"Yes","2007","Single parent ","middle vocational","44","0.0640313295882748","0.0434970871345877","0.084565572041962"
"Yes","2007","Single parent ","vocational + Abi","4","","",""
"Yes","2007","Single parent ","higher vocational","2","","",""
"Yes","2007","Single parent ","higher education","8","","",""
"Yes","2007","Couple + C. LE 16 ","in school","","","",""
"Yes","2007","Couple + C. LE 16 ","inadequately","1","","",""
"Yes","2007","Couple + C. LE 16 ","general elemantary","16","","",""
"Yes","2007","Couple + C. LE 16 ","middle vocational","67","0.0385569623951424","0.0294499457830395","0.0476639790072453"
"Yes","2007","Couple + C. LE 16 ","vocational + Abi","9","","",""
"Yes","2007","Couple + C. LE 16 ","higher vocational","8","","",""
"Yes","2007","Couple + C. LE 16 ","higher education","28","","",""
"Yes","2007","Couple + C. GT 16 ","in school","","","",""
"Yes","2007","Couple + C. GT 16 ","inadequately","12","","",""
"Yes","2007","Couple + C. GT 16 ","general elemantary","45","0.0879342706248148","0.0601812507329996","0.11568729051663"
"Yes","2007","Couple + C. GT 16 ","middle vocational","172","0.0930182583545159","0.0794906137682767","0.106545902940755"
"Yes","2007","Couple + C. GT 16 ","vocational + Abi","5","","",""
"Yes","2007","Couple + C. GT 16 ","higher vocational","26","","",""
"Yes","2007","Couple + C. GT 16 ","higher education","38","0.0657163495479616","0.0468836161545605","0.0845490829413627"
"Yes","2007","Couple + C. LE and GT 16","in school","1","","",""
"Yes","2007","Couple + C. LE and GT 16","inadequately","4","","",""
"Yes","2007","Couple + C. LE and GT 16","general elemantary","6","","",""
"Yes","2007","Couple + C. LE and GT 16","middle vocational","27","","",""
"Yes","2007","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Yes","2007","Couple + C. LE and GT 16","higher vocational","6","","",""
"Yes","2007","Couple + C. LE and GT 16","higher education","8","","",""
"No","2007","1-pers.-HH","in school","1","","",""
"No","2007","1-pers.-HH","inadequately","19","","",""
"No","2007","1-pers.-HH","general elemantary","322","0.747560210664784","0.706500502653409","0.788619918676159"
"No","2007","1-pers.-HH","middle vocational","1323","0.796428473015438","0.776994138698507","0.815862807332368"
"No","2007","1-pers.-HH","vocational + Abi","160","0.860046235060801","0.809642166972069","0.910450303149533"
"No","2007","1-pers.-HH","higher vocational","173","0.808252854120846","0.75475276553681","0.861752942704881"
"No","2007","1-pers.-HH","higher education","542","0.828443156253076","0.798934481763533","0.857951830742618"
"No","2007","(Married) couple without C. ","in school","1","","",""
"No","2007","(Married) couple without C. ","inadequately","47","0.777001183997676","0.671675428080702","0.88232693991465"
"No","2007","(Married) couple without C. ","general elemantary","532","0.808060989167873","0.778218246867557","0.837903731468189"
"No","2007","(Married) couple without C. ","middle vocational","3079","0.784518851229681","0.771551589124641","0.797486113334721"
"No","2007","(Married) couple without C. ","vocational + Abi","306","0.858679141198035","0.822442118743081","0.894916163652989"
