"ple0040","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2010","1-pers.-HH","Male","206","0.171557481165351","0.149663625543552","0.193451336787151"
"Yes","2010","1-pers.-HH","Female","312","0.198583167550056","0.179084473917888","0.218081861182224"
"Yes","2010","(Married) couple without C. ","Male","671","0.217034422438758","0.202551241999508","0.231517602878008"
"Yes","2010","(Married) couple without C. ","Female","512","0.160828377858522","0.148077867548729","0.173578888168316"
"Yes","2010","Single parent ","Male","32","0.0861791141302231","0.0589489936961461","0.1134092345643"
"Yes","2010","Single parent ","Female","98","0.06624512773283","0.0549665829978249","0.0775236724678351"
"Yes","2010","Couple + C. LE 16 ","Male","158","0.0555444644428507","0.0481882495947585","0.0629006792909429"
"Yes","2010","Couple + C. LE 16 ","Female","84","0.0303776587057584","0.0250939575609258","0.0356613598505909"
"Yes","2010","Couple + C. GT 16 ","Male","161","0.0937198624317498","0.0792111359286443","0.108228588934855"
"Yes","2010","Couple + C. GT 16 ","Female","102","0.090811650229093","0.0753922354457046","0.106231065012481"
"Yes","2010","Couple + C. LE and GT 16","Male","62","0.0866313758954173","0.067459880632229","0.105802871158606"
"Yes","2010","Couple + C. LE and GT 16","Female","25","","",""
"No","2010","1-pers.-HH","Male","933","0.828442518834649","0.806548663212849","0.850336374456448"
"No","2010","1-pers.-HH","Female","1296","0.801416832449944","0.781918138817776","0.820915526082112"
"No","2010","(Married) couple without C. ","Male","2441","0.782965577561242","0.768482397121992","0.797448758000492"
"No","2010","(Married) couple without C. ","Female","2677","0.839171622141478","0.826421111831684","0.851922132451271"
"No","2010","Single parent ","Male","376","0.913820885869777","0.8865907654357","0.941051006303854"
"No","2010","Single parent ","Female","1770","0.93375487226717","0.922476327532165","0.945033417002175"
"No","2010","Couple + C. LE 16 ","Male","3566","0.944455535557149","0.937099320709057","0.951811750405242"
"No","2010","Couple + C. LE 16 ","Female","3969","0.969622341294242","0.964338640149409","0.974906042439074"
"No","2010","Couple + C. GT 16 ","Male","1389","0.90628013756825","0.891771411065145","0.920788864071356"
"No","2010","Couple + C. GT 16 ","Female","1232","0.909188349770907","0.893768934987519","0.924607764554295"
"No","2010","Couple + C. LE and GT 16","Male","765","0.913368624104583","0.894197128841394","0.932540119367771"
"No","2010","Couple + C. LE and GT 16","Female","769","0.974210707129944","0.963185569842927","0.985235844416961"
"Yes","2011","1-pers.-HH","Male","261","0.168144385339794","0.14910983259607","0.187178938083518"
"Yes","2011","1-pers.-HH","Female","410","0.196428592771371","0.179403799729598","0.213453385813144"
"Yes","2011","(Married) couple without C. ","Male","836","0.198810568952243","0.186468598138723","0.211152539765764"
"Yes","2011","(Married) couple without C. ","Female","668","0.161755963207083","0.150434915312432","0.173077011101733"
"Yes","2011","Single parent ","Male","47","0.0837282317498685","0.0603016426220273","0.10715482087771"
"Yes","2011","Single parent ","Female","144","0.0819727958417639","0.0708005248093709","0.093145066874157"
"Yes","2011","Couple + C. LE 16 ","Male","172","0.0571829000863033","0.0498399132199332","0.0645258869526734"
"Yes","2011","Couple + C. LE 16 ","Female","96","0.0280714719072591","0.0230538880086463","0.033089055805872"
"Yes","2011","Couple + C. GT 16 ","Male","187","0.102162176808264","0.0878284195204234","0.116495934096105"
"Yes","2011","Couple + C. GT 16 ","Female","119","0.0889136311259903","0.0747717480390063","0.103055514212974"
"Yes","2011","Couple + C. LE and GT 16","Male","75","0.0811421457552418","0.0645709691080978","0.0977133224023858"
"Yes","2011","Couple + C. LE and GT 16","Female","38","0.0289569731438972","0.0187163756327794","0.039197570655015"
"No","2011","1-pers.-HH","Male","1222","0.831855614660206","0.812821061916482","0.85089016740393"
"No","2011","1-pers.-HH","Female","1682","0.803571407228629","0.786546614186856","0.820596200270402"
"No","2011","(Married) couple without C. ","Male","3181","0.801189431047757","0.788847460234236","0.813531401861277"
"No","2011","(Married) couple without C. ","Female","3396","0.838244036792917","0.826922988898267","0.849565084687568"
"No","2011","Single parent ","Male","490","0.916271768250131","0.89284517912229","0.939698357377973"
"No","2011","Single parent ","Female","2172","0.918027204158236","0.906854933125843","0.929199475190629"
"No","2011","Couple + C. LE 16 ","Male","3669","0.942817099913697","0.935474113047327","0.950160086780067"
"No","2011","Couple + C. LE 16 ","Female","4067","0.971928528092741","0.966910944194128","0.976946111991354"
"No","2011","Couple + C. GT 16 ","Male","1528","0.897837823191736","0.883504065903895","0.912171580479577"
"No","2011","Couple + C. GT 16 ","Female","1437","0.91108636887401","0.896944485787026","0.925228251960994"
"No","2011","Couple + C. LE and GT 16","Male","968","0.918857854244758","0.902286677597614","0.935429030891902"
"No","2011","Couple + C. LE and GT 16","Female","992","0.971043026856103","0.960802429344985","0.981283624367221"
"Yes","2012","1-pers.-HH","Male","283","0.177521948502968","0.158674819086436","0.1963690779195"
"Yes","2012","1-pers.-HH","Female","440","0.197796999673546","0.181017804278724","0.214576195068369"
"Yes","2012","(Married) couple without C. ","Male","902","0.208250327722604","0.195756978996672","0.220743676448536"
"Yes","2012","(Married) couple without C. ","Female","672","0.160441500929855","0.149219666422846","0.171663335436865"
"Yes","2012","Single parent ","Male","53","0.101486975091645","0.0763187338558328","0.126655216327458"
"Yes","2012","Single parent ","Female","169","0.0874480873336434","0.0757129153597638","0.099183259307523"
"Yes","2012","Couple + C. LE 16 ","Male","173","0.0645082291713775","0.0563721050387374","0.0726443533040175"
"Yes","2012","Couple + C. LE 16 ","Female","90","0.0267777788316835","0.0216524480432307","0.0319031096201363"
"Yes","2012","Couple + C. GT 16 ","Male","184","0.108799837632275","0.0937293286870542","0.123870346577495"
"Yes","2012","Couple + C. GT 16 ","Female","115","0.0784370532341529","0.0646271530153904","0.0922469534529155"
"Yes","2012","Couple + C. LE and GT 16","Male","80","0.0995208477881838","0.0811223875173912","0.117919308058976"
"Yes","2012","Couple + C. LE and GT 16","Female","46","0.044286135628471","0.0316792413692534","0.0568930298876885"
"No","2012","1-pers.-HH","Male","1296","0.822478051497032","0.8036309220805","0.841325180913564"
"No","2012","1-pers.-HH","Female","1725","0.802203000326454","0.785423804931631","0.818982195721276"
"No","2012","(Married) couple without C. ","Male","3156","0.791749672277396","0.779256323551464","0.804243021003328"
"No","2012","(Married) couple without C. ","Female","3437","0.839558499070144","0.828336664563135","0.850780333577154"
"No","2012","Single parent ","Male","500","0.898513024908355","0.873344783672542","0.923681266144167"
"No","2012","Single parent ","Female","2057","0.912551912666357","0.900816740692477","0.924287084640236"
"No","2012","Couple + C. LE 16 ","Male","3329","0.935491770828623","0.927355646695983","0.943627894961263"
"No","2012","Couple + C. LE 16 ","Female","3721","0.973222221168316","0.968096890379864","0.978347551956769"
"No","2012","Couple + C. GT 16 ","Male","1456","0.891200162367725","0.876129653422505","0.906270671312946"
"No","2012","Couple + C. GT 16 ","Female","1341","0.921562946765847","0.907753046547085","0.93537284698461"
"No","2012","Couple + C. LE and GT 16","Male","937","0.900479152211816","0.882080691941024","0.918877612482609"
"No","2012","Couple + C. LE and GT 16","Female","977","0.955713864371529","0.943106970112311","0.968320758630747"
"Yes","2013","1-pers.-HH","Male","270","0.167415633361222","0.149756268708858","0.185074998013586"
"Yes","2013","1-pers.-HH","Female","426","0.202253353234602","0.185506534746826","0.219000171722379"
"Yes","2013","(Married) couple without C. ","Male","849","0.20324561980911","0.191091366101524","0.215399873516697"
"Yes","2013","(Married) couple without C. ","Female","655","0.162563417845235","0.1515147292062","0.173612106484271"
"Yes","2013","Single parent ","Male","62","0.12889748733809","0.102585059224519","0.15520991545166"
"Yes","2013","Single parent ","Female","166","0.0829708693483887","0.0717779053258764","0.0941638333709009"
"Yes","2013","Couple + C. LE 16 ","Male","198","0.0564082708025019","0.0491675926495749","0.063648948955429"
"Yes","2013","Couple + C. LE 16 ","Female","105","0.0251099791203231","0.0204330008008042","0.0297869574398421"
"Yes","2013","Couple + C. GT 16 ","Male","192","0.106093267285321","0.0918468427849043","0.120339691785738"
"Yes","2013","Couple + C. GT 16 ","Female","122","0.0810604459521878","0.0677823195660105","0.0943385723383651"
"Yes","2013","Couple + C. LE and GT 16","Male","85","0.0762064228840771","0.0615035333747088","0.0909093123934454"
"Yes","2013","Couple + C. LE and GT 16","Female","50","0.0484451198702585","0.0368229108155569","0.0600673289249601"
"No","2013","1-pers.-HH","Male","1447","0.832584366638778","0.814925001986414","0.850243731291142"
"No","2013","1-pers.-HH","Female","1784","0.797746646765398","0.780999828277621","0.814493465253174"
"No","2013","(Married) couple without C. ","Male","3362","0.79675438019089","0.784600126483303","0.808908633898476"
"No","2013","(Married) couple without C. ","Female","3629","0.837436582154765","0.826387893515729","0.8484852707938"
"No","2013","Single parent ","Male","561","0.87110251266191","0.844790084548339","0.897414940775481"
"No","2013","Single parent ","Female","2167","0.917029130651611","0.905836166629099","0.928222094674124"
"No","2013","Couple + C. LE 16 ","Male","3702","0.943591729197498","0.936351051044571","0.950832407350425"
"No","2013","Couple + C. LE 16 ","Female","4194","0.974890020879677","0.970213042560158","0.979566999199196"
"No","2013","Couple + C. GT 16 ","Male","1603","0.893906732714679","0.879660308214262","0.908153157215096"
"No","2013","Couple + C. GT 16 ","Female","1501","0.918939554047812","0.905661427661635","0.93221768043399"
"No","2013","Couple + C. LE and GT 16","Male","1166","0.923793577115923","0.909090687606555","0.938496466625291"
"No","2013","Couple + C. LE and GT 16","Female","1261","0.951554880129741","0.93993267107504","0.963177089184443"
"Yes","2014","1-pers.-HH","Male","286","0.185470032177068","0.166231786381482","0.204708277972653"
"Yes","2014","1-pers.-HH","Female","424","0.211883756619135","0.194351781813449","0.22941573142482"
"Yes","2014","(Married) couple without C. ","Male","839","0.2047456115164","0.192180938424923","0.217310284607877"
"Yes","2014","(Married) couple without C. ","Female","665","0.166687315518448","0.15519059460628","0.178184036430617"
"Yes","2014","Single parent ","Male","61","0.138083785446322","0.108740772984846","0.167426797907799"
"Yes","2014","Single parent ","Female","162","0.106244218284819","0.0924571258115744","0.120031310758064"
"Yes","2014","Couple + C. LE 16 ","Male","163","0.0592503505066535","0.051155859188355","0.067344841824952"
"Yes","2014","Couple + C. LE 16 ","Female","102","0.0274774059040124","0.022133032806114","0.0328217790019108"
"Yes","2014","Couple + C. GT 16 ","Male","183","0.110509228229835","0.0952372722708418","0.125781184188828"
"Yes","2014","Couple + C. GT 16 ","Female","110","0.0927173351681386","0.0778196366777898","0.107615033658487"
"Yes","2014","Couple + C. LE and GT 16","Male","72","0.0679759444279168","0.0532150494466929","0.0827368394091406"
"Yes","2014","Couple + C. LE and GT 16","Female","42","0.0478568973683493","0.0353887399108955","0.060325054825803"
"No","2014","1-pers.-HH","Male","1282","0.814529967822932","0.795291722027347","0.833768213618518"
"No","2014","1-pers.-HH","Female","1663","0.788116243380865","0.77058426857518","0.805648218186551"
"No","2014","(Married) couple without C. ","Male","3123","0.7952543884836","0.782689715392123","0.807819061575077"
"No","2014","(Married) couple without C. ","Female","3372","0.833312684481552","0.821815963569383","0.844809405393721"
"No","2014","Single parent ","Male","470","0.861916214553678","0.832573202092201","0.891259227015154"
"No","2014","Single parent ","Female","1757","0.893755781715181","0.879968689241936","0.907542874188426"
"No","2014","Couple + C. LE 16 ","Male","3105","0.940749649493347","0.932655158175048","0.948844140811645"
"No","2014","Couple + C. LE 16 ","Female","3492","0.972522594095988","0.967178220998089","0.977866967193886"
"No","2014","Couple + C. GT 16 ","Male","1436","0.889490771770165","0.874218815811172","0.904762727729158"
"No","2014","Couple + C. GT 16 ","Female","1346","0.907282664831861","0.892384966341512","0.92218036332221"
"No","2014","Couple + C. LE and GT 16","Male","1045","0.932024055572083","0.917263160590859","0.946784950553307"
"No","2014","Couple + C. LE and GT 16","Female","1084","0.952143102631651","0.939674945174197","0.964611260089104"
"Yes","2015","1-pers.-HH","Male","266","0.193550306003314","0.174364806058505","0.212735805948123"
"Yes","2015","1-pers.-HH","Female","398","0.206897015310788","0.189505351222378","0.224288679399198"
"Yes","2015","(Married) couple without C. ","Male","751","0.19513028290493","0.182730653008982","0.207529912800878"
"Yes","2015","(Married) couple without C. ","Female","652","0.169310782539594","0.15766550023191","0.180956064847279"
"Yes","2015","Single parent ","Male","53","0.113811749181343","0.0870752223197098","0.140548276042977"
"Yes","2015","Single parent ","Female","167","0.09346005250185","0.0802033935541166","0.106716711449583"
"Yes","2015","Couple + C. LE 16 ","Male","147","0.0611914074477301","0.0529192844999629","0.0694635303954972"
"Yes","2015","Couple + C. LE 16 ","Female","93","0.0246938625470064","0.0195938511077096","0.0297938739863033"
"Yes","2015","Couple + C. GT 16 ","Male","171","0.111344521626207","0.0955466246428871","0.127142418609527"
"Yes","2015","Couple + C. GT 16 ","Female","96","0.0740386603086694","0.0604631026126302","0.0876142180047085"
"Yes","2015","Couple + C. LE and GT 16","Male","61","0.0657561240386104","0.0511883253864927","0.0803239226907281"
"Yes","2015","Couple + C. LE and GT 16","Female","35","0.0411781336359619","0.0295566785765732","0.0527995886953506"
"No","2015","1-pers.-HH","Male","1363","0.806449693996686","0.787264194051877","0.825635193941495"
"No","2015","1-pers.-HH","Female","1686","0.793102984689212","0.775711320600801","0.810494648777622"
"No","2015","(Married) couple without C. ","Male","3173","0.80486971709507","0.792470087199122","0.817269346991018"
"No","2015","(Married) couple without C. ","Female","3332","0.830689217460406","0.819043935152721","0.84233449976809"
"No","2015","Single parent ","Male","489","0.886188250818657","0.859451723957023","0.91292477768029"
"No","2015","Single parent ","Female","1685","0.90653994749815","0.893283288550417","0.919796606445883"
"No","2015","Couple + C. LE 16 ","Male","3078","0.93880859255227","0.930536469604503","0.947080715500037"
"No","2015","Couple + C. LE 16 ","Female","3464","0.975306137452994","0.970206126013697","0.98040614889229"
"No","2015","Couple + C. GT 16 ","Male","1352","0.888655478373793","0.872857581390473","0.904453375357113"
"No","2015","Couple + C. GT 16 ","Female","1333","0.925961339691331","0.912385781995292","0.93953689738737"
"No","2015","Couple + C. LE and GT 16","Male","1051","0.93424387596139","0.919676077309272","0.948811674613507"
"No","2015","Couple + C. LE and GT 16","Female","1088","0.958821866364038","0.947200411304649","0.970443321423427"
"Yes","2016","1-pers.-HH","Male","267","0.199391402421277","0.17906341050483","0.219719394337724"
"Yes","2016","1-pers.-HH","Female","392","0.207387720231107","0.189614602776257","0.225160837685956"
"Yes","2016","(Married) couple without C. ","Male","711","0.195976240910408","0.183112644873925","0.20883983694689"
"Yes","2016","(Married) couple without C. ","Female","595","0.154621967033953","0.142974013628595","0.16626992043931"
"Yes","2016","Single parent ","Male","45","0.120874905365808","0.0922732459826733","0.149476564748942"
"Yes","2016","Single parent ","Female","162","0.0931984755885479","0.0791841504397062","0.10721280073739"
"Yes","2016","Couple + C. LE 16 ","Male","124","0.0511182626241275","0.0428987693092488","0.0593377559390061"
"Yes","2016","Couple + C. LE 16 ","Female","75","0.0235224211162573","0.0181631018011944","0.0288817404313202"
"Yes","2016","Couple + C. GT 16 ","Male","157","0.104741465353664","0.0886780111463388","0.120804919560989"
"Yes","2016","Couple + C. GT 16 ","Female","95","0.0898857172873279","0.074684724742119","0.105086709832537"
"Yes","2016","Couple + C. LE and GT 16","Male","61","0.0736932098827965","0.0578900256869061","0.0894963940786869"
"Yes","2016","Couple + C. LE and GT 16","Female","32","0.0258747379678875","0.0162535736487516","0.0354959022870234"
"No","2016","1-pers.-HH","Male","1217","0.800608597578723","0.780280605662277","0.82093658949517"
"No","2016","1-pers.-HH","Female","1607","0.792612279768893","0.774839162314044","0.810385397223743"
"No","2016","(Married) couple without C. ","Male","2947","0.804023759089592","0.79116016305311","0.816887355126075"
"No","2016","(Married) couple without C. ","Female","3106","0.845378032966047","0.83373007956069","0.857025986371405"
"No","2016","Single parent ","Male","454","0.879125094634192","0.850523435251058","0.907726754017327"
"No","2016","Single parent ","Female","1491","0.906801524411452","0.89278719926261","0.920815849560294"
"No","2016","Couple + C. LE 16 ","Male","2634","0.948881737375873","0.940662244060994","0.957101230690751"
"No","2016","Couple + C. LE 16 ","Female","2997","0.976477578883743","0.97111825956868","0.981836898198806"
"No","2016","Couple + C. GT 16 ","Male","1239","0.895258534646336","0.879195080439011","0.911321988853661"
"No","2016","Couple + C. GT 16 ","Female","1265","0.910114282712672","0.894913290167463","0.925315275257881"
"No","2016","Couple + C. LE and GT 16","Male","989","0.926306790117204","0.910503605921313","0.942109974313094"
"No","2016","Couple + C. LE and GT 16","Female","1014","0.974125262032113","0.964504097712977","0.983746426351248"
"Yes","2017","1-pers.-HH","Male","293","0.190000202793933","0.171492727314835","0.208507678273032"
"Yes","2017","1-pers.-HH","Female","410","0.203468235735041","0.186691580140125","0.220244891329958"
"Yes","2017","(Married) couple without C. ","Male","786","0.192863849671597","0.180763329513129","0.204964369830065"
"Yes","2017","(Married) couple without C. ","Female","669","0.156084059089918","0.14504857351178","0.167119544668056"
"Yes","2017","Single parent ","Male","50","0.1045650368687","0.0791535097602241","0.129976563977177"
"Yes","2017","Single parent ","Female","162","0.0933818285126494","0.0794683139573357","0.107295343067963"
"Yes","2017","Couple + C. LE 16 ","Male","122","0.0526324210187884","0.0443659056993066","0.0608989363382702"
"Yes","2017","Couple + C. LE 16 ","Female","87","0.0254380837895848","0.0199387677921791","0.0309373997869904"
"Yes","2017","Couple + C. GT 16 ","Male","170","0.100963059350974","0.0865089963915078","0.11541712231044"
"Yes","2017","Couple + C. GT 16 ","Female","126","0.0905944548612013","0.0764860103025032","0.104702899419899"
"Yes","2017","Couple + C. LE and GT 16","Male","72","0.0578569597728886","0.0440410017889078","0.0716729177568693"
"Yes","2017","Couple + C. LE and GT 16","Female","47","0.0385715663531651","0.0274173910327432","0.049725741673587"
"No","2017","1-pers.-HH","Male","1433","0.809999797206067","0.791492321726968","0.828507272685165"
"No","2017","1-pers.-HH","Female","1802","0.796531764264959","0.779755108670042","0.813308419859875"
"No","2017","(Married) couple without C. ","Male","3298","0.807136150328403","0.795035630169935","0.819236670486871"
"No","2017","(Married) couple without C. ","Female","3486","0.843915940910082","0.832880455331944","0.85495142648822"
"No","2017","Single parent ","Male","507","0.8954349631313","0.870023436022824","0.920846490239776"
"No","2017","Single parent ","Female","1518","0.906618171487351","0.892704656932037","0.920531686042664"
"No","2017","Couple + C. LE 16 ","Male","2681","0.947367578981212","0.93910106366173","0.955634094300693"
"No","2017","Couple + C. LE 16 ","Female","3062","0.974561916210415","0.96906260021301","0.980061232207821"
"No","2017","Couple + C. GT 16 ","Male","1499","0.899036940649026","0.88458287768956","0.913491003608492"
"No","2017","Couple + C. GT 16 ","Female","1464","0.909405545138799","0.895297100580101","0.923513989697497"
"No","2017","Couple + C. LE and GT 16","Male","1025","0.942143040227111","0.928327082243131","0.955958998211092"
"No","2017","Couple + C. LE and GT 16","Female","1098","0.961428433646835","0.950274258326413","0.972582608967257"
"Yes","2018","1-pers.-HH","Male","315","0.186610917207833","0.16869709248202","0.204524741933646"
"Yes","2018","1-pers.-HH","Female","456","0.203075644610728","0.186659855511368","0.219491433710088"
"Yes","2018","(Married) couple without C. ","Male","785","0.199896547985108","0.187413793701576","0.21237930226864"
"Yes","2018","(Married) couple without C. ","Female","660","0.155081877144112","0.143941831887036","0.166221922401187"
"Yes","2018","Single parent ","Male","54","0.0918233870756888","0.0683824146052037","0.115264359546174"
"Yes","2018","Single parent ","Female","170","0.0972652204061321","0.0828933307649952","0.111637110047269"
"Yes","2018","Couple + C. LE 16 ","Male","119","0.0433547750980799","0.0354780714818377","0.051231478714322"
"Yes","2018","Couple + C. LE 16 ","Female","86","0.0260911472719581","0.0202854477198082","0.0318968468241081"
"Yes","2018","Couple + C. GT 16 ","Male","178","0.119224751697886","0.102874696047281","0.135574807348492"
"Yes","2018","Couple + C. GT 16 ","Female","106","0.0675515958497341","0.054867649845542","0.0802355418539261"
"Yes","2018","Couple + C. LE and GT 16","Male","67","0.0698198651704026","0.0546069745166762","0.0850327558241291"
"Yes","2018","Couple + C. LE and GT 16","Female","52","0.0395818652224472","0.0281375724094044","0.0510261580354899"
"No","2018","1-pers.-HH","Male","1502","0.813389082792167","0.795475258066354","0.83130290751798"
"No","2018","1-pers.-HH","Female","1851","0.796924355389272","0.780508566289912","0.813340144488632"
"No","2018","(Married) couple without C. ","Male","3158","0.800103452014892","0.78762069773136","0.812586206298424"
"No","2018","(Married) couple without C. ","Female","3396","0.844918122855888","0.833778077598813","0.856058168112964"
"No","2018","Single parent ","Male","529","0.908176612924311","0.884735640453826","0.931617585394796"
"No","2018","Single parent ","Female","1463","0.902734779593868","0.888362889952731","0.917106669235005"
"No","2018","Couple + C. LE 16 ","Male","2449","0.95664522490192","0.948768521285678","0.964521928518162"
"No","2018","Couple + C. LE 16 ","Female","2810","0.973908852728042","0.968103153175892","0.979714552280192"
"No","2018","Couple + C. GT 16 ","Male","1331","0.880775248302114","0.864425192651508","0.897125303952719"
"No","2018","Couple + C. GT 16 ","Female","1398","0.932448404150266","0.919764458146074","0.945132350154458"
"No","2018","Couple + C. LE and GT 16","Male","1011","0.930180134829597","0.914967244175871","0.945393025483324"
"No","2018","Couple + C. LE and GT 16","Female","1063","0.960418134777553","0.94897384196451","0.971862427590596"
"Yes","2019","1-pers.-HH","Male","340","0.180989095599111","0.163821258768826","0.198156932429396"
"Yes","2019","1-pers.-HH","Female","434","0.198675592123419","0.182404431034033","0.214946753212805"
"Yes","2019","(Married) couple without C. ","Male","786","0.193691463003724","0.181951691984449","0.205431234022999"
"Yes","2019","(Married) couple without C. ","Female","646","0.158692787085376","0.147601344295489","0.169784229875262"
"Yes","2019","Single parent ","Male","57","0.141044594517648","0.112668821357426","0.16942036767787"
"Yes","2019","Single parent ","Female","141","0.109295564862445","0.0934210954841179","0.125170034240771"
"Yes","2019","Couple + C. LE 16 ","Male","98","0.0378648564081582","0.0304420620504266","0.0452876507658898"
"Yes","2019","Couple + C. LE 16 ","Female","77","0.0230319319244413","0.0173292917224127","0.0287345721264699"
"Yes","2019","Couple + C. GT 16 ","Male","181","0.129439643730276","0.112701127923972","0.146178159536581"
"Yes","2019","Couple + C. GT 16 ","Female","110","0.0742942760775693","0.0606637554284357","0.0879247967267028"
"Yes","2019","Couple + C. LE and GT 16","Male","48","0.0448110939439882","0.0323973355295948","0.0572248523583815"
"Yes","2019","Couple + C. LE and GT 16","Female","51","0.0564601715953202","0.0428821086675708","0.0700382345230696"
"No","2019","1-pers.-HH","Male","1592","0.819010904400889","0.801843067570604","0.836178741231174"
"No","2019","1-pers.-HH","Female","1876","0.801324407876581","0.785053246787195","0.817595568965967"
"No","2019","(Married) couple without C. ","Male","3567","0.806308536996276","0.794568765977001","0.818048308015551"
"No","2019","(Married) couple without C. ","Female","3523","0.841307212914624","0.830215770124738","0.852398655704511"
"No","2019","Single parent ","Male","521","0.858955405482352","0.83057963232213","0.887331178642573"
"No","2019","Single parent ","Female","1343","0.890704435137555","0.874829965759229","0.906578904515882"
"No","2019","Couple + C. LE 16 ","Male","2442","0.962135143591842","0.95471234923411","0.969557937949574"
"No","2019","Couple + C. LE 16 ","Female","2581","0.976968068075559","0.97126542787353","0.982670708277587"
"No","2019","Couple + C. GT 16 ","Male","1364","0.870560356269724","0.853821840463419","0.887298872076028"
"No","2019","Couple + C. GT 16 ","Female","1312","0.925705723922431","0.912075203273297","0.939336244571564"
"No","2019","Couple + C. LE and GT 16","Male","1019","0.955188906056012","0.942775147641619","0.967602664470405"
"No","2019","Couple + C. LE and GT 16","Female","1059","0.94353982840468","0.92996176547693","0.957117891332429"
