"ple0040","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","1992","Not Working","Couple + C. GT 16 ","135","0.178132746938047","0.151400624251098","0.204864869624996","1"
"Yes","1992","Not Working","Couple + C. LE and GT 16","12","","","","1"
"No","1993","Full Time","1-pers.-HH","","","","","2"
"No","1993","Full Time","(Married) couple without C. ","","","","","2"
"No","1993","Full Time","Single parent ","","","","","2"
"No","1993","Full Time","Couple + C. LE 16 ","","","","","2"
"No","1993","Full Time","Couple + C. GT 16 ","","","","","2"
"No","1993","Full Time","Couple + C. LE and GT 16","","","","","2"
"No","1993","Part Time","(Married) couple without C. ","","","","","2"
"No","1993","Part Time","Single parent ","","","","","2"
"No","1993","Part Time","Couple + C. LE 16 ","","","","","2"
"No","1993","Part Time","1-pers.-HH","","","","","2"
"No","1993","Part Time","Couple + C. GT 16 ","","","","","2"
"No","1993","Part Time","Couple + C. LE and GT 16","","","","","2"
"No","1993","Not Working","1-pers.-HH","","","","","2"
"No","1993","Not Working","(Married) couple without C. ","","","","","2"
"No","1993","Not Working","Couple + C. LE 16 ","","","","","2"
"No","1993","Not Working","Couple + C. GT 16 ","","","","","2"
"No","1993","Not Working","Couple + C. LE and GT 16","","","","","2"
"No","1993","Not Working","Single parent ","","","","","2"
"Yes","1993","Full Time","1-pers.-HH","","","","","1"
"Yes","1993","Full Time","(Married) couple without C. ","","","","","1"
"Yes","1993","Full Time","Single parent ","","","","","1"
"Yes","1993","Full Time","Couple + C. LE 16 ","","","","","1"
"Yes","1993","Full Time","Couple + C. GT 16 ","","","","","1"
"Yes","1993","Part Time","Single parent ","","","","","1"
"Yes","1993","Part Time","Couple + C. LE 16 ","","","","","1"
"Yes","1993","Part Time","Couple + C. GT 16 ","","","","","1"
"Yes","1993","Part Time","Couple + C. LE and GT 16","","","","","1"
"Yes","1993","Not Working","1-pers.-HH","","","","","1"
"Yes","1993","Not Working","(Married) couple without C. ","","","","","1"
"Yes","1993","Full Time","Couple + C. LE and GT 16","","","","","1"
"Yes","1993","Part Time","1-pers.-HH","","","","","1"
"Yes","1993","Part Time","(Married) couple without C. ","","","","","1"
"Yes","1993","Not Working","Single parent ","","","","","1"
"Yes","1993","Not Working","Couple + C. LE 16 ","","","","","1"
"Yes","1993","Not Working","Couple + C. GT 16 ","","","","","1"
"Yes","1993","Not Working","Couple + C. LE and GT 16","","","","","1"
"No","1994","Full Time","1-pers.-HH","506","0.931392779603737","0.910032432838023","0.952753126369451","2"
"No","1994","Full Time","(Married) couple without C. ","1323","0.922513873978474","0.908612763991993","0.936414983964955","2"
"No","1994","Full Time","Single parent ","234","0.969757008549542","0.948180347220371","0.991333669878714","2"
"No","1994","Full Time","Couple + C. LE 16 ","1620","0.962608464291317","0.953514747100906","0.971702181481729","2"
"No","1994","Full Time","Couple + C. GT 16 ","1081","0.929841176180934","0.915059900431353","0.944622451930515","2"
"No","1994","Full Time","Couple + C. LE and GT 16","549","0.958947229894732","0.94267306826435","0.975221391525114","2"
"No","1994","Part Time","(Married) couple without C. ","397","0.857216244064989","0.824856169206527","0.889576318923451","2"
"No","1994","Part Time","Single parent ","128","0.985057850247498","0.964202675874527","1.00591302462047","2"
"No","1994","Part Time","Couple + C. LE 16 ","675","0.968615821075226","0.955671989099425","0.981559653051027","2"
"No","1994","Part Time","1-pers.-HH","126","0.883077343609938","0.830039330931699","0.936115356288178","2"
"No","1994","Part Time","Couple + C. GT 16 ","464","0.933053482306924","0.911146611166413","0.954960353447434","2"
"No","1994","Part Time","Couple + C. LE and GT 16","262","0.954275290684706","0.929451051050166","0.979099530319245","2"
"No","1994","Not Working","1-pers.-HH","533","0.720024070638288","0.687090953396826","0.75295718787975","2"
"No","1994","Not Working","(Married) couple without C. ","1063","0.689884302121608","0.666390638360038","0.713377965883178","2"
"No","1994","Not Working","Couple + C. LE 16 ","615","0.93720056542433","0.91853591413882","0.95586521670984","2"
"No","1994","Not Working","Couple + C. GT 16 ","660","0.82263423968092","0.795896275138619","0.84937220422322","2"
"No","1994","Not Working","Couple + C. LE and GT 16","316","0.971031564805298","0.952880990922263","0.989182138688332","2"
"No","1994","Not Working","Single parent ","171","0.849281944570202","0.799697930754069","0.898865958386334","2"
"Yes","1994","Full Time","1-pers.-HH","32","0.068607220396263","0.0472468736305491","0.0899675671619769","1"
"Yes","1994","Full Time","(Married) couple without C. ","98","0.0774861260215263","0.0635850160350454","0.0913872360080072","1"
"Yes","1994","Full Time","Single parent ","8","","","","1"
"Yes","1994","Full Time","Couple + C. LE 16 ","52","0.0373915357086825","0.0282978185182713","0.0464852528990938","1"
"Yes","1994","Full Time","Couple + C. GT 16 ","66","0.070158823819066","0.0553775480694853","0.0849400995686467","1"
"Yes","1994","Part Time","Single parent ","2","","","","1"
"Yes","1994","Part Time","Couple + C. LE 16 ","22","","","","1"
"Yes","1994","Part Time","Couple + C. GT 16 ","36","0.0669465176930765","0.0450396465525662","0.0888533888335868","1"
"Yes","1994","Part Time","Couple + C. LE and GT 16","10","","","","1"
"Yes","1994","Not Working","1-pers.-HH","181","0.279975929361712","0.24704281212025","0.312909046603174","1"
"Yes","1994","Not Working","(Married) couple without C. ","426","0.310115697878392","0.286622034116822","0.333609361639962","1"
"Yes","1994","Full Time","Couple + C. LE and GT 16","22","","","","1"
"Yes","1994","Part Time","1-pers.-HH","15","","","","1"
"Yes","1994","Part Time","(Married) couple without C. ","52","0.142783755935011","0.110423681076549","0.175143830793473","1"
"Yes","1994","Not Working","Single parent ","29","","","","1"
"Yes","1994","Not Working","Couple + C. LE 16 ","34","0.0627994345756697","0.0441347832901596","0.0814640858611799","1"
"Yes","1994","Not Working","Couple + C. GT 16 ","124","0.17736576031908","0.15062779577678","0.204103724861381","1"
"Yes","1994","Not Working","Couple + C. LE and GT 16","12","","","","1"
"No","1995","Full Time","1-pers.-HH","485","0.936713086455261","0.91568475914399","0.957741413766532","2"
"No","1995","Full Time","(Married) couple without C. ","1357","0.926023281984095","0.912579363008481","0.93946720095971","2"
"No","1995","Full Time","Single parent ","219","0.97304930584879","0.951936484502341","0.99416212719524","2"
"No","1995","Full Time","Couple + C. LE 16 ","1581","0.963268071119935","0.95415317147681","0.972382970763061","2"
"No","1995","Full Time","Couple + C. GT 16 ","1063","0.929195780464006","0.914260398959137","0.944131161968875","2"
"No","1995","Full Time","Couple + C. LE and GT 16","546","0.945625593077749","0.927042972821092","0.964208213334405","2"
"No","1995","Part Time","(Married) couple without C. ","438","0.834641597940328","0.802143392574531","0.867139803306125","2"
"No","1995","Part Time","Single parent ","156","0.959465730921155","0.928908499264014","0.990022962578296","2"
"No","1995","Part Time","Couple + C. LE 16 ","751","0.966763345959802","0.954126837850626","0.979399854068979","2"
"No","1995","Part Time","1-pers.-HH","174","0.902647904200859","0.860717473977595","0.944578334424124","2"
"No","1995","Part Time","Couple + C. GT 16 ","502","0.936909969468214","0.916230941081867","0.957588997854562","2"
"No","1995","Part Time","Couple + C. LE and GT 16","257","0.961538341708098","0.938471413381863","0.984605270034333","2"
"No","1995","Not Working","1-pers.-HH","545","0.729615406600047","0.697306835612377","0.761923977587717","2"
"No","1995","Not Working","(Married) couple without C. ","1057","0.659563965579634","0.635734438368297","0.683393492790971","2"
"No","1995","Not Working","Couple + C. LE 16 ","695","0.954959524073681","0.93987353640703","0.970045511740332","2"
"No","1995","Not Working","Couple + C. GT 16 ","684","0.810587117497055","0.783685778830777","0.837488456163333","2"
"No","1995","Not Working","Couple + C. LE and GT 16","376","0.957020976763303","0.937071025602989","0.976970927923616","2"
"No","1995","Not Working","Single parent ","197","0.866353225309306","0.821891780491198","0.910814670127415","2"
"Yes","1995","Full Time","1-pers.-HH","30","0.063286913544739","0.042258586233468","0.0843152408560101","1"
"Yes","1995","Full Time","(Married) couple without C. ","99","0.0739767180159046","0.0605327990402902","0.087420636991519","1"
"Yes","1995","Full Time","Single parent ","7","","","","1"
"Yes","1995","Full Time","Couple + C. LE 16 ","55","0.0367319288800647","0.027617029236939","0.0458468285231904","1"
"Yes","1995","Full Time","Couple + C. GT 16 ","70","0.0708042195359942","0.0558688380311254","0.0857396010408631","1"
"Yes","1995","Part Time","Single parent ","4","","","","1"
"Yes","1995","Part Time","Couple + C. LE 16 ","22","","","","1"
"Yes","1995","Part Time","Couple + C. GT 16 ","29","","","","1"
"Yes","1995","Part Time","Couple + C. LE and GT 16","10","","","","1"
"Yes","1995","Not Working","1-pers.-HH","181","0.270384593399953","0.238076022412283","0.302693164387623","1"
"Yes","1995","Not Working","(Married) couple without C. ","462","0.340436034420366","0.316606507209029","0.364265561631703","1"
"Yes","1995","Full Time","Couple + C. LE and GT 16","26","","","","1"
"Yes","1995","Part Time","1-pers.-HH","18","","","","1"
"Yes","1995","Part Time","(Married) couple without C. ","64","0.165358402059672","0.132860196693875","0.197856607425469","1"
"Yes","1995","Not Working","Single parent ","28","","","","1"
"Yes","1995","Not Working","Couple + C. LE 16 ","31","0.045040475926319","0.0299544882596683","0.0601264635929697","1"
"Yes","1995","Not Working","Couple + C. GT 16 ","131","0.189412882502945","0.162511543836667","0.216314221169223","1"
"Yes","1995","Not Working","Couple + C. LE and GT 16","21","","","","1"
"No","1996","Full Time","1-pers.-HH","527","0.947819836166433","0.929367701841454","0.966271970491412","2"
"No","1996","Full Time","(Married) couple without C. ","1345","0.933422638566772","0.920542511467107","0.946302765666437","2"
"No","1996","Full Time","Single parent ","241","0.955897334389401","0.930445673294983","0.98134899548382","2"
"No","1996","Full Time","Couple + C. LE 16 ","1509","0.955542169382162","0.945330659019019","0.965753679745305","2"
"No","1996","Full Time","Couple + C. GT 16 ","996","0.926725640180192","0.911008709495338","0.942442570865046","2"
"No","1996","Part Time","(Married) couple without C. ","494","0.840972628049235","0.810764712054792","0.871180544043678","2"
"No","1996","Part Time","Single parent ","172","0.986873898228948","0.970011172297863","1.00373662416003","2"
"No","1996","Part Time","Couple + C. LE 16 ","744","0.970886638766299","0.959003932606298","0.9827693449263","2"
"No","1996","Full Time","Couple + C. LE and GT 16","551","0.934052301932337","0.913818868271702","0.954285735592973","2"
"No","1996","Part Time","1-pers.-HH","169","0.898346265278099","0.854917731030621","0.941774799525578","2"
"No","1996","Part Time","Couple + C. GT 16 ","485","0.952283472697556","0.933890972121275","0.970675973273837","2"
"No","1996","Part Time","Couple + C. LE and GT 16","306","0.957705373890319","0.935722791356796","0.979687956423843","2"
"No","1996","Not Working","1-pers.-HH","551","0.72215923271687","0.689950906742825","0.754367558690916","2"
"No","1996","Not Working","(Married) couple without C. ","1081","0.661150625829947","0.63757973845457","0.684721513205324","2"
"No","1996","Not Working","Single parent ","192","0.839929727996606","0.792230430792882","0.88762902520033","2"
"No","1996","Not Working","Couple + C. LE 16 ","638","0.94450782254458","0.927185525018728","0.961830120070432","2"
"No","1996","Not Working","Couple + C. GT 16 ","669","0.805550326661325","0.778056100221717","0.833044553100933","2"
"No","1996","Not Working","Couple + C. LE and GT 16","335","0.960495442664295","0.940175054837066","0.980815830491525","2"
"Yes","1996","Full Time","1-pers.-HH","31","0.0521801638335671","0.0337280295085877","0.0706322981585464","1"
"Yes","1996","Full Time","(Married) couple without C. ","94","0.0665773614332279","0.0536972343335626","0.0794574885328932","1"
"Yes","1996","Full Time","Single parent ","9","","","","1"
"Yes","1996","Full Time","Couple + C. LE 16 ","56","0.044457830617838","0.0342463202546947","0.0546693409809812","1"
"Yes","1996","Full Time","Couple + C. GT 16 ","60","0.0732743598198082","0.0575574291349544","0.0889912905046619","1"
"Yes","1996","Part Time","Single parent ","3","","","","1"
"Yes","1996","Part Time","Couple + C. LE 16 ","25","","","","1"
"Yes","1996","Part Time","Couple + C. GT 16 ","31","0.0477165273024441","0.0293240267261628","0.0661090278787253","1"
"Yes","1996","Part Time","Couple + C. LE and GT 16","16","","","","1"
"Yes","1996","Not Working","1-pers.-HH","192","0.27784076728313","0.245632441309084","0.310049093257175","1"
"Yes","1996","Not Working","(Married) couple without C. ","468","0.338849374170053","0.315278486794676","0.36242026154543","1"
"Yes","1996","Not Working","Single parent ","35","0.160070272003394","0.11237097479967","0.207769569207118","1"
"Yes","1996","Not Working","Couple + C. LE 16 ","33","0.05549217745542","0.0381698799295685","0.0728144749812716","1"
"Yes","1996","Not Working","Couple + C. GT 16 ","127","0.194449673338675","0.166955446899067","0.221943899778283","1"
"Yes","1996","Not Working","Couple + C. LE and GT 16","18","","","","1"
"Yes","1996","Full Time","Couple + C. LE and GT 16","27","","","","1"
"Yes","1996","Part Time","1-pers.-HH","17","","","","1"
"Yes","1996","Part Time","(Married) couple without C. ","69","0.159027371950765","0.128819455956322","0.189235287945208","1"
"No","1997","Full Time","1-pers.-HH","511","0.93073585305382","0.909360371149521","0.952111334958119","2"
"No","1997","Full Time","(Married) couple without C. ","1335","0.919709118683561","0.905659062346138","0.933759175020984","2"
"No","1997","Full Time","Single parent ","227","0.954548679146745","0.928030346575369","0.981067011718121","2"
"No","1997","Full Time","Couple + C. LE 16 ","1406","0.955943520393116","0.945402360132876","0.966484680653357","2"
"No","1997","Full Time","Couple + C. GT 16 ","1000","0.925749847635859","0.909929451260629","0.94157024401109","2"
"No","1997","Part Time","(Married) couple without C. ","453","0.842227963497359","0.811076025988078","0.873379901006639","2"
"No","1997","Part Time","Single parent ","178","0.971785631231668","0.9478602104052","0.995711052058137","2"
"No","1997","Part Time","Couple + C. LE 16 ","700","0.960248962347389","0.946037265369707","0.97446065932507","2"
"No","1997","Full Time","Couple + C. LE and GT 16","544","0.944737259966504","0.9259298803458","0.963544639587208","2"
"No","1997","Part Time","1-pers.-HH","162","0.892788386880098","0.847338451367554","0.938238322392642","2"
"No","1997","Part Time","Couple + C. GT 16 ","476","0.938515402638815","0.917687693220992","0.959343112056638","2"
"No","1997","Part Time","Couple + C. LE and GT 16","269","0.954765552750076","0.930336382975246","0.979194722524907","2"
"No","1997","Not Working","1-pers.-HH","544","0.733838309428625","0.701756615583337","0.765920003273913","2"
"No","1997","Not Working","(Married) couple without C. ","1149","0.670140608993932","0.647252812778826","0.693028405209038","2"
"No","1997","Not Working","Single parent ","187","0.856540366631887","0.809792694303522","0.903288038960252","2"
"No","1997","Not Working","Couple + C. LE 16 ","622","0.937976392293729","0.919547059599004","0.956405724988454","2"
"No","1997","Not Working","Couple + C. GT 16 ","679","0.833622764885909","0.807815924725382","0.859429605046437","2"
"No","1997","Not Working","Couple + C. LE and GT 16","341","0.960733113756563","0.940697202375484","0.980769025137641","2"
"Yes","1997","Full Time","1-pers.-HH","31","0.06926414694618","0.047888665041881","0.0906396288504789","1"
"Yes","1997","Full Time","(Married) couple without C. ","102","0.0802908813164392","0.0662408249790161","0.0943409376538623","1"
"Yes","1997","Full Time","Single parent ","10","","","","1"
"Yes","1997","Full Time","Couple + C. LE 16 ","50","0.0440564796068835","0.0335153193466434","0.0545976398671237","1"
"Yes","1997","Full Time","Couple + C. GT 16 ","55","0.0742501523641408","0.0584297559889103","0.0900705487393713","1"
"Yes","1997","Part Time","Single parent ","6","","","","1"
"Yes","1997","Part Time","Couple + C. LE 16 ","26","","","","1"
"Yes","1997","Part Time","Couple + C. GT 16 ","35","0.0614845973611852","0.040656887943362","0.0823123067790083","1"
"Yes","1997","Part Time","Couple + C. LE and GT 16","9","","","","1"
"Yes","1997","Not Working","1-pers.-HH","185","0.266161690571375","0.234079996726087","0.298243384416663","1"
"Yes","1997","Not Working","(Married) couple without C. ","472","0.329859391006068","0.306971594790962","0.352747187221174","1"
"Yes","1997","Not Working","Single parent ","29","","","","1"
"Yes","1997","Not Working","Couple + C. LE 16 ","36","0.0620236077062709","0.0435942750115461","0.0804529404009957","1"
"Yes","1997","Not Working","Couple + C. GT 16 ","121","0.166377235114091","0.140570394953563","0.192184075274618","1"
"Yes","1997","Not Working","Couple + C. LE and GT 16","20","","","","1"
"Yes","1997","Full Time","Couple + C. LE and GT 16","23","","","","1"
"Yes","1997","Part Time","1-pers.-HH","16","","","","1"
"Yes","1997","Part Time","(Married) couple without C. ","73","0.157772036502641","0.126620098993361","0.188923974011922","1"
"No","1998","Full Time","1-pers.-HH","589","0.930608682593765","0.910733808522712","0.950483556664817","2"
"No","1998","Full Time","(Married) couple without C. ","1465","0.916893848026856","0.903274048726886","0.930513647326826","2"
"No","1998","Full Time","Single parent ","236","0.935394318466706","0.905042791810046","0.965745845123365","2"
"No","1998","Full Time","Couple + C. LE 16 ","1493","0.969749494180572","0.961189646736955","0.978309341624189","2"
"No","1998","Full Time","Couple + C. GT 16 ","1086","0.932433734881547","0.91792057358436","0.946946896178733","2"
"No","1998","Part Time","(Married) couple without C. ","548","0.883353865891645","0.857922193995823","0.908785537787466","2"
"No","1998","Part Time","Single parent ","186","0.956622448201641","0.927957574769637","0.985287321633645","2"
"No","1998","Part Time","Couple + C. LE 16 ","801","0.968850923425325","0.957003903079306","0.980697943771345","2"
"No","1998","Full Time","Couple + C. LE and GT 16","530","0.958733878506163","0.942095623274046","0.975372133738281","2"
"No","1998","Part Time","1-pers.-HH","199","0.856201706338692","0.810251338461275","0.902152074216109","2"
"No","1998","Part Time","Couple + C. GT 16 ","521","0.931737999838532","0.91088750617185","0.952588493505214","2"
"No","1998","Part Time","Couple + C. LE and GT 16","295","0.92266071077515","0.892972159986135","0.952349261564164","2"
"No","1998","Not Working","1-pers.-HH","660","0.720059159454155","0.69057922865559","0.74953909025272","2"
"No","1998","Not Working","(Married) couple without C. ","1382","0.686788424222568","0.666208212333909","0.707368636111227","2"
"No","1998","Not Working","Single parent ","224","0.864136857339539","0.822567823562895","0.905705891116184","2"
"No","1998","Not Working","Couple + C. LE 16 ","700","0.957024552521456","0.942313003455597","0.971736101587315","2"
"No","1998","Not Working","Couple + C. GT 16 ","713","0.831557852610729","0.806293630956499","0.856822074264959","2"
"No","1998","Not Working","Couple + C. LE and GT 16","368","0.953549779669809","0.932689252153713","0.974410307185904","2"
"Yes","1998","Full Time","1-pers.-HH","39","0.0693913174062353","0.049516443335183","0.0892661914772876","1"
"Yes","1998","Full Time","(Married) couple without C. ","113","0.0831061519731438","0.069486352673174","0.0967259512731136","1"
"Yes","1998","Full Time","Single parent ","16","","","","1"
"Yes","1998","Full Time","Couple + C. LE 16 ","45","0.0302505058194283","0.0216906583758114","0.0388103532630451","1"
"Yes","1998","Part Time","Single parent ","8","","","","1"
"Yes","1998","Full Time","Couple + C. GT 16 ","63","0.0675662651184534","0.0530531038212667","0.0820794264156401","1"
"Yes","1998","Full Time","Couple + C. LE and GT 16","19","","","","1"
"Yes","1998","Part Time","1-pers.-HH","25","","","","1"
"Yes","1998","Part Time","(Married) couple without C. ","64","0.116646134108355","0.0912144622125335","0.142077806004177","1"
"Yes","1998","Part Time","Couple + C. LE 16 ","25","","","","1"
"Yes","1998","Part Time","Couple + C. GT 16 ","41","0.0682620001614684","0.0474115064947862","0.0891124938281505","1"
"Yes","1998","Part Time","Couple + C. LE and GT 16","16","","","","1"
"Yes","1998","Not Working","1-pers.-HH","231","0.279940840545845","0.25046090974728","0.30942077134441","1"
"Yes","1998","Not Working","(Married) couple without C. ","569","0.313211575777432","0.292631363888773","0.333791787666091","1"
"Yes","1998","Not Working","Single parent ","37","0.135863142660461","0.0942941088838158","0.177432176437105","1"
"Yes","1998","Not Working","Couple + C. LE 16 ","30","0.042975447478544","0.0282638984126847","0.0576869965444032","1"
"Yes","1998","Not Working","Couple + C. GT 16 ","130","0.168442147389271","0.143177925735041","0.193706369043501","1"
"Yes","1998","Not Working","Couple + C. LE and GT 16","23","","","","1"
"No","1999","Full Time","1-pers.-HH","576","0.932493055846236","0.912566305834036","0.952419805858435","2"
"No","1999","Full Time","(Married) couple without C. ","1491","0.89888009029854","0.884194416282061","0.91356576431502","2"
"No","1999","Full Time","Single parent ","248","0.936836144175735","0.907492620563515","0.966179667787955","2"
"No","1999","Full Time","Couple + C. LE 16 ","1505","0.966501042813916","0.957543290510953","0.975458795116879","2"
"No","1999","Full Time","Couple + C. GT 16 ","1049","0.928372662995433","0.913277220118193","0.943468105872673","2"
"No","1999","Part Time","(Married) couple without C. ","561","0.860950935118429","0.834060813249167","0.88784105698769","2"
"No","1999","Part Time","Single parent ","190","0.915600302571267","0.877170029455323","0.954030575687211","2"
"No","1999","Part Time","Couple + C. LE 16 ","816","0.984601405584731","0.976249691481504","0.992953119687957","2"
"No","1999","Part Time","Couple + C. GT 16 ","576","0.939482274530999","0.920621935331202","0.958342613730795","2"
"No","1999","Part Time","Couple + C. LE and GT 16","309","0.96374910381591","0.943237759884653","0.984260447747167","2"
"No","1999","Not Working","1-pers.-HH","610","0.707019553115984","0.676112284885952","0.737926821346016","2"
"No","1999","Not Working","(Married) couple without C. ","1323","0.672094351594139","0.650862402282729","0.693326300905548","2"
"No","1999","Full Time","Couple + C. LE and GT 16","498","0.936777142208069","0.915819693342538","0.957734591073599","2"
"No","1999","Part Time","1-pers.-HH","222","0.891940114307608","0.853223291177818","0.930656937437397","2"
"No","1999","Not Working","Single parent ","222","0.886067137816309","0.846915886311311","0.925218389321307","2"
"No","1999","Not Working","Couple + C. LE 16 ","619","0.959383528100106","0.944149475153556","0.974617581046657","2"
"No","1999","Not Working","Couple + C. GT 16 ","647","0.848616223908721","0.823300050568805","0.873932397248636","2"
"No","1999","Not Working","Couple + C. LE and GT 16","305","0.945884386735888","0.921287126769979","0.970481646701796","2"
"Yes","1999","Full Time","1-pers.-HH","33","0.0675069441537643","0.0475801941415647","0.087433694165964","1"
"Yes","1999","Full Time","(Married) couple without C. ","128","0.10111990970146","0.0864342356849797","0.115805583717939","1"
"Yes","1999","Full Time","Single parent ","16","","","","1"
"Yes","1999","Full Time","Couple + C. LE 16 ","45","0.0334989571860838","0.0245412048831206","0.0424567094890469","1"
"Yes","1999","Part Time","Single parent ","11","","","","1"
"Yes","1999","Full Time","Couple + C. GT 16 ","72","0.0716273370045669","0.0565318941273267","0.0867227798818072","1"
"Yes","1999","Full Time","Couple + C. LE and GT 16","20","","","","1"
"Yes","1999","Part Time","1-pers.-HH","25","","","","1"
"Yes","1999","Part Time","(Married) couple without C. ","75","0.139049064881572","0.11215894301231","0.165939186750833","1"
"Yes","1999","Part Time","Couple + C. LE 16 ","19","","","","1"
"Yes","1999","Part Time","Couple + C. GT 16 ","38","0.0605177254690013","0.0416573862692047","0.0793780646687979","1"
"Yes","1999","Part Time","Couple + C. LE and GT 16","10","","","","1"
"Yes","1999","Not Working","1-pers.-HH","223","0.292980446884016","0.262073178653984","0.323887715114048","1"
"Yes","1999","Not Working","(Married) couple without C. ","555","0.327905648405861","0.306673699094452","0.349137597717271","1"
"Yes","1999","Not Working","Single parent ","31","0.113932862183691","0.0747816106786934","0.153084113688689","1"
"Yes","1999","Not Working","Couple + C. LE 16 ","26","","","","1"
"Yes","1999","Not Working","Couple + C. GT 16 ","123","0.151383776091279","0.126067602751364","0.176699949431195","1"
"Yes","1999","Not Working","Couple + C. LE and GT 16","20","","","","1"
"No","2000","Full Time","1-pers.-HH","1182","0.930991910035312","0.916996495209784","0.944987324860839","2"
"No","2000","Full Time","(Married) couple without C. ","2510","0.915784270181027","0.905338117427697","0.926230422934358","2"
"No","2000","Full Time","Single parent ","448","0.944766347818849","0.924136229176179","0.965396466461519","2"
"No","2000","Full Time","Couple + C. LE 16 ","2607","0.968360867662627","0.961738889667923","0.974982845657332","2"
"No","2000","Full Time","Couple + C. GT 16 ","1695","0.936584153941748","0.925328686580955","0.94783962130254","2"
"No","2000","Part Time","(Married) couple without C. ","954","0.865927506962504","0.845681272884525","0.886173741040482","2"
"No","2000","Part Time","Single parent ","316","0.94217213512358","0.917139384999366","0.967204885247795","2"
"No","2000","Part Time","Couple + C. LE 16 ","1408","0.974623851891274","0.966515258268339","0.982732445514209","2"
"No","2000","Part Time","Couple + C. GT 16 ","933","0.93805640370519","0.923123518158018","0.952989289252361","2"
"No","2000","Part Time","Couple + C. LE and GT 16","522","0.953457651908548","0.935771852738636","0.97114345107846","2"
"No","2000","Not Working","1-pers.-HH","1216","0.748876463869225","0.727533963413443","0.770218964325007","2"
"No","2000","Not Working","(Married) couple without C. ","2746","0.72114049302801","0.706812556442226","0.735468429613793","2"
"No","2000","Full Time","Couple + C. LE and GT 16","820","0.960738544080156","0.947628018228977","0.973849069931334","2"
"No","2000","Part Time","1-pers.-HH","448","0.872002819725594","0.842950863525572","0.901054775925617","2"
"No","2000","Not Working","Single parent ","344","0.880589821025095","0.848732147294923","0.912447494755267","2"
"No","2000","Not Working","Couple + C. LE 16 ","1058","0.95401811985799","0.941707855718044","0.966328383997935","2"
"No","2000","Not Working","Couple + C. GT 16 ","983","0.859183048405326","0.839123210559377","0.879242886251276","2"
"No","2000","Not Working","Couple + C. LE and GT 16","523","0.961824789708479","0.945796004067777","0.97785357534918","2"
"Yes","2000","Full Time","1-pers.-HH","78","0.0690080899646881","0.0550126751391606","0.0830035047902156","1"
"Yes","2000","Full Time","(Married) couple without C. ","205","0.0842157298189727","0.073769577065642","0.0946618825723034","1"
"Yes","2000","Full Time","Single parent ","23","","","","1"
"Yes","2000","Full Time","Couple + C. LE 16 ","77","0.0316391323373727","0.0250171543426684","0.0382611103320771","1"
"Yes","2000","Part Time","Single parent ","18","","","","1"
"Yes","2000","Full Time","Couple + C. GT 16 ","106","0.0634158460582521","0.0521603786974596","0.0746713134190446","1"
"Yes","2000","Full Time","Couple + C. LE and GT 16","23","","","","1"
"Yes","2000","Part Time","1-pers.-HH","60","0.127997180274406","0.0989452240743835","0.157049136474428","1"
"Yes","2000","Part Time","(Married) couple without C. ","134","0.134072493037496","0.113826258959518","0.154318727115475","1"
"Yes","2000","Part Time","Couple + C. LE 16 ","37","0.0253761481087259","0.0172675544857911","0.0334847417316607","1"
"Yes","2000","Part Time","Couple + C. GT 16 ","68","0.0619435962948106","0.0470107107476395","0.0768764818419817","1"
"Yes","2000","Part Time","Couple + C. LE and GT 16","23","","","","1"
"Yes","2000","Not Working","1-pers.-HH","370","0.251123536130775","0.229781035674993","0.272466036586557","1"
"Yes","2000","Not Working","(Married) couple without C. ","1017","0.27885950697199","0.264531570386207","0.293187443557774","1"
"Yes","2000","Not Working","Single parent ","54","0.119410178974905","0.0875525052447335","0.151267852705077","1"
"Yes","2000","Not Working","Couple + C. LE 16 ","54","0.0459818801420103","0.0336716160020647","0.058292144281956","1"
"Yes","2000","Not Working","Couple + C. GT 16 ","172","0.140816951594674","0.120757113748724","0.160876789440623","1"
"Yes","2000","Not Working","Couple + C. LE and GT 16","26","","","","1"
"No","2001","Full Time","1-pers.-HH","1046","0.933681581159517","0.918996484408021","0.948366677911013","2"
"No","2001","Part Time","(Married) couple without C. ","930","0.873506651518731","0.853533608848825","0.893479694188638","2"
"No","2001","Part Time","Single parent ","317","0.984709091097395","0.971327201145671","0.998090981049118","2"
"No","2001","Part Time","Couple + C. GT 16 ","868","0.939499439457987","0.924110432628935","0.954888446287039","2"
"No","2001","Part Time","Couple + C. LE and GT 16","492","0.972937988820226","0.958785754292337","0.987090223348114","2"
"No","2001","Not Working","1-pers.-HH","1074","0.741112644578293","0.718441625287933","0.763783663868653","2"
"No","2001","Not Working","(Married) couple without C. ","2515","0.717312409791601","0.70223817663159","0.732386642951612","2"
"No","2001","Full Time","(Married) couple without C. ","2232","0.920574673106438","0.909754306293484","0.931395039919391","2"
"No","2001","Full Time","Single parent ","409","0.952693425237588","0.932486394653856","0.972900455821321","2"
"No","2001","Full Time","Couple + C. LE 16 ","2375","0.972190751757715","0.965667944158957","0.978713559356474","2"
"No","2001","Full Time","Couple + C. GT 16 ","1554","0.933633269498701","0.921658768677968","0.945607770319435","2"
"No","2001","Full Time","Couple + C. LE and GT 16","745","0.965107313043765","0.95218761837562","0.978027007711909","2"
