"ple0040","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Full Time","Male","6807","0.936024294115765","0.930378945632382","0.941669642599147","2"
"No","2011","Not Working","Male","2736","0.715352179698861","0.7008669954791","0.729837363918622","2"
"No","2011","Full Time","Female","3213","0.939690989435252","0.93167849337284","0.947703485497664","2"
"No","2011","Part Time","Male","1682","0.865666877949573","0.850284833901471","0.881048921997674","2"
"No","2011","Part Time","Female","5468","0.92613502288883","0.919384622189294","0.932885423588366","2"
"No","2011","Not Working","Female","5320","0.785277142173551","0.775183719814205","0.795370564532898","2"
"Yes","2011","Full Time","Male","411","0.0639757058842353","0.0583303574008531","0.0696210543676174","1"
"Yes","2011","Full Time","Female","178","0.0603090105647481","0.0522965145023361","0.0683215066271601","1"
"Yes","2011","Part Time","Male","206","0.134333122050427","0.118951078002326","0.149715166098529","1"
"Yes","2011","Part Time","Female","299","0.0738649771111701","0.067114576411634","0.0806153778107062","1"
"Yes","2011","Not Working","Male","992","0.284647820301139","0.270162636081378","0.2991330045209","1"
"Yes","2011","Not Working","Female","1038","0.214722857826449","0.204629435467102","0.224816280185795","1"
"No","2012","Full Time","Male","6537","0.926302725188364","0.9201644598677","0.932440990509028","2"
"No","2012","Not Working","Male","2766","0.703349807442752","0.688879754163675","0.717819860721828","2"
"No","2012","Full Time","Female","3254","0.931254673045625","0.922811720137769","0.939697625953482","2"
"No","2012","Part Time","Male","1549","0.865569232515893","0.849673358249483","0.881465106782303","2"
"No","2012","Part Time","Female","5368","0.931193577209568","0.924613128140475","0.937774026278661","2"
"No","2012","Not Working","Female","4881","0.782457953934215","0.771973924879669","0.792941982988762","2"
"Yes","2012","Full Time","Male","423","0.0736972748116364","0.0675590094909724","0.0798355401323004","1"
"Yes","2012","Full Time","Female","196","0.0687453269543745","0.0603023740465184","0.0771882798622307","1"
"Yes","2012","Part Time","Male","220","0.134430767484107","0.118534893217698","0.150326641750517","1"
"Yes","2012","Part Time","Female","316","0.068806422790432","0.0622259737213392","0.0753868718595247","1"
"Yes","2012","Not Working","Male","1062","0.296650192557248","0.282180139278172","0.311120245836325","1"
"Yes","2012","Not Working","Female","1068","0.217542046065785","0.207058017011238","0.228026075120331","1"
"No","2013","Full Time","Male","5982","0.926113821552411","0.919702086615544","0.932525556489278","2"
"No","2013","Full Time","Female","3141","0.938935453431962","0.930783076033707","0.947087830830217","2"
"No","2013","Part Time","Male","1493","0.846654081973388","0.829615806936538","0.863692357010238","2"
"No","2013","Part Time","Female","5134","0.924933278166558","0.917938258692176","0.93192829764094","2"
"No","2013","Not Working","Male","4807","0.763273933432523","0.752411880288166","0.774135986576881","2"
"No","2013","Not Working","Female","6801","0.793279672932086","0.784348792375608","0.802210553488564","2"
"Yes","2013","Full Time","Male","412","0.0738861784475891","0.0674744435107223","0.080297913384456","1"
"Yes","2013","Full Time","Female","173","0.0610645465680384","0.0529121691697835","0.0692169239662934","1"
"Yes","2013","Part Time","Male","225","0.153345918026612","0.136307642989762","0.170384193063462","1"
"Yes","2013","Part Time","Female","317","0.0750667218334415","0.0680717023590596","0.0820617413078235","1"
"Yes","2013","Not Working","Male","1076","0.236726066567477","0.225864013423119","0.247588119711834","1"
"Yes","2013","Not Working","Female","1097","0.206720327067914","0.197789446511436","0.215651207624392","1"
"No","2014","Full Time","Male","6319","0.931566216046086","0.925528534071266","0.937603898020906","2"
"No","2014","Full Time","Female","3308","0.928316456121357","0.919780030568486","0.936852881674228","2"
"No","2014","Part Time","Male","1707","0.860896154774826","0.845520924649073","0.876271384900578","2"
"No","2014","Part Time","Female","5293","0.92523909964793","0.918359294518317","0.932118904777544","2"
"No","2014","Not Working","Male","2793","0.70465391711214","0.690154903045847","0.719152931178432","2"
"No","2014","Not Working","Female","4518","0.76563314810293","0.754503691409684","0.776762604796176","2"
"Yes","2014","Full Time","Male","399","0.0684337839539137","0.0623961019790936","0.0744714659287337","1"
"Yes","2014","Full Time","Female","200","0.0716835438786431","0.0631471183257723","0.0802199694315139","1"
"Yes","2014","Part Time","Male","239","0.139103845225174","0.123728615099422","0.154479075350927","1"
"Yes","2014","Part Time","Female","321","0.0747609003520694","0.0678810952224561","0.0816407054816827","1"
"Yes","2014","Not Working","Male","1010","0.29534608288786","0.280847068821568","0.309845096954152","1"
"Yes","2014","Not Working","Female","1047","0.23436685189707","0.223237395203824","0.245496308590316","1"
"No","2015","Full Time","Male","5896","0.927030404622542","0.920580841520259","0.933479967724825","2"
"No","2015","Full Time","Female","3073","0.934976255706348","0.926497941386454","0.943454570026242","2"
"No","2015","Part Time","Male","1582","0.849914846202329","0.83343373842379","0.866395953980867","2"
"No","2015","Part Time","Female","5014","0.926842572116645","0.919842078605179","0.93384306562811","2"
"No","2015","Not Working","Male","3369","0.728468607210193","0.715156826743119","0.741780387677267","2"
"No","2015","Not Working","Female","4913","0.771959614008546","0.761272665070555","0.782646562946537","2"
"Yes","2015","Full Time","Male","351","0.0729695953774579","0.0665200322751749","0.0794191584797409","1"
"Yes","2015","Full Time","Female","176","0.0650237442936517","0.0565454299737578","0.0735020586135455","1"
"Yes","2015","Part Time","Male","222","0.150085153797671","0.133604046019133","0.16656626157621","1"
"Yes","2015","Part Time","Female","301","0.0731574278833553","0.0661569343718897","0.0801579213948209","1"
"Yes","2015","Not Working","Male","919","0.271531392789807","0.258219612322733","0.284843173256881","1"
"Yes","2015","Not Working","Female","1008","0.228040385991454","0.217353437053463","0.238727334929445","1"
"No","2016","Full Time","Male","5621","0.934302991539882","0.928003602447464","0.940602380632301","2"
"No","2016","Full Time","Female","3052","0.930978902781808","0.922232903094482","0.939724902469134","2"
"No","2016","Part Time","Male","1601","0.845762161771855","0.82921880981327","0.862305513730441","2"
"No","2016","Part Time","Female","4849","0.934908718664086","0.928155593401568","0.941661843926603","2"
"No","2016","Not Working","Male","2521","0.706216156392828","0.690862624894404","0.721569687891251","2"
"No","2016","Not Working","Female","3903","0.771773196396436","0.759948269905721","0.783598122887151","2"
"Yes","2016","Full Time","Male","321","0.0656970084601177","0.0593976193676993","0.0719963975525361","1"
"Yes","2016","Full Time","Female","175","0.0690210972181918","0.060275097530866","0.0777670969055177","1"
"Yes","2016","Part Time","Female","277","0.0650912813359142","0.0583381560733966","0.0718444065984318","1"
"Yes","2016","Part Time","Male","230","0.154237838228145","0.137694486269559","0.17078119018673","1"
"Yes","2016","Not Working","Male","860","0.293783843607172","0.278430312108749","0.309137375105596","1"
"Yes","2016","Not Working","Female","936","0.228226803603564","0.216401877112849","0.240051730094279","1"
"No","2017","Full Time","Male","6309","0.938359382721708","0.932589419035565","0.944129346407851","2"
"No","2017","Full Time","Female","3535","0.945153650310779","0.937842090708501","0.952465209913056","2"
"No","2017","Part Time","Male","1809","0.84270901795753","0.827032704165079","0.858385331749981","2"
"No","2017","Part Time","Female","5227","0.920274875610516","0.913176757108951","0.927372994112081","2"
"No","2017","Not Working","Male","2652","0.713788961890367","0.698960267309261","0.728617656471472","2"
"No","2017","Not Working","Female","4036","0.770296646675653","0.758666298153816","0.78192699519749","2"
"Yes","2017","Full Time","Male","365","0.0616406172782918","0.0558706535921488","0.0674105809644347","1"
"Yes","2017","Full Time","Female","190","0.0548463496892215","0.0475347900869443","0.0621579092914986","1"
"Yes","2017","Part Time","Female","367","0.0797251243894838","0.0726270058879188","0.0868232428910489","1"
"Yes","2017","Part Time","Male","263","0.15729098204247","0.141614668250019","0.172967295834921","1"
"Yes","2017","Not Working","Female","989","0.229703353324347","0.21807300480251","0.241333701846184","1"
"Yes","2017","Not Working","Male","917","0.286211038109633","0.271382343528528","0.301039732690739","1"
"No","2018","Full Time","Male","5945","0.937522354233438","0.931552230385679","0.943492478081197","2"
"No","2018","Full Time","Female","3409","0.940795710424436","0.933092717814996","0.948498703033876","2"
"No","2018","Part Time","Male","1785","0.841768756261762","0.826027819109072","0.857509693414452","2"
"No","2018","Part Time","Female","5113","0.925443056455132","0.918485208601856","0.932400904308407","2"
"No","2018","Not Working","Male","2549","0.702198607507077","0.686979054741943","0.717418160272211","2"
"No","2018","Not Working","Female","3785","0.770590180413034","0.758701897493368","0.782478463332699","2"
"Yes","2018","Full Time","Male","368","0.0624776457665621","0.0565075219188031","0.0684477696143211","1"
"Yes","2018","Full Time","Female","197","0.0592042895755644","0.0515012969661244","0.0669072821850043","1"
"Yes","2018","Part Time","Male","280","0.158231243738238","0.142490306585548","0.173972180890928","1"
"Yes","2018","Part Time","Female","362","0.0745569435448684","0.0675990956915932","0.0815147913981435","1"
"Yes","2018","Not Working","Male","919","0.297801392492923","0.282581839727789","0.313020945258057","1"
"Yes","2018","Not Working","Female","1020","0.229409819586966","0.217521536667301","0.241298102506632","1"
"No","2019","Full Time","Male","6425","0.935362450582923","0.929518237504343","0.941206663661503","2"
"No","2019","Full Time","Female","3505","0.937328365522329","0.929517713027955","0.945139018016703","2"
"No","2019","Part Time","Male","1770","0.858377238539593","0.843149900689685","0.873604576389501","2"
"No","2019","Part Time","Female","4855","0.928560819204485","0.921567189406643","0.935554449002327","2"
"No","2019","Not Working","Male","2560","0.709648784532332","0.694599770165054","0.72469779889961","2"
"No","2019","Not Working","Female","3625","0.767596780956623","0.755353928317108","0.779839633596138","2"
"Yes","2019","Full Time","Male","375","0.0646375494170771","0.0587933363384974","0.0704817624956567","1"
"Yes","2019","Full Time","Female","194","0.0626716344776709","0.0548609819832966","0.0704822869720452","1"
"Yes","2019","Part Time","Male","244","0.141622761460407","0.126395423610499","0.156850099310315","1"
"Yes","2019","Not Working","Male","935","0.290351215467668","0.27530220110039","0.305400229834946","1"
"Yes","2019","Part Time","Female","355","0.0714391807955149","0.0644455509976726","0.0784328105933571","1"
"Yes","2019","Not Working","Female","947","0.232403219043377","0.220160366403862","0.244646071682892","1"
