"ple0040","year","education","sex","n","percent","lower_confidence","upper_confidence"
"No","2016","Other degree","Male","1383","0.859717957664675","0.842224961834341","0.877210953495009"
"No","2016","Other degree","Female","1701","0.909464978952256","0.896227332391126","0.922702625513387"
"No","2016","no degree/no degree yet","Male","330","0.903587314926727","0.873224157575494","0.933950472277959"
"No","2016","no degree/no degree yet","Female","440","0.874920830120272","0.84510860486887","0.904733055371673"
"Yes","2017","lower secondary degree","Male","668","0.242992740833062","0.227796574111971","0.258188907554154"
"Yes","2017","lower secondary degree","Female","566","0.203580992132053","0.189222390385975","0.21793959387813"
"Yes","2017","secondary school degree","Male","396","0.145699585984162","0.133333888500035","0.158065283468288"
"Yes","2017","secondary school degree","Female","521","0.139193391333791","0.129047087565057","0.149339695102526"
"Yes","2017","college entrance qualification","Male","283","0.0788167694305261","0.0702529548629566","0.0873805839980955"
"Yes","2017","college entrance qualification","Female","272","0.0810279738457595","0.0726996539547281","0.089356293736791"
"Yes","2017","Other degree","Male","124","0.127881895037595","0.110456735339388","0.145307054735802"
"Yes","2017","Other degree","Female","122","0.10058864991876","0.0863945710899646","0.114782728747555"
"Yes","2017","no degree/no degree yet","Male","42","0.132015354951451","0.0998326998422296","0.164198010060672"
"Yes","2017","no degree/no degree yet","Female","42","0.128590803524744","0.099679977449289","0.157501629600199"
"No","2017","lower secondary degree","Male","2392","0.757007259166937","0.741811092445846","0.772203425888029"
"No","2017","lower secondary degree","Female","2455","0.796419007867947","0.78206040612187","0.810777609614025"
"No","2017","secondary school degree","Male","2731","0.854300414015838","0.841934716531712","0.866666111499965"
"No","2017","secondary school degree","Female","3950","0.860806608666209","0.850660304897474","0.870952912434943"
"No","2017","college entrance qualification","Male","3520","0.921183230569474","0.912619416001905","0.929747045137044"
"No","2017","college entrance qualification","Female","3852","0.918972026154241","0.910643706263209","0.927300346045272"
"No","2017","Other degree","Male","1287","0.872118104962405","0.854692945264198","0.889543264660612"
"No","2017","Other degree","Female","1603","0.89941135008124","0.885217271252445","0.913605428910035"
"No","2017","no degree/no degree yet","Male","383","0.867984645048549","0.835801989939328","0.90016730015777"
"No","2017","no degree/no degree yet","Female","473","0.871409196475256","0.842498370399801","0.900320022550711"
"Yes","2018","lower secondary degree","Male","649","0.241196118675366","0.225525456572771","0.256866780777962"
"Yes","2018","lower secondary degree","Female","565","0.209866984291671","0.194927236284553","0.22480673229879"
"Yes","2018","secondary school degree","Male","389","0.148346658563401","0.135548349993954","0.161144967132849"
"Yes","2018","secondary school degree","Female","523","0.132372804239514","0.122219856064102","0.142525752414927"
"Yes","2018","college entrance qualification","Male","297","0.0841688165117459","0.0751838440307249","0.0931537889927669"
"Yes","2018","college entrance qualification","Female","278","0.0855042133166343","0.0768417799244024","0.0941666467088662"
"Yes","2018","Other degree","Male","139","0.162791513925091","0.142792390547071","0.18279063730311"
"Yes","2018","Other degree","Female","132","0.0819066446852455","0.0686389096354927","0.0951743797349984"
"Yes","2018","no degree/no degree yet","Male","40","0.130470678885063","0.0975450831761778","0.163396274593948"
"Yes","2018","no degree/no degree yet","Female","50","0.12785379283793","0.0984665589780471","0.157241026697813"
"No","2018","lower secondary degree","Male","2214","0.758803881324634","0.743133219222038","0.774474543427229"
"No","2018","lower secondary degree","Female","2289","0.790133015708329","0.77519326770121","0.805072763715447"
"No","2018","secondary school degree","Male","2574","0.851653341436599","0.838855032867151","0.864451650006046"
"No","2018","secondary school degree","Female","3757","0.867627195760486","0.857474247585073","0.877780143935899"
"No","2018","college entrance qualification","Male","3371","0.915831183488254","0.906846211007233","0.924816155969275"
"No","2018","college entrance qualification","Female","3725","0.914495786683366","0.905833353291134","0.923158220075598"
"No","2018","Other degree","Male","1170","0.837208486074909","0.81720936269689","0.857207609452929"
"No","2018","Other degree","Female","1509","0.918093355314754","0.904825620265002","0.931361090364507"
"No","2018","no degree/no degree yet","Male","362","0.869529321114937","0.836603725406052","0.902454916823822"
"No","2018","no degree/no degree yet","Female","446","0.87214620716207","0.842758973302187","0.901533441021953"
"Yes","2019","lower secondary degree","Male","619","0.239971768757146","0.223975219500523","0.255968318013769"
"Yes","2019","lower secondary degree","Female","481","0.204500525190192","0.188912906572521","0.220088143807864"
"Yes","2019","secondary school degree","Male","399","0.142687290091216","0.13054066439222","0.154833915790212"
"Yes","2019","secondary school degree","Female","539","0.145453070615408","0.134839884292163","0.156066256938652"
"Yes","2019","college entrance qualification","Male","320","0.0817653431507456","0.0735506318691287","0.0899800544323624"
"Yes","2019","college entrance qualification","Female","306","0.0828729723913046","0.0746019901241448","0.0911439546584645"
"Yes","2019","Other degree","Male","118","0.145482473370111","0.125166050819865","0.165798895920356"
"Yes","2019","Other degree","Female","106","0.0909890258352947","0.0759349827372883","0.106043068933301"
"Yes","2019","no degree/no degree yet","Male","41","0.14542461505187","0.109744470247744","0.181104759855997"
"Yes","2019","no degree/no degree yet","Female","38","0.126723249227833","0.0943247660224569","0.15912173243321"
"No","2019","lower secondary degree","Male","2119","0.760028231242854","0.744031681986231","0.776024780499477"
"No","2019","lower secondary degree","Female","2091","0.795499474809808","0.779911856192136","0.811087093427479"
"No","2019","secondary school degree","Male","2786","0.857312709908784","0.845166084209788","0.86945933560778"
"No","2019","secondary school degree","Female","3700","0.854546929384592","0.843933743061348","0.865160115707837"
"No","2019","college entrance qualification","Male","3954","0.918234656849255","0.910019945567638","0.926449368130871"
"No","2019","college entrance qualification","Female","3962","0.917127027608695","0.908856045341536","0.925398009875855"
"No","2019","Other degree","Male","1039","0.854517526629889","0.834201104079644","0.874833949180135"
"No","2019","Other degree","Female","1296","0.909010974164705","0.893956931066699","0.924065017262712"
"No","2019","no degree/no degree yet","Male","334","0.85457538494813","0.818895240144003","0.890255529752256"
"No","2019","no degree/no degree yet","Female","367","0.873276750772167","0.84087826756679","0.905675233977543"
