"ple0040","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No","2016","35-65 y.","college entrance qualification","3811","0.916209889721453","0.907723655647777","0.92469612379513"
"No","2016","35-65 y.","Other degree","2125","0.880336960345315","0.867060979036211","0.893612941654419"
"No","2016","35-65 y.","no degree/no degree yet","287","0.836337048878235","0.796359515086771","0.876314582669698"
"No","2016","66 and older","lower secondary degree","1705","0.722321785620828","0.704125356917527","0.740518214324129"
"No","2016","66 and older","secondary school degree","792","0.749020146745682","0.722757352554088","0.775282940937277"
"No","2016","66 and older","college entrance qualification","785","0.789811465964496","0.764249785011773","0.81537314691722"
"No","2016","66 and older","Other degree","242","0.801723365714164","0.756531472400353","0.846915259027975"
"No","2016","66 and older","no degree/no degree yet","42","0.758675318827844","0.649493346932619","0.86785729072307"
"Yes","2017","16-34 y.","lower secondary degree","36","0.0727999250502733","0.0549190050952021","0.0906808450053445"
"Yes","2017","16-34 y.","secondary school degree","40","0.0340475861965173","0.0246481651909045","0.04344700720213"
"Yes","2017","16-34 y.","college entrance qualification","23","","",""
"Yes","2017","16-34 y.","Other degree","8","","",""
"Yes","2017","16-34 y.","no degree/no degree yet","14","","",""
"Yes","2017","35-65 y.","lower secondary degree","591","0.230400042248297","0.2151943738747","0.245605710621894"
"Yes","2017","35-65 y.","secondary school degree","602","0.146380787007672","0.136563136920151","0.156198437095193"
"Yes","2017","35-65 y.","college entrance qualification","333","0.0841276673694481","0.0761978554756854","0.0920574792632109"
"Yes","2017","35-65 y.","Other degree","183","0.117110292638162","0.103794260277825","0.1304263249985"
"Yes","2017","35-65 y.","no degree/no degree yet","57","0.216142200033834","0.172958106933409","0.259326293134259"
"Yes","2017","66 and older","lower secondary degree","607","0.253413840891626","0.235729651312443","0.271098030470808"
"Yes","2017","66 and older","secondary school degree","275","0.241757560635068","0.21741120579462","0.266103915475515"
"Yes","2017","66 and older","college entrance qualification","199","0.207973973641008","0.183483562134225","0.23246438514779"
"Yes","2017","66 and older","Other degree","55","0.177678694893409","0.136185417453873","0.219171972332945"
"Yes","2017","66 and older","no degree/no degree yet","13","","",""
"No","2017","16-34 y.","lower secondary degree","775","0.927200074949727","0.909319154994656","0.945080994904798"
"No","2017","16-34 y.","secondary school degree","1390","0.965952413803483","0.95655299279787","0.975351834809095"
"No","2017","16-34 y.","college entrance qualification","2142","0.989969596430405","0.985772110272273","0.994167082588538"
"No","2017","16-34 y.","Other degree","562","0.974817962544137","0.961955685565111","0.987680239523163"
"No","2017","16-34 y.","no degree/no degree yet","512","0.953139797058524","0.935079054458545","0.971200539658502"
"No","2017","35-65 y.","lower secondary degree","2355","0.769599957751703","0.754394289378106","0.7848056261253"
"No","2017","35-65 y.","secondary school degree","4378","0.853619212992328","0.843801562904807","0.863436863079849"
"No","2017","35-65 y.","college entrance qualification","4374","0.915872332630552","0.907942520736789","0.923802144524315"
"No","2017","35-65 y.","Other degree","2057","0.882889707361837","0.8695736750015","0.896205739722175"
"No","2017","35-65 y.","no degree/no degree yet","292","0.783857799966166","0.740673706865741","0.82704189306659"
"No","2017","66 and older","lower secondary degree","1717","0.746586159108374","0.728901969529192","0.764270348687557"
"No","2017","66 and older","secondary school degree","913","0.758242439364932","0.733896084524485","0.78258879420538"
"No","2017","66 and older","college entrance qualification","856","0.792026026358992","0.76753561485221","0.816516437865775"
"No","2017","66 and older","Other degree","271","0.822321305106591","0.780828027667055","0.863814582546126"
"No","2017","66 and older","no degree/no degree yet","52","0.83004959349648","0.738742496068696","0.921356690924264"
"Yes","2018","16-34 y.","lower secondary degree","32","0.0720299642896015","0.0538863265564079","0.090173602022795"
"Yes","2018","16-34 y.","secondary school degree","36","0.0309901923719249","0.0215226983409278","0.040457686402922"
"Yes","2018","16-34 y.","college entrance qualification","23","","",""
"Yes","2018","16-34 y.","Other degree","14","","",""
"Yes","2018","16-34 y.","no degree/no degree yet","10","","",""
"Yes","2018","35-65 y.","lower secondary degree","544","0.21482809234481","0.199313567628888","0.230342617060732"
"Yes","2018","35-65 y.","secondary school degree","593","0.140842722215634","0.130928309905446","0.150757134525822"
"Yes","2018","35-65 y.","college entrance qualification","337","0.0845767688818563","0.0763968552544229","0.0927566825092897"
"Yes","2018","35-65 y.","Other degree","188","0.117775939788019","0.103992652673082","0.131559226902955"
"Yes","2018","35-65 y.","no degree/no degree yet","64","0.224727562853319","0.181060912794808","0.268394212911829"
"Yes","2018","66 and older","lower secondary degree","638","0.271324850460307","0.252931888024036","0.289717812896579"
"Yes","2018","66 and older","secondary school degree","283","0.234717851256317","0.211003586648504","0.258432115864131"
"Yes","2018","66 and older","college entrance qualification","215","0.226504808940826","0.201598994711426","0.251410623170226"
"Yes","2018","66 and older","Other degree","69","0.187844572608695","0.146983154583375","0.228705990634016"
"Yes","2018","66 and older","no degree/no degree yet","16","","",""
"No","2018","16-34 y.","lower secondary degree","748","0.927970035710398","0.909826397977205","0.946113673443592"
"No","2018","16-34 y.","secondary school degree","1251","0.969009807628075","0.959542313597078","0.978477301659072"
"No","2018","16-34 y.","college entrance qualification","2118","0.987858737095792","0.983219793289978","0.992497680901607"
"No","2018","16-34 y.","Other degree","484","0.966026115879094","0.950115006768284","0.981937224989905"
"No","2018","16-34 y.","no degree/no degree yet","470","0.978741908099189","0.965837927403349","0.991645888795029"
"No","2018","35-65 y.","lower secondary degree","2148","0.78517190765519","0.769657382939268","0.800686432371112"
"No","2018","35-65 y.","secondary school degree","4136","0.859157277784366","0.849242865474178","0.869071690094554"
"No","2018","35-65 y.","college entrance qualification","4108","0.915423231118144","0.90724331749071","0.923603144745577"
"No","2018","35-65 y.","Other degree","1913","0.882224060211981","0.868440773097045","0.896007347326918"
"No","2018","35-65 y.","no degree/no degree yet","287","0.775272437146681","0.731605787088171","0.818939087205192"
"No","2018","66 and older","lower secondary degree","1607","0.728675149539693","0.710282187103421","0.747068111975964"
"No","2018","66 and older","secondary school degree","944","0.765282148743683","0.74156788413587","0.788996413351496"
"No","2018","66 and older","college entrance qualification","870","0.773495191059174","0.748589376829775","0.798401005288574"
"No","2018","66 and older","Other degree","282","0.812155427391305","0.771294009365984","0.853016845416625"
"No","2018","66 and older","no degree/no degree yet","51","0.831153546704267","0.741452545157512","0.920854548251022"
"Yes","2019","16-34 y.","lower secondary degree","28","","",""
"Yes","2019","16-34 y.","secondary school degree","32","0.0383786522764042","0.0273755144918163","0.0493817900609921"
"Yes","2019","16-34 y.","college entrance qualification","27","","",""
"Yes","2019","16-34 y.","Other degree","13","","",""
"Yes","2019","16-34 y.","no degree/no degree yet","14","","",""
"Yes","2019","35-65 y.","lower secondary degree","492","0.207252889429888","0.191414522375603","0.223091256484172"
"Yes","2019","35-65 y.","secondary school degree","605","0.145022006939833","0.135168774166971","0.154875239712695"
"Yes","2019","35-65 y.","college entrance qualification","370","0.0860737352288458","0.078475335512513","0.0936721349451787"
"Yes","2019","35-65 y.","Other degree","153","0.110962758589586","0.0966542792412892","0.125271237937882"
"Yes","2019","35-65 y.","no degree/no degree yet","53","0.22374131876089","0.176424417994791","0.271058219526989"
"Yes","2019","66 and older","lower secondary degree","580","0.269888932331402","0.251138422547865","0.288639442114939"
"Yes","2019","66 and older","secondary school degree","302","0.236065201055128","0.213395422522693","0.258734979587563"
"Yes","2019","66 and older","college entrance qualification","230","0.205835146601264","0.183231045161124","0.228439248041405"
"Yes","2019","66 and older","Other degree","58","0.190278483912697","0.148978865917016","0.231578101908377"
"Yes","2019","66 and older","no degree/no degree yet","12","","",""
"No","2019","16-34 y.","lower secondary degree","614","0.922290356188199","0.901581702286681","0.942999010089717"
"No","2019","16-34 y.","secondary school degree","1139","0.961621347723596","0.950618209939008","0.972624485508184"
"No","2019","16-34 y.","college entrance qualification","2058","0.987840221104675","0.983135853475498","0.992544588733853"
"No","2019","16-34 y.","Other degree","348","0.958288498630837","0.937664610749108","0.978912386512567"
"No","2019","16-34 y.","no degree/no degree yet","405","0.97562579775147","0.960860305755764","0.990391289747175"
"No","2019","35-65 y.","lower secondary degree","2024","0.792747110570112","0.776908743515828","0.808585477624396"
"No","2019","35-65 y.","secondary school degree","4301","0.854977993060167","0.845124760287305","0.864831225833029"
"No","2019","35-65 y.","college entrance qualification","4864","0.913926264771154","0.906327865054821","0.921524664487487"
"No","2019","35-65 y.","Other degree","1698","0.889037241410414","0.874728762062118","0.903345720758711"
"No","2019","35-65 y.","no degree/no degree yet","245","0.77625868123911","0.728941780473011","0.823575582005209"
"No","2019","66 and older","lower secondary degree","1573","0.730111067668598","0.711360557885061","0.748861577452135"
"No","2019","66 and older","secondary school degree","1046","0.763934798944872","0.741265020412437","0.786604577477307"
"No","2019","66 and older","college entrance qualification","999","0.794164853398736","0.771560751958595","0.816768954838876"
"No","2019","66 and older","Other degree","289","0.809721516087303","0.768421898091623","0.851021134082984"
"No","2019","66 and older","no degree/no degree yet","51","0.811088369728798","0.714429602640811","0.907747136816784"
