"ple0040","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"No","2017","lower secondary degree","East Germany","821","0.794888804851292","0.770193707528496","0.819583902174088"
"No","2017","secondary school degree","West Germany","4487","0.8614835801092","0.851969312259045","0.870997847959356"
"No","2017","secondary school degree","East Germany","2194","0.848585250115332","0.834628747000352","0.862541753230313"
"No","2017","college entrance qualification","West Germany","6011","0.917594732126755","0.91089280649895","0.92429665775456"
"No","2017","college entrance qualification","East Germany","1361","0.934306586988234","0.921598584789674","0.947014589186794"
"No","2017","Other degree","West Germany","2588","0.883690082442385","0.871851136652018","0.895529028232752"
"No","2017","Other degree","East Germany","302","0.924533807160558","0.895547668309879","0.953519946011237"
"No","2017","no degree/no degree yet","West Germany","739","0.868946772921432","0.845750229980308","0.892143315862555"
"No","2017","no degree/no degree yet","East Germany","117","0.875968546090934","0.818641917185661","0.933295174996208"
"Yes","2018","lower secondary degree","West Germany","1008","0.227336936680959","0.215404344053577","0.239269529308341"
"Yes","2018","lower secondary degree","East Germany","206","0.213961129913061","0.188259059068996","0.239663200757126"
"Yes","2018","secondary school degree","West Germany","568","0.133759238732478","0.124096355819749","0.143422121645208"
"Yes","2018","secondary school degree","East Germany","344","0.154042528681447","0.139823584294435","0.168261473068459"
"Yes","2018","college entrance qualification","West Germany","467","0.0841677890619479","0.0772851616757142","0.0910504164481817"
"Yes","2018","college entrance qualification","East Germany","108","0.0884098919212411","0.0736441881766338","0.103175595665848"
"Yes","2018","Other degree","West Germany","253","0.125575933323007","0.112952270711449","0.138199595934565"
"Yes","2018","Other degree","East Germany","18","","",""
"Yes","2018","no degree/no degree yet","West Germany","78","0.1296886449011","0.105943587583471","0.153433702218729"
"Yes","2018","no degree/no degree yet","East Germany","12","","",""
"No","2018","lower secondary degree","West Germany","3731","0.772663063319041","0.760730470691659","0.784595655946423"
"No","2018","lower secondary degree","East Germany","772","0.786038870086939","0.760336799242875","0.811740940931004"
"No","2018","secondary school degree","West Germany","4199","0.866240761267522","0.856577878354792","0.875903644180251"
"No","2018","secondary school degree","East Germany","2132","0.845957471318553","0.831738526931541","0.860176415705565"
"No","2018","college entrance qualification","West Germany","5784","0.915832210938052","0.908949583551818","0.922714838324286"
"No","2018","college entrance qualification","East Germany","1312","0.911590108078759","0.896824404334152","0.926355811823366"
"No","2018","Other degree","West Germany","2394","0.874424066676993","0.861800404065435","0.887047729288551"
"No","2018","Other degree","East Germany","285","0.950389924505772","0.925940838263128","0.974839010748417"
"No","2018","no degree/no degree yet","West Germany","691","0.8703113550989","0.846566297781271","0.894056412416529"
"No","2018","no degree/no degree yet","East Germany","117","0.876178054656076","0.819338818497789","0.933017290814363"
"Yes","2019","lower secondary degree","West Germany","930","0.22575548896203","0.213464963944443","0.238046013979616"
"Yes","2019","lower secondary degree","East Germany","169","0.200024003967762","0.173257972559386","0.226790035376138"
"Yes","2019","secondary school degree","West Germany","580","0.135751130612994","0.12616747498455","0.145334786241438"
"Yes","2019","secondary school degree","East Germany","352","0.165047095237659","0.150483763810424","0.179610426664895"
"Yes","2019","college entrance qualification","West Germany","486","0.0810714536956217","0.0746219139476617","0.0875209934435817"
"Yes","2019","college entrance qualification","East Germany","138","0.0896091485270114","0.0757177747748856","0.103500522279137"
"Yes","2019","Other degree","West Germany","205","0.11959714953434","0.106306950522225","0.132887348546455"
"Yes","2019","Other degree","East Germany","17","","",""
"Yes","2019","no degree/no degree yet","West Germany","66","0.139587611301793","0.11342416750645","0.165751055097135"
"Yes","2019","no degree/no degree yet","East Germany","13","","",""
"No","2019","lower secondary degree","West Germany","3515","0.77424451103797","0.761953986020384","0.786535036055557"
"No","2019","lower secondary degree","East Germany","689","0.799975996032238","0.773209964623862","0.826742027440614"
"No","2019","secondary school degree","West Germany","4327","0.864248869387006","0.854665213758563","0.87383252501545"
"No","2019","secondary school degree","East Germany","2144","0.834952904762341","0.820389573335105","0.849516236189576"
"No","2019","college entrance qualification","West Germany","6394","0.918928546304378","0.912479006556418","0.925378086052338"
"No","2019","college entrance qualification","East Germany","1486","0.910390851472989","0.896499477720863","0.924282225225114"
"No","2019","Other degree","West Germany","2085","0.88040285046566","0.867112651453545","0.893693049477775"
"No","2019","Other degree","East Germany","248","0.915042692502634","0.881473089701467","0.948612295303802"
"No","2019","no degree/no degree yet","West Germany","608","0.860412388698207","0.834248944902865","0.88657583249355"
"No","2019","no degree/no degree yet","East Germany","92","0.895156396979577","0.836559600984543","0.95375319297461"
