"plh0206i06","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2016","1-pers.-HH","East Germany","13","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","West Germany","15","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","East Germany","4","","","","5"
"5 on scale 1-7","2016","Single parent ","West Germany","18","","","","5"
"5 on scale 1-7","2016","Single parent ","East Germany","7","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","West Germany","128","0.0894784173431541","0.0752778236430541","0.103679011043254","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","East Germany","15","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","West Germany","24","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","West Germany","1","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","East Germany","","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","East Germany","1","","","","5"
"6 on scale 1-7","2016","1-pers.-HH","West Germany","110","0.164270135566321","0.137717382250362","0.19082288888228","6"
"6 on scale 1-7","2016","1-pers.-HH","East Germany","21","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","West Germany","19","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","East Germany","3","","","","6"
"6 on scale 1-7","2016","Single parent ","West Germany","37","0.16229821080941","0.118235263960219","0.206361157658601","6"
"6 on scale 1-7","2016","Single parent ","East Germany","7","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","West Germany","33","0.110249376901053","0.0773901304449151","0.14310862335719","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","East Germany","3","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","East Germany","27","","","","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","West Germany","6","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","West Germany","208","0.217345231045147","0.196825937322968","0.237864524767326","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","East Germany","","","","","6"
"7 Strongly agree","2016","1-pers.-HH","West Germany","489","0.617400339099335","0.582570376002459","0.65223030219621","7"
"7 Strongly agree","2016","1-pers.-HH","East Germany","136","0.741899712112177","0.678499692545662","0.805299731678691","7"
"7 Strongly agree","2016","(Married) couple without C. ","West Germany","90","0.378656377963896","0.299706284142062","0.45760647178573","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","West Germany","279","0.58801761842313","0.536379564245054","0.639655672601207","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","East Germany","53","0.899695860154727","0.823042821576129","0.976348898733326","7"
"7 Strongly agree","2016","(Married) couple without C. ","East Germany","16","","","","7"
"7 Strongly agree","2016","Single parent ","West Germany","191","0.5739377472773","0.514844089188082","0.633031405366517","7"
"7 Strongly agree","2016","Single parent ","East Germany","59","0.769602657836841","0.677329558264606","0.861875757409076","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","West Germany","1134","0.543391235863032","0.518609560191269","0.568172911534796","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","East Germany","247","0.648451221472818","0.595129497085518","0.701772945860119","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","West Germany","60","0.752317866406289","0.653966531452733","0.850669201359846","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","East Germany","8","","","","7"
"1 Strongly disagree","2017","(Married) couple without C. ","West Germany","","","","","1"
"1 Strongly disagree","2017","(Married) couple without C. ","East Germany","","","","","1"
"1 Strongly disagree","2017","Single parent ","West Germany","","","","","1"
"1 Strongly disagree","2017","Single parent ","East Germany","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","West Germany","14","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","East Germany","2","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","West Germany","1","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","West Germany","5","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","West Germany","9","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","East Germany","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","East Germany","","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","East Germany","","","","","1"
"2 on scale 1-7 ","2017","(Married) couple without C. ","East Germany","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","West Germany","","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","West Germany","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","East Germany","1","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","West Germany","4","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","East Germany","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","West Germany","9","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","East Germany","1","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","West Germany","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","East Germany","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","West Germany","1","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","East Germany","","","","","2"
"3 on scale 1-7 ","2017","1-pers.-HH","West Germany","6","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","East Germany","1","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","East Germany","","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","West Germany","2","","","","3"
"3 on scale 1-7 ","2017","Single parent ","East Germany","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","West Germany","10","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","East Germany","1","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","West Germany","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","East Germany","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","West Germany","2","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","East Germany","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","West Germany","4","","","","3"
"4 on scale 1-7","2017","Couple + C. LE 16 ","West Germany","50","0.0650885380056757","0.0493606761021233","0.0808163999092281","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","East Germany","8","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","West Germany","","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","East Germany","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","West Germany","21","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","West Germany","8","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","East Germany","","","","","4"
"4 on scale 1-7","2017","Single parent ","West Germany","9","","","","4"
"4 on scale 1-7","2017","Single parent ","East Germany","1","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","East Germany","3","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","West Germany","6","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","East Germany","2","","","","4"
"5 on scale 1-7","2017","1-pers.-HH","West Germany","37","0.104431690254101","0.077863944155611","0.130999436352591","5"
"5 on scale 1-7","2017","1-pers.-HH","East Germany","4","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","West Germany","11","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","East Germany","1","","","","5"
"5 on scale 1-7","2017","Single parent ","West Germany","12","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","West Germany","88","0.0848252268042978","0.0670609831358412","0.102589470472754","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","East Germany","9","","","","5"
"5 on scale 1-7","2017","Single parent ","East Germany","1","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","West Germany","5","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","East Germany","1","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","West Germany","24","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","East Germany","4","","","","5"
"6 on scale 1-7","2017","1-pers.-HH","West Germany","71","0.14558114469159","0.114941961965064","0.176220327418116","6"
"6 on scale 1-7","2017","1-pers.-HH","East Germany","6","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","West Germany","14","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","East Germany","","","","","6"
"6 on scale 1-7","2017","Single parent ","West Germany","12","","","","6"
"6 on scale 1-7","2017","Single parent ","East Germany","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","West Germany","110","0.126867691201276","0.105647576141028","0.148087806261525","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","East Germany","6","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","West Germany","12","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","East Germany","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","West Germany","27","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","East Germany","3","","","","6"
"7 Strongly agree","2017","1-pers.-HH","West Germany","361","0.664925108865081","0.623919193691268","0.705931024038895","7"
"7 Strongly agree","2017","1-pers.-HH","East Germany","43","0.709896010949088","0.592085271640538","0.827706750257637","7"
"7 Strongly agree","2017","(Married) couple without C. ","West Germany","82","0.613808558385845","0.525587360079147","0.702029756692544","7"
"7 Strongly agree","2017","(Married) couple without C. ","East Germany","4","","","","7"
"7 Strongly agree","2017","Single parent ","West Germany","120","0.731756562274033","0.66245450440346","0.801058620144605","7"
"7 Strongly agree","2017","Single parent ","East Germany","17","","","","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","West Germany","664","0.681122638940773","0.651408942096081","0.710836335785465","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","East Germany","90","0.824881682841072","0.756013792758218","0.893749572923926","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","West Germany","34","0.778445793690536","0.665570054549253","0.891321532831819","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","East Germany","5","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","West Germany","206","0.745688735571182","0.693841568025311","0.797535903117053","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","East Germany","22","","","","7"
"1 Strongly disagree","2018","(Married) couple without C. ","West Germany","","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","East Germany","","","","","1"
"1 Strongly disagree","2018","Single parent ","West Germany","","","","","1"
"1 Strongly disagree","2018","Single parent ","East Germany","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","West Germany","1","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","East Germany","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","West Germany","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","East Germany","2","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","West Germany","2","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","West Germany","","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","East Germany","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","East Germany","","","","","1"
"2 on scale 1-7 ","2018","(Married) couple without C. ","East Germany","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","West Germany","1","","","","2"
"2 on scale 1-7 ","2018","Single parent ","East Germany","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","East Germany","1","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","West Germany","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","West Germany","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","East Germany","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","West Germany","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","East Germany","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","West Germany","3","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","West Germany","2","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","East Germany","","","","","2"
"3 on scale 1-7 ","2018","(Married) couple without C. ","East Germany","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","East Germany","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","West Germany","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","East Germany","","","","","3"
"3 on scale 1-7 ","2018","(Married) couple without C. ","West Germany","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","West Germany","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","East Germany","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","West Germany","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","East Germany","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","West Germany","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","East Germany","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","West Germany","1","","","","3"
"4 on scale 1-7","2018","1-pers.-HH","West Germany","1","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","West Germany","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","East Germany","","","","","4"
"4 on scale 1-7","2018","Single parent ","West Germany","2","","","","4"
"4 on scale 1-7","2018","Single parent ","East Germany","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","West Germany","12","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","East Germany","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","West Germany","1","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","East Germany","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","East Germany","2","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","East Germany","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","West Germany","4","","","","4"
"5 on scale 1-7","2018","1-pers.-HH","West Germany","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","East Germany","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","East Germany","","","","","5"
"5 on scale 1-7","2018","Single parent ","West Germany","2","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","West Germany","11","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","East Germany","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","East Germany","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","West Germany","","","","","5"
"5 on scale 1-7","2018","Single parent ","East Germany","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","West Germany","4","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","West Germany","2","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","East Germany","","","","","5"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","East Germany","2","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","East Germany","","","","","6"
"6 on scale 1-7","2018","Single parent ","West Germany","5","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","West Germany","2","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","West Germany","19","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","West Germany","","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","East Germany","","","","","6"
"6 on scale 1-7","2018","Single parent ","East Germany","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","East Germany","2","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","West Germany","1","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","East Germany","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","West Germany","11","","","","6"
"7 Strongly agree","2018","1-pers.-HH","West Germany","6","","","","7"
"7 Strongly agree","2018","1-pers.-HH","East Germany","1","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","West Germany","15","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","East Germany","2","","","","7"
"7 Strongly agree","2018","Single parent ","West Germany","13","","","","7"
"7 Strongly agree","2018","Single parent ","East Germany","2","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","West Germany","83","0.68320889884302","0.602614223501106","0.763803574184935","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","East Germany","19","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","West Germany","15","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","East Germany","","","","","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","West Germany","61","0.66711674887556","0.567519862924446","0.766713634826673","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","East Germany","13","","","","7"
"1 Strongly disagree","2019","Couple + C. GT 16 ","West Germany","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","West Germany","1","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","West Germany","","","","","1"
"1 Strongly disagree","2019","Single parent ","East Germany","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","West Germany","1","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","East Germany","2","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","East Germany","","","","","1"
"1 Strongly disagree","2019","Couple + C. GT 16 ","East Germany","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","East Germany","","","","","1"
"1 Strongly disagree","2019","Single parent ","West Germany","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","West Germany","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","East Germany","","","","","1"
"2 on scale 1-7 ","2019","Single parent ","East Germany","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","East Germany","","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","East Germany","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","West Germany","1","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","East Germany","","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","West Germany","1","","","","2"
"2 on scale 1-7 ","2019","Single parent ","West Germany","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","East Germany","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","West Germany","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","West Germany","2","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","West Germany","","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","East Germany","","","","","2"
"3 on scale 1-7 ","2019","1-pers.-HH","West Germany","","","","","3"
"3 on scale 1-7 ","2019","1-pers.-HH","East Germany","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","West Germany","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","East Germany","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","East Germany","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","East Germany","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","West Germany","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","West Germany","6","","","","3"
"3 on scale 1-7 ","2019","Single parent ","West Germany","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","West Germany","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","East Germany","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","East Germany","","","","","3"
"4 on scale 1-7","2019","1-pers.-HH","West Germany","1","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","West Germany","1","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","West Germany","2","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","East Germany","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","East Germany","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","East Germany","","","","","4"
"4 on scale 1-7","2019","Single parent ","West Germany","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","East Germany","","","","","4"
"4 on scale 1-7","2019","Single parent ","East Germany","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","West Germany","4","","","","4"
"4 on scale 1-7","2019","1-pers.-HH","East Germany","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","West Germany","8","","","","4"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","East Germany","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","West Germany","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","East Germany","","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","West Germany","2","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","East Germany","","","","","5"
"5 on scale 1-7","2019","Single parent ","West Germany","2","","","","5"
"5 on scale 1-7","2019","Single parent ","East Germany","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","West Germany","15","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","East Germany","","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","West Germany","2","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","East Germany","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","West Germany","8","","","","5"
"6 on scale 1-7","2019","(Married) couple without C. ","West Germany","2","","","","6"
"6 on scale 1-7","2019","(Married) couple without C. ","East Germany","","","","","6"
"6 on scale 1-7","2019","Single parent ","West Germany","2","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","East Germany","2","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","East Germany","1","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","West Germany","4","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","West Germany","1","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","West Germany","9","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","West Germany","4","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","East Germany","","","","","6"
"6 on scale 1-7","2019","Single parent ","East Germany","1","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","East Germany","","","","","6"
"7 Strongly agree","2019","1-pers.-HH","West Germany","2","","","","7"
"7 Strongly agree","2019","1-pers.-HH","East Germany","1","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","West Germany","9","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","East Germany","1","","","","7"
"7 Strongly agree","2019","Single parent ","West Germany","13","","","","7"
"7 Strongly agree","2019","Single parent ","East Germany","1","","","","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","West Germany","56","0.620498321437568","0.523928955485329","0.717067687389806","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","East Germany","6","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","West Germany","10","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","East Germany","1","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","West Germany","43","0.601538031683323","0.477659100682042","0.725416962684604","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","East Germany","5","","","","7"
