"m11124","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2011","North Rhine-Westphalia","Rural Area","145","0.842446212081846","0.787024547905946","0.897867876257746","0"
"Not disabled","2011","Hesse","Urban Area","1399","0.867983407013347","0.851228383810562","0.884738430216132","0"
"Not disabled","2011","Hesse","Rural Area","358","0.853766962990248","0.819183512071599","0.888350413908897","0"
"Not disabled","2011","Bavaria","Urban Area","1745","0.877018914027346","0.862408619699888","0.891629208354804","0"
"Not disabled","2011","Bavaria","Rural Area","2263","0.879393753210211","0.866648134730904","0.892139371689518","0"
"Not disabled","2011","Berlin","Urban Area","899","0.836130501747543","0.813392081052969","0.858868922442117","0"
"Not disabled","2011","Berlin","Rural Area","","","","","0"
"Not disabled","2011","Brandenburg","Urban Area","80","0.882470281274631","0.815183361526467","0.949757201022795","0"
"Not disabled","2011","Rhineland-Palatinate,Saarland","Urban Area","1076","0.897096760502534","0.879761065599818","0.914432455405251","0"
"Not disabled","2011","Brandenburg","Rural Area","946","0.893897240068635","0.875348806045736","0.912445674091534","0"
"Not disabled","2011","Rhineland-Palatinate,Saarland","Rural Area","384","0.870247785662824","0.838633594224391","0.901861977101257","0"
"Not disabled","2011","Mecklenburg-Western Pomerania","Rural Area","529","0.845414322061576","0.816293296499914","0.874535347623238","0"
"Not disabled","2011","Mecklenburg-Western Pomerania","Urban Area","63","0.839901722716182","0.754606151481217","0.925197293951148","0"
"Not disabled","2011","Saxony","Urban Area","874","0.902293341127208","0.883579160735991","0.921007521518425","0"
"Not disabled","2011","Saxony","Rural Area","793","0.895230439823957","0.874938243974065","0.915522635673848","0"
"Not disabled","2011","Saxony-Anhalt","Urban Area","279","0.856618861119438","0.818160340116828","0.895077382122049","0"
"Not disabled","2011","Saxony-Anhalt","Rural Area","712","0.883637228133644","0.861177151108325","0.906097305158963","0"
"Not disabled","2011","Thuringia","Urban Area","331","0.916706358133297","0.888435687798729","0.944977028467866","0"
"Not disabled","2011","Thuringia","Rural Area","655","0.852555121183428","0.827095846027153","0.878014396339704","0"
"Disabled","2012","Schleswig-Holstein","Urban Area","31","0.149805035047315","0.108003565971393","0.191606504123237","1"
"Disabled","2012","Schleswig-Holstein","Rural Area","78","0.117567554963289","0.0937408486373477","0.14139426128923","1"
"Disabled","2012","Hamburg","Urban Area","44","0.139460046818588","0.107090831212478","0.171829262424699","1"
"Disabled","2012","Brandenburg","Urban Area","9","","","","1"
"Disabled","2012","Brandenburg","Rural Area","120","0.119633141547116","0.099707211778345","0.139559071315888","1"
"Disabled","2012","Mecklenburg-Western Pomerania","Urban Area","6","","","","1"
"Disabled","2012","Mecklenburg-Western Pomerania","Rural Area","72","0.180761218150336","0.149604108387443","0.211918327913229","1"
"Disabled","2012","Saxony","Urban Area","100","0.103716116372233","0.0842252977052656","0.123206935039201","1"
"Disabled","2012","Saxony","Rural Area","95","0.124257664609561","0.102813165069732","0.145702164149389","1"
"Disabled","2012","Hamburg","Rural Area","","","","","1"
"Disabled","2012","Lower Saxony","Urban Area","132","0.155525971965345","0.134442371827438","0.176609572103252","1"
"Disabled","2012","Lower Saxony","Rural Area","151","0.123891171489805","0.106857082369303","0.140925260610307","1"
"Disabled","2012","Bremen","Urban Area","17","","","","1"
"Disabled","2012","Bremen","Rural Area","","","","","1"
"Disabled","2012","North Rhine-Westphalia","Urban Area","602","0.133895399436203","0.124805875250042","0.142984923622365","1"
"Disabled","2012","North Rhine-Westphalia","Rural Area","17","","","","1"
"Disabled","2012","Hesse","Urban Area","180","0.13972868876512","0.122183300900719","0.157274076629522","1"
"Disabled","2012","Hesse","Rural Area","53","0.16600092071435","0.129985026946122","0.202016814482577","1"
"Disabled","2012","Rhineland-Palatinate,Saarland","Urban Area","110","0.103153752662178","0.0857179337806724","0.120589571543683","1"
"Disabled","2012","Rhineland-Palatinate,Saarland","Rural Area","46","0.129251257177461","0.0964976313048313","0.16200488305009","1"
"Disabled","2012","Baden-Württemberg","Urban Area","288","0.117982758999861","0.106381164616974","0.129584353382748","1"
"Disabled","2012","Baden-Württemberg","Rural Area","42","0.0990855270790483","0.0688456966850548","0.129325357473042","1"
"Disabled","2012","Bavaria","Urban Area","205","0.126345418300789","0.11129110931817","0.141399727283407","1"
"Disabled","2012","Bavaria","Rural Area","244","0.123944721733246","0.11102783473036","0.136861608736133","1"
"Disabled","2012","Berlin","Urban Area","153","0.185933959312112","0.162322919440314","0.209544999183909","1"
"Disabled","2012","Berlin","Rural Area","","","","","1"
"Disabled","2012","Saxony-Anhalt","Urban Area","39","0.160095559705597","0.119536502712047","0.200654616699148","1"
"Disabled","2012","Saxony-Anhalt","Rural Area","65","0.125712597703465","0.101597096564929","0.149828098842002","1"
"Disabled","2012","Thuringia","Urban Area","35","0.0872370802499847","0.0569292023076197","0.11754495819235","1"
"Disabled","2012","Thuringia","Rural Area","98","0.141869657049499","0.116948282538854","0.166791031560145","1"
"Not disabled","2012","Schleswig-Holstein","Urban Area","249","0.850194964952685","0.808393495876763","0.891996434028607","0"
"Not disabled","2012","Schleswig-Holstein","Rural Area","624","0.882432445036711","0.85860573871077","0.906259151362652","0"
"Not disabled","2012","Hamburg","Urban Area","396","0.860539953181412","0.828170737575301","0.892909168787522","0"
"Not disabled","2012","Hamburg","Rural Area","","","","","0"
"Not disabled","2012","Lower Saxony","Urban Area","1003","0.844474028034655","0.823390427896749","0.865557628172562","0"
"Not disabled","2012","Lower Saxony","Rural Area","1286","0.876108828510195","0.859074739389693","0.893142917630697","0"
"Not disabled","2012","Bremen","Urban Area","180","0.902327012083116","0.860871317701302","0.94378270646493","0"
"Not disabled","2012","Bremen","Rural Area","","","","","0"
"Not disabled","2012","Baden-Württemberg","Urban Area","2682","0.882017241000139","0.870415646617252","0.893618835383026","0"
"Not disabled","2012","Baden-Württemberg","Rural Area","333","0.900914472920952","0.870674642526958","0.931154303314945","0"
"Not disabled","2012","North Rhine-Westphalia","Urban Area","4790","0.866104600563797","0.857015076377635","0.875194124749958","0"
"Not disabled","2012","North Rhine-Westphalia","Rural Area","131","0.86447720835982","0.809332965678035","0.919621451041604","0"
"Not disabled","2012","Hesse","Urban Area","1320","0.86027131123488","0.842725923370478","0.877816699099281","0"
"Not disabled","2012","Hesse","Rural Area","357","0.83399907928565","0.797983185517423","0.870014973053878","0"
"Not disabled","2012","Bavaria","Urban Area","1666","0.873654581699211","0.858600272716593","0.88870889068183","0"
"Not disabled","2012","Bavaria","Rural Area","2256","0.876055278266754","0.863138391263867","0.88897216526964","0"
"Not disabled","2012","Berlin","Urban Area","890","0.814066040687888","0.790455000816091","0.837677080559686","0"
"Not disabled","2012","Berlin","Rural Area","","","","","0"
"Not disabled","2012","Brandenburg","Urban Area","76","0.886497657954117","0.81906351598037","0.953931799927863","0"
"Not disabled","2012","Brandenburg","Rural Area","899","0.880366858452884","0.860440928684112","0.900292788221655","0"
"Not disabled","2012","Mecklenburg-Western Pomerania","Urban Area","54","0.869643943323699","0.784449982207643","0.954837904439754","0"
"Not disabled","2012","Mecklenburg-Western Pomerania","Rural Area","514","0.819238781849664","0.788081672086771","0.850395891612557","0"
"Not disabled","2012","Rhineland-Palatinate,Saarland","Urban Area","1059","0.896846247337822","0.879410428456317","0.914282066219328","0"
"Not disabled","2012","Rhineland-Palatinate,Saarland","Rural Area","357","0.870748742822539","0.83799511694991","0.903502368695169","0"
"Not disabled","2012","Saxony","Urban Area","840","0.896283883627767","0.876793064960799","0.915774702294734","0"
"Not disabled","2012","Saxony-Anhalt","Urban Area","275","0.839904440294402","0.799345383300852","0.880463497287953","0"
"Not disabled","2012","Saxony","Rural Area","814","0.875742335390439","0.854297835850611","0.897186834930268","0"
"Not disabled","2012","Saxony-Anhalt","Rural Area","661","0.874287402296535","0.850171901157998","0.898402903435071","0"
"Not disabled","2012","Thuringia","Urban Area","298","0.912762919750015","0.88245504180765","0.94307079769238","0"
"Not disabled","2012","Thuringia","Rural Area","655","0.858130342950501","0.833208968439855","0.883051717461146","0"
"Disabled","2013","Schleswig-Holstein","Urban Area","34","0.158810578772661","0.118701806825445","0.198919350719877","1"
"Disabled","2013","Schleswig-Holstein","Rural Area","74","0.123542238606431","0.100116854696728","0.146967622516135","1"
"Disabled","2013","Hamburg","Urban Area","44","0.127410920566566","0.0999415891631962","0.154880251969936","1"
"Disabled","2013","Hamburg","Rural Area","","","","","1"
"Disabled","2013","Lower Saxony","Urban Area","144","0.15965768151381","0.13992022458153","0.179395138446091","1"
"Disabled","2013","Lower Saxony","Rural Area","159","0.130328993099452","0.113728630918275","0.146929355280628","1"
"Disabled","2013","Brandenburg","Urban Area","10","","","","1"
"Disabled","2013","Brandenburg","Rural Area","125","0.122417091776876","0.102525431020265","0.142308752533486","1"
"Disabled","2013","Mecklenburg-Western Pomerania","Urban Area","8","","","","1"
"Disabled","2013","Mecklenburg-Western Pomerania","Rural Area","64","0.153304708817109","0.122660941922928","0.183948475711291","1"
"Disabled","2013","Saxony","Urban Area","96","0.107056941235292","0.0870670867104716","0.127046795760112","1"
"Disabled","2013","Saxony","Rural Area","81","0.119792747437089","0.0982154922027548","0.141370002671424","1"
"Disabled","2013","Bremen","Urban Area","14","","","","1"
"Disabled","2013","Bremen","Rural Area","","","","","1"
"Disabled","2013","North Rhine-Westphalia","Urban Area","620","0.13681772168132","0.128335813972447","0.145299629390193","1"
"Disabled","2013","Saxony-Anhalt","Urban Area","37","0.132498357374022","0.0965142029759026","0.168482511772141","1"
"Disabled","2013","Saxony-Anhalt","Rural Area","62","0.127828779335412","0.103689760235412","0.151967798435413","1"
"Disabled","2013","Thuringia","Urban Area","28","","","","1"
"Disabled","2013","North Rhine-Westphalia","Rural Area","15","","","","1"
"Disabled","2013","Hesse","Urban Area","217","0.147056248785973","0.130722301273296","0.16339019629865","1"
"Disabled","2013","Thuringia","Rural Area","91","0.148154654360443","0.122277481010616","0.17403182771027","1"
"Disabled","2013","Hesse","Rural Area","49","0.152208290787328","0.116738084255135","0.187678497319521","1"
"Disabled","2013","Rhineland-Palatinate,Saarland","Urban Area","122","0.115684532858645","0.0985014801435417","0.132867585573749","1"
"Disabled","2013","Rhineland-Palatinate,Saarland","Rural Area","41","0.11779901269588","0.0878135191865981","0.147784506205162","1"
"Disabled","2013","Baden-Württemberg","Urban Area","296","0.120889520445088","0.109905812670963","0.131873228219212","1"
"Disabled","2013","Baden-Württemberg","Rural Area","44","0.120527874089544","0.0890133356699646","0.152042412509123","1"
"Disabled","2013","Bavaria","Urban Area","205","0.121001366600647","0.107323731550967","0.134679001650326","1"
"Disabled","2013","Bavaria","Rural Area","243","0.118276820165051","0.106100351153166","0.130453289176936","1"
"Disabled","2013","Berlin","Urban Area","153","0.174254233198942","0.152583445065572","0.195925021332313","1"
"Disabled","2013","Berlin","Rural Area","","","","","1"
"Not disabled","2013","Schleswig-Holstein","Urban Area","285","0.841189421227339","0.801080649280123","0.881298193174555","0"
"Not disabled","2013","Schleswig-Holstein","Rural Area","684","0.876457761393569","0.853032377483865","0.899883145303272","0"
"Not disabled","2013","Hamburg","Urban Area","522","0.872589079433434","0.845119748030065","0.900058410836804","0"
"Not disabled","2013","Hamburg","Rural Area","","","","","0"
"Not disabled","2013","Lower Saxony","Urban Area","1179","0.840342318486189","0.820604861553909","0.86007977541847","0"
"Not disabled","2013","Lower Saxony","Rural Area","1421","0.869671006900548","0.853070644719372","0.886271369081725","0"
"Not disabled","2013","Bremen","Urban Area","230","0.923435816083339","0.89007248815033","0.956799144016348","0"
"Not disabled","2013","Bremen","Rural Area","","","","","0"
"Not disabled","2013","Baden-Württemberg","Urban Area","3088","0.879110479554912","0.868126771780788","0.890094187329037","0"
"Not disabled","2013","Baden-Württemberg","Rural Area","366","0.879472125910456","0.847957587490877","0.910986664330036","0"
"Not disabled","2013","North Rhine-Westphalia","Urban Area","5686","0.86318227831868","0.854700370609806","0.871664186027553","0"
"Not disabled","2013","Hesse","Rural Area","345","0.847791709212672","0.812321502680479","0.883261915744865","0"
"Not disabled","2013","North Rhine-Westphalia","Rural Area","116","0.829067038584795","0.764602604244834","0.893531472924756","0"
"Not disabled","2013","Hesse","Urban Area","1589","0.852943751214027","0.83660980370135","0.869277698726704","0"
"Not disabled","2013","Bavaria","Urban Area","1979","0.878998633399353","0.865320998349674","0.892676268449033","0"
"Not disabled","2013","Bavaria","Rural Area","2459","0.881723179834949","0.869546710823064","0.893899648846833","0"
"Not disabled","2013","Berlin","Urban Area","1024","0.825745766801058","0.804074978667688","0.847416554934428","0"
"Not disabled","2013","Berlin","Rural Area","","","","","0"
"Not disabled","2013","Brandenburg","Urban Area","78","0.864979548083692","0.793577699943333","0.936381396224052","0"
"Not disabled","2013","Mecklenburg-Western Pomerania","Urban Area","68","0.851918173532498","0.772065195457224","0.931771151607772","0"
"Not disabled","2013","Rhineland-Palatinate,Saarland","Urban Area","1209","0.884315467141355","0.867132414426251","0.901498519856458","0"
"Not disabled","2013","Mecklenburg-Western Pomerania","Rural Area","467","0.846695291182891","0.816051524288709","0.877339058077072","0"
"Not disabled","2013","Brandenburg","Rural Area","918","0.877582908223124","0.857691247466514","0.897474568979735","0"
"Not disabled","2013","Rhineland-Palatinate,Saarland","Rural Area","403","0.88220098730412","0.852215493794838","0.912186480813402","0"
"Not disabled","2013","Saxony","Urban Area","823","0.892943058764708","0.872953204239888","0.912932913289528","0"
"Not disabled","2013","Saxony-Anhalt","Urban Area","304","0.867501642625978","0.831517488227859","0.903485797024097","0"
"Not disabled","2013","Saxony","Rural Area","789","0.880207252562911","0.858629997328576","0.901784507797245","0"
"Not disabled","2013","Saxony-Anhalt","Rural Area","673","0.872171220664588","0.848032201564587","0.896310239764588","0"
"Not disabled","2013","Thuringia","Urban Area","300","0.913002588163494","0.882502553017492","0.943502623309497","0"
"Not disabled","2013","Thuringia","Rural Area","633","0.851845345639557","0.82596817228973","0.877722518989384","0"
"Disabled","2014","Schleswig-Holstein","Urban Area","29","","","","1"
"Disabled","2014","Schleswig-Holstein","Rural Area","83","0.136997551134285","0.110624892309527","0.163370209959043","1"
"Disabled","2014","Hamburg","Urban Area","38","0.127705443833831","0.0967647095661976","0.158646178101464","1"
"Disabled","2014","Hamburg","Rural Area","","","","","1"
"Disabled","2014","Lower Saxony","Urban Area","122","0.145480528225533","0.125234094106355","0.165726962344711","1"
"Disabled","2014","Lower Saxony","Rural Area","163","0.138594297487825","0.120797561325604","0.156391033650045","1"
"Disabled","2014","Brandenburg","Urban Area","12","","","","1"
"Disabled","2014","Brandenburg","Rural Area","116","0.135148206180351","0.113350631469283","0.15694578089142","1"
"Disabled","2014","Mecklenburg-Western Pomerania","Urban Area","8","","","","1"
"Disabled","2014","Mecklenburg-Western Pomerania","Rural Area","65","0.18698230614053","0.152806926833177","0.221157685447883","1"
"Disabled","2014","Saxony","Urban Area","88","0.109179706182997","0.0881273690892988","0.130232043276694","1"
"Disabled","2014","Saxony","Rural Area","89","0.131112993316259","0.107486755164066","0.154739231468452","1"
"Disabled","2014","Saxony-Anhalt","Urban Area","35","0.130272809675498","0.0929229299345532","0.167622689416443","1"
"Disabled","2014","Saxony-Anhalt","Rural Area","70","0.134607458432124","0.108449710347297","0.160765206516952","1"
"Disabled","2014","Thuringia","Urban Area","32","0.0752409238121386","0.0457342494289525","0.104747598195325","1"
"Disabled","2014","Bremen","Urban Area","15","","","","1"
"Disabled","2014","Bremen","Rural Area","","","","","1"
"Disabled","2014","North Rhine-Westphalia","Urban Area","612","0.147895924596978","0.138543726379212","0.157248122814744","1"
"Disabled","2014","Thuringia","Rural Area","89","0.137411451558978","0.111741658052325","0.16308124506563","1"
"Disabled","2014","North Rhine-Westphalia","Rural Area","15","","","","1"
"Disabled","2014","Hesse","Urban Area","203","0.153447803056532","0.135470205628895","0.171425400484168","1"
"Disabled","2014","Hesse","Rural Area","46","0.141309327343899","0.104337178836713","0.178281475851085","1"
"Disabled","2014","Rhineland-Palatinate,Saarland","Urban Area","119","0.117786618746967","0.0995022182482288","0.136071019245705","1"
"Disabled","2014","Rhineland-Palatinate,Saarland","Rural Area","40","0.127499443520187","0.0945660122738414","0.160432874766532","1"
"Disabled","2014","Baden-Württemberg","Urban Area","273","0.123748817912749","0.111722389094781","0.135775246730716","1"
"Disabled","2014","Baden-Württemberg","Rural Area","38","0.117325112709989","0.083802154516535","0.150848070903444","1"
"Disabled","2014","Bavaria","Urban Area","203","0.121606466425448","0.107286320409958","0.135926612440938","1"
"Disabled","2014","Bavaria","Rural Area","257","0.139489680169889","0.125686171613127","0.153293188726651","1"
"Disabled","2014","Berlin","Urban Area","131","0.178619459080434","0.154771684733624","0.202467233427244","1"
"Disabled","2014","Berlin","Rural Area","","","","","1"
"Not disabled","2014","Schleswig-Holstein","Urban Area","248","0.831159852490999","0.787044642929345","0.875275062052652","0"
"Not disabled","2014","Schleswig-Holstein","Rural Area","570","0.863002448865715","0.836629790040957","0.889375107690473","0"
"Not disabled","2014","Hamburg","Urban Area","409","0.872294556166169","0.841353821898536","0.903235290433802","0"
"Not disabled","2014","Hamburg","Rural Area","","","","","0"
"Not disabled","2014","Lower Saxony","Urban Area","1043","0.854519471774467","0.834273037655289","0.874765905893645","0"
"Not disabled","2014","Lower Saxony","Rural Area","1285","0.861405702512175","0.843608966349955","0.879202438674396","0"
"Not disabled","2014","Bremen","Urban Area","202","0.925424415998998","0.890471208724616","0.96037762327338","0"
"Not disabled","2014","Bremen","Rural Area","","","","","0"
"Not disabled","2014","Baden-Württemberg","Urban Area","2607","0.876251182087251","0.864224753269284","0.888277610905219","0"
"Not disabled","2014","Baden-Württemberg","Rural Area","316","0.88267488729001","0.849151929096556","0.916197845483465","0"
"Not disabled","2014","North Rhine-Westphalia","Urban Area","4923","0.852104075403022","0.842751877185256","0.861456273620788","0"
"Not disabled","2014","Hesse","Urban Area","1341","0.846552196943468","0.828574599515832","0.864529794371105","0"
"Not disabled","2014","Hesse","Rural Area","295","0.858690672656101","0.821718524148915","0.895662821163287","0"
"Not disabled","2014","North Rhine-Westphalia","Rural Area","103","0.813307823708232","0.743000976757884","0.883614670658579","0"
"Not disabled","2014","Bavaria","Urban Area","1798","0.878393533574552","0.864073387559062","0.892713679590042","0"
"Not disabled","2014","Berlin","Urban Area","860","0.821380540919566","0.797532766572756","0.845228315266376","0"
"Not disabled","2014","Bavaria","Rural Area","2163","0.860510319830111","0.846706811273349","0.874313828386873","0"
"Not disabled","2014","Berlin","Rural Area","","","","","0"
"Not disabled","2014","Brandenburg","Urban Area","73","0.88253669209252","0.814089422755222","0.950983961429818","0"
"Not disabled","2014","Mecklenburg-Western Pomerania","Urban Area","56","0.82915965168816","0.736950843584171","0.921368459792149","0"
"Not disabled","2014","Mecklenburg-Western Pomerania","Rural Area","435","0.81301769385947","0.778842314552117","0.847193073166823","0"
"Not disabled","2014","Brandenburg","Rural Area","829","0.864851793819649","0.84305421910858","0.886649368530717","0"
"Not disabled","2014","Rhineland-Palatinate,Saarland","Urban Area","1075","0.882213381253033","0.863928980754295","0.900497781751771","0"
"Not disabled","2014","Saxony","Urban Area","755","0.890820293817003","0.869767956723306","0.911872630910701","0"
"Not disabled","2014","Saxony","Rural Area","695","0.868887006683741","0.845260768531548","0.892513244835934","0"
"Not disabled","2014","Saxony-Anhalt","Urban Area","277","0.869727190324502","0.832377310583557","0.907077070065447","0"
"Not disabled","2014","Rhineland-Palatinate,Saarland","Rural Area","354","0.872500556479813","0.839567125233468","0.905433987726159","0"
"Not disabled","2014","Saxony-Anhalt","Rural Area","584","0.865392541567876","0.839234793483048","0.891550289652703","0"
"Not disabled","2014","Thuringia","Rural Area","602","0.862588548441023","0.83691875493437","0.888258341947675","0"
"Not disabled","2014","Thuringia","Urban Area","275","0.924759076187861","0.895252401804675","0.954265750571047","0"
"Disabled","2015","Schleswig-Holstein","Urban Area","21","","","","1"
"Disabled","2015","Schleswig-Holstein","Rural Area","74","0.121267168403719","0.0963627635250496","0.146171573282389","1"
"Disabled","2015","Hamburg","Urban Area","35","0.120538436737213","0.0909451757885442","0.150131697685882","1"
"Disabled","2015","Hamburg","Rural Area","","","","","1"
"Disabled","2015","Lower Saxony","Urban Area","115","0.15310437451278","0.132219888869316","0.173988860156245","1"
"Disabled","2015","Lower Saxony","Rural Area","147","0.140138501723052","0.122411319696735","0.157865683749369","1"
"Disabled","2015","Bremen","Urban Area","13","","","","1"
"Disabled","2015","Bremen","Rural Area","","","","","1"
"Disabled","2015","North Rhine-Westphalia","Urban Area","581","0.145944060477388","0.136603403771692","0.155284717183084","1"
"Disabled","2015","Brandenburg","Urban Area","10","","","","1"
"Disabled","2015","Brandenburg","Rural Area","119","0.141524996107505","0.119206820082292","0.163843172132718","1"
"Disabled","2015","Mecklenburg-Western Pomerania","Urban Area","7","","","","1"
"Disabled","2015","Mecklenburg-Western Pomerania","Rural Area","69","0.186766592684406","0.152434308802356","0.221098876566457","1"
"Disabled","2015","Saxony","Urban Area","88","0.105827916960891","0.0849254712020088","0.126730362719773","1"
"Disabled","2015","Saxony","Rural Area","79","0.128152433789364","0.10368591264066","0.152618954938068","1"
"Disabled","2015","Saxony-Anhalt","Urban Area","28","","","","1"
"Disabled","2015","Saxony-Anhalt","Rural Area","49","0.0946793107170754","0.0713308428035524","0.118027778630598","1"
"Disabled","2015","Thuringia","Urban Area","34","0.0803821819168851","0.0500675405106742","0.110696823323096","1"
"Disabled","2015","North Rhine-Westphalia","Rural Area","15","","","","1"
"Disabled","2015","Hesse","Urban Area","177","0.146639786964042","0.128908655325875","0.164370918602208","1"
"Disabled","2015","Thuringia","Rural Area","79","0.146070196208491","0.119387331696669","0.172753060720313","1"
"Disabled","2015","Hesse","Rural Area","42","0.126569497061654","0.0921277413318191","0.161011252791489","1"
"Disabled","2015","Rhineland-Palatinate,Saarland","Urban Area","119","0.124466034627118","0.105590855411472","0.143341213842765","1"
"Disabled","2015","Rhineland-Palatinate,Saarland","Rural Area","51","0.138446319182598","0.106212580981298","0.170680057383898","1"
"Disabled","2015","Baden-Württemberg","Urban Area","261","0.123864740754855","0.111866757803138","0.135862723706572","1"
"Disabled","2015","Baden-Württemberg","Rural Area","32","0.115855638024132","0.0816849818844691","0.150026294163794","1"
"Disabled","2015","Bavaria","Urban Area","180","0.118704806796964","0.104634779969635","0.132774833624293","1"
"Disabled","2015","Bavaria","Rural Area","228","0.117953430009448","0.104972918887912","0.130933941130983","1"
"Disabled","2015","Berlin","Urban Area","118","0.165597611902922","0.14247758842766","0.188717635378184","1"
"Disabled","2015","Berlin","Rural Area","","","","","1"
"Not disabled","2015","Schleswig-Holstein","Urban Area","222","0.922411934184162","0.888775893151853","0.956047975216471","0"
"Not disabled","2015","Schleswig-Holstein","Rural Area","586","0.878732831596281","0.853828426717611","0.90363723647495","0"
"Not disabled","2015","Hamburg","Urban Area","430","0.879461563262787","0.849868302314118","0.909054824211456","0"
"Not disabled","2015","Hamburg","Rural Area","","","","","0"
"Not disabled","2015","Lower Saxony","Urban Area","1027","0.84689562548722","0.826011139843755","0.867780111130684","0"
"Not disabled","2015","Lower Saxony","Rural Area","1326","0.859861498276948","0.842134316250631","0.877588680303265","0"
"Not disabled","2015","Bremen","Urban Area","173","0.920867262308276","0.882072934501218","0.959661590115334","0"
"Not disabled","2015","Bremen","Rural Area","","","","","0"
"Not disabled","2015","Baden-Württemberg","Urban Area","2635","0.876135259245145","0.864137276293428","0.888133242196862","0"
"Not disabled","2015","Baden-Württemberg","Rural Area","305","0.884144361975868","0.849973705836206","0.918315018115531","0"
"Not disabled","2015","North Rhine-Westphalia","Urban Area","4907","0.854055939522612","0.844715282816916","0.863396596228308","0"
"Not disabled","2015","Hesse","Rural Area","316","0.873430502938346","0.838988747208511","0.907872258668181","0"
"Not disabled","2015","North Rhine-Westphalia","Rural Area","93","0.794574685102797","0.71837896879033","0.870770401415264","0"
"Not disabled","2015","Hesse","Urban Area","1352","0.853360213035958","0.835629081397792","0.871091344674125","0"
"Not disabled","2015","Bavaria","Urban Area","1850","0.881295193203036","0.867225166375707","0.895365220030365","0"
"Not disabled","2015","Berlin","Urban Area","875","0.834402388097078","0.811282364621816","0.85752241157234","0"
"Not disabled","2015","Bavaria","Rural Area","2144","0.882046569990552","0.869066058869017","0.895027081112087","0"
"Not disabled","2015","Berlin","Rural Area","","","","","0"
"Not disabled","2015","Brandenburg","Urban Area","66","0.893824905312001","0.824565485497535","0.963084325126467","0"
"Not disabled","2015","Mecklenburg-Western Pomerania","Urban Area","60","0.842701692055646","0.755523140692873","0.929880243418419","0"
"Not disabled","2015","Brandenburg","Rural Area","818","0.858475003892495","0.836156827867282","0.880793179917708","0"
"Not disabled","2015","Mecklenburg-Western Pomerania","Rural Area","426","0.813233407315594","0.778901123433543","0.847565691197644","0"
"Not disabled","2015","Rhineland-Palatinate,Saarland","Urban Area","1056","0.875533965372882","0.856658786157235","0.894409144588528","0"
"Not disabled","2015","Rhineland-Palatinate,Saarland","Rural Area","390","0.861553680817402","0.829319942616102","0.893787419018702","0"
"Not disabled","2015","Saxony","Urban Area","744","0.894172083039109","0.873269637280227","0.915074528797991","0"
"Not disabled","2015","Saxony","Rural Area","638","0.871847566210636","0.847381045061932","0.89631408735934","0"
"Not disabled","2015","Saxony-Anhalt","Urban Area","268","0.8951130563363","0.860206910669197","0.930019202003403","0"
"Not disabled","2015","Thuringia","Rural Area","594","0.853929803791509","0.827246939279687","0.880612668303331","0"
"Not disabled","2015","Saxony-Anhalt","Rural Area","555","0.905320689282925","0.881972221369401","0.928669157196448","0"
"Not disabled","2015","Thuringia","Urban Area","275","0.919617818083115","0.889303176676904","0.949932459489326","0"
"Disabled","2016","Schleswig-Holstein","Urban Area","24","","","","1"
"Disabled","2016","Schleswig-Holstein","Rural Area","68","0.13177015741696","0.104546489946773","0.158993824887147","1"
"Disabled","2016","Hamburg","Urban Area","37","0.121862166608283","0.0909428664644357","0.15278146675213","1"
"Disabled","2016","Hamburg","Rural Area","","","","","1"
"Disabled","2016","Lower Saxony","Urban Area","113","0.153434734572136","0.131477887249553","0.175391581894718","1"
"Disabled","2016","Lower Saxony","Rural Area","136","0.131738544042008","0.113697448870544","0.149779639213471","1"
"Disabled","2016","Bremen","Urban Area","9","","","","1"
"Disabled","2016","Bremen","Rural Area","","","","","1"
"Disabled","2016","North Rhine-Westphalia","Urban Area","551","0.146406977250762","0.13659352474286","0.156220429758664","1"
"Disabled","2016","Brandenburg","Urban Area","8","","","","1"
"Disabled","2016","Brandenburg","Rural Area","106","0.13645522934556","0.113671365865442","0.159239092825678","1"
"Disabled","2016","Mecklenburg-Western Pomerania","Urban Area","6","","","","1"
"Disabled","2016","Mecklenburg-Western Pomerania","Rural Area","64","0.189851839088379","0.15389515615704","0.225808522019717","1"
"Disabled","2016","Saxony","Urban Area","75","0.0936789388855637","0.0730578104797725","0.114300067291355","1"
"Disabled","2016","Saxony","Rural Area","80","0.138631440363184","0.112884808730456","0.164378071995911","1"
"Disabled","2016","Saxony-Anhalt","Urban Area","28","","","","1"
"Disabled","2016","Saxony-Anhalt","Rural Area","46","0.0925499462058653","0.0685261498514175","0.116573742560313","1"
"Disabled","2016","Thuringia","Urban Area","32","0.0794669524289664","0.0478997199878576","0.111034184870075","1"
"Disabled","2016","Thuringia","Rural Area","80","0.134822133099959","0.108046399419057","0.161597866780861","1"
"Disabled","2016","North Rhine-Westphalia","Rural Area","18","","","","1"
"Disabled","2016","Hesse","Urban Area","171","0.149438514685442","0.130306782003956","0.168570247366928","1"
"Disabled","2016","Hesse","Rural Area","40","0.147626895836231","0.107147437197642","0.188106354474819","1"
"Disabled","2016","Rhineland-Palatinate,Saarland","Urban Area","104","0.105445445798877","0.0870944648433958","0.123796426754358","1"
