"m11124","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2003","Berlin","West Germany","64","0.159738101207689","0.125963481472817","0.19351272094256","1"
"Disabled","2003","Berlin","East Germany","37","0.109414096048406","0.0778619636714468","0.140966228425365","1"
"Disabled","2003","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2003","Mecklenburg-Western Pomerania","East Germany","58","0.127659993566584","0.0991144219867277","0.156205565146441","1"
"Disabled","2003","Saxony","West Germany","","","","","1"
"Disabled","2003","Saxony","East Germany","126","0.0862675011654617","0.0725873159450801","0.0999476863858434","1"
"Disabled","2003","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2003","Saxony-Anhalt","East Germany","86","0.105695028382871","0.0859672867474129","0.125422770018329","1"
"Disabled","2003","Thuringia","West Germany","","","","","1"
"Disabled","2003","Thuringia","East Germany","79","0.0991286055360236","0.0801855495950483","0.118071661476999","1"
"Not disabled","2003","Schleswig-Holstein","West Germany","599","0.87694952978253","0.852168169414957","0.901730890150103","0"
"Not disabled","2003","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2003","Hamburg","West Germany","264","0.824279810052012","0.780996742788233","0.867562877315792","0"
"Not disabled","2003","Hamburg","East Germany","","","","","0"
"Not disabled","2003","Lower Saxony","West Germany","1712","0.870984107885346","0.855958540954769","0.886009674815922","0"
"Not disabled","2003","Lower Saxony","East Germany","","","","","0"
"Not disabled","2003","Bremen","West Germany","155","0.847257335603772","0.79380566089789","0.900709010309653","0"
"Not disabled","2003","Bremen","East Germany","","","","","0"
"Not disabled","2003","Rhineland-Palatinate,Saarland","West Germany","1194","0.875392052122798","0.857787137763043","0.892996966482552","0"
"Not disabled","2003","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2003","Baden-Württemberg","West Germany","2430","0.874146212770576","0.8616444880429","0.886647937498253","0"
"Not disabled","2003","North Rhine-Westphalia","West Germany","4140","0.861597746885623","0.851713767474378","0.871481726296869","0"
"Not disabled","2003","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2003","Hesse","West Germany","1319","0.868008640882396","0.850890842794924","0.885126438969868","0"
"Not disabled","2003","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2003","Bavaria","West Germany","2846","0.890123684936725","0.87919207708479","0.90105529278866","0"
"Not disabled","2003","Hesse","East Germany","","","","","0"
"Not disabled","2003","Bavaria","East Germany","","","","","0"
"Not disabled","2003","Berlin","West Germany","388","0.840261898792312","0.80648727905744","0.874036518527183","0"
"Not disabled","2003","Berlin","East Germany","339","0.890585903951594","0.859033771574635","0.922138036328553","0"
"Not disabled","2003","Brandenburg","East Germany","842","0.891165840795549","0.871320233116788","0.911011448474309","0"
"Not disabled","2003","Brandenburg","West Germany","","","","","0"
"Not disabled","2003","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2003","Mecklenburg-Western Pomerania","East Germany","467","0.872340006433416","0.843794434853559","0.900885578013272","0"
"Not disabled","2003","Saxony","West Germany","","","","","0"
"Not disabled","2003","Saxony","East Germany","1492","0.913732498834538","0.900052313614156","0.92741268405492","0"
"Not disabled","2003","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2003","Saxony-Anhalt","East Germany","847","0.894304971617129","0.874577229981671","0.914032713252587","0"
"Not disabled","2003","Thuringia","West Germany","","","","","0"
"Not disabled","2003","Thuringia","East Germany","877","0.900871394463976","0.881928338523001","0.919814450404952","0"
"Disabled","2004","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2004","Brandenburg","West Germany","","","","","1"
"Disabled","2004","Schleswig-Holstein","West Germany","76","0.124805985041538","0.099928692124319","0.149683277958758","1"
"Disabled","2004","Brandenburg","East Germany","109","0.123801709163136","0.102402786167736","0.145200632158535","1"
"Disabled","2004","Hamburg","West Germany","36","0.179594041764283","0.136012727389188","0.223175356139378","1"
"Disabled","2004","Hamburg","East Germany","","","","","1"
"Disabled","2004","Lower Saxony","West Germany","203","0.13737887810619","0.121854931556876","0.152902824655504","1"
"Disabled","2004","Lower Saxony","East Germany","","","","","1"
"Disabled","2004","Bremen","West Germany","20","","","","1"
"Disabled","2004","Bremen","East Germany","","","","","1"
"Disabled","2004","North Rhine-Westphalia","West Germany","553","0.144448067604489","0.134239073411067","0.154657061797912","1"
"Disabled","2004","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2004","Hesse","West Germany","171","0.123764300814018","0.106767247811415","0.14076135381662","1"
"Disabled","2004","Hesse","East Germany","","","","","1"
"Disabled","2004","Rhineland-Palatinate,Saarland","West Germany","155","0.130292808821735","0.112029074160907","0.148556543482563","1"
"Disabled","2004","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2004","Baden-Württemberg","West Germany","287","0.131475662428665","0.118536352199616","0.144414972657713","1"
"Disabled","2004","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2004","Bavaria","West Germany","302","0.116339145060377","0.104980614036391","0.127697676084363","1"
"Disabled","2004","Bavaria","East Germany","","","","","1"
"Disabled","2004","Berlin","West Germany","65","0.171285231736081","0.136041788656679","0.206528674815482","1"
"Disabled","2004","Berlin","East Germany","39","0.116180610093133","0.0836175500474006","0.148743670138865","1"
"Disabled","2004","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2004","Mecklenburg-Western Pomerania","East Germany","51","0.0989357385105521","0.0730481186133059","0.124823358407798","1"
"Disabled","2004","Saxony","West Germany","","","","","1"
"Disabled","2004","Saxony","East Germany","129","0.0977288889269719","0.0830683481145195","0.112389429739424","1"
"Disabled","2004","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2004","Saxony-Anhalt","East Germany","89","0.117438290645667","0.0967137160252692","0.138162865266066","1"
"Disabled","2004","Thuringia","West Germany","","","","","1"
"Disabled","2004","Thuringia","East Germany","83","0.109483759105126","0.089554643930743","0.129412874279508","1"
"Not disabled","2004","Hamburg","West Germany","262","0.820405958235717","0.776824643860622","0.863987272610812","0"
"Not disabled","2004","Hamburg","East Germany","","","","","0"
"Not disabled","2004","Schleswig-Holstein","West Germany","602","0.875194014958462","0.850316722041242","0.900071307875681","0"
"Not disabled","2004","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2004","Lower Saxony","West Germany","1686","0.86262112189381","0.847097175344496","0.878145068443124","0"
"Not disabled","2004","Lower Saxony","East Germany","","","","","0"
"Not disabled","2004","Bremen","West Germany","148","0.846672097508738","0.792189014944524","0.901155180072951","0"
"Not disabled","2004","Bremen","East Germany","","","","","0"
"Not disabled","2004","Rhineland-Palatinate,Saarland","West Germany","1150","0.869707191178265","0.851443456517437","0.887970925839093","0"
"Not disabled","2004","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2004","North Rhine-Westphalia","West Germany","4002","0.855551932395511","0.845342938202088","0.865760926588933","0"
"Not disabled","2004","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2004","Baden-Württemberg","West Germany","2333","0.868524337571335","0.855585027342287","0.881463647800384","0"
"Not disabled","2004","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2004","Hesse","West Germany","1271","0.876235699185982","0.85923864618338","0.893232752188585","0"
"Not disabled","2004","Hesse","East Germany","","","","","0"
"Not disabled","2004","Bavaria","West Germany","2759","0.883660854939623","0.872302323915637","0.895019385963609","0"
"Not disabled","2004","Bavaria","East Germany","","","","","0"
"Not disabled","2004","Berlin","West Germany","374","0.828714768263919","0.793471325184518","0.863958211343321","0"
"Not disabled","2004","Berlin","East Germany","333","0.883819389906867","0.851256329861135","0.916382449952599","0"
"Not disabled","2004","Brandenburg","West Germany","","","","","0"
"Not disabled","2004","Brandenburg","East Germany","801","0.876198290836864","0.854799367841465","0.897597213832264","0"
"Not disabled","2004","Mecklenburg-Western Pomerania","East Germany","460","0.901064261489448","0.875176641592202","0.926951881386694","0"
"Not disabled","2004","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2004","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2004","Saxony","West Germany","","","","","0"
"Not disabled","2004","Saxony","East Germany","1447","0.902271111073028","0.887610570260576","0.91693165188548","0"
"Not disabled","2004","Saxony-Anhalt","East Germany","838","0.882561709354333","0.861837134733934","0.903286283974731","0"
"Not disabled","2004","Thuringia","West Germany","","","","","0"
"Not disabled","2004","Thuringia","East Germany","860","0.890516240894874","0.870587125720492","0.910445356069257","0"
"Disabled","2005","Schleswig-Holstein","West Germany","77","0.129768252999882","0.103973820138313","0.15556268586145","1"
"Disabled","2005","Brandenburg","West Germany","","","","","1"
"Disabled","2005","Brandenburg","East Germany","107","0.11970507848233","0.0983543845835898","0.141055772381071","1"
"Disabled","2005","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2005","Hamburg","West Germany","35","0.175323622935612","0.131635479245594","0.21901176662563","1"
"Disabled","2005","Hamburg","East Germany","","","","","1"
"Disabled","2005","Lower Saxony","West Germany","196","0.133544388499583","0.117803731590571","0.149285045408594","1"
"Disabled","2005","Lower Saxony","East Germany","","","","","1"
"Disabled","2005","Bremen","West Germany","20","","","","1"
"Disabled","2005","Bremen","East Germany","","","","","1"
"Disabled","2005","North Rhine-Westphalia","West Germany","560","0.144728815324389","0.134297554702053","0.155160075946726","1"
"Disabled","2005","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2005","Hesse","West Germany","156","0.113380650416634","0.0965854789698724","0.130175821863396","1"
"Disabled","2005","Hesse","East Germany","","","","","1"
"Disabled","2005","Rhineland-Palatinate,Saarland","West Germany","139","0.11917584917422","0.101149784091808","0.137201914256631","1"
"Disabled","2005","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2005","Baden-Württemberg","West Germany","269","0.118507911020434","0.105918682375948","0.131097139664921","1"
"Disabled","2005","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2005","Bavaria","West Germany","305","0.115236543983795","0.103639131434083","0.126833956533507","1"
"Disabled","2005","Bavaria","East Germany","","","","","1"
"Disabled","2005","Berlin","West Germany","56","0.146053960160291","0.112035096442047","0.180072823878536","1"
"Disabled","2005","Berlin","East Germany","43","0.150225339134066","0.112468784709975","0.187981893558158","1"
"Disabled","2005","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2005","Mecklenburg-Western Pomerania","East Germany","56","0.109507178124266","0.0822173623473883","0.136796993901143","1"
"Disabled","2005","Saxony","West Germany","","","","","1"
"Disabled","2005","Saxony","East Germany","134","0.100551387841933","0.0854873045501548","0.115615471133711","1"
"Disabled","2005","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2005","Saxony-Anhalt","East Germany","87","0.122284272279982","0.100832838347283","0.143735706212681","1"
"Disabled","2005","Thuringia","West Germany","","","","","1"
"Disabled","2005","Thuringia","East Germany","81","0.11266415556236","0.0918915974125332","0.133436713712187","1"
"Not disabled","2005","Hamburg","West Germany","256","0.824676377064388","0.78098823337437","0.868364520754406","0"
"Not disabled","2005","Hamburg","East Germany","","","","","0"
"Not disabled","2005","Schleswig-Holstein","West Germany","575","0.870231747000118","0.84443731413855","0.896026179861687","0"
"Not disabled","2005","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2005","Lower Saxony","West Germany","1598","0.866455611500417","0.850714954591406","0.882196268409429","0"
"Not disabled","2005","Lower Saxony","East Germany","","","","","0"
"Not disabled","2005","Bremen","West Germany","127","0.839407186993247","0.780054714143862","0.898759659842632","0"
"Not disabled","2005","Bremen","East Germany","","","","","0"
"Not disabled","2005","Rhineland-Palatinate,Saarland","West Germany","1102","0.88082415082578","0.862798085743369","0.898850215908192","0"
"Not disabled","2005","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2005","Baden-Württemberg","West Germany","2263","0.881492088979566","0.868902860335079","0.894081317624052","0"
"Not disabled","2005","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2005","Bavaria","West Germany","2607","0.884763456016205","0.873166043466493","0.896360868565917","0"
"Not disabled","2005","North Rhine-Westphalia","West Germany","3810","0.855271184675611","0.844839924053274","0.865702445297947","0"
"Not disabled","2005","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2005","Hesse","West Germany","1213","0.886619349583366","0.869824178136604","0.903414521030128","0"
"Not disabled","2005","Bavaria","East Germany","","","","","0"
"Not disabled","2005","Hesse","East Germany","","","","","0"
"Not disabled","2005","Berlin","West Germany","358","0.853946039839709","0.819927176121464","0.887964903557953","0"
"Not disabled","2005","Berlin","East Germany","301","0.849774660865934","0.812018106441842","0.887531215290025","0"
"Not disabled","2005","Brandenburg","East Germany","781","0.88029492151767","0.858944227618929","0.90164561541641","0"
"Not disabled","2005","Brandenburg","West Germany","","","","","0"
"Not disabled","2005","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2005","Mecklenburg-Western Pomerania","East Germany","447","0.890492821875734","0.863203006098857","0.917782637652612","0"
"Not disabled","2005","Saxony","East Germany","1397","0.899448612158067","0.884384528866289","0.914512695449845","0"
"Not disabled","2005","Saxony","West Germany","","","","","0"
"Not disabled","2005","Saxony-Anhalt","East Germany","809","0.877715727720018","0.856264293787318","0.899167161652717","0"
"Not disabled","2005","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2005","Thuringia","West Germany","","","","","0"
"Not disabled","2005","Thuringia","East Germany","809","0.88733584443764","0.866563286287813","0.908108402587467","0"
"Disabled","2006","Brandenburg","West Germany","","","","","1"
"Disabled","2006","Schleswig-Holstein","West Germany","93","0.155600740308636","0.128276097440547","0.182925383176726","1"
"Disabled","2006","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2006","Brandenburg","East Germany","115","0.115385764968682","0.0949836252085765","0.135787904728788","1"
"Disabled","2006","Hamburg","West Germany","42","0.189766729405164","0.146046349812148","0.233487108998179","1"
"Disabled","2006","Hamburg","East Germany","","","","","1"
"Disabled","2006","Lower Saxony","West Germany","218","0.132606599711509","0.117634062362082","0.147579137060936","1"
"Disabled","2006","Lower Saxony","East Germany","","","","","1"
"Disabled","2006","Bremen","West Germany","17","","","","1"
"Disabled","2006","Bremen","East Germany","","","","","1"
"Disabled","2006","North Rhine-Westphalia","West Germany","581","0.143627930190034","0.133444198896779","0.153811661483289","1"
"Disabled","2006","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2006","Hesse","West Germany","194","0.132948250715145","0.115668346189627","0.150228155240664","1"
"Disabled","2006","Hesse","East Germany","","","","","1"
"Disabled","2006","Rhineland-Palatinate,Saarland","West Germany","151","0.119556989035036","0.101845309649985","0.137268668420087","1"
"Disabled","2006","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2006","Baden-Württemberg","West Germany","321","0.129056733125465","0.116478153887747","0.141635312363182","1"
"Disabled","2006","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2006","Bavaria","West Germany","338","0.116587297894603","0.105383573295827","0.127791022493379","1"
"Disabled","2006","Bavaria","East Germany","","","","","1"
"Disabled","2006","Berlin","West Germany","55","0.132852107568142","0.101029322673611","0.164674892462672","1"
"Disabled","2006","Berlin","East Germany","43","0.149513403104895","0.111939713629412","0.187087092580378","1"
"Disabled","2006","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2006","Mecklenburg-Western Pomerania","East Germany","59","0.116403473317545","0.0896252190352364","0.143181727599853","1"
"Disabled","2006","Saxony","West Germany","","","","","1"
"Disabled","2006","Saxony","East Germany","148","0.119601691049226","0.103606463749334","0.135596918349119","1"
"Disabled","2006","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2006","Saxony-Anhalt","East Germany","89","0.111727931876135","0.0912933109774948","0.132162552774775","1"
"Disabled","2006","Thuringia","West Germany","","","","","1"
"Disabled","2006","Thuringia","East Germany","99","0.123157917314424","0.102294112977681","0.144021721651168","1"
"Not disabled","2006","Hamburg","West Germany","267","0.810233270594836","0.766512891001821","0.853953650187852","0"
"Not disabled","2006","Hamburg","East Germany","","","","","0"
"Not disabled","2006","Schleswig-Holstein","West Germany","583","0.844399259691364","0.817074616823274","0.871723902559453","0"
"Not disabled","2006","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2006","Lower Saxony","West Germany","1753","0.867393400288491","0.852420862939064","0.882365937637918","0"
"Not disabled","2006","Lower Saxony","East Germany","","","","","0"
"Not disabled","2006","Bremen","West Germany","128","0.861868578922694","0.805708093393666","0.918029064451722","0"
"Not disabled","2006","Bremen","East Germany","","","","","0"
"Not disabled","2006","Rhineland-Palatinate,Saarland","West Germany","1138","0.880443010964964","0.862731331579913","0.898154690350015","0"
"Not disabled","2006","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2006","Baden-Württemberg","West Germany","2408","0.870943266874535","0.858364687636818","0.883521846112253","0"
"Not disabled","2006","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2006","North Rhine-Westphalia","West Germany","3975","0.856372069809966","0.846188338516711","0.866555801103221","0"
"Not disabled","2006","Bavaria","West Germany","2814","0.883412702105397","0.872208977506621","0.894616426704173","0"
"Not disabled","2006","Bavaria","East Germany","","","","","0"
"Not disabled","2006","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2006","Hesse","West Germany","1289","0.867051749284855","0.849771844759336","0.884331653810373","0"
"Not disabled","2006","Hesse","East Germany","","","","","0"
"Not disabled","2006","Berlin","West Germany","382","0.867147892431859","0.835325107537328","0.898970677326389","0"
"Not disabled","2006","Berlin","East Germany","303","0.850486596895105","0.812912907419622","0.888060286370588","0"
"Not disabled","2006","Brandenburg","West Germany","","","","","0"
"Not disabled","2006","Brandenburg","East Germany","827","0.884614235031318","0.864212095271212","0.905016374791424","0"
"Not disabled","2006","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2006","Mecklenburg-Western Pomerania","East Germany","492","0.883596526682455","0.856818272400147","0.910374780964764","0"
"Not disabled","2006","Saxony","West Germany","","","","","0"
"Not disabled","2006","Saxony","East Germany","1433","0.880398308950774","0.864403081650881","0.896393536250666","0"
"Not disabled","2006","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2006","Saxony-Anhalt","East Germany","824","0.888272068123865","0.867837447225225","0.908706689022505","0"
"Not disabled","2006","Thuringia","West Germany","","","","","0"
"Not disabled","2006","Thuringia","East Germany","854","0.876842082685576","0.855978278348832","0.897705887022319","0"
"Disabled","2007","Schleswig-Holstein","West Germany","87","0.148799595744969","0.120649447147794","0.176949744342144","1"
"Disabled","2007","Brandenburg","West Germany","","","","","1"
"Disabled","2007","Brandenburg","East Germany","114","0.130488580291536","0.108041289356842","0.15293587122623","1"
"Disabled","2007","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2007","Hamburg","West Germany","38","0.166563881623938","0.124118659490397","0.20900910375748","1"
"Disabled","2007","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2007","Mecklenburg-Western Pomerania","East Germany","59","0.123445675788019","0.0949246592811474","0.15196669229489","1"
"Disabled","2007","Hamburg","East Germany","","","","","1"
"Disabled","2007","Lower Saxony","West Germany","195","0.116802406479589","0.102122879541608","0.13148193341757","1"
"Disabled","2007","Lower Saxony","East Germany","","","","","1"
"Disabled","2007","Saxony","West Germany","","","","","1"
"Disabled","2007","Saxony","East Germany","133","0.102690734682969","0.0873951763879199","0.117986292978019","1"
"Disabled","2007","Bremen","West Germany","19","","","","1"
"Disabled","2007","Bremen","East Germany","","","","","1"
"Disabled","2007","North Rhine-Westphalia","West Germany","554","0.146716501138127","0.136034922162169","0.157398080114085","1"
"Disabled","2007","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2007","Hesse","West Germany","186","0.137460361415286","0.119410545489286","0.155510177341285","1"
"Disabled","2007","Hesse","East Germany","","","","","1"
"Disabled","2007","Rhineland-Palatinate,Saarland","West Germany","140","0.128041679732114","0.10895266979331","0.147130689670917","1"
"Disabled","2007","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2007","Baden-Württemberg","West Germany","289","0.123588642372776","0.110692859341098","0.136484425404454","1"
"Disabled","2007","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2007","Bavaria","West Germany","340","0.124507469963235","0.112623551354577","0.136391388571894","1"
"Disabled","2007","Bavaria","East Germany","","","","","1"
"Disabled","2007","Berlin","West Germany","51","0.132286447254436","0.0994115899564204","0.165161304552451","1"
"Disabled","2007","Berlin","East Germany","42","0.163496707916678","0.124529581985533","0.202463833847823","1"
"Disabled","2007","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2007","Saxony-Anhalt","East Germany","83","0.106802854071894","0.08630280309042","0.127302905053368","1"
"Disabled","2007","Thuringia","West Germany","","","","","1"
"Disabled","2007","Thuringia","East Germany","93","0.106751968238736","0.0867436068262929","0.126760329651179","1"
"Not disabled","2007","Hamburg","West Germany","258","0.833436118376062","0.790990896242521","0.875881340509603","0"
"Not disabled","2007","Hamburg","East Germany","","","","","0"
"Not disabled","2007","Schleswig-Holstein","West Germany","527","0.851200404255031","0.823050255657856","0.879350552852206","0"
"Not disabled","2007","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2007","Lower Saxony","West Germany","1644","0.883197593520411","0.86851806658243","0.897877120458392","0"
"Not disabled","2007","Lower Saxony","East Germany","","","","","0"
"Not disabled","2007","Bremen","West Germany","129","0.831239462960487","0.770898010567573","0.891580915353402","0"
"Not disabled","2007","Bremen","East Germany","","","","","0"
"Not disabled","2007","Rhineland-Palatinate,Saarland","West Germany","1037","0.871958320267886","0.852869310329083","0.89104733020669","0"
"Not disabled","2007","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2007","Baden-Württemberg","West Germany","2213","0.876411357627224","0.863515574595546","0.889307140658902","0"
"Not disabled","2007","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2007","Bavaria","West Germany","2625","0.875492530036765","0.863608611428106","0.887376448645423","0"
"Not disabled","2007","Bavaria","East Germany","","","","","0"
"Not disabled","2007","North Rhine-Westphalia","West Germany","3661","0.853283498861873","0.842601919885915","0.863965077837831","0"
"Not disabled","2007","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2007","Berlin","West Germany","357","0.867713552745564","0.834838695447549","0.90058841004358","0"
"Not disabled","2007","Hesse","West Germany","1212","0.862539638584714","0.844489822658715","0.880589454510714","0"
"Not disabled","2007","Berlin","East Germany","304","0.836503292083322","0.797536166152177","0.875470418014467","0"
"Not disabled","2007","Hesse","East Germany","","","","","0"
"Not disabled","2007","Brandenburg","West Germany","","","","","0"
"Not disabled","2007","Brandenburg","East Germany","751","0.869511419708464","0.84706412877377","0.891958710643158","0"
"Not disabled","2007","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","2007","Mecklenburg-Western Pomerania","East Germany","452","0.876554324211981","0.84803330770511","0.905075340718853","0"
"Not disabled","2007","Saxony","West Germany","","","","","0"
"Not disabled","2007","Saxony","East Germany","1380","0.897309265317031","0.882013707021981","0.91260482361208","0"
"Not disabled","2007","Saxony-Anhalt","East Germany","789","0.893197145928106","0.872697094946632","0.91369719690958","0"
"Not disabled","2007","Thuringia","East Germany","822","0.893248031761264","0.873239670348821","0.913256393173707","0"
"Not disabled","2007","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","2007","Thuringia","West Germany","","","","","0"
"Disabled","2008","Brandenburg","West Germany","","","","","1"
"Disabled","2008","Schleswig-Holstein","West Germany","77","0.139203143623454","0.110481727498602","0.167924559748306","1"
"Disabled","2008","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","2008","Brandenburg","East Germany","101","0.126685100551626","0.104015517039768","0.149354684063484","1"
"Disabled","2008","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","2008","Hamburg","West Germany","32","0.141999615964386","0.101260569201082","0.18273866272769","1"
"Disabled","2008","Hamburg","East Germany","","","","","1"
"Disabled","2008","Mecklenburg-Western Pomerania","East Germany","54","0.140745669518799","0.109985712067136","0.171505626970463","1"
"Disabled","2008","Saxony","West Germany","","","","","1"
"Disabled","2008","Saxony","East Germany","132","0.0929925561902024","0.0779662698991786","0.108018842481226","1"
"Disabled","2008","Lower Saxony","West Germany","196","0.122844314865538","0.107473499260508","0.138215130470569","1"
"Disabled","2008","Lower Saxony","East Germany","","","","","1"
"Disabled","2008","Bremen","West Germany","17","","","","1"
"Disabled","2008","Bremen","East Germany","","","","","1"
"Disabled","2008","North Rhine-Westphalia","West Germany","507","0.144334247120136","0.133362352083208","0.155306142157063","1"
"Disabled","2008","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","2008","Hesse","West Germany","184","0.140988601323784","0.122207668569046","0.159769534078523","1"
"Disabled","2008","Hesse","East Germany","","","","","1"
"Disabled","2008","Rhineland-Palatinate,Saarland","West Germany","128","0.118774702219349","0.099664737522477","0.13788466691622","1"
"Disabled","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","2008","Baden-Württemberg","West Germany","274","0.127153176491864","0.113746430735353","0.140559922248375","1"
"Disabled","2008","Baden-Württemberg","East Germany","","","","","1"
"Disabled","2008","Bavaria","West Germany","319","0.121180156503719","0.109009838234597","0.13335047477284","1"
"Disabled","2008","Bavaria","East Germany","","","","","1"
"Disabled","2008","Berlin","West Germany","49","0.148795912223525","0.113338669615228","0.184253154831822","1"
"Disabled","2008","Berlin","East Germany","45","0.163344927980876","0.123698788130605","0.202991067831147","1"
"Disabled","2008","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","2008","Saxony-Anhalt","East Germany","74","0.101654819042184","0.0809205552927512","0.122389082791616","1"
"Disabled","2008","Thuringia","West Germany","","","","","1"
"Disabled","2008","Thuringia","East Germany","90","0.100059636738518","0.080210704029642","0.119908569447394","1"
"Not disabled","2008","Hamburg","West Germany","250","0.858000384035614","0.81726133727231","0.898739430798918","0"
"Not disabled","2008","Hamburg","East Germany","","","","","0"
"Not disabled","2008","Schleswig-Holstein","West Germany","481","0.860796856376546","0.832075440251694","0.889518272501398","0"
"Not disabled","2008","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","2008","Lower Saxony","West Germany","1556","0.877155685134462","0.861784869529431","0.892526500739492","0"
"Not disabled","2008","Lower Saxony","East Germany","","","","","0"
"Not disabled","2008","Bremen","West Germany","121","0.856398932274536","0.7978895597068","0.914908304842271","0"
"Not disabled","2008","Bremen","East Germany","","","","","0"
"Not disabled","2008","Rhineland-Palatinate,Saarland","West Germany","973","0.881225297780651","0.86211533308378","0.900335262477523","0"
"Not disabled","2008","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","2008","Baden-Württemberg","West Germany","2098","0.872846823508136","0.859440077751625","0.886253569264647","0"
"Not disabled","2008","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","2008","Bavaria","West Germany","2443","0.878819843496281","0.86664952522716","0.890990161765403","0"
"Not disabled","2008","Bavaria","East Germany","","","","","0"
"Not disabled","2008","North Rhine-Westphalia","West Germany","3434","0.855665752879864","0.844693857842937","0.866637647916792","0"
"Not disabled","2008","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","2008","Berlin","West Germany","338","0.851204087776475","0.815746845168178","0.886661330384772","0"
"Not disabled","2008","Hesse","East Germany","","","","","0"
"Not disabled","2008","Hesse","West Germany","1135","0.859011398676216","0.840230465921478","0.877792331430954","0"
"Not disabled","2008","Brandenburg","West Germany","","","","","0"
"Not disabled","2008","Berlin","East Germany","289","0.836655072019124","0.797008932168853","0.876301211869395","0"
"Not disabled","2008","Brandenburg","East Germany","726","0.873314899448374","0.850645315936516","0.895984482960232","0"
"Not disabled","2008","Mecklenburg-Western Pomerania","East Germany","437","0.859254330481201","0.828494373029537","0.890014287932864","0"
