"m11124","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2009","no migration background","general elemantary","208","0.165787387665324","0.145571606168569","0.186003169162078","1"
"Disabled","2009","no migration background","middle vocational","1159","0.152102169427263","0.144323619559714","0.159880719294812","1"
"Disabled","2009","no migration background","vocational + Abi","61","0.0995531326253682","0.0787145580581317","0.120391707192605","1"
"Disabled","2009","no migration background","higher vocational","168","0.144297198835647","0.124498081340161","0.164096316331134","1"
"Disabled","2009","no migration background","higher education","334","0.0990281193829468","0.0893537246096343","0.108702514156259","1"
"Disabled","2009","direct migration background","in school","","","","","1"
"Disabled","2009","direct migration background","inadequately","13","","","","1"
"Disabled","2009","direct migration background","general elemantary","57","0.13556878010203","0.100255378302938","0.170882181901122","1"
"Disabled","2009","direct migration background","middle vocational","63","0.089225072855143","0.0666951594792762","0.11175498623101","1"
"Disabled","2009","direct migration background","vocational + Abi","13","","","","1"
"Disabled","2009","direct migration background","higher vocational","14","","","","1"
"Disabled","2009","direct migration background","higher education","22","","","","1"
"Not disabled","2009","direct migration background","in school","11","","","","0"
"Not disabled","2009","direct migration background","inadequately","79","0.86067213948892","0.789911453607571","0.931432825370269","0"
"Not disabled","2009","direct migration background","general elemantary","304","0.864431219897971","0.829117818098879","0.899744621697063","0"
"Not disabled","2009","direct migration background","middle vocational","552","0.910774927144857","0.88824501376899","0.933304840520724","0"
"Not disabled","2009","direct migration background","vocational + Abi","156","0.888617306308909","0.841185356189655","0.936049256428162","0"
"Not disabled","2009","direct migration background","higher vocational","82","0.864998919353128","0.79664099307212","0.933356845634135","0"
"Not disabled","2009","direct migration background","higher education","271","0.903195884735649","0.869338596877348","0.937053172593949","0"
"Not disabled","2009","no migration background","general elemantary","1092","0.834212612334676","0.813996830837922","0.854428393831431","0"
"Not disabled","2009","no migration background","middle vocational","7029","0.847897830572737","0.840119280705188","0.855676380440286","0"
"Not disabled","2009","no migration background","in school","252","0.996054798674181","0.988330411542255","1.00377918580611","0"
"Not disabled","2009","no migration background","inadequately","49","0.724341268216169","0.617345110772215","0.831337425660123","0"
"Not disabled","2009","no migration background","vocational + Abi","732","0.900446867374632","0.879608292807395","0.921285441941868","0"
"Not disabled","2009","no migration background","higher vocational","1042","0.855702801164353","0.835903683668866","0.875501918659839","0"
"Not disabled","2009","no migration background","higher education","3328","0.900971880617053","0.891297485843741","0.910646275390366","0"
"Not disabled","2009","indirect migration background","higher vocational","28","","","","0"
"Not disabled","2009","indirect migration background","in school","48","0.996429518613124","0.979728739574202","1.01313029765205","0"
"Not disabled","2009","indirect migration background","inadequately","9","","","","0"
"Not disabled","2009","indirect migration background","general elemantary","142","0.993996436877047","0.981465930623714","1.00652694313038","0"
"Not disabled","2009","indirect migration background","vocational + Abi","36","0.98202624650008","0.93921792818945","1.02483456481071","0"
"Not disabled","2009","indirect migration background","higher education","86","0.984040967634006","0.957858135437294","1.01022379983072","0"
"Not disabled","2009","indirect migration background","middle vocational","277","0.952878436224432","0.928405817513159","0.977351054935705","0"
"Disabled","2010","indirect migration background","in school","1","","","","1"
"Disabled","2010","indirect migration background","inadequately","","","","","1"
"Disabled","2010","indirect migration background","general elemantary","8","","","","1"
"Disabled","2010","indirect migration background","middle vocational","21","","","","1"
"Disabled","2010","indirect migration background","vocational + Abi","1","","","","1"
"Disabled","2010","indirect migration background","higher vocational","3","","","","1"
"Disabled","2010","indirect migration background","higher education","1","","","","1"
"Disabled","2010","no migration background","in school","7","","","","1"
"Disabled","2010","no migration background","inadequately","22","","","","1"
"Disabled","2010","no migration background","general elemantary","217","0.172698629625819","0.154376939650492","0.191020319601146","1"
"Disabled","2010","no migration background","middle vocational","1175","0.150249057278701","0.143323286110527","0.157174828446875","1"
"Disabled","2010","no migration background","vocational + Abi","73","0.0987254248489314","0.0825352193608159","0.114915630337047","1"
"Disabled","2010","no migration background","higher vocational","185","0.143475771899556","0.125413476672902","0.161538067126209","1"
"Disabled","2010","no migration background","higher education","335","0.0982096517208774","0.0896770774473823","0.106742225994372","1"
"Disabled","2010","direct migration background","in school","1","","","","1"
"Disabled","2010","direct migration background","inadequately","12","","","","1"
"Disabled","2010","direct migration background","general elemantary","56","0.12186759278042","0.0962617874488332","0.147473398112006","1"
"Disabled","2010","direct migration background","middle vocational","71","0.0915318092639358","0.0740482104677573","0.109015408060114","1"
"Disabled","2010","direct migration background","vocational + Abi","16","","","","1"
"Disabled","2010","direct migration background","higher vocational","13","","","","1"
"Disabled","2010","direct migration background","higher education","22","","","","1"
"Not disabled","2010","direct migration background","in school","23","","","","0"
"Not disabled","2010","direct migration background","inadequately","166","0.894755427552128","0.849674783225611","0.939836071878645","0"
"Not disabled","2010","direct migration background","general elemantary","571","0.87813240721958","0.852526601887994","0.903738212551167","0"
"Not disabled","2010","direct migration background","middle vocational","974","0.908468190736064","0.890984591939886","0.925951789532243","0"
"Not disabled","2010","direct migration background","vocational + Abi","310","0.911055591155774","0.880154696296197","0.94195648601535","0"
"Not disabled","2010","direct migration background","higher vocational","101","0.895539578186023","0.839394208594974","0.951684947777072","0"
"Not disabled","2010","direct migration background","higher education","520","0.921363132448968","0.898702242295928","0.944024022602007","0"
"Not disabled","2010","no migration background","general elemantary","1418","0.827301370374181","0.808979680398854","0.845623060349508","0"
"Not disabled","2010","no migration background","middle vocational","9050","0.849750942721299","0.842825171553125","0.856676713889473","0"
"Not disabled","2010","no migration background","in school","305","0.96315727245941","0.942254914287737","0.984059630631082","0"
"Not disabled","2010","no migration background","inadequately","124","0.800399393787803","0.735564923542744","0.865233864032862","0"
"Not disabled","2010","no migration background","higher education","4338","0.901790348279123","0.893257774005628","0.910322922552618","0"
"Not disabled","2010","no migration background","vocational + Abi","1231","0.901274575151069","0.885084369662953","0.917464780639184","0"
"Not disabled","2010","no migration background","higher vocational","1262","0.856524228100444","0.838461932873791","0.874586523327098","0"
"Not disabled","2010","indirect migration background","general elemantary","189","0.953277578723364","0.923807090026154","0.982748067420575","0"
"Not disabled","2010","indirect migration background","vocational + Abi","82","0.995940431059957","0.982261073959094","1.00961978816082","0"
"Not disabled","2010","indirect migration background","higher vocational","52","0.898241942435508","0.818341751810938","0.978142133060078","0"
"Not disabled","2010","indirect migration background","higher education","164","0.980896405444335","0.960009445369553","1.00178336551912","0"
"Not disabled","2010","indirect migration background","middle vocational","463","0.930773249977576","0.908158888567321","0.953387611387831","0"
"Not disabled","2010","indirect migration background","inadequately","20","","","","0"
"Not disabled","2010","indirect migration background","in school","79","0.99956593668225","0.995001519156774","1.00413035420773","0"
"Disabled","2011","no migration background","in school","2","","","","1"
"Disabled","2011","no migration background","inadequately","41","0.272424505474501","0.210876755696678","0.333972255252325","1"
"Disabled","2011","no migration background","general elemantary","291","0.173299117070688","0.157122011099177","0.189476223042199","1"
"Disabled","2011","no migration background","middle vocational","1565","0.153617538467451","0.147222537108485","0.160012539826416","1"
"Disabled","2011","no migration background","vocational + Abi","89","0.0895282626949699","0.07532410302449","0.10373242236545","1"
"Disabled","2011","no migration background","higher vocational","198","0.128726142637689","0.112697664872823","0.144754620402554","1"
"Disabled","2011","no migration background","higher education","424","0.0967145809173374","0.0888392683249073","0.104589893509767","1"
"Disabled","2011","direct migration background","in school","1","","","","1"
"Disabled","2011","direct migration background","inadequately","18","","","","1"
"Disabled","2011","direct migration background","general elemantary","56","0.0970520700701388","0.0743815649921236","0.119722575148154","1"
"Disabled","2011","direct migration background","middle vocational","85","0.0878693498204816","0.0717707871763094","0.103967912464654","1"
"Disabled","2011","direct migration background","vocational + Abi","22","","","","1"
"Disabled","2011","direct migration background","higher vocational","13","","","","1"
"Disabled","2011","direct migration background","higher education","31","0.0591045129075587","0.0405121380282644","0.0776968877868529","1"
"Disabled","2011","indirect migration background","in school","","","","","1"
"Disabled","2011","indirect migration background","inadequately","3","","","","1"
"Disabled","2011","indirect migration background","general elemantary","8","","","","1"
"Disabled","2011","indirect migration background","middle vocational","31","0.0628030962753434","0.0423216953615391","0.0832844971891477","1"
"Disabled","2011","indirect migration background","vocational + Abi","1","","","","1"
"Disabled","2011","indirect migration background","higher vocational","3","","","","1"
"Disabled","2011","indirect migration background","higher education","3","","","","1"
"Not disabled","2011","direct migration background","in school","21","","","","0"
"Not disabled","2011","direct migration background","inadequately","162","0.868167682269413","0.818745195964987","0.917590168573839","0"
"Not disabled","2011","direct migration background","general elemantary","599","0.902947929929861","0.880277424851846","0.925618435007877","0"
"Not disabled","2011","direct migration background","middle vocational","1103","0.912130650179518","0.896032087535346","0.928229212823691","0"
"Not disabled","2011","direct migration background","vocational + Abi","340","0.933274977306253","0.90756847545467","0.958981479157836","0"
"Not disabled","2011","direct migration background","higher vocational","108","0.900672864031882","0.847379528653892","0.953966199409871","0"
"Not disabled","2011","direct migration background","higher education","587","0.940895487092441","0.922303112213147","0.959487861971736","0"
"Not disabled","2011","no migration background","general elemantary","1812","0.826700882929312","0.810523776957802","0.842877988900823","0"
"Not disabled","2011","no migration background","middle vocational","10648","0.846382461532549","0.839987460173584","0.852777462891515","0"
"Not disabled","2011","no migration background","in school","361","0.994391929661013","0.986709823578732","1.00207403574329","0"
"Not disabled","2011","no migration background","inadequately","160","0.727575494525499","0.666027744747675","0.789123244303322","0"
"Not disabled","2011","no migration background","higher education","4987","0.903285419082662","0.895410106490232","0.911160731675093","0"
"Not disabled","2011","no migration background","vocational + Abi","1463","0.91047173730503","0.89626757763455","0.92467589697551","0"
"Not disabled","2011","no migration background","higher vocational","1479","0.871273857362311","0.855245379597446","0.887302335127177","0"
"Not disabled","2011","indirect migration background","higher education","191","0.976796036423318","0.955610949125763","0.997981123720874","0"
"Not disabled","2011","indirect migration background","inadequately","25","","","","0"
"Not disabled","2011","indirect migration background","general elemantary","201","0.958958875701564","0.932063069654138","0.985854681748991","0"
"Not disabled","2011","indirect migration background","middle vocational","508","0.937196903724657","0.916715502810852","0.957678304638461","0"
"Not disabled","2011","indirect migration background","in school","88","1","1","1","0"
"Not disabled","2011","indirect migration background","vocational + Abi","94","0.996437519115827","0.984456670088368","1.00841836814329","0"
"Not disabled","2011","indirect migration background","higher vocational","58","0.972448054813697","0.931371641759476","1.01352446786792","0"
"Disabled","2012","no migration background","in school","2","","","","1"
"Disabled","2012","no migration background","inadequately","44","0.277327859430994","0.216193989730995","0.338461729130994","1"
"Disabled","2012","no migration background","general elemantary","320","0.176281928906399","0.159850469950177","0.192713387862621","1"
"Disabled","2012","no migration background","middle vocational","1603","0.156639444962257","0.150116833851215","0.1631620560733","1"
"Disabled","2012","no migration background","vocational + Abi","101","0.0971208178003217","0.0821849451319297","0.112056690468714","1"
"Disabled","2012","no migration background","higher vocational","215","0.135406318956275","0.118866807435295","0.151945830477255","1"
"Disabled","2012","no migration background","higher education","438","0.101619129743874","0.093522781434029","0.10971547805372","1"
"Disabled","2012","direct migration background","in school","1","","","","1"
"Disabled","2012","direct migration background","inadequately","11","","","","1"
"Disabled","2012","direct migration background","general elemantary","56","0.0943040655891061","0.0713552389648542","0.117252892213358","1"
"Disabled","2012","direct migration background","middle vocational","93","0.107904693328755","0.0897423835248217","0.126067003132687","1"
"Disabled","2012","direct migration background","vocational + Abi","29","","","","1"
"Disabled","2012","direct migration background","higher vocational","12","","","","1"
"Disabled","2012","direct migration background","higher education","30","0.0537145476684204","0.0358379638673533","0.0715911314694874","1"
"Disabled","2012","indirect migration background","in school","1","","","","1"
"Disabled","2012","indirect migration background","inadequately","3","","","","1"
"Disabled","2012","indirect migration background","general elemantary","9","","","","1"
"Disabled","2012","indirect migration background","middle vocational","31","0.0894380342246469","0.064957058962607","0.113919009486687","1"
"Disabled","2012","indirect migration background","vocational + Abi","2","","","","1"
"Disabled","2012","indirect migration background","higher vocational","4","","","","1"
"Disabled","2012","indirect migration background","higher education","5","","","","1"
"Not disabled","2012","direct migration background","in school","19","","","","0"
"Not disabled","2012","direct migration background","inadequately","139","0.888845636850936","0.838544373671002","0.939146900030869","0"
"Not disabled","2012","direct migration background","general elemantary","567","0.905695934410894","0.882747107786642","0.928644761035146","0"
"Not disabled","2012","direct migration background","middle vocational","1028","0.892095306671245","0.873932996867313","0.910257616475178","0"
"Not disabled","2012","direct migration background","vocational + Abi","335","0.902779781059454","0.872345250414446","0.933214311704462","0"
"Not disabled","2012","direct migration background","higher vocational","96","0.907729889651333","0.853148441856601","0.962311337446066","0"
"Not disabled","2012","direct migration background","higher education","581","0.94628545233158","0.928408868530513","0.964162036132647","0"
"Not disabled","2012","no migration background","general elemantary","1746","0.823718071093601","0.807286612137378","0.840149530049823","0"
"Not disabled","2012","no migration background","middle vocational","10325","0.843360555037743","0.8368379439267","0.849883166148785","0"
"Not disabled","2012","no migration background","inadequately","162","0.722672140569006","0.661538270869006","0.783806010269005","0"
"Not disabled","2012","no migration background","vocational + Abi","1409","0.902879182199678","0.887943309531286","0.91781505486807","0"
"Not disabled","2012","no migration background","higher vocational","1429","0.864593681043725","0.848054169522745","0.881133192564705","0"
"Not disabled","2012","no migration background","in school","361","0.98855270153591","0.977609454699836","0.999495948371984","0"
"Not disabled","2012","no migration background","higher education","4912","0.898380870256126","0.89028452194628","0.906477218565971","0"
"Not disabled","2012","indirect migration background","higher education","188","0.968485630522821","0.943838274495436","0.993132986550205","0"
"Not disabled","2012","indirect migration background","in school","89","0.976683201935431","0.945505927113761","1.0078604767571","0"
"Not disabled","2012","indirect migration background","general elemantary","207","0.95832874415861","0.931678771536403","0.984978716780818","0"
"Not disabled","2012","indirect migration background","inadequately","29","","","","0"
"Not disabled","2012","indirect migration background","middle vocational","491","0.910561965775353","0.886080990513313","0.935042941037393","0"
"Not disabled","2012","indirect migration background","higher vocational","57","0.94397558980234","0.886265439936303","1.00168573966838","0"
"Not disabled","2012","indirect migration background","vocational + Abi","95","0.976863621716632","0.946946012817014","1.00678123061625","0"
"Disabled","2013","no migration background","in school","5","","","","1"
"Disabled","2013","no migration background","inadequately","37","0.285540173969814","0.220975987516714","0.350104360422915","1"
"Disabled","2013","no migration background","general elemantary","289","0.177953693647532","0.160872367144174","0.19503502015089","1"
"Disabled","2013","no migration background","middle vocational","1522","0.158417026060834","0.151653308867477","0.165180743254191","1"
"Disabled","2013","no migration background","vocational + Abi","88","0.0813480921794193","0.0671991916939026","0.095496992664936","1"
"Disabled","2013","no migration background","higher vocational","212","0.155214056567537","0.137169683465982","0.173258429669092","1"
"Disabled","2013","no migration background","higher education","438","0.0987213242375006","0.0906162646492627","0.106826383825739","1"
"Disabled","2013","direct migration background","in school","","","","","1"
"Disabled","2013","direct migration background","inadequately","32","0.128459227806653","0.0948613295039056","0.162057126109401","1"
"Disabled","2013","direct migration background","general elemantary","90","0.089663873566954","0.074378309470379","0.104949437663529","1"
"Disabled","2013","direct migration background","middle vocational","148","0.129589566899174","0.115468572164948","0.143710561633401","1"
"Disabled","2013","direct migration background","vocational + Abi","49","0.0954243285252765","0.0750143021905615","0.115834354859991","1"
"Disabled","2013","direct migration background","higher vocational","7","","","","1"
"Disabled","2013","direct migration background","higher education","61","0.0635477882302232","0.0505010149848453","0.076594561475601","1"
"Disabled","2013","indirect migration background","in school","1","","","","1"
"Disabled","2013","indirect migration background","inadequately","9","","","","1"
"Disabled","2013","indirect migration background","general elemantary","13","","","","1"
"Disabled","2013","indirect migration background","middle vocational","35","0.0647995323474713","0.048132266017002","0.0814667986779405","1"
"Disabled","2013","indirect migration background","vocational + Abi","2","","","","1"
"Disabled","2013","indirect migration background","higher vocational","3","","","","1"
"Disabled","2013","indirect migration background","higher education","8","","","","1"
"Not disabled","2013","direct migration background","in school","112","1","1","1","0"
"Not disabled","2013","direct migration background","inadequately","349","0.871540772193346","0.837942873890599","0.905138670496094","0"
"Not disabled","2013","direct migration background","general elemantary","1252","0.910336126433046","0.895050562336471","0.925621690529621","0"
"Not disabled","2013","direct migration background","middle vocational","2025","0.870410433100826","0.856289438366599","0.884531427835052","0"
"Not disabled","2013","direct migration background","vocational + Abi","747","0.904575671474724","0.884165645140009","0.924985697809439","0"
"Not disabled","2013","direct migration background","higher vocational","110","0.893667759760403","0.837811006619181","0.949524512901626","0"
"Not disabled","2013","direct migration background","higher education","1282","0.936452211769777","0.923405438524399","0.949498985015155","0"
"Not disabled","2013","no migration background","general elemantary","1637","0.822046306352468","0.80496497984911","0.839127632855826","0"
"Not disabled","2013","no migration background","middle vocational","9673","0.841582973939166","0.834819256745809","0.848346691132522","0"
"Not disabled","2013","indirect migration background","higher education","318","0.966734719463702","0.947268189425416","0.986201249501989","0"
"Not disabled","2013","no migration background","inadequately","151","0.714459826030186","0.649895639577085","0.779024012483286","0"
"Not disabled","2013","no migration background","in school","341","0.981755679862836","0.967653845961263","0.995857513764409","0"
"Not disabled","2013","no migration background","vocational + Abi","1346","0.918651907820581","0.904503007335064","0.932800808306097","0"
"Not disabled","2013","no migration background","higher vocational","1335","0.844785943432463","0.826741570330908","0.862830316534018","0"
"Not disabled","2013","indirect migration background","general elemantary","435","0.97388988935805","0.959123702201253","0.988656076514846","0"
"Not disabled","2013","indirect migration background","middle vocational","803","0.935200467652529","0.91853320132206","0.951867733982998","0"
"Not disabled","2013","indirect migration background","vocational + Abi","140","0.978844614443113","0.955176085350064","1.00251314353616","0"
"Not disabled","2013","no migration background","higher education","4765","0.901278675762499","0.893173616174261","0.909383735350737","0"
"Not disabled","2013","indirect migration background","higher vocational","66","0.950155154139982","0.898806278491844","1.00150402978812","0"
"Not disabled","2013","indirect migration background","in school","167","0.980127337655674","0.959023437269918","1.00123123804143","0"
"Not disabled","2013","indirect migration background","inadequately","52","0.857435944647902","0.769697680737244","0.945174208558561","0"
"Disabled","2014","no migration background","in school","2","","","","1"
"Disabled","2014","no migration background","inadequately","34","0.288415250539705","0.221295320831342","0.355535180248068","1"
"Disabled","2014","no migration background","general elemantary","274","0.181943234548315","0.16373728993089","0.20014917916574","1"
"Disabled","2014","no migration background","middle vocational","1500","0.168936109408783","0.16162395201332","0.176248266804247","1"
"Disabled","2014","no migration background","vocational + Abi","85","0.0844388908731421","0.0693650049048118","0.0995127768414724","1"
"Disabled","2014","no migration background","higher vocational","207","0.169425903985911","0.149983087853126","0.188868720118696","1"
"Disabled","2014","no migration background","higher education","441","0.104287652598656","0.0956905086121937","0.112884796585118","1"
"Disabled","2014","direct migration background","in school","","","","","1"
"Disabled","2014","direct migration background","inadequately","27","","","","1"
"Disabled","2014","direct migration background","general elemantary","80","0.0980969851869559","0.0799319088114243","0.116262061562488","1"
"Disabled","2014","direct migration background","middle vocational","140","0.123818801091023","0.108482999031421","0.139154603150624","1"
"Disabled","2014","direct migration background","vocational + Abi","40","0.0960446413250406","0.0729072640060774","0.119182018644004","1"
"Disabled","2014","direct migration background","higher vocational","11","","","","1"
"Disabled","2014","direct migration background","higher education","48","0.0555548519553172","0.0420735546876212","0.0690361492230132","1"
"Disabled","2014","indirect migration background","in school","2","","","","1"
"Disabled","2014","indirect migration background","inadequately","7","","","","1"
"Disabled","2014","indirect migration background","general elemantary","10","","","","1"
"Disabled","2014","indirect migration background","middle vocational","35","0.0828628249137265","0.0628237392518292","0.102901910575624","1"
"Disabled","2014","indirect migration background","vocational + Abi","2","","","","1"
"Disabled","2014","indirect migration background","higher vocational","3","","","","1"
"Disabled","2014","indirect migration background","higher education","6","","","","1"
"Not disabled","2014","direct migration background","in school","60","1","1","1","0"
"Not disabled","2014","direct migration background","inadequately","254","0.858504844195766","0.817753954780273","0.899255733611259","0"
"Not disabled","2014","direct migration background","general elemantary","950","0.901903014813044","0.883737938437512","0.920068091188576","0"
"Not disabled","2014","direct migration background","middle vocational","1632","0.876181198908977","0.860845396849376","0.891517000968579","0"
"Not disabled","2014","direct migration background","vocational + Abi","583","0.903955358674959","0.880817981355996","0.927092735993923","0"
"Not disabled","2014","direct migration background","higher vocational","96","0.86500802499905","0.80026093620254","0.929755113795561","0"
"Not disabled","2014","direct migration background","higher education","1061","0.944445148044683","0.930963850776987","0.957926445312379","0"
"Not disabled","2014","indirect migration background","higher education","266","0.970771766762173","0.950753637479361","0.990789896044985","0"
"Not disabled","2014","no migration background","general elemantary","1451","0.818056765451685","0.79985082083426","0.83626271006911","0"
"Not disabled","2014","no migration background","middle vocational","8587","0.831063890591217","0.823751733195753","0.83837604798668","0"
"Not disabled","2014","indirect migration background","general elemantary","344","0.97455224319074","0.958147336079666","0.990957150301814","0"
"Not disabled","2014","indirect migration background","middle vocational","692","0.917137175086273","0.897098089424376","0.937176260748171","0"
"Not disabled","2014","indirect migration background","vocational + Abi","123","0.978615340181558","0.953255280741736","1.00397539962138","0"
"Not disabled","2014","indirect migration background","higher vocational","58","0.972764387713885","0.931917819305054","1.01361095612272","0"
"Not disabled","2014","no migration background","in school","285","0.992351678033578","0.982272548473438","1.00243080759372","0"
"Not disabled","2014","no migration background","inadequately","141","0.711584749460295","0.644464819751932","0.778704679168658","0"
"Not disabled","2014","no migration background","higher vocational","1223","0.830574096014089","0.811131279881304","0.850016912146874","0"
"Not disabled","2014","indirect migration background","inadequately","41","0.825919877390999","0.718651669877941","0.933188084904058","0"
"Not disabled","2014","no migration background","vocational + Abi","1222","0.915561109126858","0.900487223158528","0.930634995095188","0"
"Not disabled","2014","no migration background","higher education","4414","0.895712347401344","0.887115203414882","0.904309491387806","0"
"Not disabled","2014","indirect migration background","in school","101","0.967038643254873","0.932559701083481","1.00151758542627","0"
"Disabled","2015","no migration background","in school","2","","","","1"
"Disabled","2015","no migration background","inadequately","31","0.284640443669774","0.215367317939299","0.353913569400249","1"
"Disabled","2015","no migration background","general elemantary","244","0.177681107581094","0.159015545124192","0.196346670037995","1"
"Disabled","2015","no migration background","middle vocational","1408","0.170515458177428","0.162978183645838","0.178052732709017","1"
"Disabled","2015","no migration background","vocational + Abi","72","0.0821766423340796","0.0668907429166856","0.0974625417514735","1"
"Disabled","2015","no migration background","higher vocational","200","0.161821492287796","0.142397539537478","0.181245445038114","1"
"Disabled","2015","no migration background","higher education","418","0.0991701508424705","0.0906233525259999","0.107716949158941","1"
"Disabled","2015","direct migration background","in school","","","","","1"
"Disabled","2015","direct migration background","inadequately","25","","","","1"
"Disabled","2015","direct migration background","general elemantary","66","0.0868371937675812","0.0697393545525984","0.103935032982564","1"
"Disabled","2015","direct migration background","middle vocational","116","0.10097254129629","0.0876032748749271","0.114341807717652","1"
"Disabled","2015","direct migration background","vocational + Abi","44","0.0725485789916595","0.0546961339589751","0.0904010240243439","1"
"Disabled","2015","direct migration background","higher vocational","7","","","","1"
"Disabled","2015","direct migration background","higher education","43","0.0488053038880139","0.0378578066060296","0.0597528011699982","1"
"Disabled","2015","indirect migration background","in school","1","","","","1"
"Disabled","2015","indirect migration background","inadequately","7","","","","1"
"Disabled","2015","indirect migration background","general elemantary","8","","","","1"
"Disabled","2015","indirect migration background","middle vocational","30","0.0641804218540956","0.0458410954475015","0.0825197482606898","1"
"Disabled","2015","indirect migration background","vocational + Abi","2","","","","1"
"Disabled","2015","indirect migration background","higher vocational","2","","","","1"
"Disabled","2015","indirect migration background","higher education","9","","","","1"
"Not disabled","2015","direct migration background","higher education","1445","0.951194696111986","0.940247198830002","0.96214219339397","0"
"Not disabled","2015","direct migration background","in school","58","1","1","1","0"
"Not disabled","2015","direct migration background","inadequately","309","0.851814940367826","0.813712771823412","0.88991710891224","0"
"Not disabled","2015","direct migration background","general elemantary","976","0.913162806232419","0.896064967017436","0.930260645447402","0"
"Not disabled","2015","direct migration background","middle vocational","1835","0.89902745870371","0.885658192282348","0.912396725125073","0"
"Not disabled","2015","direct migration background","vocational + Abi","767","0.927451421008341","0.909598975975656","0.945303866041025","0"
"Not disabled","2015","direct migration background","higher vocational","94","0.889163924725952","0.827940320812075","0.950387528639829","0"
"Not disabled","2015","indirect migration background","higher education","254","0.964560510577485","0.942215596765396","0.986905424389574","0"
"Not disabled","2015","no migration background","general elemantary","1367","0.822318892418906","0.803653329962005","0.840984454875808","0"
"Not disabled","2015","no migration background","middle vocational","8156","0.829484541822572","0.821947267290983","0.837021816354162","0"
"Not disabled","2015","indirect migration background","higher vocational","57","0.979337619506457","0.943039971791773","1.01563526722114","0"
"Not disabled","2015","indirect migration background","general elemantary","314","0.977984051254544","0.961956958728874","0.994011143780213","0"
"Not disabled","2015","indirect migration background","middle vocational","656","0.935819578145904","0.91748025173931","0.954158904552498","0"
"Not disabled","2015","indirect migration background","vocational + Abi","115","0.968665524345524","0.937097071522922","1.00023397716813","0"
"Not disabled","2015","no migration background","higher vocational","1181","0.838178507712204","0.818754554961886","0.857602460462522","0"
"Not disabled","2015","no migration background","in school","217","0.996803196969786","0.989326863161561","1.00427953077801","0"
"Not disabled","2015","no migration background","higher education","4280","0.90082984915753","0.892283050841059","0.909376647474","0"
"Not disabled","2015","no migration background","inadequately","132","0.715359556330226","0.646086430599751","0.784632682060701","0"
"Not disabled","2015","indirect migration background","inadequately","32","0.81184762487263","0.689186229107274","0.934509020637986","0"
"Not disabled","2015","no migration background","vocational + Abi","1168","0.91782335766592","0.902537458248526","0.933109257083314","0"
"Not disabled","2015","indirect migration background","in school","100","0.954088188930533","0.913270926264363","0.994905451596704","0"
"Disabled","2016","no migration background","in school","","","","","1"
"Disabled","2016","no migration background","inadequately","29","","","","1"
"Disabled","2016","no migration background","general elemantary","233","0.182360566326366","0.16280643332341","0.201914699329322","1"
"Disabled","2016","no migration background","middle vocational","1298","0.170374735229159","0.162521890824834","0.178227579633484","1"
"Disabled","2016","no migration background","vocational + Abi","70","0.0852298300054826","0.0693184617631445","0.101141198247821","1"
"Disabled","2016","no migration background","higher vocational","186","0.153702021946541","0.133787757935721","0.173616285957361","1"
"Disabled","2016","no migration background","higher education","412","0.100627945559261","0.0917860878045601","0.109469803313962","1"
"Disabled","2016","direct migration background","in school","","","","","1"
"Disabled","2016","direct migration background","inadequately","18","","","","1"
"Disabled","2016","direct migration background","general elemantary","67","0.10147556725549","0.0805774772051152","0.122373657305866","1"
"Disabled","2016","direct migration background","middle vocational","103","0.110127353050778","0.0947738612218336","0.125480844879722","1"
"Disabled","2016","direct migration background","vocational + Abi","46","0.0739534424852369","0.0550214785123334","0.0928854064581404","1"
"Disabled","2016","direct migration background","higher vocational","11","","","","1"
"Disabled","2016","direct migration background","higher education","50","0.052607476728553","0.0401916396397286","0.0650233138173775","1"
"Disabled","2016","indirect migration background","in school","1","","","","1"
"Disabled","2016","indirect migration background","inadequately","5","","","","1"
"Disabled","2016","indirect migration background","general elemantary","9","","","","1"
"Disabled","2016","indirect migration background","middle vocational","23","","","","1"
"Disabled","2016","indirect migration background","vocational + Abi","4","","","","1"
"Disabled","2016","indirect migration background","higher vocational","4","","","","1"
"Disabled","2016","indirect migration background","higher education","8","","","","1"
"Not disabled","2016","direct migration background","vocational + Abi","688","0.926046557514763","0.90711459354186","0.944978521487667","0"
"Not disabled","2016","direct migration background","higher education","1192","0.947392523271447","0.934976686182623","0.959808360360272","0"
"Not disabled","2016","direct migration background","middle vocational","1494","0.889872646949222","0.874519155120278","0.905226138778166","0"
"Not disabled","2016","direct migration background","higher vocational","80","0.809565154799876","0.728892470663937","0.890237838935815","0"
"Not disabled","2016","indirect migration background","general elemantary","294","0.964434914096913","0.943581595911764","0.985288232282062","0"
"Not disabled","2016","indirect migration background","middle vocational","617","0.954952597407924","0.938883781007171","0.971021413808677","0"
"Not disabled","2016","direct migration background","in school","48","1","1","1","0"
"Not disabled","2016","direct migration background","inadequately","229","0.893648952596745","0.855202703500175","0.932095201693315","0"
"Not disabled","2016","direct migration background","general elemantary","735","0.898524432744509","0.877626342694134","0.919422522794885","0"
"Not disabled","2016","indirect migration background","higher education","229","0.966565063384566","0.943678018735667","0.989452108033466","0"
"Not disabled","2016","no migration background","middle vocational","7507","0.829625264770841","0.821772420366516","0.837478109175166","0"
