"m11124","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2018","Not Employed","vocational + Abi","81","0.286078144769545","0.240699316041726","0.331456973497365","1"
"Disabled","2018","Not Employed","higher vocational","123","0.321716294486934","0.275937925397922","0.367494663575946","1"
"Disabled","2018","Not Employed","higher education","275","0.199958283856221","0.179916868336749","0.219999699375693","1"
"Disabled","2018","Employed","in school","","","","","1"
"Disabled","2018","Employed","inadequately","29","","","","1"
"Disabled","2018","Employed","general elemantary","88","0.0855599888727041","0.0710675577840607","0.100052419961348","1"
"Disabled","2018","Employed","middle vocational","543","0.0813799209254283","0.075244951244608","0.0875148906062486","1"
"Disabled","2018","Employed","vocational + Abi","88","0.0484641331458648","0.0383623966275795","0.0585658696641502","1"
"Disabled","2018","Employed","higher vocational","91","0.0738799268131828","0.0580583298027036","0.0897015238236619","1"
"Disabled","2018","Employed","higher education","220","0.0482760238304069","0.0422090092739092","0.0543430383869047","1"
"Not disabled","2018","Not Employed","vocational + Abi","300","0.713921855230455","0.668543026502635","0.759300683958275","0"
"Not disabled","2018","Not Employed","higher vocational","277","0.678283705513066","0.632505336424054","0.724062074602078","0"
"Not disabled","2018","Not Employed","higher education","1255","0.800041716143779","0.780000300624307","0.820083131663251","0"
"Not disabled","2018","Employed","in school","67","1","1","1","0"
"Not disabled","2018","Not Employed","in school","280","0.989725796905788","0.97793545364189","1.00151614016969","0"
"Not disabled","2018","Not Employed","middle vocational","2822","0.718260495064575","0.704069289123834","0.732451701005315","0"
"Not disabled","2018","Not Employed","inadequately","219","0.774670277810124","0.724556153295902","0.824784402324346","0"
"Not disabled","2018","Not Employed","general elemantary","990","0.777146885599722","0.75401167612844","0.800282095071003","0"
"Not disabled","2018","Employed","higher education","4575","0.951723976169593","0.945656961613095","0.957790990726091","0"
"Not disabled","2018","Employed","higher vocational","959","0.926120073186817","0.910298476176338","0.941941670197296","0"
"Not disabled","2018","Employed","vocational + Abi","1648","0.951535866854135","0.94143413033585","0.961637603372421","0"
"Not disabled","2018","Employed","middle vocational","7087","0.918620079074572","0.912485109393751","0.924755048755392","0"
"Not disabled","2018","Employed","inadequately","186","0.862734289084152","0.816735285679944","0.908733292488361","0"
"Not disabled","2018","Employed","general elemantary","1343","0.914440011127296","0.899947580038652","0.928932442215939","0"
"Disabled","2019","Not Employed","in school","5","","","","1"
"Disabled","2019","Not Employed","inadequately","46","0.266128283183667","0.204727042848368","0.327529523518966","1"
"Disabled","2019","Not Employed","general elemantary","232","0.24432785501624","0.219084114524519","0.26957159550796","1"
"Disabled","2019","Not Employed","middle vocational","973","0.271787586782062","0.257648258563785","0.285926915000339","1"
"Disabled","2019","Not Employed","vocational + Abi","69","0.230259330528745","0.187705858195198","0.272812802862291","1"
"Disabled","2019","Not Employed","higher vocational","143","0.345198081428785","0.300365331742529","0.390030831115041","1"
"Disabled","2019","Not Employed","higher education","294","0.191036680305224","0.171893531284412","0.210179829326035","1"
"Disabled","2019","Employed","in school","","","","","1"
"Disabled","2019","Employed","inadequately","26","","","","1"
"Disabled","2019","Employed","general elemantary","81","0.0897929779190824","0.0742523811083956","0.105333574729769","1"
"Disabled","2019","Employed","middle vocational","508","0.0757562742577722","0.0696879291936187","0.0818246193219257","1"
"Disabled","2019","Employed","vocational + Abi","97","0.0691575597955063","0.0574168381931238","0.0808982813978889","1"
"Disabled","2019","Employed","higher vocational","87","0.0577579483954862","0.0447629901269469","0.0707529066640254","1"
"Disabled","2019","Employed","higher education","227","0.0418439184373819","0.0365004047810559","0.0471874320937079","1"
"Not disabled","2019","Not Employed","vocational + Abi","307","0.769740669471256","0.727187197137709","0.812294141804802","0"
"Not disabled","2019","Not Employed","higher vocational","289","0.654801918571215","0.609969168884959","0.699634668257471","0"
"Not disabled","2019","Not Employed","higher education","1326","0.808963319694776","0.789820170673965","0.828106468715588","0"
"Not disabled","2019","Employed","in school","68","1","1","1","0"
"Not disabled","2019","Not Employed","middle vocational","2830","0.728212413217938","0.714073084999661","0.742351741436215","0"
"Not disabled","2019","Employed","higher education","5167","0.958156081562618","0.952812567906292","0.963499595218944","0"
"Not disabled","2019","Employed","inadequately","163","0.861465194309635","0.812214142861456","0.910716245757815","0"
"Not disabled","2019","Not Employed","general elemantary","881","0.755672144983761","0.73042840449204","0.780915885475481","0"
"Not disabled","2019","Employed","general elemantary","1219","0.910207022080918","0.894666425270231","0.925747618891604","0"
"Not disabled","2019","Employed","higher vocational","1151","0.942242051604514","0.929247093335975","0.955237009873053","0"
"Not disabled","2019","Not Employed","in school","258","0.992777201360434","0.982543119931305","1.00301128278956","0"
"Not disabled","2019","Not Employed","inadequately","153","0.733871716816333","0.672470476481034","0.795272957151632","0"
"Not disabled","2019","Employed","middle vocational","6796","0.924243725742228","0.918175380678074","0.930312070806381","0"
"Not disabled","2019","Employed","vocational + Abi","1697","0.930842440204494","0.919101718602111","0.942583161806876","0"
