"m11124","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Disabled","2016","Couple + C. LE 16 ","general elemantary","21","","",""
"Disabled","2016","Couple + C. LE 16 ","middle vocational","97","0.0423794453259376","0.0342791801467205","0.0504797105051547"
"Disabled","2016","Couple + C. LE 16 ","vocational + Abi","14","","",""
"Disabled","2016","Couple + C. LE 16 ","higher vocational","9","","",""
"Disabled","2016","Couple + C. LE 16 ","higher education","29","","",""
"Disabled","2016","Couple + C. GT 16 ","in school","","","",""
"Disabled","2016","Couple + C. GT 16 ","inadequately","7","","",""
"Disabled","2016","Couple + C. GT 16 ","general elemantary","24","","",""
"Disabled","2016","Couple + C. GT 16 ","middle vocational","134","0.107556453300345","0.0907663707198387","0.124346535880851"
"Disabled","2016","Couple + C. GT 16 ","vocational + Abi","8","","",""
"Disabled","2016","Couple + C. GT 16 ","higher vocational","25","","",""
"Disabled","2016","Couple + C. GT 16 ","higher education","38","0.0719960294949308","0.0492023830892062","0.0947896759006554"
"Disabled","2016","Couple + C. LE and GT 16","in school","1","","",""
"Disabled","2016","Couple + C. LE and GT 16","inadequately","2","","",""
"Disabled","2016","Couple + C. LE and GT 16","general elemantary","7","","",""
"Disabled","2016","Couple + C. LE and GT 16","middle vocational","37","0.0481269943771137","0.0332954295998033","0.0629585591544242"
"Disabled","2016","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Disabled","2016","Couple + C. LE and GT 16","higher vocational","5","","",""
"Disabled","2016","Couple + C. LE and GT 16","higher education","18","","",""
"Not disabled","2017","1-pers.-HH","in school","3","","",""
"Not disabled","2017","1-pers.-HH","inadequately","30","0.609089811162273","0.463244313854149","0.754935308470396"
"Not disabled","2017","1-pers.-HH","general elemantary","348","0.75283126888201","0.713020056018586","0.792642481745435"
"Not disabled","2017","1-pers.-HH","middle vocational","1500","0.796072828226509","0.777717640521752","0.814428015931266"
"Not disabled","2017","1-pers.-HH","vocational + Abi","269","0.83890272914913","0.797441276433549","0.880364181864711"
"Not disabled","2017","1-pers.-HH","higher vocational","185","0.801591246297741","0.749826085783762","0.85335640681172"
"Not disabled","2017","1-pers.-HH","higher education","872","0.889984092662019","0.870433073274822","0.909535112049215"
"Not disabled","2017","(Married) couple without C. ","in school","2","","",""
"Not disabled","2017","(Married) couple without C. ","inadequately","64","0.876495484696355","0.802525155026607","0.950465814366103"
"Not disabled","2017","(Married) couple without C. ","general elemantary","504","0.826418249848401","0.796748566901329","0.856087932795472"
"Not disabled","2017","(Married) couple without C. ","middle vocational","3283","0.799132110177558","0.786832380894625","0.811431839460492"
"Not disabled","2017","(Married) couple without C. ","vocational + Abi","451","0.912155295805334","0.88753980955334","0.936770782057327"
"Not disabled","2017","(Married) couple without C. ","higher vocational","459","0.833701921832101","0.803580320455216","0.863823523208986"
"Not disabled","2017","(Married) couple without C. ","higher education","2059","0.893117404200009","0.880515275887485","0.905719532512533"
"Not disabled","2017","Single parent ","in school","93","0.998820949850876","0.991883591567207","1.00575830813455"
"Not disabled","2017","Single parent ","inadequately","55","0.853185917184619","0.766476992308822","0.939894842060417"
"Not disabled","2017","Single parent ","general elemantary","290","0.874967983648337","0.838728683645694","0.911207283650981"
"Not disabled","2017","Single parent ","middle vocational","946","0.918183244842194","0.901517446417156","0.934849043267232"
"Not disabled","2017","Single parent ","vocational + Abi","181","0.914200447539755","0.875482414298508","0.952918480781003"
"Not disabled","2017","Single parent ","higher vocational","64","0.94310867019428","0.888453977466198","0.997763362922362"
"Not disabled","2017","Single parent ","higher education","302","0.91714885126469","0.887362361753702","0.946935340775677"
"Not disabled","2017","Couple + C. LE 16 ","in school","3","","",""
"Not disabled","2017","Couple + C. LE 16 ","inadequately","123","0.96854103313879","0.938182731563739","0.998899334713842"
"Not disabled","2017","Couple + C. LE 16 ","general elemantary","476","0.97299048407952","0.958666024826941","0.987314943332099"
"Not disabled","2017","Couple + C. LE 16 ","middle vocational","2236","0.952890650343698","0.944298798904379","0.961482501783016"
"Not disabled","2017","Couple + C. LE 16 ","vocational + Abi","711","0.968202001378279","0.955525714331513","0.980878288425044"
"Not disabled","2017","Couple + C. LE 16 ","higher vocational","309","0.976465401512119","0.95975117142564","0.993179631598599"
"Not disabled","2017","Couple + C. LE 16 ","higher education","1860","0.980386358836572","0.974134704868726","0.986638012804419"
"Not disabled","2017","Couple + C. GT 16 ","in school","133","0.927978683099984","0.884529845122189","0.97142752107778"
"Not disabled","2017","Couple + C. GT 16 ","inadequately","31","0.636824208769327","0.489618588795667","0.784029828742987"
"Not disabled","2017","Couple + C. GT 16 ","general elemantary","354","0.920705819072192","0.893645693553793","0.947765944590592"
"Not disabled","2017","Couple + C. GT 16 ","middle vocational","1363","0.894681637443396","0.879209208156376","0.910154066730416"
"Not disabled","2017","Couple + C. GT 16 ","vocational + Abi","242","0.927425555740762","0.895645145628303","0.959205965853221"
"Not disabled","2017","Couple + C. GT 16 ","higher vocational","182","0.862641264161701","0.815973369932447","0.909309158390955"
"Not disabled","2017","Couple + C. GT 16 ","higher education","539","0.947596129350202","0.929460717769729","0.965731540930674"
"Not disabled","2017","Couple + C. LE and GT 16","in school","162","1","1","1"
"Not disabled","2017","Couple + C. LE and GT 16","inadequately","57","0.887286272841795","0.80980827472365","0.964764270959939"
"Not disabled","2017","Couple + C. LE and GT 16","general elemantary","314","0.956332950472329","0.93425129516797","0.978414605776689"
"Not disabled","2017","Couple + C. LE and GT 16","middle vocational","873","0.96175481787145","0.949334837594314","0.974174798148586"
"Not disabled","2017","Couple + C. LE and GT 16","vocational + Abi","163","0.950395808857088","0.917756941997492","0.983034675716684"
"Not disabled","2017","Couple + C. LE and GT 16","higher vocational","101","0.925860960106641","0.876448943572675","0.975272976640607"
"Not disabled","2017","Couple + C. LE and GT 16","higher education","349","0.961439332944344","0.941686250766419","0.98119241512227"
"Disabled","2017","1-pers.-HH","in school","","","",""
"Disabled","2017","1-pers.-HH","inadequately","13","","",""
"Disabled","2017","1-pers.-HH","general elemantary","103","0.24716873111799","0.207357518254565","0.286979943981414"
"Disabled","2017","1-pers.-HH","middle vocational","351","0.203927171773491","0.185571984068734","0.222282359478248"
"Disabled","2017","1-pers.-HH","vocational + Abi","33","0.16109727085087","0.119635818135289","0.202558723566451"
"Disabled","2017","1-pers.-HH","higher vocational","43","0.198408753702259","0.14664359318828","0.250173914216238"
"Disabled","2017","1-pers.-HH","higher education","112","0.110015907337981","0.0904648879507852","0.129566926725178"
"Disabled","2017","(Married) couple without C. ","in school","1","","",""
"Disabled","2017","(Married) couple without C. ","inadequately","12","","",""
"Disabled","2017","(Married) couple without C. ","general elemantary","122","0.1735817501516","0.143912067204528","0.203251433098671"
"Disabled","2017","(Married) couple without C. ","middle vocational","793","0.200867889822442","0.188568160539508","0.213167619105375"
"Disabled","2017","(Married) couple without C. ","vocational + Abi","57","0.0878447041946663","0.0632292179426726","0.11246019044666"
"Disabled","2017","(Married) couple without C. ","higher vocational","128","0.166298078167899","0.136176476791014","0.196419679544784"
"Disabled","2017","(Married) couple without C. ","higher education","250","0.106882595799991","0.0942804674874672","0.119484724112515"
"Disabled","2017","Single parent ","in school","1","","",""
"Disabled","2017","Single parent ","inadequately","9","","",""
"Disabled","2017","Single parent ","general elemantary","30","0.125032016351663","0.0887927163490186","0.161271316354306"
"Disabled","2017","Single parent ","middle vocational","93","0.0818167551578063","0.0651509567327682","0.0984825535828443"
"Disabled","2017","Single parent ","vocational + Abi","20","","",""
"Disabled","2017","Single parent ","higher vocational","5","","",""
"Disabled","2017","Single parent ","higher education","27","","",""
"Disabled","2017","Couple + C. LE 16 ","in school","","","",""
"Disabled","2017","Couple + C. LE 16 ","inadequately","4","","",""
"Disabled","2017","Couple + C. LE 16 ","general elemantary","16","","",""
"Disabled","2017","Couple + C. LE 16 ","middle vocational","100","0.0471093496563023","0.0385174982169836","0.0557012010956209"
"Disabled","2017","Couple + C. LE 16 ","vocational + Abi","25","","",""
"Disabled","2017","Couple + C. LE 16 ","higher vocational","7","","",""
"Disabled","2017","Couple + C. LE 16 ","higher education","30","0.0196136411634277","0.0133619871955815","0.0258652951312739"
"Disabled","2017","Couple + C. GT 16 ","in school","3","","",""
"Disabled","2017","Couple + C. GT 16 ","inadequately","10","","",""
"Disabled","2017","Couple + C. GT 16 ","general elemantary","29","","",""
"Disabled","2017","Couple + C. GT 16 ","middle vocational","149","0.105318362556604","0.0898459332695842","0.120790791843624"
"Disabled","2017","Couple + C. GT 16 ","vocational + Abi","14","","",""
"Disabled","2017","Couple + C. GT 16 ","higher vocational","27","","",""
"Disabled","2017","Couple + C. GT 16 ","higher education","41","0.0524038706497985","0.034268459069326","0.070539282230271"
"Disabled","2017","Couple + C. LE and GT 16","in school","","","",""
"Disabled","2017","Couple + C. LE and GT 16","inadequately","7","","",""
"Disabled","2017","Couple + C. LE and GT 16","general elemantary","15","","",""
"Disabled","2017","Couple + C. LE and GT 16","middle vocational","43","0.03824518212855","0.0258252018514144","0.0506651624056855"
"Disabled","2017","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"Disabled","2017","Couple + C. LE and GT 16","higher vocational","7","","",""
"Disabled","2017","Couple + C. LE and GT 16","higher education","16","","",""
"Not disabled","2018","1-pers.-HH","in school","4","","",""
"Not disabled","2018","1-pers.-HH","inadequately","32","0.550100912346501","0.418625214354217","0.681576610338785"
"Not disabled","2018","1-pers.-HH","general elemantary","347","0.779518874545362","0.741384274948492","0.817653474142232"
"Not disabled","2018","1-pers.-HH","middle vocational","1553","0.795828198534533","0.777881740542214","0.813774656526852"
"Not disabled","2018","1-pers.-HH","vocational + Abi","268","0.841409329213679","0.800210288964649","0.882608369462708"
"Not disabled","2018","1-pers.-HH","higher vocational","193","0.82104726201011","0.77172336856002","0.870371155460201"
"Not disabled","2018","1-pers.-HH","higher education","912","0.877278283099481","0.85730782103742","0.897248745161542"
"Not disabled","2018","(Married) couple without C. ","in school","4","","",""
"Not disabled","2018","(Married) couple without C. ","inadequately","58","0.833646613614573","0.74762874821404","0.919664479015107"
"Not disabled","2018","(Married) couple without C. ","general elemantary","488","0.821522410327332","0.790985072378243","0.85205974827642"
"Not disabled","2018","(Married) couple without C. ","middle vocational","3085","0.797407854596303","0.78473316613578","0.810082543056825"
"Not disabled","2018","(Married) couple without C. ","vocational + Abi","440","0.876056628936828","0.847288569658888","0.904824688214769"
"Not disabled","2018","(Married) couple without C. ","higher vocational","446","0.819417795267057","0.78786628095154","0.850969309582575"
"Not disabled","2018","(Married) couple without C. ","higher education","1992","0.894685701263588","0.881982523583626","0.90738887894355"
"Not disabled","2018","Single parent ","in school","73","1","1","1"
