"m11124","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Disabled","2009","(Married) couple without C. ","no migration background","1054","0.175130067712674","0.165536889126363","0.184723246298985"
"Disabled","2009","(Married) couple without C. ","direct migration background","94","0.183765122265991","0.150667687336605","0.216862557195377"
"Disabled","2009","(Married) couple without C. ","indirect migration background","6","","",""
"Disabled","2009","Single parent ","no migration background","54","0.0648414759762796","0.0480789335451111","0.0816040184074481"
"Disabled","2009","Single parent ","direct migration background","9","","",""
"Disabled","2009","Single parent ","indirect migration background","1","","",""
"Disabled","2009","Couple + C. LE 16 ","no migration background","89","0.0496286859281893","0.0408536243043318","0.0584037475520469"
"Disabled","2009","Couple + C. LE 16 ","direct migration background","11","","",""
"Disabled","2009","Couple + C. LE 16 ","indirect migration background","2","","",""
"Disabled","2009","Couple + C. GT 16 ","no migration background","220","0.0954249120760434","0.0842974531354125","0.106552371016674"
"Disabled","2009","Couple + C. GT 16 ","direct migration background","31","0.0759443350802841","0.0466434981176061","0.105245172042962"
"Disabled","2009","Couple + C. GT 16 ","indirect migration background","5","","",""
"Disabled","2009","Couple + C. LE and GT 16","no migration background","34","0.0342220542720816","0.0224036775579543","0.0460404309862089"
"Disabled","2009","Couple + C. LE and GT 16","direct migration background","5","","",""
"Disabled","2009","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Not disabled","2010","1-pers.-HH","no migration background","2057","0.821575183788109","0.806566957401875","0.836583410174342"
"Not disabled","2010","1-pers.-HH","direct migration background","137","0.855434450041967","0.800944818135361","0.909924081948573"
"Not disabled","2010","1-pers.-HH","indirect migration background","67","0.884185884887387","0.813170356116557","0.955201413658218"
"Not disabled","2010","(Married) couple without C. ","no migration background","4734","0.823785361804936","0.813926343053939","0.833644380555934"
"Not disabled","2010","(Married) couple without C. ","direct migration background","393","0.822055075736494","0.788016570392967","0.856093581080021"
"Not disabled","2010","(Married) couple without C. ","indirect migration background","93","0.933134023131721","0.88417613223152","0.982091914031922"
"Not disabled","2010","Single parent ","no migration background","1817","0.927425224124115","0.91581761147324","0.93903283677499"
"Not disabled","2010","Single parent ","direct migration background","203","0.938783846020992","0.906589907257582","0.970977784784402"
"Not disabled","2010","Single parent ","indirect migration background","140","0.971216323673676","0.943812498383682","0.99862014896367"
"Not disabled","2010","Couple + C. LE 16 ","no migration background","5666","0.958193645848473","0.953057791845589","0.963329499851358"
"Not disabled","2010","Couple + C. LE 16 ","direct migration background","1389","0.971977954998643","0.963366774258595","0.980589135738692"
"Not disabled","2010","Couple + C. LE 16 ","indirect migration background","517","0.993687354533821","0.986906053427154","1.00046865564049"
"Not disabled","2010","Couple + C. GT 16 ","no migration background","2246","0.907930133652647","0.896497915997396","0.919362351307898"
"Not disabled","2010","Couple + C. GT 16 ","direct migration background","248","0.932681648326055","0.903120111881995","0.962243184770116"
"Not disabled","2010","Couple + C. GT 16 ","indirect migration background","147","0.969822002549307","0.942444508914655","0.997199496183958"
"Not disabled","2010","Couple + C. LE and GT 16","no migration background","1145","0.946837260370162","0.934169614490689","0.959504906249634"
"Not disabled","2010","Couple + C. LE and GT 16","direct migration background","268","0.977343523761267","0.959851281026136","0.994835766496397"
"Not disabled","2010","Couple + C. LE and GT 16","indirect migration background","129","0.907355518634425","0.858627679074595","0.956083358194255"
"Disabled","2010","1-pers.-HH","no migration background","443","0.178424816211891","0.163416589825658","0.193433042598125"
"Disabled","2010","1-pers.-HH","direct migration background","23","","",""
"Disabled","2010","1-pers.-HH","indirect migration background","11","","",""
"Disabled","2010","(Married) couple without C. ","no migration background","1003","0.176214638195064","0.166355619444066","0.186073656946061"
"Disabled","2010","(Married) couple without C. ","direct migration background","92","0.177944924263506","0.143906418919979","0.211983429607033"
"Disabled","2010","(Married) couple without C. ","indirect migration background","7","","",""
"Disabled","2010","Single parent ","no migration background","102","0.0725747758758848","0.0609671632250099","0.0841823885267597"
"Disabled","2010","Single parent ","direct migration background","10","","",""
"Disabled","2010","Single parent ","indirect migration background","3","","",""
"Disabled","2010","Couple + C. LE 16 ","no migration background","168","0.0418063541515265","0.0366705001486421","0.046942208154411"
"Disabled","2010","Couple + C. LE 16 ","direct migration background","22","","",""
"Disabled","2010","Couple + C. LE 16 ","indirect migration background","7","","",""
"Disabled","2010","Couple + C. GT 16 ","no migration background","211","0.0920698663473526","0.0806376486921015","0.103502084002604"
"Disabled","2010","Couple + C. GT 16 ","direct migration background","28","","",""
"Disabled","2010","Couple + C. GT 16 ","indirect migration background","3","","",""
"Disabled","2010","Couple + C. LE and GT 16","no migration background","60","0.0531627396298382","0.0404950937503659","0.0658303855093105"
"Disabled","2010","Couple + C. LE and GT 16","direct migration background","10","","",""
"Disabled","2010","Couple + C. LE and GT 16","indirect migration background","7","","",""
"Not disabled","2011","1-pers.-HH","no migration background","2664","0.824175381544038","0.811079839054122","0.837270924033955"
"Not disabled","2011","1-pers.-HH","direct migration background","211","0.857395122829893","0.813699470096915","0.901090775562872"
"Not disabled","2011","1-pers.-HH","indirect migration background","78","0.888114335750563","0.823700992667487","0.952527678833638"
"Not disabled","2011","(Married) couple without C. ","no migration background","6044","0.82477562234911","0.816091711512464","0.833459533185755"
"Not disabled","2011","(Married) couple without C. ","direct migration background","554","0.868905141271836","0.842899057086085","0.894911225457587"
"Not disabled","2011","(Married) couple without C. ","indirect migration background","124","0.954369255016322","0.918903495065938","0.989835014966706"
"Not disabled","2011","Single parent ","no migration background","2252","0.925053128962823","0.914527672221555","0.935578585704091"
"Not disabled","2011","Single parent ","direct migration background","247","0.940776896085982","0.912085589824077","0.969468202347887"
"Not disabled","2011","Single parent ","indirect migration background","184","0.971356378618952","0.947638570513163","0.995074186724742"
"Not disabled","2011","Couple + C. LE 16 ","no migration background","6016","0.95891841651072","0.953983930275205","0.963852902746235"
"Not disabled","2011","Couple + C. LE 16 ","direct migration background","1258","0.979250149340339","0.971456320965867","0.987043977714812"
"Not disabled","2011","Couple + C. LE 16 ","indirect migration background","506","0.98315512754398","0.9720406420265","0.994269613061461"
"Not disabled","2011","Couple + C. GT 16 ","no migration background","2531","0.903663935388897","0.892698004050791","0.914629866727003"
"Not disabled","2011","Couple + C. GT 16 ","direct migration background","302","0.937074744531274","0.910954414529744","0.963195074532805"
"Not disabled","2011","Couple + C. GT 16 ","indirect migration background","174","0.966961848227574","0.940704514052589","0.993219182402559"
"Not disabled","2011","Couple + C. LE and GT 16","no migration background","1450","0.948469908979084","0.93737782733582","0.959561990622347"
"Not disabled","2011","Couple + C. LE and GT 16","direct migration background","358","0.97276562286114","0.956313687315894","0.989217558406385"
"Not disabled","2011","Couple + C. LE and GT 16","indirect migration background","162","0.898696029769195","0.853339139091014","0.944052920447375"
"Disabled","2011","1-pers.-HH","no migration background","582","0.175824618455962","0.162729075966045","0.188920160945879"
"Disabled","2011","1-pers.-HH","direct migration background","35","0.142604877170106","0.0989092244371275","0.186300529903085"
"Disabled","2011","1-pers.-HH","indirect migration background","14","","",""
"Disabled","2011","(Married) couple without C. ","no migration background","1318","0.175224377650891","0.166540466814245","0.183908288487536"
"Disabled","2011","(Married) couple without C. ","direct migration background","93","0.131094858728164","0.105088774542413","0.157100942913915"
"Disabled","2011","(Married) couple without C. ","indirect migration background","9","","",""
"Disabled","2011","Single parent ","no migration background","152","0.0749468710371773","0.0644214142959092","0.0854723277784453"
"Disabled","2011","Single parent ","direct migration background","13","","",""
"Disabled","2011","Single parent ","indirect migration background","6","","",""
"Disabled","2011","Couple + C. LE 16 ","no migration background","199","0.0410815834892802","0.0361470972537649","0.0460160697247955"
"Disabled","2011","Couple + C. LE 16 ","direct migration background","27","","",""
"Disabled","2011","Couple + C. LE 16 ","indirect migration background","9","","",""
"Disabled","2011","Couple + C. GT 16 ","no migration background","250","0.096336064611103","0.0853701332729973","0.107301995949209"
"Disabled","2011","Couple + C. GT 16 ","direct migration background","30","0.0629252554687254","0.0368049254671955","0.0890455854702554"
"Disabled","2011","Couple + C. GT 16 ","indirect migration background","4","","",""
"Disabled","2011","Couple + C. LE and GT 16","no migration background","76","0.0515300910209161","0.0404380093776527","0.0626221726641796"
"Disabled","2011","Couple + C. LE and GT 16","direct migration background","18","","",""
"Disabled","2011","Couple + C. LE and GT 16","indirect migration background","8","","",""
"Not disabled","2012","1-pers.-HH","no migration background","2758","0.818798964545018","0.805815383728281","0.831782545361756"
"Not disabled","2012","1-pers.-HH","direct migration background","217","0.85353671656165","0.810309525434692","0.896763907688607"
"Not disabled","2012","1-pers.-HH","indirect migration background","93","0.878736932043082","0.816885477423672","0.940588386662493"
"Not disabled","2012","(Married) couple without C. ","no migration background","6059","0.8210960891217","0.8123800523761","0.829812125867301"
"Not disabled","2012","(Married) couple without C. ","direct migration background","534","0.871611918083874","0.845427781607222","0.897796054560525"
"Not disabled","2012","(Married) couple without C. ","indirect migration background","124","0.919668418062779","0.874319456785815","0.965017379339743"
"Not disabled","2012","Single parent ","no migration background","2146","0.905135159556712","0.893224221384383","0.917046097729041"
"Not disabled","2012","Single parent ","direct migration background","231","0.926752332983101","0.894455731175209","0.959048934790993"
"Not disabled","2012","Single parent ","indirect migration background","196","0.94626830904943","0.915325808367197","0.977210809731662"
"Not disabled","2012","Couple + C. LE 16 ","no migration background","5491","0.958857771147591","0.953691113945347","0.964024428349836"
"Not disabled","2012","Couple + C. LE 16 ","direct migration background","1144","0.978428345589368","0.97011088933882","0.986745801839915"
"Not disabled","2012","Couple + C. LE 16 ","indirect migration background","473","0.983325710552745","0.971870585419615","0.994780835685875"
"Not disabled","2012","Couple + C. GT 16 ","no migration background","2427","0.913761859010372","0.903106104056097","0.924417613964647"
"Not disabled","2012","Couple + C. GT 16 ","direct migration background","263","0.917713127001213","0.885920538122302","0.949505715880124"
"Not disabled","2012","Couple + C. GT 16 ","indirect migration background","150","0.946800637179779","0.911582346151366","0.982018928208192"
"Not disabled","2012","Couple + C. LE and GT 16","no migration background","1431","0.935381589314272","0.923026211537056","0.947736967091488"
"Not disabled","2012","Couple + C. LE and GT 16","direct migration background","336","0.963822764275505","0.944287881367419","0.983357647183592"
"Not disabled","2012","Couple + C. LE and GT 16","indirect migration background","162","0.922462415981067","0.882021226310558","0.962903605651576"
"Disabled","2012","1-pers.-HH","no migration background","623","0.181201035454982","0.168217454638245","0.194184616271719"
"Disabled","2012","1-pers.-HH","direct migration background","40","0.14646328343835","0.103236092311393","0.189690474565307"
"Disabled","2012","1-pers.-HH","indirect migration background","14","","",""
"Disabled","2012","(Married) couple without C. ","no migration background","1369","0.178903910878299","0.170187874132699","0.1876199476239"
"Disabled","2012","(Married) couple without C. ","direct migration background","93","0.128388081916126","0.102203945439475","0.154572218392778"
"Disabled","2012","(Married) couple without C. ","indirect migration background","14","","",""
"Disabled","2012","Single parent ","no migration background","179","0.0948648404432883","0.0829539022709594","0.106775778615617"
"Disabled","2012","Single parent ","direct migration background","19","","",""
"Disabled","2012","Single parent ","indirect migration background","8","","",""
"Disabled","2012","Couple + C. LE 16 ","no migration background","186","0.0411422288524088","0.0359755716501643","0.0463088860546534"
"Disabled","2012","Couple + C. LE 16 ","direct migration background","28","","",""
"Disabled","2012","Couple + C. LE 16 ","indirect migration background","7","","",""
"Disabled","2012","Couple + C. GT 16 ","no migration background","239","0.0862381409896282","0.0755823860353532","0.0968938959439032"
"Disabled","2012","Couple + C. GT 16 ","direct migration background","24","","",""
"Disabled","2012","Couple + C. GT 16 ","indirect migration background","6","","",""
"Disabled","2012","Couple + C. LE and GT 16","no migration background","90","0.0646184106857281","0.0522630329085121","0.076973788462944"
"Disabled","2012","Couple + C. LE and GT 16","direct migration background","15","","",""
"Disabled","2012","Couple + C. LE and GT 16","indirect migration background","6","","",""
"Not disabled","2013","1-pers.-HH","no migration background","2675","0.816363843110073","0.803078874501421","0.829648811718725"
"Not disabled","2013","1-pers.-HH","direct migration background","416","0.849669704059826","0.817663906264007","0.881675501855646"
"Not disabled","2013","1-pers.-HH","indirect migration background","181","0.879264115664025","0.833650141349608","0.924878089978441"
"Not disabled","2013","(Married) couple without C. ","no migration background","5826","0.821110916813552","0.812201132031141","0.830020701595963"
"Not disabled","2013","(Married) couple without C. ","direct migration background","1057","0.853816531456856","0.833726931835393","0.873906131078318"
"Not disabled","2013","(Married) couple without C. ","indirect migration background","228","0.968850807879199","0.946733830967787","0.99096778479061"
"Not disabled","2013","Single parent ","no migration background","2058","0.899922611536046","0.88748924852045","0.912355974551642"
"Not disabled","2013","Single parent ","direct migration background","417","0.931574323251834","0.907983665048501","0.955164981455167"
"Not disabled","2013","Single parent ","indirect migration background","270","0.939435530253206","0.911345600257044","0.967525460249367"
"Not disabled","2013","Couple + C. LE 16 ","no migration background","5017","0.961612572500278","0.956397538447103","0.966827606553454"
"Not disabled","2013","Couple + C. LE 16 ","direct migration background","2255","0.975751887384127","0.969472441871973","0.982031332896281"
"Not disabled","2013","Couple + C. LE 16 ","indirect migration background","670","0.973351291308673","0.961308071531696","0.985394511085651"
"Not disabled","2013","Couple + C. GT 16 ","no migration background","2202","0.914463035675511","0.90331316680033","0.925612904550692"
"Not disabled","2013","Couple + C. GT 16 ","direct migration background","682","0.886715064396733","0.863925721207496","0.90950440758597"
"Not disabled","2013","Couple + C. GT 16 ","indirect migration background","254","0.963154782393415","0.940430784874799","0.985878779912031"
"Not disabled","2013","Couple + C. LE and GT 16","no migration background","1463","0.942868882983876","0.931310837706896","0.954426928260856"
"Not disabled","2013","Couple + C. LE and GT 16","direct migration background","720","0.960640680208958","0.946677825027102","0.974603535390814"
"Not disabled","2013","Couple + C. LE and GT 16","indirect migration background","259","0.972097890404478","0.952306295503091","0.991889485305865"
"Disabled","2013","1-pers.-HH","no migration background","588","0.183636156889927","0.170351188281275","0.196921125498579"
"Disabled","2013","1-pers.-HH","direct migration background","63","0.150330295940174","0.118324498144354","0.182336093735993"
"Disabled","2013","1-pers.-HH","indirect migration background","15","","",""
"Disabled","2013","(Married) couple without C. ","no migration background","1282","0.178889083186448","0.169979298404037","0.187798867968859"
"Disabled","2013","(Married) couple without C. ","direct migration background","131","0.146183468543144","0.126093868921681","0.166273068164607"
"Disabled","2013","(Married) couple without C. ","indirect migration background","9","","",""
"Disabled","2013","Single parent ","no migration background","180","0.100077388463954","0.0876440254483581","0.11251075147955"
"Disabled","2013","Single parent ","direct migration background","23","","",""
"Disabled","2013","Single parent ","indirect migration background","7","","",""
"Disabled","2013","Couple + C. LE 16 ","no migration background","197","0.0383874274997217","0.0331723934465465","0.0436024615528969"
"Disabled","2013","Couple + C. LE 16 ","direct migration background","50","0.0242481126158733","0.0179686671037192","0.0305275581280275"
"Disabled","2013","Couple + C. LE 16 ","indirect migration background","17","","",""
"Disabled","2013","Couple + C. GT 16 ","no migration background","215","0.0855369643244888","0.074387095449308","0.0966868331996696"
"Disabled","2013","Couple + C. GT 16 ","direct migration background","61","0.113284935603267","0.0904955924140299","0.136074278792504"
"Disabled","2013","Couple + C. GT 16 ","indirect migration background","10","","",""
"Disabled","2013","Couple + C. LE and GT 16","no migration background","86","0.0571311170161243","0.0455730717391441","0.0686891622931045"
"Disabled","2013","Couple + C. LE and GT 16","direct migration background","25","","",""
"Disabled","2013","Couple + C. LE and GT 16","indirect migration background","7","","",""
"Not disabled","2014","1-pers.-HH","no migration background","2491","0.802487454488266","0.788450098291858","0.816524810684674"
"Not disabled","2014","1-pers.-HH","direct migration background","344","0.842857907922114","0.807457479128822","0.878258336715406"
"Not disabled","2014","1-pers.-HH","indirect migration background","145","0.899080320293131","0.852111816566051","0.94604882402021"
"Not disabled","2014","(Married) couple without C. ","no migration background","5487","0.814751629862115","0.805502792862797","0.824000466861433"
"Not disabled","2014","(Married) couple without C. ","direct migration background","892","0.861614381494355","0.840360851965618","0.882867911023092"
"Not disabled","2014","(Married) couple without C. ","indirect migration background","200","0.974376167276304","0.95285091302424","0.995901421528368"
"Not disabled","2014","Single parent ","no migration background","1709","0.892771182503884","0.878777689433338","0.90676467557443"
"Not disabled","2014","Single parent ","direct migration background","316","0.918334132904893","0.889095720150616","0.947572545659169"
"Not disabled","2014","Single parent ","indirect migration background","226","0.875859966280002","0.833790659369655","0.91792927319035"
"Not disabled","2014","Couple + C. LE 16 ","no migration background","4312","0.956015774315425","0.950023118016338","0.962008430614512"
"Not disabled","2014","Couple + C. LE 16 ","direct migration background","1761","0.978997086577222","0.972369067983517","0.985625105170927"
"Not disabled","2014","Couple + C. LE 16 ","indirect migration background","558","0.975520230365061","0.962845117350232","0.98819534337989"
"Not disabled","2014","Couple + C. GT 16 ","no migration background","2036","0.910132691003263","0.898270717348088","0.921994664658438"
"Not disabled","2014","Couple + C. GT 16 ","direct migration background","543","0.898897017347357","0.874653712519633","0.923140322175082"
"Not disabled","2014","Couple + C. GT 16 ","indirect migration background","233","0.925213251398962","0.892408793693986","0.958017709103937"
"Not disabled","2014","Couple + C. LE and GT 16","no migration background","1339","0.941747690846781","0.929526643152544","0.953968738541018"
"Not disabled","2014","Couple + C. LE and GT 16","direct migration background","591","0.954551271092002","0.93806287716564","0.971039665018363"
"Not disabled","2014","Couple + C. LE and GT 16","indirect migration background","218","0.977159229594302","0.957551211325658","0.996767247862947"
"Disabled","2014","1-pers.-HH","no migration background","599","0.197512545511734","0.183475189315326","0.211549901708142"
"Disabled","2014","1-pers.-HH","direct migration background","62","0.157142092077886","0.121741663284594","0.192542520871178"
"Disabled","2014","1-pers.-HH","indirect migration background","13","","",""
"Disabled","2014","(Married) couple without C. ","no migration background","1291","0.185248370137885","0.175999533138567","0.194497207137203"
"Disabled","2014","(Married) couple without C. ","direct migration background","122","0.138385618505645","0.117132088976908","0.159639148034382"
"Disabled","2014","(Married) couple without C. ","indirect migration background","7","","",""
"Disabled","2014","Single parent ","no migration background","169","0.107228817496116","0.0932353244255703","0.121222310566662"
"Disabled","2014","Single parent ","direct migration background","21","","",""
"Disabled","2014","Single parent ","indirect migration background","10","","",""
"Disabled","2014","Couple + C. LE 16 ","no migration background","186","0.0439842256845751","0.0379915693854882","0.049976881983662"
"Disabled","2014","Couple + C. LE 16 ","direct migration background","37","0.021002913422778","0.0143748948290731","0.027630932016483"
"Disabled","2014","Couple + C. LE 16 ","indirect migration background","13","","",""
"Disabled","2014","Couple + C. GT 16 ","no migration background","197","0.089867308996737","0.0780053353415617","0.101729282651912"
"Disabled","2014","Couple + C. GT 16 ","direct migration background","51","0.101102982652642","0.0768596778249182","0.125346287480367"
"Disabled","2014","Couple + C. GT 16 ","indirect migration background","14","","",""
"Disabled","2014","Couple + C. LE and GT 16","no migration background","72","0.0582523091532189","0.046031261458982","0.0704733568474557"
"Disabled","2014","Couple + C. LE and GT 16","direct migration background","22","","",""
"Disabled","2014","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Not disabled","2015","1-pers.-HH","no migration background","2426","0.800721678599248","0.786398855897563","0.815044501300933"
"Not disabled","2015","1-pers.-HH","direct migration background","534","0.878044425867979","0.851481684955522","0.904607166780436"
"Not disabled","2015","1-pers.-HH","indirect migration background","143","0.899651504397252","0.852652262465016","0.946650746329487"
"Not disabled","2015","(Married) couple without C. ","no migration background","5268","0.816922552128446","0.807497777953604","0.826347326303289"
"Not disabled","2015","(Married) couple without C. ","direct migration background","1151","0.87690635513472","0.858829965059771","0.894982745209669"
"Not disabled","2015","(Married) couple without C. ","indirect migration background","194","0.973061125188132","0.950789092297141","0.995333158079123"
"Not disabled","2015","Single parent ","no migration background","1627","0.89609644969978","0.881984484499207","0.910208414900353"
"Not disabled","2015","Single parent ","direct migration background","345","0.924811078788009","0.898050400696906","0.951571756879112"
"Not disabled","2015","Single parent ","indirect migration background","221","0.962270457100773","0.937591903744514","0.986949010457033"
"Not disabled","2015","Couple + C. LE 16 ","no migration background","3944","0.958802665052829","0.952725065925396","0.964880264180263"
"Not disabled","2015","Couple + C. LE 16 ","direct migration background","2131","0.980550811648759","0.97473775915325","0.986363864144267"
"Not disabled","2015","Couple + C. LE 16 ","indirect migration background","506","0.982805033167467","0.971577642523222","0.994032423811712"
"Not disabled","2015","Couple + C. GT 16 ","no migration background","1977","0.916610595617059","0.904991660328997","0.928229530905121"
"Not disabled","2015","Couple + C. GT 16 ","direct migration background","522","0.919449666006227","0.896828845812616","0.942070486199837"
"Not disabled","2015","Couple + C. GT 16 ","indirect migration background","221","0.941769952601178","0.911571263716103","0.971968641486252"
"Not disabled","2015","Couple + C. LE and GT 16","no migration background","1343","0.947476705626817","0.935795456853357","0.959157954400277"
"Not disabled","2015","Couple + C. LE and GT 16","direct migration background","588","0.958938857382478","0.943127055013936","0.974750659751019"
"Not disabled","2015","Couple + C. LE and GT 16","indirect migration background","228","0.943087619872303","0.913403815653765","0.972771424090841"
"Disabled","2015","1-pers.-HH","no migration background","562","0.199278321400752","0.184955498699067","0.213601144102437"
"Disabled","2015","1-pers.-HH","direct migration background","49","0.121955574132021","0.0953928332195644","0.148518315044478"
"Disabled","2015","1-pers.-HH","indirect migration background","14","","",""
"Disabled","2015","(Married) couple without C. ","no migration background","1200","0.183077447871554","0.173652673696711","0.192502222046396"
"Disabled","2015","(Married) couple without C. ","direct migration background","118","0.12309364486528","0.105017254790331","0.141170034940229"
"Disabled","2015","(Married) couple without C. ","indirect migration background","9","","",""
"Disabled","2015","Single parent ","no migration background","169","0.10390355030022","0.0897915850996468","0.118015515500793"
"Disabled","2015","Single parent ","direct migration background","28","","",""
"Disabled","2015","Single parent ","indirect migration background","8","","",""
"Disabled","2015","Couple + C. LE 16 ","no migration background","164","0.0411973349471707","0.0351197358197372","0.0472749340746042"
"Disabled","2015","Couple + C. LE 16 ","direct migration background","37","0.0194491883512414","0.0136361358557333","0.0252622408467495"
"Disabled","2015","Couple + C. LE 16 ","indirect migration background","9","","",""
"Disabled","2015","Couple + C. GT 16 ","no migration background","198","0.0833894043829412","0.0717704690948795","0.0950083396710029"
"Disabled","2015","Couple + C. GT 16 ","direct migration background","34","0.0805503339937735","0.0579295138001632","0.103171154187384"
"Disabled","2015","Couple + C. GT 16 ","indirect migration background","10","","",""
"Disabled","2015","Couple + C. LE and GT 16","no migration background","58","0.0525232943731829","0.0408420455997231","0.0642045431466428"
"Disabled","2015","Couple + C. LE and GT 16","direct migration background","17","","",""
"Disabled","2015","Couple + C. LE and GT 16","indirect migration background","6","","",""
"Not disabled","2016","1-pers.-HH","no migration background","2292","0.794826990642094","0.779990640966712","0.809663340317476"
"Not disabled","2016","1-pers.-HH","direct migration background","412","0.873366923890547","0.843204822241066","0.903529025540028"
"Not disabled","2016","1-pers.-HH","indirect migration background","148","0.905760398123203","0.860631104217662","0.950889692028743"
"Not disabled","2016","(Married) couple without C. ","no migration background","5047","0.823197575525747","0.81367603399104","0.832719117060454"
"Not disabled","2016","(Married) couple without C. ","direct migration background","935","0.881274585959903","0.861568272546354","0.900980899373452"
"Not disabled","2016","(Married) couple without C. ","indirect migration background","177","0.973350083562193","0.950204183161956","0.996495983962429"
"Not disabled","2016","Single parent ","no migration background","1465","0.895440781765818","0.880549836587028","0.910331726944609"
"Not disabled","2016","Single parent ","direct migration background","281","0.928145340010339","0.899019391116005","0.957271288904674"
"Not disabled","2016","Single parent ","indirect migration background","213","0.987736793830436","0.973193613764073","1.0022799738968"
"Not disabled","2016","Couple + C. LE 16 ","no migration background","3502","0.963858226140555","0.957789092462742","0.969927359818367"
"Not disabled","2016","Couple + C. LE 16 ","direct migration background","1696","0.978132598113999","0.971246927093674","0.985018269134325"
"Not disabled","2016","Couple + C. LE 16 ","indirect migration background","462","0.986956316102395","0.976709552060944","0.997203080143846"
"Not disabled","2016","Couple + C. GT 16 ","no migration background","1871","0.906261009211751","0.893671560811058","0.918850457612445"
"Not disabled","2016","Couple + C. GT 16 ","direct migration background","461","0.883346302416629","0.855321176332702","0.911371428500556"
"Not disabled","2016","Couple + C. GT 16 ","indirect migration background","190","0.942293831624343","0.910056851186011","0.974530812062676"
"Not disabled","2016","Couple + C. LE and GT 16","no migration background","1255","0.956300886702476","0.945230927130928","0.967370846274024"
"Not disabled","2016","Couple + C. LE and GT 16","direct migration background","525","0.954683136764523","0.937172255874009","0.972194017655038"
"Not disabled","2016","Couple + C. LE and GT 16","indirect migration background","236","0.937629304334246","0.90716114008409","0.968097468584402"
"Disabled","2016","1-pers.-HH","no migration background","554","0.205173009357906","0.190336659682524","0.220009359033288"
"Disabled","2016","1-pers.-HH","direct migration background","55","0.126633076109453","0.0964709744599716","0.156795177758934"
"Disabled","2016","1-pers.-HH","indirect migration background","13","","",""
"Disabled","2016","(Married) couple without C. ","no migration background","1120","0.176802424474253","0.167280882939546","0.18632396600896"
"Disabled","2016","(Married) couple without C. ","direct migration background","100","0.118725414040097","0.0990191006265478","0.138431727453646"
"Disabled","2016","(Married) couple without C. ","indirect migration background","9","","",""
"Disabled","2016","Single parent ","no migration background","157","0.104559218234182","0.0896682730553912","0.119450163412972"
"Disabled","2016","Single parent ","direct migration background","21","","",""
"Disabled","2016","Single parent ","indirect migration background","7","","",""
"Disabled","2016","Couple + C. LE 16 ","no migration background","131","0.0361417738594454","0.0300726401816331","0.0422109075372576"
"Disabled","2016","Couple + C. LE 16 ","direct migration background","37","0.0218674018860007","0.0149817308656752","0.0287530729063263"
"Disabled","2016","Couple + C. LE 16 ","indirect migration background","9","","",""
"Disabled","2016","Couple + C. GT 16 ","no migration background","188","0.0937389907882486","0.0811495423875553","0.106328439188942"
"Disabled","2016","Couple + C. GT 16 ","direct migration background","43","0.116653697583371","0.0886285714994444","0.144678823667298"
"Disabled","2016","Couple + C. GT 16 ","indirect migration background","11","","",""
"Disabled","2016","Couple + C. LE and GT 16","no migration background","55","0.0436991132975242","0.0326291537259765","0.0547690728690719"
"Disabled","2016","Couple + C. LE and GT 16","direct migration background","17","","",""
"Disabled","2016","Couple + C. LE and GT 16","indirect migration background","6","","",""
"Not disabled","2017","1-pers.-HH","no migration background","2711","0.805504838858573","0.791983906035475","0.81902577168167"
"Not disabled","2017","1-pers.-HH","direct migration background","399","0.854671400062075","0.822569353077924","0.886773447046226"
"Not disabled","2017","1-pers.-HH","indirect migration background","163","0.901045852362202","0.857424182605726","0.944667522118679"
"Not disabled","2017","(Married) couple without C. ","no migration background","5753","0.824374700060576","0.815457240594479","0.833292159526673"
"Not disabled","2017","(Married) couple without C. ","direct migration background","897","0.884655070164254","0.864935199373711","0.904374940954798"
"Not disabled","2017","(Married) couple without C. ","indirect migration background","225","0.971049764594525","0.94974845002596","0.99235107916309"
"Not disabled","2017","Single parent ","no migration background","1570","0.906191918016463","0.892464810662355","0.919919025370571"
"Not disabled","2017","Single parent ","direct migration background","260","0.894493015670536","0.858509950346202","0.93047608099487"
"Not disabled","2017","Single parent ","indirect migration background","211","0.971004895694565","0.948932745065392","0.993077046323738"
"Not disabled","2017","Couple + C. LE 16 ","no migration background","3728","0.957433898469293","0.951076042565029","0.963791754373557"
"Not disabled","2017","Couple + C. LE 16 ","direct migration background","1574","0.990549636773282","0.985805883689338","0.995293389857226"
"Not disabled","2017","Couple + C. LE 16 ","indirect migration background","468","0.986147572789979","0.975713389405213","0.996581756174745"
"Not disabled","2017","Couple + C. GT 16 ","no migration background","2268","0.907457935769887","0.896084734910046","0.918831136629727"
"Not disabled","2017","Couple + C. GT 16 ","direct migration background","493","0.894038887704554","0.867909096131122","0.920168679277986"
"Not disabled","2017","Couple + C. GT 16 ","indirect migration background","227","0.936525024098786","0.905678698701578","0.967371349495993"
"Not disabled","2017","Couple + C. LE and GT 16","no migration background","1436","0.952068480180911","0.94128308261505","0.962853877746772"
"Not disabled","2017","Couple + C. LE and GT 16","direct migration background","470","0.951471157713586","0.932560569745699","0.970381745681473"
"Not disabled","2017","Couple + C. LE and GT 16","indirect migration background","235","0.992156220948882","0.980972100225349","1.00334034167242"
