"m11124","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Disabled","2018","higher vocational","Urban Area","131","0.153147574209654","0.128793738217053","0.177501410202255","1"
"Disabled","2018","higher vocational","Rural Area","83","0.131781335139709","0.104938728684164","0.158623941595255","1"
"Disabled","2018","higher education","Urban Area","334","0.083088228662016","0.0750848929145006","0.0910915644095313","1"
"Disabled","2018","higher education","Rural Area","161","0.0982227289508878","0.084302657139872","0.112142800761904","1"
"Not disabled","2018","general elemantary","Urban Area","1472","0.842160888930807","0.824809269476755","0.85951250838486","0"
"Not disabled","2018","general elemantary","Rural Area","861","0.847156232763826","0.82460427312693","0.869708192400721","0"
"Not disabled","2018","middle vocational","Urban Area","5948","0.84154826721959","0.832935270911761","0.850161263527419","0"
"Not disabled","2018","middle vocational","Rural Area","3961","0.849044161777202","0.838681566943368","0.859406756611036","0"
"Not disabled","2018","inadequately","Rural Area","111","0.725372686303299","0.650083315048764","0.800662057557834","0"
"Not disabled","2018","higher education","Rural Area","1595","0.901777271049112","0.887857199238096","0.915697342860128","0"
"Not disabled","2018","in school","Rural Area","87","1","1","1","0"
"Not disabled","2018","inadequately","Urban Area","294","0.840487267811135","0.801961917186266","0.879012618436004","0"
"Not disabled","2018","vocational + Abi","Rural Area","563","0.907568432306149","0.884546267864808","0.93059059674749","0"
"Not disabled","2018","vocational + Abi","Urban Area","1385","0.902476307283852","0.887507870606945","0.917444743960758","0"
"Not disabled","2018","in school","Urban Area","260","0.989894380440072","0.977760387468576","1.00202837341157","0"
"Not disabled","2018","higher vocational","Urban Area","709","0.846852425790346","0.822498589797745","0.871206261782947","0"
"Not disabled","2018","higher education","Urban Area","4235","0.916911771337984","0.908908435590469","0.924915107085499","0"
"Not disabled","2018","higher vocational","Rural Area","527","0.868218664860291","0.841376058404745","0.895061271315836","0"
"Disabled","2019","in school","Urban Area","1","","","","1"
"Disabled","2019","in school","Rural Area","3","","","","1"
"Disabled","2019","inadequately","Urban Area","43","0.173192159386258","0.12719533768091","0.219188981091605","1"
"Disabled","2019","inadequately","Rural Area","25","","","","1"
"Disabled","2019","general elemantary","Urban Area","182","0.165472798576238","0.146090097536997","0.184855499615479","1"
"Disabled","2019","general elemantary","Rural Area","118","0.16742209382201","0.143137883126218","0.191706304517802","1"
"Disabled","2019","middle vocational","Urban Area","815","0.148774042303514","0.139940886859583","0.157607197747444","1"
"Disabled","2019","middle vocational","Rural Area","555","0.145395289209965","0.134880153654831","0.155910424765098","1"
"Disabled","2019","vocational + Abi","Urban Area","110","0.101909302082261","0.0862892271341233","0.117529377030398","1"
"Disabled","2019","vocational + Abi","Rural Area","44","0.105134533694342","0.0805712598208226","0.129697807567862","1"
"Disabled","2019","higher vocational","Urban Area","130","0.141028969308296","0.118402875989283","0.163655062627309","1"
"Disabled","2019","higher vocational","Rural Area","87","0.129682605089526","0.104687898052727","0.154677312126326","1"
"Disabled","2019","higher education","Urban Area","299","0.0726894940183226","0.0650962916159573","0.080282696420688","1"
"Disabled","2019","higher education","Rural Area","168","0.0996504018478903","0.0862032051483397","0.113097598547441","1"
"Not disabled","2019","general elemantary","Urban Area","1230","0.834527201423762","0.815144500384521","0.853909902463003","0"
"Not disabled","2019","general elemantary","Rural Area","790","0.83257790617799","0.808293695482198","0.856862116873782","0"
"Not disabled","2019","middle vocational","Urban Area","5420","0.851225957696486","0.842392802252556","0.860059113140417","0"
"Not disabled","2019","middle vocational","Rural Area","3762","0.854604710790035","0.844089575234902","0.865119846345169","0"
"Not disabled","2019","in school","Urban Area","235","0.999354680246573","0.996114722141631","1.00259463835151","0"
"Not disabled","2019","inadequately","Rural Area","85","0.691672220906103","0.605372728226525","0.777971713585681","0"
"Not disabled","2019","in school","Rural Area","82","0.97639371443044","0.944118811562083","1.0086686172988","0"
"Not disabled","2019","inadequately","Urban Area","217","0.826807840613742","0.780811018908395","0.87280466231909","0"
"Not disabled","2019","higher education","Rural Area","1738","0.90034959815211","0.886902401452559","0.91379679485166","0"
"Not disabled","2019","higher vocational","Rural Area","607","0.870317394910474","0.845322687873674","0.895312101947273","0"
"Not disabled","2019","higher vocational","Urban Area","779","0.858971030691704","0.836344937372691","0.881597124010717","0"
"Not disabled","2019","vocational + Abi","Rural Area","555","0.894865466305658","0.870302192432138","0.919428740179177","0"
"Not disabled","2019","higher education","Urban Area","4192","0.927310505981677","0.919717303579312","0.934903708384043","0"
"Not disabled","2019","vocational + Abi","Urban Area","1331","0.898090697917739","0.882470622969602","0.913710772865877","0"
