"m11124","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2007","66 and older","higher vocational","230","0.681610733757099","0.630001983582782","0.733219483931415","0"
"Not disabled","2007","66 and older","higher education","670","0.779733317225454","0.751402465331902","0.808064169119005","0"
"Disabled","2008","66 and older","in school","","","","","1"
"Disabled","2008","66 and older","inadequately","9","","","","1"
"Disabled","2008","66 and older","general elemantary","170","0.222343127797279","0.192302082070334","0.252384173524223","1"
"Disabled","2008","66 and older","middle vocational","573","0.265531531010072","0.247308392708776","0.283754669311368","1"
"Disabled","2008","66 and older","vocational + Abi","28","","","","1"
"Disabled","2008","66 and older","higher vocational","85","0.297361347437142","0.247042957493957","0.347679737380327","1"
"Disabled","2008","66 and older","higher education","157","0.223407235217351","0.195855679913862","0.250958790520841","1"
"Disabled","2008","16-34 y.","in school","5","","","","1"
"Disabled","2008","16-34 y.","inadequately","4","","","","1"
"Disabled","2008","16-34 y.","general elemantary","16","","","","1"
"Disabled","2008","16-34 y.","middle vocational","25","","","","1"
"Disabled","2008","16-34 y.","vocational + Abi","6","","","","1"
"Disabled","2008","16-34 y.","higher vocational","","","","","1"
"Disabled","2008","16-34 y.","higher education","1","","","","1"
"Disabled","2008","35-65 y.","in school","","","","","1"
"Disabled","2008","35-65 y.","inadequately","22","","","","1"
"Disabled","2008","35-65 y.","general elemantary","120","0.184859754885778","0.155488386175067","0.214231123596489","1"
"Disabled","2008","35-65 y.","middle vocational","687","0.132980821329151","0.12401192828268","0.141949714375622","1"
"Disabled","2008","35-65 y.","vocational + Abi","40","0.0746321224632312","0.0538285480841119","0.0954356968423505","1"
"Disabled","2008","35-65 y.","higher vocational","104","0.112699766116913","0.0928709121410493","0.132528620092777","1"
"Disabled","2008","35-65 y.","higher education","214","0.0820884579978153","0.0719155920401874","0.0922613239554432","1"
"Not disabled","2008","35-65 y.","in school","","","","","0"
"Not disabled","2008","35-65 y.","inadequately","73","0.7741473910369","0.690063912243961","0.85823086982984","0"
"Not disabled","2008","35-65 y.","general elemantary","551","0.815140245114222","0.785768876403511","0.844511613824933","0"
"Not disabled","2008","35-65 y.","middle vocational","4819","0.867019178670849","0.858050285624378","0.87598807171732","0"
"Not disabled","2008","35-65 y.","vocational + Abi","573","0.925367877536769","0.90456430315765","0.946171451915888","0"
"Not disabled","2008","35-65 y.","higher vocational","873","0.887300233883087","0.867471379907223","0.907129087858951","0"
"Not disabled","2008","35-65 y.","higher education","2583","0.917911542002185","0.907738676044557","0.928084407959813","0"
"Not disabled","2008","16-34 y.","general elemantary","608","0.967522009574017","0.953613493474484","0.98143052567355","0"
"Not disabled","2008","16-34 y.","middle vocational","1971","0.987083527418992","0.982129975287076","0.992037079550907","0"
"Not disabled","2008","16-34 y.","in school","350","0.986149088775259","0.973991586031878","0.99830659151864","0"
"Not disabled","2008","16-34 y.","inadequately","44","0.958944064672852","0.902811861905497","1.01507626744021","0"
"Not disabled","2008","16-34 y.","vocational + Abi","371","0.991380497179769","0.982049271149119","1.00071172321042","0"
"Not disabled","2008","16-34 y.","higher vocational","126","1","1","1","0"
"Not disabled","2008","16-34 y.","higher education","530","0.99734004168197","0.992959176644878","1.00172090671906","0"
"Not disabled","2008","66 and older","in school","","","","","0"
"Not disabled","2008","66 and older","inadequately","34","0.777696670314687","0.653419325256747","0.901974015372626","0"
"Not disabled","2008","66 and older","general elemantary","566","0.777656872202721","0.747615826475777","0.807697917929666","0"
"Not disabled","2008","66 and older","middle vocational","1683","0.734468468989928","0.716245330688632","0.752691607291224","0"
"Not disabled","2008","66 and older","vocational + Abi","82","0.67818005167013","0.59087673672626","0.765483366613999","0"
"Not disabled","2008","66 and older","higher vocational","232","0.702638652562858","0.652320262619673","0.752957042506043","0"
"Not disabled","2008","66 and older","higher education","721","0.776592764782649","0.749041209479159","0.804144320086138","0"
"Disabled","2009","66 and older","in school","","","","","1"
"Disabled","2009","66 and older","inadequately","7","","","","1"
"Disabled","2009","66 and older","general elemantary","153","0.215662695381887","0.184450513848777","0.246874876914998","1"
"Disabled","2009","66 and older","middle vocational","544","0.2603586003999","0.241979569683371","0.27873763111643","1"
"Disabled","2009","66 and older","vocational + Abi","25","","","","1"
"Disabled","2009","66 and older","higher vocational","79","0.258525895034514","0.210555519176832","0.306496270892196","1"
"Disabled","2009","66 and older","higher education","172","0.240961373994365","0.212816977852186","0.269105770136544","1"
"Disabled","2009","16-34 y.","in school","2","","","","1"
"Disabled","2009","16-34 y.","inadequately","4","","","","1"
"Disabled","2009","16-34 y.","general elemantary","13","","","","1"
"Disabled","2009","16-34 y.","middle vocational","26","","","","1"
"Disabled","2009","16-34 y.","vocational + Abi","7","","","","1"
"Disabled","2009","16-34 y.","higher vocational","1","","","","1"
"Disabled","2009","16-34 y.","higher education","1","","","","1"
"Disabled","2009","35-65 y.","in school","","","","","1"
"Disabled","2009","35-65 y.","inadequately","20","","","","1"
"Disabled","2009","35-65 y.","general elemantary","103","0.181973808881014","0.150762133056718","0.213185484705311","1"
"Disabled","2009","35-65 y.","middle vocational","663","0.140269095748017","0.130741187316614","0.149797004179419","1"
"Disabled","2009","35-65 y.","vocational + Abi","43","0.0869197548493911","0.063669792240654","0.110169717458128","1"
"Disabled","2009","35-65 y.","higher vocational","104","0.114377675079161","0.0936648490418055","0.135090501116517","1"
"Disabled","2009","35-65 y.","higher education","185","0.0715072264748284","0.0616332189932735","0.0813812339563833","1"
"Not disabled","2009","35-65 y.","in school","","","","","0"
"Not disabled","2009","35-65 y.","inadequately","64","0.745587519545046","0.652449506442006","0.838725532648085","0"
"Not disabled","2009","35-65 y.","general elemantary","484","0.818026191118986","0.786814515294689","0.849237866943282","0"
"Not disabled","2009","35-65 y.","middle vocational","4440","0.859730904251984","0.850202995820581","0.869258812683386","0"
"Not disabled","2009","35-65 y.","vocational + Abi","521","0.913080245150609","0.889830282541872","0.936330207759346","0"
"Not disabled","2009","35-65 y.","higher vocational","803","0.885622324920839","0.864909498883483","0.906335150958195","0"
"Not disabled","2009","35-65 y.","higher education","2431","0.928492773525172","0.918618766043617","0.938366781006726","0"
"Not disabled","2009","16-34 y.","general elemantary","540","0.982188511212651","0.971164667152972","0.99321235527233","0"
"Not disabled","2009","16-34 y.","middle vocational","1772","0.989067107897626","0.984260555754912","0.993873660040339","0"
"Not disabled","2009","16-34 y.","in school","311","0.996335648432592","0.989641777656323","1.00302951920886","0"
"Not disabled","2009","16-34 y.","inadequately","37","0.940087227311116","0.867443194143334","1.0127312604789","0"
"Not disabled","2009","16-34 y.","vocational + Abi","331","0.959473365912589","0.938451247874653","0.980495483950524","0"
"Not disabled","2009","16-34 y.","higher vocational","108","0.99742881921722","0.98792184962209","1.00693578881235","0"
"Not disabled","2009","16-34 y.","higher education","539","0.9975230752583","0.9933306136709","1.0017155368457","0"
"Not disabled","2009","66 and older","higher vocational","241","0.741474104965486","0.693503729107804","0.789444480823168","0"
"Not disabled","2009","66 and older","in school","","","","","0"
"Not disabled","2009","66 and older","inadequately","36","0.798689743443152","0.678840342365219","0.918539144521084","0"
"Not disabled","2009","66 and older","general elemantary","514","0.784337304618113","0.753125123085002","0.815549486151223","0"
"Not disabled","2009","66 and older","vocational + Abi","72","0.700941451216624","0.609828270829102","0.792054631604145","0"
"Not disabled","2009","66 and older","higher education","715","0.759038626005635","0.730894229863456","0.787183022147814","0"
"Not disabled","2009","66 and older","middle vocational","1646","0.7396413996001","0.72126236888357","0.758020430316629","0"
"Disabled","2010","66 and older","in school","","","","","1"
"Disabled","2010","66 and older","inadequately","6","","","","1"
"Disabled","2010","66 and older","general elemantary","137","0.211370121162123","0.179180766849998","0.243559475474247","1"
"Disabled","2010","66 and older","middle vocational","509","0.25478965085741","0.23605456662428","0.273524735090541","1"
"Disabled","2010","66 and older","vocational + Abi","22","","","","1"
"Disabled","2010","66 and older","higher vocational","85","0.264425641695173","0.21595267448739","0.312898608902956","1"
"Disabled","2010","66 and older","higher education","173","0.238149636900499","0.210321339399127","0.265977934401871","1"
"Disabled","2010","16-34 y.","in school","9","","","","1"
"Disabled","2010","16-34 y.","inadequately","4","","","","1"
"Disabled","2010","16-34 y.","general elemantary","20","","","","1"
"Disabled","2010","16-34 y.","middle vocational","46","0.0158279555245643","0.0113802776623456","0.020275633386783","1"
"Disabled","2010","16-34 y.","vocational + Abi","8","","","","1"
"Disabled","2010","16-34 y.","higher vocational","2","","","","1"
"Disabled","2010","16-34 y.","higher education","3","","","","1"
"Disabled","2010","35-65 y.","in school","","","","","1"
"Disabled","2010","35-65 y.","inadequately","24","","","","1"
"Disabled","2010","35-65 y.","general elemantary","124","0.199967090827442","0.173312425896942","0.226621755757941","1"
"Disabled","2010","35-65 y.","middle vocational","712","0.138133308515303","0.129841030151048","0.146425586879557","1"
"Disabled","2010","35-65 y.","vocational + Abi","60","0.091805458394398","0.0740064335756069","0.109604483213189","1"
"Disabled","2010","35-65 y.","higher vocational","114","0.108791349634044","0.090432146338739","0.12715055292935","1"
"Disabled","2010","35-65 y.","higher education","182","0.068491021414629","0.0601926199575275","0.0767894228717305","1"
"Not disabled","2010","35-65 y.","in school","","","","","0"
"Not disabled","2010","35-65 y.","inadequately","132","0.796015218664706","0.732781989469202","0.859248447860209","0"
"Not disabled","2010","35-65 y.","general elemantary","741","0.800032909172558","0.773378244242059","0.826687574103058","0"
"Not disabled","2010","35-65 y.","middle vocational","5939","0.861866691484697","0.853574413120443","0.870158969848952","0"
"Not disabled","2010","35-65 y.","vocational + Abi","951","0.908194541605602","0.890395516786811","0.925993566424393","0"
"Not disabled","2010","35-65 y.","higher vocational","991","0.891208650365955","0.87284944707065","0.909567853661261","0"
"Not disabled","2010","35-65 y.","higher education","3377","0.931508978585371","0.923210577128269","0.939807380042472","0"
"Not disabled","2010","16-34 y.","general elemantary","956","0.968963923303109","0.958084386786646","0.979843459819572","0"
"Not disabled","2010","16-34 y.","middle vocational","2979","0.984172044475436","0.979724366613217","0.988619722337654","0"
"Not disabled","2010","16-34 y.","in school","407","0.972535753536113","0.956830749303615","0.98824075776861","0"
"Not disabled","2010","16-34 y.","inadequately","147","0.962024506899011","0.931538229570359","0.992510784227663","0"
"Not disabled","2010","16-34 y.","higher education","918","0.996765141136189","0.993097875531229","1.00043240674115","0"
"Not disabled","2010","16-34 y.","vocational + Abi","598","0.979325617657024","0.967996616834303","0.990654618479744","0"
"Not disabled","2010","16-34 y.","higher vocational","191","0.99574169387866","0.986554958176775","1.00492842958054","0"
"Not disabled","2010","66 and older","general elemantary","481","0.788629878837877","0.756440524525753","0.820819233150002","0"
"Not disabled","2010","66 and older","vocational + Abi","74","0.717678867711028","0.627636014672234","0.807721720749823","0"
"Not disabled","2010","66 and older","higher vocational","233","0.735574358304827","0.687101391097044","0.78404732551261","0"
"Not disabled","2010","66 and older","higher education","727","0.761850363099501","0.734022065598129","0.789678660600873","0"
"Not disabled","2010","66 and older","middle vocational","1569","0.74521034914259","0.72647526490946","0.76394543337572","0"
"Not disabled","2010","66 and older","inadequately","31","0.87127605674321","0.763367772724672","0.979184340761749","0"
"Not disabled","2010","66 and older","in school","","","","","0"
"Disabled","2011","16-34 y.","in school","3","","","","1"
"Disabled","2011","16-34 y.","inadequately","11","","","","1"
"Disabled","2011","16-34 y.","general elemantary","23","","","","1"
"Disabled","2011","16-34 y.","middle vocational","54","0.0152192937590885","0.0108731145969237","0.0195654729212533","1"
"Disabled","2011","16-34 y.","vocational + Abi","7","","","","1"
"Disabled","2011","16-34 y.","higher vocational","1","","","","1"
"Disabled","2011","16-34 y.","higher education","4","","","","1"
"Disabled","2011","35-65 y.","in school","","","","","1"
"Disabled","2011","35-65 y.","inadequately","40","0.253003633696703","0.191986274269892","0.314020993123514","1"
"Disabled","2011","35-65 y.","general elemantary","160","0.178614934336797","0.156252533988179","0.200977334685414","1"
"Disabled","2011","35-65 y.","middle vocational","976","0.14296650807139","0.135399429661711","0.150533586481068","1"
"Disabled","2011","35-65 y.","vocational + Abi","76","0.0763497495761942","0.0617446737805111","0.0909548253718773","1"
"Disabled","2011","35-65 y.","higher vocational","120","0.097350902750795","0.081149333763964","0.113552471737626","1"
"Disabled","2011","35-65 y.","higher education","247","0.070887528172682","0.0631279318538115","0.0786471244915525","1"
"Disabled","2011","66 and older","in school","","","","","1"
"Disabled","2011","66 and older","inadequately","11","","","","1"
"Disabled","2011","66 and older","general elemantary","172","0.203913683628026","0.176715646125295","0.231111721130756","1"
"Disabled","2011","66 and older","middle vocational","651","0.252448102368621","0.235976471789344","0.268919732947897","1"
"Disabled","2011","66 and older","vocational + Abi","29","","","","1"
"Disabled","2011","66 and older","higher vocational","93","0.236783849489974","0.19426492278457","0.279302776195379","1"
"Disabled","2011","66 and older","higher education","207","0.215287210052822","0.190975729863284","0.239598690242361","1"
"Not disabled","2011","35-65 y.","in school","","","","","0"
"Not disabled","2011","35-65 y.","inadequately","155","0.746996366303297","0.685979006876486","0.808013725730108","0"
"Not disabled","2011","35-65 y.","general elemantary","967","0.821385065663203","0.799022665314586","0.84374746601182","0"
"Not disabled","2011","35-65 y.","middle vocational","7244","0.85703349192861","0.849466413518932","0.864600570338289","0"
"Not disabled","2011","35-65 y.","vocational + Abi","1194","0.923650250423806","0.909045174628123","0.938255326219489","0"
"Not disabled","2011","35-65 y.","higher vocational","1166","0.902649097249205","0.886447528262374","0.918850666236036","0"
"Not disabled","2011","35-65 y.","higher education","3955","0.929112471827318","0.921352875508448","0.936872068146189","0"
"Not disabled","2011","16-34 y.","general elemantary","974","0.959301176450761","0.947036137600768","0.971566215300754","0"
"Not disabled","2011","16-34 y.","middle vocational","2994","0.984780706240912","0.980434527078747","0.989126885403076","0"
"Not disabled","2011","16-34 y.","in school","470","0.995033798973919","0.98869877030231","1.00136882764553","0"
"Not disabled","2011","16-34 y.","inadequately","142","0.906221383493573","0.860028886504506","0.952413880482639","0"
"Not disabled","2011","16-34 y.","higher education","919","0.994006129785828","0.989026518537934","0.998985741033722","0"
"Not disabled","2011","16-34 y.","vocational + Abi","605","0.988271887136885","0.979742365622573","0.996801408651196","0"
"Not disabled","2011","16-34 y.","higher vocational","188","0.997462094683483","0.990289057253546","1.00463513211342","0"
"Not disabled","2011","66 and older","higher education","891","0.784712789947178","0.760401309757639","0.809024270136716","0"
"Not disabled","2011","66 and older","inadequately","50","0.78335768205935","0.679978075801647","0.886737288317053","0"
"Not disabled","2011","66 and older","general elemantary","671","0.796086316371975","0.768888278869244","0.823284353874705","0"
"Not disabled","2011","66 and older","middle vocational","2021","0.74755189763138","0.731080267052103","0.764023528210656","0"
"Not disabled","2011","66 and older","in school","","","","","0"
"Not disabled","2011","66 and older","vocational + Abi","98","0.684448381788772","0.603622251442188","0.765274512135356","0"
"Not disabled","2011","66 and older","higher vocational","291","0.763216150510026","0.720697223804621","0.80573507721543","0"
"Disabled","2012","16-34 y.","in school","4","","","","1"
"Disabled","2012","16-34 y.","inadequately","9","","","","1"
"Disabled","2012","16-34 y.","general elemantary","25","","","","1"
"Disabled","2012","16-34 y.","middle vocational","55","0.0246320909182046","0.0189031373342588","0.0303610445021504","1"
"Disabled","2012","16-34 y.","vocational + Abi","7","","","","1"
"Disabled","2012","16-34 y.","higher vocational","","","","","1"
"Disabled","2012","16-34 y.","higher education","7","","","","1"
"Disabled","2012","35-65 y.","in school","","","","","1"
"Disabled","2012","35-65 y.","inadequately","37","0.240595818532553","0.17949462466935","0.301697012395757","1"
"Disabled","2012","35-65 y.","general elemantary","177","0.182044962426937","0.159374803883385","0.204715120970489","1"
"Disabled","2012","35-65 y.","middle vocational","999","0.14929076570629","0.14150869076896","0.15707284064362","1"
"Disabled","2012","35-65 y.","vocational + Abi","94","0.0924907739787278","0.076819999548861","0.108161548408595","1"
"Disabled","2012","35-65 y.","higher vocational","133","0.104695337475116","0.087850517510958","0.121540157439274","1"
"Disabled","2012","35-65 y.","higher education","257","0.0755768223096178","0.067508724577016","0.0836449200422196","1"
"Disabled","2012","66 and older","in school","","","","","1"
"Disabled","2012","66 and older","inadequately","12","","","","1"
"Disabled","2012","66 and older","general elemantary","183","0.205541739335278","0.177849568930325","0.233233909740231","1"
"Disabled","2012","66 and older","middle vocational","673","0.25002132213793","0.23369689123006","0.2663457530458","1"
"Disabled","2012","66 and older","vocational + Abi","31","0.336465803847991","0.252622130646354","0.420309477049627","1"
"Disabled","2012","66 and older","higher vocational","98","0.252528640200847","0.208614259041138","0.296443021360556","1"
"Disabled","2012","66 and older","higher education","209","0.213586314480635","0.189909532698327","0.237263096262944","1"
"Not disabled","2012","35-65 y.","in school","","","","","0"
"Not disabled","2012","35-65 y.","inadequately","151","0.759404181467447","0.698302987604243","0.82050537533065","0"
"Not disabled","2012","35-65 y.","general elemantary","936","0.817955037573063","0.795284879029511","0.840625196116615","0"
"Not disabled","2012","35-65 y.","middle vocational","7057","0.85070923429371","0.84292715935638","0.858491309231039","0"
"Not disabled","2012","35-65 y.","vocational + Abi","1219","0.907509226021272","0.891838451591405","0.923180000451139","0"
"Not disabled","2012","35-65 y.","higher vocational","1136","0.895304662524884","0.878459842560727","0.912149482489042","0"
"Not disabled","2012","35-65 y.","higher education","3866","0.924423177690382","0.91635507995778","0.932491275422984","0"
"Not disabled","2012","16-34 y.","general elemantary","949","0.960498103860451","0.948265304857491","0.97273090286341","0"
"Not disabled","2012","16-34 y.","middle vocational","2757","0.975367909081795","0.96963895549785","0.981096862665741","0"
"Not disabled","2012","16-34 y.","inadequately","134","0.896357298647732","0.846401027539907","0.946313569755556","0"
"Not disabled","2012","16-34 y.","vocational + Abi","529","0.990026778889281","0.981614631159891","0.998438926618671","0"
"Not disabled","2012","16-34 y.","higher vocational","168","1","1","1","0"
"Not disabled","2012","16-34 y.","in school","469","0.984296586606534","0.973092472014232","0.995500701198835","0"
"Not disabled","2012","16-34 y.","higher education","873","0.988827008711029","0.981882338206399","0.995771679215658","0"
"Not disabled","2012","66 and older","higher education","942","0.786413685519365","0.762736903737056","0.810090467301673","0"
"Not disabled","2012","66 and older","in school","","","","","0"
"Not disabled","2012","66 and older","general elemantary","635","0.794458260664722","0.766766090259769","0.822150431069675","0"
"Not disabled","2012","66 and older","inadequately","45","0.793774761135395","0.688740686446735","0.898808835824055","0"
"Not disabled","2012","66 and older","middle vocational","2030","0.74997867786207","0.7336542469542","0.76630310876994","0"
"Not disabled","2012","66 and older","higher vocational","278","0.747471359799153","0.703556978639444","0.791385740958862","0"
"Not disabled","2012","66 and older","vocational + Abi","91","0.663534196152009","0.579690522950373","0.747377869353646","0"
"Disabled","2013","16-34 y.","in school","6","","","","1"
"Disabled","2013","16-34 y.","inadequately","13","","","","1"
"Disabled","2013","16-34 y.","general elemantary","26","","","","1"
"Disabled","2013","16-34 y.","middle vocational","66","0.0249802476343797","0.019630347104076","0.0303301481646835","1"
"Disabled","2013","16-34 y.","vocational + Abi","10","","","","1"
"Disabled","2013","16-34 y.","higher vocational","2","","","","1"
"Disabled","2013","16-34 y.","higher education","8","","","","1"
"Disabled","2013","35-65 y.","in school","","","","","1"
"Disabled","2013","35-65 y.","inadequately","55","0.244034053376599","0.199665714047263","0.288402392705935","1"
"Disabled","2013","35-65 y.","general elemantary","203","0.180713846959086","0.16122860929646","0.200199084621713","1"
"Disabled","2013","35-65 y.","middle vocational","1019","0.157791907152925","0.149969524856659","0.165614289449192","1"
"Disabled","2013","35-65 y.","vocational + Abi","96","0.0723402608164427","0.0597759292701936","0.0849045923626917","1"
"Disabled","2013","35-65 y.","higher vocational","131","0.12777359425541","0.109040766207714","0.146506422303105","1"
"Disabled","2013","35-65 y.","higher education","290","0.0787674296468026","0.0709617536426354","0.0865731056509699","1"
"Disabled","2013","66 and older","in school","","","","","1"
"Disabled","2013","66 and older","inadequately","10","","","","1"
"Disabled","2013","66 and older","general elemantary","163","0.202443826707475","0.173932414336385","0.230955239078566","1"
"Disabled","2013","66 and older","middle vocational","620","0.239676201897473","0.223248574111144","0.256103829683803","1"
"Disabled","2013","66 and older","vocational + Abi","33","0.331108088632491","0.249896855848424","0.412319321416557","1"
"Disabled","2013","66 and older","higher vocational","89","0.252352438003053","0.207168286872852","0.297536589133253","1"
"Disabled","2013","66 and older","higher education","209","0.199725844199044","0.176866398967419","0.222585289430668","1"
"Not disabled","2013","35-65 y.","in school","1","","","","0"
"Not disabled","2013","35-65 y.","inadequately","305","0.755965946623401","0.711597607294065","0.800334285952737","0"
"Not disabled","2013","35-65 y.","general elemantary","1295","0.819286153040914","0.799800915378287","0.83877139070354","0"
"Not disabled","2013","35-65 y.","middle vocational","7324","0.842208092847075","0.834385710550808","0.850030475143341","0"
"Not disabled","2013","35-65 y.","vocational + Abi","1537","0.927659739183557","0.915095407637308","0.940224070729806","0"
"Not disabled","2013","35-65 y.","higher vocational","1089","0.87222640574459","0.853493577696895","0.890959233792286","0"
"Not disabled","2013","35-65 y.","higher education","4285","0.921232570353197","0.91342689434903","0.929038246357365","0"
"Not disabled","2013","16-34 y.","general elemantary","1429","0.966025603424348","0.956716951549816","0.97533425529888","0"
"Not disabled","2013","16-34 y.","middle vocational","3203","0.97501975236562","0.969669851835317","0.980369652895924","0"
"Not disabled","2013","66 and older","higher education","966","0.800274155800956","0.777414710569332","0.823133601032581","0"
"Not disabled","2013","16-34 y.","inadequately","195","0.906657056386382","0.867122334071107","0.946191778701658","0"
"Not disabled","2013","16-34 y.","in school","619","0.982961081096","0.972815024938566","0.993107137253433","0"
"Not disabled","2013","16-34 y.","vocational + Abi","600","0.987563965803629","0.978769555074008","0.99635837653325","0"
"Not disabled","2013","16-34 y.","higher vocational","156","0.994279167869262","0.982519276236371","1.00603905950215","0"
"Not disabled","2013","66 and older","general elemantary","600","0.797556173292525","0.769044760921434","0.826067585663615","0"
"Not disabled","2013","66 and older","middle vocational","1974","0.760323798102527","0.743896170316197","0.776751425888856","0"
"Not disabled","2013","66 and older","vocational + Abi","96","0.668891911367509","0.587680678583443","0.750103144151576","0"
"Not disabled","2013","16-34 y.","higher education","1114","0.992582961071607","0.987562422018876","0.997603500124338","0"
"Not disabled","2013","66 and older","higher vocational","266","0.747647561996947","0.702463410866747","0.792831713127148","0"
"Not disabled","2013","66 and older","in school","","","","","0"
"Not disabled","2013","66 and older","inadequately","52","0.783751272639772","0.681276218618224","0.886226326661319","0"
"Disabled","2014","16-34 y.","in school","4","","","","1"
"Disabled","2014","16-34 y.","inadequately","11","","","","1"
"Disabled","2014","16-34 y.","general elemantary","28","","","","1"
"Disabled","2014","16-34 y.","middle vocational","67","0.0280106188161024","0.0218028536263846","0.0342183840058203","1"
"Disabled","2014","16-34 y.","vocational + Abi","8","","","","1"
"Disabled","2014","16-34 y.","higher vocational","1","","","","1"
"Disabled","2014","16-34 y.","higher education","8","","","","1"
"Disabled","2014","35-65 y.","in school","","","","","1"
"Disabled","2014","35-65 y.","inadequately","45","0.241447421888917","0.192361065536562","0.290533778241273","1"
"Disabled","2014","35-65 y.","general elemantary","180","0.184908750158058","0.16315086352817","0.206666636787947","1"
"Disabled","2014","35-65 y.","middle vocational","939","0.162655941725368","0.154184809130923","0.171127074319812","1"
"Disabled","2014","35-65 y.","vocational + Abi","84","0.0690394125161405","0.0558579000922714","0.0822209249400096","1"
"Disabled","2014","35-65 y.","higher vocational","131","0.139322172912526","0.119060183245102","0.159584162579949","1"
"Disabled","2014","35-65 y.","higher education","263","0.0803584569226557","0.0720505079329817","0.0886664059123296","1"
"Disabled","2014","66 and older","in school","","","","","1"
"Disabled","2014","66 and older","inadequately","12","","","","1"
"Disabled","2014","66 and older","general elemantary","156","0.210272472940566","0.180041631949275","0.240503313931857","1"
"Disabled","2014","66 and older","middle vocational","669","0.255427211619727","0.238602747122265","0.272251676117188","1"
"Disabled","2014","66 and older","vocational + Abi","35","0.362001971294545","0.279390272857365","0.444613669731726","1"
"Disabled","2014","66 and older","higher vocational","89","0.275451402387102","0.228310835860922","0.322591968913281","1"
"Disabled","2014","66 and older","higher education","224","0.208018195032032","0.184760673907453","0.23127571615661","1"
"Not disabled","2014","35-65 y.","in school","","","","","0"
"Not disabled","2014","35-65 y.","inadequately","247","0.758552578111083","0.709466221758727","0.807638934463438","0"
"Not disabled","2014","35-65 y.","general elemantary","1043","0.815091249841942","0.793333363212053","0.83684913647183","0"
"Not disabled","2014","35-65 y.","middle vocational","6352","0.837344058274632","0.828872925680188","0.845815190869077","0"
"Not disabled","2014","35-65 y.","vocational + Abi","1337","0.93096058748386","0.91777907505999","0.944142099907729","0"
"Not disabled","2014","35-65 y.","higher vocational","991","0.860677827087474","0.840415837420051","0.880939816754898","0"
"Not disabled","2014","35-65 y.","higher education","3850","0.919641543077344","0.91133359408767","0.927949492067018","0"
"Not disabled","2014","66 and older","higher education","946","0.791981804967968","0.76872428384339","0.815239326092547","0"
"Not disabled","2014","16-34 y.","general elemantary","1160","0.962394387734682","0.951576493190184","0.973212282279181","0"
"Not disabled","2014","16-34 y.","middle vocational","2647","0.971989381183898","0.96578161599418","0.978197146373615","0"
"Not disabled","2014","66 and older","general elemantary","542","0.789727527059434","0.759496686068143","0.819958368050725","0"
"Not disabled","2014","66 and older","middle vocational","1912","0.744572788380273","0.727748323882812","0.761397252877735","0"
"Not disabled","2014","66 and older","vocational + Abi","95","0.637998028705455","0.555386330268275","0.720609727142635","0"
"Not disabled","2014","66 and older","higher vocational","256","0.724548597612898","0.677408031086718","0.771689164139078","0"
"Not disabled","2014","16-34 y.","in school","446","0.987034631539228","0.976582606024134","0.997486657054323","0"
"Not disabled","2014","16-34 y.","inadequately","151","0.869416207477594","0.817530339230379","0.92130207572481","0"
"Not disabled","2014","16-34 y.","higher vocational","130","0.993598687455583","0.979941776938224","1.00725559797294","0"
"Not disabled","2014","66 and older","inadequately","38","0.768902338373506","0.652061018236583","0.885743658510428","0"
"Not disabled","2014","16-34 y.","vocational + Abi","496","0.988497373329544","0.979188028982653","0.997806717676434","0"
"Not disabled","2014","16-34 y.","higher education","945","0.988122250302197","0.981244061946152","0.995000438658242","0"
"Not disabled","2014","66 and older","in school","","","","","0"
"Disabled","2015","16-34 y.","in school","3","","","","1"
"Disabled","2015","16-34 y.","inadequately","10","","","","1"
"Disabled","2015","16-34 y.","general elemantary","18","","","","1"
"Disabled","2015","16-34 y.","middle vocational","51","0.0220831250751066","0.016466810137536","0.0276994400126773","1"
"Disabled","2015","16-34 y.","vocational + Abi","8","","","","1"
"Disabled","2015","16-34 y.","higher vocational","2","","","","1"
"Disabled","2015","16-34 y.","higher education","13","","","","1"
"Disabled","2015","35-65 y.","in school","","","","","1"
"Disabled","2015","35-65 y.","inadequately","40","0.229274900350317","0.182328668340243","0.276221132360391","1"
"Disabled","2015","35-65 y.","general elemantary","151","0.179457499188228","0.157534942304685","0.201380056071771","1"
"Disabled","2015","35-65 y.","middle vocational","873","0.160969634330627","0.152378881049348","0.169560387611906","1"
"Disabled","2015","35-65 y.","vocational + Abi","82","0.0674280439870173","0.0546654494548444","0.0801906385191902","1"
"Disabled","2015","35-65 y.","higher vocational","119","0.136405579420727","0.115811761787103","0.15699939705435","1"
"Disabled","2015","35-65 y.","higher education","243","0.0752809009530843","0.0671770485196054","0.0833847533865633","1"
"Disabled","2015","66 and older","in school","","","","","1"
"Disabled","2015","66 and older","inadequately","13","","","","1"
"Disabled","2015","66 and older","general elemantary","149","0.199189017268379","0.168787935910353","0.229590098626405","1"
"Disabled","2015","66 and older","middle vocational","630","0.249550443977967","0.232724258015017","0.266376629940916","1"
"Disabled","2015","66 and older","vocational + Abi","28","","","","1"
"Disabled","2015","66 and older","higher vocational","88","0.252880313966435","0.207146654404205","0.298613973528665","1"
"Disabled","2015","66 and older","higher education","214","0.199414991929525","0.176732404552402","0.222097579306649","1"
