"m11124","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","2001","Hesse","Couple + C. GT 16 ","226","0.92648229854011","0.893935060697869","0.959029536382351","0"
"Not disabled","2001","Hesse","Couple + C. LE and GT 16","83","0.975993569299175","0.94345294332949","1.00853419526886","0"
"Not disabled","2001","Rhineland-Palatinate,Saarland","(Married) couple without C. ","317","0.805976392397632","0.766679180498353","0.84527360429691","0"
"Not disabled","2001","Rhineland-Palatinate,Saarland","Single parent ","61","0.875406726262339","0.796911025144171","0.953902427380507","0"
"Not disabled","2001","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","344","0.957851414408839","0.936950057100487","0.978752771717191","0"
"Not disabled","2001","Baden-Württemberg","1-pers.-HH","293","0.865884870351278","0.829555430358669","0.902214310343887","0"
"Not disabled","2001","Saxony-Anhalt","Couple + C. GT 16 ","220","0.92612058149165","0.892888685905725","0.959352477077576","0"
"Not disabled","2001","Saxony-Anhalt","Couple + C. LE and GT 16","91","0.977459699992045","0.94729243812549","1.0076269618586","0"
"Not disabled","2001","Thuringia","1-pers.-HH","112","0.912656486353975","0.862760623536065","0.962552349171885","0"
"Not disabled","2001","Thuringia","(Married) couple without C. ","251","0.844458140406337","0.802746065012964","0.88617021579971","0"
"Not disabled","2001","Thuringia","Single parent ","61","0.97613023970677","0.938437671560542","1.013822807853","0"
"Not disabled","2001","Thuringia","Couple + C. LE 16 ","155","0.964086445223284","0.935254410967028","0.99291847947954","0"
"Not disabled","2001","Thuringia","Couple + C. GT 16 ","207","0.932065655271786","0.898662476930905","0.965468833612667","0"
"Not disabled","2001","North Rhine-Westphalia","Single parent ","187","0.927643568259261","0.89182739337758","0.963459743140942","0"
"Not disabled","2001","North Rhine-Westphalia","Couple + C. LE 16 ","1018","0.965699805639286","0.954733139568049","0.976666471710523","0"
"Not disabled","2001","North Rhine-Westphalia","Couple + C. GT 16 ","677","0.922664072345972","0.903273225264193","0.942054919427752","0"
"Not disabled","2001","North Rhine-Westphalia","Couple + C. LE and GT 16","347","0.969787327805154","0.952105397989257","0.987469257621052","0"
"Not disabled","2001","Hesse","1-pers.-HH","160","0.869427125440817","0.820875329154207","0.917978921727427","0"
"Not disabled","2001","Hesse","(Married) couple without C. ","397","0.818103140233682","0.783771555376354","0.85243472509101","0"
"Not disabled","2001","Hesse","Single parent ","66","0.959527538146402","0.913029773113937","1.00602530317887","0"
"Not disabled","2001","Hesse","Couple + C. LE 16 ","353","0.979152432082376","0.964454791236591","0.993850072928162","0"
"Not disabled","2001","Rhineland-Palatinate,Saarland","1-pers.-HH","142","0.853591579193941","0.799813890082464","0.907369268305418","0"
"Not disabled","2001","Thuringia","Couple + C. LE and GT 16","78","0.952791781178974","0.90631768996958","0.999265872388368","0"
"Disabled","2002","Schleswig-Holstein","1-pers.-HH","16","","","","1"
"Disabled","2002","Bavaria","Couple + C. LE and GT 16","10","","","","1"
"Disabled","2002","Berlin","Single parent ","5","","","","1"
"Disabled","2002","Berlin","Couple + C. LE 16 ","10","","","","1"
"Disabled","2002","Berlin","Couple + C. GT 16 ","14","","","","1"
"Disabled","2002","Berlin","Couple + C. LE and GT 16","","","","","1"
"Disabled","2002","Brandenburg","1-pers.-HH","18","","","","1"
"Disabled","2002","Brandenburg","(Married) couple without C. ","67","0.194508395586145","0.152740919911987","0.236275871260303","1"
"Disabled","2002","Brandenburg","Single parent ","3","","","","1"
"Disabled","2002","Brandenburg","Couple + C. LE 16 ","2","","","","1"
"Disabled","2002","Schleswig-Holstein","(Married) couple without C. ","48","0.234526645146321","0.183319407177271","0.285733883115372","1"
"Disabled","2002","Schleswig-Holstein","Single parent ","5","","","","1"
"Disabled","2002","Schleswig-Holstein","Couple + C. LE 16 ","2","","","","1"
"Disabled","2002","Schleswig-Holstein","Couple + C. GT 16 ","7","","","","1"
"Disabled","2002","Schleswig-Holstein","Couple + C. LE and GT 16","2","","","","1"
"Disabled","2002","Hamburg","1-pers.-HH","16","","","","1"
"Disabled","2002","Hamburg","(Married) couple without C. ","21","","","","1"
"Disabled","2002","Baden-Württemberg","Couple + C. LE and GT 16","4","","","","1"
"Disabled","2002","Bavaria","Single parent ","11","","","","1"
"Disabled","2002","Bavaria","Couple + C. LE 16 ","13","","","","1"
"Disabled","2002","Bavaria","Couple + C. GT 16 ","39","0.066119445263495","0.046136240641324","0.086102649885666","1"
"Disabled","2002","Berlin","1-pers.-HH","27","","","","1"
"Disabled","2002","Berlin","(Married) couple without C. ","41","0.221705944403115","0.167904879068224","0.275507009738006","1"
"Disabled","2002","Hamburg","Single parent ","1","","","","1"
"Disabled","2002","Hamburg","Couple + C. LE 16 ","1","","","","1"
"Disabled","2002","Hamburg","Couple + C. GT 16 ","4","","","","1"
"Disabled","2002","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Disabled","2002","Lower Saxony","1-pers.-HH","42","0.205523084111038","0.152005440974158","0.259040727247918","1"
"Disabled","2002","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","8","","","","1"
"Disabled","2002","Baden-Württemberg","Single parent ","13","","","","1"
"Disabled","2002","Baden-Württemberg","Couple + C. LE 16 ","17","","","","1"
"Disabled","2002","Baden-Württemberg","Couple + C. GT 16 ","45","0.102451267358433","0.0758182049825122","0.129084329734353","1"
"Disabled","2002","Bavaria","1-pers.-HH","52","0.135469338018836","0.101973826883699","0.168964849153972","1"
"Disabled","2002","Bavaria","(Married) couple without C. ","171","0.211896796007384","0.186818285043775","0.236975306970993","1"
"Disabled","2002","Lower Saxony","(Married) couple without C. ","100","0.174902241951625","0.14533206973766","0.20447241416559","1"
"Disabled","2002","Lower Saxony","Single parent ","10","","","","1"
"Disabled","2002","Lower Saxony","Couple + C. LE 16 ","16","","","","1"
"Disabled","2002","Lower Saxony","Couple + C. GT 16 ","31","0.101483203312689","0.0685009487847369","0.134465457840642","1"
"Disabled","2002","Lower Saxony","Couple + C. LE and GT 16","10","","","","1"
"Disabled","2002","Hesse","Couple + C. LE and GT 16","5","","","","1"
"Disabled","2002","Rhineland-Palatinate,Saarland","1-pers.-HH","24","","","","1"
"Disabled","2002","Rhineland-Palatinate,Saarland","Single parent ","7","","","","1"
"Disabled","2002","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","7","","","","1"
"Disabled","2002","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","22","","","","1"
"Disabled","2002","Baden-Württemberg","1-pers.-HH","49","0.170138362787895","0.129411760119461","0.210864965456329","1"
"Disabled","2002","Baden-Württemberg","(Married) couple without C. ","125","0.166768713502252","0.141270098831376","0.192267328173127","1"
"Disabled","2002","Bremen","1-pers.-HH","6","","","","1"
"Disabled","2002","Bremen","(Married) couple without C. ","11","","","","1"
"Disabled","2002","Bremen","Single parent ","","","","","1"
"Disabled","2002","Bremen","Couple + C. LE 16 ","","","","","1"
"Disabled","2002","Bremen","Couple + C. GT 16 ","2","","","","1"
"Disabled","2002","Bremen","Couple + C. LE and GT 16","","","","","1"
"Disabled","2002","North Rhine-Westphalia","1-pers.-HH","109","0.180778907106175","0.150893937669773","0.210663876542576","1"
"Disabled","2002","North Rhine-Westphalia","(Married) couple without C. ","308","0.214818129981614","0.19491094693006","0.234725313033169","1"
"Disabled","2002","North Rhine-Westphalia","Single parent ","14","","","","1"
"Disabled","2002","North Rhine-Westphalia","Couple + C. LE 16 ","37","0.033935588843288","0.0229786034339522","0.0448925742526238","1"
"Disabled","2002","North Rhine-Westphalia","Couple + C. GT 16 ","70","0.0987479479112209","0.078127065791708","0.119368830030734","1"
"Disabled","2002","North Rhine-Westphalia","Couple + C. LE and GT 16","9","","","","1"
"Disabled","2002","Hesse","1-pers.-HH","27","","","","1"
"Disabled","2002","Hesse","(Married) couple without C. ","102","0.208917905480921","0.175485122279605","0.242350688682238","1"
"Disabled","2002","Hesse","Single parent ","4","","","","1"
"Disabled","2002","Hesse","Couple + C. LE 16 ","14","","","","1"
"Disabled","2002","Hesse","Couple + C. GT 16 ","19","","","","1"
"Disabled","2002","Rhineland-Palatinate,Saarland","(Married) couple without C. ","74","0.182169263861855","0.145211103510099","0.21912742421361","1"
"Disabled","2002","Brandenburg","Couple + C. GT 16 ","14","","","","1"
"Disabled","2002","Brandenburg","Couple + C. LE and GT 16","1","","","","1"
"Disabled","2002","Mecklenburg-Western Pomerania","1-pers.-HH","13","","","","1"
"Disabled","2002","Mecklenburg-Western Pomerania","(Married) couple without C. ","30","0.163711704761448","0.108890706274062","0.218532703248835","1"
"Disabled","2002","Mecklenburg-Western Pomerania","Single parent ","1","","","","1"
"Disabled","2002","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","3","","","","1"
"Disabled","2002","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","3","","","","1"
"Disabled","2002","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","1","","","","1"
"Disabled","2002","Saxony","1-pers.-HH","24","","","","1"
"Disabled","2002","Saxony","(Married) couple without C. ","62","0.124775664258075","0.0976227407925543","0.151928587723595","1"
"Disabled","2002","Saxony","Single parent ","4","","","","1"
"Disabled","2002","Saxony","Couple + C. LE 16 ","5","","","","1"
"Disabled","2002","Saxony","Couple + C. GT 16 ","19","","","","1"
"Disabled","2002","Thuringia","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2002","Saxony","Couple + C. LE and GT 16","1","","","","1"
"Disabled","2002","Saxony-Anhalt","1-pers.-HH","13","","","","1"
"Disabled","2002","Saxony-Anhalt","(Married) couple without C. ","48","0.16376972465933","0.124141424813827","0.203398024504833","1"
"Disabled","2002","Saxony-Anhalt","Single parent ","5","","","","1"
"Disabled","2002","Saxony-Anhalt","Couple + C. LE 16 ","3","","","","1"
"Disabled","2002","Saxony-Anhalt","Couple + C. GT 16 ","18","","","","1"
"Disabled","2002","Saxony-Anhalt","Couple + C. LE and GT 16","1","","","","1"
"Disabled","2002","Thuringia","1-pers.-HH","13","","","","1"
"Disabled","2002","Thuringia","(Married) couple without C. ","45","0.181551393535704","0.136561078209377","0.226541708862031","1"
"Disabled","2002","Thuringia","Single parent ","3","","","","1"
"Disabled","2002","Thuringia","Couple + C. LE 16 ","4","","","","1"
"Disabled","2002","Thuringia","Couple + C. GT 16 ","13","","","","1"
"Not disabled","2002","Schleswig-Holstein","Couple + C. GT 16 ","91","0.919432151761663","0.865546172588458","0.973318130934868","0"
"Not disabled","2002","Schleswig-Holstein","Couple + C. LE and GT 16","64","0.968847247513088","0.926933934530617","1.01076056049556","0"
"Not disabled","2002","Hamburg","1-pers.-HH","66","0.748624647159592","0.654731353869117","0.842517940450067","0"
"Not disabled","2002","Hamburg","(Married) couple without C. ","89","0.793688512844923","0.718068194621695","0.869308831068151","0"
"Not disabled","2002","Hamburg","Single parent ","12","","","","0"
"Not disabled","2002","Hamburg","Couple + C. LE 16 ","63","0.980031574510157","0.945758738016958","1.01430441100336","0"
"Not disabled","2002","Hamburg","Couple + C. GT 16 ","29","","","","0"
"Not disabled","2002","Hamburg","Couple + C. LE and GT 16","22","","","","0"
"Not disabled","2002","Lower Saxony","1-pers.-HH","177","0.794476915888962","0.740959272752082","0.847994559025842","0"
"Not disabled","2002","Schleswig-Holstein","(Married) couple without C. ","215","0.765473354853679","0.714266116884628","0.816680592822729","0"
"Not disabled","2002","Schleswig-Holstein","Single parent ","33","0.852949803465712","0.740346577161383","0.96555302977004","0"
"Not disabled","2002","Schleswig-Holstein","Couple + C. LE 16 ","146","0.995126114959415","0.983906087087653","1.00634614283118","0"
"Not disabled","2002","Schleswig-Holstein","1-pers.-HH","87","0.787414472135916","0.708401568329759","0.866427375942073","0"
"Not disabled","2002","Lower Saxony","(Married) couple without C. ","534","0.825097758048375","0.79552758583441","0.85466793026234","0"
"Not disabled","2002","Lower Saxony","Single parent ","88","0.924422757608426","0.87209093166705","0.976754583549801","0"
"Not disabled","2002","Lower Saxony","Couple + C. LE 16 ","420","0.948715115011252","0.928010486185296","0.969419743837207","0"
"Not disabled","2002","Lower Saxony","Couple + C. GT 16 ","291","0.898516796687311","0.865534542159358","0.931499051215263","0"
"Not disabled","2002","Lower Saxony","Couple + C. LE and GT 16","178","0.927666033896548","0.890637532719283","0.964694535073814","0"
"Not disabled","2002","Bremen","1-pers.-HH","32","0.831438365584882","0.712409939811987","0.950466791357777","0"
"Not disabled","2002","Bremen","(Married) couple without C. ","51","0.762253616255991","0.656289467689888","0.868217764822094","0"
"Not disabled","2002","Bremen","Single parent ","8","","","","0"
"Not disabled","2002","Bremen","Couple + C. LE 16 ","29","","","","0"
"Not disabled","2002","Bremen","Couple + C. GT 16 ","19","","","","0"
"Not disabled","2002","Bremen","Couple + C. LE and GT 16","13","","","","0"
"Not disabled","2002","North Rhine-Westphalia","1-pers.-HH","528","0.819221092893825","0.789336123457424","0.849106062330227","0"
"Not disabled","2002","North Rhine-Westphalia","(Married) couple without C. ","1327","0.785181870018386","0.765274686966831","0.80508905306994","0"
"Not disabled","2002","Berlin","(Married) couple without C. ","188","0.778294055596885","0.724492990261994","0.832095120931776","0"
"Not disabled","2002","Berlin","Single parent ","60","0.930175971229515","0.868220962477667","0.992130979981363","0"
"Not disabled","2002","Baden-Württemberg","Couple + C. GT 16 ","453","0.897548732641567","0.870915670265647","0.924181795017488","0"
"Not disabled","2002","Bavaria","(Married) couple without C. ","849","0.788103203992616","0.763024693029007","0.813181714956225","0"
"Not disabled","2002","Bavaria","Single parent ","167","0.936505373043577","0.900682392716842","0.972328353370311","0"
"Not disabled","2002","Bavaria","Couple + C. LE 16 ","694","0.97413321241568","0.962432324808196","0.985834100023165","0"
"Not disabled","2002","Bavaria","Couple + C. GT 16 ","555","0.933880554736505","0.913897350114334","0.953863759358676","0"
"Not disabled","2002","Bavaria","Couple + C. LE and GT 16","249","0.962599229144741","0.939491288653369","0.985707169636112","0"
"Not disabled","2002","Berlin","1-pers.-HH","168","0.844273135057395","0.793380605129677","0.895165664985113","0"
"Not disabled","2002","Berlin","Couple + C. LE 16 ","128","0.914282088224196","0.867574822428703","0.960989354019689","0"
"Not disabled","2002","Berlin","Couple + C. GT 16 ","121","0.896758620271381","0.845431619593324","0.948085620949439","0"
"Not disabled","2002","Berlin","Couple + C. LE and GT 16","46","1","1","1","0"
"Not disabled","2002","Brandenburg","1-pers.-HH","103","0.843394651522303","0.778639530068306","0.908149772976299","0"
"Not disabled","2002","Brandenburg","(Married) couple without C. ","278","0.805491604413855","0.763724128739697","0.847259080088013","0"
"Not disabled","2002","Brandenburg","Single parent ","45","0.938899555229669","0.871141766433891","1.00665734402545","0"
"Not disabled","2002","Brandenburg","Couple + C. LE 16 ","152","0.992447418881595","0.978773620149044","1.00612121761415","0"
"Not disabled","2002","Brandenburg","Couple + C. GT 16 ","183","0.943870973691772","0.911729554608184","0.97601239277536","0"
"Not disabled","2002","Brandenburg","Couple + C. LE and GT 16","62","0.972031704508582","0.931317023999139","1.01274638501802","0"
"Not disabled","2002","Mecklenburg-Western Pomerania","1-pers.-HH","64","0.799728917517793","0.710340087894161","0.889117747141425","0"
"Not disabled","2002","Mecklenburg-Western Pomerania","(Married) couple without C. ","145","0.836288295238552","0.781467296751165","0.891109293725938","0"
"Not disabled","2002","Mecklenburg-Western Pomerania","Single parent ","36","0.983117733587705","0.941606525881572","1.02462894129384","0"
"Not disabled","2002","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","85","0.96924005038251","0.933164311021117","1.0053157897439","0"
"Not disabled","2002","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","92","0.963562265093441","0.925883048354211","1.00124148183267","0"
"Not disabled","2002","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","32","0.963825498191196","0.900117845146972","1.02753315123542","0"
"Not disabled","2002","Saxony","1-pers.-HH","178","0.876486835289703","0.831113392874385","0.921860277705022","0"
"Not disabled","2002","Saxony","(Married) couple without C. ","507","0.875224335741925","0.848071412276405","0.902377259207446","0"
"Not disabled","2002","Saxony","Single parent ","74","0.968204890820164","0.929267702641634","1.0071420789987","0"
"Not disabled","2002","Saxony","Couple + C. LE 16 ","274","0.98314316940195","0.968037417981344","0.998248920822556","0"
"Not disabled","2002","Baden-Württemberg","(Married) couple without C. ","696","0.833231286497748","0.807732671826873","0.858729901168624","0"
"Not disabled","2002","Baden-Württemberg","Single parent ","120","0.901065734728466","0.850322999412915","0.951808470044017","0"
"Not disabled","2002","Baden-Württemberg","Couple + C. LE 16 ","646","0.961554853584754","0.9469196381887","0.976190068980807","0"
"Not disabled","2002","Baden-Württemberg","Couple + C. LE and GT 16","268","0.986453938173436","0.972716410787018","1.00019146555986","0"
"Not disabled","2002","Bavaria","1-pers.-HH","349","0.864530661981164","0.831035150846028","0.898026173116301","0"
"Not disabled","2002","Saxony","Couple + C. GT 16 ","293","0.907108738616573","0.874898948158628","0.939318529074518","0"
"Not disabled","2002","Saxony","Couple + C. LE and GT 16","171","0.985072655557037","0.966950524097293","1.00319478701678","0"
"Not disabled","2002","Saxony-Anhalt","1-pers.-HH","111","0.887570935518286","0.831970514127309","0.943171356909262","0"
"Not disabled","2002","Saxony-Anhalt","(Married) couple without C. ","287","0.83623027534067","0.796601975495167","0.875858575186172","0"
"Not disabled","2002","Saxony-Anhalt","Single parent ","44","0.879146810056328","0.787880642843662","0.970412977268995","0"
"Not disabled","2002","Hesse","Couple + C. GT 16 ","241","0.929840741865273","0.898794560032471","0.960886923698074","0"
"Not disabled","2002","Rhineland-Palatinate,Saarland","(Married) couple without C. ","345","0.817830736138145","0.78087257578639","0.854788896489901","0"
"Not disabled","2002","Rhineland-Palatinate,Saarland","Single parent ","68","0.89661773918139","0.827713786581113","0.965521691781666","0"
"Not disabled","2002","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","317","0.972519249075043","0.954718470955991","0.990320027194095","0"
"Not disabled","2002","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","168","0.887702029758589","0.842807766359844","0.932596293157334","0"
"Not disabled","2002","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","118","0.91776427152959","0.869795492564722","0.965733050494457","0"
"Not disabled","2002","Baden-Württemberg","1-pers.-HH","278","0.829861637212105","0.789135034543671","0.870588239880538","0"
"Not disabled","2002","Saxony-Anhalt","Couple + C. LE 16 ","129","0.982985285608885","0.960923179674951","1.00504739154282","0"
"Not disabled","2002","Saxony-Anhalt","Couple + C. GT 16 ","216","0.912168101305465","0.87590176051074","0.94843444210019","0"
"Not disabled","2002","Saxony-Anhalt","Couple + C. LE and GT 16","75","0.995406169149457","0.980203180933295","1.01060915736562","0"
"Not disabled","2002","Thuringia","1-pers.-HH","111","0.899266211863519","0.846291455323745","0.952240968403293","0"
"Not disabled","2002","Thuringia","(Married) couple without C. ","237","0.818448606464296","0.773458291137969","0.863438921790623","0"
"Not disabled","2002","Thuringia","Single parent ","47","0.959434910112172","0.904752572926184","1.01411724729816","0"
"Not disabled","2002","North Rhine-Westphalia","Single parent ","180","0.928742851590591","0.892542800171788","0.964942903009394","0"
"Not disabled","2002","North Rhine-Westphalia","Couple + C. LE 16 ","1012","0.966064411156712","0.955107425747376","0.977021396566048","0"
"Not disabled","2002","North Rhine-Westphalia","Couple + C. GT 16 ","734","0.901252052088779","0.880631169969266","0.921872934208292","0"
"Not disabled","2002","North Rhine-Westphalia","Couple + C. LE and GT 16","398","0.981888781287658","0.968933230743984","0.994844331831331","0"
"Not disabled","2002","Hesse","(Married) couple without C. ","466","0.791082094519079","0.757649311317762","0.824514877720395","0"
"Not disabled","2002","Hesse","Single parent ","62","0.94861847267395","0.895355498097841","1.00188144725006","0"
"Not disabled","2002","Hesse","Couple + C. LE 16 ","374","0.969927943616737","0.952934416554015","0.986921470679459","0"
"Not disabled","2002","Hesse","Couple + C. LE and GT 16","109","0.958231459491956","0.921506990243639","0.994955928740273","0"
"Not disabled","2002","Rhineland-Palatinate,Saarland","1-pers.-HH","147","0.868045870526154","0.817319607826947","0.918772133225362","0"
"Not disabled","2002","Thuringia","Couple + C. LE 16 ","158","0.972671442042057","0.947565181916146","0.997777702167968","0"
"Not disabled","2002","Thuringia","Couple + C. GT 16 ","203","0.907563953382072","0.868937884019748","0.946190022744396","0"
"Not disabled","2002","Thuringia","Couple + C. LE and GT 16","96","0.965952062477278","0.930228588529712","1.00167553642484","0"
"Not disabled","2002","Hesse","1-pers.-HH","165","0.845193291443409","0.794028596892764","0.896357985994053","0"
"Disabled","2003","Berlin","Single parent ","4","","","","1"
"Disabled","2003","Berlin","Couple + C. LE 16 ","9","","","","1"
"Disabled","2003","Berlin","Couple + C. LE and GT 16","2","","","","1"
"Disabled","2003","Brandenburg","1-pers.-HH","16","","","","1"
"Disabled","2003","Brandenburg","(Married) couple without C. ","68","0.191785509787982","0.15036126823909","0.233209751336874","1"
"Disabled","2003","Brandenburg","Single parent ","1","","","","1"
"Disabled","2003","Schleswig-Holstein","1-pers.-HH","13","","","","1"
"Disabled","2003","Schleswig-Holstein","(Married) couple without C. ","42","0.16868490102545","0.122812756069739","0.21455704598116","1"
"Disabled","2003","Schleswig-Holstein","Single parent ","4","","","","1"
"Disabled","2003","Schleswig-Holstein","Couple + C. LE 16 ","1","","","","1"
"Disabled","2003","Schleswig-Holstein","Couple + C. GT 16 ","10","","","","1"
"Disabled","2003","Schleswig-Holstein","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2003","Bavaria","Single parent ","9","","","","1"
"Disabled","2003","Bavaria","Couple + C. LE 16 ","9","","","","1"
"Disabled","2003","Bavaria","Couple + C. GT 16 ","42","0.0713437079654724","0.0505741417255363","0.0921132742054086","1"
"Disabled","2003","Bavaria","Couple + C. LE and GT 16","10","","","","1"
"Disabled","2003","Berlin","1-pers.-HH","29","","","","1"
"Disabled","2003","Berlin","(Married) couple without C. ","44","0.212914707752525","0.159778030028971","0.266051385476079","1"
"Disabled","2003","Berlin","Couple + C. GT 16 ","13","","","","1"
"Disabled","2003","Brandenburg","Couple + C. LE 16 ","2","","","","1"
"Disabled","2003","Hamburg","1-pers.-HH","15","","","","1"
"Disabled","2003","Hamburg","(Married) couple without C. ","14","","","","1"
"Disabled","2003","Hamburg","Single parent ","1","","","","1"
"Disabled","2003","Hamburg","Couple + C. LE 16 ","1","","","","1"
"Disabled","2003","Hamburg","Couple + C. GT 16 ","2","","","","1"
"Disabled","2003","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Disabled","2003","Baden-Württemberg","Single parent ","11","","","","1"
"Disabled","2003","Baden-Württemberg","Couple + C. LE 16 ","15","","","","1"
"Disabled","2003","Baden-Württemberg","Couple + C. LE and GT 16","5","","","","1"
"Disabled","2003","Bavaria","1-pers.-HH","52","0.144190094843036","0.109765054058197","0.178615135627874","1"
"Disabled","2003","Bavaria","(Married) couple without C. ","162","0.179724467841287","0.155734259277646","0.203714676404928","1"
"Disabled","2003","Lower Saxony","1-pers.-HH","33","0.162908345647918","0.113315793113308","0.212500898182528","1"
"Disabled","2003","Lower Saxony","(Married) couple without C. ","92","0.189314674907903","0.158097852084447","0.220531497731358","1"
"Disabled","2003","Lower Saxony","Single parent ","13","","","","1"
"Disabled","2003","Lower Saxony","Couple + C. LE 16 ","15","","","","1"
"Disabled","2003","Lower Saxony","Couple + C. GT 16 ","31","0.106113921303684","0.0742552150672154","0.137972627540153","1"
"Disabled","2003","Rhineland-Palatinate,Saarland","Single parent ","6","","","","1"
"Disabled","2003","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","7","","","","1"
"Disabled","2003","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","20","","","","1"
"Disabled","2003","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","7","","","","1"
"Disabled","2003","Baden-Württemberg","1-pers.-HH","57","0.18977450801713","0.147077496892217","0.232471519142042","1"
"Disabled","2003","Baden-Württemberg","(Married) couple without C. ","124","0.174769381155438","0.148648343977193","0.200890418333683","1"
"Disabled","2003","Baden-Württemberg","Couple + C. GT 16 ","46","0.108357488670853","0.0801056665399779","0.136609310801728","1"
"Disabled","2003","Lower Saxony","Couple + C. LE and GT 16","7","","","","1"
"Disabled","2003","Bremen","1-pers.-HH","7","","","","1"
"Disabled","2003","Bremen","(Married) couple without C. ","11","","","","1"
"Disabled","2003","Bremen","Single parent ","","","","","1"
"Disabled","2003","Bremen","Couple + C. LE 16 ","","","","","1"
"Disabled","2003","Bremen","Couple + C. GT 16 ","1","","","","1"
"Disabled","2003","Bremen","Couple + C. LE and GT 16","","","","","1"
"Disabled","2003","North Rhine-Westphalia","1-pers.-HH","110","0.188757100144682","0.15841645824335","0.219097742046014","1"
"Disabled","2003","North Rhine-Westphalia","(Married) couple without C. ","292","0.211564101734207","0.191335940981174","0.23179226248724","1"
"Disabled","2003","North Rhine-Westphalia","Single parent ","14","","","","1"
"Disabled","2003","North Rhine-Westphalia","Couple + C. LE 16 ","32","0.0335599356661337","0.0222902550069424","0.044829616325325","1"
"Disabled","2003","North Rhine-Westphalia","Couple + C. GT 16 ","70","0.0952462789292598","0.0747370221445803","0.115755535713939","1"
"Disabled","2003","North Rhine-Westphalia","Couple + C. LE and GT 16","13","","","","1"
"Disabled","2003","Hesse","1-pers.-HH","29","","","","1"
"Disabled","2003","Hesse","(Married) couple without C. ","97","0.191534015745785","0.15840547694785","0.22466255454372","1"
"Disabled","2003","Hesse","Single parent ","5","","","","1"
"Disabled","2003","Hesse","Couple + C. LE 16 ","13","","","","1"
"Disabled","2003","Hesse","Couple + C. GT 16 ","23","","","","1"
"Disabled","2003","Hesse","Couple + C. LE and GT 16","10","","","","1"
"Disabled","2003","Rhineland-Palatinate,Saarland","1-pers.-HH","28","","","","1"
"Disabled","2003","Rhineland-Palatinate,Saarland","(Married) couple without C. ","87","0.210097576919371","0.171044325712923","0.249150828125819","1"
"Disabled","2003","Brandenburg","Couple + C. GT 16 ","11","","","","1"
"Disabled","2003","Brandenburg","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2003","Mecklenburg-Western Pomerania","1-pers.-HH","13","","","","1"
"Disabled","2003","Mecklenburg-Western Pomerania","(Married) couple without C. ","35","0.191976784155331","0.134756676215258","0.249196892095405","1"
"Disabled","2003","Mecklenburg-Western Pomerania","Single parent ","2","","","","1"
"Disabled","2003","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","2","","","","1"
"Disabled","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","3","","","","1"
"Disabled","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","2","","","","1"
"Disabled","2003","Saxony","1-pers.-HH","25","","","","1"
"Disabled","2003","Saxony","(Married) couple without C. ","63","0.109976195033017","0.0845146794943553","0.135437710571678","1"
"Disabled","2003","Saxony","Single parent ","7","","","","1"
"Disabled","2003","Saxony","Couple + C. LE 16 ","4","","","","1"
"Disabled","2003","Saxony","Couple + C. GT 16 ","16","","","","1"
"Disabled","2003","Thuringia","Couple + C. LE and GT 16","2","","","","1"
"Disabled","2003","Saxony","Couple + C. LE and GT 16","3","","","","1"
"Disabled","2003","Saxony-Anhalt","1-pers.-HH","14","","","","1"
"Disabled","2003","Saxony-Anhalt","(Married) couple without C. ","46","0.155585046853062","0.116478181485527","0.194691912220597","1"
"Disabled","2003","Saxony-Anhalt","Single parent ","4","","","","1"
"Disabled","2003","Saxony-Anhalt","Couple + C. LE 16 ","4","","","","1"
"Disabled","2003","Saxony-Anhalt","Couple + C. GT 16 ","13","","","","1"
"Disabled","2003","Saxony-Anhalt","Couple + C. LE and GT 16","1","","","","1"
"Disabled","2003","Thuringia","1-pers.-HH","14","","","","1"
"Disabled","2003","Thuringia","(Married) couple without C. ","44","0.170635099646935","0.128065999031018","0.213204200262851","1"
"Disabled","2003","Thuringia","Single parent ","4","","","","1"
