"m11124","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Not disabled","2010","Saxony","1542","0.90476033749949","0.890706763503358","0.918813911495623"
"Not disabled","2010","Saxony-Anhalt","832","0.890211325642742","0.86991047524544","0.910512176040045"
"Not disabled","2010","Thuringia","859","0.883208542112674","0.862870810741156","0.903546273484192"
"Disabled","2010","Schleswig-Holstein","79","0.135355402307136","0.110589582035056","0.160121222579216"
"Disabled","2010","Hamburg","34","0.136769311168586","0.102580028109594","0.170958594227578"
"Disabled","2010","Lower Saxony","198","0.130714315895623","0.116606115622151","0.144822516169096"
"Disabled","2010","Bremen","15","","",""
"Disabled","2010","North Rhine-Westphalia","515","0.142933743514378","0.133219634130073","0.152647852898683"
"Disabled","2010","Hesse","170","0.133735927202635","0.117450419181825","0.150021435223445"
"Disabled","2010","Rhineland-Palatinate,Saarland","119","0.105154363300956","0.088724062517634","0.121584664084277"
"Disabled","2010","Baden-Württemberg","236","0.108472391805694","0.0971600744678799","0.119784709143509"
"Disabled","2010","Bavaria","332","0.129711198526014","0.118729773945737","0.140692623106292"
"Disabled","2010","Berlin","97","0.175542387353829","0.151012967781551","0.200071806926107"
"Disabled","2010","Brandenburg","105","0.11532954818668","0.0950604251007096","0.13559867127265"
"Disabled","2010","Mecklenburg-Western Pomerania","47","0.144839891564155","0.116417654599594","0.173262128528717"
"Disabled","2010","Saxony","134","0.0952396625005099","0.0811860885043775","0.109293236496642"
"Disabled","2010","Saxony-Anhalt","79","0.109788674357258","0.0894878239599555","0.13008952475456"
"Disabled","2010","Thuringia","99","0.116791457887326","0.0964537265158085","0.137129189258844"
"Not disabled","2011","Schleswig-Holstein","885","0.889258518290648","0.869661086669231","0.908855949912066"
"Not disabled","2011","Hamburg","385","0.830454053289642","0.795110870790214","0.865797235789069"
"Not disabled","2011","Lower Saxony","2379","0.871595485744259","0.858851104562902","0.884339866925616"
"Not disabled","2011","Bremen","175","0.90372074498913","0.861778200202869","0.945663289775391"
"Not disabled","2011","North Rhine-Westphalia","5105","0.86209060750898","0.85316981664452","0.871011398373441"
"Not disabled","2011","Hesse","1757","0.865225883887319","0.85014269288388","0.880309074890759"
"Not disabled","2011","Rhineland-Palatinate,Saarland","1460","0.889295091809044","0.873987646672279","0.904602536945809"
"Not disabled","2011","Baden-Württemberg","3231","0.887286854539067","0.876878117571141","0.897695591506992"
"Not disabled","2011","Bavaria","4008","0.878253820976783","0.868645343376208","0.887862298577359"
"Not disabled","2011","Berlin","899","0.836130501747543","0.813392081052969","0.858868922442117"
"Not disabled","2011","Brandenburg","1026","0.893101447708921","0.875219999441503","0.910982895976339"
"Not disabled","2011","Mecklenburg-Western Pomerania","592","0.844939227432155","0.817387106551183","0.872491348313127"
"Not disabled","2011","Saxony","1667","0.898556417848437","0.884768831619904","0.91234400407697"
"Not disabled","2011","Saxony-Anhalt","991","0.875360943546126","0.855858997398176","0.894862889694077"
"Not disabled","2011","Thuringia","986","0.874134116556619","0.854638420433688","0.893629812679549"
"Disabled","2011","Schleswig-Holstein","100","0.110741481709352","0.0911440500879344","0.130338913330769"
"Disabled","2011","Hamburg","48","0.169545946710359","0.134202764210932","0.204889129209786"
"Disabled","2011","Lower Saxony","268","0.128404514255741","0.115660133074384","0.141148895437098"
"Disabled","2011","Bremen","15","","",""
"Disabled","2011","North Rhine-Westphalia","634","0.137909392491019","0.128988601626559","0.14683018335548"
"Disabled","2011","Hesse","212","0.13477411611268","0.119690925109241","0.14985730711612"
"Disabled","2011","Rhineland-Palatinate,Saarland","154","0.110704908190956","0.0953974630541912","0.126012353327721"
"Disabled","2011","Baden-Württemberg","315","0.112713145460933","0.102304408493008","0.123121882428859"
"Disabled","2011","Bavaria","441","0.121746179023217","0.112137701422641","0.131354656623792"
"Disabled","2011","Berlin","119","0.163869498252457","0.141131077557883","0.186607918947031"
"Disabled","2011","Brandenburg","121","0.106898552291079","0.0890171040236612","0.124780000558497"
"Disabled","2011","Mecklenburg-Western Pomerania","71","0.155060772567845","0.127508651686873","0.182612893448817"
"Disabled","2011","Saxony","175","0.101443582151563","0.0876559959230304","0.115231168380096"
"Disabled","2011","Saxony-Anhalt","111","0.124639056453873","0.105137110305923","0.144141002601824"
"Disabled","2011","Thuringia","126","0.125865883443381","0.106370187320451","0.145361579566312"
"Not disabled","2012","Schleswig-Holstein","873","0.872731973027258","0.851887426752768","0.893576519301748"
"Not disabled","2012","Hamburg","396","0.860539953181412","0.828170737575301","0.892909168787522"
"Not disabled","2012","Lower Saxony","2289","0.860846165118319","0.847470266354091","0.874222063882548"
"Not disabled","2012","Bremen","180","0.902327012083116","0.860871317701302","0.94378270646493"
"Not disabled","2012","North Rhine-Westphalia","4921","0.866061892728822","0.857093393971821","0.875030391485822"
"Not disabled","2012","Hesse","1677","0.85487103622452","0.839074613178239","0.870667459270802"
"Not disabled","2012","Rhineland-Palatinate,Saarland","1416","0.889993403925538","0.874525745340085","0.905461062510992"
"Not disabled","2012","Baden-Württemberg","3015","0.884185982446545","0.873341660400813","0.895030304492277"
"Not disabled","2012","Bavaria","3922","0.874929040938441","0.865122353268163","0.884735728608719"
"Not disabled","2012","Berlin","890","0.814066040687888","0.790455000816091","0.837677080559686"
"Not disabled","2012","Brandenburg","975","0.880812985677551","0.86170038091087","0.899925590444231"
"Not disabled","2012","Mecklenburg-Western Pomerania","568","0.822917240669879","0.793479935310261","0.852354546029498"
"Not disabled","2012","Saxony","1654","0.885507899170834","0.870994684556104","0.900021113785565"
"Not disabled","2012","Saxony-Anhalt","936","0.863636270123281","0.842779536533466","0.884493003713095"
"Not disabled","2012","Thuringia","953","0.8751964878755","0.855540296808137","0.894852678942863"
"Disabled","2012","Schleswig-Holstein","109","0.127268026972742","0.106423480698252","0.148112573247232"
"Disabled","2012","Hamburg","44","0.139460046818588","0.107090831212478","0.171829262424699"
"Disabled","2012","Lower Saxony","283","0.139153834881681","0.125777936117452","0.152529733645909"
"Disabled","2012","Bremen","17","","",""
"Disabled","2012","North Rhine-Westphalia","619","0.133938107271178","0.124969608514178","0.142906606028179"
"Disabled","2012","Hesse","233","0.14512896377548","0.129332540729198","0.160925386821761"
"Disabled","2012","Rhineland-Palatinate,Saarland","156","0.110006596074462","0.0945389374890082","0.125474254659915"
"Disabled","2012","Baden-Württemberg","330","0.115814017553455","0.104969695507723","0.126658339599187"
"Disabled","2012","Bavaria","449","0.125070959061559","0.115264271391281","0.134877646731837"
"Disabled","2012","Berlin","153","0.185933959312112","0.162322919440314","0.209544999183909"
"Disabled","2012","Brandenburg","129","0.119187014322449","0.100074409555769","0.13829961908913"
"Disabled","2012","Mecklenburg-Western Pomerania","78","0.17708275933012","0.147645453970502","0.206520064689739"
"Disabled","2012","Saxony","195","0.114492100829166","0.0999788862144347","0.129005315443897"
"Disabled","2012","Saxony-Anhalt","104","0.136363729876719","0.115506996286905","0.157220463466534"
"Disabled","2012","Thuringia","133","0.1248035121245","0.105147321057137","0.144459703191863"
"Not disabled","2013","Schleswig-Holstein","969","0.866353998908879","0.846032023767395","0.886675974050363"
"Not disabled","2013","Hamburg","522","0.872589079433434","0.845119748030065","0.900058410836804"
"Not disabled","2013","Lower Saxony","2600","0.855581061919525","0.842794104227222","0.868368019611828"
"Not disabled","2013","Bremen","230","0.923435816083339","0.89007248815033","0.956799144016348"
"Not disabled","2013","North Rhine-Westphalia","5802","0.862324751834556","0.853907512103029","0.870741991566084"
"Not disabled","2013","Hesse","1934","0.851920604409477","0.837078905112584","0.86676230370637"
"Not disabled","2013","Rhineland-Palatinate,Saarland","1612","0.883781838603896","0.868872497566772","0.89869117964102"
"Not disabled","2013","Baden-Württemberg","3454","0.879150047750978","0.868778246851229","0.889521848650727"
"Not disabled","2013","Bavaria","4438","0.880416650252235","0.87131854743128","0.88951475307319"
"Not disabled","2013","Berlin","1024","0.825745766801058","0.804074978667688","0.847416554934428"
"Not disabled","2013","Brandenburg","996","0.876665253597401","0.857501684012374","0.895828823182428"
"Not disabled","2013","Mecklenburg-Western Pomerania","535","0.847183817186831","0.818560020083734","0.875807614289928"
"Not disabled","2013","Saxony","1612","0.886091384824786","0.871369600066363","0.900813169583209"
"Not disabled","2013","Saxony-Anhalt","977","0.870705836562374","0.850658017065482","0.890753656059266"
"Not disabled","2013","Thuringia","933","0.870331678583958","0.850031513894832","0.890631843273084"
"Disabled","2013","Schleswig-Holstein","108","0.133646001091121","0.113324025949637","0.153967976232605"
"Disabled","2013","Hamburg","44","0.127410920566566","0.0999415891631962","0.154880251969936"
"Disabled","2013","Lower Saxony","303","0.144418938080475","0.131631980388172","0.157205895772778"
"Disabled","2013","Bremen","14","","",""
"Disabled","2013","North Rhine-Westphalia","635","0.137675248165444","0.129258008433916","0.146092487896971"
"Disabled","2013","Hesse","266","0.148079395590523","0.13323769629363","0.162921094887416"
"Disabled","2013","Rhineland-Palatinate,Saarland","163","0.116218161396104","0.10130882035898","0.131127502433228"
"Disabled","2013","Baden-Württemberg","340","0.120849952249022","0.110478151349273","0.131221753148771"
"Disabled","2013","Bavaria","448","0.119583349747765","0.11048524692681","0.12868145256872"
"Disabled","2013","Berlin","153","0.174254233198942","0.152583445065572","0.195925021332313"
"Disabled","2013","Brandenburg","135","0.123334746402599","0.104171176817572","0.142498315987626"
"Disabled","2013","Mecklenburg-Western Pomerania","72","0.152816182813169","0.124192385710072","0.181439979916266"
"Disabled","2013","Saxony","177","0.113908615175214","0.0991868304167909","0.128630399933637"
"Disabled","2013","Saxony-Anhalt","99","0.129294163437626","0.109246343940734","0.149341982934518"
"Disabled","2013","Thuringia","119","0.129668321416042","0.109368156726916","0.149968486105168"
"Not disabled","2014","Schleswig-Holstein","818","0.854381857836542","0.831712439933029","0.877051275740054"
"Not disabled","2014","Hamburg","409","0.872294556166169","0.841353821898536","0.903235290433802"
"Not disabled","2014","Lower Saxony","2328","0.858139264202867","0.844761350903956","0.871517177501777"
"Not disabled","2014","Bremen","202","0.925424415998998","0.890471208724616","0.96037762327338"
"Not disabled","2014","North Rhine-Westphalia","5026","0.851091183165543","0.841810993538135","0.860371372792951"
"Not disabled","2014","Hesse","1636","0.848970854212166","0.832806096958007","0.865135611466325"
"Not disabled","2014","Rhineland-Palatinate,Saarland","1429","0.879913361980133","0.863925509162752","0.895901214797513"
"Not disabled","2014","Baden-Württemberg","2923","0.877024959299747","0.865706363597499","0.888343555001996"
"Not disabled","2014","Bavaria","3961","0.869312422999709","0.859376849748484","0.879247996250933"
"Not disabled","2014","Berlin","860","0.821380540919566","0.797532766572756","0.845228315266376"
"Not disabled","2014","Brandenburg","902","0.866256090726386","0.845469195076381","0.887042986376391"
"Not disabled","2014","Mecklenburg-Western Pomerania","491","0.814467406341913","0.78238584461228","0.846548968071545"
"Not disabled","2014","Saxony","1450","0.879387136875937","0.863562229294557","0.895212044457316"
"Not disabled","2014","Saxony-Anhalt","861","0.866830549551411","0.845405149688471","0.88825594941435"
"Not disabled","2014","Thuringia","877","0.881407648803504","0.86134909731662","0.901466200290388"
"Disabled","2014","Schleswig-Holstein","112","0.145618142163458","0.122948724259946","0.168287560066971"
"Disabled","2014","Hamburg","38","0.127705443833831","0.0967647095661976","0.158646178101464"
"Disabled","2014","Lower Saxony","285","0.141860735797133","0.128482822498223","0.155238649096044"
"Disabled","2014","Bremen","15","","",""
"Disabled","2014","North Rhine-Westphalia","627","0.148908816834457","0.139628627207049","0.158189006461865"
"Disabled","2014","Hesse","249","0.151029145787834","0.134864388533675","0.167193903041993"
"Disabled","2014","Rhineland-Palatinate,Saarland","159","0.120086638019867","0.104098785202487","0.136074490837248"
"Disabled","2014","Baden-Württemberg","311","0.122975040700253","0.111656444998004","0.134293636402501"
"Disabled","2014","Bavaria","460","0.130687577000291","0.120752003749067","0.140623150251516"
"Disabled","2014","Berlin","131","0.178619459080434","0.154771684733624","0.202467233427244"
"Disabled","2014","Brandenburg","128","0.133743909273614","0.112957013623609","0.154530804923619"
"Disabled","2014","Mecklenburg-Western Pomerania","73","0.185532593658087","0.153451031928455","0.21761415538772"
"Disabled","2014","Saxony","177","0.120612863124063","0.104787955542684","0.136437770705443"
"Disabled","2014","Saxony-Anhalt","105","0.133169450448589","0.11174405058565","0.154594850311529"
"Disabled","2014","Thuringia","121","0.118592351196496","0.0985337997096118","0.13865090268338"
"Not disabled","2015","Schleswig-Holstein","808","0.890484411270641","0.870116084793785","0.910852737747497"
"Not disabled","2015","Hamburg","430","0.879461563262787","0.849868302314118","0.909054824211456"
"Not disabled","2015","Lower Saxony","2353","0.853797164139867","0.840255641607685","0.867338686672049"
"Not disabled","2015","Bremen","173","0.920867262308276","0.882072934501218","0.959661590115334"
"Not disabled","2015","North Rhine-Westphalia","5000","0.852649136291066","0.843362236502483","0.86193603607965"
"Not disabled","2015","Hesse","1668","0.857314340311597","0.84153378256533","0.873094898057864"
"Not disabled","2015","Rhineland-Palatinate,Saarland","1446","0.872053009689844","0.855767029856495","0.888338989523194"
"Not disabled","2015","Baden-Württemberg","2940","0.877009556798173","0.865688601255493","0.888330512340854"
"Not disabled","2015","Bavaria","3994","0.881677709148962","0.872136327072665","0.89121909122526"
"Not disabled","2015","Berlin","875","0.834402388097078","0.811282364621816","0.85752241157234"
"Not disabled","2015","Brandenburg","884","0.861103323462169","0.839806397152984","0.882400249771354"
"Not disabled","2015","Mecklenburg-Western Pomerania","486","0.815942870226861","0.78390334058286","0.847982399870861"
"Not disabled","2015","Saxony","1382","0.882875087355742","0.866861204278664","0.89888897043282"
"Not disabled","2015","Saxony-Anhalt","823","0.901814628429556","0.882374064077207","0.921255192781904"
"Not disabled","2015","Thuringia","869","0.873641389221994","0.852860631991896","0.894422146452091"
"Disabled","2015","Schleswig-Holstein","95","0.109515588729358","0.0891472622525026","0.129883915206214"
"Disabled","2015","Hamburg","35","0.120538436737213","0.0909451757885442","0.150131697685882"
"Disabled","2015","Lower Saxony","262","0.146202835860133","0.132661313327951","0.159744358392316"
"Disabled","2015","Bremen","13","","",""
"Disabled","2015","North Rhine-Westphalia","596","0.147350863708934","0.13806396392035","0.156637763497517"
"Disabled","2015","Hesse","219","0.142685659688403","0.126905101942136","0.15846621743467"
"Disabled","2015","Rhineland-Palatinate,Saarland","170","0.127946990310155","0.111661010476806","0.144232970143505"
"Disabled","2015","Baden-Württemberg","293","0.122990443201826","0.111669487659146","0.134311398744507"
"Disabled","2015","Bavaria","408","0.118322290851038","0.10878090877474","0.127863672927335"
"Disabled","2015","Berlin","118","0.165597611902922","0.14247758842766","0.188717635378184"
"Disabled","2015","Brandenburg","129","0.138896676537831","0.117599750228646","0.160193602847016"
"Disabled","2015","Mecklenburg-Western Pomerania","76","0.184057129773139","0.152017600129139","0.21609665941714"
"Disabled","2015","Saxony","167","0.117124912644258","0.10111102956718","0.133138795721336"
"Disabled","2015","Saxony-Anhalt","77","0.0981853715704445","0.078744807218096","0.117625935922793"
"Disabled","2015","Thuringia","113","0.126358610778006","0.105577853547909","0.147139368008104"
"Not disabled","2016","Schleswig-Holstein","727","0.875218415882806","0.852585546807849","0.897851284957763"
"Not disabled","2016","Hamburg","393","0.878137833391717","0.84721853324787","0.909057133535564"
"Not disabled","2016","Lower Saxony","2136","0.858203472692747","0.844203350361047","0.872203595024446"
"Not disabled","2016","Bremen","168","0.910181204409199","0.868059202557835","0.952303206260562"
"Not disabled","2016","North Rhine-Westphalia","4518","0.852052208681936","0.842295472353903","0.861808945009969"
"Not disabled","2016","Hesse","1418","0.850912046718378","0.83361582828642","0.868208265150337"
"Not disabled","2016","Rhineland-Palatinate,Saarland","1330","0.882014521091786","0.865629277976073","0.8983997642075"
"Not disabled","2016","Baden-Württemberg","2596","0.875043513615428","0.862939525964137","0.88714750126672"
"Not disabled","2016","Bavaria","3535","0.881433985778819","0.871298470802691","0.891569500754947"
"Not disabled","2016","Berlin","795","0.837689877416874","0.81375864258234","0.861621112251407"
"Not disabled","2016","Brandenburg","832","0.869681212330979","0.848228308670015","0.891134115991943"
"Not disabled","2016","Mecklenburg-Western Pomerania","453","0.818341186373314","0.785297180699204","0.851385192047424"
"Not disabled","2016","Saxony","1304","0.882937315713054","0.866440709020079","0.899433922406029"
"Not disabled","2016","Saxony-Anhalt","760","0.90121678460494","0.880966959311232","0.921466609898648"
"Not disabled","2016","Thuringia","795","0.881729442006193","0.860713423524014","0.902745460488372"
"Disabled","2016","Schleswig-Holstein","92","0.124781584117194","0.102148715042237","0.147414453192151"
"Disabled","2016","Hamburg","37","0.121862166608283","0.0909428664644357","0.15278146675213"
"Disabled","2016","Lower Saxony","249","0.141796527307253","0.127796404975554","0.155796649638953"
"Disabled","2016","Bremen","9","","",""
"Disabled","2016","North Rhine-Westphalia","569","0.147947791318064","0.138191054990031","0.157704527646097"
"Disabled","2016","Hesse","211","0.149087953281622","0.131791734849663","0.16638417171358"
"Disabled","2016","Rhineland-Palatinate,Saarland","159","0.117985478908214","0.1016002357925","0.134370722023927"
"Disabled","2016","Baden-Württemberg","271","0.124956486384572","0.11285249873328","0.137060474035863"
"Disabled","2016","Bavaria","373","0.118566014221181","0.108430499245053","0.128701529197309"
"Disabled","2016","Berlin","117","0.162310122583126","0.138378887748593","0.18624135741766"
"Disabled","2016","Brandenburg","114","0.130318787669021","0.108865884008057","0.151771691329985"
"Disabled","2016","Mecklenburg-Western Pomerania","70","0.181658813626686","0.148614807952576","0.214702819300796"
"Disabled","2016","Saxony","155","0.117062684286946","0.100566077593971","0.133559290979922"
"Disabled","2016","Saxony-Anhalt","74","0.0987832153950595","0.0785333901013515","0.119033040688768"
"Disabled","2016","Thuringia","112","0.118270557993807","0.0972545395116276","0.139286576475986"
"Not disabled","2017","Schleswig-Holstein","845","0.877173361851204","0.856311799399056","0.898034924303353"
"Not disabled","2017","Hamburg","422","0.872619673728357","0.842381655165636","0.902857692291077"
"Not disabled","2017","Lower Saxony","2429","0.855844238090298","0.842595345555415","0.869093130625181"
"Not disabled","2017","Bremen","207","0.895516521294013","0.855096423147195","0.935936619440832"
"Not disabled","2017","North Rhine-Westphalia","4885","0.847292597197414","0.837826613340118","0.856758581054709"
"Not disabled","2017","Hesse","1600","0.88194120937754","0.867009626312641","0.896872792442438"
"Not disabled","2017","Rhineland-Palatinate,Saarland","1364","0.87599536479074","0.859475206208081","0.892515523373399"
"Not disabled","2017","Baden-Württemberg","2763","0.885653525656395","0.874344848566241","0.896962202746549"
"Not disabled","2017","Bavaria","3797","0.879526215977307","0.869715517716451","0.889336914238163"
"Not disabled","2017","Berlin","857","0.836482923573819","0.813445145503811","0.859520701643827"
"Not disabled","2017","Brandenburg","916","0.875192159299053","0.855105668727004","0.895278649871103"
"Not disabled","2017","Mecklenburg-Western Pomerania","501","0.815438503165309","0.783920930878853","0.846956075451765"
"Not disabled","2017","Saxony","1494","0.889308639730301","0.874211036214134","0.904406243246468"
"Not disabled","2017","Saxony-Anhalt","852","0.918906536459049","0.901314917076807","0.936498155841291"
"Not disabled","2017","Thuringia","862","0.870564993584833","0.849654852246963","0.891475134922703"
"Disabled","2017","Schleswig-Holstein","106","0.122826638148796","0.101965075696647","0.143688200600944"
"Disabled","2017","Hamburg","45","0.127380326271643","0.0971423077089229","0.157618344834364"
"Disabled","2017","Lower Saxony","271","0.144155761909702","0.130906869374819","0.157404654444585"
"Disabled","2017","Bremen","13","","",""
"Disabled","2017","North Rhine-Westphalia","662","0.152707402802586","0.14324141894529","0.162173386659882"
"Disabled","2017","Hesse","194","0.11805879062246","0.103127207557562","0.132990373687359"
"Disabled","2017","Rhineland-Palatinate,Saarland","165","0.12400463520926","0.107484476626601","0.140524793791919"
"Disabled","2017","Baden-Württemberg","279","0.114346474343605","0.103037797253451","0.125655151433759"
"Disabled","2017","Bavaria","432","0.120473784022693","0.110663085761837","0.130284482283549"
"Disabled","2017","Berlin","133","0.163517076426181","0.140479298356173","0.186554854496189"
"Disabled","2017","Brandenburg","124","0.124807840700946","0.104721350128898","0.144894331272995"
"Disabled","2017","Mecklenburg-Western Pomerania","81","0.184561496834691","0.153043924548235","0.216079069121147"
"Disabled","2017","Saxony","165","0.110691360269699","0.0955937567535323","0.125788963785866"
"Disabled","2017","Saxony-Anhalt","73","0.0810934635409511","0.0635018441587091","0.098685082923193"
"Disabled","2017","Thuringia","128","0.129435006415167","0.108524865077297","0.150345147753036"
"Not disabled","2018","Schleswig-Holstein","823","0.862976142211265","0.840875540054126","0.885076744368404"
"Not disabled","2018","Hamburg","442","0.885736803200488","0.857511168898975","0.913962437502001"
"Not disabled","2018","Lower Saxony","2281","0.859774105535422","0.846284150948276","0.873264060122569"
"Not disabled","2018","Bremen","213","0.943954513204471","0.914033174598059","0.973875851810884"
"Not disabled","2018","North Rhine-Westphalia","4748","0.848235090016028","0.838699833888052","0.857770346144003"
"Not disabled","2018","Hesse","1506","0.876775516891122","0.861196403245332","0.892354630536912"
"Not disabled","2018","Rhineland-Palatinate,Saarland","1315","0.861305899746673","0.843762370141841","0.878849429351504"
"Not disabled","2018","Baden-Württemberg","2523","0.883224409912243","0.871333212409275","0.895115607415212"
"Not disabled","2018","Bavaria","3558","0.881615514698483","0.871597614368313","0.891633415028653"
"Not disabled","2018","Berlin","871","0.852081473892882","0.829989012650022","0.874173935135741"
"Not disabled","2018","Brandenburg","894","0.865273928313825","0.844463047874698","0.886084808752952"
"Not disabled","2018","Mecklenburg-Western Pomerania","521","0.829448203751065","0.799302857025877","0.859593550476252"
"Not disabled","2018","Saxony","1450","0.889522069434858","0.874280224552673","0.904763914317043"
"Not disabled","2018","Saxony-Anhalt","830","0.896613872287867","0.876886401652586","0.916341342923148"
"Not disabled","2018","Thuringia","817","0.867562063473667","0.845915990465451","0.889208136481883"
"Disabled","2018","Schleswig-Holstein","107","0.137023857788735","0.114923255631596","0.159124459945874"
"Disabled","2018","Hamburg","46","0.114263196799512","0.0860375624979992","0.142488831101025"
"Disabled","2018","Lower Saxony","264","0.140225894464578","0.126735939877431","0.153715849051724"
"Disabled","2018","Bremen","14","","",""
"Disabled","2018","North Rhine-Westphalia","691","0.151764909983972","0.142229653855997","0.161300166111948"
"Disabled","2018","Hesse","204","0.123224483108878","0.107645369463088","0.138803596754668"
"Disabled","2018","Rhineland-Palatinate,Saarland","176","0.138694100253327","0.121150570648496","0.156237629858159"
"Disabled","2018","Baden-Württemberg","279","0.116775590087757","0.104884392584788","0.128666787590725"
"Disabled","2018","Bavaria","437","0.118384485301517","0.108366584971346","0.128402385631687"
"Disabled","2018","Berlin","121","0.147918526107118","0.125826064864258","0.170010987349978"
"Disabled","2018","Brandenburg","140","0.134726071686175","0.113915191247048","0.155536952125302"
"Disabled","2018","Mecklenburg-Western Pomerania","77","0.170551796248935","0.140406449523748","0.200697142974123"
"Disabled","2018","Saxony","175","0.110477930565142","0.0952360856829567","0.125719775447327"
"Disabled","2018","Saxony-Anhalt","85","0.103386127712133","0.0836586570768523","0.123113598347414"
"Disabled","2018","Thuringia","125","0.132437936526333","0.110791863518117","0.154084009534549"
"Not disabled","2019","Schleswig-Holstein","866","0.889599307862798","0.869795729498739","0.909402886226858"
"Not disabled","2019","Hamburg","486","0.888173191209338","0.861418109452824","0.914928272965852"
"Not disabled","2019","Lower Saxony","2245","0.860052826762392","0.846456052908087","0.873649600616698"
"Not disabled","2019","Bremen","207","0.954667822140107","0.927240627504488","0.982095016775726"
"Not disabled","2019","North Rhine-Westphalia","4764","0.855294059939419","0.845929027312413","0.864659092566426"
"Not disabled","2019","Hesse","1525","0.879794706333637","0.864399158359002","0.895190254308271"
"Not disabled","2019","Rhineland-Palatinate,Saarland","1304","0.857823239831957","0.839964516721855","0.875681962942059"
"Not disabled","2019","Baden-Württemberg","2545","0.884978330243735","0.873188178974279","0.896768481513191"
"Not disabled","2019","Bavaria","3552","0.883266809100462","0.873269590490872","0.893264027710051"
"Not disabled","2019","Berlin","904","0.847082879063446","0.825135182936206","0.869030575190686"
"Not disabled","2019","Brandenburg","961","0.859027835707468","0.838620241662483","0.879435429752453"
"Not disabled","2019","Mecklenburg-Western Pomerania","540","0.821428569247654","0.791085237112844","0.851771901382465"
"Not disabled","2019","Saxony","1464","0.879642502920928","0.863909233273625","0.895375772568231"
"Not disabled","2019","Saxony-Anhalt","811","0.900638846592326","0.881029506382841","0.92024818680181"
"Not disabled","2019","Thuringia","806","0.871474773175039","0.849930600391863","0.893018945958215"
"Disabled","2019","Schleswig-Holstein","96","0.110400692137202","0.0905971137731424","0.130204270501261"
"Disabled","2019","Hamburg","47","0.111826808790662","0.0850717270341485","0.138581890547176"
"Disabled","2019","Lower Saxony","256","0.139947173237608","0.126350399383302","0.153543947091913"
"Disabled","2019","Bremen","14","","",""
"Disabled","2019","North Rhine-Westphalia","657","0.144705940060581","0.135340907433574","0.154070972687587"
"Disabled","2019","Hesse","189","0.120205293666363","0.104809745691729","0.135600841640997"
"Disabled","2019","Rhineland-Palatinate,Saarland","165","0.142176760168043","0.124318037057941","0.160035483278145"
"Disabled","2019","Baden-Württemberg","268","0.115021669756265","0.103231518486809","0.126811821025721"
"Disabled","2019","Bavaria","411","0.116733190899538","0.106735972289949","0.126730409509128"
"Disabled","2019","Berlin","129","0.152917120936554","0.130969424809314","0.174864817063794"
"Disabled","2019","Brandenburg","156","0.140972164292532","0.120564570247547","0.161379758337517"
"Disabled","2019","Mecklenburg-Western Pomerania","72","0.178571430752346","0.148228098617535","0.208914762887157"
"Disabled","2019","Saxony","179","0.120357497079072","0.104624227431769","0.136090766726375"
"Disabled","2019","Saxony-Anhalt","83","0.0993611534076745","0.0797518131981895","0.118970493617159"
"Disabled","2019","Thuringia","121","0.128525226824961","0.106981054041786","0.150069399608137"
