"pli0091_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2011","inadequately","Rural Area","41","0.351445417791535","0.26808401252524","0.43480682305783"
"Rarely","2011","general elemantary","Urban Area","618","0.286310848666414","0.266117600908241","0.306504096424588"
"Rarely","2011","general elemantary","Rural Area","322","0.274031934409293","0.246819487852978","0.301244380965608"
"Rarely","2011","middle vocational","Urban Area","3983","0.443086877320853","0.432457562254653","0.453716192387053"
"Rarely","2011","middle vocational","Rural Area","2702","0.452529978456249","0.439406574425246","0.465653382487251"
"Rarely","2011","vocational + Abi","Urban Area","797","0.492429940600487","0.466803125929761","0.518056755271214"
"Rarely","2011","vocational + Abi","Rural Area","287","0.467248271921757","0.425360609450662","0.509135934392851"
"Rarely","2011","higher vocational","Urban Area","608","0.529837809543199","0.500396381045061","0.559279238041337"
"Rarely","2011","higher vocational","Rural Area","402","0.492827371542311","0.456951373547168","0.528703369537454"
"Rarely","2011","higher education","Urban Area","2385","0.493672922693656","0.47903444722227","0.508311398165043"
"Rarely","2011","higher education","Rural Area","1017","0.559213566319399","0.535804764705854","0.582622367932944"
"Never","2011","in school","Urban Area","9","","",""
"Never","2011","in school","Rural Area","7","","",""
"Never","2011","inadequately","Urban Area","186","0.711007151907929","0.658380445229956","0.763633858585902"
"Never","2011","inadequately","Rural Area","67","0.540235010768828","0.453214399446396","0.62725562209126"
"Never","2011","general elemantary","Urban Area","958","0.53201165024375","0.509721611858763","0.554301688628738"
"Never","2011","general elemantary","Rural Area","530","0.562404781263629","0.532137805531905","0.592671756995354"
"Never","2011","middle vocational","Urban Area","2719","0.340387902296797","0.330248824042876","0.350526980550717"
"Never","2011","middle vocational","Rural Area","1895","0.356342915792594","0.343715804968298","0.368970026616891"
"Never","2011","vocational + Abi","Urban Area","285","0.17136300302599","0.152047096426543","0.190678909625438"
"Never","2011","vocational + Abi","Rural Area","122","0.238450740904859","0.202674214009404","0.274227267800313"
"Never","2011","higher vocational","Urban Area","262","0.234409177320935","0.209420157641324","0.259398197000547"
"Never","2011","higher vocational","Rural Area","195","0.275912144555007","0.243837657670586","0.307986631439428"
"Never","2011","higher education","Urban Area","872","0.195619058952798","0.184004650699032","0.207233467206563"
"Never","2011","higher education","Rural Area","346","0.220522508328217","0.200974411873247","0.240070604783187"
"Daily","2012","in school","Urban Area","","","",""
"Daily","2012","in school","Rural Area","","","",""
"Daily","2012","inadequately","Urban Area","","","",""
"Daily","2012","inadequately","Rural Area","","","",""
"Daily","2012","general elemantary","Urban Area","","","",""
"Daily","2012","general elemantary","Rural Area","","","",""
"Daily","2012","middle vocational","Urban Area","","","",""
"Daily","2012","middle vocational","Rural Area","","","",""
"Daily","2012","vocational + Abi","Urban Area","","","",""
"Daily","2012","vocational + Abi","Rural Area","","","",""
"Daily","2012","higher vocational","Urban Area","","","",""
"Daily","2012","higher vocational","Rural Area","","","",""
"Daily","2012","higher education","Urban Area","","","",""
"Daily","2012","higher education","Rural Area","","","",""
"Min 1x per week","2012","in school","Urban Area","","","",""
"Min 1x per week","2012","in school","Rural Area","","","",""
"Min 1x per week","2012","inadequately","Urban Area","","","",""
"Min 1x per week","2012","inadequately","Rural Area","","","",""
"Min 1x per week","2012","general elemantary","Urban Area","","","",""
"Min 1x per week","2012","general elemantary","Rural Area","","","",""
"Min 1x per week","2012","middle vocational","Urban Area","","","",""
"Min 1x per week","2012","middle vocational","Rural Area","","","",""
"Min 1x per week","2012","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2012","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2012","higher vocational","Urban Area","","","",""
"Min 1x per week","2012","higher vocational","Rural Area","","","",""
"Min 1x per week","2012","higher education","Urban Area","","","",""
"Min 1x per week","2012","higher education","Rural Area","","","",""
"Min 1x per month","2012","in school","Urban Area","","","",""
"Min 1x per month","2012","in school","Rural Area","","","",""
"Min 1x per month","2012","inadequately","Urban Area","","","",""
"Min 1x per month","2012","inadequately","Rural Area","","","",""
"Min 1x per month","2012","general elemantary","Urban Area","","","",""
"Min 1x per month","2012","general elemantary","Rural Area","","","",""
"Min 1x per month","2012","middle vocational","Urban Area","","","",""
"Min 1x per month","2012","middle vocational","Rural Area","","","",""
"Min 1x per month","2012","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2012","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2012","higher vocational","Urban Area","","","",""
"Min 1x per month","2012","higher vocational","Rural Area","","","",""
"Min 1x per month","2012","higher education","Urban Area","","","",""
"Min 1x per month","2012","higher education","Rural Area","","","",""
"Rarely","2012","in school","Urban Area","","","",""
"Rarely","2012","in school","Rural Area","","","",""
"Rarely","2012","inadequately","Urban Area","","","",""
"Rarely","2012","inadequately","Rural Area","","","",""
"Rarely","2012","general elemantary","Urban Area","","","",""
"Rarely","2012","general elemantary","Rural Area","","","",""
"Rarely","2012","middle vocational","Urban Area","","","",""
"Rarely","2012","middle vocational","Rural Area","","","",""
"Rarely","2012","vocational + Abi","Urban Area","","","",""
"Rarely","2012","vocational + Abi","Rural Area","","","",""
"Rarely","2012","higher vocational","Urban Area","","","",""
"Rarely","2012","higher vocational","Rural Area","","","",""
"Rarely","2012","higher education","Urban Area","","","",""
"Rarely","2012","higher education","Rural Area","","","",""
"Never","2012","in school","Urban Area","","","",""
"Never","2012","in school","Rural Area","","","",""
"Never","2012","inadequately","Urban Area","","","",""
"Never","2012","inadequately","Rural Area","","","",""
"Never","2012","general elemantary","Urban Area","","","",""
"Never","2012","general elemantary","Rural Area","","","",""
"Never","2012","middle vocational","Urban Area","","","",""
"Never","2012","middle vocational","Rural Area","","","",""
"Never","2012","vocational + Abi","Urban Area","","","",""
"Never","2012","vocational + Abi","Rural Area","","","",""
"Never","2012","higher vocational","Urban Area","","","",""
"Never","2012","higher vocational","Rural Area","","","",""
"Never","2012","higher education","Urban Area","","","",""
"Never","2012","higher education","Rural Area","","","",""
"Daily","2013","in school","Urban Area","","","",""
"Daily","2013","in school","Rural Area","","","",""
"Daily","2013","inadequately","Urban Area","","","",""
"Daily","2013","inadequately","Rural Area","","","",""
"Daily","2013","general elemantary","Urban Area","1","","",""
"Daily","2013","general elemantary","Rural Area","","","",""
"Daily","2013","middle vocational","Urban Area","2","","",""
"Daily","2013","middle vocational","Rural Area","2","","",""
"Daily","2013","vocational + Abi","Urban Area","1","","",""
"Daily","2013","vocational + Abi","Rural Area","","","",""
"Daily","2013","higher vocational","Urban Area","","","",""
"Daily","2013","higher vocational","Rural Area","","","",""
"Daily","2013","higher education","Urban Area","1","","",""
"Daily","2013","higher education","Rural Area","","","",""
"Min 1x per week","2013","in school","Urban Area","38","0.130365681968781","0.0927626634913069","0.167968700446254"
"Min 1x per week","2013","in school","Rural Area","23","","",""
"Min 1x per week","2013","inadequately","Urban Area","3","","",""
"Min 1x per week","2013","inadequately","Rural Area","3","","",""
"Min 1x per week","2013","general elemantary","Urban Area","57","0.0316239618659697","0.0232856512791923","0.039962272452747"
"Min 1x per week","2013","general elemantary","Rural Area","38","0.0324440123295274","0.0208879587389807","0.0440000659200741"
"Min 1x per week","2013","middle vocational","Urban Area","158","0.026923425751375","0.0232275960557755","0.0306192554469745"
"Min 1x per week","2013","middle vocational","Rural Area","78","0.0212377163854638","0.0172624525013124","0.0252129802696151"
"Min 1x per week","2013","vocational + Abi","Urban Area","29","","",""
"Min 1x per week","2013","vocational + Abi","Rural Area","6","","",""
"Min 1x per week","2013","higher vocational","Urban Area","13","","",""
"Min 1x per week","2013","higher vocational","Rural Area","6","","",""
"Min 1x per week","2013","higher education","Urban Area","79","0.0253840215199312","0.0206243269414068","0.0301437160984555"
"Min 1x per week","2013","higher education","Rural Area","16","","",""
"Min 1x per month","2013","in school","Urban Area","165","0.506233882452748","0.45039856624405","0.562069198661447"
"Min 1x per month","2013","in school","Rural Area","70","0.462506924900423","0.378710750243433","0.546303099557414"
"Min 1x per month","2013","inadequately","Urban Area","21","","",""
"Min 1x per month","2013","inadequately","Rural Area","11","","",""
"Min 1x per month","2013","general elemantary","Urban Area","272","0.149896273329853","0.132887253418924","0.166905293240782"
"Min 1x per month","2013","general elemantary","Rural Area","125","0.113854457595601","0.0931372239593134","0.134571691231889"
"Min 1x per month","2013","middle vocational","Urban Area","1201","0.161083928604524","0.152690128043061","0.169477729165987"
"Min 1x per month","2013","middle vocational","Rural Area","700","0.138670179972128","0.129141127397753","0.148199232546504"
"Min 1x per month","2013","vocational + Abi","Urban Area","289","0.240092614269305","0.216783650388665","0.263401578149944"
"Min 1x per month","2013","vocational + Abi","Rural Area","89","0.17807889780642","0.144100342842892","0.212057452769949"
"Min 1x per month","2013","higher vocational","Urban Area","175","0.165580832824294","0.142577286618794","0.188584379029793"
"Min 1x per month","2013","higher vocational","Rural Area","80","0.114380499498768","0.0903524940087658","0.138408504988769"
"Min 1x per month","2013","higher education","Urban Area","1026","0.273144646261867","0.259661152096509","0.286628140427225"
"Min 1x per month","2013","higher education","Rural Area","323","0.211230508241999","0.191414888343225","0.231046128140774"
"Rarely","2013","in school","Urban Area","95","0.329974014180921","0.277462030307876","0.382485998053966"
"Rarely","2013","in school","Rural Area","38","0.30672148902745","0.229220970497353","0.384222007557547"
"Rarely","2013","inadequately","Urban Area","56","0.227985588496454","0.171776362423089","0.284194814569819"
"Rarely","2013","inadequately","Rural Area","37","0.280150888658741","0.197715744075398","0.362586033242085"
"Rarely","2013","general elemantary","Urban Area","553","0.274751534829344","0.253481833847766","0.296021235810923"
"Rarely","2013","general elemantary","Rural Area","271","0.258149047923956","0.229606166791314","0.286691929056599"
"Rarely","2013","middle vocational","Urban Area","3375","0.416570537738414","0.405313821041449","0.427827254435379"
"Rarely","2013","middle vocational","Rural Area","2382","0.433587823994866","0.419923810848966","0.447251837140765"
"Rarely","2013","vocational + Abi","Urban Area","711","0.51278207901575","0.485506041292572","0.540058116738928"
"Rarely","2013","vocational + Abi","Rural Area","282","0.5699350843241","0.525964390969257","0.613905777678944"
"Rarely","2013","higher vocational","Urban Area","546","0.53736581665103","0.506508972846166","0.568222660455893"
"Rarely","2013","higher vocational","Rural Area","379","0.547666866152655","0.510091296187156","0.585242436118154"
"Rarely","2013","higher education","Urban Area","2284","0.510283262837319","0.495156003792787","0.525410521881851"
"Rarely","2013","higher education","Rural Area","922","0.523241775982334","0.498994967004145","0.547488584960524"
"Never","2013","in school","Urban Area","10","","",""
"Never","2013","in school","Rural Area","5","","",""
"Never","2013","inadequately","Urban Area","134","0.651256120126821","0.587404722101056","0.715107518152587"
"Never","2013","inadequately","Rural Area","63","0.547163863882487","0.455789386241594","0.63853834152338"
"Never","2013","general elemantary","Urban Area","809","0.543698436932096","0.519965420926235","0.567431452937958"
"Never","2013","general elemantary","Rural Area","469","0.595552482150916","0.56354177099624","0.627563193305591"
"Never","2013","middle vocational","Urban Area","2632","0.395262122375975","0.384098645753334","0.406425598998616"
"Never","2013","middle vocational","Rural Area","1891","0.404524161415986","0.390991670402049","0.418056652429923"
"Never","2013","vocational + Abi","Urban Area","260","0.209489934955324","0.187283005202104","0.231696864708544"
"Never","2013","vocational + Abi","Rural Area","110","0.219723823904267","0.182949359336852","0.256498288471682"
"Never","2013","higher vocational","Urban Area","269","0.282207099624684","0.254353510084601","0.310060689164767"
"Never","2013","higher vocational","Rural Area","209","0.327662278943526","0.292227877148695","0.363096680738357"
"Never","2013","higher education","Urban Area","805","0.191087200166694","0.179189890634398","0.202984509698989"
"Never","2013","higher education","Rural Area","369","0.255958745034594","0.234773290648305","0.277144199420883"
"Daily","2014","in school","Urban Area","","","",""
"Daily","2014","in school","Rural Area","","","",""
"Daily","2014","inadequately","Urban Area","","","",""
"Daily","2014","inadequately","Rural Area","","","",""
"Daily","2014","general elemantary","Urban Area","","","",""
"Daily","2014","general elemantary","Rural Area","","","",""
"Daily","2014","middle vocational","Urban Area","","","",""
"Daily","2014","middle vocational","Rural Area","","","",""
"Daily","2014","vocational + Abi","Urban Area","","","",""
"Daily","2014","vocational + Abi","Rural Area","","","",""
"Daily","2014","higher vocational","Urban Area","","","",""
"Daily","2014","higher vocational","Rural Area","","","",""
"Daily","2014","higher education","Urban Area","","","",""
"Daily","2014","higher education","Rural Area","","","",""
"Min 1x per week","2014","in school","Urban Area","","","",""
"Min 1x per week","2014","in school","Rural Area","","","",""
"Min 1x per week","2014","inadequately","Urban Area","","","",""
"Min 1x per week","2014","inadequately","Rural Area","","","",""
"Min 1x per week","2014","general elemantary","Urban Area","","","",""
"Min 1x per week","2014","general elemantary","Rural Area","","","",""
"Min 1x per week","2014","middle vocational","Urban Area","","","",""
"Min 1x per week","2014","middle vocational","Rural Area","","","",""
"Min 1x per week","2014","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2014","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2014","higher vocational","Urban Area","","","",""
"Min 1x per week","2014","higher vocational","Rural Area","","","",""
"Min 1x per week","2014","higher education","Urban Area","","","",""
"Min 1x per week","2014","higher education","Rural Area","","","",""
"Min 1x per month","2014","in school","Urban Area","","","",""
"Min 1x per month","2014","in school","Rural Area","","","",""
"Min 1x per month","2014","inadequately","Urban Area","","","",""
"Min 1x per month","2014","inadequately","Rural Area","","","",""
"Min 1x per month","2014","general elemantary","Urban Area","","","",""
"Min 1x per month","2014","general elemantary","Rural Area","","","",""
"Min 1x per month","2014","middle vocational","Urban Area","","","",""
"Min 1x per month","2014","middle vocational","Rural Area","","","",""
"Min 1x per month","2014","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2014","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2014","higher vocational","Urban Area","","","",""
"Min 1x per month","2014","higher vocational","Rural Area","","","",""
"Min 1x per month","2014","higher education","Urban Area","","","",""
"Min 1x per month","2014","higher education","Rural Area","","","",""
"Rarely","2014","in school","Urban Area","","","",""
"Rarely","2014","in school","Rural Area","","","",""
"Rarely","2014","inadequately","Urban Area","","","",""
"Rarely","2014","inadequately","Rural Area","","","",""
"Rarely","2014","general elemantary","Urban Area","","","",""
"Rarely","2014","general elemantary","Rural Area","","","",""
"Rarely","2014","middle vocational","Urban Area","","","",""
"Rarely","2014","middle vocational","Rural Area","","","",""
"Rarely","2014","vocational + Abi","Urban Area","","","",""
"Rarely","2014","vocational + Abi","Rural Area","","","",""
"Rarely","2014","higher vocational","Urban Area","","","",""
"Rarely","2014","higher vocational","Rural Area","","","",""
"Rarely","2014","higher education","Urban Area","","","",""
"Rarely","2014","higher education","Rural Area","","","",""
"Never","2014","in school","Urban Area","","","",""
"Never","2014","in school","Rural Area","","","",""
"Never","2014","inadequately","Urban Area","","","",""
"Never","2014","inadequately","Rural Area","","","",""
"Never","2014","general elemantary","Urban Area","","","",""
"Never","2014","general elemantary","Rural Area","","","",""
"Never","2014","middle vocational","Urban Area","","","",""
"Never","2014","middle vocational","Rural Area","","","",""
"Never","2014","vocational + Abi","Urban Area","","","",""
"Never","2014","vocational + Abi","Rural Area","","","",""
"Never","2014","higher vocational","Urban Area","","","",""
"Never","2014","higher vocational","Rural Area","","","",""
"Never","2014","higher education","Urban Area","","","",""
"Never","2014","higher education","Rural Area","","","",""
"Daily","2015","in school","Urban Area","","","",""
"Daily","2015","in school","Rural Area","","","",""
"Daily","2015","inadequately","Urban Area","","","",""
"Daily","2015","inadequately","Rural Area","","","",""
"Daily","2015","general elemantary","Urban Area","","","",""
"Daily","2015","general elemantary","Rural Area","","","",""
"Daily","2015","middle vocational","Urban Area","","","",""
"Daily","2015","middle vocational","Rural Area","","","",""
"Daily","2015","vocational + Abi","Urban Area","","","",""
"Daily","2015","vocational + Abi","Rural Area","","","",""
"Daily","2015","higher vocational","Urban Area","","","",""
"Daily","2015","higher vocational","Rural Area","","","",""
"Daily","2015","higher education","Urban Area","","","",""
"Daily","2015","higher education","Rural Area","","","",""
"Min 1x per week","2015","in school","Urban Area","33","0.100841289453282","0.0637369073657912","0.137945671540773"
"Min 1x per week","2015","in school","Rural Area","20","","",""
"Min 1x per week","2015","inadequately","Urban Area","6","","",""
"Min 1x per week","2015","inadequately","Rural Area","3","","",""
"Min 1x per week","2015","general elemantary","Urban Area","71","0.0310486181337938","0.0234394014097295","0.038657834857858"
"Min 1x per week","2015","general elemantary","Rural Area","51","0.0305907696262705","0.0198256190430162","0.0413559202095247"
"Min 1x per week","2015","middle vocational","Urban Area","280","0.0377327727078709","0.0334044169705264","0.0420611284452155"
"Min 1x per week","2015","middle vocational","Rural Area","133","0.0322518949515241","0.027227774194778","0.0372760157082702"
"Min 1x per week","2015","vocational + Abi","Urban Area","62","0.067525982478895","0.0551803468995558","0.0798716180582343"
"Min 1x per week","2015","vocational + Abi","Rural Area","25","","",""
"Min 1x per week","2015","higher vocational","Urban Area","20","","",""
"Min 1x per week","2015","higher vocational","Rural Area","13","","",""
"Min 1x per week","2015","higher education","Urban Area","173","0.0397649114586398","0.0341796234279968","0.0453501994892828"
"Min 1x per week","2015","higher education","Rural Area","64","0.0374825274544452","0.0285655402726653","0.0463995146362251"
"Min 1x per month","2015","in school","Urban Area","123","0.500903131550029","0.439292292072632","0.562513971027426"
"Min 1x per month","2015","in school","Rural Area","58","0.476482777763024","0.388218570313636","0.564746985212412"
"Min 1x per month","2015","inadequately","Urban Area","23","","",""
"Min 1x per month","2015","inadequately","Rural Area","14","","",""
"Min 1x per month","2015","general elemantary","Urban Area","311","0.148627862812687","0.133022363981894","0.16423336164348"
"Min 1x per month","2015","general elemantary","Rural Area","129","0.110317907546648","0.0907334401838484","0.129902374909447"
"Min 1x per month","2015","middle vocational","Urban Area","1306","0.173601486257523","0.164997747339098","0.182205225175948"
"Min 1x per month","2015","middle vocational","Rural Area","676","0.138612207211838","0.128785650109442","0.148438764314233"
"Min 1x per month","2015","vocational + Abi","Urban Area","322","0.237973496978497","0.217022294114354","0.258924699842641"
"Min 1x per month","2015","vocational + Abi","Rural Area","106","0.188755982372469","0.156826910057076","0.220685054687861"
"Min 1x per month","2015","higher vocational","Urban Area","166","0.173943043577686","0.149580919788041","0.198305167367331"
"Min 1x per month","2015","higher vocational","Rural Area","92","0.122677950528169","0.0965578672546842","0.148798033801653"
"Min 1x per month","2015","higher education","Urban Area","1144","0.270269559069279","0.257575907390115","0.282963210748442"
"Min 1x per month","2015","higher education","Rural Area","340","0.232337714477998","0.212511292000811","0.252164136955184"
"Rarely","2015","in school","Urban Area","86","0.332381081253426","0.274335348751068","0.390426813755783"
"Rarely","2015","in school","Rural Area","38","0.275420887002573","0.196473660576927","0.35436811342822"
"Rarely","2015","inadequately","Urban Area","133","0.295358707759027","0.249906860052568","0.340810555465487"
"Rarely","2015","inadequately","Rural Area","51","0.322211462207307","0.247673550646375","0.396749373768239"
"Rarely","2015","general elemantary","Urban Area","720","0.329808242719456","0.309183045197054","0.350433440241858"
"Rarely","2015","general elemantary","Rural Area","329","0.315605024221273","0.286551642338672","0.344658406103874"
"Rarely","2015","middle vocational","Urban Area","3519","0.447111932029176","0.435818069979734","0.458405794078618"
"Rarely","2015","middle vocational","Rural Area","2453","0.491908424133727","0.477691212984928","0.506125635282526"
"Rarely","2015","vocational + Abi","Urban Area","838","0.466246491126207","0.441702918083776","0.490790064168638"
"Rarely","2015","vocational + Abi","Rural Area","321","0.549181601819206","0.508582260286065","0.589780943352348"
"Rarely","2015","higher vocational","Urban Area","532","0.56732771167648","0.535485505077896","0.599169918275063"
"Rarely","2015","higher vocational","Rural Area","346","0.561232895706531","0.521723501742552","0.60074228967051"
"Rarely","2015","higher education","Urban Area","2510","0.514239548697336","0.499953879400966","0.528525217993707"
"Rarely","2015","higher education","Rural Area","992","0.514971618176771","0.491509100068526","0.538434136285015"
"Never","2015","in school","Urban Area","11","","",""
"Never","2015","in school","Rural Area","7","","",""
"Never","2015","inadequately","Urban Area","225","0.62093102289415","0.572594722218091","0.669267323570208"
"Never","2015","inadequately","Rural Area","83","0.523928292268428","0.444269864706381","0.603586719830475"
"Never","2015","general elemantary","Urban Area","894","0.490515276334063","0.46858421373292","0.512446338935206"
"Never","2015","general elemantary","Rural Area","474","0.543486298605809","0.512348167681548","0.574624429530069"
"Never","2015","middle vocational","Urban Area","2340","0.34155380900543","0.330781583129157","0.352326034881703"
"Never","2015","middle vocational","Rural Area","1488","0.337227473702912","0.323782962744284","0.35067198466154"
"Never","2015","vocational + Abi","Urban Area","365","0.2282540294164","0.207604695869887","0.248903362962914"
"Never","2015","vocational + Abi","Rural Area","125","0.206218179729428","0.1732059975546","0.239230361904255"
"Never","2015","higher vocational","Urban Area","212","0.239325774605776","0.211903675011662","0.266747874199891"
"Never","2015","higher vocational","Rural Area","155","0.284624735156255","0.248698222852442","0.320551247460068"
"Never","2015","higher education","Urban Area","875","0.175725980774745","0.164847692280058","0.186604269269432"
"Never","2015","higher education","Rural Area","347","0.215208139890786","0.195914863351364","0.234501416430209"
"Daily","2016","in school","Urban Area","","","",""
"Daily","2016","in school","Rural Area","","","",""
"Daily","2016","inadequately","Urban Area","","","",""
"Daily","2016","inadequately","Rural Area","","","",""
"Daily","2016","general elemantary","Urban Area","","","",""
"Daily","2016","general elemantary","Rural Area","","","",""
"Daily","2016","middle vocational","Urban Area","","","",""
"Daily","2016","middle vocational","Rural Area","","","",""
"Daily","2016","vocational + Abi","Urban Area","","","",""
"Daily","2016","vocational + Abi","Rural Area","","","",""
"Daily","2016","higher vocational","Urban Area","","","",""
"Daily","2016","higher vocational","Rural Area","","","",""
"Daily","2016","higher education","Urban Area","","","",""
"Daily","2016","higher education","Rural Area","","","",""
"Min 1x per week","2016","in school","Urban Area","","","",""
"Min 1x per week","2016","in school","Rural Area","","","",""
"Min 1x per week","2016","inadequately","Urban Area","","","",""
"Min 1x per week","2016","inadequately","Rural Area","","","",""
"Min 1x per week","2016","general elemantary","Urban Area","","","",""
"Min 1x per week","2016","general elemantary","Rural Area","","","",""
"Min 1x per week","2016","middle vocational","Urban Area","","","",""
"Min 1x per week","2016","middle vocational","Rural Area","","","",""
"Min 1x per week","2016","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2016","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2016","higher vocational","Urban Area","","","",""
"Min 1x per week","2016","higher vocational","Rural Area","","","",""
"Min 1x per week","2016","higher education","Urban Area","","","",""
"Min 1x per week","2016","higher education","Rural Area","","","",""
"Min 1x per month","2016","in school","Urban Area","","","",""
"Min 1x per month","2016","in school","Rural Area","","","",""
"Min 1x per month","2016","inadequately","Urban Area","","","",""
"Min 1x per month","2016","inadequately","Rural Area","","","",""
"Min 1x per month","2016","general elemantary","Urban Area","","","",""
"Min 1x per month","2016","general elemantary","Rural Area","","","",""
"Min 1x per month","2016","middle vocational","Urban Area","","","",""
"Min 1x per month","2016","middle vocational","Rural Area","","","",""
"Min 1x per month","2016","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2016","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2016","higher vocational","Urban Area","","","",""
"Min 1x per month","2016","higher vocational","Rural Area","","","",""
"Min 1x per month","2016","higher education","Urban Area","","","",""
"Min 1x per month","2016","higher education","Rural Area","","","",""
"Rarely","2016","in school","Urban Area","","","",""
"Rarely","2016","in school","Rural Area","","","",""
"Rarely","2016","inadequately","Urban Area","","","",""
"Rarely","2016","inadequately","Rural Area","","","",""
"Rarely","2016","general elemantary","Urban Area","","","",""
"Rarely","2016","general elemantary","Rural Area","","","",""
"Rarely","2016","middle vocational","Urban Area","","","",""
"Rarely","2016","middle vocational","Rural Area","","","",""
"Rarely","2016","vocational + Abi","Urban Area","","","",""
"Rarely","2016","vocational + Abi","Rural Area","","","",""
"Rarely","2016","higher vocational","Urban Area","","","",""
"Rarely","2016","higher vocational","Rural Area","","","",""
"Rarely","2016","higher education","Urban Area","","","",""
"Rarely","2016","higher education","Rural Area","","","",""
"Never","2016","in school","Urban Area","","","",""
"Never","2016","in school","Rural Area","","","",""
"Never","2016","inadequately","Urban Area","","","",""
"Never","2016","inadequately","Rural Area","","","",""
"Never","2016","general elemantary","Urban Area","","","",""
"Never","2016","general elemantary","Rural Area","","","",""
"Never","2016","middle vocational","Urban Area","","","",""
"Never","2016","middle vocational","Rural Area","","","",""
"Never","2016","vocational + Abi","Urban Area","","","",""
"Never","2016","vocational + Abi","Rural Area","","","",""
"Never","2016","higher vocational","Urban Area","","","",""
"Never","2016","higher vocational","Rural Area","","","",""
"Never","2016","higher education","Urban Area","","","",""
"Never","2016","higher education","Rural Area","","","",""
"Daily","2017","in school","Urban Area","","","",""
"Daily","2017","in school","Rural Area","","","",""
"Daily","2017","inadequately","Urban Area","1","","",""
"Daily","2017","inadequately","Rural Area","","","",""
"Daily","2017","general elemantary","Urban Area","","","",""
"Daily","2017","general elemantary","Rural Area","1","","",""
"Daily","2017","middle vocational","Urban Area","2","","",""
"Daily","2017","middle vocational","Rural Area","","","",""
"Daily","2017","vocational + Abi","Urban Area","","","",""
"Daily","2017","vocational + Abi","Rural Area","","","",""
"Daily","2017","higher vocational","Urban Area","","","",""
"Daily","2017","higher vocational","Rural Area","","","",""
"Daily","2017","higher education","Urban Area","1","","",""
"Daily","2017","higher education","Rural Area","","","",""
"Min 1x per week","2017","in school","Urban Area","34","0.117214184212219","0.0813478815341303","0.153080486890307"
"Min 1x per week","2017","in school","Rural Area","19","","",""
"Min 1x per week","2017","inadequately","Urban Area","33","0.0162579104947503","0.0104872849158022","0.0220285360736985"
"Min 1x per week","2017","inadequately","Rural Area","13","","",""
"Min 1x per week","2017","general elemantary","Urban Area","69","0.028199895898383","0.0217288023598477","0.0346709894369183"
"Min 1x per week","2017","general elemantary","Rural Area","49","0.0344244002870039","0.0246335071290245","0.0442152934449834"
"Min 1x per week","2017","middle vocational","Urban Area","332","0.0418123739115966","0.0373957819140386","0.0462289659091545"
"Min 1x per week","2017","middle vocational","Rural Area","178","0.0395035902547246","0.0341690811481367","0.0448380993613125"
"Min 1x per week","2017","vocational + Abi","Urban Area","75","0.0588395682885141","0.0476597464657168","0.0700193901113113"
"Min 1x per week","2017","vocational + Abi","Rural Area","30","0.0541496907340929","0.0368181713826183","0.0714812100855674"
"Min 1x per week","2017","higher vocational","Urban Area","44","0.0342535811664988","0.0223973018927914","0.0461098604402062"
"Min 1x per week","2017","higher vocational","Rural Area","19","","",""
"Min 1x per week","2017","higher education","Urban Area","200","0.0419097304178994","0.0365621999418929","0.0472572608939059"
"Min 1x per week","2017","higher education","Rural Area","74","0.0505873021123799","0.0411623724027713","0.0600122318219886"
"Min 1x per month","2017","in school","Urban Area","141","0.49729282785035","0.441544417277192","0.553041238423508"
"Min 1x per month","2017","in school","Rural Area","54","0.556475607122108","0.469384280594325","0.643566933649891"
"Min 1x per month","2017","inadequately","Urban Area","139","0.107687580195524","0.0935429634748101","0.121832196916238"
"Min 1x per month","2017","inadequately","Rural Area","57","0.113468442337879","0.0909933223071107","0.135943562368647"
"Min 1x per month","2017","general elemantary","Urban Area","361","0.154036988471113","0.139926123005585","0.168147853936641"
"Min 1x per month","2017","general elemantary","Rural Area","183","0.129841191673909","0.111790182564976","0.147892200782842"
"Min 1x per month","2017","middle vocational","Urban Area","1548","0.197816287821095","0.189026517376283","0.206606058265906"
"Min 1x per month","2017","middle vocational","Rural Area","878","0.180821282322749","0.170281238738523","0.191361325906975"
"Min 1x per month","2017","vocational + Abi","Urban Area","410","0.280879240532453","0.259527708256962","0.302230772807943"
"Min 1x per month","2017","vocational + Abi","Rural Area","146","0.220819587970438","0.189053389007197","0.25258578693368"
"Min 1x per month","2017","higher vocational","Urban Area","201","0.192860686220088","0.1671413367116","0.218580035728576"
"Min 1x per month","2017","higher vocational","Rural Area","121","0.176646620744929","0.147077155876345","0.206216085613513"
