"pli0091_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Never","1997","Couple + C. LE and GT 16","direct migration background","161","0.551130436099205","0.493486669437247","0.608774202761162"
"Never","1997","Couple + C. LE and GT 16","indirect migration background","11","","",""
"Daily","1998","1-pers.-HH","no migration background","2","","",""
"Daily","1998","1-pers.-HH","direct migration background","","","",""
"Daily","1998","1-pers.-HH","indirect migration background","","","",""
"Daily","1998","(Married) couple without C. ","no migration background","2","","",""
"Daily","1998","(Married) couple without C. ","direct migration background","","","",""
"Daily","1998","(Married) couple without C. ","indirect migration background","","","",""
"Daily","1998","Single parent ","no migration background","","","",""
"Daily","1998","Single parent ","direct migration background","","","",""
"Daily","1998","Single parent ","indirect migration background","1","","",""
"Daily","1998","Couple + C. LE 16 ","no migration background","1","","",""
"Daily","1998","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","1998","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","1998","Couple + C. GT 16 ","no migration background","","","",""
"Daily","1998","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","1998","Couple + C. GT 16 ","indirect migration background","1","","",""
"Daily","1998","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","1998","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","1998","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","1998","1-pers.-HH","no migration background","96","0.0461928230802556","0.0356057194807998","0.0567799266797115"
"Min 1x per week","1998","1-pers.-HH","direct migration background","6","","",""
"Min 1x per week","1998","1-pers.-HH","indirect migration background","10","","",""
"Min 1x per week","1998","(Married) couple without C. ","no migration background","69","0.0128493988360949","0.00910211607167855","0.0165966816005113"
"Min 1x per week","1998","(Married) couple without C. ","direct migration background","12","","",""
"Min 1x per week","1998","(Married) couple without C. ","indirect migration background","8","","",""
"Min 1x per week","1998","Single parent ","no migration background","77","0.134058111933157","0.105964033504971","0.162152190361343"
"Min 1x per week","1998","Single parent ","direct migration background","4","","",""
"Min 1x per week","1998","Single parent ","indirect migration background","12","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","no migration background","24","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","direct migration background","3","","",""
"Min 1x per week","1998","Couple + C. LE 16 ","indirect migration background","1","","",""
"Min 1x per week","1998","Couple + C. GT 16 ","no migration background","239","0.121358513716823","0.106687177356906","0.13602985007674"
"Min 1x per week","1998","Couple + C. GT 16 ","direct migration background","30","0.0633758070584745","0.0411595168258063","0.0855920972911428"
"Min 1x per week","1998","Couple + C. GT 16 ","indirect migration background","55","0.341370752758992","0.275156933511383","0.407584572006601"
"Min 1x per week","1998","Couple + C. LE and GT 16","no migration background","99","0.117609443869509","0.0962032236695777","0.139015664069439"
"Min 1x per week","1998","Couple + C. LE and GT 16","direct migration background","15","","",""
"Min 1x per week","1998","Couple + C. LE and GT 16","indirect migration background","31","0.271012766664522","0.189420217552425","0.35260531577662"
"Min 1x per month","1998","1-pers.-HH","no migration background","321","0.188567745650422","0.168838092274344","0.2082973990265"
"Min 1x per month","1998","1-pers.-HH","direct migration background","31","0.164372519095038","0.111812880551229","0.216932157638846"
"Min 1x per month","1998","1-pers.-HH","indirect migration background","25","","",""
"Min 1x per month","1998","(Married) couple without C. ","no migration background","473","0.114942383484296","0.104330090662721","0.12555467630587"
"Min 1x per month","1998","(Married) couple without C. ","direct migration background","48","0.0831108755272538","0.0610959631556965","0.105125787898811"
"Min 1x per month","1998","(Married) couple without C. ","indirect migration background","38","0.406280693519318","0.300620178523746","0.511941208514889"
"Min 1x per month","1998","Single parent ","no migration background","143","0.25756539564486","0.221507803067729","0.293622988221991"
"Min 1x per month","1998","Single parent ","direct migration background","18","","",""
"Min 1x per month","1998","Single parent ","indirect migration background","17","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","no migration background","371","0.156336413000505","0.141791535887635","0.170881290113375"
"Min 1x per month","1998","Couple + C. LE 16 ","direct migration background","66","0.119876238626884","0.0943291909918524","0.145423286261916"
"Min 1x per month","1998","Couple + C. LE 16 ","indirect migration background","10","","",""
"Min 1x per month","1998","Couple + C. GT 16 ","no migration background","374","0.18967457356838","0.172060370930272","0.207288776206489"
"Min 1x per month","1998","Couple + C. GT 16 ","direct migration background","51","0.139565149512002","0.107966058333899","0.171164240690105"
"Min 1x per month","1998","Couple + C. GT 16 ","indirect migration background","78","0.388071238683722","0.320022333972701","0.456120143394742"
"Min 1x per month","1998","Couple + C. LE and GT 16","no migration background","191","0.231579298148823","0.203548345376351","0.259610250921296"
"Min 1x per month","1998","Couple + C. LE and GT 16","direct migration background","30","0.11396569571783","0.0760622624123502","0.151869129023311"
"Min 1x per month","1998","Couple + C. LE and GT 16","indirect migration background","42","0.437305145116261","0.346245819220054","0.528364471012468"
"Rarely","1998","1-pers.-HH","no migration background","356","0.224912375785417","0.2038531842178","0.245971567353034"
"Rarely","1998","1-pers.-HH","direct migration background","43","0.222725834700069","0.163718795777428","0.281732873622709"
"Rarely","1998","1-pers.-HH","indirect migration background","10","","",""
"Rarely","1998","(Married) couple without C. ","no migration background","1275","0.356704918822279","0.340766581355374","0.372643256289183"
"Rarely","1998","(Married) couple without C. ","direct migration background","153","0.320851456675053","0.28362394434473","0.358078969005376"
"Rarely","1998","(Married) couple without C. ","indirect migration background","26","","",""
"Rarely","1998","Single parent ","no migration background","192","0.341070396713252","0.301980421962859","0.380160371463646"
"Rarely","1998","Single parent ","direct migration background","35","0.378840975635779","0.283763429646635","0.473918521624923"
"Rarely","1998","Single parent ","indirect migration background","10","","",""
"Rarely","1998","Couple + C. LE 16 ","no migration background","1469","0.627014757699623","0.607646969023677","0.646382546375569"
"Rarely","1998","Couple + C. LE 16 ","direct migration background","249","0.400088724112648","0.361556510500133","0.438620937725162"
"Rarely","1998","Couple + C. LE 16 ","indirect migration background","52","0.526675644511772","0.421760179830256","0.631591109193288"
"Rarely","1998","Couple + C. GT 16 ","no migration background","727","0.364863984884707","0.343235426893365","0.386492542876049"
"Rarely","1998","Couple + C. GT 16 ","direct migration background","104","0.264604788011012","0.224380686552564","0.30482888946946"
"Rarely","1998","Couple + C. GT 16 ","indirect migration background","43","0.190767650957993","0.135901567267103","0.245633734648883"
"Rarely","1998","Couple + C. LE and GT 16","no migration background","422","0.47444987089171","0.441268776601663","0.507630965181756"
"Rarely","1998","Couple + C. LE and GT 16","direct migration background","67","0.279660094419944","0.226123567194795","0.333196621645094"
"Rarely","1998","Couple + C. LE and GT 16","indirect migration background","31","0.236659981320206","0.158637978595633","0.31468198404478"
"Never","1998","1-pers.-HH","no migration background","735","0.539120821919502","0.513979030796727","0.564262613042276"
"Never","1998","1-pers.-HH","direct migration background","111","0.59788699669028","0.528350145609311","0.667423847771249"
"Never","1998","1-pers.-HH","indirect migration background","8","","",""
"Never","1998","(Married) couple without C. ","no migration background","1651","0.515192204957504","0.498563715771079","0.531820694143928"
"Never","1998","(Married) couple without C. ","direct migration background","391","0.571594535565037","0.532130530633227","0.611058540496846"
"Never","1998","(Married) couple without C. ","indirect migration background","11","","",""
"Never","1998","Single parent ","no migration background","153","0.267306095708731","0.230814774511777","0.303797416905685"
"Never","1998","Single parent ","direct migration background","43","0.348269410938991","0.254892434076866","0.441646387801116"
"Never","1998","Single parent ","indirect migration background","4","","",""
"Never","1998","Couple + C. LE 16 ","no migration background","530","0.208465575055103","0.192197078862366","0.22473407124784"
"Never","1998","Couple + C. LE 16 ","direct migration background","303","0.47731693212507","0.438032097705291","0.516601766544849"
"Never","1998","Couple + C. LE 16 ","indirect migration background","24","","",""
"Never","1998","Couple + C. GT 16 ","no migration background","563","0.32410292783009","0.303074323154475","0.345131532505705"
