"pli0091_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","1988","Full Time","middle vocational","758","0.292020792281022","0.273784016064918","0.310257568497125","5"
"Never","1988","Full Time","vocational + Abi","51","0.260346257700964","0.188170090143413","0.332522425258514","5"
"Never","1988","Full Time","higher vocational","84","0.27977789318594","0.228291011810247","0.331264774561633","5"
"Never","1988","Full Time","higher education","108","0.245363637776681","0.204453815680923","0.286273459872439","5"
"Rarely","1988","Not Working","higher vocational","40","0.220713809583161","0.1541224011655","0.287305218000822","4"
"Rarely","1988","Not Working","higher education","35","0.241820718280565","0.168215411937769","0.315426024623361","4"
"Rarely","1988","Part Time","in school","3","","","","4"
"Rarely","1988","Part Time","higher education","63","0.443569271540812","0.362425885953171","0.524712657128452","4"
"Rarely","1988","Not Working","in school","31","0.191617439409454","0.129254244009541","0.253980634809366","4"
"Rarely","1988","Full Time","in school","","","","","4"
"Rarely","1988","Full Time","inadequately","62","0.282355074457964","0.231586235995694","0.333123912920234","4"
"Rarely","1988","Full Time","general elemantary","262","0.297635136593841","0.268591358811585","0.326678914376098","4"
"Rarely","1988","Full Time","middle vocational","933","0.409852765128272","0.390127399917911","0.429578130338634","4"
"Rarely","1988","Full Time","vocational + Abi","43","0.31126944868386","0.235114725966961","0.387424171400759","4"
"Rarely","1988","Full Time","higher vocational","145","0.492916015333032","0.435572663200601","0.550259367465463","4"
"Rarely","1988","Part Time","inadequately","19","","","","4"
"Rarely","1988","Part Time","general elemantary","167","0.299095487071185","0.261341899658846","0.336849074483524","4"
"Rarely","1988","Part Time","middle vocational","335","0.428079491762333","0.394336148219366","0.461822835305299","4"
"Rarely","1988","Part Time","vocational + Abi","23","","","","4"
"Rarely","1988","Not Working","inadequately","34","0.165094602443687","0.12308268190225","0.207106522985124","4"
"Rarely","1988","Not Working","general elemantary","210","0.145061499847571","0.125128070613179","0.164994929081962","4"
"Rarely","1988","Not Working","middle vocational","385","0.233033096898653","0.211581442356135","0.254484751441172","4"
"Rarely","1988","Not Working","vocational + Abi","16","","","","4"
"Rarely","1988","Full Time","higher education","197","0.462517486107026","0.415115135943289","0.509919836270763","4"
"Rarely","1988","Part Time","higher vocational","54","0.532028798859405","0.43115896658867","0.632898631130139","4"
"Daily","1989","Full Time","in school","","","","","1"
"Daily","1989","Full Time","inadequately","","","","","1"
"Daily","1989","Full Time","general elemantary","","","","","1"
"Daily","1989","Full Time","middle vocational","","","","","1"
"Daily","1989","Full Time","vocational + Abi","","","","","1"
"Daily","1989","Full Time","higher vocational","","","","","1"
"Daily","1989","Part Time","higher education","","","","","1"
"Daily","1989","Not Working","in school","","","","","1"
"Daily","1989","Not Working","inadequately","","","","","1"
"Daily","1989","Full Time","higher education","","","","","1"
"Daily","1989","Part Time","in school","","","","","1"
"Daily","1989","Part Time","inadequately","","","","","1"
"Daily","1989","Part Time","general elemantary","","","","","1"
"Daily","1989","Part Time","middle vocational","","","","","1"
"Daily","1989","Part Time","vocational + Abi","","","","","1"
"Daily","1989","Part Time","higher vocational","","","","","1"
"Daily","1989","Not Working","general elemantary","","","","","1"
"Daily","1989","Not Working","middle vocational","","","","","1"
"Daily","1989","Not Working","vocational + Abi","","","","","1"
"Daily","1989","Not Working","higher vocational","","","","","1"
"Daily","1989","Not Working","higher education","","","","","1"
"Min 1x per month","1989","Full Time","in school","","","","","3"
"Min 1x per month","1989","Not Working","higher vocational","","","","","3"
"Min 1x per month","1989","Full Time","inadequately","","","","","3"
"Min 1x per month","1989","Full Time","general elemantary","","","","","3"
"Min 1x per month","1989","Full Time","middle vocational","","","","","3"
"Min 1x per month","1989","Full Time","vocational + Abi","","","","","3"
"Min 1x per month","1989","Full Time","higher vocational","","","","","3"
"Min 1x per month","1989","Full Time","higher education","","","","","3"
"Min 1x per month","1989","Part Time","in school","","","","","3"
"Min 1x per month","1989","Part Time","inadequately","","","","","3"
"Min 1x per month","1989","Part Time","general elemantary","","","","","3"
"Min 1x per month","1989","Part Time","middle vocational","","","","","3"
"Min 1x per month","1989","Part Time","vocational + Abi","","","","","3"
"Min 1x per month","1989","Part Time","higher vocational","","","","","3"
"Min 1x per month","1989","Part Time","higher education","","","","","3"
"Min 1x per month","1989","Not Working","in school","","","","","3"
"Min 1x per month","1989","Not Working","inadequately","","","","","3"
"Min 1x per month","1989","Not Working","general elemantary","","","","","3"
"Min 1x per month","1989","Not Working","middle vocational","","","","","3"
"Min 1x per month","1989","Not Working","vocational + Abi","","","","","3"
"Min 1x per month","1989","Not Working","higher education","","","","","3"
"Min 1x per week","1989","Not Working","higher education","","","","","2"
"Min 1x per week","1989","Not Working","higher vocational","","","","","2"
"Min 1x per week","1989","Full Time","in school","","","","","2"
"Min 1x per week","1989","Full Time","inadequately","","","","","2"
"Min 1x per week","1989","Full Time","general elemantary","","","","","2"
"Min 1x per week","1989","Full Time","middle vocational","","","","","2"
"Min 1x per week","1989","Part Time","middle vocational","","","","","2"
"Min 1x per week","1989","Full Time","higher education","","","","","2"
"Min 1x per week","1989","Part Time","higher education","","","","","2"
"Min 1x per week","1989","Not Working","general elemantary","","","","","2"
"Min 1x per week","1989","Full Time","vocational + Abi","","","","","2"
"Min 1x per week","1989","Part Time","in school","","","","","2"
"Min 1x per week","1989","Part Time","general elemantary","","","","","2"
"Min 1x per week","1989","Full Time","higher vocational","","","","","2"
"Min 1x per week","1989","Part Time","vocational + Abi","","","","","2"
"Min 1x per week","1989","Part Time","inadequately","","","","","2"
"Min 1x per week","1989","Part Time","higher vocational","","","","","2"
"Min 1x per week","1989","Not Working","middle vocational","","","","","2"
"Min 1x per week","1989","Not Working","vocational + Abi","","","","","2"
"Min 1x per week","1989","Not Working","in school","","","","","2"
"Min 1x per week","1989","Not Working","inadequately","","","","","2"
"Never","1989","Not Working","higher education","","","","","5"
"Never","1989","Not Working","higher vocational","","","","","5"
"Never","1989","Not Working","middle vocational","","","","","5"
"Never","1989","Part Time","higher education","","","","","5"
"Never","1989","Not Working","in school","","","","","5"
"Never","1989","Not Working","inadequately","","","","","5"
"Never","1989","Not Working","general elemantary","","","","","5"
"Never","1989","Not Working","vocational + Abi","","","","","5"
"Never","1989","Part Time","in school","","","","","5"
"Never","1989","Part Time","inadequately","","","","","5"
"Never","1989","Part Time","general elemantary","","","","","5"
"Never","1989","Part Time","middle vocational","","","","","5"
"Never","1989","Part Time","vocational + Abi","","","","","5"
"Never","1989","Part Time","higher vocational","","","","","5"
"Never","1989","Full Time","in school","","","","","5"
"Never","1989","Full Time","inadequately","","","","","5"
"Never","1989","Full Time","general elemantary","","","","","5"
"Never","1989","Full Time","middle vocational","","","","","5"
"Never","1989","Full Time","vocational + Abi","","","","","5"
"Never","1989","Full Time","higher vocational","","","","","5"
"Never","1989","Full Time","higher education","","","","","5"
"Rarely","1989","Not Working","higher vocational","","","","","4"
"Rarely","1989","Not Working","higher education","","","","","4"
"Rarely","1989","Part Time","in school","","","","","4"
"Rarely","1989","Part Time","higher education","","","","","4"
"Rarely","1989","Not Working","in school","","","","","4"
"Rarely","1989","Full Time","in school","","","","","4"
"Rarely","1989","Full Time","inadequately","","","","","4"
"Rarely","1989","Full Time","general elemantary","","","","","4"
"Rarely","1989","Full Time","middle vocational","","","","","4"
"Rarely","1989","Full Time","vocational + Abi","","","","","4"
"Rarely","1989","Full Time","higher vocational","","","","","4"
"Rarely","1989","Part Time","inadequately","","","","","4"
"Rarely","1989","Part Time","general elemantary","","","","","4"
"Rarely","1989","Part Time","middle vocational","","","","","4"
"Rarely","1989","Part Time","vocational + Abi","","","","","4"
"Rarely","1989","Not Working","inadequately","","","","","4"
"Rarely","1989","Not Working","general elemantary","","","","","4"
"Rarely","1989","Not Working","middle vocational","","","","","4"
"Rarely","1989","Not Working","vocational + Abi","","","","","4"
"Rarely","1989","Part Time","higher vocational","","","","","4"
"Rarely","1989","Full Time","higher education","","","","","4"
"Daily","1990","Full Time","in school","","","","","1"
"Daily","1990","Full Time","inadequately","1","","","","1"
"Daily","1990","Full Time","general elemantary","3","","","","1"
"Daily","1990","Full Time","middle vocational","3","","","","1"
"Daily","1990","Full Time","vocational + Abi","","","","","1"
"Daily","1990","Full Time","higher vocational","1","","","","1"
"Daily","1990","Full Time","higher education","","","","","1"
"Daily","1990","Part Time","in school","","","","","1"
"Daily","1990","Part Time","inadequately","","","","","1"
"Daily","1990","Part Time","general elemantary","1","","","","1"
"Daily","1990","Part Time","middle vocational","1","","","","1"
"Daily","1990","Part Time","vocational + Abi","","","","","1"
"Daily","1990","Part Time","higher vocational","","","","","1"
"Daily","1990","Part Time","higher education","","","","","1"
"Daily","1990","Not Working","in school","1","","","","1"
"Daily","1990","Not Working","inadequately","","","","","1"
"Daily","1990","Not Working","general elemantary","1","","","","1"
"Daily","1990","Not Working","middle vocational","","","","","1"
"Daily","1990","Not Working","vocational + Abi","","","","","1"
"Daily","1990","Not Working","higher vocational","","","","","1"
"Daily","1990","Not Working","higher education","","","","","1"
"Min 1x per month","1990","Not Working","higher vocational","7","","","","3"
"Min 1x per month","1990","Full Time","in school","","","","","3"
"Min 1x per month","1990","Full Time","inadequately","16","","","","3"
"Min 1x per month","1990","Full Time","general elemantary","158","0.187359562035433","0.161824376628912","0.212894747441954","3"
"Min 1x per month","1990","Full Time","middle vocational","390","0.161775531642172","0.146842490670151","0.176708572614192","3"
"Min 1x per month","1990","Full Time","vocational + Abi","34","0.308412578880391","0.234749612871536","0.382075544889246","3"
"Min 1x per month","1990","Full Time","higher vocational","36","0.132856452751581","0.0935879839314775","0.172124921571685","3"
