"pli0091_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Never","1997","Thuringia","Not Employed","120","0.596783519146213","0.535106624100354","0.658460414192072","5"
"Never","1997","Thuringia","Employed","84","0.200702588145917","0.162306176421948","0.239098999869887","5"
"Never","1997","Saxony","Not Employed","222","0.643677640507732","0.596208052582245","0.691147228433219","5"
"Never","1997","Saxony","Employed","136","0.207900146528766","0.177643107077705","0.238157185979826","5"
"Never","1997","Saxony-Anhalt","Not Employed","138","0.675391332322184","0.615653441199171","0.735129223445196","5"
"Never","1997","Saxony-Anhalt","Employed","75","0.208010836759928","0.169602805622795","0.24641886789706","5"
"Never","1997","Brandenburg","Employed","67","0.186730976489558","0.146861516036401","0.226600436942715","5"
"Never","1997","Schleswig-Holstein","Not Employed","49","0.511241498877258","0.413754294586666","0.608728703167851","5"
"Never","1997","Schleswig-Holstein","Employed","31","0.156212267043446","0.10163675720102","0.210787776885871","5"
"Never","1997","Hamburg","Not Employed","27","","","","5"
"Never","1997","Hamburg","Employed","15","","","","5"
"Never","1997","Lower Saxony","Not Employed","198","0.564869318726285","0.515282491023918","0.614456146428651","5"
"Never","1997","Lower Saxony","Employed","140","0.216409594317259","0.184678959487102","0.248140229147416","5"
"Never","1997","Bremen","Not Employed","35","0.80193427874626","0.687995066934025","0.915873490558495","5"
"Never","1997","Bremen","Employed","10","","","","5"
"Never","1997","North Rhine-Westphalia","Not Employed","519","0.579544543912906","0.547767636324946","0.611321451500866","5"
"Never","1997","North Rhine-Westphalia","Employed","361","0.200892964463826","0.181142969148939","0.220642959778712","5"
"Never","1997","Hesse","Not Employed","189","0.632782042945239","0.579293616440175","0.686270469450303","5"
"Never","1997","Hesse","Employed","146","0.242716860725299","0.206388122267848","0.279045599182749","5"
"Never","1997","Rhineland-Palatinate,Saarland","Not Employed","176","0.635977427002656","0.580695063190193","0.691259790815119","5"
"Never","1997","Rhineland-Palatinate,Saarland","Employed","124","0.277158445474603","0.234300959316658","0.320015931632548","5"
"Never","1997","Baden-Württemberg","Not Employed","346","0.611245569625279","0.572875040850079","0.649616098400479","5"
"Never","1997","Baden-Württemberg","Employed","316","0.268018477575783","0.241711765094206","0.29432519005736","5"
"Never","1997","Bavaria","Not Employed","289","0.598397876353286","0.556935520917633","0.639860231788939","5"
"Never","1997","Bavaria","Employed","260","0.229340105868825","0.204278630887416","0.254401580850234","5"
"Never","1997","Berlin","Not Employed","86","0.507671630061447","0.433811403484859","0.581531856638034","5"
"Never","1997","Berlin","Employed","49","0.15317607989804","0.114493270473233","0.191858889322847","5"
"Never","1997","Brandenburg","Not Employed","125","0.600972551951356","0.537822922733883","0.664122181168829","5"
"Rarely","1997","North Rhine-Westphalia","Not Employed","246","0.275489570309147","0.246729951486897","0.304249189131397","4"
"Rarely","1997","North Rhine-Westphalia","Employed","742","0.473891289706209","0.449278589307174","0.498503990105245","4"
"Rarely","1997","Hesse","Not Employed","74","0.233329514282095","0.186398493033295","0.280260535530895","4"
"Rarely","1997","Hesse","Employed","225","0.440230056491855","0.398165546612123","0.482294566371588","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","Not Employed","70","0.206701636340886","0.160176052350481","0.253227220331291","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","Employed","176","0.443427642527274","0.395859819352661","0.490995465701887","4"
"Rarely","1997","Baden-Württemberg","Not Employed","164","0.254388760078439","0.220107448554581","0.288670071602297","4"
"Rarely","1997","Baden-Württemberg","Employed","439","0.460253707095639","0.43065125869119","0.489856155500088","4"
"Rarely","1997","Bavaria","Not Employed","136","0.232821723815578","0.197076267401762","0.268567180229394","4"
"Rarely","1997","Thuringia","Employed","206","0.48715455015648","0.439237884981424","0.535071215331535","4"
"Rarely","1997","Schleswig-Holstein","Not Employed","33","0.345885159776623","0.253120966995744","0.438649352557502","4"
"Rarely","1997","Schleswig-Holstein","Employed","81","0.481362369844568","0.406253416387303","0.556471323301833","4"
"Rarely","1997","Hamburg","Not Employed","19","","","","4"
"Rarely","1997","Hamburg","Employed","28","","","","4"
"Rarely","1997","Lower Saxony","Not Employed","108","0.257242304909033","0.213522596686382","0.300962013131685","4"
"Rarely","1997","Lower Saxony","Employed","322","0.50253145688303","0.464004883062553","0.541058030703508","4"
"Rarely","1997","Bremen","Not Employed","7","","","","4"
"Rarely","1997","Bremen","Employed","21","","","","4"
"Rarely","1997","Brandenburg","Employed","226","0.585031722536899","0.534622242734772","0.635441202339026","4"
"Rarely","1997","Mecklenburg-Western Pomerania","Not Employed","41","0.267873715118991","0.195290178990717","0.340457251247266","4"
"Rarely","1997","Mecklenburg-Western Pomerania","Employed","130","0.554176556207055","0.492063047395967","0.616290065018144","4"
"Rarely","1997","Saxony","Not Employed","110","0.253910877595332","0.210769330055807","0.297052425134856","4"
"Rarely","1997","Saxony","Employed","368","0.531543136166407","0.494337123646274","0.568749148686539","4"
"Rarely","1997","Saxony-Anhalt","Not Employed","51","0.184124782429676","0.13467548977525","0.233574075084102","4"
"Rarely","1997","Saxony-Anhalt","Employed","230","0.486475051562991","0.439178388037999","0.533771715087983","4"
"Rarely","1997","Thuringia","Not Employed","76","0.260120861034117","0.204962298850085","0.315279423218148","4"
"Rarely","1997","Berlin","Employed","162","0.470969089432281","0.41735700405452","0.524581174810042","4"
"Rarely","1997","Berlin","Not Employed","57","0.332238243451001","0.26265136750928","0.401825119392722","4"
"Rarely","1997","Bavaria","Employed","458","0.443789674087333","0.414172517318597","0.473406830856068","4"
"Rarely","1997","Brandenburg","Not Employed","57","0.219805936035028","0.166403246474949","0.273208625595108","4"
"Daily","1998","North Rhine-Westphalia","Not Employed","","","","","1"
"Daily","1998","North Rhine-Westphalia","Employed","","","","","1"
"Daily","1998","Hesse","Not Employed","","","","","1"
"Daily","1998","Hesse","Employed","1","","","","1"
"Daily","1998","Rhineland-Palatinate,Saarland","Not Employed","","","","","1"
"Daily","1998","Rhineland-Palatinate,Saarland","Employed","","","","","1"
"Daily","1998","Baden-Württemberg","Not Employed","","","","","1"
"Daily","1998","Baden-Württemberg","Employed","","","","","1"
"Daily","1998","Bavaria","Not Employed","","","","","1"
"Daily","1998","Bavaria","Employed","","","","","1"
"Daily","1998","Berlin","Not Employed","1","","","","1"
"Daily","1998","Berlin","Employed","","","","","1"
"Daily","1998","Brandenburg","Not Employed","","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","Employed","1","","","","1"
"Daily","1998","Saxony","Not Employed","","","","","1"
"Daily","1998","Saxony","Employed","1","","","","1"
"Daily","1998","Saxony-Anhalt","Not Employed","","","","","1"
"Daily","1998","Saxony-Anhalt","Employed","","","","","1"
"Daily","1998","Thuringia","Not Employed","","","","","1"
"Daily","1998","Thuringia","Employed","1","","","","1"
"Daily","1998","Schleswig-Holstein","Not Employed","","","","","1"
"Daily","1998","Schleswig-Holstein","Employed","","","","","1"
"Daily","1998","Hamburg","Not Employed","","","","","1"
"Daily","1998","Hamburg","Employed","","","","","1"
"Daily","1998","Lower Saxony","Not Employed","2","","","","1"
"Daily","1998","Lower Saxony","Employed","1","","","","1"
"Daily","1998","Bremen","Not Employed","","","","","1"
"Daily","1998","Bremen","Employed","","","","","1"
"Daily","1998","Brandenburg","Employed","","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","Not Employed","","","","","1"
"Min 1x per month","1998","Hamburg","Not Employed","8","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","Not Employed","19","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","Employed","43","0.220165131425339","0.164778563395352","0.275551699455325","3"
"Min 1x per month","1998","Hamburg","Employed","30","0.2927205032071","0.200244570014071","0.385196436400129","3"
"Min 1x per month","1998","North Rhine-Westphalia","Not Employed","146","0.109798694640953","0.0913232690952944","0.128274120186611","3"
"Min 1x per month","1998","North Rhine-Westphalia","Employed","396","0.227872572479305","0.208180568497524","0.247564576461087","3"
"Min 1x per month","1998","Hesse","Not Employed","36","0.0904173901738217","0.0608753241996528","0.119959456147991","3"
"Min 1x per month","1998","Hesse","Employed","119","0.18856634068713","0.156922613150161","0.220210068224098","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Not Employed","23","","","","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Employed","94","0.204699483539243","0.168144283047774","0.241254684030711","3"
"Min 1x per month","1998","Baden-Württemberg","Not Employed","63","0.0712242622568937","0.0518214082782577","0.0906271162355297","3"
"Min 1x per month","1998","Baden-Württemberg","Employed","207","0.209657215342662","0.186027509333097","0.233286921352227","3"
"Min 1x per month","1998","Bavaria","Not Employed","65","0.0799511693810129","0.0596849975381444","0.100217341223881","3"
"Min 1x per month","1998","Bavaria","Employed","255","0.2199970411377","0.19635158297679","0.243642499298609","3"
"Min 1x per month","1998","Berlin","Not Employed","35","0.144636876642311","0.0950137396386489","0.194260013645972","3"
"Min 1x per month","1998","Berlin","Employed","104","0.36493302350483","0.313686478666319","0.41617956834334","3"
"Min 1x per month","1998","Brandenburg","Not Employed","15","","","","3"
"Min 1x per month","1998","Brandenburg","Employed","83","0.19985397043524","0.160267564377925","0.239440376492555","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Not Employed","14","","","","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Employed","56","0.206563335130906","0.158184578527021","0.25494209173479","3"
"Min 1x per month","1998","Saxony","Not Employed","31","0.0548573279057844","0.0330807588778533","0.0766338969337155","3"
"Min 1x per month","1998","Saxony","Employed","124","0.169798722719745","0.143140603033687","0.196456842405802","3"
"Min 1x per month","1998","Saxony-Anhalt","Not Employed","24","","","","3"
"Min 1x per month","1998","Saxony-Anhalt","Employed","93","0.222295733112217","0.182719180007294","0.26187228621714","3"
"Min 1x per month","1998","Thuringia","Not Employed","24","","","","3"
"Min 1x per month","1998","Thuringia","Employed","77","0.178851980660311","0.143600467276423","0.214103494044199","3"
"Min 1x per month","1998","Lower Saxony","Not Employed","55","0.117342258705435","0.0879324253107992","0.14675209210007","3"
"Min 1x per month","1998","Lower Saxony","Employed","182","0.235096101155807","0.204604527768581","0.265587674543034","3"
"Min 1x per month","1998","Bremen","Employed","18","","","","3"
"Min 1x per month","1998","Bremen","Not Employed","4","","","","3"
"Min 1x per week","1998","North Rhine-Westphalia","Employed","94","0.0497182896563204","0.0395139789705115","0.0599226003421294","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Not Employed","10","","","","2"
"Min 1x per week","1998","Hesse","Not Employed","15","","","","2"
"Min 1x per week","1998","North Rhine-Westphalia","Not Employed","40","0.0351604577488475","0.0242760060705743","0.0460449094271207","2"
"Min 1x per week","1998","Hesse","Employed","37","0.0598189646277466","0.0406342992024261","0.0790036300530672","2"
"Min 1x per week","1998","Schleswig-Holstein","Employed","7","","","","2"
"Min 1x per week","1998","Hamburg","Not Employed","3","","","","2"
"Min 1x per week","1998","Hamburg","Employed","9","","","","2"
"Min 1x per week","1998","Lower Saxony","Not Employed","23","","","","2"
"Min 1x per week","1998","Lower Saxony","Employed","31","0.0363984738130844","0.0229323063566523","0.0498646412695166","2"
"Min 1x per week","1998","Bremen","Not Employed","4","","","","2"
"Min 1x per week","1998","Schleswig-Holstein","Not Employed","5","","","","2"
"Min 1x per week","1998","Bremen","Employed","6","","","","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Employed","18","","","","2"
"Min 1x per week","1998","Saxony","Not Employed","28","","","","2"
"Min 1x per week","1998","Saxony","Employed","43","0.0495227544801539","0.0341183872393167","0.0649271217209912","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Employed","20","","","","2"
"Min 1x per week","1998","Baden-Württemberg","Not Employed","38","0.0406574456774011","0.0257585834409875","0.0555563079138147","2"
"Min 1x per week","1998","Baden-Württemberg","Employed","80","0.0584683810184469","0.0448484893194229","0.072088272717471","2"
"Min 1x per week","1998","Bavaria","Not Employed","35","0.0398226829877594","0.0252111813451463","0.0544341846303725","2"
"Min 1x per week","1998","Bavaria","Employed","90","0.0736760150568312","0.0587640215101556","0.0885880086035068","2"
"Min 1x per week","1998","Berlin","Not Employed","10","","","","2"
"Min 1x per week","1998","Berlin","Employed","29","","","","2"
"Min 1x per week","1998","Brandenburg","Not Employed","13","","","","2"
"Min 1x per week","1998","Brandenburg","Employed","23","","","","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Not Employed","9","","","","2"
"Min 1x per week","1998","Saxony-Anhalt","Not Employed","13","","","","2"
"Min 1x per week","1998","Saxony-Anhalt","Employed","34","0.062945455422264","0.039828545091155","0.086062365753373","2"
"Min 1x per week","1998","Thuringia","Not Employed","20","","","","2"
"Min 1x per week","1998","Thuringia","Employed","31","0.0559927236234389","0.0348445127553728","0.077140934491505","2"
"Never","1998","Bremen","Employed","8","","","","5"
"Never","1998","North Rhine-Westphalia","Not Employed","643","0.623274819932121","0.594639379715813","0.65191026014843","5"
"Never","1998","Thuringia","Not Employed","170","0.678249419005773","0.62343429833752","0.733064539674026","5"
