"pli0091_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2018","North Rhine-Westphalia","Urban Area","12","","",""
"Min 1x per week","2018","North Rhine-Westphalia","Rural Area","","","",""
"Min 1x per week","2018","Hesse","Urban Area","7","","",""
"Min 1x per week","2018","Hesse","Rural Area","1","","",""
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","Urban Area","3","","",""
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","Rural Area","2","","",""
"Min 1x per week","2018","Baden-Württemberg","Urban Area","13","","",""
"Min 1x per week","2018","Baden-Württemberg","Rural Area","3","","",""
"Min 1x per week","2018","Bavaria","Urban Area","3","","",""
"Min 1x per week","2018","Bavaria","Rural Area","8","","",""
"Min 1x per week","2018","Berlin","Urban Area","4","","",""
"Min 1x per week","2018","Berlin","Rural Area","","","",""
"Min 1x per week","2018","Brandenburg","Urban Area","","","",""
"Min 1x per week","2018","Brandenburg","Rural Area","","","",""
"Min 1x per week","2018","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Min 1x per week","2018","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Min 1x per week","2018","Saxony","Urban Area","2","","",""
"Min 1x per week","2018","Saxony","Rural Area","","","",""
"Min 1x per week","2018","Saxony-Anhalt","Urban Area","","","",""
"Min 1x per week","2018","Saxony-Anhalt","Rural Area","","","",""
"Min 1x per week","2018","Thuringia","Urban Area","","","",""
"Min 1x per week","2018","Thuringia","Rural Area","3","","",""
"Min 1x per month","2018","Schleswig-Holstein","Urban Area","10","","",""
"Min 1x per month","2018","Schleswig-Holstein","Rural Area","11","","",""
"Min 1x per month","2018","Hamburg","Urban Area","7","","",""
"Min 1x per month","2018","Hamburg","Rural Area","","","",""
"Min 1x per month","2018","Lower Saxony","Urban Area","11","","",""
"Min 1x per month","2018","Lower Saxony","Rural Area","19","","",""
"Min 1x per month","2018","Bremen","Urban Area","7","","",""
"Min 1x per month","2018","Bremen","Rural Area","","","",""
"Min 1x per month","2018","North Rhine-Westphalia","Urban Area","77","0.115404896735731","0.0937333835155013","0.137076409955961"
"Min 1x per month","2018","North Rhine-Westphalia","Rural Area","1","","",""
"Min 1x per month","2018","Hesse","Urban Area","26","","",""
"Min 1x per month","2018","Hesse","Rural Area","7","","",""
"Min 1x per month","2018","Rhineland-Palatinate,Saarland","Urban Area","16","","",""
"Min 1x per month","2018","Rhineland-Palatinate,Saarland","Rural Area","3","","",""
"Min 1x per month","2018","Baden-Württemberg","Urban Area","59","0.216688112904756","0.17680940623861","0.256566819570902"
"Min 1x per month","2018","Baden-Württemberg","Rural Area","2","","",""
"Min 1x per month","2018","Bavaria","Urban Area","16","","",""
"Min 1x per month","2018","Bavaria","Rural Area","29","","",""
"Min 1x per month","2018","Berlin","Urban Area","15","","",""
"Min 1x per month","2018","Berlin","Rural Area","","","",""
"Min 1x per month","2018","Brandenburg","Urban Area","","","",""
"Min 1x per month","2018","Brandenburg","Rural Area","5","","",""
"Min 1x per month","2018","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Min 1x per month","2018","Mecklenburg-Western Pomerania","Rural Area","2","","",""
"Min 1x per month","2018","Saxony","Urban Area","15","","",""
"Min 1x per month","2018","Saxony","Rural Area","4","","",""
"Min 1x per month","2018","Saxony-Anhalt","Urban Area","3","","",""
"Min 1x per month","2018","Saxony-Anhalt","Rural Area","2","","",""
"Min 1x per month","2018","Thuringia","Urban Area","8","","",""
"Min 1x per month","2018","Thuringia","Rural Area","4","","",""
"Rarely","2018","Schleswig-Holstein","Urban Area","21","","",""
"Rarely","2018","Schleswig-Holstein","Rural Area","8","","",""
"Rarely","2018","Hamburg","Urban Area","23","","",""
"Rarely","2018","Hamburg","Rural Area","","","",""
"Rarely","2018","Lower Saxony","Urban Area","40","0.187013188793743","0.135133651744025","0.23889272584346"
"Rarely","2018","Lower Saxony","Rural Area","43","0.221688694801836","0.165508028416953","0.277869361186719"
"Rarely","2018","Bremen","Urban Area","24","","",""
"Rarely","2018","Bremen","Rural Area","","","",""
"Rarely","2018","North Rhine-Westphalia","Urban Area","212","0.241927132682318","0.212880043455762","0.270974221908873"
"Rarely","2018","North Rhine-Westphalia","Rural Area","12","","",""
"Rarely","2018","Hesse","Urban Area","62","0.176417759714772","0.138490028368909","0.214345491060635"
"Rarely","2018","Hesse","Rural Area","13","","",""
"Rarely","2018","Rhineland-Palatinate,Saarland","Urban Area","34","0.217604971934115","0.158307105580329","0.276902838287901"
"Rarely","2018","Rhineland-Palatinate,Saarland","Rural Area","8","","",""
"Rarely","2018","Baden-Württemberg","Urban Area","81","0.212871217010541","0.17324911324753","0.252493320773552"
"Rarely","2018","Baden-Württemberg","Rural Area","7","","",""
"Rarely","2018","Bavaria","Urban Area","18","","",""
"Rarely","2018","Bavaria","Rural Area","49","0.176206916552012","0.132507341707737","0.219906491396287"
"Rarely","2018","Berlin","Urban Area","26","","",""
"Rarely","2018","Berlin","Rural Area","","","",""
"Rarely","2018","Brandenburg","Urban Area","3","","",""
"Rarely","2018","Brandenburg","Rural Area","9","","",""
"Rarely","2018","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"Rarely","2018","Mecklenburg-Western Pomerania","Rural Area","6","","",""
"Rarely","2018","Saxony","Urban Area","21","","",""
"Rarely","2018","Saxony","Rural Area","2","","",""
"Rarely","2018","Saxony-Anhalt","Urban Area","8","","",""
"Rarely","2018","Saxony-Anhalt","Rural Area","6","","",""
"Rarely","2018","Thuringia","Urban Area","9","","",""
"Rarely","2018","Thuringia","Rural Area","7","","",""
"Never","2018","Schleswig-Holstein","Urban Area","94","0.53660372692149","0.45088424737645","0.622323206466531"
"Never","2018","Schleswig-Holstein","Rural Area","25","","",""
"Never","2018","Hamburg","Urban Area","37","0.49045560351821","0.374984661674157","0.605926545362263"
"Never","2018","Hamburg","Rural Area","","","",""
"Never","2018","Lower Saxony","Urban Area","161","0.701761909201081","0.64089311828462","0.762630700117543"
"Never","2018","Lower Saxony","Rural Area","146","0.678834989456466","0.615683344755377","0.741986634157555"
"Never","2018","Bremen","Urban Area","31","0.491825936559248","0.367384731573199","0.616267141545296"
"Never","2018","Bremen","Rural Area","","","",""
"Never","2018","North Rhine-Westphalia","Urban Area","533","0.617895874948775","0.584938442976558","0.650853306920992"
"Never","2018","North Rhine-Westphalia","Rural Area","13","","",""
"Never","2018","Hesse","Urban Area","293","0.72214485476907","0.677573728284805","0.766715981253334"
"Never","2018","Hesse","Rural Area","57","0.526470084904127","0.415664576853945","0.637275592954309"
"Never","2018","Rhineland-Palatinate,Saarland","Urban Area","133","0.624312719881515","0.55471324608004","0.693912193682991"
"Never","2018","Rhineland-Palatinate,Saarland","Rural Area","23","","",""
"Never","2018","Baden-Württemberg","Urban Area","256","0.501884062037753","0.453486544736319","0.550281579339188"
"Never","2018","Baden-Württemberg","Rural Area","28","","",""
"Never","2018","Bavaria","Urban Area","118","0.630500296285862","0.555239424913802","0.705761167657922"
"Never","2018","Bavaria","Rural Area","199","0.596404328573778","0.540131297488005","0.652677359659552"
"Never","2018","Berlin","Urban Area","125","0.655532837776221","0.584100515412859","0.726965160139584"
"Never","2018","Berlin","Rural Area","","","",""
"Never","2018","Brandenburg","Urban Area","6","","",""
"Never","2018","Brandenburg","Rural Area","96","0.844958424221236","0.777319996236083","0.912596852206389"
"Never","2018","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Never","2018","Mecklenburg-Western Pomerania","Rural Area","37","0.617281958738393","0.47527059636953","0.759293321107255"
"Never","2018","Saxony","Urban Area","70","0.579650439578925","0.486555816726404","0.672745062431446"
"Never","2018","Saxony","Rural Area","20","","",""
"Never","2018","Saxony-Anhalt","Urban Area","25","","",""
"Never","2018","Saxony-Anhalt","Rural Area","44","0.774538737613807","0.660958190051869","0.888119285175746"
"Never","2018","Thuringia","Urban Area","28","","",""
"Never","2018","Thuringia","Rural Area","33","0.705787032120471","0.575510285395386","0.836063778845556"
"Daily","2019","Schleswig-Holstein","Urban Area","1","","",""
"Daily","2019","Schleswig-Holstein","Rural Area","","","",""
"Daily","2019","Hamburg","Urban Area","","","",""
"Daily","2019","Hamburg","Rural Area","","","",""
"Daily","2019","Lower Saxony","Urban Area","","","",""
"Daily","2019","Lower Saxony","Rural Area","2","","",""
"Daily","2019","Bremen","Urban Area","","","",""
"Daily","2019","Bremen","Rural Area","","","",""
"Daily","2019","North Rhine-Westphalia","Urban Area","4","","",""
"Daily","2019","North Rhine-Westphalia","Rural Area","","","",""
"Daily","2019","Hesse","Urban Area","","","",""
"Daily","2019","Hesse","Rural Area","","","",""
"Daily","2019","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Daily","2019","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Daily","2019","Baden-Württemberg","Urban Area","1","","",""
"Daily","2019","Baden-Württemberg","Rural Area","","","",""
"Daily","2019","Bavaria","Urban Area","4","","",""
"Daily","2019","Bavaria","Rural Area","1","","",""
"Daily","2019","Berlin","Urban Area","","","",""
"Daily","2019","Berlin","Rural Area","","","",""
"Daily","2019","Brandenburg","Urban Area","","","",""
"Daily","2019","Brandenburg","Rural Area","1","","",""
"Daily","2019","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Daily","2019","Mecklenburg-Western Pomerania","Rural Area","1","","",""
"Daily","2019","Saxony","Urban Area","","","",""
"Daily","2019","Saxony","Rural Area","","","",""
"Daily","2019","Saxony-Anhalt","Urban Area","","","",""
"Daily","2019","Saxony-Anhalt","Rural Area","","","",""
"Daily","2019","Thuringia","Urban Area","","","",""
"Daily","2019","Thuringia","Rural Area","","","",""
"Min 1x per week","2019","Schleswig-Holstein","Urban Area","11","","",""
"Min 1x per week","2019","Schleswig-Holstein","Rural Area","8","","",""
"Min 1x per week","2019","Hamburg","Urban Area","16","","",""
"Min 1x per week","2019","Hamburg","Rural Area","","","",""
"Min 1x per week","2019","Lower Saxony","Urban Area","23","","",""
"Min 1x per week","2019","Lower Saxony","Rural Area","44","0.0177466075886946","0.0113722132131081","0.0241210019642812"
"Min 1x per week","2019","Bremen","Urban Area","6","","",""
"Min 1x per week","2019","Bremen","Rural Area","","","",""
"Min 1x per week","2019","North Rhine-Westphalia","Urban Area","115","0.021880509985043","0.0181905112850965","0.0255705086849894"
"Min 1x per week","2019","North Rhine-Westphalia","Rural Area","1","","",""
"Min 1x per week","2019","Hesse","Urban Area","24","","",""
"Min 1x per week","2019","Hesse","Rural Area","6","","",""
"Min 1x per week","2019","Rhineland-Palatinate,Saarland","Urban Area","15","","",""
"Min 1x per week","2019","Rhineland-Palatinate,Saarland","Rural Area","2","","",""
"Min 1x per week","2019","Baden-Württemberg","Urban Area","56","0.0250962152351646","0.0193786100900094","0.0308138203803197"
"Min 1x per week","2019","Baden-Württemberg","Rural Area","7","","",""
"Min 1x per week","2019","Bavaria","Urban Area","49","0.020738195233708","0.0143101047236478","0.0271662857437681"
"Min 1x per week","2019","Bavaria","Rural Area","44","0.0154661902047437","0.010587939201007","0.0203444412084804"
"Min 1x per week","2019","Berlin","Urban Area","","","",""
"Min 1x per week","2019","Berlin","Rural Area","","","",""
"Min 1x per week","2019","Brandenburg","Urban Area","4","","",""
"Min 1x per week","2019","Brandenburg","Rural Area","7","","",""
"Min 1x per week","2019","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"Min 1x per week","2019","Mecklenburg-Western Pomerania","Rural Area","5","","",""
"Min 1x per week","2019","Saxony","Urban Area","22","","",""
"Min 1x per week","2019","Saxony","Rural Area","7","","",""
"Min 1x per week","2019","Saxony-Anhalt","Urban Area","6","","",""
"Min 1x per week","2019","Saxony-Anhalt","Rural Area","10","","",""
"Min 1x per week","2019","Thuringia","Urban Area","9","","",""
"Min 1x per week","2019","Thuringia","Rural Area","9","","",""
"Min 1x per month","2019","Schleswig-Holstein","Urban Area","90","0.265017906219096","0.22553551378297","0.304500298655223"
"Min 1x per month","2019","Schleswig-Holstein","Rural Area","145","0.189837763594141","0.159781394222751","0.219894132965531"
"Min 1x per month","2019","Hamburg","Urban Area","125","0.238809242030138","0.204580000212483","0.273038483847792"
"Min 1x per month","2019","Hamburg","Rural Area","","","",""
"Min 1x per month","2019","Lower Saxony","Urban Area","273","0.21180049682516","0.188683094377489","0.234917899272831"
"Min 1x per month","2019","Lower Saxony","Rural Area","336","0.191229833773218","0.172242679791152","0.210216987755283"
"Min 1x per month","2019","Bremen","Urban Area","76","0.247237175876815","0.196796499727632","0.297677852025997"
"Min 1x per month","2019","Bremen","Rural Area","","","",""
"Min 1x per month","2019","North Rhine-Westphalia","Urban Area","1160","0.20645608972299","0.196246674503495","0.216665504942485"
"Min 1x per month","2019","North Rhine-Westphalia","Rural Area","16","","",""
"Min 1x per month","2019","Hesse","Urban Area","316","0.214383588090654","0.194305996578404","0.234461179602905"
"Min 1x per month","2019","Hesse","Rural Area","75","0.256483933123246","0.212634814891359","0.300333051355134"
"Min 1x per month","2019","Rhineland-Palatinate,Saarland","Urban Area","215","0.157784515427497","0.137624211619808","0.177944819235187"
"Min 1x per month","2019","Rhineland-Palatinate,Saarland","Rural Area","42","0.155723379703734","0.119874869849514","0.191571889557955"
"Min 1x per month","2019","Baden-Württemberg","Urban Area","593","0.218933948772355","0.203818202183048","0.234049695361662"
"Min 1x per month","2019","Baden-Württemberg","Rural Area","48","0.165676693150899","0.12519361912683","0.206159767174969"
"Min 1x per month","2019","Bavaria","Urban Area","425","0.245268974569791","0.225861702003282","0.2646762471363"
"Min 1x per month","2019","Bavaria","Rural Area","477","0.199064138851972","0.183278849900916","0.214849427803029"
"Min 1x per month","2019","Berlin","Urban Area","","","",""
"Min 1x per month","2019","Berlin","Rural Area","","","",""
"Min 1x per month","2019","Brandenburg","Urban Area","30","0.290852998894371","0.204396017806194","0.377309979982548"
"Min 1x per month","2019","Brandenburg","Rural Area","161","0.154585354674966","0.133231637397885","0.175939071952048"
"Min 1x per month","2019","Mecklenburg-Western Pomerania","Urban Area","21","","",""
"Min 1x per month","2019","Mecklenburg-Western Pomerania","Rural Area","89","0.158856149951329","0.128053604163306","0.189658695739352"
"Min 1x per month","2019","Saxony","Urban Area","183","0.193367835972013","0.168267026993094","0.218468644950932"
"Min 1x per month","2019","Saxony","Rural Area","127","0.180741644600886","0.153771438267576","0.207711850934197"
