"pgnation","year","age_gr","n","percent","lower_confidence","upper_confidence"
"158","2014","16-34 y.","","","",""
"158","2014","35-65 y.","","","",""
"158","2014","66 and older","","","",""
"162","2014","16-34 y.","","","",""
"162","2014","35-65 y.","","","",""
"162","2014","66 and older","","","",""
"164","2014","16-34 y.","","","",""
"164","2014","35-65 y.","","","",""
"164","2014","66 and older","","","",""
"165","2014","16-34 y.","44","0.00292101473590208","0.00167106396242883","0.00417096550937533"
"165","2014","35-65 y.","62","0.00276395791101139","0.00194049926729543","0.00358741655472734"
"165","2014","66 and older","8","","",""
"166","2014","16-34 y.","2","","",""
"166","2014","35-65 y.","2","","",""
"166","2014","66 and older","","","",""
"167","2014","16-34 y.","","","",""
"167","2014","35-65 y.","1","","",""
"167","2014","66 and older","","","",""
"168","2014","16-34 y.","3","","",""
"168","2014","35-65 y.","2","","",""
"168","2014","66 and older","","","",""
"169","2014","16-34 y.","1","","",""
"169","2014","35-65 y.","","","",""
"169","2014","66 and older","","","",""
"172","2014","16-34 y.","","","",""
"172","2014","35-65 y.","","","",""
"172","2014","66 and older","","","",""
"173","2014","16-34 y.","1","","",""
"173","2014","35-65 y.","","","",""
"173","2014","66 and older","","","",""
"178","2014","16-34 y.","","","",""
"178","2014","35-65 y.","","","",""
"178","2014","66 and older","","","",""
"181","2014","16-34 y.","","","",""
"181","2014","35-65 y.","","","",""
"181","2014","66 and older","","","",""
"183","2014","16-34 y.","","","",""
"183","2014","35-65 y.","","","",""
"183","2014","66 and older","","","",""
"188","2014","16-34 y.","","","",""
"188","2014","35-65 y.","","","",""
"188","2014","66 and older","","","",""
"195","2014","16-34 y.","","","",""
"195","2014","35-65 y.","","","",""
"195","2014","66 and older","","","",""
"196","2014","16-34 y.","","","",""
"196","2014","35-65 y.","","","",""
"196","2014","66 and older","","","",""
"999","2014","16-34 y.","","","",""
"999","2014","35-65 y.","","","",""
"999","2014","66 and older","","","",""
"1","2015","16-34 y.","5645","0.869831761463509","0.862102771910337","0.877560751016681"
"1","2015","35-65 y.","13008","0.892085836265492","0.887163345464168","0.897008327066816"
"1","2015","66 and older","4787","0.956569908027291","0.950902723882208","0.962237092172374"
"2","2015","16-34 y.","175","0.0243210680610982","0.0207827459963761","0.0278593901258202"
"2","2015","35-65 y.","279","0.0236036444810457","0.0211951537816119","0.0260121351804796"
"2","2015","66 and older","19","","",""
"3","2015","16-34 y.","2","","",""
"3","2015","35-65 y.","4","","",""
"3","2015","66 and older","","","",""
"4","2015","16-34 y.","76","0.00333625969950824","0.00201174485679789","0.00466077454221859"
"4","2015","35-65 y.","138","0.00313036584078687","0.00224411002556778","0.00401662165600597"
"4","2015","66 and older","16","","",""
"5","2015","16-34 y.","106","0.00958840779108904","0.00735002849067563","0.0118267870915024"
"5","2015","35-65 y.","192","0.00843601375326622","0.00698500050295232","0.00988702700358013"
"5","2015","66 and older","30","0.00736689922853469","0.00498923604062695","0.00974456241644242"
"6","2015","16-34 y.","41","0.00180473308227445","0.00082981793446387","0.00277964823008503"
"6","2015","35-65 y.","73","0.00274572536413208","0.00191554230375988","0.00357590842450429"
"6","2015","66 and older","4","","",""
"10","2015","16-34 y.","20","","",""
"10","2015","35-65 y.","40","0.00363134855694008","0.00267704539600909","0.00458565171787106"
"10","2015","66 and older","11","","",""
"11","2015","16-34 y.","14","","",""
"11","2015","35-65 y.","27","","",""
"11","2015","66 and older","3","","",""
"12","2015","16-34 y.","","","",""
"12","2015","35-65 y.","","","",""
"12","2015","66 and older","","","",""
"13","2015","16-34 y.","3","","",""
"13","2015","35-65 y.","5","","",""
"13","2015","66 and older","3","","",""
"14","2015","16-34 y.","4","","",""
"14","2015","35-65 y.","26","","",""
"14","2015","66 and older","8","","",""
"15","2015","16-34 y.","2","","",""
"15","2015","35-65 y.","6","","",""
"15","2015","66 and older","","","",""
"16","2015","16-34 y.","1","","",""
"16","2015","35-65 y.","3","","",""
"16","2015","66 and older","","","",""
"17","2015","16-34 y.","2","","",""
"17","2015","35-65 y.","4","","",""
"17","2015","66 and older","3","","",""
"18","2015","16-34 y.","6","","",""
"18","2015","35-65 y.","28","","",""
"18","2015","66 and older","4","","",""
"19","2015","16-34 y.","2","","",""
"19","2015","35-65 y.","7","","",""
"19","2015","66 and older","4","","",""
"20","2015","16-34 y.","","","",""
"20","2015","35-65 y.","1","","",""
"20","2015","66 and older","","","",""
"21","2015","16-34 y.","162","0.00505747416813818","0.00342810907080472","0.00668683926547164"
"21","2015","35-65 y.","152","0.00251805857788444","0.00172294750455007","0.00331316965121882"
"21","2015","66 and older","1","","",""
"22","2015","16-34 y.","154","0.0109749188036592","0.00858184062842794","0.0133679969788905"
"22","2015","35-65 y.","197","0.00712911368656243","0.00579434341700572","0.00846388395611915"
"22","2015","66 and older","2","","",""
"23","2015","16-34 y.","","","",""
"23","2015","35-65 y.","3","","",""
"23","2015","66 and older","","","",""
"24","2015","16-34 y.","10","","",""
"24","2015","35-65 y.","10","","",""
"24","2015","66 and older","1","","",""
"25","2015","16-34 y.","","","",""
"25","2015","35-65 y.","1","","",""
"25","2015","66 and older","2","","",""
"26","2015","16-34 y.","43","0.00362404549898764","0.0022437851397235","0.00500430585825178"
"26","2015","35-65 y.","39","0.00156626528385098","0.000938879533346248","0.00219365103435572"
"26","2015","66 and older","","","",""
"27","2015","16-34 y.","","","",""
"27","2015","35-65 y.","","","",""
"27","2015","66 and older","","","",""
"28","2015","16-34 y.","20","","",""
"28","2015","35-65 y.","35","0.00142408605387407","0.000825810818431518","0.00202236128931663"
"28","2015","66 and older","1","","",""
"29","2015","16-34 y.","73","0.00266350946232406","0.00147964890303607","0.00384737002161204"
"29","2015","35-65 y.","86","0.00152715088843908","0.000907636395232395","0.00214666538164577"
"29","2015","66 and older","","","",""
"30","2015","16-34 y.","31","0.00255499864260823","0.00139544086965943","0.00371455641555703"
"30","2015","35-65 y.","30","0.0005653779892208","0.000188249787813898","0.000942506190627702"
"30","2015","66 and older","","","",""
"31","2015","16-34 y.","6","","",""
"31","2015","35-65 y.","21","","",""
"31","2015","66 and older","","","",""
"32","2015","16-34 y.","55","0.00426255965742302","0.00276611648460833","0.00575900283023771"
"32","2015","35-65 y.","101","0.0027686772728384","0.0019350412176302","0.00360231332804661"
"32","2015","66 and older","14","","",""
"34","2015","16-34 y.","4","","",""
"34","2015","35-65 y.","6","","",""
"34","2015","66 and older","","","",""
"35","2015","16-34 y.","","","",""
"35","2015","35-65 y.","1","","",""
"35","2015","66 and older","","","",""
"36","2015","16-34 y.","","","",""
"36","2015","35-65 y.","","","",""
"36","2015","66 and older","","","",""
"37","2015","16-34 y.","","","",""
"37","2015","35-65 y.","1","","",""
"37","2015","66 and older","","","",""
"38","2015","16-34 y.","3","","",""
"38","2015","35-65 y.","3","","",""
"38","2015","66 and older","","","",""
"39","2015","16-34 y.","2","","",""
"39","2015","35-65 y.","","","",""
"39","2015","66 and older","","","",""
"40","2015","16-34 y.","2","","",""
"40","2015","35-65 y.","5","","",""
"40","2015","66 and older","","","",""
"41","2015","16-34 y.","1","","",""
"41","2015","35-65 y.","","","",""
"41","2015","66 and older","","","",""
"42","2015","16-34 y.","20","","",""
"42","2015","35-65 y.","13","","",""
"42","2015","66 and older","","","",""
"43","2015","16-34 y.","25","","",""
"43","2015","35-65 y.","13","","",""
"43","2015","66 and older","2","","",""
"44","2015","16-34 y.","4","","",""
"44","2015","35-65 y.","15","","",""
"44","2015","66 and older","","","",""
"45","2015","16-34 y.","1","","",""
"45","2015","35-65 y.","","","",""
"45","2015","66 and older","","","",""
"46","2015","16-34 y.","","","",""
"46","2015","35-65 y.","","","",""
"46","2015","66 and older","","","",""
"47","2015","16-34 y.","1","","",""
"47","2015","35-65 y.","3","","",""
"47","2015","66 and older","","","",""
"48","2015","16-34 y.","1","","",""
"48","2015","35-65 y.","6","","",""
"48","2015","66 and older","","","",""
"49","2015","16-34 y.","1","","",""
"49","2015","35-65 y.","8","","",""
"49","2015","66 and older","","","",""
"50","2015","16-34 y.","2","","",""
"50","2015","35-65 y.","2","","",""
"50","2015","66 and older","","","",""
"51","2015","16-34 y.","1","","",""
"51","2015","35-65 y.","","","",""
"51","2015","66 and older","","","",""
"52","2015","16-34 y.","15","","",""
"52","2015","35-65 y.","3","","",""
"52","2015","66 and older","","","",""
"53","2015","16-34 y.","","","",""
"53","2015","35-65 y.","","","",""
"53","2015","66 and older","","","",""
"54","2015","16-34 y.","3","","",""
"54","2015","35-65 y.","12","","",""
"54","2015","66 and older","","","",""
"55","2015","16-34 y.","","","",""
"55","2015","35-65 y.","3","","",""
"55","2015","66 and older","","","",""
"56","2015","16-34 y.","1","","",""
"56","2015","35-65 y.","3","","",""
"56","2015","66 and older","","","",""
"59","2015","16-34 y.","4","","",""
"59","2015","35-65 y.","2","","",""
"59","2015","66 and older","","","",""
"60","2015","16-34 y.","34","0.00204520100580718","0.00100749098690307","0.00308291102471128"
"60","2015","35-65 y.","31","0.000903994917991986","0.000427202904513776","0.0013807869314702"
"60","2015","66 and older","1","","",""
"61","2015","16-34 y.","7","","",""
"61","2015","35-65 y.","12","","",""
"61","2015","66 and older","","","",""
"64","2015","16-34 y.","3","","",""
"64","2015","35-65 y.","4","","",""
"64","2015","66 and older","","","",""
"65","2015","16-34 y.","5","","",""
"65","2015","35-65 y.","5","","",""
"65","2015","66 and older","","","",""
"66","2015","16-34 y.","4","","",""
"66","2015","35-65 y.","","","",""
"66","2015","66 and older","","","",""
"67","2015","16-34 y.","9","","",""
"67","2015","35-65 y.","19","","",""
"67","2015","66 and older","","","",""
"68","2015","16-34 y.","9","","",""
"68","2015","35-65 y.","8","","",""
"68","2015","66 and older","","","",""
"71","2015","16-34 y.","2","","",""
"71","2015","35-65 y.","3","","",""
"71","2015","66 and older","1","","",""
"72","2015","16-34 y.","","","",""
"72","2015","35-65 y.","","","",""
"72","2015","66 and older","","","",""
"73","2015","16-34 y.","2","","",""
"73","2015","35-65 y.","1","","",""
"73","2015","66 and older","","","",""
"74","2015","16-34 y.","22","","",""
"74","2015","35-65 y.","27","","",""
"74","2015","66 and older","2","","",""
"75","2015","16-34 y.","15","","",""
"75","2015","35-65 y.","8","","",""
"75","2015","66 and older","","","",""
"76","2015","16-34 y.","14","","",""
"76","2015","35-65 y.","13","","",""
"76","2015","66 and older","","","",""
"77","2015","16-34 y.","3","","",""
"77","2015","35-65 y.","4","","",""
"77","2015","66 and older","","","",""
"78","2015","16-34 y.","36","0.00267366249003968","0.00148755373621529","0.00385977124386407"
"78","2015","35-65 y.","69","0.00223359165620987","0.00148463153344482","0.00298255177897492"
"78","2015","66 and older","7","","",""
"79","2015","16-34 y.","1","","",""
"79","2015","35-65 y.","2","","",""
"79","2015","66 and older","","","",""
"80","2015","16-34 y.","","","",""
"80","2015","35-65 y.","","","",""
"80","2015","66 and older","","","",""
"81","2015","16-34 y.","7","","",""
"81","2015","35-65 y.","3","","",""
"81","2015","66 and older","","","",""
"82","2015","16-34 y.","1","","",""
"82","2015","35-65 y.","","","",""
"82","2015","66 and older","","","",""
"83","2015","16-34 y.","4","","",""
"83","2015","35-65 y.","2","","",""
"83","2015","66 and older","","","",""
"84","2015","16-34 y.","3","","",""
"84","2015","35-65 y.","","","",""
"84","2015","66 and older","","","",""
"85","2015","16-34 y.","9","","",""
"85","2015","35-65 y.","10","","",""
"85","2015","66 and older","","","",""
"86","2015","16-34 y.","2","","",""
"86","2015","35-65 y.","1","","",""
"86","2015","66 and older","","","",""
"89","2015","16-34 y.","","","",""
"89","2015","35-65 y.","1","","",""
"89","2015","66 and older","","","",""
"90","2015","16-34 y.","3","","",""
"90","2015","35-65 y.","1","","",""
"90","2015","66 and older","","","",""
"92","2015","16-34 y.","","","",""
"92","2015","35-65 y.","","","",""
"92","2015","66 and older","","","",""
"94","2015","16-34 y.","","","",""
"94","2015","35-65 y.","","","",""
"94","2015","66 and older","","","",""
"95","2015","16-34 y.","","","",""
"95","2015","35-65 y.","","","",""
"95","2015","66 and older","","","",""
"96","2015","16-34 y.","","","",""
"96","2015","35-65 y.","","","",""
"96","2015","66 and older","","","",""
"97","2015","16-34 y.","3","","",""
"97","2015","35-65 y.","1","","",""
"97","2015","66 and older","","","",""
"98","2015","16-34 y.","5","","",""
"98","2015","35-65 y.","9","","",""
"98","2015","66 and older","1","","",""
"101","2015","16-34 y.","","","",""
"101","2015","35-65 y.","1","","",""
"101","2015","66 and older","","","",""
"102","2015","16-34 y.","3","","",""
"102","2015","35-65 y.","","","",""
"102","2015","66 and older","","","",""
"103","2015","16-34 y.","7","","",""
"103","2015","35-65 y.","4","","",""
"103","2015","66 and older","1","","",""
"105","2015","16-34 y.","","","",""
"105","2015","35-65 y.","","","",""
"105","2015","66 and older","","","",""
"108","2015","16-34 y.","2","","",""
"108","2015","35-65 y.","1","","",""
"108","2015","66 and older","","","",""
"110","2015","16-34 y.","4","","",""
"110","2015","35-65 y.","3","","",""
"110","2015","66 and older","","","",""
"111","2015","16-34 y.","","","",""
"111","2015","35-65 y.","","","",""
"111","2015","66 and older","","","",""
"113","2015","16-34 y.","","","",""
"113","2015","35-65 y.","1","","",""
"113","2015","66 and older","","","",""
"116","2015","16-34 y.","","","",""
"116","2015","35-65 y.","3","","",""
"116","2015","66 and older","1","","",""
"117","2015","16-34 y.","1","","",""
"117","2015","35-65 y.","5","","",""
"117","2015","66 and older","1","","",""
"118","2015","16-34 y.","7","","",""
"118","2015","35-65 y.","34","0.00392963434699558","0.00293705908580471","0.00492220960818645"
"118","2015","66 and older","11","","",""
"119","2015","16-34 y.","40","0.00479544338089546","0.00320863992647692","0.006382246835314"
"119","2015","35-65 y.","66","0.00582112083280716","0.00461420234531725","0.00702803932029706"
"119","2015","66 and older","5","","",""
"120","2015","16-34 y.","22","","",""
"120","2015","35-65 y.","35","0.00240102725431077","0.00162456757548688","0.00317748693313467"
"120","2015","66 and older","5","","",""
"121","2015","16-34 y.","18","","",""
"121","2015","35-65 y.","29","","",""
"121","2015","66 and older","1","","",""
"122","2015","16-34 y.","5","","",""
"122","2015","35-65 y.","12","","",""
"122","2015","66 and older","2","","",""
"123","2015","16-34 y.","22","","",""
"123","2015","35-65 y.","11","","",""
"123","2015","66 and older","","","",""
"124","2015","16-34 y.","","","",""
"124","2015","35-65 y.","","","",""
"124","2015","66 and older","","","",""
"125","2015","16-34 y.","","","",""
"125","2015","35-65 y.","","","",""
"125","2015","66 and older","","","",""
"127","2015","16-34 y.","","","",""
"127","2015","35-65 y.","","","",""
"127","2015","66 and older","","","",""
"128","2015","16-34 y.","","","",""
"128","2015","35-65 y.","2","","",""
"128","2015","66 and older","","","",""
"129","2015","16-34 y.","1","","",""
"129","2015","35-65 y.","1","","",""
"129","2015","66 and older","","","",""
"130","2015","16-34 y.","6","","",""
"130","2015","35-65 y.","8","","",""
"130","2015","66 and older","2","","",""
"131","2015","16-34 y.","","","",""
"131","2015","35-65 y.","","","",""
"131","2015","66 and older","","","",""
"132","2015","16-34 y.","7","","",""
"132","2015","35-65 y.","9","","",""
"132","2015","66 and older","","","",""
"133","2015","16-34 y.","1","","",""
"133","2015","35-65 y.","","","",""
"133","2015","66 and older","","","",""
"135","2015","16-34 y.","","","",""
"135","2015","35-65 y.","","","",""
"135","2015","66 and older","","","",""
"138","2015","16-34 y.","","","",""
"138","2015","35-65 y.","","","",""
"138","2015","66 and older","","","",""
"139","2015","16-34 y.","3","","",""
"139","2015","35-65 y.","3","","",""
"139","2015","66 and older","","","",""
"140","2015","16-34 y.","92","0.00732299055902765","0.00536459329180573","0.00928138782624957"
"140","2015","35-65 y.","79","0.00259280588833126","0.00178601011052326","0.00339960166613927"
"140","2015","66 and older","3","","",""
"141","2015","16-34 y.","3","","",""
"141","2015","35-65 y.","1","","",""
"141","2015","66 and older","2","","",""
"142","2015","16-34 y.","1","","",""
"142","2015","35-65 y.","1","","",""
"142","2015","66 and older","","","",""
"143","2015","16-34 y.","1","","",""
"143","2015","35-65 y.","1","","",""
"143","2015","66 and older","","","",""
"144","2015","16-34 y.","2","","",""
"144","2015","35-65 y.","4","","",""
"144","2015","66 and older","","","",""
"145","2015","16-34 y.","1","","",""
"145","2015","35-65 y.","","","",""
"145","2015","66 and older","","","",""
"146","2015","16-34 y.","11","","",""
"146","2015","35-65 y.","12","","",""
"146","2015","66 and older","","","",""
"147","2015","16-34 y.","","","",""
"147","2015","35-65 y.","","","",""
"147","2015","66 and older","","","",""
"148","2015","16-34 y.","9","","",""
"148","2015","35-65 y.","10","","",""
"148","2015","66 and older","","","",""
"149","2015","16-34 y.","","","",""
"149","2015","35-65 y.","4","","",""
"149","2015","66 and older","","","",""
"151","2015","16-34 y.","","","",""
"151","2015","35-65 y.","","","",""
"151","2015","66 and older","","","",""
"152","2015","16-34 y.","1","","",""
"152","2015","35-65 y.","","","",""
"152","2015","66 and older","","","",""
"154","2015","16-34 y.","","","",""
"154","2015","35-65 y.","3","","",""
"154","2015","66 and older","","","",""
"155","2015","16-34 y.","1","","",""
"155","2015","35-65 y.","","","",""
"155","2015","66 and older","","","",""
"156","2015","16-34 y.","1","","",""
"156","2015","35-65 y.","","","",""
"156","2015","66 and older","","","",""
"158","2015","16-34 y.","","","",""
"158","2015","35-65 y.","","","",""
"158","2015","66 and older","","","",""
"162","2015","16-34 y.","","","",""
"162","2015","35-65 y.","","","",""
"162","2015","66 and older","","","",""
"164","2015","16-34 y.","","","",""
"164","2015","35-65 y.","","","",""
"164","2015","66 and older","","","",""
"165","2015","16-34 y.","55","0.00290068901628718","0.00166538922284706","0.0041359888097273"
"165","2015","35-65 y.","66","0.00263243949140903","0.00181951691590384","0.00344536206691422"
"165","2015","66 and older","8","","",""
"166","2015","16-34 y.","1","","",""
"166","2015","35-65 y.","1","","",""
"166","2015","66 and older","","","",""
"167","2015","16-34 y.","","","",""
"167","2015","35-65 y.","","","",""
"167","2015","66 and older","","","",""
"168","2015","16-34 y.","4","","",""
"168","2015","35-65 y.","2","","",""
"168","2015","66 and older","","","",""
"169","2015","16-34 y.","","","",""
"169","2015","35-65 y.","","","",""
"169","2015","66 and older","","","",""
"172","2015","16-34 y.","","","",""
"172","2015","35-65 y.","","","",""
"172","2015","66 and older","","","",""
"173","2015","16-34 y.","1","","",""
"173","2015","35-65 y.","","","",""
"173","2015","66 and older","","","",""
"178","2015","16-34 y.","","","",""
"178","2015","35-65 y.","","","",""
"178","2015","66 and older","","","",""
"181","2015","16-34 y.","","","",""
"181","2015","35-65 y.","","","",""
"181","2015","66 and older","","","",""
"183","2015","16-34 y.","1","","",""
"183","2015","35-65 y.","1","","",""
"183","2015","66 and older","","","",""
"188","2015","16-34 y.","","","",""
"188","2015","35-65 y.","","","",""
"188","2015","66 and older","","","",""
"195","2015","16-34 y.","","","",""
"195","2015","35-65 y.","","","",""
"195","2015","66 and older","","","",""
"196","2015","16-34 y.","","","",""
"196","2015","35-65 y.","","","",""
"196","2015","66 and older","","","",""
"999","2015","16-34 y.","","","",""
"999","2015","35-65 y.","","","",""
"999","2015","66 and older","","","",""
"1","2016","16-34 y.","5106","0.848481510560798","0.840982048542976","0.85598097257862"
"1","2016","35-65 y.","12042","0.87905491139326","0.873975702933047","0.884134119853473"
"1","2016","66 and older","4614","0.94211556572985","0.935515417509023","0.948715713950677"
"2","2016","16-34 y.","136","0.0221151530063539","0.0190393045467776","0.0251910014659302"
"2","2016","35-65 y.","248","0.0217689077024458","0.0194957322016294","0.0240420832032622"
"2","2016","66 and older","24","","",""
"3","2016","16-34 y.","3","","",""
"3","2016","35-65 y.","4","","",""
"3","2016","66 and older","","","",""
"4","2016","16-34 y.","52","0.00391179795309064","0.00260618873378957","0.00521740717239171"
"4","2016","35-65 y.","120","0.0035510824435227","0.00262446213558194","0.00447770275146346"
"4","2016","66 and older","12","","",""
"5","2016","16-34 y.","75","0.0118587078084031","0.00959456242174082","0.0141228531950654"
"5","2016","35-65 y.","158","0.00991276755973523","0.00836954661840018","0.0114559885010703"
"5","2016","66 and older","26","","",""
"6","2016","16-34 y.","27","","",""
"6","2016","35-65 y.","58","0.00239942125215653","0.00163729747119078","0.00316154503312228"
"6","2016","66 and older","5","","",""
"10","2016","16-34 y.","11","","",""
"10","2016","35-65 y.","42","0.00580703676094985","0.00462343242709346","0.00699064109480623"
"10","2016","66 and older","11","","",""
"11","2016","16-34 y.","7","","",""
"11","2016","35-65 y.","25","","",""
"11","2016","66 and older","4","","",""
"12","2016","16-34 y.","","","",""
"12","2016","35-65 y.","","","",""
"12","2016","66 and older","","","",""
"13","2016","16-34 y.","3","","",""
"13","2016","35-65 y.","5","","",""
"13","2016","66 and older","3","","",""
"14","2016","16-34 y.","1","","",""
"14","2016","35-65 y.","19","","",""
"14","2016","66 and older","8","","",""
"15","2016","16-34 y.","1","","",""
"15","2016","35-65 y.","6","","",""
"15","2016","66 and older","","","",""
"16","2016","16-34 y.","1","","",""
"16","2016","35-65 y.","3","","",""
"16","2016","66 and older","","","",""
"17","2016","16-34 y.","2","","",""
"17","2016","35-65 y.","4","","",""
"17","2016","66 and older","2","","",""
"18","2016","16-34 y.","5","","",""
"18","2016","35-65 y.","26","","",""
"18","2016","66 and older","4","","",""
"19","2016","16-34 y.","4","","",""
"19","2016","35-65 y.","7","","",""
"19","2016","66 and older","4","","",""
"20","2016","16-34 y.","","","",""
"20","2016","35-65 y.","1","","",""
"20","2016","66 and older","","","",""
"21","2016","16-34 y.","106","0.00554975060666722","0.00399591751382659","0.00710358369950784"
"21","2016","35-65 y.","123","0.00267587215085483","0.00187115221719835","0.00348059208451132"
"21","2016","66 and older","2","","",""
"22","2016","16-34 y.","99","0.0112052684571604","0.00900365887245141","0.0134068780418694"
"22","2016","35-65 y.","168","0.00775073908825256","0.00638465992410511","0.00911681825240001"
"22","2016","66 and older","1","","",""
"23","2016","16-34 y.","","","",""
"23","2016","35-65 y.","1","","",""
"23","2016","66 and older","","","",""
"24","2016","16-34 y.","33","0.0010304619990527","0.000359391394571396","0.00170153260353401"
"24","2016","35-65 y.","40","0.000614369150371693","0.000228379938095765","0.00100035836264762"
"24","2016","66 and older","1","","",""
"25","2016","16-34 y.","","","",""
"25","2016","35-65 y.","1","","",""
"25","2016","66 and older","2","","",""
"26","2016","16-34 y.","32","0.00359984136380742","0.00234717712909615","0.00485250559851869"
"26","2016","35-65 y.","37","0.00242902604907855","0.00166222640125057","0.00319582569690653"
"26","2016","66 and older","","","",""
"27","2016","16-34 y.","","","",""
"27","2016","35-65 y.","","","",""
"27","2016","66 and older","","","",""
"28","2016","16-34 y.","16","","",""
"28","2016","35-65 y.","23","","",""
"28","2016","66 and older","1","","",""
"29","2016","16-34 y.","51","0.00257695517032838","0.00151655635657114","0.00363735398408562"
"29","2016","35-65 y.","56","0.00153710778136949","0.000926851804470208","0.00214736375826878"
"29","2016","66 and older","","","",""
"30","2016","16-34 y.","1176","0.0123474640251762","0.0100377028404916","0.0146572252098608"
"30","2016","35-65 y.","1052","0.00267165292863672","0.00186756597161988","0.00347573988565356"
"30","2016","66 and older","10","","",""
"31","2016","16-34 y.","6","","",""
"31","2016","35-65 y.","19","","",""
"31","2016","66 and older","","","",""
"32","2016","16-34 y.","85","0.00365693595519877","0.00239441315288393","0.00491945875751362"
"32","2016","35-65 y.","160","0.00348688515314891","0.00256864929680914","0.00440512100948868"
"32","2016","66 and older","12","","",""
"34","2016","16-34 y.","1","","",""
"34","2016","35-65 y.","4","","",""
"34","2016","66 and older","","","",""
"35","2016","16-34 y.","","","",""
"35","2016","35-65 y.","2","","",""
"35","2016","66 and older","","","",""
"36","2016","16-34 y.","","","",""
"36","2016","35-65 y.","","","",""
"36","2016","66 and older","","","",""
"37","2016","16-34 y.","","","",""
"37","2016","35-65 y.","","","",""
"37","2016","66 and older","","","",""
"38","2016","16-34 y.","3","","",""
"38","2016","35-65 y.","3","","",""
"38","2016","66 and older","","","",""
"39","2016","16-34 y.","1","","",""
"39","2016","35-65 y.","","","",""
"39","2016","66 and older","","","",""
"40","2016","16-34 y.","1","","",""
"40","2016","35-65 y.","6","","",""
"40","2016","66 and older","","","",""
"41","2016","16-34 y.","","","",""
"41","2016","35-65 y.","","","",""
"41","2016","66 and older","","","",""
"42","2016","16-34 y.","17","","",""
"42","2016","35-65 y.","11","","",""
"42","2016","66 and older","","","",""
"43","2016","16-34 y.","377","0.00461880120150004","0.0032006078202738","0.00603699458272628"
"43","2016","35-65 y.","208","0.000731211530232055","0.000310139306931199","0.00115228375353291"
"43","2016","66 and older","13","","",""
"44","2016","16-34 y.","2","","",""
"44","2016","35-65 y.","15","","",""
"44","2016","66 and older","","","",""
"45","2016","16-34 y.","1","","",""
"45","2016","35-65 y.","","","",""
"45","2016","66 and older","","","",""
"46","2016","16-34 y.","1","","",""
"46","2016","35-65 y.","","","",""
"46","2016","66 and older","","","",""
"47","2016","16-34 y.","13","","",""
"47","2016","35-65 y.","4","","",""
"47","2016","66 and older","","","",""
"48","2016","16-34 y.","1","","",""
"48","2016","35-65 y.","3","","",""
"48","2016","66 and older","","","",""
"49","2016","16-34 y.","7","","",""
"49","2016","35-65 y.","9","","",""
"49","2016","66 and older","","","",""
"50","2016","16-34 y.","2","","",""
"50","2016","35-65 y.","7","","",""
"50","2016","66 and older","","","",""
"51","2016","16-34 y.","1","","",""
"51","2016","35-65 y.","","","",""
"51","2016","66 and older","","","",""
"52","2016","16-34 y.","7","","",""
"52","2016","35-65 y.","6","","",""
"52","2016","66 and older","","","",""
"53","2016","16-34 y.","","","",""
"53","2016","35-65 y.","","","",""
"53","2016","66 and older","","","",""
"54","2016","16-34 y.","28","","",""
"54","2016","35-65 y.","18","","",""
"54","2016","66 and older","","","",""
"55","2016","16-34 y.","","","",""
"55","2016","35-65 y.","3","","",""
"55","2016","66 and older","1","","",""
"56","2016","16-34 y.","1","","",""
"56","2016","35-65 y.","2","","",""
"56","2016","66 and older","","","",""
"59","2016","16-34 y.","1","","",""
"59","2016","35-65 y.","1","","",""
"59","2016","66 and older","","","",""
"60","2016","16-34 y.","373","0.0047779873236807","0.00333567741971104","0.00622029722765035"
"60","2016","35-65 y.","250","0.00147180641890705","0.000874634429499737","0.00206897840831435"
"60","2016","66 and older","4","","",""
"61","2016","16-34 y.","6","","",""
"61","2016","35-65 y.","7","","",""
"61","2016","66 and older","","","",""
"64","2016","16-34 y.","2","","",""
"64","2016","35-65 y.","2","","",""
"64","2016","66 and older","","","",""
"65","2016","16-34 y.","10","","",""
"65","2016","35-65 y.","7","","",""
"65","2016","66 and older","","","",""
"66","2016","16-34 y.","2","","",""
"66","2016","35-65 y.","1","","",""
"66","2016","66 and older","","","",""
"67","2016","16-34 y.","9","","",""
"67","2016","35-65 y.","18","","",""
"67","2016","66 and older","","","",""
"68","2016","16-34 y.","4","","",""
"68","2016","35-65 y.","6","","",""
"68","2016","66 and older","","","",""
"71","2016","16-34 y.","2","","",""
"71","2016","35-65 y.","2","","",""
"71","2016","66 and older","1","","",""
"72","2016","16-34 y.","","","",""
"72","2016","35-65 y.","","","",""
"72","2016","66 and older","","","",""
"73","2016","16-34 y.","4","","",""
"73","2016","35-65 y.","2","","",""
"73","2016","66 and older","","","",""
"74","2016","16-34 y.","19","","",""
"74","2016","35-65 y.","28","","",""
"74","2016","66 and older","","","",""
"75","2016","16-34 y.","35","0.00190615695310767","0.000993849717045179","0.00281846418917016"
"75","2016","35-65 y.","35","0.000464531432593003","0.000128870671961523","0.000800192193224484"
"75","2016","66 and older","1","","",""
"76","2016","16-34 y.","16","","",""
"76","2016","35-65 y.","24","","",""
"76","2016","66 and older","1","","",""
"77","2016","16-34 y.","4","","",""
"77","2016","35-65 y.","1","","",""
"77","2016","66 and older","","","",""
