"pgnation","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"23","2015","(Married) couple without C. ","","","",""
"23","2015","Single parent ","","","",""
"23","2015","Couple + C. LE 16 ","2","","",""
"23","2015","Couple + C. GT 16 ","","","",""
"23","2015","Couple + C. LE and GT 16","","","",""
"24","2015","1-pers.-HH","3","","",""
"24","2015","(Married) couple without C. ","3","","",""
"24","2015","Single parent ","1","","",""
"24","2015","Couple + C. LE 16 ","7","","",""
"24","2015","Couple + C. GT 16 ","6","","",""
"24","2015","Couple + C. LE and GT 16","","","",""
"25","2015","1-pers.-HH","","","",""
"25","2015","(Married) couple without C. ","","","",""
"25","2015","Single parent ","","","",""
"25","2015","Couple + C. LE 16 ","1","","",""
"25","2015","Couple + C. GT 16 ","2","","",""
"25","2015","Couple + C. LE and GT 16","","","",""
"26","2015","1-pers.-HH","18","","",""
"26","2015","(Married) couple without C. ","30","0.00298674739258012","0.00178818831543318","0.00418530646972705"
"26","2015","Single parent ","3","","",""
"26","2015","Couple + C. LE 16 ","26","","",""
"26","2015","Couple + C. GT 16 ","1","","",""
"26","2015","Couple + C. LE and GT 16","3","","",""
"27","2015","1-pers.-HH","","","",""
"27","2015","(Married) couple without C. ","","","",""
"27","2015","Single parent ","","","",""
"27","2015","Couple + C. LE 16 ","","","",""
"27","2015","Couple + C. GT 16 ","","","",""
"27","2015","Couple + C. LE and GT 16","","","",""
"28","2015","1-pers.-HH","7","","",""
"28","2015","(Married) couple without C. ","9","","",""
"28","2015","Single parent ","6","","",""
"28","2015","Couple + C. LE 16 ","16","","",""
"28","2015","Couple + C. GT 16 ","4","","",""
"28","2015","Couple + C. LE and GT 16","5","","",""
"29","2015","1-pers.-HH","11","","",""
"29","2015","(Married) couple without C. ","19","","",""
"29","2015","Single parent ","8","","",""
"29","2015","Couple + C. LE 16 ","65","0.00301683991469394","0.00171314024651077","0.0043205395828771"
"29","2015","Couple + C. GT 16 ","14","","",""
"29","2015","Couple + C. LE and GT 16","17","","",""
"30","2015","1-pers.-HH","8","","",""
"30","2015","(Married) couple without C. ","5","","",""
"30","2015","Single parent ","4","","",""
"30","2015","Couple + C. LE 16 ","16","","",""
"30","2015","Couple + C. GT 16 ","9","","",""
"30","2015","Couple + C. LE and GT 16","11","","",""
"31","2015","1-pers.-HH","4","","",""
"31","2015","(Married) couple without C. ","8","","",""
"31","2015","Single parent ","5","","",""
"31","2015","Couple + C. LE 16 ","9","","",""
"31","2015","Couple + C. GT 16 ","","","",""
"31","2015","Couple + C. LE and GT 16","1","","",""
"32","2015","1-pers.-HH","12","","",""
"32","2015","(Married) couple without C. ","51","0.00288425706960349","0.00170638125999835","0.00406213287920864"
"32","2015","Single parent ","14","","",""
"32","2015","Couple + C. LE 16 ","53","0.00469387591474247","0.00306906940147054","0.0063186824280144"
"32","2015","Couple + C. GT 16 ","21","","",""
"32","2015","Couple + C. LE and GT 16","12","","",""
"34","2015","1-pers.-HH","","","",""
"34","2015","(Married) couple without C. ","7","","",""
"34","2015","Single parent ","","","",""
"34","2015","Couple + C. LE 16 ","3","","",""
"34","2015","Couple + C. GT 16 ","","","",""
"34","2015","Couple + C. LE and GT 16","","","",""
"35","2015","1-pers.-HH","","","",""
"35","2015","(Married) couple without C. ","","","",""
"35","2015","Single parent ","","","",""
"35","2015","Couple + C. LE 16 ","","","",""
"35","2015","Couple + C. GT 16 ","","","",""
"35","2015","Couple + C. LE and GT 16","1","","",""
"36","2015","1-pers.-HH","","","",""
"36","2015","(Married) couple without C. ","","","",""
"36","2015","Single parent ","","","",""
"36","2015","Couple + C. LE 16 ","","","",""
"36","2015","Couple + C. GT 16 ","","","",""
"36","2015","Couple + C. LE and GT 16","","","",""
"37","2015","1-pers.-HH","","","",""
"37","2015","(Married) couple without C. ","","","",""
"37","2015","Single parent ","","","",""
"37","2015","Couple + C. LE 16 ","1","","",""
"37","2015","Couple + C. GT 16 ","","","",""
"37","2015","Couple + C. LE and GT 16","","","",""
"38","2015","1-pers.-HH","","","",""
"38","2015","(Married) couple without C. ","1","","",""
"38","2015","Single parent ","","","",""
"38","2015","Couple + C. LE 16 ","4","","",""
"38","2015","Couple + C. GT 16 ","1","","",""
"38","2015","Couple + C. LE and GT 16","","","",""
"39","2015","1-pers.-HH","1","","",""
"39","2015","(Married) couple without C. ","","","",""
"39","2015","Single parent ","","","",""
"39","2015","Couple + C. LE 16 ","1","","",""
"39","2015","Couple + C. GT 16 ","","","",""
"39","2015","Couple + C. LE and GT 16","","","",""
"40","2015","1-pers.-HH","","","",""
"40","2015","(Married) couple without C. ","1","","",""
"40","2015","Single parent ","","","",""
"40","2015","Couple + C. LE 16 ","6","","",""
"40","2015","Couple + C. GT 16 ","","","",""
"40","2015","Couple + C. LE and GT 16","","","",""
"41","2015","1-pers.-HH","","","",""
"41","2015","(Married) couple without C. ","","","",""
"41","2015","Single parent ","","","",""
"41","2015","Couple + C. LE 16 ","1","","",""
"41","2015","Couple + C. GT 16 ","","","",""
"41","2015","Couple + C. LE and GT 16","","","",""
"42","2015","1-pers.-HH","1","","",""
"42","2015","(Married) couple without C. ","15","","",""
"42","2015","Single parent ","1","","",""
"42","2015","Couple + C. LE 16 ","14","","",""
"42","2015","Couple + C. GT 16 ","1","","",""
"42","2015","Couple + C. LE and GT 16","","","",""
"43","2015","1-pers.-HH","5","","",""
"43","2015","(Married) couple without C. ","4","","",""
"43","2015","Single parent ","3","","",""
"43","2015","Couple + C. LE 16 ","19","","",""
"43","2015","Couple + C. GT 16 ","","","",""
"43","2015","Couple + C. LE and GT 16","1","","",""
"44","2015","1-pers.-HH","1","","",""
"44","2015","(Married) couple without C. ","8","","",""
"44","2015","Single parent ","1","","",""
"44","2015","Couple + C. LE 16 ","6","","",""
"44","2015","Couple + C. GT 16 ","1","","",""
"44","2015","Couple + C. LE and GT 16","1","","",""
"45","2015","1-pers.-HH","","","",""
"45","2015","(Married) couple without C. ","","","",""
"45","2015","Single parent ","","","",""
"45","2015","Couple + C. LE 16 ","1","","",""
"45","2015","Couple + C. GT 16 ","","","",""
"45","2015","Couple + C. LE and GT 16","","","",""
"46","2015","1-pers.-HH","","","",""
"46","2015","(Married) couple without C. ","","","",""
"46","2015","Single parent ","","","",""
"46","2015","Couple + C. LE 16 ","","","",""
"46","2015","Couple + C. GT 16 ","","","",""
"46","2015","Couple + C. LE and GT 16","","","",""
"47","2015","1-pers.-HH","1","","",""
"47","2015","(Married) couple without C. ","1","","",""
"47","2015","Single parent ","1","","",""
"47","2015","Couple + C. LE 16 ","1","","",""
"47","2015","Couple + C. GT 16 ","","","",""
"47","2015","Couple + C. LE and GT 16","","","",""
"48","2015","1-pers.-HH","","","",""
"48","2015","(Married) couple without C. ","3","","",""
"48","2015","Single parent ","","","",""
"48","2015","Couple + C. LE 16 ","3","","",""
"48","2015","Couple + C. GT 16 ","1","","",""
"48","2015","Couple + C. LE and GT 16","","","",""
"49","2015","1-pers.-HH","2","","",""
"49","2015","(Married) couple without C. ","","","",""
"49","2015","Single parent ","","","",""
"49","2015","Couple + C. LE 16 ","7","","",""
"49","2015","Couple + C. GT 16 ","","","",""
"49","2015","Couple + C. LE and GT 16","","","",""
"50","2015","1-pers.-HH","","","",""
"50","2015","(Married) couple without C. ","","","",""
"50","2015","Single parent ","","","",""
"50","2015","Couple + C. LE 16 ","2","","",""
"50","2015","Couple + C. GT 16 ","","","",""
"50","2015","Couple + C. LE and GT 16","","","",""
"51","2015","1-pers.-HH","","","",""
"51","2015","(Married) couple without C. ","1","","",""
"51","2015","Single parent ","","","",""
"51","2015","Couple + C. LE 16 ","","","",""
"51","2015","Couple + C. GT 16 ","","","",""
"51","2015","Couple + C. LE and GT 16","","","",""
"52","2015","1-pers.-HH","2","","",""
"52","2015","(Married) couple without C. ","5","","",""
"52","2015","Single parent ","","","",""
"52","2015","Couple + C. LE 16 ","10","","",""
"52","2015","Couple + C. GT 16 ","1","","",""
"52","2015","Couple + C. LE and GT 16","","","",""
"53","2015","1-pers.-HH","","","",""
"53","2015","(Married) couple without C. ","","","",""
"53","2015","Single parent ","","","",""
"53","2015","Couple + C. LE 16 ","","","",""
"53","2015","Couple + C. GT 16 ","","","",""
"53","2015","Couple + C. LE and GT 16","","","",""
"54","2015","1-pers.-HH","2","","",""
"54","2015","(Married) couple without C. ","3","","",""
"54","2015","Single parent ","1","","",""
"54","2015","Couple + C. LE 16 ","9","","",""
"54","2015","Couple + C. GT 16 ","","","",""
"54","2015","Couple + C. LE and GT 16","","","",""
"55","2015","1-pers.-HH","1","","",""
"55","2015","(Married) couple without C. ","","","",""
"55","2015","Single parent ","","","",""
"55","2015","Couple + C. LE 16 ","1","","",""
"55","2015","Couple + C. GT 16 ","","","",""
"55","2015","Couple + C. LE and GT 16","1","","",""
"56","2015","1-pers.-HH","","","",""
"56","2015","(Married) couple without C. ","2","","",""
"56","2015","Single parent ","","","",""
"56","2015","Couple + C. LE 16 ","1","","",""
"56","2015","Couple + C. GT 16 ","","","",""
"56","2015","Couple + C. LE and GT 16","1","","",""
"59","2015","1-pers.-HH","","","",""
"59","2015","(Married) couple without C. ","1","","",""
"59","2015","Single parent ","4","","",""
"59","2015","Couple + C. LE 16 ","1","","",""
"59","2015","Couple + C. GT 16 ","","","",""
"59","2015","Couple + C. LE and GT 16","","","",""
"60","2015","1-pers.-HH","3","","",""
"60","2015","(Married) couple without C. ","2","","",""
"60","2015","Single parent ","9","","",""
"60","2015","Couple + C. LE 16 ","11","","",""
"60","2015","Couple + C. GT 16 ","","","",""
"60","2015","Couple + C. LE and GT 16","27","","",""
"61","2015","1-pers.-HH","1","","",""
"61","2015","(Married) couple without C. ","6","","",""
"61","2015","Single parent ","1","","",""
"61","2015","Couple + C. LE 16 ","6","","",""
"61","2015","Couple + C. GT 16 ","3","","",""
"61","2015","Couple + C. LE and GT 16","2","","",""
"64","2015","1-pers.-HH","","","",""
"64","2015","(Married) couple without C. ","1","","",""
"64","2015","Single parent ","1","","",""
"64","2015","Couple + C. LE 16 ","3","","",""
"64","2015","Couple + C. GT 16 ","","","",""
"64","2015","Couple + C. LE and GT 16","1","","",""
"65","2015","1-pers.-HH","","","",""
"65","2015","(Married) couple without C. ","2","","",""
"65","2015","Single parent ","1","","",""
"65","2015","Couple + C. LE 16 ","3","","",""
"65","2015","Couple + C. GT 16 ","","","",""
"65","2015","Couple + C. LE and GT 16","2","","",""
"66","2015","1-pers.-HH","","","",""
"66","2015","(Married) couple without C. ","2","","",""
"66","2015","Single parent ","","","",""
"66","2015","Couple + C. LE 16 ","1","","",""
"66","2015","Couple + C. GT 16 ","","","",""
"66","2015","Couple + C. LE and GT 16","","","",""
"67","2015","1-pers.-HH","1","","",""
"67","2015","(Married) couple without C. ","4","","",""
"67","2015","Single parent ","","","",""
"67","2015","Couple + C. LE 16 ","20","","",""
"67","2015","Couple + C. GT 16 ","","","",""
"67","2015","Couple + C. LE and GT 16","3","","",""
"68","2015","1-pers.-HH","3","","",""
"68","2015","(Married) couple without C. ","5","","",""
"68","2015","Single parent ","","","",""
"68","2015","Couple + C. LE 16 ","8","","",""
"68","2015","Couple + C. GT 16 ","1","","",""
"68","2015","Couple + C. LE and GT 16","","","",""
"71","2015","1-pers.-HH","","","",""
"71","2015","(Married) couple without C. ","3","","",""
"71","2015","Single parent ","","","",""
"71","2015","Couple + C. LE 16 ","3","","",""
"71","2015","Couple + C. GT 16 ","","","",""
"71","2015","Couple + C. LE and GT 16","","","",""
"72","2015","1-pers.-HH","","","",""
"72","2015","(Married) couple without C. ","","","",""
"72","2015","Single parent ","","","",""
"72","2015","Couple + C. LE 16 ","","","",""
"72","2015","Couple + C. GT 16 ","","","",""
"72","2015","Couple + C. LE and GT 16","","","",""
"73","2015","1-pers.-HH","1","","",""
"73","2015","(Married) couple without C. ","1","","",""
"73","2015","Single parent ","","","",""
"73","2015","Couple + C. LE 16 ","1","","",""
"73","2015","Couple + C. GT 16 ","","","",""
"73","2015","Couple + C. LE and GT 16","","","",""
"74","2015","1-pers.-HH","2","","",""
"74","2015","(Married) couple without C. ","7","","",""
"74","2015","Single parent ","3","","",""
"74","2015","Couple + C. LE 16 ","19","","",""
"74","2015","Couple + C. GT 16 ","8","","",""
"74","2015","Couple + C. LE and GT 16","8","","",""
"75","2015","1-pers.-HH","1","","",""
"75","2015","(Married) couple without C. ","1","","",""
"75","2015","Single parent ","3","","",""
"75","2015","Couple + C. LE 16 ","9","","",""
"75","2015","Couple + C. GT 16 ","","","",""
"75","2015","Couple + C. LE and GT 16","5","","",""
"76","2015","1-pers.-HH","1","","",""
"76","2015","(Married) couple without C. ","","","",""
"76","2015","Single parent ","3","","",""
"76","2015","Couple + C. LE 16 ","12","","",""
"76","2015","Couple + C. GT 16 ","3","","",""
"76","2015","Couple + C. LE and GT 16","8","","",""
"77","2015","1-pers.-HH","1","","",""
"77","2015","(Married) couple without C. ","1","","",""
"77","2015","Single parent ","","","",""
"77","2015","Couple + C. LE 16 ","2","","",""
"77","2015","Couple + C. GT 16 ","1","","",""
"77","2015","Couple + C. LE and GT 16","1","","",""
"78","2015","1-pers.-HH","10","","",""
"78","2015","(Married) couple without C. ","34","0.0019609915389075","0.000989315818278597","0.00293266725953641"
"78","2015","Single parent ","16","","",""
"78","2015","Couple + C. LE 16 ","27","","",""
"78","2015","Couple + C. GT 16 ","16","","",""
"78","2015","Couple + C. LE and GT 16","5","","",""
"79","2015","1-pers.-HH","1","","",""
"79","2015","(Married) couple without C. ","","","",""
"79","2015","Single parent ","","","",""
"79","2015","Couple + C. LE 16 ","2","","",""
"79","2015","Couple + C. GT 16 ","","","",""
"79","2015","Couple + C. LE and GT 16","","","",""
"80","2015","1-pers.-HH","","","",""
"80","2015","(Married) couple without C. ","","","",""
"80","2015","Single parent ","","","",""
"80","2015","Couple + C. LE 16 ","","","",""
"80","2015","Couple + C. GT 16 ","","","",""
"80","2015","Couple + C. LE and GT 16","","","",""
"81","2015","1-pers.-HH","1","","",""
"81","2015","(Married) couple without C. ","2","","",""
"81","2015","Single parent ","","","",""
"81","2015","Couple + C. LE 16 ","7","","",""
"81","2015","Couple + C. GT 16 ","","","",""
"81","2015","Couple + C. LE and GT 16","","","",""
"82","2015","1-pers.-HH","","","",""
"82","2015","(Married) couple without C. ","","","",""
"82","2015","Single parent ","","","",""
"82","2015","Couple + C. LE 16 ","1","","",""
"82","2015","Couple + C. GT 16 ","","","",""
"82","2015","Couple + C. LE and GT 16","","","",""
"83","2015","1-pers.-HH","1","","",""
"83","2015","(Married) couple without C. ","","","",""
"83","2015","Single parent ","2","","",""
"83","2015","Couple + C. LE 16 ","2","","",""
"83","2015","Couple + C. GT 16 ","","","",""
"83","2015","Couple + C. LE and GT 16","","","",""
"84","2015","1-pers.-HH","2","","",""
"84","2015","(Married) couple without C. ","","","",""
"84","2015","Single parent ","","","",""
"84","2015","Couple + C. LE 16 ","1","","",""
"84","2015","Couple + C. GT 16 ","","","",""
"84","2015","Couple + C. LE and GT 16","","","",""
"85","2015","1-pers.-HH","3","","",""
"85","2015","(Married) couple without C. ","1","","",""
"85","2015","Single parent ","","","",""
"85","2015","Couple + C. LE 16 ","13","","",""
"85","2015","Couple + C. GT 16 ","","","",""
"85","2015","Couple + C. LE and GT 16","2","","",""
"86","2015","1-pers.-HH","1","","",""
"86","2015","(Married) couple without C. ","1","","",""
"86","2015","Single parent ","","","",""
"86","2015","Couple + C. LE 16 ","1","","",""
"86","2015","Couple + C. GT 16 ","","","",""
"86","2015","Couple + C. LE and GT 16","","","",""
"89","2015","1-pers.-HH","","","",""
"89","2015","(Married) couple without C. ","","","",""
"89","2015","Single parent ","","","",""
"89","2015","Couple + C. LE 16 ","","","",""
"89","2015","Couple + C. GT 16 ","1","","",""
"89","2015","Couple + C. LE and GT 16","","","",""
"90","2015","1-pers.-HH","1","","",""
"90","2015","(Married) couple without C. ","1","","",""
"90","2015","Single parent ","","","",""
"90","2015","Couple + C. LE 16 ","2","","",""
"90","2015","Couple + C. GT 16 ","","","",""
"90","2015","Couple + C. LE and GT 16","","","",""
"92","2015","1-pers.-HH","","","",""
"92","2015","(Married) couple without C. ","","","",""
"92","2015","Single parent ","","","",""
"92","2015","Couple + C. LE 16 ","","","",""
"92","2015","Couple + C. GT 16 ","","","",""
"92","2015","Couple + C. LE and GT 16","","","",""
"94","2015","1-pers.-HH","","","",""
"94","2015","(Married) couple without C. ","","","",""
"94","2015","Single parent ","","","",""
"94","2015","Couple + C. LE 16 ","","","",""
"94","2015","Couple + C. GT 16 ","","","",""
"94","2015","Couple + C. LE and GT 16","","","",""
"95","2015","1-pers.-HH","","","",""
"95","2015","(Married) couple without C. ","","","",""
"95","2015","Single parent ","","","",""
"95","2015","Couple + C. LE 16 ","","","",""
"95","2015","Couple + C. GT 16 ","","","",""
"95","2015","Couple + C. LE and GT 16","","","",""
"96","2015","1-pers.-HH","","","",""
"96","2015","(Married) couple without C. ","","","",""
"96","2015","Single parent ","","","",""
"96","2015","Couple + C. LE 16 ","","","",""
"96","2015","Couple + C. GT 16 ","","","",""
"96","2015","Couple + C. LE and GT 16","","","",""
"97","2015","1-pers.-HH","","","",""
"97","2015","(Married) couple without C. ","1","","",""
"97","2015","Single parent ","","","",""
"97","2015","Couple + C. LE 16 ","1","","",""
"97","2015","Couple + C. GT 16 ","2","","",""
"97","2015","Couple + C. LE and GT 16","","","",""
"98","2015","1-pers.-HH","1","","",""
"98","2015","(Married) couple without C. ","1","","",""
"98","2015","Single parent ","","","",""
"98","2015","Couple + C. LE 16 ","2","","",""
"98","2015","Couple + C. GT 16 ","","","",""
"98","2015","Couple + C. LE and GT 16","10","","",""
"101","2015","1-pers.-HH","1","","",""
"101","2015","(Married) couple without C. ","","","",""
"101","2015","Single parent ","","","",""
"101","2015","Couple + C. LE 16 ","","","",""
"101","2015","Couple + C. GT 16 ","","","",""
"101","2015","Couple + C. LE and GT 16","","","",""
"102","2015","1-pers.-HH","","","",""
"102","2015","(Married) couple without C. ","","","",""
"102","2015","Single parent ","3","","",""
"102","2015","Couple + C. LE 16 ","","","",""
"102","2015","Couple + C. GT 16 ","","","",""
"102","2015","Couple + C. LE and GT 16","","","",""
"103","2015","1-pers.-HH","3","","",""
"103","2015","(Married) couple without C. ","4","","",""
"103","2015","Single parent ","","","",""
"103","2015","Couple + C. LE 16 ","3","","",""
"103","2015","Couple + C. GT 16 ","","","",""
"103","2015","Couple + C. LE and GT 16","1","","",""
"105","2015","1-pers.-HH","","","",""
"105","2015","(Married) couple without C. ","","","",""
"105","2015","Single parent ","","","",""
"105","2015","Couple + C. LE 16 ","","","",""
"105","2015","Couple + C. GT 16 ","","","",""
"105","2015","Couple + C. LE and GT 16","","","",""
"108","2015","1-pers.-HH","","","",""
"108","2015","(Married) couple without C. ","","","",""
"108","2015","Single parent ","","","",""
"108","2015","Couple + C. LE 16 ","3","","",""
"108","2015","Couple + C. GT 16 ","","","",""
"108","2015","Couple + C. LE and GT 16","","","",""
"110","2015","1-pers.-HH","2","","",""
"110","2015","(Married) couple without C. ","","","",""
"110","2015","Single parent ","","","",""
"110","2015","Couple + C. LE 16 ","5","","",""
"110","2015","Couple + C. GT 16 ","","","",""
"110","2015","Couple + C. LE and GT 16","","","",""
"111","2015","1-pers.-HH","","","",""
"111","2015","(Married) couple without C. ","","","",""
"111","2015","Single parent ","","","",""
"111","2015","Couple + C. LE 16 ","","","",""
"111","2015","Couple + C. GT 16 ","","","",""
"111","2015","Couple + C. LE and GT 16","","","",""
"113","2015","1-pers.-HH","","","",""
"113","2015","(Married) couple without C. ","1","","",""
"113","2015","Single parent ","","","",""
"113","2015","Couple + C. LE 16 ","","","",""
"113","2015","Couple + C. GT 16 ","","","",""
"113","2015","Couple + C. LE and GT 16","","","",""
"116","2015","1-pers.-HH","1","","",""
"116","2015","(Married) couple without C. ","1","","",""
"116","2015","Single parent ","","","",""
"116","2015","Couple + C. LE 16 ","2","","",""
"116","2015","Couple + C. GT 16 ","","","",""
"116","2015","Couple + C. LE and GT 16","","","",""
"117","2015","1-pers.-HH","1","","",""
"117","2015","(Married) couple without C. ","5","","",""
"117","2015","Single parent ","","","",""
"117","2015","Couple + C. LE 16 ","1","","",""
"117","2015","Couple + C. GT 16 ","","","",""
"117","2015","Couple + C. LE and GT 16","","","",""
"118","2015","1-pers.-HH","6","","",""
"118","2015","(Married) couple without C. ","24","","",""
"118","2015","Single parent ","4","","",""
"118","2015","Couple + C. LE 16 ","13","","",""
"118","2015","Couple + C. GT 16 ","3","","",""
"118","2015","Couple + C. LE and GT 16","2","","",""
"119","2015","1-pers.-HH","14","","",""
"119","2015","(Married) couple without C. ","18","","",""
"119","2015","Single parent ","6","","",""
"119","2015","Couple + C. LE 16 ","33","0.0042666936694354","0.00271725368277683","0.00581613365609397"
"119","2015","Couple + C. GT 16 ","19","","",""
"119","2015","Couple + C. LE and GT 16","14","","",""
"120","2015","1-pers.-HH","5","","",""
"120","2015","(Married) couple without C. ","4","","",""
"120","2015","Single parent ","1","","",""
"120","2015","Couple + C. LE 16 ","21","","",""
"120","2015","Couple + C. GT 16 ","12","","",""
"120","2015","Couple + C. LE and GT 16","12","","",""
"121","2015","1-pers.-HH","4","","",""
"121","2015","(Married) couple without C. ","2","","",""
"121","2015","Single parent ","","","",""
"121","2015","Couple + C. LE 16 ","27","","",""
"121","2015","Couple + C. GT 16 ","2","","",""
"121","2015","Couple + C. LE and GT 16","10","","",""
"122","2015","1-pers.-HH","1","","",""
"122","2015","(Married) couple without C. ","5","","",""
"122","2015","Single parent ","1","","",""
"122","2015","Couple + C. LE 16 ","8","","",""
"122","2015","Couple + C. GT 16 ","1","","",""
"122","2015","Couple + C. LE and GT 16","2","","",""
"123","2015","1-pers.-HH","","","",""
"123","2015","(Married) couple without C. ","7","","",""
"123","2015","Single parent ","","","",""
"123","2015","Couple + C. LE 16 ","24","","",""
"123","2015","Couple + C. GT 16 ","","","",""
"123","2015","Couple + C. LE and GT 16","","","",""
"124","2015","1-pers.-HH","","","",""
"124","2015","(Married) couple without C. ","","","",""
"124","2015","Single parent ","","","",""
"124","2015","Couple + C. LE 16 ","","","",""
"124","2015","Couple + C. GT 16 ","","","",""
"124","2015","Couple + C. LE and GT 16","","","",""
"125","2015","1-pers.-HH","","","",""
"125","2015","(Married) couple without C. ","","","",""
"125","2015","Single parent ","","","",""
"125","2015","Couple + C. LE 16 ","","","",""
"125","2015","Couple + C. GT 16 ","","","",""
"125","2015","Couple + C. LE and GT 16","","","",""
"127","2015","1-pers.-HH","","","",""
"127","2015","(Married) couple without C. ","","","",""
"127","2015","Single parent ","","","",""
"127","2015","Couple + C. LE 16 ","","","",""
"127","2015","Couple + C. GT 16 ","","","",""
"127","2015","Couple + C. LE and GT 16","","","",""
"128","2015","1-pers.-HH","","","",""
"128","2015","(Married) couple without C. ","2","","",""
"128","2015","Single parent ","","","",""
"128","2015","Couple + C. LE 16 ","","","",""
"128","2015","Couple + C. GT 16 ","","","",""
"128","2015","Couple + C. LE and GT 16","","","",""
"129","2015","1-pers.-HH","","","",""
"129","2015","(Married) couple without C. ","","","",""
"129","2015","Single parent ","2","","",""
"129","2015","Couple + C. LE 16 ","","","",""
"129","2015","Couple + C. GT 16 ","","","",""
"129","2015","Couple + C. LE and GT 16","","","",""
"130","2015","1-pers.-HH","","","",""
"130","2015","(Married) couple without C. ","3","","",""
"130","2015","Single parent ","1","","",""
"130","2015","Couple + C. LE 16 ","2","","",""
"130","2015","Couple + C. GT 16 ","5","","",""
"130","2015","Couple + C. LE and GT 16","2","","",""
"131","2015","1-pers.-HH","","","",""
"131","2015","(Married) couple without C. ","","","",""
"131","2015","Single parent ","","","",""
"131","2015","Couple + C. LE 16 ","","","",""
"131","2015","Couple + C. GT 16 ","","","",""
"131","2015","Couple + C. LE and GT 16","","","",""
"132","2015","1-pers.-HH","2","","",""
"132","2015","(Married) couple without C. ","2","","",""
"132","2015","Single parent ","","","",""
"132","2015","Couple + C. LE 16 ","9","","",""
"132","2015","Couple + C. GT 16 ","","","",""
"132","2015","Couple + C. LE and GT 16","1","","",""
"133","2015","1-pers.-HH","1","","",""
"133","2015","(Married) couple without C. ","","","",""
"133","2015","Single parent ","","","",""
"133","2015","Couple + C. LE 16 ","","","",""
"133","2015","Couple + C. GT 16 ","","","",""
"133","2015","Couple + C. LE and GT 16","","","",""
"135","2015","1-pers.-HH","","","",""
"135","2015","(Married) couple without C. ","","","",""
"135","2015","Single parent ","","","",""
"135","2015","Couple + C. LE 16 ","","","",""
"135","2015","Couple + C. GT 16 ","","","",""
"135","2015","Couple + C. LE and GT 16","","","",""
"138","2015","1-pers.-HH","","","",""
"138","2015","(Married) couple without C. ","","","",""
"138","2015","Single parent ","","","",""
"138","2015","Couple + C. LE 16 ","","","",""
"138","2015","Couple + C. GT 16 ","","","",""
"138","2015","Couple + C. LE and GT 16","","","",""
"139","2015","1-pers.-HH","","","",""
"139","2015","(Married) couple without C. ","","","",""
"139","2015","Single parent ","2","","",""
"139","2015","Couple + C. LE 16 ","2","","",""
"139","2015","Couple + C. GT 16 ","","","",""
"139","2015","Couple + C. LE and GT 16","","","",""
"140","2015","1-pers.-HH","","","",""
"140","2015","(Married) couple without C. ","11","","",""
"140","2015","Single parent ","5","","",""
"140","2015","Couple + C. LE 16 ","75","0.00735817364182071","0.00532657079612229","0.00938977648751912"
"140","2015","Couple + C. GT 16 ","18","","",""
"140","2015","Couple + C. LE and GT 16","32","0.0100568166890751","0.00614088354816031","0.0139727498299898"
"141","2015","1-pers.-HH","","","",""
"141","2015","(Married) couple without C. ","1","","",""
"141","2015","Single parent ","","","",""
"141","2015","Couple + C. LE 16 ","1","","",""
"141","2015","Couple + C. GT 16 ","","","",""
"141","2015","Couple + C. LE and GT 16","","","",""
"142","2015","1-pers.-HH","","","",""
"142","2015","(Married) couple without C. ","","","",""
"142","2015","Single parent ","","","",""
"142","2015","Couple + C. LE 16 ","2","","",""
"142","2015","Couple + C. GT 16 ","","","",""
"142","2015","Couple + C. LE and GT 16","","","",""
"143","2015","1-pers.-HH","","","",""
"143","2015","(Married) couple without C. ","","","",""
"143","2015","Single parent ","","","",""
"143","2015","Couple + C. LE 16 ","2","","",""
"143","2015","Couple + C. GT 16 ","","","",""
"143","2015","Couple + C. LE and GT 16","","","",""
"144","2015","1-pers.-HH","","","",""
"144","2015","(Married) couple without C. ","1","","",""
"144","2015","Single parent ","2","","",""
"144","2015","Couple + C. LE 16 ","3","","",""
"144","2015","Couple + C. GT 16 ","","","",""
"144","2015","Couple + C. LE and GT 16","","","",""
"145","2015","1-pers.-HH","","","",""
"145","2015","(Married) couple without C. ","1","","",""
"145","2015","Single parent ","","","",""
"145","2015","Couple + C. LE 16 ","","","",""
"145","2015","Couple + C. GT 16 ","","","",""
"145","2015","Couple + C. LE and GT 16","","","",""
"146","2015","1-pers.-HH","2","","",""
"146","2015","(Married) couple without C. ","3","","",""
"146","2015","Single parent ","4","","",""
"146","2015","Couple + C. LE 16 ","13","","",""
"146","2015","Couple + C. GT 16 ","1","","",""
"146","2015","Couple + C. LE and GT 16","","","",""
"147","2015","1-pers.-HH","","","",""
"147","2015","(Married) couple without C. ","","","",""
"147","2015","Single parent ","","","",""
"147","2015","Couple + C. LE 16 ","","","",""
"147","2015","Couple + C. GT 16 ","","","",""
"147","2015","Couple + C. LE and GT 16","","","",""
"148","2015","1-pers.-HH","1","","",""
"148","2015","(Married) couple without C. ","2","","",""
"148","2015","Single parent ","3","","",""
"148","2015","Couple + C. LE 16 ","1","","",""
"148","2015","Couple + C. GT 16 ","3","","",""
"148","2015","Couple + C. LE and GT 16","2","","",""
"149","2015","1-pers.-HH","","","",""
"149","2015","(Married) couple without C. ","","","",""
