"pgnation","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"116","2013","16-34 y.","Female","","","",""
"116","2013","35-65 y.","Male","1","","",""
"116","2013","35-65 y.","Female","1","","",""
"116","2013","66 and older","Male","1","","",""
"116","2013","66 and older","Female","1","","",""
"117","2013","16-34 y.","Male","","","",""
"117","2013","16-34 y.","Female","","","",""
"117","2013","35-65 y.","Male","1","","",""
"117","2013","35-65 y.","Female","2","","",""
"117","2013","66 and older","Male","1","","",""
"117","2013","66 and older","Female","","","",""
"118","2013","16-34 y.","Male","","","",""
"118","2013","16-34 y.","Female","3","","",""
"118","2013","35-65 y.","Male","15","","",""
"118","2013","35-65 y.","Female","18","","",""
"118","2013","66 and older","Male","8","","",""
"118","2013","66 and older","Female","4","","",""
"119","2013","16-34 y.","Male","17","","",""
"119","2013","16-34 y.","Female","24","","",""
"119","2013","35-65 y.","Male","27","","",""
"119","2013","35-65 y.","Female","48","0.00628009698303279","0.00470727719796637","0.00785291676809921"
"119","2013","66 and older","Male","4","","",""
"119","2013","66 and older","Female","2","","",""
"120","2013","16-34 y.","Male","14","","",""
"120","2013","16-34 y.","Female","16","","",""
"120","2013","35-65 y.","Male","20","","",""
"120","2013","35-65 y.","Female","27","","",""
"120","2013","66 and older","Male","1","","",""
"120","2013","66 and older","Female","2","","",""
"121","2013","16-34 y.","Male","7","","",""
"121","2013","16-34 y.","Female","8","","",""
"121","2013","35-65 y.","Male","15","","",""
"121","2013","35-65 y.","Female","12","","",""
"121","2013","66 and older","Male","","","",""
"121","2013","66 and older","Female","1","","",""
"122","2013","16-34 y.","Male","","","",""
"122","2013","16-34 y.","Female","4","","",""
"122","2013","35-65 y.","Male","5","","",""
"122","2013","35-65 y.","Female","3","","",""
"122","2013","66 and older","Male","1","","",""
"122","2013","66 and older","Female","2","","",""
"123","2013","16-34 y.","Male","4","","",""
"123","2013","16-34 y.","Female","7","","",""
"123","2013","35-65 y.","Male","2","","",""
"123","2013","35-65 y.","Female","3","","",""
"123","2013","66 and older","Male","","","",""
"123","2013","66 and older","Female","","","",""
"124","2013","16-34 y.","Male","","","",""
"124","2013","16-34 y.","Female","","","",""
"124","2013","35-65 y.","Male","","","",""
"124","2013","35-65 y.","Female","","","",""
"124","2013","66 and older","Male","","","",""
"124","2013","66 and older","Female","","","",""
"125","2013","16-34 y.","Male","","","",""
"125","2013","16-34 y.","Female","","","",""
"125","2013","35-65 y.","Male","","","",""
"125","2013","35-65 y.","Female","","","",""
"125","2013","66 and older","Male","","","",""
"125","2013","66 and older","Female","","","",""
"127","2013","16-34 y.","Male","","","",""
"127","2013","16-34 y.","Female","","","",""
"127","2013","35-65 y.","Male","","","",""
"127","2013","35-65 y.","Female","","","",""
"127","2013","66 and older","Male","","","",""
"127","2013","66 and older","Female","","","",""
"128","2013","16-34 y.","Male","2","","",""
"128","2013","16-34 y.","Female","","","",""
"128","2013","35-65 y.","Male","","","",""
"128","2013","35-65 y.","Female","","","",""
"128","2013","66 and older","Male","","","",""
"128","2013","66 and older","Female","","","",""
"129","2013","16-34 y.","Male","","","",""
"129","2013","16-34 y.","Female","","","",""
"129","2013","35-65 y.","Male","","","",""
"129","2013","35-65 y.","Female","","","",""
"129","2013","66 and older","Male","","","",""
"129","2013","66 and older","Female","","","",""
"130","2013","16-34 y.","Male","3","","",""
"130","2013","16-34 y.","Female","5","","",""
"130","2013","35-65 y.","Male","6","","",""
"130","2013","35-65 y.","Female","9","","",""
"130","2013","66 and older","Male","","","",""
"130","2013","66 and older","Female","","","",""
"131","2013","16-34 y.","Male","","","",""
"131","2013","16-34 y.","Female","","","",""
"131","2013","35-65 y.","Male","","","",""
"131","2013","35-65 y.","Female","1","","",""
"131","2013","66 and older","Male","","","",""
"131","2013","66 and older","Female","","","",""
"132","2013","16-34 y.","Male","2","","",""
"132","2013","16-34 y.","Female","6","","",""
"132","2013","35-65 y.","Male","1","","",""
"132","2013","35-65 y.","Female","9","","",""
"132","2013","66 and older","Male","1","","",""
"132","2013","66 and older","Female","1","","",""
"133","2013","16-34 y.","Male","1","","",""
"133","2013","16-34 y.","Female","","","",""
"133","2013","35-65 y.","Male","","","",""
"133","2013","35-65 y.","Female","","","",""
"133","2013","66 and older","Male","","","",""
"133","2013","66 and older","Female","","","",""
"135","2013","16-34 y.","Male","","","",""
"135","2013","16-34 y.","Female","","","",""
"135","2013","35-65 y.","Male","","","",""
"135","2013","35-65 y.","Female","","","",""
"135","2013","66 and older","Male","","","",""
"135","2013","66 and older","Female","","","",""
"138","2013","16-34 y.","Male","","","",""
"138","2013","16-34 y.","Female","","","",""
"138","2013","35-65 y.","Male","","","",""
"138","2013","35-65 y.","Female","","","",""
"138","2013","66 and older","Male","","","",""
"138","2013","66 and older","Female","","","",""
"139","2013","16-34 y.","Male","2","","",""
"139","2013","16-34 y.","Female","2","","",""
"139","2013","35-65 y.","Male","1","","",""
"139","2013","35-65 y.","Female","1","","",""
"139","2013","66 and older","Male","","","",""
"139","2013","66 and older","Female","","","",""
"140","2013","16-34 y.","Male","36","0.00526026206249349","0.00294782270514772","0.00757270141983925"
"140","2013","16-34 y.","Female","64","0.00660927924485376","0.00428806156043472","0.0089304969292728"
"140","2013","35-65 y.","Male","52","0.00268090450113544","0.00155302823564391","0.00380878076662696"
"140","2013","35-65 y.","Female","43","0.00223324636985592","0.0012934221627072","0.00317307057700463"
"140","2013","66 and older","Male","4","","",""
"140","2013","66 and older","Female","1","","",""
"141","2013","16-34 y.","Male","","","",""
"141","2013","16-34 y.","Female","1","","",""
"141","2013","35-65 y.","Male","2","","",""
"141","2013","35-65 y.","Female","1","","",""
"141","2013","66 and older","Male","1","","",""
"141","2013","66 and older","Female","1","","",""
"142","2013","16-34 y.","Male","","","",""
"142","2013","16-34 y.","Female","","","",""
"142","2013","35-65 y.","Male","1","","",""
"142","2013","35-65 y.","Female","","","",""
"142","2013","66 and older","Male","","","",""
"142","2013","66 and older","Female","","","",""
"143","2013","16-34 y.","Male","","","",""
"143","2013","16-34 y.","Female","3","","",""
"143","2013","35-65 y.","Male","2","","",""
"143","2013","35-65 y.","Female","2","","",""
"143","2013","66 and older","Male","","","",""
"143","2013","66 and older","Female","","","",""
"144","2013","16-34 y.","Male","3","","",""
"144","2013","16-34 y.","Female","1","","",""
"144","2013","35-65 y.","Male","3","","",""
"144","2013","35-65 y.","Female","4","","",""
"144","2013","66 and older","Male","","","",""
"144","2013","66 and older","Female","","","",""
"145","2013","16-34 y.","Male","","","",""
"145","2013","16-34 y.","Female","","","",""
"145","2013","35-65 y.","Male","","","",""
"145","2013","35-65 y.","Female","","","",""
"145","2013","66 and older","Male","","","",""
"145","2013","66 and older","Female","","","",""
"146","2013","16-34 y.","Male","1","","",""
"146","2013","16-34 y.","Female","2","","",""
"146","2013","35-65 y.","Male","3","","",""
"146","2013","35-65 y.","Female","4","","",""
"146","2013","66 and older","Male","","","",""
"146","2013","66 and older","Female","","","",""
"147","2013","16-34 y.","Male","","","",""
"147","2013","16-34 y.","Female","","","",""
"147","2013","35-65 y.","Male","","","",""
"147","2013","35-65 y.","Female","","","",""
"147","2013","66 and older","Male","","","",""
"147","2013","66 and older","Female","","","",""
"148","2013","16-34 y.","Male","2","","",""
"148","2013","16-34 y.","Female","","","",""
"148","2013","35-65 y.","Male","4","","",""
"148","2013","35-65 y.","Female","4","","",""
"148","2013","66 and older","Male","","","",""
"148","2013","66 and older","Female","","","",""
"149","2013","16-34 y.","Male","","","",""
"149","2013","16-34 y.","Female","","","",""
"149","2013","35-65 y.","Male","1","","",""
"149","2013","35-65 y.","Female","3","","",""
"149","2013","66 and older","Male","","","",""
"149","2013","66 and older","Female","","","",""
"151","2013","16-34 y.","Male","","","",""
"151","2013","16-34 y.","Female","","","",""
"151","2013","35-65 y.","Male","","","",""
"151","2013","35-65 y.","Female","","","",""
"151","2013","66 and older","Male","","","",""
"151","2013","66 and older","Female","","","",""
"152","2013","16-34 y.","Male","2","","",""
"152","2013","16-34 y.","Female","2","","",""
"152","2013","35-65 y.","Male","1","","",""
"152","2013","35-65 y.","Female","1","","",""
"152","2013","66 and older","Male","","","",""
"152","2013","66 and older","Female","","","",""
"154","2013","16-34 y.","Male","","","",""
"154","2013","16-34 y.","Female","1","","",""
"154","2013","35-65 y.","Male","1","","",""
"154","2013","35-65 y.","Female","4","","",""
"154","2013","66 and older","Male","","","",""
"154","2013","66 and older","Female","","","",""
"155","2013","16-34 y.","Male","","","",""
"155","2013","16-34 y.","Female","","","",""
"155","2013","35-65 y.","Male","","","",""
"155","2013","35-65 y.","Female","","","",""
"155","2013","66 and older","Male","","","",""
"155","2013","66 and older","Female","","","",""
"156","2013","16-34 y.","Male","","","",""
"156","2013","16-34 y.","Female","","","",""
"156","2013","35-65 y.","Male","","","",""
"156","2013","35-65 y.","Female","","","",""
"156","2013","66 and older","Male","","","",""
"156","2013","66 and older","Female","","","",""
"158","2013","16-34 y.","Male","","","",""
"158","2013","16-34 y.","Female","","","",""
"158","2013","35-65 y.","Male","","","",""
"158","2013","35-65 y.","Female","","","",""
"158","2013","66 and older","Male","","","",""
"158","2013","66 and older","Female","","","",""
"162","2013","16-34 y.","Male","","","",""
"162","2013","16-34 y.","Female","","","",""
"162","2013","35-65 y.","Male","","","",""
"162","2013","35-65 y.","Female","","","",""
"162","2013","66 and older","Male","","","",""
"162","2013","66 and older","Female","","","",""
"164","2013","16-34 y.","Male","","","",""
"164","2013","16-34 y.","Female","","","",""
"164","2013","35-65 y.","Male","","","",""
"164","2013","35-65 y.","Female","","","",""
"164","2013","66 and older","Male","","","",""
"164","2013","66 and older","Female","","","",""
"165","2013","16-34 y.","Male","27","","",""
"165","2013","16-34 y.","Female","37","0.00367109305507776","0.00193857474762311","0.00540361136253241"
"165","2013","35-65 y.","Male","35","0.00191037775276298","0.000957914751346301","0.00286284075417967"
"165","2013","35-65 y.","Female","40","0.00228047417747345","0.00133078692288791","0.00323016143205899"
"165","2013","66 and older","Male","6","","",""
"165","2013","66 and older","Female","1","","",""
"166","2013","16-34 y.","Male","3","","",""
"166","2013","16-34 y.","Female","","","",""
"166","2013","35-65 y.","Male","1","","",""
"166","2013","35-65 y.","Female","1","","",""
"166","2013","66 and older","Male","","","",""
"166","2013","66 and older","Female","","","",""
"167","2013","16-34 y.","Male","","","",""
"167","2013","16-34 y.","Female","","","",""
"167","2013","35-65 y.","Male","1","","",""
"167","2013","35-65 y.","Female","","","",""
"167","2013","66 and older","Male","","","",""
"167","2013","66 and older","Female","","","",""
"168","2013","16-34 y.","Male","3","","",""
"168","2013","16-34 y.","Female","1","","",""
"168","2013","35-65 y.","Male","1","","",""
"168","2013","35-65 y.","Female","1","","",""
"168","2013","66 and older","Male","","","",""
"168","2013","66 and older","Female","","","",""
"169","2013","16-34 y.","Male","","","",""
"169","2013","16-34 y.","Female","1","","",""
"169","2013","35-65 y.","Male","","","",""
"169","2013","35-65 y.","Female","","","",""
"169","2013","66 and older","Male","","","",""
"169","2013","66 and older","Female","","","",""
"172","2013","16-34 y.","Male","","","",""
"172","2013","16-34 y.","Female","","","",""
"172","2013","35-65 y.","Male","","","",""
"172","2013","35-65 y.","Female","","","",""
"172","2013","66 and older","Male","","","",""
"172","2013","66 and older","Female","","","",""
"173","2013","16-34 y.","Male","1","","",""
"173","2013","16-34 y.","Female","","","",""
"173","2013","35-65 y.","Male","","","",""
"173","2013","35-65 y.","Female","","","",""
"173","2013","66 and older","Male","","","",""
"173","2013","66 and older","Female","","","",""
"178","2013","16-34 y.","Male","","","",""
"178","2013","16-34 y.","Female","","","",""
"178","2013","35-65 y.","Male","","","",""
"178","2013","35-65 y.","Female","","","",""
"178","2013","66 and older","Male","","","",""
"178","2013","66 and older","Female","","","",""
"181","2013","16-34 y.","Male","","","",""
"181","2013","16-34 y.","Female","","","",""
"181","2013","35-65 y.","Male","","","",""
"181","2013","35-65 y.","Female","","","",""
"181","2013","66 and older","Male","","","",""
"181","2013","66 and older","Female","","","",""
"183","2013","16-34 y.","Male","","","",""
"183","2013","16-34 y.","Female","","","",""
"183","2013","35-65 y.","Male","","","",""
"183","2013","35-65 y.","Female","","","",""
"183","2013","66 and older","Male","","","",""
"183","2013","66 and older","Female","","","",""
"188","2013","16-34 y.","Male","","","",""
"188","2013","16-34 y.","Female","","","",""
"188","2013","35-65 y.","Male","","","",""
"188","2013","35-65 y.","Female","","","",""
"188","2013","66 and older","Male","","","",""
"188","2013","66 and older","Female","","","",""
"195","2013","16-34 y.","Male","","","",""
"195","2013","16-34 y.","Female","","","",""
"195","2013","35-65 y.","Male","","","",""
"195","2013","35-65 y.","Female","","","",""
"195","2013","66 and older","Male","","","",""
"195","2013","66 and older","Female","","","",""
"196","2013","16-34 y.","Male","","","",""
"196","2013","16-34 y.","Female","","","",""
"196","2013","35-65 y.","Male","","","",""
"196","2013","35-65 y.","Female","","","",""
"196","2013","66 and older","Male","","","",""
"196","2013","66 and older","Female","","","",""
"999","2013","16-34 y.","Male","","","",""
"999","2013","16-34 y.","Female","","","",""
"999","2013","35-65 y.","Male","","","",""
"999","2013","35-65 y.","Female","","","",""
"999","2013","66 and older","Male","","","",""
"999","2013","66 and older","Female","","","",""
"1","2014","16-34 y.","Male","2834","0.890972051609434","0.880309042918508","0.901635060300359"
"1","2014","16-34 y.","Female","3262","0.878606207922463","0.868328800485879","0.888883615359047"
"1","2014","35-65 y.","Male","6173","0.899341133148265","0.892320313303523","0.906361952993007"
"1","2014","35-65 y.","Female","7523","0.888247887584543","0.881573580710415","0.89492219445867"
"1","2014","66 and older","Male","2339","0.942382157516329","0.933145801112751","0.951618513919907"
"1","2014","66 and older","Female","2486","0.969038859011534","0.962335638887224","0.975742079135844"
"2","2014","16-34 y.","Male","99","0.0262511865183063","0.0207813198245375","0.0317210532120751"
"2","2014","16-34 y.","Female","117","0.0232568659975538","0.0185138566560026","0.027999875339105"
"2","2014","35-65 y.","Male","171","0.0240129568121985","0.0204406855654519","0.027585228058945"
"2","2014","35-65 y.","Female","164","0.0225481970705964","0.019403239463898","0.0256931546772947"
"2","2014","66 and older","Male","15","","",""
"2","2014","66 and older","Female","9","","",""
"3","2014","16-34 y.","Male","","","",""
"3","2014","16-34 y.","Female","3","","",""
"3","2014","35-65 y.","Male","3","","",""
"3","2014","35-65 y.","Female","1","","",""
"3","2014","66 and older","Male","","","",""
"3","2014","66 and older","Female","","","",""
"4","2014","16-34 y.","Male","33","0.00262547573989751","0.00087477488851441","0.00437617659128062"
"4","2014","16-34 y.","Female","44","0.00323372796228595","0.00144708978717211","0.0050203661373998"
"4","2014","35-65 y.","Male","63","0.00297693201141031","0.00170566539254073","0.00424819863027989"
"4","2014","35-65 y.","Female","59","0.00220251208553885","0.00120941533272642","0.00319560883835128"
"4","2014","66 and older","Male","10","","",""
"4","2014","66 and older","Female","8","","",""
"5","2014","16-34 y.","Male","44","0.00883529081535857","0.00563372715107882","0.0120368544796383"
"5","2014","16-34 y.","Female","40","0.0065961700423785","0.00404877066910789","0.00914356941564911"
"5","2014","35-65 y.","Male","107","0.00962033942699277","0.00734264407316434","0.0118980347808212"
"5","2014","35-65 y.","Female","87","0.0087567328634739","0.0067830726585819","0.0107303930683659"
"5","2014","66 and older","Male","14","","",""
"5","2014","66 and older","Female","12","","",""
"6","2014","16-34 y.","Male","3","","",""
"6","2014","16-34 y.","Female","8","","",""
"6","2014","35-65 y.","Male","27","","",""
"6","2014","35-65 y.","Female","34","0.00171515128534684","0.000838575105122499","0.00259172746557118"
"6","2014","66 and older","Male","2","","",""
"6","2014","66 and older","Female","3","","",""
"10","2014","16-34 y.","Male","2","","",""
"10","2014","16-34 y.","Female","5","","",""
"10","2014","35-65 y.","Male","19","","",""
"10","2014","35-65 y.","Female","22","","",""
"10","2014","66 and older","Male","9","","",""
"10","2014","66 and older","Female","3","","",""
"11","2014","16-34 y.","Male","1","","",""
"11","2014","16-34 y.","Female","5","","",""
"11","2014","35-65 y.","Male","14","","",""
"11","2014","35-65 y.","Female","11","","",""
"11","2014","66 and older","Male","3","","",""
"11","2014","66 and older","Female","1","","",""
"12","2014","16-34 y.","Male","","","",""
"12","2014","16-34 y.","Female","","","",""
"12","2014","35-65 y.","Male","","","",""
"12","2014","35-65 y.","Female","","","",""
"12","2014","66 and older","Male","","","",""
"12","2014","66 and older","Female","","","",""
"13","2014","16-34 y.","Male","","","",""
"13","2014","16-34 y.","Female","2","","",""
"13","2014","35-65 y.","Male","2","","",""
"13","2014","35-65 y.","Female","4","","",""
"13","2014","66 and older","Male","1","","",""
"13","2014","66 and older","Female","2","","",""
"14","2014","16-34 y.","Male","1","","",""
"14","2014","16-34 y.","Female","","","",""
"14","2014","35-65 y.","Male","12","","",""
"14","2014","35-65 y.","Female","11","","",""
"14","2014","66 and older","Male","5","","",""
"14","2014","66 and older","Female","1","","",""
"15","2014","16-34 y.","Male","","","",""
"15","2014","16-34 y.","Female","","","",""
"15","2014","35-65 y.","Male","2","","",""
"15","2014","35-65 y.","Female","2","","",""
"15","2014","66 and older","Male","","","",""
"15","2014","66 and older","Female","","","",""
"16","2014","16-34 y.","Male","","","",""
"16","2014","16-34 y.","Female","1","","",""
"16","2014","35-65 y.","Male","","","",""
"16","2014","35-65 y.","Female","1","","",""
"16","2014","66 and older","Male","","","",""
"16","2014","66 and older","Female","","","",""
"17","2014","16-34 y.","Male","","","",""
"17","2014","16-34 y.","Female","","","",""
"17","2014","35-65 y.","Male","","","",""
"17","2014","35-65 y.","Female","2","","",""
"17","2014","66 and older","Male","","","",""
"17","2014","66 and older","Female","3","","",""
"18","2014","16-34 y.","Male","2","","",""
"18","2014","16-34 y.","Female","3","","",""
"18","2014","35-65 y.","Male","13","","",""
"18","2014","35-65 y.","Female","12","","",""
"18","2014","66 and older","Male","3","","",""
"18","2014","66 and older","Female","1","","",""
"19","2014","16-34 y.","Male","","","",""
"19","2014","16-34 y.","Female","4","","",""
"19","2014","35-65 y.","Male","6","","",""
"19","2014","35-65 y.","Female","4","","",""
"19","2014","66 and older","Male","2","","",""
"19","2014","66 and older","Female","1","","",""
"20","2014","16-34 y.","Male","","","",""
"20","2014","16-34 y.","Female","","","",""
"20","2014","35-65 y.","Male","","","",""
"20","2014","35-65 y.","Female","","","",""
"20","2014","66 and older","Male","","","",""
"20","2014","66 and older","Female","","","",""
"21","2014","16-34 y.","Male","24","","",""
"21","2014","16-34 y.","Female","41","0.00511269649821018","0.00286829705721362","0.00735709593920675"
"21","2014","35-65 y.","Male","37","0.00111555476859391","0.000336617191017722","0.0018944923461701"
"21","2014","35-65 y.","Female","55","0.00318698429542351","0.00199297414055249","0.00438099445029452"
"21","2014","66 and older","Male","","","",""
"21","2014","66 and older","Female","2","","",""
"22","2014","16-34 y.","Male","27","","",""
"22","2014","16-34 y.","Female","57","0.00908234428838023","0.00609692066572135","0.0120677679110391"
"22","2014","35-65 y.","Male","49","0.00540145562722521","0.00369112962658881","0.0071117816278616"
"22","2014","35-65 y.","Female","91","0.00722185938725468","0.00542810975153671","0.00901560902297264"
"22","2014","66 and older","Male","","","",""
"22","2014","66 and older","Female","1","","",""
"23","2014","16-34 y.","Male","","","",""
"23","2014","16-34 y.","Female","","","",""
"23","2014","35-65 y.","Male","1","","",""
"23","2014","35-65 y.","Female","","","",""
"23","2014","66 and older","Male","","","",""
"23","2014","66 and older","Female","","","",""
"24","2014","16-34 y.","Male","","","",""
"24","2014","16-34 y.","Female","1","","",""
"24","2014","35-65 y.","Male","2","","",""
"24","2014","35-65 y.","Female","4","","",""
"24","2014","66 and older","Male","1","","",""
"24","2014","66 and older","Female","","","",""
"25","2014","16-34 y.","Male","","","",""
"25","2014","16-34 y.","Female","","","",""
"25","2014","35-65 y.","Male","","","",""
"25","2014","35-65 y.","Female","3","","",""
"25","2014","66 and older","Male","1","","",""
"25","2014","66 and older","Female","","","",""
"26","2014","16-34 y.","Male","2","","",""
"26","2014","16-34 y.","Female","3","","",""
"26","2014","35-65 y.","Male","6","","",""
"26","2014","35-65 y.","Female","7","","",""
"26","2014","66 and older","Male","","","",""
"26","2014","66 and older","Female","","","",""
"27","2014","16-34 y.","Male","","","",""
"27","2014","16-34 y.","Female","","","",""
"27","2014","35-65 y.","Male","","","",""
"27","2014","35-65 y.","Female","","","",""
"27","2014","66 and older","Male","","","",""
"27","2014","66 and older","Female","","","",""
"28","2014","16-34 y.","Male","5","","",""
"28","2014","16-34 y.","Female","3","","",""
"28","2014","35-65 y.","Male","6","","",""
"28","2014","35-65 y.","Female","7","","",""
"28","2014","66 and older","Male","","","",""
"28","2014","66 and older","Female","1","","",""
"29","2014","16-34 y.","Male","2","","",""
"29","2014","16-34 y.","Female","4","","",""
"29","2014","35-65 y.","Male","9","","",""
"29","2014","35-65 y.","Female","5","","",""
"29","2014","66 and older","Male","","","",""
"29","2014","66 and older","Female","","","",""
"30","2014","16-34 y.","Male","6","","",""
"30","2014","16-34 y.","Female","3","","",""
"30","2014","35-65 y.","Male","4","","",""
"30","2014","35-65 y.","Female","6","","",""
"30","2014","66 and older","Male","","","",""
"30","2014","66 and older","Female","","","",""
"31","2014","16-34 y.","Male","1","","",""
"31","2014","16-34 y.","Female","1","","",""
"31","2014","35-65 y.","Male","3","","",""
"31","2014","35-65 y.","Female","12","","",""
"31","2014","66 and older","Male","","","",""
"31","2014","66 and older","Female","","","",""
"32","2014","16-34 y.","Male","10","","",""
"32","2014","16-34 y.","Female","33","0.00438086198260724","0.00230253151225562","0.00645919245295885"
"32","2014","35-65 y.","Male","41","0.00191174858483871","0.000892454644366486","0.00293104252531093"
"32","2014","35-65 y.","Female","61","0.00335947528203837","0.00213368491304025","0.0045852656510365"
"32","2014","66 and older","Male","5","","",""
"32","2014","66 and older","Female","8","","",""
"34","2014","16-34 y.","Male","","","",""
"34","2014","16-34 y.","Female","1","","",""
"34","2014","35-65 y.","Male","1","","",""
"34","2014","35-65 y.","Female","2","","",""
"34","2014","66 and older","Male","","","",""
"34","2014","66 and older","Female","","","",""
"35","2014","16-34 y.","Male","","","",""
"35","2014","16-34 y.","Female","","","",""
"35","2014","35-65 y.","Male","1","","",""
"35","2014","35-65 y.","Female","","","",""
"35","2014","66 and older","Male","","","",""
"35","2014","66 and older","Female","","","",""
"36","2014","16-34 y.","Male","","","",""
"36","2014","16-34 y.","Female","","","",""
"36","2014","35-65 y.","Male","","","",""
"36","2014","35-65 y.","Female","","","",""
"36","2014","66 and older","Male","","","",""
"36","2014","66 and older","Female","","","",""
"37","2014","16-34 y.","Male","","","",""
"37","2014","16-34 y.","Female","","","",""
"37","2014","35-65 y.","Male","","","",""
"37","2014","35-65 y.","Female","","","",""
"37","2014","66 and older","Male","","","",""
"37","2014","66 and older","Female","","","",""
"38","2014","16-34 y.","Male","","","",""
"38","2014","16-34 y.","Female","1","","",""
"38","2014","35-65 y.","Male","1","","",""
"38","2014","35-65 y.","Female","1","","",""
"38","2014","66 and older","Male","","","",""
"38","2014","66 and older","Female","","","",""
"39","2014","16-34 y.","Male","1","","",""
"39","2014","16-34 y.","Female","","","",""
"39","2014","35-65 y.","Male","1","","",""
"39","2014","35-65 y.","Female","","","",""
"39","2014","66 and older","Male","","","",""
"39","2014","66 and older","Female","","","",""
"40","2014","16-34 y.","Male","","","",""
"40","2014","16-34 y.","Female","1","","",""
"40","2014","35-65 y.","Male","1","","",""
"40","2014","35-65 y.","Female","4","","",""
"40","2014","66 and older","Male","","","",""
"40","2014","66 and older","Female","","","",""
"41","2014","16-34 y.","Male","","","",""
"41","2014","16-34 y.","Female","","","",""
"41","2014","35-65 y.","Male","","","",""
"41","2014","35-65 y.","Female","","","",""
"41","2014","66 and older","Male","","","",""
"41","2014","66 and older","Female","","","",""
"42","2014","16-34 y.","Male","1","","",""
"42","2014","16-34 y.","Female","4","","",""
"42","2014","35-65 y.","Male","2","","",""
"42","2014","35-65 y.","Female","","","",""
"42","2014","66 and older","Male","","","",""
"42","2014","66 and older","Female","","","",""
"43","2014","16-34 y.","Male","4","","",""
"43","2014","16-34 y.","Female","2","","",""
"43","2014","35-65 y.","Male","","","",""
"43","2014","35-65 y.","Female","4","","",""
"43","2014","66 and older","Male","1","","",""
"43","2014","66 and older","Female","","","",""
"44","2014","16-34 y.","Male","","","",""
"44","2014","16-34 y.","Female","4","","",""
"44","2014","35-65 y.","Male","","","",""
"44","2014","35-65 y.","Female","15","","",""
"44","2014","66 and older","Male","","","",""
"44","2014","66 and older","Female","","","",""
"45","2014","16-34 y.","Male","","","",""
"45","2014","16-34 y.","Female","1","","",""
"45","2014","35-65 y.","Male","","","",""
"45","2014","35-65 y.","Female","","","",""
"45","2014","66 and older","Male","","","",""
"45","2014","66 and older","Female","","","",""
"46","2014","16-34 y.","Male","","","",""
"46","2014","16-34 y.","Female","","","",""
"46","2014","35-65 y.","Male","","","",""
"46","2014","35-65 y.","Female","","","",""
"46","2014","66 and older","Male","","","",""
"46","2014","66 and older","Female","","","",""
"47","2014","16-34 y.","Male","","","",""
"47","2014","16-34 y.","Female","2","","",""
"47","2014","35-65 y.","Male","","","",""
"47","2014","35-65 y.","Female","2","","",""
"47","2014","66 and older","Male","","","",""
"47","2014","66 and older","Female","","","",""
"48","2014","16-34 y.","Male","1","","",""
"48","2014","16-34 y.","Female","","","",""
"48","2014","35-65 y.","Male","2","","",""
"48","2014","35-65 y.","Female","2","","",""
"48","2014","66 and older","Male","","","",""
"48","2014","66 and older","Female","","","",""
"49","2014","16-34 y.","Male","","","",""
"49","2014","16-34 y.","Female","","","",""
"49","2014","35-65 y.","Male","5","","",""
"49","2014","35-65 y.","Female","3","","",""
"49","2014","66 and older","Male","","","",""
"49","2014","66 and older","Female","","","",""
"50","2014","16-34 y.","Male","","","",""
"50","2014","16-34 y.","Female","","","",""
"50","2014","35-65 y.","Male","1","","",""
"50","2014","35-65 y.","Female","1","","",""
"50","2014","66 and older","Male","","","",""
"50","2014","66 and older","Female","","","",""
"51","2014","16-34 y.","Male","","","",""
"51","2014","16-34 y.","Female","","","",""
"51","2014","35-65 y.","Male","","","",""
"51","2014","35-65 y.","Female","","","",""
"51","2014","66 and older","Male","","","",""
"51","2014","66 and older","Female","","","",""
"52","2014","16-34 y.","Male","3","","",""
"52","2014","16-34 y.","Female","3","","",""
"52","2014","35-65 y.","Male","1","","",""
"52","2014","35-65 y.","Female","","","",""
"52","2014","66 and older","Male","","","",""
"52","2014","66 and older","Female","","","",""
"53","2014","16-34 y.","Male","","","",""
"53","2014","16-34 y.","Female","","","",""
"53","2014","35-65 y.","Male","","","",""
"53","2014","35-65 y.","Female","","","",""
"53","2014","66 and older","Male","","","",""
"53","2014","66 and older","Female","","","",""
"54","2014","16-34 y.","Male","4","","",""
"54","2014","16-34 y.","Female","1","","",""
"54","2014","35-65 y.","Male","2","","",""
"54","2014","35-65 y.","Female","3","","",""
"54","2014","66 and older","Male","","","",""
"54","2014","66 and older","Female","","","",""
"55","2014","16-34 y.","Male","","","",""
"55","2014","16-34 y.","Female","","","",""
"55","2014","35-65 y.","Male","1","","",""
"55","2014","35-65 y.","Female","3","","",""
"55","2014","66 and older","Male","1","","",""
"55","2014","66 and older","Female","","","",""
"56","2014","16-34 y.","Male","","","",""
"56","2014","16-34 y.","Female","","","",""
"56","2014","35-65 y.","Male","3","","",""
"56","2014","35-65 y.","Female","","","",""
"56","2014","66 and older","Male","","","",""
"56","2014","66 and older","Female","","","",""
"59","2014","16-34 y.","Male","","","",""
"59","2014","16-34 y.","Female","4","","",""
"59","2014","35-65 y.","Male","","","",""
"59","2014","35-65 y.","Female","2","","",""
"59","2014","66 and older","Male","1","","",""
"59","2014","66 and older","Female","","","",""
"60","2014","16-34 y.","Male","10","","",""
"60","2014","16-34 y.","Female","6","","",""
