"pgnation","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"55","2005","Employed","Couple + C. LE and GT 16","","","",""
"56","2005","Not Employed","1-pers.-HH","","","",""
"56","2005","Not Employed","(Married) couple without C. ","","","",""
"56","2005","Not Employed","Single parent ","","","",""
"56","2005","Not Employed","Couple + C. LE 16 ","","","",""
"56","2005","Not Employed","Couple + C. GT 16 ","","","",""
"56","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"56","2005","Employed","1-pers.-HH","","","",""
"56","2005","Employed","(Married) couple without C. ","","","",""
"56","2005","Employed","Single parent ","","","",""
"56","2005","Employed","Couple + C. LE 16 ","","","",""
"56","2005","Employed","Couple + C. GT 16 ","","","",""
"56","2005","Employed","Couple + C. LE and GT 16","","","",""
"59","2005","Not Employed","1-pers.-HH","","","",""
"59","2005","Not Employed","(Married) couple without C. ","","","",""
"59","2005","Not Employed","Single parent ","","","",""
"59","2005","Not Employed","Couple + C. LE 16 ","1","","",""
"59","2005","Not Employed","Couple + C. GT 16 ","","","",""
"59","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"59","2005","Employed","1-pers.-HH","","","",""
"59","2005","Employed","(Married) couple without C. ","1","","",""
"59","2005","Employed","Single parent ","","","",""
"59","2005","Employed","Couple + C. LE 16 ","","","",""
"59","2005","Employed","Couple + C. GT 16 ","","","",""
"59","2005","Employed","Couple + C. LE and GT 16","","","",""
"60","2005","Not Employed","1-pers.-HH","","","",""
"60","2005","Not Employed","(Married) couple without C. ","","","",""
"60","2005","Not Employed","Single parent ","","","",""
"60","2005","Not Employed","Couple + C. LE 16 ","","","",""
"60","2005","Not Employed","Couple + C. GT 16 ","","","",""
"60","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"60","2005","Employed","1-pers.-HH","1","","",""
"60","2005","Employed","(Married) couple without C. ","","","",""
"60","2005","Employed","Single parent ","","","",""
"60","2005","Employed","Couple + C. LE 16 ","","","",""
"60","2005","Employed","Couple + C. GT 16 ","","","",""
"60","2005","Employed","Couple + C. LE and GT 16","","","",""
"61","2005","Not Employed","1-pers.-HH","","","",""
"61","2005","Not Employed","(Married) couple without C. ","","","",""
"61","2005","Not Employed","Single parent ","","","",""
"61","2005","Not Employed","Couple + C. LE 16 ","","","",""
"61","2005","Not Employed","Couple + C. GT 16 ","","","",""
"61","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"61","2005","Employed","1-pers.-HH","","","",""
"61","2005","Employed","(Married) couple without C. ","","","",""
"61","2005","Employed","Single parent ","","","",""
"61","2005","Employed","Couple + C. LE 16 ","1","","",""
"61","2005","Employed","Couple + C. GT 16 ","1","","",""
"61","2005","Employed","Couple + C. LE and GT 16","","","",""
"64","2005","Not Employed","1-pers.-HH","","","",""
"64","2005","Not Employed","(Married) couple without C. ","","","",""
"64","2005","Not Employed","Single parent ","","","",""
"64","2005","Not Employed","Couple + C. LE 16 ","","","",""
"64","2005","Not Employed","Couple + C. GT 16 ","","","",""
"64","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"64","2005","Employed","1-pers.-HH","","","",""
"64","2005","Employed","(Married) couple without C. ","","","",""
"64","2005","Employed","Single parent ","","","",""
"64","2005","Employed","Couple + C. LE 16 ","","","",""
"64","2005","Employed","Couple + C. GT 16 ","","","",""
"64","2005","Employed","Couple + C. LE and GT 16","","","",""
"65","2005","Not Employed","1-pers.-HH","","","",""
"65","2005","Not Employed","(Married) couple without C. ","1","","",""
"65","2005","Not Employed","Single parent ","","","",""
"65","2005","Not Employed","Couple + C. LE 16 ","","","",""
"65","2005","Not Employed","Couple + C. GT 16 ","","","",""
"65","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"65","2005","Employed","1-pers.-HH","","","",""
"65","2005","Employed","(Married) couple without C. ","","","",""
"65","2005","Employed","Single parent ","","","",""
"65","2005","Employed","Couple + C. LE 16 ","","","",""
"65","2005","Employed","Couple + C. GT 16 ","","","",""
"65","2005","Employed","Couple + C. LE and GT 16","","","",""
"66","2005","Not Employed","1-pers.-HH","","","",""
"66","2005","Not Employed","(Married) couple without C. ","","","",""
"66","2005","Not Employed","Single parent ","","","",""
"66","2005","Not Employed","Couple + C. LE 16 ","","","",""
"66","2005","Not Employed","Couple + C. GT 16 ","","","",""
"66","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"66","2005","Employed","1-pers.-HH","","","",""
"66","2005","Employed","(Married) couple without C. ","","","",""
"66","2005","Employed","Single parent ","","","",""
"66","2005","Employed","Couple + C. LE 16 ","","","",""
"66","2005","Employed","Couple + C. GT 16 ","","","",""
"66","2005","Employed","Couple + C. LE and GT 16","","","",""
"67","2005","Not Employed","1-pers.-HH","","","",""
"67","2005","Not Employed","(Married) couple without C. ","","","",""
"67","2005","Not Employed","Single parent ","","","",""
"67","2005","Not Employed","Couple + C. LE 16 ","","","",""
"67","2005","Not Employed","Couple + C. GT 16 ","","","",""
"67","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"67","2005","Employed","1-pers.-HH","","","",""
"67","2005","Employed","(Married) couple without C. ","","","",""
"67","2005","Employed","Single parent ","","","",""
"67","2005","Employed","Couple + C. LE 16 ","1","","",""
"67","2005","Employed","Couple + C. GT 16 ","","","",""
"67","2005","Employed","Couple + C. LE and GT 16","","","",""
"68","2005","Not Employed","1-pers.-HH","","","",""
"68","2005","Not Employed","(Married) couple without C. ","","","",""
"68","2005","Not Employed","Single parent ","","","",""
"68","2005","Not Employed","Couple + C. LE 16 ","","","",""
"68","2005","Not Employed","Couple + C. GT 16 ","","","",""
"68","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"68","2005","Employed","1-pers.-HH","","","",""
"68","2005","Employed","(Married) couple without C. ","2","","",""
"68","2005","Employed","Single parent ","","","",""
"68","2005","Employed","Couple + C. LE 16 ","","","",""
"68","2005","Employed","Couple + C. GT 16 ","","","",""
"68","2005","Employed","Couple + C. LE and GT 16","","","",""
"71","2005","Not Employed","1-pers.-HH","","","",""
"71","2005","Not Employed","(Married) couple without C. ","","","",""
"71","2005","Not Employed","Single parent ","","","",""
"71","2005","Not Employed","Couple + C. LE 16 ","","","",""
"71","2005","Not Employed","Couple + C. GT 16 ","","","",""
"71","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"71","2005","Employed","1-pers.-HH","","","",""
"71","2005","Employed","(Married) couple without C. ","","","",""
"71","2005","Employed","Single parent ","","","",""
"71","2005","Employed","Couple + C. LE 16 ","","","",""
"71","2005","Employed","Couple + C. GT 16 ","","","",""
"71","2005","Employed","Couple + C. LE and GT 16","","","",""
"72","2005","Not Employed","1-pers.-HH","","","",""
"72","2005","Not Employed","(Married) couple without C. ","","","",""
"72","2005","Not Employed","Single parent ","","","",""
"72","2005","Not Employed","Couple + C. LE 16 ","","","",""
"72","2005","Not Employed","Couple + C. GT 16 ","","","",""
"72","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"72","2005","Employed","1-pers.-HH","","","",""
"72","2005","Employed","(Married) couple without C. ","","","",""
"72","2005","Employed","Single parent ","","","",""
"72","2005","Employed","Couple + C. LE 16 ","","","",""
"72","2005","Employed","Couple + C. GT 16 ","","","",""
"72","2005","Employed","Couple + C. LE and GT 16","","","",""
"73","2005","Not Employed","1-pers.-HH","","","",""
"73","2005","Not Employed","(Married) couple without C. ","","","",""
"73","2005","Not Employed","Single parent ","","","",""
"73","2005","Not Employed","Couple + C. LE 16 ","","","",""
"73","2005","Not Employed","Couple + C. GT 16 ","","","",""
"73","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"73","2005","Employed","1-pers.-HH","","","",""
"73","2005","Employed","(Married) couple without C. ","","","",""
"73","2005","Employed","Single parent ","","","",""
"73","2005","Employed","Couple + C. LE 16 ","","","",""
"73","2005","Employed","Couple + C. GT 16 ","","","",""
"73","2005","Employed","Couple + C. LE and GT 16","","","",""
"74","2005","Not Employed","1-pers.-HH","","","",""
"74","2005","Not Employed","(Married) couple without C. ","","","",""
"74","2005","Not Employed","Single parent ","","","",""
"74","2005","Not Employed","Couple + C. LE 16 ","","","",""
"74","2005","Not Employed","Couple + C. GT 16 ","","","",""
"74","2005","Not Employed","Couple + C. LE and GT 16","1","","",""
"74","2005","Employed","1-pers.-HH","","","",""
"74","2005","Employed","(Married) couple without C. ","","","",""
"74","2005","Employed","Single parent ","","","",""
"74","2005","Employed","Couple + C. LE 16 ","2","","",""
"74","2005","Employed","Couple + C. GT 16 ","","","",""
"74","2005","Employed","Couple + C. LE and GT 16","","","",""
"75","2005","Not Employed","1-pers.-HH","","","",""
"75","2005","Not Employed","(Married) couple without C. ","","","",""
"75","2005","Not Employed","Single parent ","","","",""
"75","2005","Not Employed","Couple + C. LE 16 ","2","","",""
"75","2005","Not Employed","Couple + C. GT 16 ","","","",""
"75","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"75","2005","Employed","1-pers.-HH","","","",""
"75","2005","Employed","(Married) couple without C. ","","","",""
"75","2005","Employed","Single parent ","","","",""
"75","2005","Employed","Couple + C. LE 16 ","3","","",""
"75","2005","Employed","Couple + C. GT 16 ","","","",""
"75","2005","Employed","Couple + C. LE and GT 16","","","",""
"76","2005","Not Employed","1-pers.-HH","","","",""
"76","2005","Not Employed","(Married) couple without C. ","","","",""
"76","2005","Not Employed","Single parent ","","","",""
"76","2005","Not Employed","Couple + C. LE 16 ","","","",""
"76","2005","Not Employed","Couple + C. GT 16 ","","","",""
"76","2005","Not Employed","Couple + C. LE and GT 16","1","","",""
"76","2005","Employed","1-pers.-HH","","","",""
"76","2005","Employed","(Married) couple without C. ","","","",""
"76","2005","Employed","Single parent ","","","",""
"76","2005","Employed","Couple + C. LE 16 ","","","",""
"76","2005","Employed","Couple + C. GT 16 ","","","",""
"76","2005","Employed","Couple + C. LE and GT 16","","","",""
"77","2005","Not Employed","1-pers.-HH","","","",""
"77","2005","Not Employed","(Married) couple without C. ","","","",""
"77","2005","Not Employed","Single parent ","","","",""
"77","2005","Not Employed","Couple + C. LE 16 ","","","",""
"77","2005","Not Employed","Couple + C. GT 16 ","","","",""
"77","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"77","2005","Employed","1-pers.-HH","","","",""
"77","2005","Employed","(Married) couple without C. ","","","",""
"77","2005","Employed","Single parent ","","","",""
"77","2005","Employed","Couple + C. LE 16 ","","","",""
"77","2005","Employed","Couple + C. GT 16 ","","","",""
"77","2005","Employed","Couple + C. LE and GT 16","","","",""
"78","2005","Not Employed","1-pers.-HH","","","",""
"78","2005","Not Employed","(Married) couple without C. ","6","","",""
"78","2005","Not Employed","Single parent ","","","",""
"78","2005","Not Employed","Couple + C. LE 16 ","2","","",""
"78","2005","Not Employed","Couple + C. GT 16 ","","","",""
"78","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"78","2005","Employed","1-pers.-HH","","","",""
"78","2005","Employed","(Married) couple without C. ","2","","",""
"78","2005","Employed","Single parent ","","","",""
"78","2005","Employed","Couple + C. LE 16 ","","","",""
"78","2005","Employed","Couple + C. GT 16 ","","","",""
"78","2005","Employed","Couple + C. LE and GT 16","","","",""
"79","2005","Not Employed","1-pers.-HH","","","",""
"79","2005","Not Employed","(Married) couple without C. ","","","",""
"79","2005","Not Employed","Single parent ","","","",""
"79","2005","Not Employed","Couple + C. LE 16 ","","","",""
"79","2005","Not Employed","Couple + C. GT 16 ","","","",""
"79","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"79","2005","Employed","1-pers.-HH","","","",""
"79","2005","Employed","(Married) couple without C. ","","","",""
"79","2005","Employed","Single parent ","","","",""
"79","2005","Employed","Couple + C. LE 16 ","","","",""
"79","2005","Employed","Couple + C. GT 16 ","","","",""
"79","2005","Employed","Couple + C. LE and GT 16","","","",""
"80","2005","Not Employed","1-pers.-HH","","","",""
"80","2005","Not Employed","(Married) couple without C. ","","","",""
"80","2005","Not Employed","Single parent ","","","",""
"80","2005","Not Employed","Couple + C. LE 16 ","","","",""
"80","2005","Not Employed","Couple + C. GT 16 ","","","",""
"80","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"80","2005","Employed","1-pers.-HH","","","",""
"80","2005","Employed","(Married) couple without C. ","","","",""
"80","2005","Employed","Single parent ","","","",""
"80","2005","Employed","Couple + C. LE 16 ","","","",""
"80","2005","Employed","Couple + C. GT 16 ","","","",""
"80","2005","Employed","Couple + C. LE and GT 16","1","","",""
"81","2005","Not Employed","1-pers.-HH","","","",""
"81","2005","Not Employed","(Married) couple without C. ","","","",""
"81","2005","Not Employed","Single parent ","","","",""
"81","2005","Not Employed","Couple + C. LE 16 ","","","",""
"81","2005","Not Employed","Couple + C. GT 16 ","","","",""
"81","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"81","2005","Employed","1-pers.-HH","1","","",""
"81","2005","Employed","(Married) couple without C. ","","","",""
"81","2005","Employed","Single parent ","","","",""
"81","2005","Employed","Couple + C. LE 16 ","","","",""
"81","2005","Employed","Couple + C. GT 16 ","","","",""
"81","2005","Employed","Couple + C. LE and GT 16","","","",""
"82","2005","Not Employed","1-pers.-HH","","","",""
"82","2005","Not Employed","(Married) couple without C. ","","","",""
"82","2005","Not Employed","Single parent ","","","",""
"82","2005","Not Employed","Couple + C. LE 16 ","","","",""
"82","2005","Not Employed","Couple + C. GT 16 ","","","",""
"82","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"82","2005","Employed","1-pers.-HH","","","",""
"82","2005","Employed","(Married) couple without C. ","","","",""
"82","2005","Employed","Single parent ","","","",""
"82","2005","Employed","Couple + C. LE 16 ","","","",""
"82","2005","Employed","Couple + C. GT 16 ","","","",""
"82","2005","Employed","Couple + C. LE and GT 16","","","",""
"83","2005","Not Employed","1-pers.-HH","","","",""
"83","2005","Not Employed","(Married) couple without C. ","","","",""
"83","2005","Not Employed","Single parent ","1","","",""
"83","2005","Not Employed","Couple + C. LE 16 ","","","",""
"83","2005","Not Employed","Couple + C. GT 16 ","","","",""
"83","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"83","2005","Employed","1-pers.-HH","1","","",""
"83","2005","Employed","(Married) couple without C. ","1","","",""
"83","2005","Employed","Single parent ","1","","",""
"83","2005","Employed","Couple + C. LE 16 ","","","",""
"83","2005","Employed","Couple + C. GT 16 ","","","",""
"83","2005","Employed","Couple + C. LE and GT 16","","","",""
"84","2005","Not Employed","1-pers.-HH","","","",""
"84","2005","Not Employed","(Married) couple without C. ","","","",""
"84","2005","Not Employed","Single parent ","","","",""
"84","2005","Not Employed","Couple + C. LE 16 ","","","",""
"84","2005","Not Employed","Couple + C. GT 16 ","","","",""
"84","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"84","2005","Employed","1-pers.-HH","","","",""
"84","2005","Employed","(Married) couple without C. ","","","",""
"84","2005","Employed","Single parent ","","","",""
"84","2005","Employed","Couple + C. LE 16 ","","","",""
"84","2005","Employed","Couple + C. GT 16 ","","","",""
"84","2005","Employed","Couple + C. LE and GT 16","","","",""
"85","2005","Not Employed","1-pers.-HH","","","",""
"85","2005","Not Employed","(Married) couple without C. ","","","",""
"85","2005","Not Employed","Single parent ","","","",""
"85","2005","Not Employed","Couple + C. LE 16 ","2","","",""
"85","2005","Not Employed","Couple + C. GT 16 ","","","",""
"85","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"85","2005","Employed","1-pers.-HH","","","",""
"85","2005","Employed","(Married) couple without C. ","","","",""
"85","2005","Employed","Single parent ","","","",""
"85","2005","Employed","Couple + C. LE 16 ","","","",""
"85","2005","Employed","Couple + C. GT 16 ","","","",""
"85","2005","Employed","Couple + C. LE and GT 16","","","",""
"86","2005","Not Employed","1-pers.-HH","","","",""
"86","2005","Not Employed","(Married) couple without C. ","","","",""
"86","2005","Not Employed","Single parent ","","","",""
"86","2005","Not Employed","Couple + C. LE 16 ","","","",""
"86","2005","Not Employed","Couple + C. GT 16 ","","","",""
"86","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"86","2005","Employed","1-pers.-HH","","","",""
"86","2005","Employed","(Married) couple without C. ","","","",""
"86","2005","Employed","Single parent ","","","",""
"86","2005","Employed","Couple + C. LE 16 ","","","",""
"86","2005","Employed","Couple + C. GT 16 ","","","",""
"86","2005","Employed","Couple + C. LE and GT 16","","","",""
"89","2005","Not Employed","1-pers.-HH","","","",""
"89","2005","Not Employed","(Married) couple without C. ","","","",""
"89","2005","Not Employed","Single parent ","","","",""
"89","2005","Not Employed","Couple + C. LE 16 ","","","",""
"89","2005","Not Employed","Couple + C. GT 16 ","","","",""
"89","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"89","2005","Employed","1-pers.-HH","","","",""
"89","2005","Employed","(Married) couple without C. ","","","",""
"89","2005","Employed","Single parent ","","","",""
"89","2005","Employed","Couple + C. LE 16 ","1","","",""
"89","2005","Employed","Couple + C. GT 16 ","","","",""
"89","2005","Employed","Couple + C. LE and GT 16","","","",""
"90","2005","Not Employed","1-pers.-HH","","","",""
"90","2005","Not Employed","(Married) couple without C. ","","","",""
"90","2005","Not Employed","Single parent ","","","",""
"90","2005","Not Employed","Couple + C. LE 16 ","","","",""
"90","2005","Not Employed","Couple + C. GT 16 ","","","",""
"90","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"90","2005","Employed","1-pers.-HH","","","",""
"90","2005","Employed","(Married) couple without C. ","","","",""
"90","2005","Employed","Single parent ","","","",""
"90","2005","Employed","Couple + C. LE 16 ","","","",""
"90","2005","Employed","Couple + C. GT 16 ","","","",""
"90","2005","Employed","Couple + C. LE and GT 16","","","",""
"92","2005","Not Employed","1-pers.-HH","","","",""
"92","2005","Not Employed","(Married) couple without C. ","","","",""
"92","2005","Not Employed","Single parent ","","","",""
"92","2005","Not Employed","Couple + C. LE 16 ","","","",""
"92","2005","Not Employed","Couple + C. GT 16 ","","","",""
"92","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"92","2005","Employed","1-pers.-HH","","","",""
"92","2005","Employed","(Married) couple without C. ","","","",""
"92","2005","Employed","Single parent ","","","",""
"92","2005","Employed","Couple + C. LE 16 ","","","",""
"92","2005","Employed","Couple + C. GT 16 ","1","","",""
"92","2005","Employed","Couple + C. LE and GT 16","","","",""
"94","2005","Not Employed","1-pers.-HH","","","",""
"94","2005","Not Employed","(Married) couple without C. ","","","",""
"94","2005","Not Employed","Single parent ","","","",""
"94","2005","Not Employed","Couple + C. LE 16 ","","","",""
"94","2005","Not Employed","Couple + C. GT 16 ","","","",""
"94","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"94","2005","Employed","1-pers.-HH","","","",""
"94","2005","Employed","(Married) couple without C. ","","","",""
"94","2005","Employed","Single parent ","","","",""
"94","2005","Employed","Couple + C. LE 16 ","","","",""
"94","2005","Employed","Couple + C. GT 16 ","","","",""
"94","2005","Employed","Couple + C. LE and GT 16","","","",""
"95","2005","Not Employed","1-pers.-HH","","","",""
"95","2005","Not Employed","(Married) couple without C. ","","","",""
"95","2005","Not Employed","Single parent ","","","",""
"95","2005","Not Employed","Couple + C. LE 16 ","","","",""
"95","2005","Not Employed","Couple + C. GT 16 ","","","",""
"95","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"95","2005","Employed","1-pers.-HH","","","",""
"95","2005","Employed","(Married) couple without C. ","","","",""
"95","2005","Employed","Single parent ","","","",""
"95","2005","Employed","Couple + C. LE 16 ","","","",""
"95","2005","Employed","Couple + C. GT 16 ","","","",""
"95","2005","Employed","Couple + C. LE and GT 16","","","",""
"96","2005","Not Employed","1-pers.-HH","","","",""
"96","2005","Not Employed","(Married) couple without C. ","","","",""
"96","2005","Not Employed","Single parent ","","","",""
"96","2005","Not Employed","Couple + C. LE 16 ","","","",""
"96","2005","Not Employed","Couple + C. GT 16 ","","","",""
"96","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"96","2005","Employed","1-pers.-HH","","","",""
"96","2005","Employed","(Married) couple without C. ","","","",""
"96","2005","Employed","Single parent ","","","",""
"96","2005","Employed","Couple + C. LE 16 ","","","",""
"96","2005","Employed","Couple + C. GT 16 ","","","",""
"96","2005","Employed","Couple + C. LE and GT 16","","","",""
"97","2005","Not Employed","1-pers.-HH","","","",""
"97","2005","Not Employed","(Married) couple without C. ","","","",""
"97","2005","Not Employed","Single parent ","","","",""
"97","2005","Not Employed","Couple + C. LE 16 ","","","",""
"97","2005","Not Employed","Couple + C. GT 16 ","","","",""
"97","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"97","2005","Employed","1-pers.-HH","","","",""
"97","2005","Employed","(Married) couple without C. ","","","",""
"97","2005","Employed","Single parent ","","","",""
"97","2005","Employed","Couple + C. LE 16 ","","","",""
"97","2005","Employed","Couple + C. GT 16 ","","","",""
"97","2005","Employed","Couple + C. LE and GT 16","","","",""
"98","2005","Not Employed","1-pers.-HH","","","",""
"98","2005","Not Employed","(Married) couple without C. ","","","",""
"98","2005","Not Employed","Single parent ","","","",""
"98","2005","Not Employed","Couple + C. LE 16 ","","","",""
"98","2005","Not Employed","Couple + C. GT 16 ","","","",""
"98","2005","Not Employed","Couple + C. LE and GT 16","1","","",""
"98","2005","Employed","1-pers.-HH","1","","",""
"98","2005","Employed","(Married) couple without C. ","","","",""
"98","2005","Employed","Single parent ","","","",""
"98","2005","Employed","Couple + C. LE 16 ","1","","",""
"98","2005","Employed","Couple + C. GT 16 ","","","",""
"98","2005","Employed","Couple + C. LE and GT 16","1","","",""
"101","2005","Not Employed","1-pers.-HH","","","",""
"101","2005","Not Employed","(Married) couple without C. ","","","",""
"101","2005","Not Employed","Single parent ","","","",""
"101","2005","Not Employed","Couple + C. LE 16 ","","","",""
"101","2005","Not Employed","Couple + C. GT 16 ","","","",""
"101","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"101","2005","Employed","1-pers.-HH","","","",""
"101","2005","Employed","(Married) couple without C. ","","","",""
"101","2005","Employed","Single parent ","","","",""
"101","2005","Employed","Couple + C. LE 16 ","","","",""
"101","2005","Employed","Couple + C. GT 16 ","","","",""
"101","2005","Employed","Couple + C. LE and GT 16","","","",""
"102","2005","Not Employed","1-pers.-HH","","","",""
"102","2005","Not Employed","(Married) couple without C. ","","","",""
"102","2005","Not Employed","Single parent ","","","",""
"102","2005","Not Employed","Couple + C. LE 16 ","","","",""
"102","2005","Not Employed","Couple + C. GT 16 ","","","",""
"102","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"102","2005","Employed","1-pers.-HH","","","",""
"102","2005","Employed","(Married) couple without C. ","","","",""
"102","2005","Employed","Single parent ","","","",""
"102","2005","Employed","Couple + C. LE 16 ","","","",""
"102","2005","Employed","Couple + C. GT 16 ","","","",""
"102","2005","Employed","Couple + C. LE and GT 16","","","",""
"103","2005","Not Employed","1-pers.-HH","","","",""
"103","2005","Not Employed","(Married) couple without C. ","","","",""
"103","2005","Not Employed","Single parent ","","","",""
"103","2005","Not Employed","Couple + C. LE 16 ","","","",""
"103","2005","Not Employed","Couple + C. GT 16 ","","","",""
"103","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"103","2005","Employed","1-pers.-HH","","","",""
"103","2005","Employed","(Married) couple without C. ","","","",""
"103","2005","Employed","Single parent ","","","",""
"103","2005","Employed","Couple + C. LE 16 ","","","",""
"103","2005","Employed","Couple + C. GT 16 ","","","",""
"103","2005","Employed","Couple + C. LE and GT 16","1","","",""
"105","2005","Not Employed","1-pers.-HH","","","",""
"105","2005","Not Employed","(Married) couple without C. ","","","",""
"105","2005","Not Employed","Single parent ","","","",""
"105","2005","Not Employed","Couple + C. LE 16 ","","","",""
"105","2005","Not Employed","Couple + C. GT 16 ","","","",""
"105","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"105","2005","Employed","1-pers.-HH","","","",""
"105","2005","Employed","(Married) couple without C. ","","","",""
"105","2005","Employed","Single parent ","","","",""
"105","2005","Employed","Couple + C. LE 16 ","","","",""
"105","2005","Employed","Couple + C. GT 16 ","","","",""
"105","2005","Employed","Couple + C. LE and GT 16","","","",""
"108","2005","Not Employed","1-pers.-HH","","","",""
"108","2005","Not Employed","(Married) couple without C. ","","","",""
"108","2005","Not Employed","Single parent ","","","",""
"108","2005","Not Employed","Couple + C. LE 16 ","","","",""
"108","2005","Not Employed","Couple + C. GT 16 ","","","",""
"108","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"108","2005","Employed","1-pers.-HH","","","",""
"108","2005","Employed","(Married) couple without C. ","","","",""
"108","2005","Employed","Single parent ","","","",""
"108","2005","Employed","Couple + C. LE 16 ","","","",""
"108","2005","Employed","Couple + C. GT 16 ","","","",""
"108","2005","Employed","Couple + C. LE and GT 16","","","",""
"110","2005","Not Employed","1-pers.-HH","","","",""
"110","2005","Not Employed","(Married) couple without C. ","","","",""
"110","2005","Not Employed","Single parent ","","","",""
"110","2005","Not Employed","Couple + C. LE 16 ","","","",""
"110","2005","Not Employed","Couple + C. GT 16 ","","","",""
"110","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"110","2005","Employed","1-pers.-HH","","","",""
"110","2005","Employed","(Married) couple without C. ","","","",""
"110","2005","Employed","Single parent ","","","",""
"110","2005","Employed","Couple + C. LE 16 ","","","",""
"110","2005","Employed","Couple + C. GT 16 ","","","",""
"110","2005","Employed","Couple + C. LE and GT 16","","","",""
"111","2005","Not Employed","1-pers.-HH","","","",""
"111","2005","Not Employed","(Married) couple without C. ","","","",""
"111","2005","Not Employed","Single parent ","","","",""
"111","2005","Not Employed","Couple + C. LE 16 ","","","",""
"111","2005","Not Employed","Couple + C. GT 16 ","","","",""
"111","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"111","2005","Employed","1-pers.-HH","","","",""
"111","2005","Employed","(Married) couple without C. ","","","",""
"111","2005","Employed","Single parent ","","","",""
"111","2005","Employed","Couple + C. LE 16 ","","","",""
"111","2005","Employed","Couple + C. GT 16 ","","","",""
"111","2005","Employed","Couple + C. LE and GT 16","","","",""
"113","2005","Not Employed","1-pers.-HH","","","",""
"113","2005","Not Employed","(Married) couple without C. ","","","",""
"113","2005","Not Employed","Single parent ","","","",""
"113","2005","Not Employed","Couple + C. LE 16 ","","","",""
"113","2005","Not Employed","Couple + C. GT 16 ","","","",""
"113","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"113","2005","Employed","1-pers.-HH","","","",""
"113","2005","Employed","(Married) couple without C. ","","","",""
"113","2005","Employed","Single parent ","","","",""
"113","2005","Employed","Couple + C. LE 16 ","","","",""
"113","2005","Employed","Couple + C. GT 16 ","","","",""
"113","2005","Employed","Couple + C. LE and GT 16","","","",""
"116","2005","Not Employed","1-pers.-HH","","","",""
"116","2005","Not Employed","(Married) couple without C. ","","","",""
"116","2005","Not Employed","Single parent ","","","",""
"116","2005","Not Employed","Couple + C. LE 16 ","","","",""
"116","2005","Not Employed","Couple + C. GT 16 ","2","","",""
"116","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"116","2005","Employed","1-pers.-HH","","","",""
"116","2005","Employed","(Married) couple without C. ","","","",""
"116","2005","Employed","Single parent ","","","",""
"116","2005","Employed","Couple + C. LE 16 ","","","",""
"116","2005","Employed","Couple + C. GT 16 ","3","","",""
"116","2005","Employed","Couple + C. LE and GT 16","","","",""
"117","2005","Not Employed","1-pers.-HH","","","",""
"117","2005","Not Employed","(Married) couple without C. ","1","","",""
"117","2005","Not Employed","Single parent ","","","",""
"117","2005","Not Employed","Couple + C. LE 16 ","1","","",""
"117","2005","Not Employed","Couple + C. GT 16 ","","","",""
"117","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"117","2005","Employed","1-pers.-HH","","","",""
"117","2005","Employed","(Married) couple without C. ","5","","",""
"117","2005","Employed","Single parent ","","","",""
"117","2005","Employed","Couple + C. LE 16 ","","","",""
