"pgnation","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"76","2013","Urban Area","Female","11","","",""
"76","2013","Rural Area","Male","1","","",""
"76","2013","Rural Area","Female","1","","",""
"77","2013","Urban Area","Male","5","","",""
"77","2013","Urban Area","Female","6","","",""
"77","2013","Rural Area","Male","1","","",""
"77","2013","Rural Area","Female","3","","",""
"78","2013","Urban Area","Male","34","0.00180387856221878","0.000947379561046563","0.002660377563391"
"78","2013","Urban Area","Female","66","0.00223213332404816","0.00136300353663514","0.00310126311146119"
"78","2013","Rural Area","Male","7","","",""
"78","2013","Rural Area","Female","19","","",""
"79","2013","Urban Area","Male","3","","",""
"79","2013","Urban Area","Female","","","",""
"79","2013","Rural Area","Male","2","","",""
"79","2013","Rural Area","Female","","","",""
"80","2013","Urban Area","Male","","","",""
"80","2013","Urban Area","Female","","","",""
"80","2013","Rural Area","Male","","","",""
"80","2013","Rural Area","Female","","","",""
"81","2013","Urban Area","Male","","","",""
"81","2013","Urban Area","Female","","","",""
"81","2013","Rural Area","Male","","","",""
"81","2013","Rural Area","Female","","","",""
"82","2013","Urban Area","Male","","","",""
"82","2013","Urban Area","Female","","","",""
"82","2013","Rural Area","Male","","","",""
"82","2013","Rural Area","Female","","","",""
"83","2013","Urban Area","Male","4","","",""
"83","2013","Urban Area","Female","4","","",""
"83","2013","Rural Area","Male","","","",""
"83","2013","Rural Area","Female","3","","",""
"84","2013","Urban Area","Male","","","",""
"84","2013","Urban Area","Female","","","",""
"84","2013","Rural Area","Male","","","",""
"84","2013","Rural Area","Female","","","",""
"85","2013","Urban Area","Male","7","","",""
"85","2013","Urban Area","Female","2","","",""
"85","2013","Rural Area","Male","2","","",""
"85","2013","Rural Area","Female","3","","",""
"86","2013","Urban Area","Male","1","","",""
"86","2013","Urban Area","Female","1","","",""
"86","2013","Rural Area","Male","","","",""
"86","2013","Rural Area","Female","","","",""
"89","2013","Urban Area","Male","2","","",""
"89","2013","Urban Area","Female","1","","",""
"89","2013","Rural Area","Male","","","",""
"89","2013","Rural Area","Female","","","",""
"90","2013","Urban Area","Male","1","","",""
"90","2013","Urban Area","Female","2","","",""
"90","2013","Rural Area","Male","1","","",""
"90","2013","Rural Area","Female","","","",""
"92","2013","Urban Area","Male","","","",""
"92","2013","Urban Area","Female","","","",""
"92","2013","Rural Area","Male","","","",""
"92","2013","Rural Area","Female","","","",""
"94","2013","Urban Area","Male","","","",""
"94","2013","Urban Area","Female","","","",""
"94","2013","Rural Area","Male","","","",""
"94","2013","Rural Area","Female","","","",""
"95","2013","Urban Area","Male","","","",""
"95","2013","Urban Area","Female","","","",""
"95","2013","Rural Area","Male","","","",""
"95","2013","Rural Area","Female","","","",""
"96","2013","Urban Area","Male","","","",""
"96","2013","Urban Area","Female","2","","",""
"96","2013","Rural Area","Male","","","",""
"96","2013","Rural Area","Female","","","",""
"97","2013","Urban Area","Male","1","","",""
"97","2013","Urban Area","Female","1","","",""
"97","2013","Rural Area","Male","1","","",""
"97","2013","Rural Area","Female","1","","",""
"98","2013","Urban Area","Male","4","","",""
"98","2013","Urban Area","Female","5","","",""
"98","2013","Rural Area","Male","7","","",""
"98","2013","Rural Area","Female","5","","",""
"101","2013","Urban Area","Male","","","",""
"101","2013","Urban Area","Female","","","",""
"101","2013","Rural Area","Male","","","",""
"101","2013","Rural Area","Female","1","","",""
"102","2013","Urban Area","Male","3","","",""
"102","2013","Urban Area","Female","5","","",""
"102","2013","Rural Area","Male","","","",""
"102","2013","Rural Area","Female","","","",""
"103","2013","Urban Area","Male","1","","",""
"103","2013","Urban Area","Female","1","","",""
"103","2013","Rural Area","Male","","","",""
"103","2013","Rural Area","Female","","","",""
"105","2013","Urban Area","Male","1","","",""
"105","2013","Urban Area","Female","","","",""
"105","2013","Rural Area","Male","","","",""
"105","2013","Rural Area","Female","","","",""
"108","2013","Urban Area","Male","","","",""
"108","2013","Urban Area","Female","1","","",""
"108","2013","Rural Area","Male","","","",""
"108","2013","Rural Area","Female","","","",""
"110","2013","Urban Area","Male","","","",""
"110","2013","Urban Area","Female","2","","",""
"110","2013","Rural Area","Male","1","","",""
"110","2013","Rural Area","Female","","","",""
"111","2013","Urban Area","Male","","","",""
"111","2013","Urban Area","Female","","","",""
"111","2013","Rural Area","Male","","","",""
"111","2013","Rural Area","Female","","","",""
"113","2013","Urban Area","Male","","","",""
"113","2013","Urban Area","Female","","","",""
"113","2013","Rural Area","Male","","","",""
"113","2013","Rural Area","Female","","","",""
"116","2013","Urban Area","Male","3","","",""
"116","2013","Urban Area","Female","1","","",""
"116","2013","Rural Area","Male","","","",""
"116","2013","Rural Area","Female","1","","",""
"117","2013","Urban Area","Male","1","","",""
"117","2013","Urban Area","Female","2","","",""
"117","2013","Rural Area","Male","1","","",""
"117","2013","Rural Area","Female","","","",""
"118","2013","Urban Area","Male","16","","",""
"118","2013","Urban Area","Female","21","","",""
"118","2013","Rural Area","Male","7","","",""
"118","2013","Rural Area","Female","4","","",""
"119","2013","Urban Area","Male","39","0.0036141016415572","0.0024028643301634","0.00482533895295099"
"119","2013","Urban Area","Female","61","0.00486765368355839","0.0035858837800693","0.00614942358704748"
"119","2013","Rural Area","Male","9","","",""
"119","2013","Rural Area","Female","13","","",""
"120","2013","Urban Area","Male","28","","",""
"120","2013","Urban Area","Female","39","0.00233397601179934","0.00144528538905766","0.00322266663454101"
"120","2013","Rural Area","Male","7","","",""
"120","2013","Rural Area","Female","6","","",""
"121","2013","Urban Area","Male","19","","",""
"121","2013","Urban Area","Female","19","","",""
"121","2013","Rural Area","Male","3","","",""
"121","2013","Rural Area","Female","2","","",""
"122","2013","Urban Area","Male","5","","",""
"122","2013","Urban Area","Female","9","","",""
"122","2013","Rural Area","Male","1","","",""
"122","2013","Rural Area","Female","","","",""
"123","2013","Urban Area","Male","4","","",""
"123","2013","Urban Area","Female","8","","",""
"123","2013","Rural Area","Male","2","","",""
"123","2013","Rural Area","Female","2","","",""
"124","2013","Urban Area","Male","","","",""
"124","2013","Urban Area","Female","","","",""
"124","2013","Rural Area","Male","","","",""
"124","2013","Rural Area","Female","","","",""
"125","2013","Urban Area","Male","","","",""
"125","2013","Urban Area","Female","","","",""
"125","2013","Rural Area","Male","","","",""
"125","2013","Rural Area","Female","","","",""
"127","2013","Urban Area","Male","","","",""
"127","2013","Urban Area","Female","","","",""
"127","2013","Rural Area","Male","","","",""
"127","2013","Rural Area","Female","","","",""
"128","2013","Urban Area","Male","2","","",""
"128","2013","Urban Area","Female","","","",""
"128","2013","Rural Area","Male","","","",""
"128","2013","Rural Area","Female","","","",""
"129","2013","Urban Area","Male","","","",""
"129","2013","Urban Area","Female","","","",""
"129","2013","Rural Area","Male","","","",""
"129","2013","Rural Area","Female","","","",""
"130","2013","Urban Area","Male","6","","",""
"130","2013","Urban Area","Female","10","","",""
"130","2013","Rural Area","Male","3","","",""
"130","2013","Rural Area","Female","4","","",""
"131","2013","Urban Area","Male","","","",""
"131","2013","Urban Area","Female","","","",""
"131","2013","Rural Area","Male","","","",""
"131","2013","Rural Area","Female","1","","",""
"132","2013","Urban Area","Male","2","","",""
"132","2013","Urban Area","Female","11","","",""
"132","2013","Rural Area","Male","2","","",""
"132","2013","Rural Area","Female","5","","",""
"133","2013","Urban Area","Male","1","","",""
"133","2013","Urban Area","Female","","","",""
"133","2013","Rural Area","Male","","","",""
"133","2013","Rural Area","Female","","","",""
"135","2013","Urban Area","Male","","","",""
"135","2013","Urban Area","Female","","","",""
"135","2013","Rural Area","Male","","","",""
"135","2013","Rural Area","Female","","","",""
"138","2013","Urban Area","Male","","","",""
"138","2013","Urban Area","Female","","","",""
"138","2013","Rural Area","Male","","","",""
"138","2013","Rural Area","Female","","","",""
"139","2013","Urban Area","Male","3","","",""
"139","2013","Urban Area","Female","3","","",""
"139","2013","Rural Area","Male","","","",""
"139","2013","Rural Area","Female","","","",""
"140","2013","Urban Area","Male","68","0.0032624450435155","0.0021114398416157","0.0044134502454153"
"140","2013","Urban Area","Female","79","0.00302998612237271","0.00201777482514429","0.00404219741960112"
"140","2013","Rural Area","Male","24","","",""
"140","2013","Rural Area","Female","29","","",""
"141","2013","Urban Area","Male","3","","",""
"141","2013","Urban Area","Female","3","","",""
"141","2013","Rural Area","Male","","","",""
"141","2013","Rural Area","Female","","","",""
"142","2013","Urban Area","Male","1","","",""
"142","2013","Urban Area","Female","","","",""
"142","2013","Rural Area","Male","","","",""
"142","2013","Rural Area","Female","","","",""
"143","2013","Urban Area","Male","2","","",""
"143","2013","Urban Area","Female","5","","",""
"143","2013","Rural Area","Male","","","",""
"143","2013","Rural Area","Female","","","",""
"144","2013","Urban Area","Male","4","","",""
"144","2013","Urban Area","Female","4","","",""
"144","2013","Rural Area","Male","2","","",""
"144","2013","Rural Area","Female","1","","",""
"145","2013","Urban Area","Male","","","",""
"145","2013","Urban Area","Female","","","",""
"145","2013","Rural Area","Male","","","",""
"145","2013","Rural Area","Female","","","",""
"146","2013","Urban Area","Male","4","","",""
"146","2013","Urban Area","Female","5","","",""
"146","2013","Rural Area","Male","","","",""
"146","2013","Rural Area","Female","1","","",""
"147","2013","Urban Area","Male","","","",""
"147","2013","Urban Area","Female","","","",""
"147","2013","Rural Area","Male","","","",""
"147","2013","Rural Area","Female","","","",""
"148","2013","Urban Area","Male","3","","",""
"148","2013","Urban Area","Female","2","","",""
"148","2013","Rural Area","Male","3","","",""
"148","2013","Rural Area","Female","2","","",""
"149","2013","Urban Area","Male","1","","",""
"149","2013","Urban Area","Female","2","","",""
"149","2013","Rural Area","Male","","","",""
"149","2013","Rural Area","Female","1","","",""
"151","2013","Urban Area","Male","","","",""
"151","2013","Urban Area","Female","","","",""
"151","2013","Rural Area","Male","","","",""
"151","2013","Rural Area","Female","","","",""
"152","2013","Urban Area","Male","3","","",""
"152","2013","Urban Area","Female","3","","",""
"152","2013","Rural Area","Male","","","",""
"152","2013","Rural Area","Female","","","",""
"154","2013","Urban Area","Male","1","","",""
"154","2013","Urban Area","Female","4","","",""
"154","2013","Rural Area","Male","","","",""
"154","2013","Rural Area","Female","1","","",""
"155","2013","Urban Area","Male","","","",""
"155","2013","Urban Area","Female","","","",""
"155","2013","Rural Area","Male","","","",""
"155","2013","Rural Area","Female","","","",""
"156","2013","Urban Area","Male","","","",""
"156","2013","Urban Area","Female","","","",""
"156","2013","Rural Area","Male","","","",""
"156","2013","Rural Area","Female","","","",""
"158","2013","Urban Area","Male","","","",""
"158","2013","Urban Area","Female","","","",""
"158","2013","Rural Area","Male","","","",""
"158","2013","Rural Area","Female","","","",""
"162","2013","Urban Area","Male","","","",""
"162","2013","Urban Area","Female","","","",""
"162","2013","Rural Area","Male","","","",""
"162","2013","Rural Area","Female","","","",""
"164","2013","Urban Area","Male","","","",""
"164","2013","Urban Area","Female","","","",""
"164","2013","Rural Area","Male","","","",""
"164","2013","Rural Area","Female","","","",""
"165","2013","Urban Area","Male","65","0.00335412935190415","0.00218711657047184","0.00452114213333646"
"165","2013","Urban Area","Female","71","0.00253023484144387","0.00160502530948604","0.0034554443734017"
"165","2013","Rural Area","Male","3","","",""
"165","2013","Rural Area","Female","7","","",""
"166","2013","Urban Area","Male","4","","",""
"166","2013","Urban Area","Female","1","","",""
"166","2013","Rural Area","Male","","","",""
"166","2013","Rural Area","Female","","","",""
"167","2013","Urban Area","Male","1","","",""
"167","2013","Urban Area","Female","","","",""
"167","2013","Rural Area","Male","","","",""
"167","2013","Rural Area","Female","","","",""
"168","2013","Urban Area","Male","3","","",""
"168","2013","Urban Area","Female","2","","",""
"168","2013","Rural Area","Male","1","","",""
"168","2013","Rural Area","Female","","","",""
"169","2013","Urban Area","Male","","","",""
"169","2013","Urban Area","Female","1","","",""
"169","2013","Rural Area","Male","","","",""
"169","2013","Rural Area","Female","","","",""
"172","2013","Urban Area","Male","","","",""
"172","2013","Urban Area","Female","","","",""
"172","2013","Rural Area","Male","","","",""
"172","2013","Rural Area","Female","","","",""
"173","2013","Urban Area","Male","","","",""
"173","2013","Urban Area","Female","","","",""
"173","2013","Rural Area","Male","1","","",""
"173","2013","Rural Area","Female","","","",""
"178","2013","Urban Area","Male","","","",""
"178","2013","Urban Area","Female","","","",""
"178","2013","Rural Area","Male","","","",""
"178","2013","Rural Area","Female","","","",""
"181","2013","Urban Area","Male","","","",""
"181","2013","Urban Area","Female","","","",""
"181","2013","Rural Area","Male","","","",""
"181","2013","Rural Area","Female","","","",""
"183","2013","Urban Area","Male","","","",""
"183","2013","Urban Area","Female","","","",""
"183","2013","Rural Area","Male","","","",""
"183","2013","Rural Area","Female","","","",""
"188","2013","Urban Area","Male","","","",""
"188","2013","Urban Area","Female","","","",""
"188","2013","Rural Area","Male","","","",""
"188","2013","Rural Area","Female","","","",""
"195","2013","Urban Area","Male","","","",""
"195","2013","Urban Area","Female","","","",""
"195","2013","Rural Area","Male","","","",""
"195","2013","Rural Area","Female","","","",""
"196","2013","Urban Area","Male","","","",""
"196","2013","Urban Area","Female","","","",""
"196","2013","Rural Area","Male","","","",""
"196","2013","Rural Area","Female","","","",""
"999","2013","Urban Area","Male","","","",""
"999","2013","Urban Area","Female","","","",""
"999","2013","Rural Area","Male","","","",""
"999","2013","Rural Area","Female","","","",""
"1","2014","Urban Area","Male","7201","0.886108538358835","0.879296706681474","0.892920370036196"
"1","2014","Urban Area","Female","8554","0.893136420443392","0.887057865399297","0.899214975487487"
"1","2014","Rural Area","Male","4145","0.949642616001315","0.943200849058762","0.956084382943868"
"1","2014","Rural Area","Female","4717","0.939224854964136","0.932655521856153","0.945794188072119"
"2","2014","Urban Area","Male","238","0.0286312460630307","0.0250553321639279","0.0322071599621335"
"2","2014","Urban Area","Female","231","0.0220137892924691","0.0191268319708367","0.0249007466141015"
"2","2014","Rural Area","Male","47","0.00787603263658835","0.00527209814537197","0.0104799671278047"
"2","2014","Rural Area","Female","59","0.00935112699772627","0.00670466692555378","0.0119975870698988"
"3","2014","Urban Area","Male","1","","",""
"3","2014","Urban Area","Female","2","","",""
"3","2014","Rural Area","Male","2","","",""
"3","2014","Rural Area","Female","2","","",""
"4","2014","Urban Area","Male","99","0.00412107914497466","0.00274740535616053","0.00549475293378878"
"4","2014","Urban Area","Female","104","0.0033795850033524","0.00223769788934816","0.00452147211735664"
"4","2014","Rural Area","Male","7","","",""
"4","2014","Rural Area","Female","7","","",""
"5","2014","Urban Area","Male","135","0.0108194150177697","0.00860114430287501","0.0130376857326644"
"5","2014","Urban Area","Female","119","0.00876912890569984","0.00693473654917831","0.0106035212622214"
"5","2014","Rural Area","Male","30","0.00543558223546007","0.00326971004964356","0.00760145442127659"
"5","2014","Rural Area","Female","20","","",""
"6","2014","Urban Area","Male","28","","",""
"6","2014","Urban Area","Female","39","0.00240964738528768","0.00144497585184383","0.00337431891873152"
"6","2014","Rural Area","Male","4","","",""
"6","2014","Rural Area","Female","6","","",""
"10","2014","Urban Area","Male","25","","",""
"10","2014","Urban Area","Female","18","","",""
"10","2014","Rural Area","Male","5","","",""
"10","2014","Rural Area","Female","12","","",""
"11","2014","Urban Area","Male","14","","",""
"11","2014","Urban Area","Female","17","","",""
"11","2014","Rural Area","Male","4","","",""
"11","2014","Rural Area","Female","","","",""
"12","2014","Urban Area","Male","","","",""
"12","2014","Urban Area","Female","","","",""
"12","2014","Rural Area","Male","","","",""
"12","2014","Rural Area","Female","","","",""
"13","2014","Urban Area","Male","1","","",""
"13","2014","Urban Area","Female","4","","",""
"13","2014","Rural Area","Male","2","","",""
"13","2014","Rural Area","Female","4","","",""
"14","2014","Urban Area","Male","15","","",""
"14","2014","Urban Area","Female","10","","",""
"14","2014","Rural Area","Male","3","","",""
"14","2014","Rural Area","Female","2","","",""
"15","2014","Urban Area","Male","2","","",""
"15","2014","Urban Area","Female","1","","",""
"15","2014","Rural Area","Male","","","",""
"15","2014","Rural Area","Female","1","","",""
"16","2014","Urban Area","Male","","","",""
"16","2014","Urban Area","Female","2","","",""
"16","2014","Rural Area","Male","","","",""
"16","2014","Rural Area","Female","","","",""
"17","2014","Urban Area","Male","","","",""
"17","2014","Urban Area","Female","4","","",""
"17","2014","Rural Area","Male","","","",""
"17","2014","Rural Area","Female","1","","",""
"18","2014","Urban Area","Male","15","","",""
"18","2014","Urban Area","Female","12","","",""
"18","2014","Rural Area","Male","3","","",""
"18","2014","Rural Area","Female","4","","",""
"19","2014","Urban Area","Male","7","","",""
"19","2014","Urban Area","Female","8","","",""
"19","2014","Rural Area","Male","1","","",""
"19","2014","Rural Area","Female","1","","",""
"20","2014","Urban Area","Male","","","",""
"20","2014","Urban Area","Female","","","",""
"20","2014","Rural Area","Male","","","",""
"20","2014","Rural Area","Female","","","",""
"21","2014","Urban Area","Male","35","0.00106253099199849","0.000363953129826976","0.00176110885417"
"21","2014","Urban Area","Female","59","0.00170141688182479","0.000890526420913317","0.00251230734273625"
"21","2014","Rural Area","Male","26","","",""
"21","2014","Rural Area","Female","39","0.00527318319069206","0.00328176790580073","0.00726459847558339"
"22","2014","Urban Area","Male","59","0.00594475282898688","0.00429641196226193","0.00759309369571183"
"22","2014","Urban Area","Female","117","0.00714202453824909","0.00548518355464333","0.00879886552185484"
"22","2014","Rural Area","Male","17","","",""
"22","2014","Rural Area","Female","32","0.002795200241247","0.00134351608741505","0.00424688439507896"
"23","2014","Urban Area","Male","1","","",""
"23","2014","Urban Area","Female","","","",""
"23","2014","Rural Area","Male","","","",""
"23","2014","Rural Area","Female","","","",""
"24","2014","Urban Area","Male","2","","",""
"24","2014","Urban Area","Female","5","","",""
"24","2014","Rural Area","Male","1","","",""
"24","2014","Rural Area","Female","","","",""
"25","2014","Urban Area","Male","1","","",""
"25","2014","Urban Area","Female","2","","",""
"25","2014","Rural Area","Male","","","",""
"25","2014","Rural Area","Female","1","","",""
"26","2014","Urban Area","Male","6","","",""
"26","2014","Urban Area","Female","7","","",""
"26","2014","Rural Area","Male","2","","",""
"26","2014","Rural Area","Female","3","","",""
"27","2014","Urban Area","Male","","","",""
"27","2014","Urban Area","Female","","","",""
"27","2014","Rural Area","Male","","","",""
"27","2014","Rural Area","Female","","","",""
"28","2014","Urban Area","Male","11","","",""
"28","2014","Urban Area","Female","11","","",""
"28","2014","Rural Area","Male","","","",""
"28","2014","Rural Area","Female","","","",""
"29","2014","Urban Area","Male","11","","",""
"29","2014","Urban Area","Female","8","","",""
"29","2014","Rural Area","Male","","","",""
"29","2014","Rural Area","Female","1","","",""
"30","2014","Urban Area","Male","5","","",""
"30","2014","Urban Area","Female","7","","",""
"30","2014","Rural Area","Male","5","","",""
"30","2014","Rural Area","Female","2","","",""
"31","2014","Urban Area","Male","3","","",""
"31","2014","Urban Area","Female","9","","",""
"31","2014","Rural Area","Male","1","","",""
"31","2014","Rural Area","Female","4","","",""
"32","2014","Urban Area","Male","36","0.00155190007312222","0.000707847519531202","0.00239595262671324"
"32","2014","Urban Area","Female","78","0.00366800111077723","0.00247855885262724","0.00485744336892721"
"32","2014","Rural Area","Male","20","","",""
"32","2014","Rural Area","Female","24","","",""
"34","2014","Urban Area","Male","1","","",""
"34","2014","Urban Area","Female","2","","",""
"34","2014","Rural Area","Male","","","",""
"34","2014","Rural Area","Female","1","","",""
"35","2014","Urban Area","Male","1","","",""
"35","2014","Urban Area","Female","","","",""
"35","2014","Rural Area","Male","","","",""
"35","2014","Rural Area","Female","","","",""
"37","2014","Urban Area","Male","","","",""
"37","2014","Urban Area","Female","","","",""
"37","2014","Rural Area","Male","","","",""
"37","2014","Rural Area","Female","","","",""
"38","2014","Urban Area","Male","1","","",""
"38","2014","Urban Area","Female","1","","",""
"38","2014","Rural Area","Male","","","",""
"38","2014","Rural Area","Female","1","","",""
"39","2014","Urban Area","Male","2","","",""
"39","2014","Urban Area","Female","","","",""
"39","2014","Rural Area","Male","","","",""
"39","2014","Rural Area","Female","","","",""
"40","2014","Urban Area","Male","1","","",""
"40","2014","Urban Area","Female","4","","",""
"40","2014","Rural Area","Male","","","",""
"40","2014","Rural Area","Female","1","","",""
"41","2014","Urban Area","Male","","","",""
"41","2014","Urban Area","Female","","","",""
"41","2014","Rural Area","Male","","","",""
"41","2014","Rural Area","Female","","","",""
"42","2014","Urban Area","Male","3","","",""
"42","2014","Urban Area","Female","4","","",""
"42","2014","Rural Area","Male","","","",""
"42","2014","Rural Area","Female","","","",""
"43","2014","Urban Area","Male","4","","",""
"43","2014","Urban Area","Female","4","","",""
"43","2014","Rural Area","Male","1","","",""
"43","2014","Rural Area","Female","2","","",""
"44","2014","Urban Area","Male","","","",""
"44","2014","Urban Area","Female","12","","",""
"44","2014","Rural Area","Male","","","",""
"44","2014","Rural Area","Female","7","","",""
"45","2014","Urban Area","Male","","","",""
"45","2014","Urban Area","Female","","","",""
"45","2014","Rural Area","Male","","","",""
"45","2014","Rural Area","Female","1","","",""
"46","2014","Urban Area","Male","","","",""
"46","2014","Urban Area","Female","","","",""
"46","2014","Rural Area","Male","","","",""
"46","2014","Rural Area","Female","","","",""
"47","2014","Urban Area","Male","","","",""
"47","2014","Urban Area","Female","3","","",""
"47","2014","Rural Area","Male","","","",""
"47","2014","Rural Area","Female","1","","",""
"48","2014","Urban Area","Male","3","","",""
"48","2014","Urban Area","Female","2","","",""
"48","2014","Rural Area","Male","","","",""
"48","2014","Rural Area","Female","","","",""
"49","2014","Urban Area","Male","5","","",""
"49","2014","Urban Area","Female","3","","",""
"49","2014","Rural Area","Male","","","",""
"49","2014","Rural Area","Female","","","",""
"50","2014","Urban Area","Male","1","","",""
"50","2014","Urban Area","Female","1","","",""
"50","2014","Rural Area","Male","","","",""
"50","2014","Rural Area","Female","","","",""
"51","2014","Urban Area","Male","","","",""
"51","2014","Urban Area","Female","","","",""
"51","2014","Rural Area","Male","","","",""
"51","2014","Rural Area","Female","","","",""
"52","2014","Urban Area","Male","2","","",""
"52","2014","Urban Area","Female","3","","",""
"52","2014","Rural Area","Male","2","","",""
"52","2014","Rural Area","Female","","","",""
"53","2014","Urban Area","Male","","","",""
"53","2014","Urban Area","Female","","","",""
"53","2014","Rural Area","Male","","","",""
"53","2014","Rural Area","Female","","","",""
"54","2014","Urban Area","Male","5","","",""
"54","2014","Urban Area","Female","3","","",""
"54","2014","Rural Area","Male","1","","",""
"54","2014","Rural Area","Female","1","","",""
"55","2014","Urban Area","Male","2","","",""
"55","2014","Urban Area","Female","3","","",""
"55","2014","Rural Area","Male","","","",""
"55","2014","Rural Area","Female","","","",""
"56","2014","Urban Area","Male","2","","",""
"56","2014","Urban Area","Female","","","",""
"56","2014","Rural Area","Male","1","","",""
"56","2014","Rural Area","Female","","","",""
"59","2014","Urban Area","Male","1","","",""
"59","2014","Urban Area","Female","6","","",""
"59","2014","Rural Area","Male","","","",""
"59","2014","Rural Area","Female","","","",""
"60","2014","Urban Area","Male","14","","",""
"60","2014","Urban Area","Female","13","","",""
"60","2014","Rural Area","Male","","","",""
"60","2014","Rural Area","Female","5","","",""
"61","2014","Urban Area","Male","1","","",""
"61","2014","Urban Area","Female","9","","",""
"61","2014","Rural Area","Male","1","","",""
"61","2014","Rural Area","Female","1","","",""
"64","2014","Urban Area","Male","1","","",""
"64","2014","Urban Area","Female","3","","",""
"64","2014","Rural Area","Male","","","",""
"64","2014","Rural Area","Female","1","","",""
"65","2014","Urban Area","Male","2","","",""
"65","2014","Urban Area","Female","5","","",""
"65","2014","Rural Area","Male","","","",""
"65","2014","Rural Area","Female","1","","",""
"66","2014","Urban Area","Male","","","",""
"66","2014","Urban Area","Female","1","","",""
"66","2014","Rural Area","Male","","","",""
"66","2014","Rural Area","Female","","","",""
"67","2014","Urban Area","Male","13","","",""
"67","2014","Urban Area","Female","6","","",""
"67","2014","Rural Area","Male","1","","",""
"67","2014","Rural Area","Female","2","","",""
"68","2014","Urban Area","Male","1","","",""
"68","2014","Urban Area","Female","5","","",""
"68","2014","Rural Area","Male","","","",""
"68","2014","Rural Area","Female","1","","",""
"71","2014","Urban Area","Male","1","","",""
"71","2014","Urban Area","Female","1","","",""
"71","2014","Rural Area","Male","1","","",""
"71","2014","Rural Area","Female","1","","",""
"72","2014","Urban Area","Male","","","",""
"72","2014","Urban Area","Female","","","",""
"72","2014","Rural Area","Male","","","",""
"72","2014","Rural Area","Female","","","",""
"73","2014","Urban Area","Male","4","","",""
"73","2014","Urban Area","Female","1","","",""
"73","2014","Rural Area","Male","1","","",""
"73","2014","Rural Area","Female","","","",""
"74","2014","Urban Area","Male","14","","",""
"74","2014","Urban Area","Female","19","","",""
"74","2014","Rural Area","Male","11","","",""
"74","2014","Rural Area","Female","10","","",""
"75","2014","Urban Area","Male","6","","",""
"75","2014","Urban Area","Female","2","","",""
"75","2014","Rural Area","Male","","","",""
"75","2014","Rural Area","Female","","","",""
"76","2014","Urban Area","Male","12","","",""
"76","2014","Urban Area","Female","9","","",""
"76","2014","Rural Area","Male","","","",""
"76","2014","Rural Area","Female","1","","",""
"77","2014","Urban Area","Male","1","","",""
"77","2014","Urban Area","Female","5","","",""
"77","2014","Rural Area","Male","1","","",""
"77","2014","Rural Area","Female","2","","",""
"78","2014","Urban Area","Male","27","","",""
"78","2014","Urban Area","Female","52","0.00235175371352721","0.00139871347754716","0.00330479394950726"
"78","2014","Rural Area","Male","7","","",""
"78","2014","Rural Area","Female","16","","",""
"79","2014","Urban Area","Male","1","","",""
"79","2014","Urban Area","Female","","","",""
"79","2014","Rural Area","Male","1","","",""
"79","2014","Rural Area","Female","","","",""
"80","2014","Urban Area","Male","","","",""
"80","2014","Urban Area","Female","","","",""
"80","2014","Rural Area","Male","","","",""
"80","2014","Rural Area","Female","","","",""
"81","2014","Urban Area","Male","","","",""
"81","2014","Urban Area","Female","","","",""
"81","2014","Rural Area","Male","","","",""
"81","2014","Rural Area","Female","","","",""
"82","2014","Urban Area","Male","","","",""
"82","2014","Urban Area","Female","","","",""
"82","2014","Rural Area","Male","","","",""
"82","2014","Rural Area","Female","","","",""
"83","2014","Urban Area","Male","2","","",""
"83","2014","Urban Area","Female","1","","",""
"83","2014","Rural Area","Male","","","",""
"83","2014","Rural Area","Female","3","","",""
"84","2014","Urban Area","Male","","","",""
"84","2014","Urban Area","Female","","","",""
"84","2014","Rural Area","Male","","","",""
"84","2014","Rural Area","Female","","","",""
"85","2014","Urban Area","Male","6","","",""
"85","2014","Urban Area","Female","4","","",""
"85","2014","Rural Area","Male","2","","",""
"85","2014","Rural Area","Female","2","","",""
"86","2014","Urban Area","Male","1","","",""
"86","2014","Urban Area","Female","1","","",""
"86","2014","Rural Area","Male","","","",""
"86","2014","Rural Area","Female","","","",""
"89","2014","Urban Area","Male","2","","",""
"89","2014","Urban Area","Female","1","","",""
"89","2014","Rural Area","Male","","","",""
"89","2014","Rural Area","Female","","","",""
"90","2014","Urban Area","Male","1","","",""
"90","2014","Urban Area","Female","","","",""
"90","2014","Rural Area","Male","1","","",""
"90","2014","Rural Area","Female","","","",""
"92","2014","Urban Area","Male","","","",""
"92","2014","Urban Area","Female","","","",""
"92","2014","Rural Area","Male","","","",""
"92","2014","Rural Area","Female","","","",""
"94","2014","Urban Area","Male","","","",""
"94","2014","Urban Area","Female","","","",""
"94","2014","Rural Area","Male","","","",""
"94","2014","Rural Area","Female","","","",""
"95","2014","Urban Area","Male","","","",""
"95","2014","Urban Area","Female","","","",""
"95","2014","Rural Area","Male","","","",""
"95","2014","Rural Area","Female","","","",""
"96","2014","Urban Area","Male","","","",""
"96","2014","Urban Area","Female","","","",""
"96","2014","Rural Area","Male","","","",""
"96","2014","Rural Area","Female","","","",""
"97","2014","Urban Area","Male","1","","",""
"97","2014","Urban Area","Female","1","","",""
"97","2014","Rural Area","Male","1","","",""
"97","2014","Rural Area","Female","2","","",""
"98","2014","Urban Area","Male","3","","",""
