"pgnation","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"135","2009","Not Employed","Female","","","",""
"135","2009","Employed","Male","","","",""
"135","2009","Employed","Female","","","",""
"138","2009","Not Employed","Male","","","",""
"138","2009","Not Employed","Female","","","",""
"138","2009","Employed","Male","","","",""
"138","2009","Employed","Female","","","",""
"139","2009","Not Employed","Male","","","",""
"139","2009","Not Employed","Female","","","",""
"139","2009","Employed","Male","","","",""
"139","2009","Employed","Female","","","",""
"140","2009","Not Employed","Male","2","","",""
"140","2009","Not Employed","Female","3","","",""
"140","2009","Employed","Male","1","","",""
"140","2009","Employed","Female","1","","",""
"141","2009","Not Employed","Male","","","",""
"141","2009","Not Employed","Female","","","",""
"141","2009","Employed","Male","","","",""
"141","2009","Employed","Female","","","",""
"142","2009","Not Employed","Male","","","",""
"142","2009","Not Employed","Female","","","",""
"142","2009","Employed","Male","","","",""
"142","2009","Employed","Female","","","",""
"143","2009","Not Employed","Male","","","",""
"143","2009","Not Employed","Female","","","",""
"143","2009","Employed","Male","","","",""
"143","2009","Employed","Female","","","",""
"144","2009","Not Employed","Male","","","",""
"144","2009","Not Employed","Female","","","",""
"144","2009","Employed","Male","","","",""
"144","2009","Employed","Female","","","",""
"145","2009","Not Employed","Male","","","",""
"145","2009","Not Employed","Female","","","",""
"145","2009","Employed","Male","","","",""
"145","2009","Employed","Female","","","",""
"146","2009","Not Employed","Male","","","",""
"146","2009","Not Employed","Female","1","","",""
"146","2009","Employed","Male","","","",""
"146","2009","Employed","Female","2","","",""
"147","2009","Not Employed","Male","","","",""
"147","2009","Not Employed","Female","","","",""
"147","2009","Employed","Male","","","",""
"147","2009","Employed","Female","","","",""
"148","2009","Not Employed","Male","","","",""
"148","2009","Not Employed","Female","","","",""
"148","2009","Employed","Male","","","",""
"148","2009","Employed","Female","","","",""
"149","2009","Not Employed","Male","","","",""
"149","2009","Not Employed","Female","","","",""
"149","2009","Employed","Male","","","",""
"149","2009","Employed","Female","","","",""
"151","2009","Not Employed","Male","","","",""
"151","2009","Not Employed","Female","","","",""
"151","2009","Employed","Male","","","",""
"151","2009","Employed","Female","","","",""
"152","2009","Not Employed","Male","","","",""
"152","2009","Not Employed","Female","","","",""
"152","2009","Employed","Male","","","",""
"152","2009","Employed","Female","","","",""
"154","2009","Not Employed","Male","","","",""
"154","2009","Not Employed","Female","","","",""
"154","2009","Employed","Male","","","",""
"154","2009","Employed","Female","1","","",""
"155","2009","Not Employed","Male","","","",""
"155","2009","Not Employed","Female","","","",""
"155","2009","Employed","Male","","","",""
"155","2009","Employed","Female","","","",""
"156","2009","Not Employed","Male","","","",""
"156","2009","Not Employed","Female","","","",""
"156","2009","Employed","Male","","","",""
"156","2009","Employed","Female","","","",""
"158","2009","Not Employed","Male","","","",""
"158","2009","Not Employed","Female","","","",""
"158","2009","Employed","Male","","","",""
"158","2009","Employed","Female","","","",""
"162","2009","Not Employed","Male","","","",""
"162","2009","Not Employed","Female","","","",""
"162","2009","Employed","Male","","","",""
"162","2009","Employed","Female","","","",""
"164","2009","Not Employed","Male","","","",""
"164","2009","Not Employed","Female","","","",""
"164","2009","Employed","Male","","","",""
"164","2009","Employed","Female","","","",""
"165","2009","Not Employed","Male","","","",""
"165","2009","Not Employed","Female","","","",""
"165","2009","Employed","Male","","","",""
"165","2009","Employed","Female","","","",""
"166","2009","Not Employed","Male","","","",""
"166","2009","Not Employed","Female","","","",""
"166","2009","Employed","Male","","","",""
"166","2009","Employed","Female","","","",""
"167","2009","Not Employed","Male","","","",""
"167","2009","Not Employed","Female","","","",""
"167","2009","Employed","Male","","","",""
"167","2009","Employed","Female","","","",""
"168","2009","Not Employed","Male","","","",""
"168","2009","Not Employed","Female","","","",""
"168","2009","Employed","Male","","","",""
"168","2009","Employed","Female","","","",""
"169","2009","Not Employed","Male","","","",""
"169","2009","Not Employed","Female","","","",""
"169","2009","Employed","Male","","","",""
"169","2009","Employed","Female","","","",""
"172","2009","Not Employed","Male","","","",""
"172","2009","Not Employed","Female","","","",""
"172","2009","Employed","Male","","","",""
"172","2009","Employed","Female","","","",""
"173","2009","Not Employed","Male","","","",""
"173","2009","Not Employed","Female","","","",""
"173","2009","Employed","Male","","","",""
"173","2009","Employed","Female","","","",""
"178","2009","Not Employed","Male","","","",""
"178","2009","Not Employed","Female","","","",""
"178","2009","Employed","Male","","","",""
"178","2009","Employed","Female","","","",""
"181","2009","Not Employed","Male","","","",""
"181","2009","Not Employed","Female","","","",""
"181","2009","Employed","Male","","","",""
"181","2009","Employed","Female","","","",""
"183","2009","Not Employed","Male","","","",""
"183","2009","Not Employed","Female","","","",""
"183","2009","Employed","Male","","","",""
"183","2009","Employed","Female","","","",""
"188","2009","Not Employed","Male","","","",""
"188","2009","Not Employed","Female","","","",""
"188","2009","Employed","Male","","","",""
"188","2009","Employed","Female","","","",""
"195","2009","Not Employed","Male","","","",""
"195","2009","Not Employed","Female","","","",""
"195","2009","Employed","Male","","","",""
"195","2009","Employed","Female","","","",""
"196","2009","Not Employed","Male","","","",""
"196","2009","Not Employed","Female","","","",""
"196","2009","Employed","Male","","","",""
"196","2009","Employed","Female","","","",""
"999","2009","Not Employed","Male","","","",""
"999","2009","Not Employed","Female","","","",""
"999","2009","Employed","Male","","","",""
"999","2009","Employed","Female","","","",""
"1","2010","Not Employed","Male","3012","0.911178050103657","0.901365636529242","0.920990463678072"
"1","2010","Not Employed","Female","5066","0.905430154287613","0.897758573665305","0.91310173490992"
"1","2010","Employed","Male","7368","0.918546006423005","0.912515431079547","0.924576581766463"
"1","2010","Employed","Female","7311","0.911093634840146","0.904741193356137","0.917446076324155"
"2","2010","Not Employed","Male","60","0.0215109710940697","0.0165069162930728","0.0265150258950665"
"2","2010","Not Employed","Female","134","0.0250555325310848","0.0209579963730704","0.0291530686890993"
"2","2010","Employed","Male","153","0.0209475136511168","0.017790173819966","0.0241048534822677"
"2","2010","Employed","Female","63","0.0103919279778406","0.00812847009353199","0.0126553858621493"
"3","2010","Not Employed","Male","7","","",""
"3","2010","Not Employed","Female","15","","",""
"3","2010","Employed","Male","12","","",""
"3","2010","Employed","Female","5","","",""
"4","2010","Not Employed","Male","18","","",""
"4","2010","Not Employed","Female","20","","",""
"4","2010","Employed","Male","32","0.00299334993102181","0.00178892462284551","0.00419777523919811"
"4","2010","Employed","Female","27","","",""
"5","2010","Not Employed","Male","29","","",""
"5","2010","Not Employed","Female","42","0.00869157299612947","0.00625805464150844","0.0111250913507505"
"5","2010","Employed","Male","79","0.0110318324096497","0.00872897480604534","0.013334690013254"
"5","2010","Employed","Female","53","0.0102428581716277","0.00799552407386836","0.012490192269387"
"6","2010","Not Employed","Male","6","","",""
"6","2010","Not Employed","Female","11","","",""
"6","2010","Employed","Male","14","","",""
"6","2010","Employed","Female","13","","",""
"10","2010","Not Employed","Male","7","","",""
"10","2010","Not Employed","Female","7","","",""
"10","2010","Employed","Male","11","","",""
"10","2010","Employed","Female","18","","",""
"11","2010","Not Employed","Male","1","","",""
"11","2010","Not Employed","Female","2","","",""
"11","2010","Employed","Male","11","","",""
"11","2010","Employed","Female","12","","",""
"12","2010","Not Employed","Male","","","",""
"12","2010","Not Employed","Female","","","",""
"12","2010","Employed","Male","","","",""
"12","2010","Employed","Female","","","",""
"13","2010","Not Employed","Male","","","",""
"13","2010","Not Employed","Female","4","","",""
"13","2010","Employed","Male","2","","",""
"13","2010","Employed","Female","5","","",""
"14","2010","Not Employed","Male","3","","",""
"14","2010","Not Employed","Female","5","","",""
"14","2010","Employed","Male","9","","",""
"14","2010","Employed","Female","6","","",""
"15","2010","Not Employed","Male","","","",""
"15","2010","Not Employed","Female","1","","",""
"15","2010","Employed","Male","","","",""
"15","2010","Employed","Female","1","","",""
"16","2010","Not Employed","Male","","","",""
"16","2010","Not Employed","Female","","","",""
"16","2010","Employed","Male","1","","",""
"16","2010","Employed","Female","1","","",""
"17","2010","Not Employed","Male","","","",""
"17","2010","Not Employed","Female","3","","",""
"17","2010","Employed","Male","","","",""
"17","2010","Employed","Female","","","",""
"18","2010","Not Employed","Male","1","","",""
"18","2010","Not Employed","Female","6","","",""
"18","2010","Employed","Male","15","","",""
"18","2010","Employed","Female","9","","",""
"19","2010","Not Employed","Male","1","","",""
"19","2010","Not Employed","Female","3","","",""
"19","2010","Employed","Male","4","","",""
"19","2010","Employed","Female","2","","",""
"20","2010","Not Employed","Male","","","",""
"20","2010","Not Employed","Female","2","","",""
"20","2010","Employed","Male","","","",""
"20","2010","Employed","Female","","","",""
"21","2010","Not Employed","Male","1","","",""
"21","2010","Not Employed","Female","11","","",""
"21","2010","Employed","Male","5","","",""
"21","2010","Employed","Female","7","","",""
"22","2010","Not Employed","Male","3","","",""
"22","2010","Not Employed","Female","19","","",""
"22","2010","Employed","Male","10","","",""
"22","2010","Employed","Female","18","","",""
"23","2010","Not Employed","Male","","","",""
"23","2010","Not Employed","Female","","","",""
"23","2010","Employed","Male","1","","",""
"23","2010","Employed","Female","","","",""
"24","2010","Not Employed","Male","3","","",""
"24","2010","Not Employed","Female","2","","",""
"24","2010","Employed","Male","1","","",""
"24","2010","Employed","Female","1","","",""
"25","2010","Not Employed","Male","","","",""
"25","2010","Not Employed","Female","","","",""
"25","2010","Employed","Male","","","",""
"25","2010","Employed","Female","2","","",""
"26","2010","Not Employed","Male","","","",""
"26","2010","Not Employed","Female","3","","",""
"26","2010","Employed","Male","4","","",""
"26","2010","Employed","Female","6","","",""
"27","2010","Not Employed","Male","","","",""
"27","2010","Not Employed","Female","1","","",""
"27","2010","Employed","Male","","","",""
"27","2010","Employed","Female","1","","",""
"28","2010","Not Employed","Male","","","",""
"28","2010","Not Employed","Female","2","","",""
"28","2010","Employed","Male","10","","",""
"28","2010","Employed","Female","8","","",""
"29","2010","Not Employed","Male","","","",""
"29","2010","Not Employed","Female","2","","",""
"29","2010","Employed","Male","3","","",""
"29","2010","Employed","Female","1","","",""
"30","2010","Not Employed","Male","1","","",""
"30","2010","Not Employed","Female","4","","",""
"30","2010","Employed","Male","1","","",""
"30","2010","Employed","Female","1","","",""
"31","2010","Not Employed","Male","1","","",""
"31","2010","Not Employed","Female","6","","",""
"31","2010","Employed","Male","1","","",""
"31","2010","Employed","Female","2","","",""
"32","2010","Not Employed","Male","8","","",""
"32","2010","Not Employed","Female","24","","",""
"32","2010","Employed","Male","5","","",""
"32","2010","Employed","Female","15","","",""
"34","2010","Not Employed","Male","","","",""
"34","2010","Not Employed","Female","","","",""
"34","2010","Employed","Male","","","",""
"34","2010","Employed","Female","2","","",""
"35","2010","Not Employed","Male","","","",""
"35","2010","Not Employed","Female","","","",""
"35","2010","Employed","Male","","","",""
"35","2010","Employed","Female","1","","",""
"36","2010","Not Employed","Male","","","",""
"36","2010","Not Employed","Female","","","",""
"36","2010","Employed","Male","","","",""
"36","2010","Employed","Female","","","",""
"37","2010","Not Employed","Male","","","",""
"37","2010","Not Employed","Female","","","",""
"37","2010","Employed","Male","","","",""
"37","2010","Employed","Female","","","",""
"38","2010","Not Employed","Male","","","",""
"38","2010","Not Employed","Female","2","","",""
"38","2010","Employed","Male","1","","",""
"38","2010","Employed","Female","1","","",""
"39","2010","Not Employed","Male","","","",""
"39","2010","Not Employed","Female","","","",""
"39","2010","Employed","Male","","","",""
"39","2010","Employed","Female","","","",""
"40","2010","Not Employed","Male","","","",""
"40","2010","Not Employed","Female","2","","",""
"40","2010","Employed","Male","","","",""
"40","2010","Employed","Female","1","","",""
"41","2010","Not Employed","Male","","","",""
"41","2010","Not Employed","Female","","","",""
"41","2010","Employed","Male","","","",""
"41","2010","Employed","Female","","","",""
"42","2010","Not Employed","Male","","","",""
"42","2010","Not Employed","Female","2","","",""
"42","2010","Employed","Male","3","","",""
"42","2010","Employed","Female","","","",""
"43","2010","Not Employed","Male","","","",""
"43","2010","Not Employed","Female","3","","",""
"43","2010","Employed","Male","3","","",""
"43","2010","Employed","Female","","","",""
"44","2010","Not Employed","Male","","","",""
"44","2010","Not Employed","Female","4","","",""
"44","2010","Employed","Male","","","",""
"44","2010","Employed","Female","6","","",""
"45","2010","Not Employed","Male","","","",""
"45","2010","Not Employed","Female","1","","",""
"45","2010","Employed","Male","","","",""
"45","2010","Employed","Female","","","",""
"46","2010","Not Employed","Male","","","",""
"46","2010","Not Employed","Female","","","",""
"46","2010","Employed","Male","","","",""
"46","2010","Employed","Female","","","",""
"47","2010","Not Employed","Male","","","",""
"47","2010","Not Employed","Female","","","",""
"47","2010","Employed","Male","","","",""
"47","2010","Employed","Female","1","","",""
"48","2010","Not Employed","Male","1","","",""
"48","2010","Not Employed","Female","","","",""
"48","2010","Employed","Male","1","","",""
"48","2010","Employed","Female","","","",""
"49","2010","Not Employed","Male","1","","",""
"49","2010","Not Employed","Female","4","","",""
"49","2010","Employed","Male","1","","",""
"49","2010","Employed","Female","1","","",""
"50","2010","Not Employed","Male","1","","",""
"50","2010","Not Employed","Female","","","",""
"50","2010","Employed","Male","1","","",""
"50","2010","Employed","Female","","","",""
"51","2010","Not Employed","Male","","","",""
"51","2010","Not Employed","Female","","","",""
"51","2010","Employed","Male","","","",""
"51","2010","Employed","Female","","","",""
"52","2010","Not Employed","Male","","","",""
"52","2010","Not Employed","Female","5","","",""
"52","2010","Employed","Male","","","",""
"52","2010","Employed","Female","","","",""
"53","2010","Not Employed","Male","","","",""
"53","2010","Not Employed","Female","","","",""
"53","2010","Employed","Male","","","",""
"53","2010","Employed","Female","","","",""
"54","2010","Not Employed","Male","1","","",""
"54","2010","Not Employed","Female","4","","",""
"54","2010","Employed","Male","3","","",""
"54","2010","Employed","Female","1","","",""
"55","2010","Not Employed","Male","","","",""
"55","2010","Not Employed","Female","2","","",""
"55","2010","Employed","Male","","","",""
"55","2010","Employed","Female","","","",""
"56","2010","Not Employed","Male","","","",""
"56","2010","Not Employed","Female","","","",""
"56","2010","Employed","Male","","","",""
"56","2010","Employed","Female","","","",""
"59","2010","Not Employed","Male","1","","",""
"59","2010","Not Employed","Female","","","",""
"59","2010","Employed","Male","","","",""
"59","2010","Employed","Female","1","","",""
"60","2010","Not Employed","Male","1","","",""
"60","2010","Not Employed","Female","2","","",""
"60","2010","Employed","Male","5","","",""
"60","2010","Employed","Female","","","",""
"61","2010","Not Employed","Male","1","","",""
"61","2010","Not Employed","Female","4","","",""
"61","2010","Employed","Male","1","","",""
"61","2010","Employed","Female","4","","",""
"64","2010","Not Employed","Male","","","",""
"64","2010","Not Employed","Female","1","","",""
"64","2010","Employed","Male","","","",""
"64","2010","Employed","Female","2","","",""
"65","2010","Not Employed","Male","1","","",""
"65","2010","Not Employed","Female","4","","",""
"65","2010","Employed","Male","1","","",""
"65","2010","Employed","Female","","","",""
"66","2010","Not Employed","Male","","","",""
"66","2010","Not Employed","Female","","","",""
"66","2010","Employed","Male","","","",""
"66","2010","Employed","Female","","","",""
"67","2010","Not Employed","Male","3","","",""
"67","2010","Not Employed","Female","3","","",""
"67","2010","Employed","Male","3","","",""
"67","2010","Employed","Female","1","","",""
"68","2010","Not Employed","Male","","","",""
"68","2010","Not Employed","Female","3","","",""
"68","2010","Employed","Male","1","","",""
"68","2010","Employed","Female","1","","",""
"71","2010","Not Employed","Male","","","",""
"71","2010","Not Employed","Female","","","",""
"71","2010","Employed","Male","","","",""
"71","2010","Employed","Female","1","","",""
"72","2010","Not Employed","Male","","","",""
"72","2010","Not Employed","Female","","","",""
"72","2010","Employed","Male","","","",""
"72","2010","Employed","Female","","","",""
"73","2010","Not Employed","Male","","","",""
"73","2010","Not Employed","Female","1","","",""
"73","2010","Employed","Male","1","","",""
"73","2010","Employed","Female","","","",""
"74","2010","Not Employed","Male","","","",""
"74","2010","Not Employed","Female","6","","",""
"74","2010","Employed","Male","2","","",""
"74","2010","Employed","Female","6","","",""
"75","2010","Not Employed","Male","1","","",""
"75","2010","Not Employed","Female","5","","",""
"75","2010","Employed","Male","4","","",""
"75","2010","Employed","Female","4","","",""
"76","2010","Not Employed","Male","5","","",""
"76","2010","Not Employed","Female","4","","",""
"76","2010","Employed","Male","","","",""
"76","2010","Employed","Female","","","",""
"77","2010","Not Employed","Male","","","",""
"77","2010","Not Employed","Female","2","","",""
"77","2010","Employed","Male","1","","",""
"77","2010","Employed","Female","","","",""
"78","2010","Not Employed","Male","6","","",""
"78","2010","Not Employed","Female","10","","",""
"78","2010","Employed","Male","4","","",""
"78","2010","Employed","Female","5","","",""
"79","2010","Not Employed","Male","2","","",""
"79","2010","Not Employed","Female","","","",""
"79","2010","Employed","Male","2","","",""
"79","2010","Employed","Female","","","",""
"80","2010","Not Employed","Male","","","",""
"80","2010","Not Employed","Female","","","",""
"80","2010","Employed","Male","","","",""
"80","2010","Employed","Female","","","",""
"81","2010","Not Employed","Male","","","",""
"81","2010","Not Employed","Female","","","",""
"81","2010","Employed","Male","","","",""
"81","2010","Employed","Female","","","",""
"82","2010","Not Employed","Male","","","",""
"82","2010","Not Employed","Female","","","",""
"82","2010","Employed","Male","","","",""
"82","2010","Employed","Female","","","",""
"83","2010","Not Employed","Male","","","",""
"83","2010","Not Employed","Female","2","","",""
"83","2010","Employed","Male","1","","",""
"83","2010","Employed","Female","1","","",""
"84","2010","Not Employed","Male","","","",""
"84","2010","Not Employed","Female","","","",""
"84","2010","Employed","Male","","","",""
"84","2010","Employed","Female","","","",""
"85","2010","Not Employed","Male","3","","",""
"85","2010","Not Employed","Female","3","","",""
"85","2010","Employed","Male","1","","",""
"85","2010","Employed","Female","","","",""
"86","2010","Not Employed","Male","","","",""
"86","2010","Not Employed","Female","","","",""
"86","2010","Employed","Male","","","",""
"86","2010","Employed","Female","","","",""
"89","2010","Not Employed","Male","","","",""
"89","2010","Not Employed","Female","","","",""
"89","2010","Employed","Male","","","",""
"89","2010","Employed","Female","","","",""
"90","2010","Not Employed","Male","","","",""
"90","2010","Not Employed","Female","","","",""
"90","2010","Employed","Male","","","",""
"90","2010","Employed","Female","","","",""
"92","2010","Not Employed","Male","","","",""
"92","2010","Not Employed","Female","","","",""
"92","2010","Employed","Male","","","",""
"92","2010","Employed","Female","","","",""
"94","2010","Not Employed","Male","","","",""
"94","2010","Not Employed","Female","","","",""
"94","2010","Employed","Male","","","",""
"94","2010","Employed","Female","","","",""
"95","2010","Not Employed","Male","","","",""
"95","2010","Not Employed","Female","","","",""
"95","2010","Employed","Male","","","",""
"95","2010","Employed","Female","","","",""
"96","2010","Not Employed","Male","","","",""
"96","2010","Not Employed","Female","","","",""
"96","2010","Employed","Male","","","",""
"96","2010","Employed","Female","1","","",""
"97","2010","Not Employed","Male","","","",""
"97","2010","Not Employed","Female","","","",""
"97","2010","Employed","Male","","","",""
"97","2010","Employed","Female","","","",""
"98","2010","Not Employed","Male","","","",""
"98","2010","Not Employed","Female","6","","",""
"98","2010","Employed","Male","7","","",""
"98","2010","Employed","Female","1","","",""
"101","2010","Not Employed","Male","","","",""
"101","2010","Not Employed","Female","","","",""
"101","2010","Employed","Male","","","",""
"101","2010","Employed","Female","","","",""
"102","2010","Not Employed","Male","","","",""
"102","2010","Not Employed","Female","3","","",""
"102","2010","Employed","Male","1","","",""
"102","2010","Employed","Female","1","","",""
"103","2010","Not Employed","Male","2","","",""
"103","2010","Not Employed","Female","","","",""
"103","2010","Employed","Male","","","",""
"103","2010","Employed","Female","","","",""
"105","2010","Not Employed","Male","","","",""
"105","2010","Not Employed","Female","","","",""
"105","2010","Employed","Male","","","",""
"105","2010","Employed","Female","","","",""
"108","2010","Not Employed","Male","","","",""
"108","2010","Not Employed","Female","1","","",""
"108","2010","Employed","Male","","","",""
"108","2010","Employed","Female","","","",""
"110","2010","Not Employed","Male","","","",""
"110","2010","Not Employed","Female","","","",""
"110","2010","Employed","Male","","","",""
"110","2010","Employed","Female","","","",""
"111","2010","Not Employed","Male","","","",""
"111","2010","Not Employed","Female","","","",""
"111","2010","Employed","Male","","","",""
"111","2010","Employed","Female","","","",""
"113","2010","Not Employed","Male","","","",""
"113","2010","Not Employed","Female","","","",""
"113","2010","Employed","Male","","","",""
"113","2010","Employed","Female","","","",""
"116","2010","Not Employed","Male","1","","",""
"116","2010","Not Employed","Female","1","","",""
"116","2010","Employed","Male","2","","",""
"116","2010","Employed","Female","1","","",""
"117","2010","Not Employed","Male","","","",""
"117","2010","Not Employed","Female","","","",""
"117","2010","Employed","Male","1","","",""
"117","2010","Employed","Female","4","","",""
"118","2010","Not Employed","Male","6","","",""
"118","2010","Not Employed","Female","6","","",""
"118","2010","Employed","Male","14","","",""
"118","2010","Employed","Female","9","","",""
"119","2010","Not Employed","Male","6","","",""
"119","2010","Not Employed","Female","26","","",""
"119","2010","Employed","Male","17","","",""
"119","2010","Employed","Female","20","","",""
"120","2010","Not Employed","Male","3","","",""
"120","2010","Not Employed","Female","7","","",""
"120","2010","Employed","Male","9","","",""
"120","2010","Employed","Female","7","","",""
"121","2010","Not Employed","Male","2","","",""
"121","2010","Not Employed","Female","9","","",""
"121","2010","Employed","Male","7","","",""
"121","2010","Employed","Female","7","","",""
"122","2010","Not Employed","Male","","","",""
"122","2010","Not Employed","Female","3","","",""
"122","2010","Employed","Male","3","","",""
"122","2010","Employed","Female","1","","",""
"123","2010","Not Employed","Male","","","",""
"123","2010","Not Employed","Female","3","","",""
"123","2010","Employed","Male","2","","",""
"123","2010","Employed","Female","2","","",""
"124","2010","Not Employed","Male","","","",""
"124","2010","Not Employed","Female","","","",""
"124","2010","Employed","Male","","","",""
"124","2010","Employed","Female","","","",""
"125","2010","Not Employed","Male","","","",""
"125","2010","Not Employed","Female","","","",""
"125","2010","Employed","Male","","","",""
"125","2010","Employed","Female","","","",""
"127","2010","Not Employed","Male","","","",""
"127","2010","Not Employed","Female","","","",""
"127","2010","Employed","Male","","","",""
"127","2010","Employed","Female","","","",""
"128","2010","Not Employed","Male","","","",""
"128","2010","Not Employed","Female","","","",""
"128","2010","Employed","Male","","","",""
"128","2010","Employed","Female","","","",""
"129","2010","Not Employed","Male","","","",""
"129","2010","Not Employed","Female","","","",""
"129","2010","Employed","Male","","","",""
"129","2010","Employed","Female","","","",""
"130","2010","Not Employed","Male","2","","",""
"130","2010","Not Employed","Female","2","","",""
"130","2010","Employed","Male","2","","",""
"130","2010","Employed","Female","1","","",""
"131","2010","Not Employed","Male","","","",""
"131","2010","Not Employed","Female","","","",""
"131","2010","Employed","Male","","","",""
"131","2010","Employed","Female","","","",""
"132","2010","Not Employed","Male","","","",""
"132","2010","Not Employed","Female","4","","",""
"132","2010","Employed","Male","","","",""
"132","2010","Employed","Female","2","","",""
"133","2010","Not Employed","Male","","","",""
"133","2010","Not Employed","Female","","","",""
"133","2010","Employed","Male","","","",""
"133","2010","Employed","Female","","","",""
"135","2010","Not Employed","Male","","","",""
"135","2010","Not Employed","Female","1","","",""
"135","2010","Employed","Male","","","",""
"135","2010","Employed","Female","","","",""
"138","2010","Not Employed","Male","","","",""
"138","2010","Not Employed","Female","","","",""
"138","2010","Employed","Male","","","",""
"138","2010","Employed","Female","","","",""
"139","2010","Not Employed","Male","","","",""
"139","2010","Not Employed","Female","","","",""
"139","2010","Employed","Male","1","","",""
"139","2010","Employed","Female","1","","",""
"140","2010","Not Employed","Male","9","","",""
"140","2010","Not Employed","Female","20","","",""
"140","2010","Employed","Male","21","","",""
"140","2010","Employed","Female","4","","",""
"141","2010","Not Employed","Male","","","",""
"141","2010","Not Employed","Female","1","","",""
"141","2010","Employed","Male","","","",""
"141","2010","Employed","Female","","","",""
"142","2010","Not Employed","Male","","","",""
"142","2010","Not Employed","Female","","","",""
"142","2010","Employed","Male","","","",""
"142","2010","Employed","Female","","","",""
"143","2010","Not Employed","Male","","","",""
"143","2010","Not Employed","Female","","","",""
"143","2010","Employed","Male","1","","",""
"143","2010","Employed","Female","1","","",""
"144","2010","Not Employed","Male","","","",""
"144","2010","Not Employed","Female","2","","",""
"144","2010","Employed","Male","2","","",""
"144","2010","Employed","Female","","","",""
"145","2010","Not Employed","Male","","","",""
"145","2010","Not Employed","Female","","","",""
"145","2010","Employed","Male","","","",""
"145","2010","Employed","Female","1","","",""
"146","2010","Not Employed","Male","","","",""
"146","2010","Not Employed","Female","4","","",""
"146","2010","Employed","Male","2","","",""
"146","2010","Employed","Female","5","","",""
"147","2010","Not Employed","Male","","","",""
"147","2010","Not Employed","Female","","","",""
"147","2010","Employed","Male","","","",""
"147","2010","Employed","Female","","","",""
"148","2010","Not Employed","Male","","","",""
"148","2010","Not Employed","Female","","","",""
"148","2010","Employed","Male","","","",""
"148","2010","Employed","Female","","","",""
"149","2010","Not Employed","Male","","","",""
"149","2010","Not Employed","Female","","","",""
"149","2010","Employed","Male","","","",""
"149","2010","Employed","Female","","","",""
"151","2010","Not Employed","Male","","","",""
"151","2010","Not Employed","Female","","","",""
"151","2010","Employed","Male","","","",""
"151","2010","Employed","Female","","","",""
"152","2010","Not Employed","Male","1","","",""
"152","2010","Not Employed","Female","2","","",""
"152","2010","Employed","Male","","","",""
"152","2010","Employed","Female","","","",""
"154","2010","Not Employed","Male","","","",""
"154","2010","Not Employed","Female","","","",""
"154","2010","Employed","Male","1","","",""
"154","2010","Employed","Female","1","","",""
"155","2010","Not Employed","Male","","","",""
"155","2010","Not Employed","Female","","","",""
"155","2010","Employed","Male","","","",""
"155","2010","Employed","Female","","","",""
"156","2010","Not Employed","Male","","","",""
"156","2010","Not Employed","Female","","","",""
"156","2010","Employed","Male","","","",""
"156","2010","Employed","Female","","","",""
"158","2010","Not Employed","Male","","","",""
"158","2010","Not Employed","Female","1","","",""
"158","2010","Employed","Male","","","",""
"158","2010","Employed","Female","","","",""
"162","2010","Not Employed","Male","","","",""
"162","2010","Not Employed","Female","","","",""
"162","2010","Employed","Male","","","",""
"162","2010","Employed","Female","","","",""
"164","2010","Not Employed","Male","","","",""
"164","2010","Not Employed","Female","1","","",""
"164","2010","Employed","Male","","","",""
"164","2010","Employed","Female","","","",""
"165","2010","Not Employed","Male","5","","",""
"165","2010","Not Employed","Female","11","","",""
"165","2010","Employed","Male","17","","",""
"165","2010","Employed","Female","13","","",""
"166","2010","Not Employed","Male","2","","",""
"166","2010","Not Employed","Female","1","","",""
"166","2010","Employed","Male","","","",""
"166","2010","Employed","Female","","","",""
"167","2010","Not Employed","Male","","","",""
"167","2010","Not Employed","Female","","","",""
"167","2010","Employed","Male","1","","",""
"167","2010","Employed","Female","","","",""
"168","2010","Not Employed","Male","","","",""
"168","2010","Not Employed","Female","","","",""
"168","2010","Employed","Male","","","",""
"168","2010","Employed","Female","","","",""
"169","2010","Not Employed","Male","","","",""
"169","2010","Not Employed","Female","","","",""
"169","2010","Employed","Male","","","",""
"169","2010","Employed","Female","","","",""
"172","2010","Not Employed","Male","","","",""
"172","2010","Not Employed","Female","","","",""
"172","2010","Employed","Male","","","",""
"172","2010","Employed","Female","","","",""
"173","2010","Not Employed","Male","","","",""
"173","2010","Not Employed","Female","","","",""
"173","2010","Employed","Male","","","",""
"173","2010","Employed","Female","","","",""
"178","2010","Not Employed","Male","","","",""
"178","2010","Not Employed","Female","","","",""
"178","2010","Employed","Male","","","",""
"178","2010","Employed","Female","","","",""
"181","2010","Not Employed","Male","","","",""
"181","2010","Not Employed","Female","","","",""
"181","2010","Employed","Male","","","",""
"181","2010","Employed","Female","","","",""
"183","2010","Not Employed","Male","","","",""
"183","2010","Not Employed","Female","","","",""
"183","2010","Employed","Male","","","",""
"183","2010","Employed","Female","","","",""
"188","2010","Not Employed","Male","","","",""
"188","2010","Not Employed","Female","","","",""
"188","2010","Employed","Male","","","",""
"188","2010","Employed","Female","","","",""
"195","2010","Not Employed","Male","","","",""
"195","2010","Not Employed","Female","","","",""
"195","2010","Employed","Male","","","",""
"195","2010","Employed","Female","","","",""
