"transab_cat","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"High transfer dependency","2001","Employed","indirect migration background","12","","","","3"
"High transfer dependency","2001","Employed","direct migration background","39","0.0280011675772758","0.0203046072444943","0.0356977279100573","3"
"Low transfer dependency","2001","Not Employed","no migration background","428","0.0477622123540736","0.0426357531101996","0.0528886715979476","2"
"Low transfer dependency","2001","Not Employed","direct migration background","154","0.112385607652525","0.0938136117846333","0.130957603520417","2"
"Low transfer dependency","2001","Not Employed","indirect migration background","21","","","","2"
"Low transfer dependency","2001","Employed","no migration background","654","0.0465055077302811","0.0426450725447498","0.0503659429158125","2"
"Low transfer dependency","2001","Employed","direct migration background","177","0.0906479841570445","0.077253659281604","0.104042309032485","2"
"Low transfer dependency","2001","Employed","indirect migration background","31","0.0462330231654516","0.0283554961376922","0.064110550193211","2"
"No transfer dependency","2001","Not Employed","no migration background","3878","0.66194411102103","0.650572879552795","0.673315342489265","0"
"No transfer dependency","2001","Not Employed","direct migration background","399","0.406815089940877","0.377929274259604","0.435700905622149","0"
"No transfer dependency","2001","Not Employed","indirect migration background","34","0.243714624303788","0.1878651861106","0.299564062496977","0"
"No transfer dependency","2001","Employed","no migration background","3854","0.409036202322237","0.400022851233872","0.418049553410602","0"
"No transfer dependency","2001","Employed","indirect migration background","165","0.330205677386859","0.290167605477842","0.370243749295877","0"
"No transfer dependency","2001","Employed","direct migration background","473","0.308419211055587","0.286873148943778","0.329965273167397","0"
"Very high transfer dependency","2001","Not Employed","indirect migration background","7","","","","4"
"Very high transfer dependency","2001","Not Employed","no migration background","148","0.0197758828522816","0.0164290562078391","0.0231227094967241","4"
"Very high transfer dependency","2001","Not Employed","direct migration background","47","0.0530666564316623","0.0398852537181591","0.0662480591451655","4"
"Very high transfer dependency","2001","Employed","no migration background","84","0.00762599037179885","0.00603117360495036","0.00922080713864735","4"
"Very high transfer dependency","2001","Employed","direct migration background","17","","","","4"
"Very high transfer dependency","2001","Employed","indirect migration background","8","","","","4"
"Very low transfer dependency","2001","Not Employed","no migration background","1905","0.235090882133782","0.224897333545872","0.245284430721692","1"
"Very low transfer dependency","2001","Not Employed","direct migration background","413","0.324666655248853","0.297132674665674","0.352200635832032","1"
"Very low transfer dependency","2001","Not Employed","indirect migration background","146","0.594233337130952","0.530355257667962","0.658111416593941","1"
"Very low transfer dependency","2001","Employed","no migration background","6665","0.522947761367007","0.513791101145397","0.532104421588617","1"
"Very low transfer dependency","2001","Employed","direct migration background","1059","0.556101581884211","0.532922586976087","0.579280576792335","1"
"Very low transfer dependency","2001","Employed","indirect migration background","314","0.584247685288048","0.542288601700184","0.626206768875912","1"
"Complete transfer dependency","2002","Not Employed","direct migration background","71","0.0871755925537525","0.0702653314110613","0.104085853696444","5"
"Complete transfer dependency","2002","Not Employed","no migration background","135","0.0228023577769625","0.01926714473331","0.026337570820615","5"
"Complete transfer dependency","2002","Not Employed","indirect migration background","9","","","","5"
"Complete transfer dependency","2002","Employed","no migration background","","","","","5"
"Complete transfer dependency","2002","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2002","Employed","indirect migration background","","","","","5"
"High transfer dependency","2002","Not Employed","no migration background","185","0.0263050067341602","0.0225147800484655","0.030095233419855","3"
"High transfer dependency","2002","Not Employed","direct migration background","45","0.0557628432618949","0.0420074745399356","0.0695182119838541","3"
"High transfer dependency","2002","Not Employed","indirect migration background","9","","","","3"
"High transfer dependency","2002","Employed","no migration background","175","0.0184466218604817","0.0160784260354325","0.0208148176855309","3"
"High transfer dependency","2002","Employed","direct migration background","32","0.0247068028051871","0.0172662393223893","0.0321473662879849","3"
"High transfer dependency","2002","Employed","indirect migration background","13","","","","3"
"Low transfer dependency","2002","Not Employed","direct migration background","126","0.104639374127036","0.0862906529564003","0.122988095297671","2"
"Low transfer dependency","2002","Not Employed","no migration background","389","0.0496735062222385","0.0445279380745984","0.0548190743698785","2"
"Low transfer dependency","2002","Not Employed","indirect migration background","19","","","","2"
"Low transfer dependency","2002","Employed","no migration background","619","0.052366495340555","0.0484459255798098","0.0562870651013001","2"
"Low transfer dependency","2002","Employed","direct migration background","138","0.0962116557546787","0.0820772626118172","0.11034604889754","2"
"Low transfer dependency","2002","Employed","indirect migration background","36","0.0606053037258759","0.0403678051840244","0.0808428022677275","2"
"No transfer dependency","2002","Not Employed","no migration background","3965","0.653961662217453","0.642695584027928","0.665227740406978","0"
"No transfer dependency","2002","Not Employed","direct migration background","429","0.440271233818439","0.410512927672206","0.470029539964672","0"
"No transfer dependency","2002","Not Employed","indirect migration background","29","","","","0"
"No transfer dependency","2002","Employed","no migration background","4226","0.410970253764748","0.402311088359955","0.419629419169541","0"
"No transfer dependency","2002","Employed","indirect migration background","159","0.315520974209198","0.27610505564486","0.354936892773536","0"
"No transfer dependency","2002","Employed","direct migration background","454","0.284137407457345","0.262519731844232","0.305755083070458","0"
"Very high transfer dependency","2002","Not Employed","no migration background","133","0.020580604462967","0.0172182157354338","0.0239429931905003","4"
"Very high transfer dependency","2002","Not Employed","direct migration background","28","","","","4"
"Very high transfer dependency","2002","Not Employed","indirect migration background","11","","","","4"
"Very high transfer dependency","2002","Employed","no migration background","53","0.00503711643897568","0.00379117777631754","0.00628305510163383","4"
"Very high transfer dependency","2002","Employed","direct migration background","11","","","","4"
"Very high transfer dependency","2002","Employed","indirect migration background","7","","","","4"
"Very low transfer dependency","2002","Not Employed","no migration background","2042","0.226676862586219","0.216761271542634","0.236592453629803","1"
"Very low transfer dependency","2002","Not Employed","direct migration background","370","0.28798497537124","0.260840044956554","0.315129905785926","1"
"Very low transfer dependency","2002","Not Employed","indirect migration background","153","0.576699791167523","0.512846496385062","0.640553085949984","1"
"Very low transfer dependency","2002","Employed","direct migration background","1037","0.589991862344317","0.566416997940205","0.613566726748428","1"
"Very low transfer dependency","2002","Employed","indirect migration background","319","0.56267900652014","0.520605570457955","0.604752442582325","1"
"Very low transfer dependency","2002","Employed","no migration background","7329","0.51317951259524","0.504382781711682","0.521976243478797","1"
"Complete transfer dependency","2003","Not Employed","direct migration background","66","0.0950134629868323","0.0772346165542239","0.112792309419441","5"
"Complete transfer dependency","2003","Not Employed","no migration background","156","0.0273783464648542","0.0234966572470456","0.0312600356826628","5"
"Complete transfer dependency","2003","Not Employed","indirect migration background","16","","","","5"
"Complete transfer dependency","2003","Employed","no migration background","","","","","5"
"Complete transfer dependency","2003","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2003","Employed","indirect migration background","","","","","5"
"High transfer dependency","2003","Not Employed","no migration background","158","0.0215368930418445","0.0180837947559563","0.0249899913277326","3"
"High transfer dependency","2003","Not Employed","direct migration background","39","0.0353314879260146","0.024138141091225","0.0465248347608042","3"
"High transfer dependency","2003","Not Employed","indirect migration background","15","","","","3"
"High transfer dependency","2003","Employed","no migration background","186","0.0176729765253489","0.0152957444475857","0.020050208603112","3"
"High transfer dependency","2003","Employed","direct migration background","28","","","","3"
"High transfer dependency","2003","Employed","indirect migration background","12","","","","3"
"Low transfer dependency","2003","Not Employed","no migration background","403","0.0499098577651592","0.0447299651217727","0.0550897504085457","2"
"Low transfer dependency","2003","Not Employed","direct migration background","127","0.108856387964775","0.0899725287158675","0.127740247213683","2"
"Low transfer dependency","2003","Employed","no migration background","656","0.0559159911800816","0.051770633394497","0.0600613489656662","2"
"Low transfer dependency","2003","Employed","direct migration background","148","0.102084843348918","0.0869587399204798","0.117210946777356","2"
"Low transfer dependency","2003","Not Employed","indirect migration background","28","","","","2"
"Low transfer dependency","2003","Employed","indirect migration background","43","0.0835306012058087","0.0598406462314662","0.107220556180151","2"
"No transfer dependency","2003","Not Employed","no migration background","3898","0.637095930826165","0.625658103884329","0.648533757768001","0"
"No transfer dependency","2003","Not Employed","direct migration background","434","0.4145447462026","0.384675620723487","0.444413871681712","0"
"No transfer dependency","2003","Not Employed","indirect migration background","26","","","","0"
"No transfer dependency","2003","Employed","no migration background","3932","0.403321192476246","0.394470351991892","0.4121720329606","0"
"No transfer dependency","2003","Employed","indirect migration background","172","0.364509665725874","0.323300725419294","0.405718606032453","0"
"No transfer dependency","2003","Employed","direct migration background","404","0.281391397583468","0.258925157519125","0.303857637647811","0"
"Very high transfer dependency","2003","Not Employed","indirect migration background","8","","","","4"
"Very high transfer dependency","2003","Not Employed","no migration background","135","0.0206666053219828","0.0172824908787942","0.0240507197651714","4"
"Very high transfer dependency","2003","Not Employed","direct migration background","34","0.0406260734571386","0.0286562891075402","0.052595857806737","4"
"Very high transfer dependency","2003","Employed","no migration background","94","0.0107357437739486","0.00887639477829978","0.0125950927695974","4"
"Very high transfer dependency","2003","Employed","direct migration background","18","","","","4"
"Very high transfer dependency","2003","Employed","indirect migration background","3","","","","4"
"Very low transfer dependency","2003","Not Employed","direct migration background","345","0.30562784146264","0.277697094366483","0.333558588558796","1"
"Very low transfer dependency","2003","Not Employed","no migration background","2039","0.243412366579994","0.233204238151301","0.253620495008688","1"
"Very low transfer dependency","2003","Not Employed","indirect migration background","148","0.529581792591214","0.466566181274904","0.592597403907525","1"
"Very low transfer dependency","2003","Employed","no migration background","6933","0.512354096044375","0.503335766887164","0.521372425201586","1"
"Very low transfer dependency","2003","Employed","direct migration background","941","0.573818929329886","0.549112311665775","0.598525546993997","1"
"Very low transfer dependency","2003","Employed","indirect migration background","294","0.519976817598552","0.477200288359703","0.562753346837401","1"
"Complete transfer dependency","2004","Not Employed","direct migration background","57","0.0632626995975862","0.0484960962607873","0.0780293029343851","5"
"Complete transfer dependency","2004","Not Employed","no migration background","142","0.0266705543323694","0.0228311827792556","0.0305099258854831","5"
"Complete transfer dependency","2004","Not Employed","indirect migration background","16","","","","5"
"Complete transfer dependency","2004","Employed","no migration background","","","","","5"
"Complete transfer dependency","2004","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2004","Employed","indirect migration background","","","","","5"
"High transfer dependency","2004","Not Employed","no migration background","149","0.0205945555172046","0.0172102336574119","0.0239788773769973","3"
"High transfer dependency","2004","Not Employed","direct migration background","35","0.0283840791490388","0.0183105288905435","0.0384576294075342","3"
"High transfer dependency","2004","Not Employed","indirect migration background","15","","","","3"
"High transfer dependency","2004","Employed","no migration background","188","0.0205881723411842","0.0179709129861122","0.0232054316962562","3"
"High transfer dependency","2004","Employed","indirect migration background","18","","","","3"
"High transfer dependency","2004","Employed","direct migration background","35","0.0244170872367155","0.0164537713153786","0.0323804031580525","3"
"Low transfer dependency","2004","Not Employed","no migration background","403","0.0531444844940891","0.0477990237248844","0.0584899452632937","2"
"Low transfer dependency","2004","Not Employed","direct migration background","130","0.116523936437314","0.0970612489497849","0.135986623924843","2"
"Low transfer dependency","2004","Not Employed","indirect migration background","21","","","","2"
"Low transfer dependency","2004","Employed","no migration background","644","0.0593829983194497","0.0550269502436506","0.0637390463952487","2"
"Low transfer dependency","2004","Employed","direct migration background","149","0.0982602620643386","0.0829019145977326","0.113618609530944","2"
"Low transfer dependency","2004","Employed","indirect migration background","41","0.112690435786928","0.0859703367349454","0.13941053483891","2"
"No transfer dependency","2004","Not Employed","no migration background","3877","0.641008065275432","0.629576958449678","0.652439172101186","0"
"No transfer dependency","2004","Not Employed","direct migration background","414","0.40425693614038","0.374488495947122","0.434025376333638","0"
"No transfer dependency","2004","Not Employed","indirect migration background","23","","","","0"
"No transfer dependency","2004","Employed","no migration background","3774","0.399587844026615","0.390559958090504","0.408615729962727","0"
"No transfer dependency","2004","Employed","indirect migration background","145","0.274483165963913","0.236774726724405","0.312191605203421","0"
"No transfer dependency","2004","Employed","direct migration background","350","0.265502139347306","0.242717392613947","0.288286886080666","0"
"Very high transfer dependency","2004","Not Employed","indirect migration background","16","","","","4"
"Very high transfer dependency","2004","Not Employed","direct migration background","36","0.0430565099723723","0.030743608620334","0.0553694113244106","4"
"Very high transfer dependency","2004","Not Employed","no migration background","165","0.0236606159681764","0.0200387896678332","0.0272824422685195","4"
"Very high transfer dependency","2004","Employed","no migration background","90","0.00992913525505977","0.00810169139236544","0.0117565791177541","4"
"Very high transfer dependency","2004","Employed","direct migration background","21","","","","4"
"Very high transfer dependency","2004","Employed","indirect migration background","5","","","","4"
"Very low transfer dependency","2004","Not Employed","no migration background","2029","0.234921724412729","0.224819227747533","0.245024221077924","1"
"Very low transfer dependency","2004","Not Employed","direct migration background","372","0.344515838703309","0.315689894663783","0.373341782742834","1"
"Very low transfer dependency","2004","Not Employed","indirect migration background","166","0.592811863266146","0.532744643537198","0.652879082995094","1"
"Very low transfer dependency","2004","Employed","no migration background","6612","0.510511850057691","0.501298253405507","0.519725446709875","1"
"Very low transfer dependency","2004","Employed","direct migration background","888","0.582502181488333","0.557057863831959","0.607946499144707","1"
"Very low transfer dependency","2004","Employed","indirect migration background","329","0.549207051703711","0.507162128601565","0.591251974805857","1"
"Complete transfer dependency","2005","Not Employed","direct migration background","59","0.0666771303994356","0.0511298529299212","0.08222440786895","5"
"Complete transfer dependency","2005","Not Employed","no migration background","140","0.0263395874845771","0.0224515318438572","0.0302276431252971","5"
"Complete transfer dependency","2005","Not Employed","indirect migration background","20","","","","5"
"Complete transfer dependency","2005","Employed","no migration background","","","","","5"
"Complete transfer dependency","2005","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2005","Employed","indirect migration background","","","","","5"
"High transfer dependency","2005","Not Employed","no migration background","169","0.0243786858366737","0.0206343912008884","0.028122980472459","3"
"High transfer dependency","2005","Not Employed","direct migration background","61","0.0657767441279387","0.050327349430326","0.0812261388255514","3"
"High transfer dependency","2005","Not Employed","indirect migration background","18","","","","3"
"High transfer dependency","2005","Employed","no migration background","175","0.0191436956690337","0.0165597017477142","0.0217276895903532","3"
"High transfer dependency","2005","Employed","indirect migration background","17","","","","3"
"High transfer dependency","2005","Employed","direct migration background","30","0.0276542389465981","0.018887467695045","0.0364210101981512","3"
"Low transfer dependency","2005","Not Employed","no migration background","423","0.0583045886834279","0.0526156555972611","0.0639935217695947","2"
"Low transfer dependency","2005","Not Employed","direct migration background","120","0.116397571833028","0.096410445577249","0.136384698088807","2"
"Low transfer dependency","2005","Not Employed","indirect migration background","22","","","","2"
"Low transfer dependency","2005","Employed","no migration background","630","0.0620551896499991","0.0575057951422098","0.0666045841577883","2"
"Low transfer dependency","2005","Employed","direct migration background","150","0.118466250584893","0.101189373229721","0.135743127940064","2"
"Low transfer dependency","2005","Employed","indirect migration background","43","0.0746897099200454","0.0524961080636841","0.0968833117764067","2"
"No transfer dependency","2005","Not Employed","no migration background","3809","0.63005188663525","0.618330397289394","0.641773375981106","0"
"No transfer dependency","2005","Not Employed","direct migration background","392","0.404230164610876","0.373645511457647","0.434814817764105","0"
"No transfer dependency","2005","Not Employed","indirect migration background","26","","","","0"
"No transfer dependency","2005","Employed","no migration background","3679","0.397229414324987","0.388002157076372","0.406456671573601","0"
"No transfer dependency","2005","Employed","direct migration background","330","0.259039861052678","0.235617580512277","0.28246214159308","0"
"No transfer dependency","2005","Employed","indirect migration background","147","0.244158245443644","0.207891812149717","0.280424678737572","0"
"Very high transfer dependency","2005","Not Employed","no migration background","160","0.0269047455099655","0.0229763396332235","0.0308331513867076","4"
"Very high transfer dependency","2005","Not Employed","direct migration background","41","0.04643545929608","0.0333210158539639","0.059549902738196","4"
"Very high transfer dependency","2005","Not Employed","indirect migration background","11","","","","4"
"Very high transfer dependency","2005","Employed","no migration background","103","0.0137644763026824","0.0115673952947465","0.0159615573106184","4"
"Very high transfer dependency","2005","Employed","direct migration background","20","","","","4"
"Very high transfer dependency","2005","Employed","indirect migration background","10","","","","4"
"Very low transfer dependency","2005","Not Employed","direct migration background","316","0.300482929732642","0.271909721497898","0.329056137967385","1"
"Very low transfer dependency","2005","Not Employed","no migration background","1816","0.234020505850105","0.223741295364954","0.244299716335257","1"
"Very low transfer dependency","2005","Not Employed","indirect migration background","178","0.63231777111623","0.575329463774923","0.689306078457538","1"
"Very low transfer dependency","2005","Employed","no migration background","6216","0.507807224053298","0.498379801833679","0.517234646272917","1"
"Very low transfer dependency","2005","Employed","direct migration background","814","0.570292739944244","0.543827019317717","0.59675846057077","1"
"Very low transfer dependency","2005","Employed","indirect migration background","322","0.627786288025197","0.586977301882727","0.668595274167667","1"
"Complete transfer dependency","2006","Not Employed","direct migration background","77","0.104258332318878","0.0852796875410162","0.12323697709674","5"
"Complete transfer dependency","2006","Not Employed","no migration background","158","0.0291826047261183","0.0253576912728113","0.0330075181794253","5"
"Complete transfer dependency","2006","Not Employed","indirect migration background","22","","","","5"
"Complete transfer dependency","2006","Employed","no migration background","","","","","5"
"Complete transfer dependency","2006","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2006","Employed","indirect migration background","","","","","5"
"High transfer dependency","2006","Not Employed","no migration background","193","0.027452334785068","0.023739241136971","0.031165428433165","3"
"High transfer dependency","2006","Not Employed","direct migration background","63","0.0609282875313406","0.0460731291314908","0.0757834459311905","3"
"High transfer dependency","2006","Not Employed","indirect migration background","18","","","","3"
"High transfer dependency","2006","Employed","no migration background","217","0.0226856640345512","0.0199534344870412","0.0254178935820611","3"
"High transfer dependency","2006","Employed","direct migration background","45","0.0335666542547888","0.0239339092147956","0.0431993992947821","3"
"High transfer dependency","2006","Employed","indirect migration background","22","","","","3"
"Low transfer dependency","2006","Not Employed","no migration background","388","0.0486971762353099","0.0438061263310532","0.0535882261395665","2"
"Low transfer dependency","2006","Not Employed","direct migration background","113","0.108374756124122","0.0890695845252763","0.127679927722968","2"
"Low transfer dependency","2006","Not Employed","indirect migration background","31","0.125757302330272","0.0866393455072566","0.164875259153287","2"
"Low transfer dependency","2006","Employed","no migration background","646","0.0597266072570546","0.0553781490826479","0.0640750654314613","2"
"Low transfer dependency","2006","Employed","direct migration background","128","0.1070683760482","0.0905316399956434","0.123605112100756","2"
"Low transfer dependency","2006","Employed","indirect migration background","48","0.108086480015032","0.0823476235797399","0.133825336450325","2"
"No transfer dependency","2006","Not Employed","no migration background","4462","0.639007726279242","0.628093503363236","0.649921949195248","0"
"No transfer dependency","2006","Not Employed","direct migration background","417","0.401222626010592","0.370782684018742","0.431662568002442","0"
"No transfer dependency","2006","Not Employed","indirect migration background","25","","","","0"
"No transfer dependency","2006","Employed","no migration background","4027","0.402463933295759","0.393465438981382","0.411462427610136","0"
"No transfer dependency","2006","Employed","direct migration background","344","0.271894227000079","0.248098043174424","0.295690410825735","0"
"No transfer dependency","2006","Employed","indirect migration background","159","0.289365905420665","0.25177447197783","0.3269573388635","0"
"Very high transfer dependency","2006","Not Employed","no migration background","186","0.027118323258831","0.0234272536090673","0.0308093929085947","4"
"Very high transfer dependency","2006","Not Employed","direct migration background","47","0.0520503677147683","0.0382553280349218","0.0658454073946147","4"
"Very high transfer dependency","2006","Not Employed","indirect migration background","15","","","","4"
"Very high transfer dependency","2006","Employed","no migration background","136","0.0171942079110225","0.0148088736748901","0.0195795421471549","4"
"Very high transfer dependency","2006","Employed","direct migration background","32","0.0296108767003034","0.0205450235994133","0.0386767298011934","4"
"Very high transfer dependency","2006","Employed","indirect migration background","12","","","","4"
"Very low transfer dependency","2006","Not Employed","direct migration background","279","0.273165630300299","0.245493080522576","0.300838180078022","1"
"Very low transfer dependency","2006","Not Employed","no migration background","2052","0.228541834715431","0.219000044665098","0.238083624765764","1"
"Very low transfer dependency","2006","Employed","direct migration background","794","0.557859865996629","0.531298365026591","0.584421366966666","1"
"Very low transfer dependency","2006","Employed","no migration background","6383","0.497929587501613","0.488754914761301","0.507104260241924","1"
"Very low transfer dependency","2006","Employed","indirect migration background","318","0.530047763935707","0.488673855344326","0.571421672527087","1"
"Very low transfer dependency","2006","Not Employed","indirect migration background","165","0.554641736214667","0.496007053296508","0.613276419132826","1"
"Complete transfer dependency","2007","Not Employed","direct migration background","60","0.0882243479139586","0.0695066677376719","0.106942028090245","5"
"Complete transfer dependency","2007","Not Employed","no migration background","178","0.0317388593235207","0.0276505344758828","0.0358271841711586","5"
"Complete transfer dependency","2007","Not Employed","indirect migration background","14","","","","5"
"Complete transfer dependency","2007","Employed","no migration background","","","","","5"
"Complete transfer dependency","2007","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2007","Employed","indirect migration background","","","","","5"
"High transfer dependency","2007","Not Employed","no migration background","167","0.0254097384014012","0.0217397506179541","0.0290797261848484","3"
"High transfer dependency","2007","Not Employed","direct migration background","48","0.0627627063409265","0.0467564631818331","0.0787689495000199","3"
"High transfer dependency","2007","Not Employed","indirect migration background","13","","","","3"
"High transfer dependency","2007","Employed","no migration background","191","0.0222205499334297","0.0194241280595384","0.0250169718073209","3"
"High transfer dependency","2007","Employed","direct migration background","49","0.0537270924066466","0.041172075266008","0.0662821095472852","3"
"High transfer dependency","2007","Employed","indirect migration background","20","","","","3"
"Low transfer dependency","2007","Not Employed","no migration background","374","0.048039038601719","0.0430517992580897","0.0530262779453483","2"
"Low transfer dependency","2007","Not Employed","direct migration background","99","0.118152337568781","0.0968497802950111","0.139454894842552","2"
"Low transfer dependency","2007","Not Employed","indirect migration background","26","","","","2"
"Low transfer dependency","2007","Employed","no migration background","564","0.0543784975438322","0.0500764311571454","0.058680563930519","2"
"Low transfer dependency","2007","Employed","direct migration background","120","0.115176367122655","0.0974008402314466","0.132951894013862","2"
"Low transfer dependency","2007","Employed","indirect migration background","54","0.12319366257667","0.0956513469109559","0.150735978242385","2"
"No transfer dependency","2007","Not Employed","no migration background","4231","0.632994152082493","0.621753543401294","0.644234760763693","0"
"No transfer dependency","2007","Not Employed","direct migration background","401","0.431952058509481","0.399261369988651","0.46464274703031","0"
"No transfer dependency","2007","Not Employed","indirect migration background","28","","","","0"
"No transfer dependency","2007","Employed","no migration background","3819","0.409655773632883","0.400326087438025","0.418985459827741","0"
"No transfer dependency","2007","Employed","indirect migration background","155","0.249331035821763","0.213076126033715","0.28558594560981","0"
"No transfer dependency","2007","Employed","direct migration background","310","0.285661616941743","0.260508583044148","0.310814650839338","0"
"Very high transfer dependency","2007","Not Employed","no migration background","180","0.0277250117027577","0.0238960245091406","0.0315539988963748","4"
"Very high transfer dependency","2007","Not Employed","direct migration background","38","0.0543576070440889","0.0393949945021609","0.0693202195860169","4"
"Very high transfer dependency","2007","Not Employed","indirect migration background","24","","","","4"
"Very high transfer dependency","2007","Employed","no migration background","122","0.0141545835928245","0.0119135013428017","0.0163956658428474","4"
"Very high transfer dependency","2007","Employed","direct migration background","23","","","","4"
"Very high transfer dependency","2007","Employed","indirect migration background","15","","","","4"
"Very low transfer dependency","2007","Not Employed","direct migration background","236","0.244550942622764","0.216184749139808","0.272917136105719","1"
"Very low transfer dependency","2007","Not Employed","no migration background","1933","0.234093199888108","0.224218228415254","0.243968171360962","1"
"Very low transfer dependency","2007","Employed","direct migration background","737","0.525108812153787","0.497303092068582","0.552914532238993","1"
"Very low transfer dependency","2007","Employed","indirect migration background","303","0.542408001307293","0.500657981822759","0.584158020791828","1"
"Very low transfer dependency","2007","Employed","no migration background","5977","0.499590595297031","0.490104779322467","0.509076411271594","1"
"Very low transfer dependency","2007","Not Employed","indirect migration background","170","0.583372477142289","0.525104667836182","0.641640286448397","1"
"Complete transfer dependency","2008","Not Employed","no migration background","153","0.0355770919948367","0.0311041807772331","0.0400500032124402","5"
"Complete transfer dependency","2008","Not Employed","direct migration background","49","0.100183012970101","0.0792859315135289","0.121080094426672","5"
"Complete transfer dependency","2008","Not Employed","indirect migration background","15","","","","5"
"Complete transfer dependency","2008","Employed","no migration background","","","","","5"
"Complete transfer dependency","2008","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2008","Employed","indirect migration background","","","","","5"
"High transfer dependency","2008","Not Employed","indirect migration background","12","","","","3"
"High transfer dependency","2008","Not Employed","no migration background","118","0.0166167469579246","0.0135299667781114","0.0197035271377379","3"
"High transfer dependency","2008","Not Employed","direct migration background","39","0.0525939740419245","0.037057675334779","0.06813027274907","3"
"High transfer dependency","2008","Employed","no migration background","157","0.0207315869602092","0.0179561001374101","0.0235070737830084","3"
"High transfer dependency","2008","Employed","indirect migration background","28","","","","3"
"High transfer dependency","2008","Employed","direct migration background","40","0.0480370866707233","0.0353420725847466","0.0607321007567","3"
"Low transfer dependency","2008","Not Employed","no migration background","326","0.0501388493810553","0.0448691172475943","0.0554085815145164","2"
"Low transfer dependency","2008","Not Employed","direct migration background","76","0.107296748818392","0.0857561219954289","0.128837375641355","2"
"Low transfer dependency","2008","Not Employed","indirect migration background","21","","","","2"
"Low transfer dependency","2008","Employed","no migration background","485","0.0493710220320155","0.0451510108088284","0.0535910332552026","2"
"Low transfer dependency","2008","Employed","direct migration background","97","0.0904663935396428","0.0734374441007302","0.107495342978555","2"
"Low transfer dependency","2008","Employed","indirect migration background","55","0.104025362518965","0.078649069976427","0.129401655061503","2"
"No transfer dependency","2008","Not Employed","no migration background","4089","0.651874601134374","0.640371334647797","0.66337786762095","0"
"No transfer dependency","2008","Not Employed","direct migration background","377","0.447732303991389","0.413122787453451","0.482341820529326","0"
"No transfer dependency","2008","Not Employed","indirect migration background","24","","","","0"
"No transfer dependency","2008","Employed","no migration background","3712","0.417336435353507","0.407730844045783","0.426942026661231","0"
"No transfer dependency","2008","Employed","direct migration background","270","0.29092524384208","0.263962036107317","0.317888451576844","0"
"No transfer dependency","2008","Employed","indirect migration background","158","0.268227359709853","0.23140171858592","0.305053000833785","0"
"Very high transfer dependency","2008","Not Employed","no migration background","154","0.0249439286180637","0.0211780309144379","0.0287098263216896","4"
"Very high transfer dependency","2008","Not Employed","direct migration background","39","0.039400375231189","0.0258599319407397","0.0529408185216383","4"
"Very high transfer dependency","2008","Not Employed","indirect migration background","19","","","","4"
"Very high transfer dependency","2008","Employed","no migration background","110","0.0129108057681358","0.0107117973322925","0.0151098142039791","4"
"Very high transfer dependency","2008","Employed","direct migration background","22","","","","4"
"Very high transfer dependency","2008","Employed","indirect migration background","12","","","","4"
"Very low transfer dependency","2008","Not Employed","direct migration background","213","0.252793584947005","0.222544320567038","0.283042849326973","1"
"Very low transfer dependency","2008","Not Employed","no migration background","1748","0.220848781913746","0.210831966360351","0.230865597467142","1"
"Very low transfer dependency","2008","Not Employed","indirect migration background","163","0.594796421458008","0.534422130655313","0.655170712260703","1"
"Very low transfer dependency","2008","Employed","no migration background","5660","0.499650149886132","0.489910531949775","0.509389767822489","1"
"Very low transfer dependency","2008","Employed","direct migration background","661","0.549173295100911","0.519634392001357","0.578712198200464","1"
"Very low transfer dependency","2008","Employed","indirect migration background","303","0.53852690820889","0.497089976396681","0.579963840021098","1"
"Complete transfer dependency","2009","Not Employed","no migration background","127","0.0294009152154468","0.0251634551295637","0.0336383753013298","5"
"Complete transfer dependency","2009","Not Employed","direct migration background","36","0.099709417513566","0.0771236846965445","0.122295150330588","5"
"Complete transfer dependency","2009","Not Employed","indirect migration background","10","","","","5"
"Complete transfer dependency","2009","Employed","no migration background","","","","","5"
"Complete transfer dependency","2009","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2009","Employed","indirect migration background","","","","","5"
"High transfer dependency","2009","Not Employed","indirect migration background","10","","","","3"
"High transfer dependency","2009","Not Employed","no migration background","101","0.0162823499320523","0.0131076766954262","0.0194570231686783","3"
"High transfer dependency","2009","Not Employed","direct migration background","29","","","","3"
"High transfer dependency","2009","Employed","no migration background","151","0.0161459462631751","0.0136294471226369","0.0186624454037133","3"
"High transfer dependency","2009","Employed","indirect migration background","20","","","","3"
"High transfer dependency","2009","Employed","direct migration background","28","","","","3"
"Low transfer dependency","2009","Not Employed","no migration background","306","0.0550264722971223","0.0493064079571447","0.0607465366370998","2"
"Low transfer dependency","2009","Not Employed","direct migration background","67","0.11530698347105","0.0912301788811249","0.139383788060975","2"
"Low transfer dependency","2009","Not Employed","indirect migration background","36","0.156679934307175","0.109905665634238","0.203454202980113","2"
