"transab_cat","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","2013","Employed","(0) in school","","","",""
"Complete transfer dependency","2013","Employed","(1a) inadequately completed","","","",""
"Complete transfer dependency","2013","Employed","(1b) general elementary school","","","",""
"Complete transfer dependency","2013","Employed","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","2013","Employed","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","2013","Employed","(2a) intermediate vocational","","","",""
"Complete transfer dependency","2013","Employed","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","2013","Employed","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","2013","Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2013","Employed","(3b) higher tertiary education","","","",""
"No transfer dependency","2014","Not Employed","(0) in school","1","","",""
"No transfer dependency","2014","Not Employed","(1a) inadequately completed","51","0.301462424218312","0.247126846432734","0.35579800200389"
"No transfer dependency","2014","Not Employed","(1b) general elementary school","552","0.595469281845974","0.568508075313703","0.622430488378246"
"No transfer dependency","2014","Not Employed","(1c) basic vocational qualification","1931","0.771019752556097","0.755138510973155","0.786900994139039"
"No transfer dependency","2014","Not Employed","(2b) intermediate general qualification","78","0.370468859922789","0.319874916349056","0.421062803496522"
"No transfer dependency","2014","Not Employed","(2a) intermediate vocational","853","0.66144330976135","0.637366820795475","0.685519798727225"
"No transfer dependency","2014","Not Employed","(2c_gen) general maturity certificate","85","0.22417741365775","0.188672595483952","0.259682231831548"
"No transfer dependency","2014","Not Employed","(2c_voc) vocational maturity certificate","202","0.584705358299091","0.541727071198152","0.627683645400029"
"No transfer dependency","2014","Not Employed","(3a) lower tertiary education","440","0.823412972975744","0.791660214596069","0.855165731355418"
"No transfer dependency","2014","Not Employed","(3b) higher tertiary education","618","0.702645986836904","0.674484017457531","0.730807956216277"
"No transfer dependency","2014","Employed","(0) in school","2","","",""
"No transfer dependency","2014","Employed","(1a) inadequately completed","46","0.269729444881041","0.215256096036964","0.324202793725118"
"No transfer dependency","2014","Employed","(1b) general elementary school","232","0.37113030724816","0.342658563208913","0.399602051287407"
"No transfer dependency","2014","Employed","(1c) basic vocational qualification","1085","0.521263833795755","0.5036872641668","0.538840403424711"
"No transfer dependency","2014","Employed","(2b) intermediate general qualification","75","0.299080924767873","0.259148038704912","0.339013810830835"
"No transfer dependency","2014","Employed","(2a) intermediate vocational","1405","0.475634267493137","0.461081670172444","0.49018686481383"
"No transfer dependency","2014","Employed","(2c_gen) general maturity certificate","187","0.285321497391287","0.256014368215928","0.314628626566647"
"No transfer dependency","2014","Employed","(2c_voc) vocational maturity certificate","564","0.470341182362757","0.448334264245623","0.492348100479891"
"No transfer dependency","2014","Employed","(3a) lower tertiary education","560","0.523307303804997","0.497783852385843","0.548830755224151"
"No transfer dependency","2014","Employed","(3b) higher tertiary education","1090","0.529397588160822","0.511897463849622","0.546897712472022"
"Very low transfer dependency","2014","Not Employed","(0) in school","593","0.798690505683682","0.770746977540905","0.82663403382646"
"Very low transfer dependency","2014","Not Employed","(1a) inadequately completed","44","0.197723019735036","0.15056412776443","0.244881911705643"
"Very low transfer dependency","2014","Not Employed","(1b) general elementary school","255","0.17318859977374","0.152401362765532","0.193975836781947"
"Very low transfer dependency","2014","Not Employed","(1c) basic vocational qualification","356","0.108900342934286","0.097126168872183","0.120674516996388"
"Very low transfer dependency","2014","Not Employed","(2b) intermediate general qualification","156","0.364345942912122","0.313928426375098","0.414763459449145"
"Very low transfer dependency","2014","Not Employed","(2a) intermediate vocational","330","0.172296861120871","0.15308333281882","0.191510389422921"
"Very low transfer dependency","2014","Not Employed","(2c_gen) general maturity certificate","293","0.464256308870087","0.421797520563226","0.506715097176948"
"Very low transfer dependency","2014","Not Employed","(2c_voc) vocational maturity certificate","155","0.223706125899688","0.187360310212002","0.260051941587375"
"Very low transfer dependency","2014","Not Employed","(3a) lower tertiary education","83","0.140175589068456","0.111266507866854","0.169084670270059"
"Very low transfer dependency","2014","Not Employed","(3b) higher tertiary education","250","0.202927841099816","0.178149200746675","0.227706481452957"
"Very low transfer dependency","2014","Employed","(0) in school","64","0.797330323372906","0.711872435273502","0.882788211472311"
"Very low transfer dependency","2014","Employed","(1a) inadequately completed","92","0.321855004247925","0.264513456061652","0.379196552434199"
"Very low transfer dependency","2014","Employed","(1b) general elementary school","541","0.414347310705951","0.385315584416285","0.443379036995617"
"Very low transfer dependency","2014","Employed","(1c) basic vocational qualification","1593","0.381139534652708","0.364051363991944","0.398227705313472"
"Very low transfer dependency","2014","Employed","(2b) intermediate general qualification","313","0.55082709076348","0.507444366028354","0.594209815498607"
"Very low transfer dependency","2014","Employed","(2a) intermediate vocational","2643","0.452512219526324","0.438008173683007","0.46701626536964"
"Very low transfer dependency","2014","Employed","(2c_gen) general maturity certificate","522","0.500844746341215","0.468394346201722","0.533295146480708"
"Very low transfer dependency","2014","Employed","(2c_voc) vocational maturity certificate","1201","0.460851569488879","0.438873510789139","0.482829628188618"
"Very low transfer dependency","2014","Employed","(3a) lower tertiary education","844","0.435917498431843","0.410576996097718","0.461258000765967"
"Very low transfer dependency","2014","Employed","(3b) higher tertiary education","1819","0.411736800220949","0.394481649259579","0.42899195118232"
"Low transfer dependency","2014","Not Employed","(0) in school","79","0.0718767537463008","0.0538774004448282","0.0898761070477733"
"Low transfer dependency","2014","Not Employed","(1a) inadequately completed","53","0.149986117565993","0.107708417764467","0.192263817367519"
"Low transfer dependency","2014","Not Employed","(1b) general elementary school","153","0.0772563342791638","0.0625893281229213","0.0919233404354063"
"Low transfer dependency","2014","Not Employed","(1c) basic vocational qualification","142","0.0452600276426483","0.0374031018707914","0.0531169534145051"
"Low transfer dependency","2014","Not Employed","(2b) intermediate general qualification","35","0.0477168629867211","0.0253845833117914","0.0700491426616507"
"Low transfer dependency","2014","Not Employed","(2a) intermediate vocational","126","0.0576008881687486","0.045746936160511","0.0694548401769862"
"Low transfer dependency","2014","Not Employed","(2c_gen) general maturity certificate","51","0.0865160108351123","0.0625823644962455","0.110449657173979"
"Low transfer dependency","2014","Not Employed","(2c_voc) vocational maturity certificate","57","0.0715080438226774","0.049034636484242","0.0939814511611127"
"Low transfer dependency","2014","Not Employed","(3a) lower tertiary education","15","","",""
"Low transfer dependency","2014","Not Employed","(3b) higher tertiary education","51","0.0264429290396569","0.0165575500926027","0.0363283079867111"
"Low transfer dependency","2014","Employed","(0) in school","7","","",""
"Low transfer dependency","2014","Employed","(1a) inadequately completed","57","0.218545422647705","0.167822913646142","0.269267931649269"
"Low transfer dependency","2014","Employed","(1b) general elementary school","170","0.111200390098313","0.0926725151607428","0.129728265035883"
"Low transfer dependency","2014","Employed","(1c) basic vocational qualification","249","0.0596736002412192","0.0513389450397692","0.0680082554426692"
"Low transfer dependency","2014","Employed","(2b) intermediate general qualification","60","0.0827496956114585","0.0587210364741299","0.106778354748787"
"Low transfer dependency","2014","Employed","(2a) intermediate vocational","321","0.0470443142275967","0.0408744342364061","0.0532141942187873"
"Low transfer dependency","2014","Employed","(2c_gen) general maturity certificate","114","0.133630496225048","0.11154765037919","0.155713342070906"
"Low transfer dependency","2014","Employed","(2c_voc) vocational maturity certificate","135","0.046087737234268","0.0368428518799591","0.0553326225885769"
"Low transfer dependency","2014","Employed","(3a) lower tertiary education","52","0.0325224772784656","0.0234577653694659","0.0415871891874653"
"Low transfer dependency","2014","Employed","(3b) higher tertiary education","137","0.0346101019567308","0.0282013141195073","0.0410188897939544"
"High transfer dependency","2014","Not Employed","(0) in school","51","0.0469378752446372","0.0321983950519647","0.0616773554373097"
"High transfer dependency","2014","Not Employed","(1a) inadequately completed","39","0.109845732467228","0.0728205639967624","0.146870900937694"
"High transfer dependency","2014","Not Employed","(1b) general elementary school","102","0.0444518006695109","0.0331302772956845","0.0557733240433373"
"High transfer dependency","2014","Not Employed","(1c) basic vocational qualification","100","0.0260783801227922","0.0200547957352794","0.032101964510305"
"High transfer dependency","2014","Not Employed","(2b) intermediate general qualification","44","0.0767493517047425","0.0488617454924083","0.104636957917077"
"High transfer dependency","2014","Not Employed","(2a) intermediate vocational","62","0.0401555521194478","0.030166957914441","0.0501441463244546"
"High transfer dependency","2014","Not Employed","(2c_gen) general maturity certificate","41","0.0857286995048968","0.0618939376175424","0.109563461392251"
"High transfer dependency","2014","Not Employed","(2c_voc) vocational maturity certificate","28","","",""
"High transfer dependency","2014","Not Employed","(3a) lower tertiary education","7","","",""
"High transfer dependency","2014","Not Employed","(3b) higher tertiary education","21","","",""
"High transfer dependency","2014","Employed","(0) in school","6","","",""
"High transfer dependency","2014","Employed","(1a) inadequately completed","31","0.105658060403737","0.0679285546259321","0.143387566181542"
"High transfer dependency","2014","Employed","(1b) general elementary school","91","0.0549195403852562","0.0414928687936194","0.068346211976893"
"High transfer dependency","2014","Employed","(1c) basic vocational qualification","119","0.028630612977389","0.0227629557906184","0.0344982701641596"
"High transfer dependency","2014","Employed","(2b) intermediate general qualification","37","0.0416712528457014","0.0242420333681456","0.0591004723232572"
"High transfer dependency","2014","Employed","(2a) intermediate vocational","106","0.0157333326324544","0.0121071176824015","0.0193595475825073"
"High transfer dependency","2014","Employed","(2c_gen) general maturity certificate","56","0.0502147258970118","0.0360411662419332","0.0643882855520903"
"High transfer dependency","2014","Employed","(2c_voc) vocational maturity certificate","55","0.0175354991124588","0.0117482507556041","0.0233227474693136"
"High transfer dependency","2014","Employed","(3a) lower tertiary education","11","","",""
"High transfer dependency","2014","Employed","(3b) higher tertiary education","54","0.0169510967777341","0.0124251489501449","0.0214770446053233"
"Very high transfer dependency","2014","Not Employed","(0) in school","53","0.0594893318073667","0.0430053829747601","0.0759732806399732"
"Very high transfer dependency","2014","Not Employed","(1a) inadequately completed","35","0.0707292670049039","0.0403733387302621","0.101085195279546"
"Very high transfer dependency","2014","Not Employed","(1b) general elementary school","93","0.0392803329347421","0.0286089719818353","0.0499516938876489"
"Very high transfer dependency","2014","Not Employed","(1c) basic vocational qualification","65","0.0171088610992247","0.0122075084594512","0.0220102137389982"
"Very high transfer dependency","2014","Not Employed","(2b) intermediate general qualification","14","","",""
"Very high transfer dependency","2014","Not Employed","(2a) intermediate vocational","59","0.0292251441619782","0.0206553827475873","0.0377949055763691"
"Very high transfer dependency","2014","Not Employed","(2c_gen) general maturity certificate","23","","",""
"Very high transfer dependency","2014","Not Employed","(2c_voc) vocational maturity certificate","29","","",""
"Very high transfer dependency","2014","Not Employed","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","2014","Not Employed","(3b) higher tertiary education","35","0.0273558490213145","0.0173059910632787","0.0374057069793503"
"Very high transfer dependency","2014","Employed","(0) in school","6","","",""
"Very high transfer dependency","2014","Employed","(1a) inadequately completed","29","","",""
"Very high transfer dependency","2014","Employed","(1b) general elementary school","72","0.0484024515623198","0.0357541892368692","0.0610507138877703"
"Very high transfer dependency","2014","Employed","(1c) basic vocational qualification","57","0.00929241833292835","0.00591648141423617","0.0126683552516205"
"Very high transfer dependency","2014","Employed","(2b) intermediate general qualification","20","","",""
"Very high transfer dependency","2014","Employed","(2a) intermediate vocational","49","0.0090758661204881","0.00631241977882814","0.0118393124621481"
"Very high transfer dependency","2014","Employed","(2c_gen) general maturity certificate","33","0.029988534145438","0.0189193216509881","0.0410577466398878"
"Very high transfer dependency","2014","Employed","(2c_voc) vocational maturity certificate","21","","",""
"Very high transfer dependency","2014","Employed","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","2014","Employed","(3b) higher tertiary education","25","","",""
"Complete transfer dependency","2014","Not Employed","(0) in school","14","","",""
"Complete transfer dependency","2014","Not Employed","(1a) inadequately completed","52","0.170253439008527","0.125750008783246","0.214756869233808"
"Complete transfer dependency","2014","Not Employed","(1b) general elementary school","118","0.0703536504968691","0.0563049520092436","0.0844023489844947"
"Complete transfer dependency","2014","Not Employed","(1c) basic vocational qualification","95","0.0316326356449524","0.0250174741397026","0.0382477971502021"
"Complete transfer dependency","2014","Not Employed","(2b) intermediate general qualification","23","","",""
"Complete transfer dependency","2014","Not Employed","(2a) intermediate vocational","54","0.0392782446676048","0.0293948533997291","0.0491616359354805"
"Complete transfer dependency","2014","Not Employed","(2c_gen) general maturity certificate","37","0.0711997455056349","0.0493064802098987","0.0930930108013711"
"Complete transfer dependency","2014","Not Employed","(2c_voc) vocational maturity certificate","34","0.0690170390573154","0.0469089385689973","0.0911251395456335"
"Complete transfer dependency","2014","Not Employed","(3a) lower tertiary education","5","","",""
"Complete transfer dependency","2014","Not Employed","(3b) higher tertiary education","37","0.0296396261922572","0.0191909631860471","0.0400882891984674"
"Complete transfer dependency","2014","Employed","(0) in school","","","",""
"Complete transfer dependency","2014","Employed","(1a) inadequately completed","","","",""
"Complete transfer dependency","2014","Employed","(1b) general elementary school","","","",""
"Complete transfer dependency","2014","Employed","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","2014","Employed","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","2014","Employed","(2a) intermediate vocational","","","",""
"Complete transfer dependency","2014","Employed","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","2014","Employed","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","2014","Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2014","Employed","(3b) higher tertiary education","","","",""
"No transfer dependency","2015","Not Employed","(0) in school","5","","",""
"No transfer dependency","2015","Not Employed","(1a) inadequately completed","56","0.284022223697767","0.237632614781512","0.330411832614022"
"No transfer dependency","2015","Not Employed","(1b) general elementary school","574","0.599208051840923","0.573361681310367","0.625054422371479"
"No transfer dependency","2015","Not Employed","(1c) basic vocational qualification","1866","0.759666646455089","0.743459333692479","0.7758739592177"
"No transfer dependency","2015","Not Employed","(2b) intermediate general qualification","82","0.369814239267221","0.320624634109194","0.419003844425249"
"No transfer dependency","2015","Not Employed","(2a) intermediate vocational","857","0.689442058946","0.665289745241159","0.713594372650841"
"No transfer dependency","2015","Not Employed","(2c_gen) general maturity certificate","168","0.289792410768346","0.257811229397363","0.321773592139329"
"No transfer dependency","2015","Not Employed","(2c_voc) vocational maturity certificate","267","0.574357093154041","0.536080544516802","0.612633641791281"
"No transfer dependency","2015","Not Employed","(3a) lower tertiary education","442","0.854519666126006","0.824945334034808","0.884093998217205"
"No transfer dependency","2015","Not Employed","(3b) higher tertiary education","896","0.709901826240067","0.686766132955581","0.733037519524554"
"No transfer dependency","2015","Employed","(0) in school","1","","",""
"No transfer dependency","2015","Employed","(1a) inadequately completed","44","0.311121084650298","0.247278777303791","0.374963391996805"
"No transfer dependency","2015","Employed","(1b) general elementary school","199","0.395722575653431","0.363792548063616","0.427652603243245"
"No transfer dependency","2015","Employed","(1c) basic vocational qualification","1085","0.558306396898114","0.540074892030196","0.576537901766032"
"No transfer dependency","2015","Employed","(2b) intermediate general qualification","80","0.321073446672358","0.278173575791004","0.363973317553712"
"No transfer dependency","2015","Employed","(2a) intermediate vocational","1428","0.499248629705994","0.484373089701469","0.514124169710519"
"No transfer dependency","2015","Employed","(2c_gen) general maturity certificate","165","0.301661353860356","0.269736367820293","0.333586339900419"
"No transfer dependency","2015","Employed","(2c_voc) vocational maturity certificate","559","0.477900681002559","0.455713072034264","0.500088289970854"
"No transfer dependency","2015","Employed","(3a) lower tertiary education","542","0.525477786605971","0.499292619928942","0.551662953283001"
"No transfer dependency","2015","Employed","(3b) higher tertiary education","1038","0.534484680168281","0.516539378537913","0.552429981798649"
"Very low transfer dependency","2015","Not Employed","(0) in school","489","0.791320633919492","0.760933781123615","0.821707486715369"
"Very low transfer dependency","2015","Not Employed","(1a) inadequately completed","70","0.167985430102074","0.129526601504383","0.206444258699766"
"Very low transfer dependency","2015","Not Employed","(1b) general elementary school","308","0.16816031922831","0.148434600779779","0.187886037676841"
"Very low transfer dependency","2015","Not Employed","(1c) basic vocational qualification","400","0.117228055651672","0.105026014020894","0.129430097282451"
"Very low transfer dependency","2015","Not Employed","(2b) intermediate general qualification","159","0.358979548307195","0.310101030790588","0.407858065823802"
"Very low transfer dependency","2015","Not Employed","(2a) intermediate vocational","276","0.147528270236745","0.129017855365507","0.166038685107982"
"Very low transfer dependency","2015","Not Employed","(2c_gen) general maturity certificate","374","0.459785913151511","0.424652598346007","0.494919227957016"
"Very low transfer dependency","2015","Not Employed","(2c_voc) vocational maturity certificate","185","0.216943883116858","0.185036644207668","0.248851122026048"
"Very low transfer dependency","2015","Not Employed","(3a) lower tertiary education","73","0.104328506800955","0.0786879388093229","0.129969074792587"
"Very low transfer dependency","2015","Not Employed","(3b) higher tertiary education","378","0.18016264467695","0.160569366720303","0.199755922633596"
"Very low transfer dependency","2015","Employed","(0) in school","64","0.869099117797664","0.793762057504461","0.944436178090867"
"Very low transfer dependency","2015","Employed","(1a) inadequately completed","80","0.298432177778977","0.235332075788491","0.361532279769463"
"Very low transfer dependency","2015","Employed","(1b) general elementary school","442","0.379819121704271","0.348128315037325","0.411509928371217"
"Very low transfer dependency","2015","Employed","(1c) basic vocational qualification","1427","0.361225765221262","0.34359022709808","0.378861303344445"
"Very low transfer dependency","2015","Employed","(2b) intermediate general qualification","288","0.567864480468904","0.522347365474022","0.613381595463787"
"Very low transfer dependency","2015","Employed","(2a) intermediate vocational","2517","0.438672087900982","0.423908852448713","0.453435323353251"
"Very low transfer dependency","2015","Employed","(2c_gen) general maturity certificate","490","0.543687173554834","0.509041921783057","0.57833242532661"
"Very low transfer dependency","2015","Employed","(2c_voc) vocational maturity certificate","1210","0.455359600177714","0.433238980433972","0.477480219921455"
"Very low transfer dependency","2015","Employed","(3a) lower tertiary education","788","0.413159761632699","0.387339012425554","0.438980510839843"
"Very low transfer dependency","2015","Employed","(3b) higher tertiary education","1744","0.405515426625479","0.38785138304493","0.423179470206028"
"Low transfer dependency","2015","Not Employed","(0) in school","64","0.0678771993803174","0.0490680894082112","0.0866863093524236"
"Low transfer dependency","2015","Not Employed","(1a) inadequately completed","58","0.185554086240627","0.1455631875175","0.225544984963754"
"Low transfer dependency","2015","Not Employed","(1b) general elementary school","162","0.0749361996382881","0.0610500152717757","0.0888223840048005"
"Low transfer dependency","2015","Not Employed","(1c) basic vocational qualification","149","0.0502087887262519","0.0419256219484933","0.0584919555040104"
"Low transfer dependency","2015","Not Employed","(2b) intermediate general qualification","39","0.0636005439072625","0.0387344127380715","0.0884666750764535"
"Low transfer dependency","2015","Not Employed","(2a) intermediate vocational","107","0.0534760305362681","0.0417328990354726","0.0652191620370635"
"Low transfer dependency","2015","Not Employed","(2c_gen) general maturity certificate","85","0.0780981495099267","0.0591825086712625","0.097013790348591"
"Low transfer dependency","2015","Not Employed","(2c_voc) vocational maturity certificate","66","0.066901901605663","0.0475598757474179","0.0862439274639081"
"Low transfer dependency","2015","Not Employed","(3a) lower tertiary education","14","","",""
"Low transfer dependency","2015","Not Employed","(3b) higher tertiary education","66","0.0293069913986416","0.0207081994084213","0.0379057833888619"
"Low transfer dependency","2015","Employed","(0) in school","7","","",""
"Low transfer dependency","2015","Employed","(1a) inadequately completed","36","0.164917218134446","0.113740766412051","0.216093669856842"
"Low transfer dependency","2015","Employed","(1b) general elementary school","129","0.105607891324666","0.0855401792875288","0.125675603361803"
"Low transfer dependency","2015","Employed","(1c) basic vocational qualification","194","0.0446036315169457","0.0370247945678327","0.0521824684660587"
"Low transfer dependency","2015","Employed","(2b) intermediate general qualification","41","0.0413454137379167","0.0230523207943014","0.0596385066815321"
"Low transfer dependency","2015","Employed","(2a) intermediate vocational","249","0.034305313602446","0.0288902464831058","0.0397203807217862"
"Low transfer dependency","2015","Employed","(2c_gen) general maturity certificate","72","0.098374271369999","0.0776589463244769","0.119089596415521"
"Low transfer dependency","2015","Employed","(2c_voc) vocational maturity certificate","117","0.0451131242269719","0.0358939392346332","0.0543323092193107"
"Low transfer dependency","2015","Employed","(3a) lower tertiary education","51","0.0512733207742421","0.0397077740435667","0.0628388675049176"
"Low transfer dependency","2015","Employed","(3b) higher tertiary education","124","0.0400658671718079","0.033010426677823","0.0471213076657927"
"High transfer dependency","2015","Not Employed","(0) in school","46","0.0715107464275234","0.0522424278210816","0.0907790650339652"
"High transfer dependency","2015","Not Employed","(1a) inadequately completed","52","0.114754737010492","0.0819669658536652","0.147542508167318"
"High transfer dependency","2015","Not Employed","(1b) general elementary school","99","0.0400735377794704","0.0297292861599876","0.0504177893989533"
"High transfer dependency","2015","Not Employed","(1c) basic vocational qualification","86","0.0165957774320975","0.0117500688139144","0.0214414860502806"
"High transfer dependency","2015","Not Employed","(2b) intermediate general qualification","29","","",""
"High transfer dependency","2015","Not Employed","(2a) intermediate vocational","55","0.0283155708236328","0.019657645871739","0.0369734957755266"
"High transfer dependency","2015","Not Employed","(2c_gen) general maturity certificate","66","0.0644096755448148","0.0471044700533242","0.0817148810363055"
"High transfer dependency","2015","Not Employed","(2c_voc) vocational maturity certificate","43","0.0442789598207502","0.0283538163044037","0.0602041033370967"
"High transfer dependency","2015","Not Employed","(3a) lower tertiary education","7","","",""
"High transfer dependency","2015","Not Employed","(3b) higher tertiary education","36","0.0282394515760167","0.0197940824761548","0.0366848206758787"
"High transfer dependency","2015","Employed","(0) in school","5","","",""
"High transfer dependency","2015","Employed","(1a) inadequately completed","30","0.184212145928714","0.130753229131773","0.237671062725655"
"High transfer dependency","2015","Employed","(1b) general elementary school","87","0.083912801234837","0.0658090650458895","0.102016537423785"
"High transfer dependency","2015","Employed","(1c) basic vocational qualification","101","0.023388829481689","0.017840135818904","0.028937523144474"
"High transfer dependency","2015","Employed","(2b) intermediate general qualification","32","0.0512164066488082","0.0309614868322526","0.0714713264653637"
"High transfer dependency","2015","Employed","(2a) intermediate vocational","96","0.015033465625606","0.0114131743125218","0.0186537569386903"
"High transfer dependency","2015","Employed","(2c_gen) general maturity certificate","44","0.0387910560140243","0.0253599263211725","0.0522221857068761"
"High transfer dependency","2015","Employed","(2c_voc) vocational maturity certificate","40","0.0144030577694262","0.00911078597255284","0.0196953295662995"
"High transfer dependency","2015","Employed","(3a) lower tertiary education","12","","",""
"High transfer dependency","2015","Employed","(3b) higher tertiary education","43","0.014904485631302","0.0105452152189381","0.0192637560436659"
"Very high transfer dependency","2015","Not Employed","(0) in school","55","0.0404254718786977","0.0256977142975385","0.0551532294598569"
"Very high transfer dependency","2015","Not Employed","(1a) inadequately completed","45","0.0727536304866838","0.0460346622126049","0.0994725987607628"
"Very high transfer dependency","2015","Not Employed","(1b) general elementary school","82","0.0294224323073291","0.0205098067170481","0.0383350578976101"
"Very high transfer dependency","2015","Not Employed","(1c) basic vocational qualification","63","0.017310989464525","0.012363766816902","0.022258212112148"
"Very high transfer dependency","2015","Not Employed","(2b) intermediate general qualification","32","0.0644280630847555","0.0394117467601705","0.0894443794093404"
"Very high transfer dependency","2015","Not Employed","(2a) intermediate vocational","52","0.0328202362920018","0.0235206637390655","0.042119808844938"
"Very high transfer dependency","2015","Not Employed","(2c_gen) general maturity certificate","34","0.0325074607488114","0.0200056281365344","0.0450092933610884"
"Very high transfer dependency","2015","Not Employed","(2c_voc) vocational maturity certificate","41","0.0303125539317545","0.0170402527873617","0.0435848550761472"
"Very high transfer dependency","2015","Not Employed","(3a) lower tertiary education","8","","",""
"Very high transfer dependency","2015","Not Employed","(3b) higher tertiary education","49","0.0240150148903683","0.0162099975492711","0.0318200322314654"
"Very high transfer dependency","2015","Employed","(0) in school","","","",""
"Very high transfer dependency","2015","Employed","(1a) inadequately completed","12","","",""
"Very high transfer dependency","2015","Employed","(1b) general elementary school","44","0.0349376100827954","0.0229478639457968","0.046927356219794"
"Very high transfer dependency","2015","Employed","(1c) basic vocational qualification","43","0.0124753768819885","0.0084003876553385","0.0165503661086385"
"Very high transfer dependency","2015","Employed","(2b) intermediate general qualification","14","","",""
"Very high transfer dependency","2015","Employed","(2a) intermediate vocational","50","0.0127405031649718","0.00940384146471429","0.0160771648652294"
"Very high transfer dependency","2015","Employed","(2c_gen) general maturity certificate","23","","",""
"Very high transfer dependency","2015","Employed","(2c_voc) vocational maturity certificate","21","","",""
"Very high transfer dependency","2015","Employed","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","2015","Employed","(3b) higher tertiary education","19","","",""
"Complete transfer dependency","2015","Not Employed","(0) in school","28","","",""
"Complete transfer dependency","2015","Not Employed","(1a) inadequately completed","82","0.174929892462357","0.135848302894471","0.214011482030242"
"Complete transfer dependency","2015","Not Employed","(1b) general elementary school","156","0.088199459205679","0.0732428159308204","0.103156102480538"
"Complete transfer dependency","2015","Not Employed","(1c) basic vocational qualification","106","0.0389897422703642","0.0316474502369124","0.0463320343038161"
"Complete transfer dependency","2015","Not Employed","(2b) intermediate general qualification","29","","",""
"Complete transfer dependency","2015","Not Employed","(2a) intermediate vocational","63","0.0484178331653525","0.0372140587261425","0.0596216076045624"
"Complete transfer dependency","2015","Not Employed","(2c_gen) general maturity certificate","46","0.07540639027659","0.0567924693970957","0.0940203111560843"
"Complete transfer dependency","2015","Not Employed","(2c_voc) vocational maturity certificate","39","0.0672056083709328","0.0478228849896635","0.0865883317522022"
"Complete transfer dependency","2015","Not Employed","(3a) lower tertiary education","2","","",""
"Complete transfer dependency","2015","Not Employed","(3b) higher tertiary education","53","0.0283740712179565","0.019909182577201","0.036838959858712"
"Complete transfer dependency","2015","Employed","(0) in school","","","",""
"Complete transfer dependency","2015","Employed","(1a) inadequately completed","","","",""
"Complete transfer dependency","2015","Employed","(1b) general elementary school","","","",""
"Complete transfer dependency","2015","Employed","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","2015","Employed","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","2015","Employed","(2a) intermediate vocational","","","",""
"Complete transfer dependency","2015","Employed","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","2015","Employed","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","2015","Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2015","Employed","(3b) higher tertiary education","","","",""
"No transfer dependency","2016","Not Employed","(0) in school","6","","",""
"No transfer dependency","2016","Not Employed","(1a) inadequately completed","49","0.315288951982711","0.256989936327192","0.373587967638231"
"No transfer dependency","2016","Not Employed","(1b) general elementary school","482","0.616715134057624","0.587321730879978","0.64610853723527"
"No transfer dependency","2016","Not Employed","(1c) basic vocational qualification","1678","0.771984932348921","0.754978546709435","0.788991317988406"
"No transfer dependency","2016","Not Employed","(2b) intermediate general qualification","73","0.327316010485913","0.278156987939844","0.376475033031982"
"No transfer dependency","2016","Not Employed","(2a) intermediate vocational","813","0.672152431961835","0.646644261349627","0.697660602574044"
"No transfer dependency","2016","Not Employed","(2c_gen) general maturity certificate","63","0.236176160682372","0.196977208905813","0.27537511245893"
"No transfer dependency","2016","Not Employed","(2c_voc) vocational maturity certificate","177","0.499258177208164","0.453566331507753","0.544950022908576"
"No transfer dependency","2016","Not Employed","(3a) lower tertiary education","433","0.862824175925465","0.833367591406496","0.892280760444433"
"No transfer dependency","2016","Not Employed","(3b) higher tertiary education","624","0.695993204435046","0.667135131437963","0.724851277432129"
"No transfer dependency","2016","Employed","(0) in school","","","",""
"No transfer dependency","2016","Employed","(1a) inadequately completed","45","0.31622025335708","0.256125420632275","0.376315086081884"
"No transfer dependency","2016","Employed","(1b) general elementary school","212","0.408753696233734","0.376813141051566","0.440694251415901"
"No transfer dependency","2016","Employed","(1c) basic vocational qualification","1029","0.542443699730297","0.523658966872897","0.561228432587697"
"No transfer dependency","2016","Employed","(2b) intermediate general qualification","74","0.296858359874935","0.253524217669435","0.340192502080435"
"No transfer dependency","2016","Employed","(2a) intermediate vocational","1373","0.495605588714944","0.480054837338247","0.511156340091641"
"No transfer dependency","2016","Employed","(2c_gen) general maturity certificate","176","0.318319906640295","0.286220571622589","0.350419241658002"
