"transab_cat","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2014","(Married) couple without C. ","direct migration background","683","0.733258256472342","0.705929298399958","0.760587214544726"
"No transfer dependency","2014","(Married) couple without C. ","indirect migration background","137","0.681052473435543","0.617096234866513","0.745008712004572"
"No transfer dependency","2014","Single parent ","no migration background","151","0.149636807088595","0.133872773396225","0.165400840780965"
"No transfer dependency","2014","Single parent ","direct migration background","18","","",""
"No transfer dependency","2014","Single parent ","indirect migration background","14","","",""
"No transfer dependency","2014","Couple + C. LE 16 ","no migration background","31","0.0131795437631122","0.00982694586479333","0.0165321416614311"
"No transfer dependency","2014","Couple + C. LE 16 ","direct migration background","20","","",""
"No transfer dependency","2014","Couple + C. LE 16 ","indirect migration background","4","","",""
"No transfer dependency","2014","Couple + C. GT 16 ","no migration background","522","0.266751951384272","0.248590502544765","0.284913400223779"
"No transfer dependency","2014","Couple + C. GT 16 ","direct migration background","92","0.184963775694666","0.153973800278177","0.215953751111156"
"No transfer dependency","2014","Couple + C. GT 16 ","indirect migration background","30","0.171841892525987","0.126507434809247","0.217176350242727"
"No transfer dependency","2014","Couple + C. LE and GT 16","no migration background","","","",""
"No transfer dependency","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"No transfer dependency","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very low transfer dependency","2014","1-pers.-HH","no migration background","289","0.0870244397181848","0.0770324825073442","0.0970163969290254"
"Very low transfer dependency","2014","1-pers.-HH","direct migration background","35","0.0768696688489078","0.0506329504795873","0.103106387218228"
"Very low transfer dependency","2014","1-pers.-HH","indirect migration background","24","","",""
"Very low transfer dependency","2014","(Married) couple without C. ","no migration background","828","0.118463945769939","0.110744445726163","0.126183445813715"
"Very low transfer dependency","2014","(Married) couple without C. ","direct migration background","133","0.127369855322751","0.10676841739202","0.147971293253482"
"Very low transfer dependency","2014","(Married) couple without C. ","indirect migration background","45","0.232214719219107","0.174272147019721","0.290157291418493"
"Very low transfer dependency","2014","Single parent ","no migration background","1083","0.535083668143847","0.513042015188238","0.557125321099457"
"Very low transfer dependency","2014","Single parent ","direct migration background","108","0.293139945995718","0.244322047601928","0.341957844389509"
"Very low transfer dependency","2014","Single parent ","indirect migration background","113","0.470603357341356","0.409697881583762","0.53150883309895"
"Very low transfer dependency","2014","Couple + C. LE 16 ","no migration background","3724","0.841558445191617","0.830823770264989","0.852293120118245"
"Very low transfer dependency","2014","Couple + C. LE 16 ","direct migration background","1189","0.716355561882426","0.695278325563572","0.73743279820128"
"Very low transfer dependency","2014","Couple + C. LE 16 ","indirect migration background","436","0.786778000305446","0.752885097179028","0.820670903431865"
"Very low transfer dependency","2014","Couple + C. GT 16 ","no migration background","1637","0.685422396563674","0.666353995559308","0.70449079756804"
"Very low transfer dependency","2014","Couple + C. GT 16 ","direct migration background","369","0.631295437686406","0.592787964995388","0.669802910377424"
"Very low transfer dependency","2014","Couple + C. GT 16 ","indirect migration background","205","0.748025429323553","0.695852669482296","0.800198189164811"
"Very low transfer dependency","2014","Couple + C. LE and GT 16","no migration background","1332","0.887350619717632","0.87164641975054","0.903054819684723"
"Very low transfer dependency","2014","Couple + C. LE and GT 16","direct migration background","385","0.719260667131548","0.683717289727852","0.754804044535244"
"Very low transfer dependency","2014","Couple + C. LE and GT 16","indirect migration background","198","0.702418110283164","0.649338618029058","0.75549760253727"
"Low transfer dependency","2014","1-pers.-HH","no migration background","141","0.0420046140238843","0.0348936156466297","0.0491156124011388"
"Low transfer dependency","2014","1-pers.-HH","direct migration background","24","","",""
"Low transfer dependency","2014","1-pers.-HH","indirect migration background","13","","",""
"Low transfer dependency","2014","(Married) couple without C. ","no migration background","170","0.0259790774913933","0.0221791785823475","0.0297789764004391"
"Low transfer dependency","2014","(Married) couple without C. ","direct migration background","70","0.0631944955575336","0.0481591489821517","0.0782298421329155"
"Low transfer dependency","2014","(Married) couple without C. ","indirect migration background","14","","",""
"Low transfer dependency","2014","Single parent ","no migration background","272","0.137029583828308","0.121832822795208","0.152226344861408"
"Low transfer dependency","2014","Single parent ","direct migration background","54","0.189036112129833","0.147045906277393","0.231026317982272"
"Low transfer dependency","2014","Single parent ","indirect migration background","56","0.18283917991604","0.135673441484441","0.23000491834764"
"Low transfer dependency","2014","Couple + C. LE 16 ","no migration background","446","0.0963345795864758","0.0876608247324984","0.105008334440453"
"Low transfer dependency","2014","Couple + C. LE 16 ","direct migration background","270","0.128924934068303","0.113255314217473","0.144594553919133"
"Low transfer dependency","2014","Couple + C. LE 16 ","indirect migration background","63","0.102852410277586","0.0777158501985848","0.127988970356588"
"Low transfer dependency","2014","Couple + C. GT 16 ","no migration background","70","0.0274470809660982","0.0207378007043537","0.0341563612278427"
"Low transfer dependency","2014","Couple + C. GT 16 ","direct migration background","71","0.123286007564912","0.0970453146820702","0.149526700447755"
"Low transfer dependency","2014","Couple + C. GT 16 ","indirect migration background","20","","",""
"Low transfer dependency","2014","Couple + C. LE and GT 16","no migration background","143","0.0692030803307443","0.0565965966366141","0.0818095640248745"
"Low transfer dependency","2014","Couple + C. LE and GT 16","direct migration background","91","0.0837575301784087","0.0618455792881657","0.105669481068652"
"Low transfer dependency","2014","Couple + C. LE and GT 16","indirect migration background","38","0.0813139270915783","0.0495823472371317","0.113045506946025"
"High transfer dependency","2014","1-pers.-HH","no migration background","89","0.0322344581100396","0.0259734302565995","0.0384954859634796"
"High transfer dependency","2014","1-pers.-HH","direct migration background","36","0.081802989018399","0.0548098729728635","0.108796105063935"
"High transfer dependency","2014","1-pers.-HH","indirect migration background","11","","",""
"High transfer dependency","2014","(Married) couple without C. ","no migration background","50","0.00839635272693124","0.00621668430426802","0.0105760211495945"
"High transfer dependency","2014","(Married) couple without C. ","direct migration background","46","0.0241302255080348","0.0146476627776182","0.0336127882384514"
"High transfer dependency","2014","(Married) couple without C. ","indirect migration background","3","","",""
"High transfer dependency","2014","Single parent ","no migration background","202","0.0746665981836187","0.0630505551224786","0.0862826412447588"
