"transab_cat","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2016","(1b) general elementary school","East Germany","48","0.174725001801506","0.124885633348181","0.224564370254831"
"Very low transfer dependency","2016","(1c) basic vocational qualification","West Germany","1472","0.249890343685905","0.236782647219607","0.262998040152202"
"Very low transfer dependency","2016","(1c) basic vocational qualification","East Germany","178","0.199417606616291","0.172540716664687","0.226294496567896"
"Very low transfer dependency","2016","(2b) intermediate general qualification","West Germany","359","0.476358484881294","0.437963420449738","0.51475354931285"
"Very low transfer dependency","2016","(2b) intermediate general qualification","East Germany","55","0.511164681848551","0.424227023540841","0.59810234015626"
"Very low transfer dependency","2016","(2a) intermediate vocational","West Germany","1763","0.363052850375171","0.347153336828437","0.378952363921905"
"Very low transfer dependency","2016","(2a) intermediate vocational","East Germany","732","0.348216986268983","0.325947246051138","0.370486726486828"
"Very low transfer dependency","2016","(2c_gen) general maturity certificate","West Germany","649","0.507338867460121","0.477888040190545","0.536789694729696"
"Very low transfer dependency","2016","(2c_gen) general maturity certificate","East Germany","74","0.394748267813401","0.317296646637206","0.472199888989597"
"Very low transfer dependency","2016","(2c_voc) vocational maturity certificate","West Germany","1140","0.407041977670907","0.385944281658174","0.42813967368364"
"Very low transfer dependency","2016","(2c_voc) vocational maturity certificate","East Germany","166","0.38071687242274","0.329180174663803","0.432253570181676"
"Very low transfer dependency","2016","(3a) lower tertiary education","West Germany","646","0.372726314609415","0.346237247216534","0.399215382002295"
"Very low transfer dependency","2016","(3a) lower tertiary education","East Germany","152","0.226689254486466","0.191342772273694","0.262035736699238"
"Very low transfer dependency","2016","(3b) higher tertiary education","West Germany","1669","0.374289530873318","0.357636310893601","0.390942750853035"
"Very low transfer dependency","2016","(3b) higher tertiary education","East Germany","311","0.290795348669416","0.25930668597395","0.322284011364881"
"Low transfer dependency","2016","(0) in school","West Germany","59","0.0778560108445475","0.0563625490781747","0.0993494726109204"
"Low transfer dependency","2016","(0) in school","East Germany","9","","",""
"Low transfer dependency","2016","(1a) inadequately completed","West Germany","74","0.14803369368688","0.11406999780779","0.18199738956597"
"Low transfer dependency","2016","(1a) inadequately completed","East Germany","4","","",""
"Low transfer dependency","2016","(1b) general elementary school","West Germany","203","0.0810344713704947","0.0682050308668028","0.0938639118741867"
"Low transfer dependency","2016","(1b) general elementary school","East Germany","31","0.0931211444303453","0.0549799358929584","0.131262352967732"
"Low transfer dependency","2016","(1c) basic vocational qualification","West Germany","262","0.0472142327237173","0.0407929268258817","0.0536355386215529"
"Low transfer dependency","2016","(1c) basic vocational qualification","East Germany","76","0.0749860383699252","0.057270327054781","0.0927017496850695"
"Low transfer dependency","2016","(2b) intermediate general qualification","West Germany","78","0.0784195633981058","0.0577529057062237","0.0990862210899879"
"Low transfer dependency","2016","(2b) intermediate general qualification","East Germany","23","","",""
"Low transfer dependency","2016","(2a) intermediate vocational","West Germany","179","0.0406494923460794","0.0341202403512141","0.0471787443409447"
"Low transfer dependency","2016","(2a) intermediate vocational","East Germany","162","0.0838380010038326","0.0708827673547968","0.0967932346528683"
"Low transfer dependency","2016","(2c_gen) general maturity certificate","West Germany","122","0.0978111934244952","0.0803120304130125","0.115310356435978"
"Low transfer dependency","2016","(2c_gen) general maturity certificate","East Germany","30","0.229830548347667","0.163165316088208","0.296495780607125"
"Low transfer dependency","2016","(2c_voc) vocational maturity certificate","West Germany","149","0.0487508566405166","0.0395029865342701","0.057998726746763"
"Low transfer dependency","2016","(2c_voc) vocational maturity certificate","East Germany","31","0.0688829606933943","0.0420029806847087","0.0957629407020799"
"Low transfer dependency","2016","(3a) lower tertiary education","West Germany","42","0.0265944980542873","0.0177802371122469","0.0354087589963278"
"Low transfer dependency","2016","(3a) lower tertiary education","East Germany","26","","",""
"Low transfer dependency","2016","(3b) higher tertiary education","West Germany","142","0.0372367472173573","0.0307211641001971","0.0437523303345175"
"Low transfer dependency","2016","(3b) higher tertiary education","East Germany","35","0.0320024905192223","0.019798448054583","0.0442065329838617"
"High transfer dependency","2016","(0) in school","West Germany","37","0.0495661092830405","0.0321554868493848","0.0669767317166961"
"High transfer dependency","2016","(0) in school","East Germany","7","","",""
"High transfer dependency","2016","(1a) inadequately completed","West Germany","50","0.116552023284188","0.0858636516659506","0.147240394902426"
"High transfer dependency","2016","(1a) inadequately completed","East Germany","11","","",""
"High transfer dependency","2016","(1b) general elementary school","West Germany","144","0.0557338504063714","0.0449486072866875","0.0665190935260553"
"High transfer dependency","2016","(1b) general elementary school","East Germany","29","","",""
"High transfer dependency","2016","(1c) basic vocational qualification","West Germany","111","0.0200025398870062","0.0157637263929838","0.0242413533810286"
"High transfer dependency","2016","(1c) basic vocational qualification","East Germany","37","0.0331325457761803","0.0210931381176291","0.0451719534347315"
"High transfer dependency","2016","(2b) intermediate general qualification","West Germany","33","0.0563386457948769","0.0386129741761955","0.0740643174135583"
"High transfer dependency","2016","(2b) intermediate general qualification","East Germany","15","","",""
"High transfer dependency","2016","(2a) intermediate vocational","West Germany","62","0.011728717065588","0.00816904037056709","0.0152883937606089"
"High transfer dependency","2016","(2a) intermediate vocational","East Germany","62","0.0338944273598415","0.0254355038132675","0.0423533509064155"
"High transfer dependency","2016","(2c_gen) general maturity certificate","West Germany","54","0.0500212956995169","0.037180004810132","0.0628625865889018"
"High transfer dependency","2016","(2c_gen) general maturity certificate","East Germany","14","","",""
"High transfer dependency","2016","(2c_voc) vocational maturity certificate","West Germany","49","0.0172468214291785","0.0116559408222787","0.0228377020360783"
"High transfer dependency","2016","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"High transfer dependency","2016","(3a) lower tertiary education","West Germany","7","","",""
"High transfer dependency","2016","(3a) lower tertiary education","East Germany","3","","",""
"High transfer dependency","2016","(3b) higher tertiary education","West Germany","45","0.0167156162687679","0.0123038912464192","0.0211273412911167"
"High transfer dependency","2016","(3b) higher tertiary education","East Germany","10","","",""
"Very high transfer dependency","2016","(0) in school","West Germany","30","0.0332752014677091","0.018888120030036","0.0476622829053821"
"Very high transfer dependency","2016","(0) in school","East Germany","5","","",""
"Very high transfer dependency","2016","(1a) inadequately completed","West Germany","62","0.112390530011328","0.0821841091532849","0.14259695086937"
"Very high transfer dependency","2016","(1a) inadequately completed","East Germany","9","","",""
"Very high transfer dependency","2016","(1b) general elementary school","West Germany","104","0.0310316331971653","0.0228793300427336","0.0391839363515969"
"Very high transfer dependency","2016","(1b) general elementary school","East Germany","16","","",""
"Very high transfer dependency","2016","(1c) basic vocational qualification","West Germany","80","0.0114272801443714","0.00820943597506751","0.0146451243136753"
"Very high transfer dependency","2016","(1c) basic vocational qualification","East Germany","25","","",""
"Very high transfer dependency","2016","(2b) intermediate general qualification","West Germany","31","0.0221094437778661","0.0108056182107647","0.0334132693449675"
"Very high transfer dependency","2016","(2b) intermediate general qualification","East Germany","8","","",""
"Very high transfer dependency","2016","(2a) intermediate vocational","West Germany","45","0.0108428615454253","0.00741871917775625","0.0142670039130944"
"Very high transfer dependency","2016","(2a) intermediate vocational","East Germany","43","0.0251714620773947","0.0178490023124367","0.0324939218423526"
"Very high transfer dependency","2016","(2c_gen) general maturity certificate","West Germany","39","0.0297632137496169","0.0197527761999917","0.0397736512992421"
"Very high transfer dependency","2016","(2c_gen) general maturity certificate","East Germany","6","","",""
"Very high transfer dependency","2016","(2c_voc) vocational maturity certificate","West Germany","45","0.0143247509556361","0.00922188780163066","0.0194276141096415"
"Very high transfer dependency","2016","(2c_voc) vocational maturity certificate","East Germany","10","","",""
"Very high transfer dependency","2016","(3a) lower tertiary education","West Germany","4","","",""
"Very high transfer dependency","2016","(3a) lower tertiary education","East Germany","3","","",""
"Very high transfer dependency","2016","(3b) higher tertiary education","West Germany","48","0.0122954678424427","0.00850324612807135","0.0160876895568141"
"Very high transfer dependency","2016","(3b) higher tertiary education","East Germany","14","","",""
"Complete transfer dependency","2016","(0) in school","West Germany","16","","",""
"Complete transfer dependency","2016","(0) in school","East Germany","5","","",""
"Complete transfer dependency","2016","(1a) inadequately completed","West Germany","43","0.0724002222627637","0.0476160902611325","0.097184354264395"
"Complete transfer dependency","2016","(1a) inadequately completed","East Germany","6","","",""
"Complete transfer dependency","2016","(1b) general elementary school","West Germany","81","0.0361140030745129","0.0273425033149746","0.0448855028340512"
"Complete transfer dependency","2016","(1b) general elementary school","East Germany","22","","",""
"Complete transfer dependency","2016","(1c) basic vocational qualification","West Germany","58","0.0136551240741555","0.0101415308388915","0.0171687173094195"
"Complete transfer dependency","2016","(1c) basic vocational qualification","East Germany","34","0.0291171032362832","0.0178073858070071","0.0404268206655592"
"Complete transfer dependency","2016","(2b) intermediate general qualification","West Germany","21","","",""
"Complete transfer dependency","2016","(2b) intermediate general qualification","East Germany","7","","",""
"Complete transfer dependency","2016","(2a) intermediate vocational","West Germany","22","","",""
"Complete transfer dependency","2016","(2a) intermediate vocational","East Germany","16","","",""
"Complete transfer dependency","2016","(2c_gen) general maturity certificate","West Germany","30","0.0203051264694665","0.0119966279321676","0.0286136250067655"
"Complete transfer dependency","2016","(2c_gen) general maturity certificate","East Germany","3","","",""
"Complete transfer dependency","2016","(2c_voc) vocational maturity certificate","West Germany","29","","",""
"Complete transfer dependency","2016","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"Complete transfer dependency","2016","(3a) lower tertiary education","West Germany","1","","",""
"Complete transfer dependency","2016","(3a) lower tertiary education","East Germany","","","",""
"Complete transfer dependency","2016","(3b) higher tertiary education","West Germany","34","0.00820087481736391","0.00509739003638157","0.0113043595983462"
"Complete transfer dependency","2016","(3b) higher tertiary education","East Germany","2","","",""
"No transfer dependency","2017","(0) in school","West Germany","5","","",""
"No transfer dependency","2017","(0) in school","East Germany","","","",""
"No transfer dependency","2017","(1a) inadequately completed","West Germany","114","0.289655184166069","0.262526969655616","0.316783398676523"
"No transfer dependency","2017","(1a) inadequately completed","East Germany","21","","",""
"No transfer dependency","2017","(1b) general elementary school","West Germany","644","0.509970948567356","0.488696349270953","0.531245547863759"
"No transfer dependency","2017","(1b) general elementary school","East Germany","82","0.488585142078304","0.43266919285219","0.544501091304418"
"No transfer dependency","2017","(1c) basic vocational qualification","West Germany","2351","0.676794494774813","0.66285738833094","0.690731601218686"
"No transfer dependency","2017","(1c) basic vocational qualification","East Germany","489","0.659890281104235","0.628428420627481","0.691352141580989"
"No transfer dependency","2017","(2b) intermediate general qualification","West Germany","161","0.361789102147117","0.326690348813031","0.396887855481202"
"No transfer dependency","2017","(2b) intermediate general qualification","East Germany","31","0.225847915468776","0.160648945520933","0.291046885416619"
"No transfer dependency","2017","(2a) intermediate vocational","West Germany","1744","0.584833068286379","0.569670494584849","0.599995641987909"
"No transfer dependency","2017","(2a) intermediate vocational","East Germany","952","0.548682410192077","0.527035210622532","0.570329609761621"
"No transfer dependency","2017","(2c_gen) general maturity certificate","West Germany","251","0.288320404497887","0.265740438026163","0.310900370969612"
"No transfer dependency","2017","(2c_gen) general maturity certificate","East Germany","33","0.330066732660972","0.27045032680735","0.389683138514594"
"No transfer dependency","2017","(2c_voc) vocational maturity certificate","West Germany","749","0.482661490431493","0.462195202560744","0.503127778302242"
"No transfer dependency","2017","(2c_voc) vocational maturity certificate","East Germany","135","0.462901231333218","0.414518625435558","0.511283837230879"
"No transfer dependency","2017","(3a) lower tertiary education","West Germany","683","0.601186825025346","0.576095973316214","0.626277676734477"
"No transfer dependency","2017","(3a) lower tertiary education","East Germany","366","0.722889246843931","0.686146363425008","0.759632130262855"
"No transfer dependency","2017","(3b) higher tertiary education","West Germany","1486","0.546490336399217","0.530890027991787","0.562090644806647"
"No transfer dependency","2017","(3b) higher tertiary education","East Germany","478","0.626187916856214","0.595109974287492","0.657265859424937"
"Very low transfer dependency","2017","(0) in school","West Germany","510","0.814295791627381","0.784583434103431","0.84400814915133"
"Very low transfer dependency","2017","(0) in school","East Germany","103","0.845820391670901","0.784904058763521","0.906736724578281"
"Very low transfer dependency","2017","(1a) inadequately completed","West Germany","130","0.255548748528677","0.229463140643759","0.281634356413596"
"Very low transfer dependency","2017","(1a) inadequately completed","East Germany","8","","",""
"Very low transfer dependency","2017","(1b) general elementary school","West Germany","619","0.265473040213703","0.246680225202344","0.284265855225062"
"Very low transfer dependency","2017","(1b) general elementary school","East Germany","58","0.149963524091328","0.110025138726786","0.18990190945587"
"Very low transfer dependency","2017","(1c) basic vocational qualification","West Germany","1464","0.235894730871451","0.223243273664426","0.248546188078477"
"Very low transfer dependency","2017","(1c) basic vocational qualification","East Germany","192","0.184512312732837","0.158751450571801","0.210273174893873"
"Very low transfer dependency","2017","(2b) intermediate general qualification","West Germany","385","0.471712932671056","0.435249653378305","0.508176211963807"
"Very low transfer dependency","2017","(2b) intermediate general qualification","East Germany","58","0.41171603755857","0.334977778149512","0.488454296967629"
"Very low transfer dependency","2017","(2a) intermediate vocational","West Germany","1974","0.352694265756416","0.337991483899679","0.367397047613153"
"Very low transfer dependency","2017","(2a) intermediate vocational","East Germany","808","0.326166251405445","0.30577255440248","0.346559948408411"
"Very low transfer dependency","2017","(2c_gen) general maturity certificate","West Germany","805","0.545153155164","0.520331244715644","0.569975065612357"
"Very low transfer dependency","2017","(2c_gen) general maturity certificate","East Germany","109","0.414399776038964","0.351945883215671","0.476853668862257"
"Very low transfer dependency","2017","(2c_voc) vocational maturity certificate","West Germany","1246","0.417676454783287","0.39747733139997","0.437875578166604"
"Very low transfer dependency","2017","(2c_voc) vocational maturity certificate","East Germany","204","0.412385466143451","0.364619787840304","0.460151144446597"
"Very low transfer dependency","2017","(3a) lower tertiary education","West Germany","736","0.371024950371778","0.346271018301239","0.395778882442316"
"Very low transfer dependency","2017","(3a) lower tertiary education","East Germany","170","0.215765394367712","0.181995899837647","0.249534888897778"
"Very low transfer dependency","2017","(3b) higher tertiary education","West Germany","1839","0.380589575047294","0.365374770866127","0.395804379228461"
"Very low transfer dependency","2017","(3b) higher tertiary education","East Germany","330","0.301437405665927","0.271961002657585","0.330913808674269"
"Low transfer dependency","2017","(0) in school","West Germany","59","0.0743469519290834","0.0543026541501541","0.0943912497080127"
"Low transfer dependency","2017","(0) in school","East Germany","14","","",""
"Low transfer dependency","2017","(1a) inadequately completed","West Germany","93","0.122543759115118","0.102932553947343","0.142154964282894"
"Low transfer dependency","2017","(1a) inadequately completed","East Germany","16","","",""
"Low transfer dependency","2017","(1b) general elementary school","West Germany","221","0.0924159930481025","0.0800907713109727","0.104741214785232"
"Low transfer dependency","2017","(1b) general elementary school","East Germany","37","0.094534488326447","0.0618072017958711","0.127261774857023"
"Low transfer dependency","2017","(1c) basic vocational qualification","West Germany","255","0.0410252005800173","0.035114570395424","0.0469358307646105"
"Low transfer dependency","2017","(1c) basic vocational qualification","East Germany","73","0.0645941799676528","0.0482698358187448","0.0809185241165608"
"Low transfer dependency","2017","(2b) intermediate general qualification","West Germany","80","0.0662519042080597","0.0480843740409071","0.0844194343752123"
"Low transfer dependency","2017","(2b) intermediate general qualification","East Germany","29","","",""
"Low transfer dependency","2017","(2a) intermediate vocational","West Germany","205","0.0316575434850887","0.0262699021026596","0.0370451848675179"
"Low transfer dependency","2017","(2a) intermediate vocational","East Germany","132","0.0594129512630271","0.0491294706822342","0.0696964318438199"
"Low transfer dependency","2017","(2c_gen) general maturity certificate","West Germany","122","0.064415714234348","0.0521785519682193","0.0766528765004768"
"Low transfer dependency","2017","(2c_gen) general maturity certificate","East Germany","24","","",""
"Low transfer dependency","2017","(2c_voc) vocational maturity certificate","West Germany","125","0.041801017435008","0.0336040798377031","0.0499979550323129"
"Low transfer dependency","2017","(2c_voc) vocational maturity certificate","East Germany","33","0.063955092401441","0.0402138240310002","0.0876963607718819"
"Low transfer dependency","2017","(3a) lower tertiary education","West Germany","32","0.0204759569233196","0.0132189826774485","0.0277329311691906"
"Low transfer dependency","2017","(3a) lower tertiary education","East Germany","20","","",""
"Low transfer dependency","2017","(3b) higher tertiary education","West Germany","163","0.0409785225916101","0.0347663861918753","0.0471906589913449"
"Low transfer dependency","2017","(3b) higher tertiary education","East Germany","60","0.0472977583514218","0.0336622252146415","0.0609332914882021"
"High transfer dependency","2017","(0) in school","West Germany","41","0.0549671878680714","0.037552714416318","0.0723816613198248"
"High transfer dependency","2017","(0) in school","East Germany","9","","",""
"High transfer dependency","2017","(1a) inadequately completed","West Germany","86","0.0875516395865023","0.0706479215555846","0.10445535761742"
"High transfer dependency","2017","(1a) inadequately completed","East Germany","17","","",""
"High transfer dependency","2017","(1b) general elementary school","West Germany","176","0.0535372451160833","0.0439574211050818","0.0631170691270848"
"High transfer dependency","2017","(1b) general elementary school","East Germany","32","0.0635096674462886","0.0362292839062076","0.0907900509863697"
"High transfer dependency","2017","(1c) basic vocational qualification","West Germany","128","0.024928498541547","0.0202825849741031","0.029574412108991"
"High transfer dependency","2017","(1c) basic vocational qualification","East Germany","49","0.032886338061531","0.0210426889779623","0.0447299871450997"
"High transfer dependency","2017","(2b) intermediate general qualification","West Germany","40","0.0358769786271266","0.0222920925651318","0.0494618646891214"
"High transfer dependency","2017","(2b) intermediate general qualification","East Germany","19","","",""
"High transfer dependency","2017","(2a) intermediate vocational","West Germany","64","0.0116470048227703","0.00834552417301824","0.0149484854725224"
"High transfer dependency","2017","(2a) intermediate vocational","East Germany","73","0.028874728640716","0.0215902805018364","0.0361591767795956"
"High transfer dependency","2017","(2c_gen) general maturity certificate","West Germany","91","0.0458999875833479","0.0354684919401783","0.0563314832265174"
"High transfer dependency","2017","(2c_gen) general maturity certificate","East Germany","21","","",""
"High transfer dependency","2017","(2c_voc) vocational maturity certificate","West Germany","64","0.0265905692017268","0.0200012288290284","0.0331799095744253"
"High transfer dependency","2017","(2c_voc) vocational maturity certificate","East Germany","11","","",""
"High transfer dependency","2017","(3a) lower tertiary education","West Germany","7","","",""
"High transfer dependency","2017","(3a) lower tertiary education","East Germany","12","","",""
"High transfer dependency","2017","(3b) higher tertiary education","West Germany","74","0.0143690996913209","0.0106398573872755","0.0180983419953663"
"High transfer dependency","2017","(3b) higher tertiary education","East Germany","9","","",""
"Very high transfer dependency","2017","(0) in school","West Germany","25","","",""
"Very high transfer dependency","2017","(0) in school","East Germany","4","","",""
"Very high transfer dependency","2017","(1a) inadequately completed","West Germany","113","0.103282862572485","0.0850821740110982","0.121483551133872"
"Very high transfer dependency","2017","(1a) inadequately completed","East Germany","25","","",""
"Very high transfer dependency","2017","(1b) general elementary school","West Germany","124","0.0377497707928898","0.0296386862544779","0.0458608553313017"
"Very high transfer dependency","2017","(1b) general elementary school","East Germany","18","","",""
"Very high transfer dependency","2017","(1c) basic vocational qualification","West Germany","65","0.00983176154796626","0.00689157424590943","0.0127719488500231"
"Very high transfer dependency","2017","(1c) basic vocational qualification","East Germany","33","0.0290258499103241","0.0178768651933106","0.0401748346273375"
"Very high transfer dependency","2017","(2b) intermediate general qualification","West Germany","24","","",""
"Very high transfer dependency","2017","(2b) intermediate general qualification","East Germany","12","","",""
"Very high transfer dependency","2017","(2a) intermediate vocational","West Germany","49","0.0100436447049809","0.00697533437816012","0.0131119550318018"
"Very high transfer dependency","2017","(2a) intermediate vocational","East Germany","36","0.0159951007384887","0.0105376202429377","0.0214525812340397"
"Very high transfer dependency","2017","(2c_gen) general maturity certificate","West Germany","64","0.027820875958706","0.0196229896375555","0.0360187622798566"
"Very high transfer dependency","2017","(2c_gen) general maturity certificate","East Germany","21","","",""
"Very high transfer dependency","2017","(2c_voc) vocational maturity certificate","West Germany","44","0.011325411420002","0.00699146009312879","0.0156593627468751"
"Very high transfer dependency","2017","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"Very high transfer dependency","2017","(3a) lower tertiary education","West Germany","5","","",""
"Very high transfer dependency","2017","(3a) lower tertiary education","East Germany","2","","",""
"Very high transfer dependency","2017","(3b) higher tertiary education","West Germany","71","0.00775707029976539","0.00500786901543895","0.0105062715840918"
"Very high transfer dependency","2017","(3b) higher tertiary education","East Germany","10","","",""
"Complete transfer dependency","2017","(0) in school","West Germany","18","","",""
"Complete transfer dependency","2017","(0) in school","East Germany","5","","",""
"Complete transfer dependency","2017","(1a) inadequately completed","West Germany","538","0.141417806031147","0.12057822724319","0.162257384819105"
"Complete transfer dependency","2017","(1a) inadequately completed","East Germany","114","0.156591439343816","0.106351041163929","0.206831837523703"
"Complete transfer dependency","2017","(1b) general elementary school","West Germany","337","0.0408530022618654","0.0324287312140935","0.0492772733096373"
"Complete transfer dependency","2017","(1b) general elementary school","East Germany","80","0.182920285401811","0.13967467288383","0.226165897919791"
"Complete transfer dependency","2017","(1c) basic vocational qualification","West Germany","63","0.011525313684205","0.00834467756348295","0.0147059498049271"
"Complete transfer dependency","2017","(1c) basic vocational qualification","East Germany","35","0.0290910382234199","0.017929915618559","0.0402521608282809"
"Complete transfer dependency","2017","(2b) intermediate general qualification","West Germany","30","0.0327818780248924","0.0197753623014232","0.0457883937483617"
"Complete transfer dependency","2017","(2b) intermediate general qualification","East Germany","9","","",""
"Complete transfer dependency","2017","(2a) intermediate vocational","West Germany","21","","",""
"Complete transfer dependency","2017","(2a) intermediate vocational","East Germany","29","","",""
"Complete transfer dependency","2017","(2c_gen) general maturity certificate","West Germany","213","0.0283898625617106","0.020110993574028","0.0366687315493931"
"Complete transfer dependency","2017","(2c_gen) general maturity certificate","East Germany","31","0.02740769353304","0.00670862510806354","0.0481067619580165"
"Complete transfer dependency","2017","(2c_voc) vocational maturity certificate","West Germany","62","0.0199450567284829","0.0142187685601883","0.0256713448967776"
"Complete transfer dependency","2017","(2c_voc) vocational maturity certificate","East Germany","13","","",""
"Complete transfer dependency","2017","(3a) lower tertiary education","West Germany","","","",""
"Complete transfer dependency","2017","(3a) lower tertiary education","East Germany","","","",""
"Complete transfer dependency","2017","(3b) higher tertiary education","West Germany","279","0.00981539597079228","0.00672609184151741","0.0129047001000672"
"Complete transfer dependency","2017","(3b) higher tertiary education","East Germany","44","0.0123190445677023","0.00523355107358542","0.0194045380618191"
"No transfer dependency","2018","(0) in school","West Germany","3","","",""
"No transfer dependency","2018","(0) in school","East Germany","1","","",""
"No transfer dependency","2018","(1a) inadequately completed","West Germany","127","0.242150659627549","0.220789830015346","0.263511489239753"
"No transfer dependency","2018","(1a) inadequately completed","East Germany","26","","",""
"No transfer dependency","2018","(1b) general elementary school","West Germany","638","0.527422022166855","0.506668384546557","0.548175659787153"
"No transfer dependency","2018","(1b) general elementary school","East Germany","89","0.485181015189236","0.433264890311678","0.537097140066794"
"No transfer dependency","2018","(1c) basic vocational qualification","West Germany","2221","0.670406640211247","0.655909927084426","0.684903353338069"
"No transfer dependency","2018","(1c) basic vocational qualification","East Germany","451","0.656095784902394","0.623220972736651","0.688970597068136"
"No transfer dependency","2018","(2b) intermediate general qualification","West Germany","154","0.336214366766166","0.301514312650523","0.370914420881809"
"No transfer dependency","2018","(2b) intermediate general qualification","East Germany","31","0.28094896736983","0.212159848864365","0.349738085875296"
"No transfer dependency","2018","(2a) intermediate vocational","West Germany","1619","0.576584511476314","0.560812311599912","0.592356711352716"
"No transfer dependency","2018","(2a) intermediate vocational","East Germany","961","0.565618695846102","0.543763632914103","0.587473758778101"
"No transfer dependency","2018","(2c_gen) general maturity certificate","West Germany","261","0.29131741269375","0.26969300253692","0.312941822850579"
"No transfer dependency","2018","(2c_gen) general maturity certificate","East Germany","37","0.277185307940606","0.222567177878351","0.33180343800286"
"No transfer dependency","2018","(2c_voc) vocational maturity certificate","West Germany","719","0.482914296682434","0.46197602991094","0.503852563453927"
"No transfer dependency","2018","(2c_voc) vocational maturity certificate","East Germany","132","0.44635376356412","0.397142917243792","0.495564609884447"
"No transfer dependency","2018","(3a) lower tertiary education","West Germany","657","0.593423288492288","0.567812051641616","0.61903452534296"
"No transfer dependency","2018","(3a) lower tertiary education","East Germany","353","0.732936366935158","0.695894034609207","0.76997869926111"
"No transfer dependency","2018","(3b) higher tertiary education","West Germany","1527","0.569623474145941","0.55425648646728","0.584990461824603"
"No transfer dependency","2018","(3b) higher tertiary education","East Germany","462","0.646901064758512","0.615950577459276","0.677851552057749"
"Very low transfer dependency","2018","(0) in school","West Germany","419","0.810530969438821","0.777720553576538","0.843341385301104"
"Very low transfer dependency","2018","(0) in school","East Germany","90","0.787622425600128","0.715924523341761","0.859320327858494"
"Very low transfer dependency","2018","(1a) inadequately completed","West Germany","125","0.212288790123712","0.191898148438371","0.232679431809053"
"Very low transfer dependency","2018","(1a) inadequately completed","East Germany","13","","",""
"Very low transfer dependency","2018","(1b) general elementary school","West Germany","562","0.262162944367904","0.243880079726224","0.280445809009585"
"Very low transfer dependency","2018","(1b) general elementary school","East Germany","54","0.141048220815213","0.1048913123322","0.177205129298226"
"Very low transfer dependency","2018","(1c) basic vocational qualification","West Germany","1329","0.236415604104766","0.22331239246237","0.249518815747163"
"Very low transfer dependency","2018","(1c) basic vocational qualification","East Germany","174","0.181656509772088","0.154972308624606","0.208340710919571"
"Very low transfer dependency","2018","(2b) intermediate general qualification","West Germany","393","0.492266875666805","0.45554489060075","0.52898886073286"
"Very low transfer dependency","2018","(2b) intermediate general qualification","East Germany","71","0.40552185387237","0.330376653678489","0.480667054066252"
"Very low transfer dependency","2018","(2a) intermediate vocational","West Germany","1854","0.365713517292448","0.35033938370341","0.381087650881486"
"Very low transfer dependency","2018","(2a) intermediate vocational","East Germany","744","0.318857423985794","0.298309313075196","0.339405534896393"
"Very low transfer dependency","2018","(2c_gen) general maturity certificate","West Germany","787","0.537513865286191","0.513784869382254","0.561242861190129"
"Very low transfer dependency","2018","(2c_gen) general maturity certificate","East Germany","99","0.465903290067703","0.405034302522357","0.526772277613049"
"Very low transfer dependency","2018","(2c_voc) vocational maturity certificate","West Germany","1166","0.431470684322027","0.410717893398622","0.452223475245432"
"Very low transfer dependency","2018","(2c_voc) vocational maturity certificate","East Germany","190","0.44901567571854","0.399777105822622","0.498254245614459"
"Very low transfer dependency","2018","(3a) lower tertiary education","West Germany","713","0.376460690126254","0.351198631068337","0.401722749184172"
"Very low transfer dependency","2018","(3a) lower tertiary education","East Germany","169","0.230381363338224","0.195126480829831","0.265636245846618"
"Very low transfer dependency","2018","(3b) higher tertiary education","West Germany","1725","0.359017431263095","0.344128915898843","0.373905946627347"
"Very low transfer dependency","2018","(3b) higher tertiary education","East Germany","320","0.285936196114926","0.256674234827844","0.315198157402009"
"Low transfer dependency","2018","(0) in school","West Germany","48","0.0692382186402398","0.0479837610783779","0.0904926762021017"
"Low transfer dependency","2018","(0) in school","East Germany","19","","",""
"Low transfer dependency","2018","(1a) inadequately completed","West Germany","124","0.13408553465085","0.117094794011211","0.151076275290489"
"Low transfer dependency","2018","(1a) inadequately completed","East Germany","12","","",""
"Low transfer dependency","2018","(1b) general elementary school","West Germany","245","0.0867894004286141","0.0750864012225852","0.0984923996346431"
"Low transfer dependency","2018","(1b) general elementary school","East Germany","39","0.0904424080585104","0.0606487209743986","0.120236095142622"
"Low transfer dependency","2018","(1c) basic vocational qualification","West Germany","222","0.0475946407891039","0.0410286373418019","0.054160644236406"
"Low transfer dependency","2018","(1c) basic vocational qualification","East Germany","64","0.0646794877882048","0.047656945479337","0.0817020300970727"
"Low transfer dependency","2018","(2b) intermediate general qualification","West Germany","73","0.0833832563512961","0.0630764600198675","0.103690052682725"
"Low transfer dependency","2018","(2b) intermediate general qualification","East Germany","16","","",""
"Low transfer dependency","2018","(2a) intermediate vocational","West Germany","179","0.0308440835505508","0.0253250863085759","0.0363630807925257"
"Low transfer dependency","2018","(2a) intermediate vocational","East Germany","143","0.053310556718216","0.043405316851439","0.063215796584993"
"Low transfer dependency","2018","(2c_gen) general maturity certificate","West Germany","120","0.0533473490985294","0.042652198196964","0.0640425000000947"
