"transab_cat","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Complete transfer dependency","2013","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2013","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","2013","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2013","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2013","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2013","Not Working","Couple + C. LE and GT 16","32","0.0289912270564324","0.0196638957703875","0.0383185583424773","5"
"High transfer dependency","2013","Full Time","Single parent ","25","","","","3"
"High transfer dependency","2013","Full Time","Couple + C. LE 16 ","37","0.00731054756776887","0.00427629440737176","0.010344800728166","3"
"High transfer dependency","2013","Full Time","Couple + C. GT 16 ","7","","","","3"
"High transfer dependency","2013","Full Time","Couple + C. LE and GT 16","21","","","","3"
"High transfer dependency","2013","Part Time","1-pers.-HH","48","0.0960739703273715","0.0724150851368501","0.119732855517893","3"
"High transfer dependency","2013","Part Time","(Married) couple without C. ","27","","","","3"
"High transfer dependency","2013","Part Time","Single parent ","201","0.149395949346496","0.127986454436953","0.170805444256039","3"
"High transfer dependency","2013","Part Time","Couple + C. LE 16 ","98","0.0330990505182045","0.0258799534431114","0.0403181475932975","3"
"High transfer dependency","2013","Part Time","Couple + C. GT 16 ","19","","","","3"
"High transfer dependency","2013","Part Time","Couple + C. LE and GT 16","32","0.028781023334056","0.0164396006143039","0.0411224460538081","3"
"High transfer dependency","2013","Not Working","Single parent ","178","0.134513577559529","0.115004247822503","0.154022907296555","3"
"High transfer dependency","2013","Full Time","1-pers.-HH","6","","","","3"
"High transfer dependency","2013","Full Time","(Married) couple without C. ","8","","","","3"
"High transfer dependency","2013","Not Working","Couple + C. LE 16 ","228","0.079951136838416","0.0696423706257548","0.0902599030510773","3"
"High transfer dependency","2013","Not Working","Couple + C. GT 16 ","44","0.0158697678953569","0.00928811797252731","0.0224514178181864","3"
"High transfer dependency","2013","Not Working","Couple + C. LE and GT 16","102","0.0610346969800539","0.0477263015881258","0.074343092371982","3"
"High transfer dependency","2013","Not Working","(Married) couple without C. ","104","0.0172519237029737","0.01354708036514","0.0209567670408075","3"
"High transfer dependency","2013","Not Working","1-pers.-HH","68","0.0295997339349002","0.0223579663865228","0.0368415014832775","3"
"Low transfer dependency","2013","Not Working","Single parent ","151","0.151503268223748","0.131002730841368","0.172003805606128","2"
"Low transfer dependency","2013","Not Working","Couple + C. LE 16 ","428","0.153392728328819","0.139695512293094","0.167089944364545","2"
"Low transfer dependency","2013","Full Time","1-pers.-HH","26","","","","2"
"Low transfer dependency","2013","Full Time","(Married) couple without C. ","34","0.0088686929454835","0.00510757209478343","0.0126298137961836","2"
"Low transfer dependency","2013","Full Time","Single parent ","73","0.0856188758090338","0.0666634410966197","0.104574310521448","2"
"Low transfer dependency","2013","Full Time","Couple + C. LE 16 ","265","0.0703748784639412","0.0612645736026315","0.0794851833252509","2"
"Low transfer dependency","2013","Full Time","Couple + C. GT 16 ","21","","","","2"
"Low transfer dependency","2013","Full Time","Couple + C. LE and GT 16","73","0.0472759936144495","0.0325879215784887","0.0619640656504103","2"
"Low transfer dependency","2013","Part Time","1-pers.-HH","87","0.143054932610614","0.114945448744608","0.171164416476621","2"
"Low transfer dependency","2013","Part Time","(Married) couple without C. ","63","0.0372970138522046","0.027215137713798","0.0473788899906111","2"
"Low transfer dependency","2013","Part Time","Single parent ","203","0.201016396155652","0.176947400861008","0.225085391450296","2"
"Low transfer dependency","2013","Part Time","Couple + C. LE 16 ","257","0.100324206632815","0.0882006511216425","0.112447762143988","2"
"Low transfer dependency","2013","Part Time","Couple + C. GT 16 ","34","0.0431287912263047","0.0297067940917163","0.0565507883608932","2"
"Low transfer dependency","2013","Part Time","Couple + C. LE and GT 16","69","0.0725164445463145","0.0533727880490229","0.0916601010436061","2"
"Low transfer dependency","2013","Not Working","1-pers.-HH","88","0.0415988117792567","0.033067037483423","0.0501305860750905","2"
"Low transfer dependency","2013","Not Working","(Married) couple without C. ","167","0.0317696876360297","0.0267793975432524","0.0367599777288071","2"
"Low transfer dependency","2013","Not Working","Couple + C. GT 16 ","117","0.0970801387982523","0.0814877375686151","0.11267254002789","2"
"Low transfer dependency","2013","Not Working","Couple + C. LE and GT 16","173","0.101159849233783","0.0843966137695302","0.117923084698037","2"
"No transfer dependency","2013","Full Time","Couple + C. GT 16 ","324","0.294110346429473","0.268553114240002","0.319667578618945","0"
"No transfer dependency","2013","Full Time","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2013","Part Time","1-pers.-HH","319","0.547190961269686","0.507228524482019","0.587153398057352","0"
"No transfer dependency","2013","Part Time","(Married) couple without C. ","1000","0.748947012708146","0.725876013178291","0.772018012238001","0"
"No transfer dependency","2013","Part Time","Single parent ","38","0.0899077634007319","0.0727281024326163","0.107087424368847","0"
"No transfer dependency","2013","Part Time","Couple + C. LE 16 ","5","","","","0"
"No transfer dependency","2013","Part Time","Couple + C. GT 16 ","136","0.156666391628718","0.132650739761148","0.180682043496288","0"
"No transfer dependency","2013","Part Time","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2013","Not Working","Couple + C. LE and GT 16","8","","","","0"
"No transfer dependency","2013","Not Working","Single parent ","98","0.141758348173906","0.121814531493404","0.161702164854408","0"
"No transfer dependency","2013","Full Time","1-pers.-HH","1031","0.888138967155116","0.870298000786446","0.905979933523786","0"
"No transfer dependency","2013","Full Time","(Married) couple without C. ","1949","0.83791814722021","0.823134217957002","0.852702076483418","0"
"No transfer dependency","2013","Full Time","Single parent ","94","0.233036178444726","0.204395422534965","0.261676934354486","0"
"No transfer dependency","2013","Full Time","Couple + C. LE 16 ","31","0.0246942743863363","0.0191666480518301","0.0302219007208426","0"
"No transfer dependency","2013","Not Working","Couple + C. GT 16 ","297","0.24824011086301","0.225489201645618","0.270991020080402","0"
"No transfer dependency","2013","Not Working","1-pers.-HH","1549","0.746094029107908","0.727496362311419","0.764691695904396","0"
"No transfer dependency","2013","Not Working","Couple + C. LE 16 ","43","0.0217908961796375","0.0162415436053685","0.0273402487539065","0"
"No transfer dependency","2013","Not Working","(Married) couple without C. ","3923","0.839929843428102","0.829496904294111","0.850362782562094","0"
"Very high transfer dependency","2013","Full Time","Couple + C. LE 16 ","7","","","","4"
"Very high transfer dependency","2013","Full Time","Couple + C. GT 16 ","2","","","","4"
"Very high transfer dependency","2013","Full Time","Couple + C. LE and GT 16","1","","","","4"
"Very high transfer dependency","2013","Part Time","1-pers.-HH","45","0.0714346723087871","0.0507577583203187","0.0921115862972556","4"
"Very high transfer dependency","2013","Part Time","(Married) couple without C. ","18","","","","4"
"Very high transfer dependency","2013","Not Working","Couple + C. GT 16 ","37","0.0142703971419793","0.00802413604894758","0.0205166582350111","4"
"Very high transfer dependency","2013","Not Working","Couple + C. LE and GT 16","63","0.0654802847648622","0.0517284058290264","0.0792321637006981","4"
"Very high transfer dependency","2013","Full Time","Single parent ","8","","","","4"
"Very high transfer dependency","2013","Not Working","Couple + C. LE 16 ","132","0.0542575949773184","0.0456475459750842","0.0628676439795525","4"
"Very high transfer dependency","2013","Full Time","(Married) couple without C. ","2","","","","4"
"Very high transfer dependency","2013","Not Working","Single parent ","229","0.139425558576104","0.119619658845096","0.159231458307112","4"
"Very high transfer dependency","2013","Full Time","1-pers.-HH","2","","","","4"
"Very high transfer dependency","2013","Not Working","(Married) couple without C. ","55","0.00746385343525417","0.00501487647112945","0.00991283039937889","4"
"Very high transfer dependency","2013","Not Working","1-pers.-HH","61","0.0268724696775838","0.0199626948724298","0.0337822444827378","4"
"Very high transfer dependency","2013","Part Time","Couple + C. LE and GT 16","15","","","","4"
"Very high transfer dependency","2013","Part Time","Couple + C. LE 16 ","70","0.0254374965406854","0.0190838046142762","0.0317911884670946","4"
"Very high transfer dependency","2013","Part Time","Couple + C. GT 16 ","6","","","","4"
"Very high transfer dependency","2013","Part Time","Single parent ","108","0.0765009362909145","0.0605375548136569","0.0924643177681721","4"
"Very low transfer dependency","2013","Full Time","Couple + C. LE 16 ","2688","0.895021724752046","0.884103886379843","0.905939563124248","1"
"Very low transfer dependency","2013","Full Time","Couple + C. GT 16 ","867","0.679577260923301","0.653403185913551","0.705751335933052","1"
"Very low transfer dependency","2013","Full Time","Couple + C. LE and GT 16","707","0.939348122971076","0.922828645130563","0.955867600811589","1"
"Very low transfer dependency","2013","Part Time","1-pers.-HH","97","0.142245463483541","0.11420238513657","0.170288541830512","1"
"Very low transfer dependency","2013","Part Time","(Married) couple without C. ","249","0.189833040761171","0.168967418873586","0.210698662648756","1"
"Very low transfer dependency","2013","Not Working","Single parent ","376","0.331073765306838","0.304165812567483","0.357981718046192","1"
"Very low transfer dependency","2013","Not Working","Couple + C. LE 16 ","1653","0.621256854571842","0.602819572078843","0.639694137064842","1"
"Very low transfer dependency","2013","Not Working","Couple + C. GT 16 ","868","0.617831672576842","0.592240768186547","0.643422576967138","1"
"Very low transfer dependency","2013","Not Working","Couple + C. LE and GT 16","865","0.740236923894114","0.715859567417136","0.764614280371092","1"
"Very low transfer dependency","2013","Full Time","Single parent ","637","0.648173053702118","0.615821481016384","0.680524626387853","1"
"Very low transfer dependency","2013","Full Time","(Married) couple without C. ","394","0.149820519797385","0.135503163242736","0.164137876352034","1"
"Very low transfer dependency","2013","Not Working","(Married) couple without C. ","413","0.0909922184073505","0.0828091551232799","0.099175281691421","1"
"Very low transfer dependency","2013","Full Time","1-pers.-HH","134","0.0909157398642788","0.0746430215262341","0.107188458202323","1"
"Very low transfer dependency","2013","Not Working","1-pers.-HH","158","0.0739953941142958","0.0628104417058276","0.0851803465227639","1"
"Very low transfer dependency","2013","Part Time","Couple + C. LE and GT 16","589","0.884323048888228","0.860713786355041","0.907932311421415","1"
"Very low transfer dependency","2013","Part Time","Couple + C. GT 16 ","685","0.773806059929986","0.746164452102916","0.801447667757055","1"
"Very low transfer dependency","2013","Part Time","Couple + C. LE 16 ","1929","0.839133846443883","0.824307570504835","0.85396012238293","1"
"Very low transfer dependency","2013","Part Time","Single parent ","515","0.483178954806205","0.453166785540931","0.513191124071479","1"
