"transab_cat","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2013","(3a) lower tertiary education","87","0.0292096788176822","0.0221602500612026","0.0362591075741618"
"Low transfer dependency","2013","(3b) higher tertiary education","194","0.0295346931857137","0.0246528554254684","0.034416530945959"
"High transfer dependency","2013","(0) in school","86","0.0558481273164945","0.0420440718483783","0.0696521827846106"
"High transfer dependency","2013","(1a) inadequately completed","93","0.0980027149376049","0.0752681276363969","0.120737302238813"
"High transfer dependency","2013","(1b) general elementary school","227","0.0496815425490734","0.0416576189367251","0.0577054661614217"
"High transfer dependency","2013","(1c) basic vocational qualification","245","0.0239377063187583","0.0202365180086229","0.0276388946288938"
"High transfer dependency","2013","(2b) intermediate general qualification","92","0.0468190037863622","0.0337126588932351","0.0599253486794892"
"High transfer dependency","2013","(2a) intermediate vocational","253","0.0219260859497979","0.018436704174596","0.0254154677249997"
"High transfer dependency","2013","(2c_gen) general maturity certificate","110","0.0638444943634922","0.0517821890915943","0.0759067996353902"
"High transfer dependency","2013","(2c_voc) vocational maturity certificate","85","0.0130680611449464","0.00888763321933733","0.0172484890705555"
"High transfer dependency","2013","(3a) lower tertiary education","23","","",""
"High transfer dependency","2013","(3b) higher tertiary education","97","0.0164334820199081","0.0127674709807344","0.0200994930590818"
"Very high transfer dependency","2013","(0) in school","61","0.0369088138849469","0.025574892202714","0.0482427355671798"
"Very high transfer dependency","2013","(1a) inadequately completed","71","0.067052459872025","0.0479274628733888","0.0861774568706612"
"Very high transfer dependency","2013","(1b) general elementary school","179","0.0374962350682823","0.0304808790191607","0.0445115911174039"
"Very high transfer dependency","2013","(1c) basic vocational qualification","144","0.0122771651972891","0.00961075019890572","0.0149435801956725"
"Very high transfer dependency","2013","(2b) intermediate general qualification","61","0.0364777248070071","0.0248464431803927","0.0481090064336214"
"Very high transfer dependency","2013","(2a) intermediate vocational","139","0.0156771246205733","0.0127171765716722","0.0186370726694744"
"Very high transfer dependency","2013","(2c_gen) general maturity certificate","67","0.0331608592233822","0.0243263060113518","0.0419954124354125"
"Very high transfer dependency","2013","(2c_voc) vocational maturity certificate","55","0.0148521408001552","0.0103995088608142","0.0193047727394962"
"Very high transfer dependency","2013","(3a) lower tertiary education","14","","",""
"Very high transfer dependency","2013","(3b) higher tertiary education","57","0.00965945355944611","0.00683915125156133","0.0124797558673309"
"Complete transfer dependency","2013","(0) in school","28","","",""
"Complete transfer dependency","2013","(1a) inadequately completed","73","0.101476745464763","0.0783873090689865","0.124566181860539"
"Complete transfer dependency","2013","(1b) general elementary school","164","0.0463291211415793","0.0385669903009621","0.0540912519821966"
"Complete transfer dependency","2013","(1c) basic vocational qualification","119","0.0140318373331431","0.0111837725535912","0.016879902112695"
"Complete transfer dependency","2013","(2b) intermediate general qualification","33","0.0466284024825371","0.0335474552619844","0.0597093497030898"
"Complete transfer dependency","2013","(2a) intermediate vocational","72","0.0130313225861328","0.0103290570202657","0.0157335881519999"
"Complete transfer dependency","2013","(2c_gen) general maturity certificate","43","0.0200705202262853","0.0131510743309254","0.0269899661216451"
"Complete transfer dependency","2013","(2c_voc) vocational maturity certificate","47","0.0168915206687747","0.0121479360210029","0.0216351053165465"
"Complete transfer dependency","2013","(3a) lower tertiary education","2","","",""
"Complete transfer dependency","2013","(3b) higher tertiary education","44","0.00781754437541639","0.0052779868636595","0.0103571018871733"
"No transfer dependency","2014","(0) in school","3","","",""
"No transfer dependency","2014","(1a) inadequately completed","97","0.287504139150096","0.248935574325642","0.326072703974549"
"No transfer dependency","2014","(1b) general elementary school","784","0.504527952171623","0.48443688223211","0.524619022111136"
"No transfer dependency","2014","(1c) basic vocational qualification","3016","0.650610940408716","0.638332332076473","0.662889548740959"
"No transfer dependency","2014","(2b) intermediate general qualification","153","0.325545229492166","0.294136735210619","0.356953723773713"
"No transfer dependency","2014","(2a) intermediate vocational","2258","0.527226956890957","0.514602628428229","0.539851285353685"
"No transfer dependency","2014","(2c_gen) general maturity certificate","272","0.263308817120143","0.240576646980764","0.286040987259521"
"No transfer dependency","2014","(2c_voc) vocational maturity certificate","766","0.495006085066939","0.475332520714044","0.514679649419834"
"No transfer dependency","2014","(3a) lower tertiary education","1000","0.608629455672797","0.587372252235606","0.629886659109987"
"No transfer dependency","2014","(3b) higher tertiary education","1708","0.573635623261433","0.558565602757676","0.58870564376519"
"Very low transfer dependency","2014","(0) in school","657","0.798561457396575","0.772001859489972","0.825121055303179"
"Very low transfer dependency","2014","(1a) inadequately completed","136","0.252324562423442","0.215311367345566","0.289337757501319"
"Very low transfer dependency","2014","(1b) general elementary school","796","0.270948223905237","0.253088562935359","0.288807884875115"
"Very low transfer dependency","2014","(1c) basic vocational qualification","1949","0.24014847454006","0.229147324182681","0.251149624897438"
"Very low transfer dependency","2014","(2b) intermediate general qualification","469","0.481696446889767","0.448204233612622","0.515188660166912"
"Very low transfer dependency","2014","(2a) intermediate vocational","2973","0.37470618934485","0.362466493454971","0.386945885234729"
"Very low transfer dependency","2014","(2c_gen) general maturity certificate","815","0.487672424073984","0.461873391175598","0.51347145697237"
"Very low transfer dependency","2014","(2c_voc) vocational maturity certificate","1356","0.409706451317226","0.390355374873749","0.429057527760704"
"Very low transfer dependency","2014","(3a) lower tertiary education","927","0.351835994160028","0.331036720651581","0.372635267668475"
"Very low transfer dependency","2014","(3b) higher tertiary education","2069","0.358418569671566","0.34380600405065","0.373031135292482"
"Low transfer dependency","2014","(0) in school","86","0.0696537317159313","0.0527963336467356","0.086511129785127"
"Low transfer dependency","2014","(1a) inadequately completed","110","0.180143081847168","0.147394078923608","0.212892084770728"
"Low transfer dependency","2014","(1b) general elementary school","323","0.091016393476492","0.07945823335457","0.102574553598414"
"Low transfer dependency","2014","(1c) basic vocational qualification","391","0.0522088966184395","0.0464801134360187","0.0579376798008602"
"Low transfer dependency","2014","(2b) intermediate general qualification","95","0.0697626333589323","0.0526871362123713","0.0868381305054934"
"Low transfer dependency","2014","(2a) intermediate vocational","447","0.0499755065624928","0.0444657915891138","0.0554852215358718"
"Low transfer dependency","2014","(2c_gen) general maturity certificate","165","0.116668657242427","0.100099348863675","0.133237965621179"
"Low transfer dependency","2014","(2c_voc) vocational maturity certificate","192","0.051570130506289","0.0428677827220693","0.0602724782905087"
"Low transfer dependency","2014","(3a) lower tertiary education","67","0.0260530571804098","0.0191150846992513","0.0329910296615684"
"Low transfer dependency","2014","(3b) higher tertiary education","188","0.0325246588303341","0.0271192112796049","0.0379301063810633"
"High transfer dependency","2014","(0) in school","57","0.0495794952867063","0.0352045901516605","0.0639544004217521"
"High transfer dependency","2014","(1a) inadequately completed","70","0.108003714426213","0.081553991686945","0.134453437165481"
"High transfer dependency","2014","(1b) general elementary school","193","0.0486951568234806","0.0400464015522404","0.0573439120947209"
"High transfer dependency","2014","(1c) basic vocational qualification","219","0.0273088267439207","0.0231114995705019","0.0315061539173396"
"High transfer dependency","2014","(2b) intermediate general qualification","81","0.054675095796755","0.0394363101685502","0.0699138814249598"
"High transfer dependency","2014","(2a) intermediate vocational","168","0.0225145310553978","0.0187633352261553","0.0262657268846403"
"High transfer dependency","2014","(2c_gen) general maturity certificate","97","0.063000226937392","0.0504599750311415","0.0755404788436426"
"High transfer dependency","2014","(2c_voc) vocational maturity certificate","83","0.017676755705281","0.0124915833226969","0.0228619280878651"
"High transfer dependency","2014","(3a) lower tertiary education","18","","",""
"High transfer dependency","2014","(3b) higher tertiary education","75","0.0154283932018005","0.0116727066975228","0.0191840797060782"
"Very high transfer dependency","2014","(0) in school","59","0.0596495384007409","0.0439659855201013","0.0753330912813805"
"Very high transfer dependency","2014","(1a) inadequately completed","64","0.076659903876064","0.0539881437583459","0.0993316639937822"
"Very high transfer dependency","2014","(1b) general elementary school","165","0.0429782084328642","0.0348286151102585","0.0511278017554698"
"Very high transfer dependency","2014","(1c) basic vocational qualification","122","0.0133405076068262","0.0103858739471639","0.0162951412664885"
"Very high transfer dependency","2014","(2b) intermediate general qualification","34","0.0322450375303037","0.020404288380989","0.0440857866796184"
"Very high transfer dependency","2014","(2a) intermediate vocational","108","0.014670617758486","0.011630446515813","0.017710789001159"
"Very high transfer dependency","2014","(2c_gen) general maturity certificate","56","0.0437170228847052","0.0331638278907969","0.0542702178786134"
"Very high transfer dependency","2014","(2c_voc) vocational maturity certificate","50","0.0111556841294066","0.00702286143160163","0.0152885068272116"
"Very high transfer dependency","2014","(3a) lower tertiary education","8","","",""
"Very high transfer dependency","2014","(3b) higher tertiary education","60","0.0124244379024604","0.00904900971484247","0.0157998660900784"
"Complete transfer dependency","2014","(0) in school","14","","",""
"Complete transfer dependency","2014","(1a) inadequately completed","52","0.0953645982770167","0.0703351868909092","0.120394009663124"
"Complete transfer dependency","2014","(1b) general elementary school","118","0.0418340651903033","0.0337888758835498","0.0498792544970567"
"Complete transfer dependency","2014","(1c) basic vocational qualification","95","0.0163823540820379","0.0131132020023383","0.0196515061617374"
"Complete transfer dependency","2014","(2b) intermediate general qualification","23","","",""
"Complete transfer dependency","2014","(2a) intermediate vocational","54","0.0109061983878165","0.00827993326719973","0.0135324635084332"
"Complete transfer dependency","2014","(2c_gen) general maturity certificate","37","0.0256328517413492","0.0174759498258892","0.0337897536568092"
"Complete transfer dependency","2014","(2c_voc) vocational maturity certificate","34","0.0148848932748579","0.0101200232236884","0.0196497633260274"
"Complete transfer dependency","2014","(3a) lower tertiary education","5","","",""
"Complete transfer dependency","2014","(3b) higher tertiary education","37","0.00756831713240585","0.00492739679082231","0.0102092374739894"
"No transfer dependency","2015","(0) in school","6","","",""
"No transfer dependency","2015","(1a) inadequately completed","100","0.295655371581845","0.258027525620892","0.333283217542797"
"No transfer dependency","2015","(1b) general elementary school","773","0.521761445533511","0.501266415653875","0.542256475413147"
"No transfer dependency","2015","(1c) basic vocational qualification","2951","0.663649348523801","0.651185733531221","0.676112963516381"
"No transfer dependency","2015","(2b) intermediate general qualification","162","0.340916416419291","0.308570808248795","0.373262024589787"
"No transfer dependency","2015","(2a) intermediate vocational","2285","0.551292822696162","0.538437385646254","0.564148259746071"
"No transfer dependency","2015","(2c_gen) general maturity certificate","333","0.296823805098903","0.274203678209962","0.319443931987844"
"No transfer dependency","2015","(2c_voc) vocational maturity certificate","826","0.499519198233896","0.480255673336388","0.518782723131404"
"No transfer dependency","2015","(3a) lower tertiary education","984","0.620520921489522","0.598944281081955","0.64209756189709"
"No transfer dependency","2015","(3b) higher tertiary education","1934","0.585426311792809","0.570945251947726","0.599907371637891"
"Very low transfer dependency","2015","(0) in school","553","0.798900327848234","0.770478409155827","0.827322246540641"
"Very low transfer dependency","2015","(1a) inadequately completed","150","0.223984326490399","0.189607330125948","0.25836132285485"
"Very low transfer dependency","2015","(1b) general elementary school","750","0.248717694889609","0.23098212316292","0.266453266616297"
"Very low transfer dependency","2015","(1c) basic vocational qualification","1827","0.233576743269217","0.222415111545704","0.24473837499273"
"Very low transfer dependency","2015","(2b) intermediate general qualification","447","0.482824882858591","0.448726424103901","0.516923341613281"
"Very low transfer dependency","2015","(2a) intermediate vocational","2793","0.359004009487552","0.346604872029887","0.371403146945217"
"Very low transfer dependency","2015","(2c_gen) general maturity certificate","864","0.509490662947106","0.4847389450335","0.534242380860711"
"Very low transfer dependency","2015","(2c_voc) vocational maturity certificate","1395","0.401924124271694","0.383034812510334","0.420813436033054"
"Very low transfer dependency","2015","(3a) lower tertiary education","861","0.323954428098727","0.30314588677451","0.344762969422943"
"Very low transfer dependency","2015","(3b) higher tertiary education","2122","0.340072346170353","0.326147282665533","0.353997409675174"
"Low transfer dependency","2015","(0) in school","71","0.0660464727359462","0.0484352763739261","0.0836576690979663"
"Low transfer dependency","2015","(1a) inadequately completed","94","0.176694978141436","0.145245289324057","0.208144666958815"
"Low transfer dependency","2015","(1b) general elementary school","291","0.0866098506296174","0.0750699497755378","0.098149751483697"
"Low transfer dependency","2015","(1c) basic vocational qualification","343","0.047536006730293","0.0419227593354172","0.0531492541251689"
"Low transfer dependency","2015","(2b) intermediate general qualification","80","0.0504057480319249","0.0354767662736916","0.0653347297901582"
"Low transfer dependency","2015","(2a) intermediate vocational","356","0.039551154617304","0.0345134712049845","0.0445888380296236"
"Low transfer dependency","2015","(2c_gen) general maturity certificate","157","0.0901101211899132","0.0759327798171155","0.104287462562711"
"Low transfer dependency","2015","(2c_voc) vocational maturity certificate","183","0.0499965845247823","0.0416000765112974","0.0583930925382672"
"Low transfer dependency","2015","(3a) lower tertiary education","65","0.041188943977591","0.0323526829624179","0.0500252049927642"
"Low transfer dependency","2015","(3b) higher tertiary education","190","0.0369414594465425","0.0313971593426319","0.0424857595504531"
"High transfer dependency","2015","(0) in school","51","0.0724400869478763","0.0540593940582302","0.0908207798375225"
"High transfer dependency","2015","(1a) inadequately completed","82","0.144571795041305","0.115574503394519","0.17356908668809"
"High transfer dependency","2015","(1b) general elementary school","186","0.0567587687907803","0.0472654483089966","0.066252089272564"
"High transfer dependency","2015","(1c) basic vocational qualification","187","0.0198349991948011","0.0161567238069774","0.0235132745826248"
"High transfer dependency","2015","(2b) intermediate general qualification","61","0.0520580751758744","0.0368995818969425","0.0672165684548064"
"High transfer dependency","2015","(2a) intermediate vocational","151","0.018667957358596","0.0151695485435315","0.0221663661736606"
"High transfer dependency","2015","(2c_gen) general maturity certificate","110","0.0492327036165594","0.0385205312276223","0.0599448760054964"
"High transfer dependency","2015","(2c_voc) vocational maturity certificate","83","0.021099063653244","0.0155621606162124","0.0266359666902755"
"High transfer dependency","2015","(3a) lower tertiary education","19","","",""
"High transfer dependency","2015","(3b) higher tertiary education","79","0.0187769971736075","0.0147871129595098","0.0227668813877052"
"Very high transfer dependency","2015","(0) in school","55","0.0364859157381403","0.0231907709640127","0.0497810605122678"
"Very high transfer dependency","2015","(1a) inadequately completed","57","0.0592585014109427","0.0397899180763948","0.0787270847454907"
"Very high transfer dependency","2015","(1b) general elementary school","126","0.0315215098921016","0.0243528369518621","0.0386901828323412"
"Very high transfer dependency","2015","(1c) basic vocational qualification","106","0.0150051597139201","0.0117980350542253","0.0182122843736149"
"Very high transfer dependency","2015","(2b) intermediate general qualification","46","0.0371980230254517","0.0242843575221902","0.0501116885287133"
"Very high transfer dependency","2015","(2a) intermediate vocational","102","0.0182350857603331","0.0147767127957813","0.021693458724885"
"Very high transfer dependency","2015","(2c_gen) general maturity certificate","57","0.0236085392388592","0.0160912694469446","0.0311258090307739"
"Very high transfer dependency","2015","(2c_voc) vocational maturity certificate","62","0.0123984163681873","0.00813517469679492","0.0166616580395797"
"Very high transfer dependency","2015","(3a) lower tertiary education","12","","",""
"Very high transfer dependency","2015","(3b) higher tertiary education","68","0.0105429754874631","0.0075407491658097","0.0135452018091165"
"Complete transfer dependency","2015","(0) in school","28","","",""
"Complete transfer dependency","2015","(1a) inadequately completed","82","0.0998350273340725","0.0751162837471611","0.124553770920984"
"Complete transfer dependency","2015","(1b) general elementary school","156","0.0546307302643809","0.045306574619978","0.0639548859087838"
"Complete transfer dependency","2015","(1c) basic vocational qualification","106","0.020397742567968","0.0166687244453093","0.0241267606906267"
"Complete transfer dependency","2015","(2b) intermediate general qualification","29","","",""
"Complete transfer dependency","2015","(2a) intermediate vocational","63","0.0132489700800522","0.0102936193922521","0.0162043207678524"
"Complete transfer dependency","2015","(2c_gen) general maturity certificate","46","0.0307341679086595","0.0221885046717923","0.0392798311455267"
"Complete transfer dependency","2015","(2c_voc) vocational maturity certificate","39","0.0150626129481964","0.0103699385161304","0.0197552873802624"
"Complete transfer dependency","2015","(3a) lower tertiary education","2","","",""
"Complete transfer dependency","2015","(3b) higher tertiary education","53","0.00823990992922517","0.00558268751056378","0.0108971323478866"
"No transfer dependency","2016","(0) in school","6","","",""
"No transfer dependency","2016","(1a) inadequately completed","94","0.315711084391704","0.27386800988351","0.357554158899898"
"No transfer dependency","2016","(1b) general elementary school","694","0.528836854509721","0.506743797810324","0.550929911209117"
"No transfer dependency","2016","(1c) basic vocational qualification","2707","0.655730847590606","0.642613540520485","0.668848154660727"
"No transfer dependency","2016","(2b) intermediate general qualification","147","0.310268573537562","0.277741388272488","0.342795758802636"
"No transfer dependency","2016","(2a) intermediate vocational","2186","0.543467025237633","0.530021336130539","0.556912714344728"
"No transfer dependency","2016","(2c_gen) general maturity certificate","239","0.290800743617516","0.265725526009377","0.315875961225654"
"No transfer dependency","2016","(2c_voc) vocational maturity certificate","790","0.500012161361628","0.480107637763821","0.519916684959436"
"No transfer dependency","2016","(3a) lower tertiary education","935","0.62151748644916","0.599228961538375","0.643806011359944"
"No transfer dependency","2016","(3b) higher tertiary education","1733","0.565996575201535","0.550719166384431","0.58127398401864"
"Very low transfer dependency","2016","(0) in school","531","0.808224847137473","0.779163496114091","0.837286198160854"
"Very low transfer dependency","2016","(1a) inadequately completed","121","0.229206415235042","0.191367267128259","0.267045563341824"
"Very low transfer dependency","2016","(1b) general elementary school","637","0.254372628429086","0.235097139444056","0.273648117414115"
"Very low transfer dependency","2016","(1c) basic vocational qualification","1650","0.243210621958138","0.231366261768514","0.255054982147762"
"Very low transfer dependency","2016","(2b) intermediate general qualification","414","0.480944827284609","0.44581370915941","0.516075945409807"
"Very low transfer dependency","2016","(2a) intermediate vocational","2495","0.358628820260614","0.345682757608946","0.371574882912282"
"Very low transfer dependency","2016","(2c_gen) general maturity certificate","723","0.49449907845237","0.466892884327725","0.522105272577015"
"Very low transfer dependency","2016","(2c_voc) vocational maturity certificate","1306","0.40383219973072","0.384299309323848","0.423365090137592"
"Very low transfer dependency","2016","(3a) lower tertiary education","798","0.338362068174106","0.316618401858811","0.3601057344894"
"Very low transfer dependency","2016","(3b) higher tertiary education","1980","0.360474348821711","0.345674325913066","0.375274371730356"
"Low transfer dependency","2016","(0) in school","68","0.0733027821553919","0.0540637734451864","0.0925417908655974"
"Low transfer dependency","2016","(1a) inadequately completed","78","0.134690066779956","0.103956529458575","0.165423604101338"
"Low transfer dependency","2016","(1b) general elementary school","234","0.0822411751980283","0.0700816047674115","0.0944007456286451"
"Low transfer dependency","2016","(1c) basic vocational qualification","338","0.05088964135746","0.0448221959896059","0.0569570867253142"
"Low transfer dependency","2016","(2b) intermediate general qualification","101","0.0841843941469661","0.0646609067290544","0.103707881564878"
"Low transfer dependency","2016","(2a) intermediate vocational","341","0.0535282341259397","0.0474524032017521","0.0596040650501272"
"Low transfer dependency","2016","(2c_gen) general maturity certificate","152","0.112866630267994","0.0953947334694065","0.130338527066582"
"Low transfer dependency","2016","(2c_voc) vocational maturity certificate","180","0.0512055318590692","0.0424309527068898","0.0599801110112487"
"Low transfer dependency","2016","(3a) lower tertiary education","68","0.0310503980441825","0.0230793409150375","0.0390214551733275"
"Low transfer dependency","2016","(3b) higher tertiary education","177","0.0363706723929704","0.0305999937516392","0.0421413510343015"
"High transfer dependency","2016","(0) in school","44","0.0504680977258381","0.0343090121632707","0.0666271832884056"
"High transfer dependency","2016","(1a) inadequately completed","61","0.121831590590263","0.0923854906106376","0.151277690569889"
"High transfer dependency","2016","(1b) general elementary school","173","0.0579710890713607","0.047628074426761","0.0683141037159603"
"High transfer dependency","2016","(1c) basic vocational qualification","148","0.0217402064118601","0.0177140396741013","0.0257663731496189"
"High transfer dependency","2016","(2b) intermediate general qualification","48","0.0604933926323348","0.0437307891557384","0.0772559961089312"
"High transfer dependency","2016","(2a) intermediate vocational","124","0.0183384951783045","0.0147167064038419","0.021960283952767"
"High transfer dependency","2016","(2c_gen) general maturity certificate","68","0.0516208762949333","0.0394038221811778","0.0638379304086888"
"High transfer dependency","2016","(2c_voc) vocational maturity certificate","55","0.016817663349462","0.0116987044282511","0.0219366222706729"
"High transfer dependency","2016","(3a) lower tertiary education","10","","",""
"High transfer dependency","2016","(3b) higher tertiary education","55","0.0153150711720763","0.0115297356916404","0.0191004066525122"
"Very high transfer dependency","2016","(0) in school","35","0.0321052816930941","0.0190929287361681","0.0451176346500201"
"Very high transfer dependency","2016","(1a) inadequately completed","71","0.103496223855027","0.0760743433489489","0.130918104361106"
"Very high transfer dependency","2016","(1b) general elementary school","120","0.031075112973324","0.0233951220319723","0.0387551039146758"
"Very high transfer dependency","2016","(1c) basic vocational qualification","105","0.0127272713612398","0.0096325678683201","0.0158219748541595"
"Very high transfer dependency","2016","(2b) intermediate general qualification","39","0.0255149187623845","0.0144277087503887","0.0366021287743804"
"Very high transfer dependency","2016","(2a) intermediate vocational","88","0.0151156265019637","0.0118220626327014","0.018409190371226"
"Very high transfer dependency","2016","(2c_gen) general maturity certificate","45","0.0299830887007467","0.0205665638654277","0.0393996135360658"
"Very high transfer dependency","2016","(2c_voc) vocational maturity certificate","55","0.0144851550026646","0.00972879255121416","0.019241517454115"
"Very high transfer dependency","2016","(3a) lower tertiary education","7","","",""
"Very high transfer dependency","2016","(3b) higher tertiary education","62","0.0141053060421977","0.0104703200490069","0.0177402920353886"
"Complete transfer dependency","2016","(0) in school","21","","",""
"Complete transfer dependency","2016","(1a) inadequately completed","49","0.0950646191480074","0.0686601670148041","0.121469071281211"
"Complete transfer dependency","2016","(1b) general elementary school","103","0.0455031398184807","0.0362791836886718","0.0547270959482896"
"Complete transfer dependency","2016","(1c) basic vocational qualification","92","0.0157014113206959","0.0122692665429859","0.0191335560984059"
"Complete transfer dependency","2016","(2b) intermediate general qualification","28","","",""
"Complete transfer dependency","2016","(2a) intermediate vocational","38","0.0109217986955447","0.00811621784110016","0.0137273795499892"
"Complete transfer dependency","2016","(2c_gen) general maturity certificate","33","0.0202295826664401","0.0124560497586689","0.0280031155742113"
"Complete transfer dependency","2016","(2c_voc) vocational maturity certificate","38","0.0136472886964555","0.00902857444849957","0.0182660029444114"
"Complete transfer dependency","2016","(3a) lower tertiary education","1","","",""
"Complete transfer dependency","2016","(3b) higher tertiary education","36","0.00773802636950934","0.00503702691075748","0.0104390258282612"
"No transfer dependency","2017","(0) in school","5","","",""
"No transfer dependency","2017","(1a) inadequately completed","135","0.292416611945024","0.267448664972567","0.317384558917481"
"No transfer dependency","2017","(1b) general elementary school","726","0.507855803842661","0.487970137704546","0.527741469980776"
"No transfer dependency","2017","(1c) basic vocational qualification","2840","0.67464076257112","0.661903104325837","0.687378420816402"
"No transfer dependency","2017","(2b) intermediate general qualification","192","0.341090830917265","0.309732811038289","0.372448850796241"
"No transfer dependency","2017","(2a) intermediate vocational","2696","0.574511901490567","0.562091384779702","0.586932418201432"
"No transfer dependency","2017","(2c_gen) general maturity certificate","284","0.293331768269779","0.272210678863191","0.314452857676367"
"No transfer dependency","2017","(2c_voc) vocational maturity certificate","884","0.480171835716233","0.461319925495234","0.499023745937232"
"No transfer dependency","2017","(3a) lower tertiary education","1049","0.627597846512555","0.606583000312418","0.648612692712693"
"No transfer dependency","2017","(3b) higher tertiary education","1964","0.559358521376438","0.545376219516759","0.573340823236117"
"Very low transfer dependency","2017","(0) in school","613","0.818555692271657","0.791732696084348","0.845378688458966"
"Very low transfer dependency","2017","(1a) inadequately completed","138","0.233541384544578","0.210318333375873","0.256764435713284"
"Very low transfer dependency","2017","(1b) general elementary school","677","0.254048671261174","0.236733074656614","0.271364267865733"
"Very low transfer dependency","2017","(1c) basic vocational qualification","1656","0.229348199290311","0.217918139591787","0.240778258988835"
"Very low transfer dependency","2017","(2b) intermediate general qualification","443","0.462577864496864","0.429597835613648","0.495557893380081"
"Very low transfer dependency","2017","(2a) intermediate vocational","2782","0.345120404717322","0.333177430682098","0.357063378752545"
"Very low transfer dependency","2017","(2c_gen) general maturity certificate","914","0.52945709814457","0.506302140999438","0.552612055289701"
"Very low transfer dependency","2017","(2c_voc) vocational maturity certificate","1450","0.417009827146977","0.398404775488518","0.435614878805436"
"Very low transfer dependency","2017","(3a) lower tertiary education","906","0.33733159071267","0.316779498372501","0.357883683052839"
"Very low transfer dependency","2017","(3b) higher tertiary education","2169","0.367809453604369","0.354228624043836","0.381390283164901"
"Low transfer dependency","2017","(0) in school","73","0.0724791350937368","0.0544331812407929","0.0905250889466806"
"Low transfer dependency","2017","(1a) inadequately completed","109","0.123069079151164","0.105036818929154","0.141101339373173"
"Low transfer dependency","2017","(1b) general elementary school","258","0.0926255209943399","0.0810941123762073","0.104156929612472"
"Low transfer dependency","2017","(1c) basic vocational qualification","328","0.0440280773126802","0.0384503258169356","0.0496058288084247"
"Low transfer dependency","2017","(2b) intermediate general qualification","109","0.0862159031442988","0.0676499896835482","0.104781816605049"
"Low transfer dependency","2017","(2a) intermediate vocational","337","0.0395818305731575","0.0346837653755581","0.0444798957707568"
"Low transfer dependency","2017","(2c_gen) general maturity certificate","146","0.0687360562663938","0.0569990407032415","0.0804730718295462"
"Low transfer dependency","2017","(2c_voc) vocational maturity certificate","158","0.0445922762402744","0.0368038212726888","0.0523807312078601"
"Low transfer dependency","2017","(3a) lower tertiary education","52","0.0249021167471608","0.0181284840841734","0.0316757494101482"
"Low transfer dependency","2017","(3b) higher tertiary education","223","0.0419988433366772","0.0363495706522086","0.0476481160211457"
"High transfer dependency","2017","(0) in school","50","0.0535615929547069","0.0378910365244227","0.0692321493849911"
"High transfer dependency","2017","(1a) inadequately completed","103","0.0842462397260394","0.0690001800017643","0.0994922994503144"
"High transfer dependency","2017","(1b) general elementary school","208","0.0545235589357171","0.0454924474466222","0.063554670424812"
"High transfer dependency","2017","(1c) basic vocational qualification","177","0.0259423910289477","0.0216205473459767","0.0302642347119187"
"High transfer dependency","2017","(2b) intermediate general qualification","59","0.0453708831446459","0.0316049141270547","0.0591368521622371"
"High transfer dependency","2017","(2a) intermediate vocational","137","0.0165655933190947","0.0133591568672022","0.0197720297709872"
"High transfer dependency","2017","(2c_gen) general maturity certificate","112","0.0491999871841144","0.0391664037805343","0.0592335705876944"
"High transfer dependency","2017","(2c_voc) vocational maturity certificate","75","0.0277057649278004","0.0215126228082546","0.0338989070473462"
"High transfer dependency","2017","(3a) lower tertiary education","19","","",""
"High transfer dependency","2017","(3b) higher tertiary education","83","0.013029213603842","0.00983545485211449","0.0162229723555695"
"Very high transfer dependency","2017","(0) in school","29","","",""
"Very high transfer dependency","2017","(1a) inadequately completed","138","0.123494565245145","0.10543554320418","0.141553587286109"
"Very high transfer dependency","2017","(1b) general elementary school","142","0.0360424007368031","0.0286282814180474","0.0434565200555587"
"Very high transfer dependency","2017","(1c) basic vocational qualification","98","0.0122772421264862","0.00928332569898652","0.0152711585539859"
"Very high transfer dependency","2017","(2b) intermediate general qualification","36","0.0331598058892154","0.0213161938899533","0.0450034178884774"
"Very high transfer dependency","2017","(2a) intermediate vocational","85","0.0117428107406182","0.00903656355511042","0.0144490579261259"
"Very high transfer dependency","2017","(2c_gen) general maturity certificate","85","0.0310031303089479","0.022962447307626","0.0390438133102697"
"Very high transfer dependency","2017","(2c_voc) vocational maturity certificate","56","0.0117263697782161","0.00766429873604641","0.0157884408203857"
"Very high transfer dependency","2017","(3a) lower tertiary education","7","","",""
"Very high transfer dependency","2017","(3b) higher tertiary education","81","0.00758432629416632","0.00514091729904486","0.0100277352892878"
"Complete transfer dependency","2017","(0) in school","23","","",""
"Complete transfer dependency","2017","(1a) inadequately completed","652","0.14323211938805","0.124003646415576","0.162460592360525"
"Complete transfer dependency","2017","(1b) general elementary school","417","0.0549040442293053","0.0458433000220882","0.0639647884365224"
"Complete transfer dependency","2017","(1c) basic vocational qualification","98","0.0137633276704553","0.0105957736441419","0.0169308816967688"
"Complete transfer dependency","2017","(2b) intermediate general qualification","39","0.0315847124077106","0.0200163971664017","0.0431530276490196"
"Complete transfer dependency","2017","(2a) intermediate vocational","50","0.0124774591592407","0.00968887967836326","0.0152660386401182"
"Complete transfer dependency","2017","(2c_gen) general maturity certificate","244","0.0282719598261951","0.0205827926070178","0.0359611270453724"
