"transab_cat","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2016","16-34 y.","(0) in school","35","0.0321052816930941","0.0190929287361681","0.0451176346500201"
"Very high transfer dependency","2016","16-34 y.","(1a) inadequately completed","19","","",""
"Very high transfer dependency","2016","16-34 y.","(1b) general elementary school","76","0.0812931260951138","0.059090620209154","0.103495631981074"
"Very high transfer dependency","2016","16-34 y.","(1c) basic vocational qualification","27","","",""
"Very high transfer dependency","2016","16-34 y.","(2b) intermediate general qualification","28","","",""
"Very high transfer dependency","2016","16-34 y.","(2a) intermediate vocational","16","","",""
"Very high transfer dependency","2016","16-34 y.","(2c_gen) general maturity certificate","33","0.0316004269811061","0.0198055475294409","0.0433953064327713"
"Very high transfer dependency","2016","16-34 y.","(2c_voc) vocational maturity certificate","13","","",""
"Very high transfer dependency","2016","16-34 y.","(3a) lower tertiary education","3","","",""
"Very high transfer dependency","2016","16-34 y.","(3b) higher tertiary education","18","","",""
"Very high transfer dependency","2016","35-65 y.","(0) in school","","","",""
"Very high transfer dependency","2016","35-65 y.","(1a) inadequately completed","52","0.127932740209652","0.0911053967795974","0.164760083639707"
"Very high transfer dependency","2016","35-65 y.","(1b) general elementary school","40","0.0243100674054718","0.0137816965161803","0.0348384382947634"
"Very high transfer dependency","2016","35-65 y.","(1c) basic vocational qualification","72","0.0173119064122091","0.0124075325783999","0.0222162802460183"
"Very high transfer dependency","2016","35-65 y.","(2b) intermediate general qualification","11","","",""
"Very high transfer dependency","2016","35-65 y.","(2a) intermediate vocational","70","0.0186765309724754","0.0143533394090847","0.0229997225358661"
"Very high transfer dependency","2016","35-65 y.","(2c_gen) general maturity certificate","11","","",""
"Very high transfer dependency","2016","35-65 y.","(2c_voc) vocational maturity certificate","38","0.0162470563583539","0.0102443975083623","0.0222497152083454"
"Very high transfer dependency","2016","35-65 y.","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2016","35-65 y.","(3b) higher tertiary education","36","0.0132362657025777","0.00882637763554699","0.0176461537696084"
"Very high transfer dependency","2016","66 and older","(0) in school","","","",""
"Very high transfer dependency","2016","66 and older","(1a) inadequately completed","","","",""
"Very high transfer dependency","2016","66 and older","(1b) general elementary school","4","","",""
"Very high transfer dependency","2016","66 and older","(1c) basic vocational qualification","6","","",""
"Very high transfer dependency","2016","66 and older","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2016","66 and older","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","2016","66 and older","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","2016","66 and older","(2c_voc) vocational maturity certificate","4","","",""
"Very high transfer dependency","2016","66 and older","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2016","66 and older","(3b) higher tertiary education","8","","",""
"Complete transfer dependency","2016","16-34 y.","(0) in school","21","","",""
"Complete transfer dependency","2016","16-34 y.","(1a) inadequately completed","11","","",""
"Complete transfer dependency","2016","16-34 y.","(1b) general elementary school","43","0.108778648469838","0.0834826853569457","0.13407461158273"
"Complete transfer dependency","2016","16-34 y.","(1c) basic vocational qualification","18","","",""
"Complete transfer dependency","2016","16-34 y.","(2b) intermediate general qualification","16","","",""
"Complete transfer dependency","2016","16-34 y.","(2a) intermediate vocational","2","","",""
"Complete transfer dependency","2016","16-34 y.","(2c_gen) general maturity certificate","17","","",""
"Complete transfer dependency","2016","16-34 y.","(2c_voc) vocational maturity certificate","7","","",""
"Complete transfer dependency","2016","16-34 y.","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2016","16-34 y.","(3b) higher tertiary education","8","","",""
"Complete transfer dependency","2016","35-65 y.","(0) in school","","","",""
"Complete transfer dependency","2016","35-65 y.","(1a) inadequately completed","38","0.100394953977011","0.0672599952786585","0.133529912675364"
"Complete transfer dependency","2016","35-65 y.","(1b) general elementary school","58","0.0555260669621981","0.0398709748759268","0.0711811590484694"
"Complete transfer dependency","2016","35-65 y.","(1c) basic vocational qualification","73","0.0225187804913491","0.0169401201947495","0.0280974407879487"
"Complete transfer dependency","2016","35-65 y.","(2b) intermediate general qualification","12","","",""
"Complete transfer dependency","2016","35-65 y.","(2a) intermediate vocational","36","0.0163330904408179","0.0122853887763749","0.020380792105261"
"Complete transfer dependency","2016","35-65 y.","(2c_gen) general maturity certificate","15","","",""
"Complete transfer dependency","2016","35-65 y.","(2c_voc) vocational maturity certificate","31","0.0192633220097529","0.0127372013843956","0.0257894426351101"
"Complete transfer dependency","2016","35-65 y.","(3a) lower tertiary education","1","","",""
"Complete transfer dependency","2016","35-65 y.","(3b) higher tertiary education","25","","",""
"Complete transfer dependency","2016","66 and older","(0) in school","","","",""
"Complete transfer dependency","2016","66 and older","(1a) inadequately completed","","","",""
"Complete transfer dependency","2016","66 and older","(1b) general elementary school","2","","",""
"Complete transfer dependency","2016","66 and older","(1c) basic vocational qualification","1","","",""
"Complete transfer dependency","2016","66 and older","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","2016","66 and older","(2a) intermediate vocational","","","",""
"Complete transfer dependency","2016","66 and older","(2c_gen) general maturity certificate","1","","",""
"Complete transfer dependency","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","2016","66 and older","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2016","66 and older","(3b) higher tertiary education","3","","",""
"No transfer dependency","2017","16-34 y.","(0) in school","5","","",""
"No transfer dependency","2017","16-34 y.","(1a) inadequately completed","25","","",""
"No transfer dependency","2017","16-34 y.","(1b) general elementary school","60","0.15859687978709","0.133563423365644","0.183630336208536"
"No transfer dependency","2017","16-34 y.","(1c) basic vocational qualification","134","0.439766390029947","0.39484457794167","0.484688202118224"
"No transfer dependency","2017","16-34 y.","(2b) intermediate general qualification","46","0.165249839309329","0.134350415716089","0.19614926290257"
"No transfer dependency","2017","16-34 y.","(2a) intermediate vocational","344","0.509261156700228","0.476454561692346","0.542067751708109"
"No transfer dependency","2017","16-34 y.","(2c_gen) general maturity certificate","146","0.218415277169171","0.194740565575175","0.242089988763167"
"No transfer dependency","2017","16-34 y.","(2c_voc) vocational maturity certificate","252","0.524273728799345","0.484511621354534","0.564035836244157"
"No transfer dependency","2017","16-34 y.","(3a) lower tertiary education","143","0.613769720278393","0.553893121661578","0.673646318895209"
"No transfer dependency","2017","16-34 y.","(3b) higher tertiary education","425","0.615984000462166","0.585502380847428","0.646465620076904"
"No transfer dependency","2017","35-65 y.","(0) in school","","","",""
"No transfer dependency","2017","35-65 y.","(1a) inadequately completed","66","0.219716946455931","0.188104125727441","0.251329767184421"
"No transfer dependency","2017","35-65 y.","(1b) general elementary school","243","0.415116315610118","0.385509143253078","0.444723487967159"
"No transfer dependency","2017","35-65 y.","(1c) basic vocational qualification","1055","0.520159389955765","0.50181435312201","0.538504426789521"
"No transfer dependency","2017","35-65 y.","(2b) intermediate general qualification","74","0.431769115250414","0.369491330146242","0.494046900354585"
"No transfer dependency","2017","35-65 y.","(2a) intermediate vocational","1568","0.496535620019299","0.481626026722292","0.511445213316305"
"No transfer dependency","2017","35-65 y.","(2c_gen) general maturity certificate","90","0.328744610293936","0.289627530834042","0.367861689753831"
"No transfer dependency","2017","35-65 y.","(2c_voc) vocational maturity certificate","459","0.390542170605461","0.368488800573246","0.412595540637677"
"No transfer dependency","2017","35-65 y.","(3a) lower tertiary education","465","0.47857722722583","0.451453654453352","0.505700799998309"
"No transfer dependency","2017","35-65 y.","(3b) higher tertiary education","837","0.424001843783288","0.406543292519914","0.441460395046662"
"No transfer dependency","2017","66 and older","(0) in school","","","",""
"No transfer dependency","2017","66 and older","(1a) inadequately completed","44","0.68218121951399","0.573102827033824","0.791259611994157"
"No transfer dependency","2017","66 and older","(1b) general elementary school","423","0.806383535023121","0.773240388350689","0.839526681695553"
"No transfer dependency","2017","66 and older","(1c) basic vocational qualification","1651","0.892582286730477","0.878581682330765","0.906582891130189"
"No transfer dependency","2017","66 and older","(2b) intermediate general qualification","72","0.912918658882877","0.851133851972738","0.974703465793015"
"No transfer dependency","2017","66 and older","(2a) intermediate vocational","784","0.902542378924491","0.882891328535838","0.922193429313143"
"No transfer dependency","2017","66 and older","(2c_gen) general maturity certificate","48","0.84017324813723","0.748214651537645","0.932131844736814"
"No transfer dependency","2017","66 and older","(2c_voc) vocational maturity certificate","173","0.841834544535816","0.792715563349536","0.890953525722096"
"No transfer dependency","2017","66 and older","(3a) lower tertiary education","441","0.929338077851916","0.906317076832076","0.952359078871756"
"No transfer dependency","2017","66 and older","(3b) higher tertiary education","702","0.902839123414447","0.8821466873384","0.923531559490494"
"Very low transfer dependency","2017","16-34 y.","(0) in school","613","0.818566817118651","0.791727533008569","0.845406101228733"
"Very low transfer dependency","2017","16-34 y.","(1a) inadequately completed","27","","",""
"Very low transfer dependency","2017","16-34 y.","(1b) general elementary school","251","0.368435483178133","0.335378666835121","0.401492299521144"
"Very low transfer dependency","2017","16-34 y.","(1c) basic vocational qualification","198","0.335821596569488","0.293079250569223","0.378563942569753"
"Very low transfer dependency","2017","16-34 y.","(2b) intermediate general qualification","337","0.616343505672394","0.575887380101103","0.656799631243685"
"Very low transfer dependency","2017","16-34 y.","(2a) intermediate vocational","398","0.33793471255459","0.306893943315443","0.368975481793737"
"Very low transfer dependency","2017","16-34 y.","(2c_gen) general maturity certificate","661","0.593948597340122","0.565808856187654","0.62208833849259"
"Very low transfer dependency","2017","16-34 y.","(2c_voc) vocational maturity certificate","251","0.353249979778035","0.315194160391364","0.391305799164705"
"Very low transfer dependency","2017","16-34 y.","(3a) lower tertiary education","91","0.303393112679672","0.24685673578085","0.359929489578494"
"Very low transfer dependency","2017","16-34 y.","(3b) higher tertiary education","277","0.249223959871639","0.22211400704546","0.276333912697818"
"Very low transfer dependency","2017","35-65 y.","(0) in school","","","",""
"Very low transfer dependency","2017","35-65 y.","(1a) inadequately completed","96","0.273831413650924","0.239785440934688","0.307877386367159"
"Very low transfer dependency","2017","35-65 y.","(1b) general elementary school","348","0.302682743029072","0.275077834391041","0.330287651667102"
"Very low transfer dependency","2017","35-65 y.","(1c) basic vocational qualification","1294","0.349385250829444","0.331878074645788","0.3668924270131"
"Very low transfer dependency","2017","35-65 y.","(2b) intermediate general qualification","99","0.328570674316458","0.269515289113874","0.387626059519042"
"Very low transfer dependency","2017","35-65 y.","(2a) intermediate vocational","2316","0.426818916780323","0.412069529755336","0.441568303805309"
"Very low transfer dependency","2017","35-65 y.","(2c_gen) general maturity certificate","246","0.485393904851061","0.443776228275359","0.527011581426763"
"Very low transfer dependency","2017","35-65 y.","(2c_voc) vocational maturity certificate","1176","0.503916716750929","0.481315810929539","0.526517622572319"
"Very low transfer dependency","2017","35-65 y.","(3a) lower tertiary education","790","0.49694210252933","0.469794107225023","0.524090097833637"
"Very low transfer dependency","2017","35-65 y.","(3b) higher tertiary education","1829","0.513134002799376","0.495476312210018","0.530791693388734"
"Very low transfer dependency","2017","66 and older","(0) in school","","","",""
"Very low transfer dependency","2017","66 and older","(1a) inadequately completed","15","","",""
"Very low transfer dependency","2017","66 and older","(1b) general elementary school","78","0.137114487680456","0.108262879143989","0.165966096216922"
"Very low transfer dependency","2017","66 and older","(1c) basic vocational qualification","164","0.0738299237666344","0.0620064175632735","0.0856534299699952"
"Very low transfer dependency","2017","66 and older","(2b) intermediate general qualification","7","","",""
"Very low transfer dependency","2017","66 and older","(2a) intermediate vocational","68","0.0689436837402393","0.0521564444077224","0.0857309230727563"
"Very low transfer dependency","2017","66 and older","(2c_gen) general maturity certificate","7","","",""
"Very low transfer dependency","2017","66 and older","(2c_voc) vocational maturity certificate","23","","",""
"Very low transfer dependency","2017","66 and older","(3a) lower tertiary education","25","","",""
"Very low transfer dependency","2017","66 and older","(3b) higher tertiary education","63","0.0716426330604655","0.0536247365401092","0.0896605295808218"
"Low transfer dependency","2017","16-34 y.","(0) in school","73","0.0724801201449627","0.0544226641203561","0.0905375761695693"
"Low transfer dependency","2017","16-34 y.","(1a) inadequately completed","46","0.123485189700587","0.0958896535951348","0.151080725806039"
"Low transfer dependency","2017","16-34 y.","(1b) general elementary school","112","0.153146740233111","0.128467635584205","0.177825844882017"
"Low transfer dependency","2017","16-34 y.","(1c) basic vocational qualification","67","0.0977321695395554","0.0708571879045106","0.1246071511746"
"Low transfer dependency","2017","16-34 y.","(2b) intermediate general qualification","85","0.107436715083992","0.0816736536430314","0.133199776524952"
"Low transfer dependency","2017","16-34 y.","(2a) intermediate vocational","92","0.0885590935522763","0.0699147754835852","0.107203411620967"
"Low transfer dependency","2017","16-34 y.","(2c_gen) general maturity certificate","107","0.0717142935411608","0.0569300586466254","0.0864985284356962"
"Low transfer dependency","2017","16-34 y.","(2c_voc) vocational maturity certificate","47","0.0721130486400511","0.0515178378778785","0.0927082594022237"
"Low transfer dependency","2017","16-34 y.","(3a) lower tertiary education","16","","",""
"Low transfer dependency","2017","16-34 y.","(3b) higher tertiary education","74","0.0818202943471462","0.0646422773907317","0.0989983113035606"
"Low transfer dependency","2017","35-65 y.","(0) in school","","","",""
"Low transfer dependency","2017","35-65 y.","(1a) inadequately completed","58","0.134464014621366","0.108417417961132","0.1605106112816"
"Low transfer dependency","2017","35-65 y.","(1b) general elementary school","122","0.109932284516505","0.0911368907823151","0.128727678250695"
"Low transfer dependency","2017","35-65 y.","(1c) basic vocational qualification","216","0.0508682416031445","0.0427998218911508","0.0589366613151382"
"Low transfer dependency","2017","35-65 y.","(2b) intermediate general qualification","23","","",""
"Low transfer dependency","2017","35-65 y.","(2a) intermediate vocational","229","0.0331642092009604","0.027824502532972","0.0385039158689489"
"Low transfer dependency","2017","35-65 y.","(2c_gen) general maturity certificate","38","0.0801805930783156","0.0575665026235184","0.102794683533113"
"Low transfer dependency","2017","35-65 y.","(2c_voc) vocational maturity certificate","106","0.0379786876059115","0.0293383345302303","0.0466190406815928"
"Low transfer dependency","2017","35-65 y.","(3a) lower tertiary education","33","0.0172414936973458","0.0101736533179324","0.0243093340767592"
"Low transfer dependency","2017","35-65 y.","(3b) higher tertiary education","143","0.0356904648496472","0.0291365904217244","0.04224433927757"
"Low transfer dependency","2017","66 and older","(0) in school","","","",""
"Low transfer dependency","2017","66 and older","(1a) inadequately completed","5","","",""
"Low transfer dependency","2017","66 and older","(1b) general elementary school","24","","",""
"Low transfer dependency","2017","66 and older","(1c) basic vocational qualification","45","0.026501404353243","0.0192388932409271","0.0337639154655589"
"Low transfer dependency","2017","66 and older","(2b) intermediate general qualification","1","","",""
"Low transfer dependency","2017","66 and older","(2a) intermediate vocational","16","","",""
"Low transfer dependency","2017","66 and older","(2c_gen) general maturity certificate","1","","",""
"Low transfer dependency","2017","66 and older","(2c_voc) vocational maturity certificate","5","","",""
"Low transfer dependency","2017","66 and older","(3a) lower tertiary education","3","","",""
"Low transfer dependency","2017","66 and older","(3b) higher tertiary education","6","","",""
"High transfer dependency","2017","16-34 y.","(0) in school","50","0.0535623209009322","0.0378817740389834","0.0692428677628809"
"High transfer dependency","2017","16-34 y.","(1a) inadequately completed","38","0.0933197697947275","0.0689211268124904","0.117718412776965"
"High transfer dependency","2017","16-34 y.","(1b) general elementary school","94","0.0935527060372251","0.0735968255369543","0.113508586537496"
"High transfer dependency","2017","16-34 y.","(1c) basic vocational qualification","29","","",""
"High transfer dependency","2017","16-34 y.","(2b) intermediate general qualification","39","0.0540097019854794","0.035204377520162","0.0728150264507967"
"High transfer dependency","2017","16-34 y.","(2a) intermediate vocational","32","0.0342943890374122","0.0223517700679065","0.0462370080069178"
"High transfer dependency","2017","16-34 y.","(2c_gen) general maturity certificate","77","0.0605757228302263","0.0469067666152318","0.0742446790452208"
"High transfer dependency","2017","16-34 y.","(2c_voc) vocational maturity certificate","15","","",""
"High transfer dependency","2017","16-34 y.","(3a) lower tertiary education","2","","",""
"High transfer dependency","2017","16-34 y.","(3b) higher tertiary education","35","0.0331362083048047","0.0219182785100597","0.0443541380995497"
"High transfer dependency","2017","35-65 y.","(0) in school","","","",""
"High transfer dependency","2017","35-65 y.","(1a) inadequately completed","65","0.109733377656195","0.0858698412775576","0.133596914034833"
"High transfer dependency","2017","35-65 y.","(1b) general elementary school","101","0.073901519374827","0.0581822431152087","0.0896207956344453"
"High transfer dependency","2017","35-65 y.","(1c) basic vocational qualification","135","0.041164979037112","0.033869769680519","0.0484601883937049"
"High transfer dependency","2017","35-65 y.","(2b) intermediate general qualification","20","","",""
"High transfer dependency","2017","35-65 y.","(2a) intermediate vocational","101","0.0150693606654683","0.0114364354733423","0.0187022858575943"
"High transfer dependency","2017","35-65 y.","(2c_gen) general maturity certificate","34","0.0317719820311487","0.0171668937746464","0.046377070287651"
"High transfer dependency","2017","35-65 y.","(2c_voc) vocational maturity certificate","57","0.031808472853433","0.0238757694874666","0.0397411762193994"
"High transfer dependency","2017","35-65 y.","(3a) lower tertiary education","11","","",""
"High transfer dependency","2017","35-65 y.","(3b) higher tertiary education","45","0.00863549799642944","0.00536680479958515","0.0119041911932737"
"High transfer dependency","2017","66 and older","(0) in school","","","",""
"High transfer dependency","2017","66 and older","(1a) inadequately completed","","","",""
"High transfer dependency","2017","66 and older","(1b) general elementary school","13","","",""
"High transfer dependency","2017","66 and older","(1c) basic vocational qualification","13","","",""
"High transfer dependency","2017","66 and older","(2b) intermediate general qualification","","","",""
"High transfer dependency","2017","66 and older","(2a) intermediate vocational","4","","",""
"High transfer dependency","2017","66 and older","(2c_gen) general maturity certificate","1","","",""
"High transfer dependency","2017","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"High transfer dependency","2017","66 and older","(3a) lower tertiary education","6","","",""
"High transfer dependency","2017","66 and older","(3b) higher tertiary education","3","","",""
"Very high transfer dependency","2017","16-34 y.","(0) in school","29","","",""
"Very high transfer dependency","2017","16-34 y.","(1a) inadequately completed","58","0.170815481758667","0.139247924482487","0.202383039034847"
"Very high transfer dependency","2017","16-34 y.","(1b) general elementary school","69","0.0850281956171288","0.065913966993837","0.104142424240421"
"Very high transfer dependency","2017","16-34 y.","(1c) basic vocational qualification","16","","",""
"Very high transfer dependency","2017","16-34 y.","(2b) intermediate general qualification","24","","",""
"Very high transfer dependency","2017","16-34 y.","(2a) intermediate vocational","17","","",""
"Very high transfer dependency","2017","16-34 y.","(2c_gen) general maturity certificate","47","0.0288785385086741","0.0192827748813306","0.0384743021360175"
"Very high transfer dependency","2017","16-34 y.","(2c_voc) vocational maturity certificate","14","","",""
"Very high transfer dependency","2017","16-34 y.","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2017","16-34 y.","(3b) higher tertiary education","22","","",""
"Very high transfer dependency","2017","35-65 y.","(0) in school","","","",""
"Very high transfer dependency","2017","35-65 y.","(1a) inadequately completed","79","0.147140489758993","0.120094042181179","0.174186937336806"
"Very high transfer dependency","2017","35-65 y.","(1b) general elementary school","68","0.0405961263789646","0.028737884387432","0.0524543683704971"
"Very high transfer dependency","2017","35-65 y.","(1c) basic vocational qualification","76","0.0174776330044863","0.0126657573371526","0.02228950867182"
"Very high transfer dependency","2017","35-65 y.","(2b) intermediate general qualification","12","","",""
"Very high transfer dependency","2017","35-65 y.","(2a) intermediate vocational","66","0.0131912778821941","0.0097890285156614","0.0165935272487268"
"Very high transfer dependency","2017","35-65 y.","(2c_gen) general maturity certificate","36","0.0340348717341024","0.0189362956423221","0.0491334478258827"
"Very high transfer dependency","2017","35-65 y.","(2c_voc) vocational maturity certificate","34","0.0115725213808637","0.00673797682036971","0.0164070659413577"
"Very high transfer dependency","2017","35-65 y.","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","2017","35-65 y.","(3b) higher tertiary education","50","0.00772456744592398","0.00463165954857991","0.0108174753432681"
"Very high transfer dependency","2017","66 and older","(0) in school","","","",""
"Very high transfer dependency","2017","66 and older","(1a) inadequately completed","1","","",""
"Very high transfer dependency","2017","66 and older","(1b) general elementary school","5","","",""
"Very high transfer dependency","2017","66 and older","(1c) basic vocational qualification","6","","",""
"Very high transfer dependency","2017","66 and older","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2017","66 and older","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","2017","66 and older","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","2017","66 and older","(2c_voc) vocational maturity certificate","8","","",""
"Very high transfer dependency","2017","66 and older","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","2017","66 and older","(3b) higher tertiary education","9","","",""
"Complete transfer dependency","2017","16-34 y.","(0) in school","22","","",""
"Complete transfer dependency","2017","16-34 y.","(1a) inadequately completed","352","0.33584402704557","0.296229395087347","0.375458659003793"
"Complete transfer dependency","2017","16-34 y.","(1b) general elementary school","232","0.141239995147312","0.117373634937027","0.165106355357597"
"Complete transfer dependency","2017","16-34 y.","(1c) basic vocational qualification","25","","",""
"Complete transfer dependency","2017","16-34 y.","(2b) intermediate general qualification","24","","",""
"Complete transfer dependency","2017","16-34 y.","(2a) intermediate vocational","9","","",""
"Complete transfer dependency","2017","16-34 y.","(2c_gen) general maturity certificate","132","0.0264675706106456","0.0172696975461892","0.0356654436751021"
"Complete transfer dependency","2017","16-34 y.","(2c_voc) vocational maturity certificate","27","","",""
"Complete transfer dependency","2017","16-34 y.","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2017","16-34 y.","(3b) higher tertiary education","145","0.0151215480031267","0.00747319176863948","0.0227699042376139"
"Complete transfer dependency","2017","35-65 y.","(0) in school","1","","",""
"Complete transfer dependency","2017","35-65 y.","(1a) inadequately completed","295","0.115113757856592","0.090746159878412","0.139481355834771"
"Complete transfer dependency","2017","35-65 y.","(1b) general elementary school","182","0.0577710110905138","0.0437522223153501","0.0717897998656774"
"Complete transfer dependency","2017","35-65 y.","(1c) basic vocational qualification","73","0.0209445055700478","0.0156862634800793","0.0262027476600164"
"Complete transfer dependency","2017","35-65 y.","(2b) intermediate general qualification","15","","",""
"Complete transfer dependency","2017","35-65 y.","(2a) intermediate vocational","40","0.0152206154517556","0.0115697838707697","0.0188714470327414"
"Complete transfer dependency","2017","35-65 y.","(2c_gen) general maturity certificate","110","0.0398740380114359","0.0235809867254132","0.0561670892974586"
"Complete transfer dependency","2017","35-65 y.","(2c_voc) vocational maturity certificate","48","0.0241814308034013","0.0172376707890989","0.0311251908177038"
"Complete transfer dependency","2017","35-65 y.","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2017","35-65 y.","(3b) higher tertiary education","174","0.0108136231253354","0.0071598762130993","0.0144673700375715"
"Complete transfer dependency","2017","66 and older","(0) in school","","","",""
"Complete transfer dependency","2017","66 and older","(1a) inadequately completed","5","","",""
"Complete transfer dependency","2017","66 and older","(1b) general elementary school","3","","",""
"Complete transfer dependency","2017","66 and older","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","2017","66 and older","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","2017","66 and older","(2a) intermediate vocational","1","","",""
"Complete transfer dependency","2017","66 and older","(2c_gen) general maturity certificate","2","","",""
"Complete transfer dependency","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","2017","66 and older","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2017","66 and older","(3b) higher tertiary education","4","","",""
"No transfer dependency","2018","16-34 y.","(0) in school","4","","",""
"No transfer dependency","2018","16-34 y.","(1a) inadequately completed","50","0.143581417316323","0.120145010692176","0.16701782394047"
"No transfer dependency","2018","16-34 y.","(1b) general elementary school","76","0.156213280989566","0.133041065188013","0.179385496791119"
"No transfer dependency","2018","16-34 y.","(1c) basic vocational qualification","114","0.41376536742679","0.366380808016547","0.461149926837033"
"No transfer dependency","2018","16-34 y.","(2b) intermediate general qualification","39","0.110261794210546","0.083965564349375","0.136558024071717"
"No transfer dependency","2018","16-34 y.","(2a) intermediate vocational","293","0.478646919025495","0.443431573809506","0.513862264241484"
"No transfer dependency","2018","16-34 y.","(2c_gen) general maturity certificate","160","0.216657466778721","0.193919415987238","0.239395517570204"
"No transfer dependency","2018","16-34 y.","(2c_voc) vocational maturity certificate","236","0.497663874972849","0.457147048448503","0.538180701497195"
"No transfer dependency","2018","16-34 y.","(3a) lower tertiary education","144","0.663017618543904","0.604189036211997","0.72184620087581"
"No transfer dependency","2018","16-34 y.","(3b) higher tertiary education","438","0.649165789834909","0.620834677757032","0.677496901912786"
"No transfer dependency","2018","35-65 y.","(0) in school","","","",""
"No transfer dependency","2018","35-65 y.","(1a) inadequately completed","57","0.160586566281505","0.136245761215653","0.184927371347358"
"No transfer dependency","2018","35-65 y.","(1b) general elementary school","242","0.402794165376836","0.374095924988425","0.431492405765247"
"No transfer dependency","2018","35-65 y.","(1c) basic vocational qualification","959","0.512117151553421","0.492918530475261","0.531315772631582"
"No transfer dependency","2018","35-65 y.","(2b) intermediate general qualification","68","0.398761337630725","0.337449402880858","0.460073272380593"
"No transfer dependency","2018","35-65 y.","(2a) intermediate vocational","1484","0.496278193516567","0.480932643723484","0.511623743309649"
"No transfer dependency","2018","35-65 y.","(2c_gen) general maturity certificate","87","0.311557827834393","0.275161634322312","0.347954021346475"
"No transfer dependency","2018","35-65 y.","(2c_voc) vocational maturity certificate","432","0.402053235390142","0.379172401857939","0.424934068922344"
"No transfer dependency","2018","35-65 y.","(3a) lower tertiary education","420","0.452609796174041","0.424804370392507","0.480415221955574"
"No transfer dependency","2018","35-65 y.","(3b) higher tertiary education","825","0.435191415141063","0.417453364203464","0.452929466078662"
"No transfer dependency","2018","66 and older","(0) in school","","","",""
"No transfer dependency","2018","66 and older","(1a) inadequately completed","46","0.758928205457095","0.666348730802782","0.851507680111408"
"No transfer dependency","2018","66 and older","(1b) general elementary school","409","0.860730556050139","0.83079908493406","0.890662027166217"
"No transfer dependency","2018","66 and older","(1c) basic vocational qualification","1599","0.88009556924724","0.86517942969769","0.895011708796789"
"No transfer dependency","2018","66 and older","(2b) intermediate general qualification","78","0.939180417723189","0.888668355877944","0.989692479568434"
"No transfer dependency","2018","66 and older","(2a) intermediate vocational","803","0.909469602252237","0.890670899466958","0.928268305037516"
"No transfer dependency","2018","66 and older","(2c_gen) general maturity certificate","51","0.779303015442799","0.682837898600549","0.87576813228505"
"No transfer dependency","2018","66 and older","(2c_voc) vocational maturity certificate","183","0.791390293243796","0.738993498966395","0.843787087521198"
"No transfer dependency","2018","66 and older","(3a) lower tertiary education","446","0.930886548743642","0.908242491737121","0.953530605750163"
"No transfer dependency","2018","66 and older","(3b) higher tertiary education","726","0.891512244508757","0.870134748378443","0.912889740639072"
"Very low transfer dependency","2018","16-34 y.","(0) in school","509","0.807842354596312","0.778031187779383","0.837653521413241"
"Very low transfer dependency","2018","16-34 y.","(1a) inadequately completed","42","0.17979418641061","0.154128782142321","0.205459590678898"
"Very low transfer dependency","2018","16-34 y.","(1b) general elementary school","253","0.436419807024121","0.404766263738807","0.468073350309434"
"Very low transfer dependency","2018","16-34 y.","(1c) basic vocational qualification","188","0.355082949899646","0.309042359763439","0.401123540035852"
"Very low transfer dependency","2018","16-34 y.","(2b) intermediate general qualification","348","0.651126907327955","0.611112499075828","0.691141315580083"
"Very low transfer dependency","2018","16-34 y.","(2a) intermediate vocational","362","0.388305162936376","0.353948392424125","0.422661933448628"
"Very low transfer dependency","2018","16-34 y.","(2c_gen) general maturity certificate","648","0.595710244625274","0.568623647365388","0.622796841885161"
"Very low transfer dependency","2018","16-34 y.","(2c_voc) vocational maturity certificate","247","0.397127398595329","0.35747697266199","0.436777824528667"
"Very low transfer dependency","2018","16-34 y.","(3a) lower tertiary education","84","0.276689373725424","0.221011721560984","0.332367025889865"
"Very low transfer dependency","2018","16-34 y.","(3b) higher tertiary education","289","0.248895213714882","0.223227134000802","0.274563293428962"
"Very low transfer dependency","2018","35-65 y.","(0) in school","","","",""
