"transab_cat","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No transfer dependency","2017","Not Employed","Couple + C. LE and GT 16","3","","","","0"
"No transfer dependency","2017","Employed","(Married) couple without C. ","3716","0.834645999784647","0.823806180135662","0.845485819433633","0"
"No transfer dependency","2017","Employed","Single parent ","153","0.163530835694718","0.145212879838901","0.181848791550534","0"
"No transfer dependency","2017","Employed","Couple + C. LE 16 ","65","0.0146835671627438","0.0113801387266535","0.0179869955988341","0"
"No transfer dependency","2017","Employed","Couple + C. GT 16 ","473","0.259691704093008","0.242311934866696","0.27707147331932","0"
"Very high transfer dependency","2017","Not Employed","Couple + C. LE 16 ","137","0.0871497867008345","0.0737222556701211","0.100577317731548","4"
"Very high transfer dependency","2017","Not Employed","Couple + C. GT 16 ","30","0.0206058894038542","0.0114952453532609","0.0297165334544474","4"
"Very high transfer dependency","2017","Not Employed","Couple + C. LE and GT 16","83","0.076618336962202","0.0601737850682521","0.0930628888561518","4"
"Very high transfer dependency","2017","Employed","1-pers.-HH","64","0.0248182227728361","0.0184367155788339","0.0311997299668382","4"
"Very high transfer dependency","2017","Employed","Single parent ","60","0.0275663441611088","0.0194572603366027","0.0356754279856149","4"
"Very high transfer dependency","2017","Employed","Couple + C. LE 16 ","81","0.0094624350663348","0.00680355845244724","0.0121213116802224","4"
"Very high transfer dependency","2017","Not Employed","1-pers.-HH","63","0.0275439598538774","0.0205590954669444","0.0345288242408104","4"
"Very high transfer dependency","2017","Not Employed","(Married) couple without C. ","41","0.00507800419130275","0.00280577062113305","0.00735023776147246","4"
"Very high transfer dependency","2017","Employed","(Married) couple without C. ","21","","","","4"
"Very high transfer dependency","2017","Employed","Couple + C. GT 16 ","9","","","","4"
"Very high transfer dependency","2017","Employed","Couple + C. LE and GT 16","31","0.0159606116468471","0.00997500664365548","0.0219462166500387","4"
"Very high transfer dependency","2017","Not Employed","Single parent ","116","0.131141797167555","0.109642804093219","0.152640790241892","4"
"Very low transfer dependency","2017","Employed","1-pers.-HH","280","0.0925117929596937","0.0806263826442031","0.104397203275184","1"
"Very low transfer dependency","2017","Not Employed","(Married) couple without C. ","328","0.094863788382174","0.0854963869867487","0.104231189777599","1"
"Very low transfer dependency","2017","Employed","Couple + C. GT 16 ","1879","0.71133378592473","0.693372254773987","0.729295317075472","1"
"Very low transfer dependency","2017","Not Employed","Single parent ","289","0.350547939030369","0.320158662557814","0.380937215502925","1"
"Very low transfer dependency","2017","Not Employed","Couple + C. LE 16 ","394","0.457282871337102","0.433566815123371","0.480998927550833","1"
"Very low transfer dependency","2017","Not Employed","Couple + C. GT 16 ","589","0.607543397564103","0.57622791376641","0.638858881361796","1"
"Very low transfer dependency","2017","Not Employed","Couple + C. LE and GT 16","499","0.681459755065301","0.652654792086919","0.710264718043682","1"
"Very low transfer dependency","2017","Employed","(Married) couple without C. ","629","0.134764496843776","0.124800846958539","0.144728146729013","1"
"Very low transfer dependency","2017","Employed","Single parent ","969","0.601358975823353","0.577109067230235","0.625608884416471","1"
"Very low transfer dependency","2017","Employed","Couple + C. LE 16 ","4386","0.87551882844191","0.866452199723909","0.884585457159911","1"
"Very low transfer dependency","2017","Not Employed","1-pers.-HH","125","0.0694813063080133","0.0586293923974853","0.0803332202185413","1"
"Very low transfer dependency","2017","Employed","Couple + C. LE and GT 16","1454","0.893237507922258","0.878488260048329","0.907986755796187","1"
"Complete transfer dependency","2018","Not Employed","1-pers.-HH","601","0.0978315755933139","0.0856317234693879","0.11003142771724","5"
"Complete transfer dependency","2018","Not Employed","(Married) couple without C. ","105","0.00965135401881696","0.00649047700351772","0.0128122310341162","5"
"Complete transfer dependency","2018","Not Employed","Single parent ","302","0.150752486688809","0.128826474135321","0.172678499242297","5"
"Complete transfer dependency","2018","Not Employed","Couple + C. LE 16 ","1010","0.16635278792956","0.149836853033406","0.182868722825714","5"
"Complete transfer dependency","2018","Not Employed","Couple + C. GT 16 ","64","0.0152078604309482","0.00706185138346854","0.0233538694784279","5"
"Complete transfer dependency","2018","Not Employed","Couple + C. LE and GT 16","364","0.0727508052915633","0.0576473588371516","0.0878542517459749","5"
"Complete transfer dependency","2018","Employed","1-pers.-HH","","","","","5"
"Complete transfer dependency","2018","Employed","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2018","Employed","Single parent ","","","","","5"
"Complete transfer dependency","2018","Employed","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2018","Employed","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2018","Employed","Couple + C. LE and GT 16","","","","","5"
"High transfer dependency","2018","Not Employed","(Married) couple without C. ","81","0.0175332584171126","0.0132899005002302","0.021776616333995","3"
"High transfer dependency","2018","Not Employed","Single parent ","136","0.122003898063821","0.101947939604799","0.142059856522843","3"
"High transfer dependency","2018","Not Employed","Couple + C. LE 16 ","172","0.0972654416077724","0.0841235982905081","0.110407284925037","3"
"High transfer dependency","2018","Not Employed","Couple + C. GT 16 ","47","0.036065218977309","0.0236542224395989","0.0484762155150191","3"
"High transfer dependency","2018","Not Employed","Couple + C. LE and GT 16","90","0.081566883879335","0.0656506750643336","0.0974830926943364","3"
"High transfer dependency","2018","Employed","1-pers.-HH","124","0.0375633070830909","0.0301352628773074","0.0449913512888744","3"
"High transfer dependency","2018","Employed","(Married) couple without C. ","63","0.0116446806359529","0.00846902675928586","0.0148203345126199","3"
"High transfer dependency","2018","Employed","Single parent ","132","0.0595847964023357","0.0478117213160126","0.0713578714886587","3"
"High transfer dependency","2018","Not Employed","1-pers.-HH","113","0.0336920412481694","0.02628247694682","0.0411016055495189","3"
"High transfer dependency","2018","Employed","Couple + C. LE 16 ","160","0.0180101236513752","0.0142700867104009","0.0217501605923495","3"
"High transfer dependency","2018","Employed","Couple + C. GT 16 ","38","0.01020546358812","0.00609084409491752","0.0143200830813225","3"
"High transfer dependency","2018","Employed","Couple + C. LE and GT 16","89","0.0348079486450788","0.0260458060335536","0.043570091256604","3"
"Low transfer dependency","2018","Not Employed","Couple + C. GT 16 ","60","0.0735030136285617","0.0561324815900231","0.0908735456671003","2"
"Low transfer dependency","2018","Not Employed","Couple + C. LE and GT 16","103","0.113445211264567","0.0950033479245362","0.131887074604598","2"
"Low transfer dependency","2018","Employed","(Married) couple without C. ","88","0.0178039116786995","0.013889471738936","0.021718351618463","2"
"Low transfer dependency","2018","Employed","Single parent ","238","0.111128404417411","0.0954971289486086","0.126759679886212","2"
"Low transfer dependency","2018","Employed","Couple + C. LE 16 ","399","0.0710033098781509","0.0637804295437814","0.0782261902125204","2"
"Low transfer dependency","2018","Employed","Couple + C. GT 16 ","68","0.024547112845094","0.018212148962828","0.0308820767273599","2"
"Low transfer dependency","2018","Employed","1-pers.-HH","150","0.0455070956339556","0.0373650713241823","0.0536491199437289","2"
"Low transfer dependency","2018","Not Employed","1-pers.-HH","121","0.0362673919641408","0.0285901068230806","0.0439446771052011","2"
"Low transfer dependency","2018","Not Employed","(Married) couple without C. ","125","0.0374171341349619","0.0312812981350934","0.0435529701348305","2"
"Low transfer dependency","2018","Not Employed","Single parent ","97","0.103386287539772","0.0847291749331953","0.122043400146349","2"
"Low transfer dependency","2018","Not Employed","Couple + C. LE 16 ","193","0.214661566911817","0.196451877319726","0.232871256503908","2"
"Low transfer dependency","2018","Employed","Couple + C. LE and GT 16","148","0.0721240445338093","0.0597574753598238","0.0844906137077948","2"
"No transfer dependency","2018","Not Employed","1-pers.-HH","1231","0.730238047909863","0.712011945436452","0.748464150383275","0"
"No transfer dependency","2018","Not Employed","(Married) couple without C. ","3028","0.843732369327513","0.831992688532937","0.855472050122089","0"
"No transfer dependency","2018","Not Employed","Single parent ","62","0.120212109010562","0.100283665838732","0.140140552182391","0"
"No transfer dependency","2018","Not Employed","Couple + C. LE 16 ","11","","","","0"
"No transfer dependency","2018","Employed","Couple + C. LE and GT 16","3","","","","0"
"No transfer dependency","2018","Not Employed","Couple + C. GT 16 ","161","0.239139855599165","0.210746485636108","0.267533225562221","0"
"No transfer dependency","2018","Not Employed","Couple + C. LE and GT 16","3","","","","0"
"No transfer dependency","2018","Employed","1-pers.-HH","1866","0.813660267790766","0.798448462025697","0.828872073555835","0"
"No transfer dependency","2018","Employed","(Married) couple without C. ","3548","0.835078342828319","0.82409295804066","0.846063727615979","0"
"No transfer dependency","2018","Employed","Single parent ","148","0.152636471499683","0.134749928708594","0.170523014290771","0"
"No transfer dependency","2018","Employed","Couple + C. LE 16 ","62","0.0109106112844921","0.00798910817924041","0.0138321143897437","0"
"No transfer dependency","2018","Employed","Couple + C. GT 16 ","436","0.240317788770374","0.222825375772364","0.257810201768385","0"
"Very high transfer dependency","2018","Not Employed","1-pers.-HH","78","0.0286674799940386","0.0218149656273977","0.0355199943606795","4"
"Very high transfer dependency","2018","Not Employed","(Married) couple without C. ","47","0.00893666496928318","0.00589397388146254","0.0119793560571038","4"
"Very high transfer dependency","2018","Employed","Couple + C. LE 16 ","109","0.00712654895711114","0.00476089822732092","0.00949219968690136","4"
"Very high transfer dependency","2018","Employed","Couple + C. GT 16 ","6","","","","4"
"Very high transfer dependency","2018","Not Employed","Single parent ","157","0.131006508342587","0.110330582209477","0.151682434475698","4"
"Very high transfer dependency","2018","Not Employed","Couple + C. LE 16 ","250","0.075167902126253","0.0634743991286562","0.0868614051238498","4"
"Very high transfer dependency","2018","Not Employed","Couple + C. GT 16 ","30","0.029575454055254","0.0182986732397086","0.0408522348707995","4"
"Very high transfer dependency","2018","Not Employed","Couple + C. LE and GT 16","104","0.070507655298216","0.0556209027216977","0.0853944078747343","4"
"Very high transfer dependency","2018","Employed","1-pers.-HH","95","0.0274756819750046","0.0210896519145745","0.0338617120354347","4"
"Very high transfer dependency","2018","Employed","(Married) couple without C. ","20","","","","4"
"Very high transfer dependency","2018","Employed","Single parent ","47","0.0306206265504816","0.0220518999364414","0.0391893531645217","4"
"Very high transfer dependency","2018","Employed","Couple + C. LE and GT 16","30","0.00668852124244272","0.00279204514210079","0.0105849973427846","4"
"Very low transfer dependency","2018","Employed","1-pers.-HH","282","0.0757936475171825","0.0654539612405208","0.0861333337938443","1"
"Very low transfer dependency","2018","Employed","(Married) couple without C. ","665","0.132590080676274","0.122551310128775","0.142628851223772","1"
