"transab_cat","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","2010","Part Time","West Germany","","","",""
"Complete transfer dependency","2010","Part Time","East Germany","","","",""
"Complete transfer dependency","2010","Not Working","West Germany","294","0.0383185981500966","0.033663322327251","0.0429738739729421"
"Complete transfer dependency","2010","Not Working","East Germany","117","0.0487272703549997","0.0393868772664458","0.0580676634435535"
"No transfer dependency","2011","Full Time","West Germany","2756","0.525544745716235","0.514663557821218","0.536425933611252"
"No transfer dependency","2011","Full Time","East Germany","857","0.48599522084492","0.466192234676673","0.505798207013167"
"No transfer dependency","2011","Part Time","West Germany","1255","0.33056448939954","0.318771093163288","0.342357885635792"
"No transfer dependency","2011","Part Time","East Germany","249","0.238268343993882","0.216039403690915","0.260497284296849"
"No transfer dependency","2011","Not Working","West Germany","3945","0.624106526141294","0.613506116176279","0.634706936106309"
"No transfer dependency","2011","Not Working","East Germany","1322","0.622847380966586","0.603612408184005","0.642082353749168"
"Very low transfer dependency","2011","Full Time","West Germany","4702","0.437001608843578","0.426193021783161","0.447810195903996"
"Very low transfer dependency","2011","Full Time","East Germany","1290","0.442650985710282","0.422970969905774","0.46233100151479"
"Very low transfer dependency","2011","Part Time","West Germany","3557","0.499038420754241","0.486503383776501","0.511573457731982"
"Very low transfer dependency","2011","Part Time","East Germany","633","0.422746385912414","0.396970840354898","0.448521931469929"
"Very low transfer dependency","2011","Not Working","West Germany","2342","0.2205914664046","0.211516650176974","0.229666282632226"
"Very low transfer dependency","2011","Not Working","East Germany","411","0.16981147180419","0.15491051801542","0.18471242559296"
"Low transfer dependency","2011","Full Time","West Germany","538","0.0292626914690415","0.0255900221663976","0.0329353607716854"
"Low transfer dependency","2011","Full Time","East Germany","241","0.0544858409999281","0.0454927921172121","0.0634788898826442"
"Low transfer dependency","2011","Part Time","West Germany","714","0.0932411382594732","0.0859514978447116","0.100530778674235"
"Low transfer dependency","2011","Part Time","East Germany","266","0.154946697682733","0.136066010444998","0.173827384920468"
"Low transfer dependency","2011","Not Working","West Germany","673","0.0541120384042864","0.0491606419304036","0.0590634348781691"
"Low transfer dependency","2011","Not Working","East Germany","228","0.0663533106789677","0.056475407385791","0.0762312139721444"
"High transfer dependency","2011","Full Time","West Germany","82","0.00760734102620008","0.00571398605418872","0.00950069599821145"
"High transfer dependency","2011","Full Time","East Germany","46","0.0150057121978716","0.0101887163869465","0.0198227080087967"
"High transfer dependency","2011","Part Time","West Germany","392","0.0531932443123553","0.0475670421685985","0.0588194464561122"
"High transfer dependency","2011","Part Time","East Germany","168","0.120213847168839","0.103245075992767","0.13718261834491"
"High transfer dependency","2011","Not Working","West Germany","370","0.0378085569833598","0.0336342277131139","0.0419828862536057"
"High transfer dependency","2011","Not Working","East Germany","149","0.0422334582321792","0.034251667377253","0.0502152490871054"
"Very high transfer dependency","2011","Full Time","West Germany","12","","",""
"Very high transfer dependency","2011","Full Time","East Germany","13","","",""
"Very high transfer dependency","2011","Part Time","West Germany","194","0.0239627072743901","0.0201286591011995","0.0277967554475808"
"Very high transfer dependency","2011","Part Time","East Germany","95","0.0638247252421326","0.0510703953901069","0.0765790550941583"
"Very high transfer dependency","2011","Not Working","West Germany","331","0.0251255987452714","0.0217003394773167","0.0285508580132261"
"Very high transfer dependency","2011","Not Working","East Germany","187","0.0375823907237971","0.0300346639071058","0.0451301175404885"
"Complete transfer dependency","2011","Full Time","West Germany","","","",""
"Complete transfer dependency","2011","Full Time","East Germany","","","",""
"Complete transfer dependency","2011","Part Time","West Germany","","","",""
"Complete transfer dependency","2011","Part Time","East Germany","","","",""
"Complete transfer dependency","2011","Not Working","West Germany","359","0.0382558133211882","0.0340578425389818","0.0424537841033946"
"Complete transfer dependency","2011","Not Working","East Germany","142","0.0611719875942797","0.0516613089740915","0.0706826662144679"
"No transfer dependency","2012","Full Time","West Germany","2808","0.530412003183032","0.519444179425378","0.541379826940685"
"No transfer dependency","2012","Full Time","East Germany","900","0.520262699948863","0.500216781470207","0.540308618427519"
"No transfer dependency","2012","Part Time","West Germany","1295","0.331344716206709","0.319439624359865","0.343249808053553"
"No transfer dependency","2012","Part Time","East Germany","271","0.26186788879193","0.238544592026375","0.285191185557486"
"No transfer dependency","2012","Not Working","West Germany","3980","0.629574495312635","0.618812521383458","0.640336469241811"
"No transfer dependency","2012","Not Working","East Germany","1348","0.621591006359233","0.602303884716898","0.640878128001568"
"Very low transfer dependency","2012","Full Time","West Germany","4683","0.437561806562768","0.426659650279859","0.448463962845677"
"Very low transfer dependency","2012","Full Time","East Germany","1214","0.409691429374438","0.389958986459252","0.429423872289624"
"Very low transfer dependency","2012","Part Time","West Germany","3592","0.513157678797529","0.500515813358419","0.52579954423664"
"Very low transfer dependency","2012","Part Time","East Germany","582","0.39740965206268","0.3714492116288","0.42337009249656"
"Very low transfer dependency","2012","Not Working","West Germany","2264","0.226410034482946","0.217083481080014","0.235736587885878"
"Very low transfer dependency","2012","Not Working","East Germany","423","0.158518692017833","0.143994338519015","0.173043045516651"
"Low transfer dependency","2012","Full Time","West Germany","375","0.0255511636020203","0.022083474450946","0.0290188527530946"
"Low transfer dependency","2012","Full Time","East Germany","215","0.0567057702816138","0.0474257251708246","0.065985815392403"
"Low transfer dependency","2012","Part Time","West Germany","592","0.0869254337613558","0.0797998878737654","0.0940509796489463"
"Low transfer dependency","2012","Part Time","East Germany","258","0.15831298382672","0.138948079911611","0.177677887741828"
"Low transfer dependency","2012","Not Working","West Germany","573","0.0503744999887953","0.0455003432553477","0.055248656722243"
"Low transfer dependency","2012","Not Working","East Germany","214","0.067571560022765","0.0575894107009765","0.0775537093445536"
"High transfer dependency","2012","Full Time","West Germany","76","0.00598522714397176","0.00429013997862804","0.00768031430931548"
"High transfer dependency","2012","Full Time","East Germany","48","0.0113266589067039","0.00708055913754164","0.0155727586758662"
"High transfer dependency","2012","Part Time","West Germany","356","0.0457254011433586","0.0404420797647434","0.0510087225219737"
"High transfer dependency","2012","Part Time","East Germany","143","0.0942986963809281","0.0787952908869434","0.109802101874913"
"High transfer dependency","2012","Not Working","West Germany","345","0.0381298912907123","0.033862043425006","0.0423977391564185"
"High transfer dependency","2012","Not Working","East Germany","150","0.0494338274144249","0.0408132247223297","0.0580544301065202"
"Very high transfer dependency","2012","Full Time","West Germany","12","","",""
"Very high transfer dependency","2012","Full Time","East Germany","9","","",""
"Very high transfer dependency","2012","Part Time","West Germany","170","0.0228467700910476","0.0190676966946015","0.0266258434874936"
"Very high transfer dependency","2012","Part Time","East Germany","111","0.0881107789377417","0.0730735667950342","0.103147991080449"
"Very high transfer dependency","2012","Not Working","West Germany","269","0.0198089851415107","0.0167036791325875","0.0229142911504338"
"Very high transfer dependency","2012","Not Working","East Germany","148","0.0412905651352433","0.0333782559829917","0.0492028742874949"
"Complete transfer dependency","2012","Full Time","West Germany","","","",""
"Complete transfer dependency","2012","Full Time","East Germany","","","",""
"Complete transfer dependency","2012","Part Time","West Germany","","","",""
"Complete transfer dependency","2012","Part Time","East Germany","","","",""
"Complete transfer dependency","2012","Not Working","West Germany","304","0.035702093783401","0.0315671425959705","0.0398370449708316"
"Complete transfer dependency","2012","Not Working","East Germany","146","0.0615943490505008","0.0520334204334876","0.0711552776675139"
"No transfer dependency","2013","Full Time","West Germany","2621","0.551722591679217","0.540414547562464","0.563030635795971"
"No transfer dependency","2013","Full Time","East Germany","862","0.555848732156081","0.535076746704072","0.576620717608089"
"No transfer dependency","2013","Part Time","West Germany","1231","0.348102734053236","0.335778121491769","0.360427346614703"
"No transfer dependency","2013","Part Time","East Germany","298","0.328141553523192","0.303038996500685","0.353244110545699"
"No transfer dependency","2013","Not Working","West Germany","4752","0.590415369817381","0.581439344057377","0.599391395577385"
"No transfer dependency","2013","Not Working","East Germany","1328","0.605881218003772","0.587090826514091","0.624671609493454"
"Very low transfer dependency","2013","Full Time","West Germany","4378","0.417139582040144","0.405927747843995","0.428351416236293"
"Very low transfer dependency","2013","Full Time","East Germany","1133","0.386044645628492","0.365691974772992","0.406397316483992"
"Very low transfer dependency","2013","Part Time","West Germany","3503","0.511949335308618","0.499017030723687","0.524881639893549"
"Very low transfer dependency","2013","Part Time","East Germany","615","0.399580483118421","0.373393950866637","0.425767015370205"
"Very low transfer dependency","2013","Not Working","West Germany","4183","0.248510044049175","0.240622042254608","0.256398045843741"
"Very low transfer dependency","2013","Not Working","East Germany","536","0.171715045198405","0.157213222926418","0.186216867470392"
"Low transfer dependency","2013","Full Time","West Germany","349","0.0243243064428544","0.0208214151478539","0.0278271977378549"
"Low transfer dependency","2013","Full Time","East Germany","152","0.0435720521716284","0.0350378213757426","0.0521062829675141"
"Low transfer dependency","2013","Part Time","West Germany","538","0.0811676602491812","0.074102213485617","0.0882331070127454"
"Low transfer dependency","2013","Part Time","East Germany","196","0.122345580872176","0.10482678016144","0.139864381582911"
"Low transfer dependency","2013","Not Working","West Germany","1026","0.0642194323887647","0.0597448379357872","0.0686940268417422"
"Low transfer dependency","2013","Not Working","East Germany","216","0.0636177272600924","0.0542325131645419","0.073002941355643"
"High transfer dependency","2013","Full Time","West Germany","69","0.00545565354367016","0.00378075250402879","0.00713055458331154"
"High transfer dependency","2013","Full Time","East Germany","42","0.0105634124105454","0.00628945345011005","0.0148373713709808"
"High transfer dependency","2013","Part Time","West Germany","311","0.0394354102668356","0.0343999816151578","0.0444708389185135"
"High transfer dependency","2013","Part Time","East Germany","126","0.0842986124584073","0.0694448797032519","0.0991523452135627"
"High transfer dependency","2013","Not Working","West Germany","653","0.0341897118090816","0.030872852342601","0.0375065712755623"
"High transfer dependency","2013","Not Working","East Germany","179","0.0542130232712848","0.0455058538286854","0.0629201927138843"
"Very high transfer dependency","2013","Full Time","West Germany","13","","",""
"Very high transfer dependency","2013","Full Time","East Germany","9","","",""
"Very high transfer dependency","2013","Part Time","West Germany","156","0.0193448601221291","0.0157814079841239","0.0229083122601342"
"Very high transfer dependency","2013","Part Time","East Germany","109","0.0656337700278037","0.052394297004859","0.0788732430507484"
"Very high transfer dependency","2013","Not Working","West Germany","423","0.0241253414150455","0.0213246375442359","0.026926045285855"
"Very high transfer dependency","2013","Not Working","East Germany","181","0.0473075304213185","0.039144150244223","0.0554709105984141"
"Complete transfer dependency","2013","Full Time","West Germany","","","",""
"Complete transfer dependency","2013","Full Time","East Germany","","","",""
"Complete transfer dependency","2013","Part Time","West Germany","","","",""
"Complete transfer dependency","2013","Part Time","East Germany","","","",""
"Complete transfer dependency","2013","Not Working","West Germany","493","0.0385401005205521","0.0350264752123961","0.0420537258287081"
"Complete transfer dependency","2013","Not Working","East Germany","158","0.0572654558451268","0.0483309695039796","0.066199942186274"
"No transfer dependency","2014","Full Time","West Germany","2813","0.539525982330609","0.528607150679295","0.550444813981923"
"No transfer dependency","2014","Full Time","East Germany","851","0.53865399175576","0.517498604081628","0.559809379429893"
"No transfer dependency","2014","Part Time","West Germany","1356","0.350368249435096","0.338455322459197","0.362281176410994"
"No transfer dependency","2014","Part Time","East Germany","323","0.345444511103682","0.319425119015773","0.371463903191592"
"No transfer dependency","2014","Not Working","West Germany","3606","0.615374685928706","0.60441812681702","0.626331245040392"
"No transfer dependency","2014","Not Working","East Germany","1247","0.62850430078425","0.608266791747358","0.648741809821142"
"Very low transfer dependency","2014","Full Time","West Germany","4695","0.42458125683751","0.413753466591902","0.435409047083118"
"Very low transfer dependency","2014","Full Time","East Germany","1091","0.397443418766463","0.376675678893208","0.418211158639718"
"Very low transfer dependency","2014","Part Time","West Germany","3601","0.481259942175601","0.468783601156021","0.493736283195182"
"Very low transfer dependency","2014","Part Time","East Germany","549","0.357373126851388","0.331150563081006","0.38359569062177"
"Very low transfer dependency","2014","Not Working","West Germany","2247","0.22173626296211","0.212380758718328","0.231091767205892"
"Very low transfer dependency","2014","Not Working","East Germany","380","0.154055375984278","0.13893594558421","0.169174806384346"
"Low transfer dependency","2014","Full Time","West Germany","387","0.0275032422383061","0.0239205999248402","0.0310858845517721"
"Low transfer dependency","2014","Full Time","East Germany","145","0.0464843064132535","0.0375498164846423","0.0554187963418646"
"Low transfer dependency","2014","Part Time","West Germany","635","0.0980236705471984","0.0905988572523656","0.105448483842031"
"Low transfer dependency","2014","Part Time","East Germany","196","0.132905325090516","0.114329880657224","0.151480769523808"
"Low transfer dependency","2014","Not Working","West Germany","636","0.0582823143013399","0.0530061999664483","0.0635584286362315"
"Low transfer dependency","2014","Not Working","East Germany","184","0.0609912294990888","0.0509683028504632","0.0710141561477144"
"High transfer dependency","2014","Full Time","West Germany","88","0.00677358583830509","0.00497678114761266","0.00857039052899751"
"High transfer dependency","2014","Full Time","East Germany","39","0.0130625818183593","0.00824408049513744","0.0178810831415812"
"High transfer dependency","2014","Part Time","West Germany","339","0.0436412845053207","0.0385399751725118","0.0487425938381297"
"High transfer dependency","2014","Part Time","East Germany","139","0.105770715374052","0.0889423501923973","0.122599080555707"
"High transfer dependency","2014","Not Working","West Germany","388","0.0328400087192923","0.0288263888883068","0.0368536285502777"
"High transfer dependency","2014","Not Working","East Germany","144","0.0554642075059073","0.0458781142517583","0.0650503007600563"
"Very high transfer dependency","2014","Full Time","West Germany","22","","",""
"Very high transfer dependency","2014","Full Time","East Germany","7","","",""
"Very high transfer dependency","2014","Part Time","West Germany","230","0.0267068533367838","0.0226810210362301","0.0307326856373375"
"Very high transfer dependency","2014","Part Time","East Germany","76","0.0585063215803619","0.0456639608716112","0.0713486822891125"
"Very high transfer dependency","2014","Not Working","West Germany","348","0.0305057698900087","0.026632756040424","0.0343787837395934"
"Very high transfer dependency","2014","Not Working","East Germany","98","0.0339256694719071","0.0263434645426339","0.0415078744011802"
"Complete transfer dependency","2014","Full Time","West Germany","","","",""
"Complete transfer dependency","2014","Full Time","East Germany","","","",""
"Complete transfer dependency","2014","Part Time","West Germany","","","",""
"Complete transfer dependency","2014","Part Time","East Germany","","","",""
"Complete transfer dependency","2014","Not Working","West Germany","349","0.0412609581985436","0.0367817082040013","0.0457402081930859"
"Complete transfer dependency","2014","Not Working","East Germany","137","0.0670592167545686","0.0565835346417749","0.0775348988673623"
"No transfer dependency","2015","Full Time","West Germany","2699","0.557377099056217","0.546084686374403","0.568669511738031"
"No transfer dependency","2015","Full Time","East Germany","822","0.559084600539009","0.537204397581113","0.580964803496906"
"No transfer dependency","2015","Part Time","West Germany","1375","0.375678318763644","0.363241411367662","0.388115226159627"
"No transfer dependency","2015","Part Time","East Germany","350","0.370442009724943","0.343398812674045","0.39748520677584"
"No transfer dependency","2015","Not Working","West Germany","3996","0.625898060802193","0.615548240793763","0.636247880810623"
"No transfer dependency","2015","Not Working","East Germany","1270","0.619234737227138","0.599175396311433","0.639294078142843"
"Very low transfer dependency","2015","Full Time","West Germany","4375","0.414026612601414","0.402828410132542","0.425224815070286"
"Very low transfer dependency","2015","Full Time","East Germany","982","0.38127445131089","0.35987006283675","0.402678839785029"
"Very low transfer dependency","2015","Part Time","West Germany","3480","0.470803793803167","0.457985551874503","0.483622035731831"
"Very low transfer dependency","2015","Part Time","East Germany","520","0.358157424952081","0.331308228849809","0.385006621054353"
"Very low transfer dependency","2015","Not Working","West Germany","2439","0.208645008104511","0.199953889295829","0.217336126913192"
"Very low transfer dependency","2015","Not Working","East Germany","412","0.167696245994195","0.152262798790244","0.183129693198145"
"Low transfer dependency","2015","Full Time","West Germany","287","0.0216327181655022","0.0183252037397557","0.0249402325912487"
"Low transfer dependency","2015","Full Time","East Germany","132","0.0449572408832925","0.0358256555806852","0.0540888261858997"
"Low transfer dependency","2015","Part Time","West Germany","481","0.078459099586583","0.0715538545621619","0.085364344611004"
"Low transfer dependency","2015","Part Time","East Germany","176","0.134890936744106","0.115761293845948","0.154020579642265"
"Low transfer dependency","2015","Not Working","West Germany","667","0.0568655614848224","0.0519122289811451","0.0618188939884997"
"Low transfer dependency","2015","Not Working","East Germany","184","0.068890425440804","0.0584278121612187","0.0793530387203892"
"High transfer dependency","2015","Full Time","West Germany","62","0.00577497238203626","0.00405226092494273","0.00749768383912979"
"High transfer dependency","2015","Full Time","East Germany","29","","",""
"High transfer dependency","2015","Part Time","West Germany","319","0.0477591196988748","0.0422826373300502","0.0532356020676995"
"High transfer dependency","2015","Part Time","East Germany","118","0.0865408564358493","0.0707961268978898","0.102285585973809"
"High transfer dependency","2015","Not Working","West Germany","411","0.0326966667487442","0.0288928542857676","0.0365004792117207"
"High transfer dependency","2015","Not Working","East Germany","127","0.0343495426520227","0.0268258542916917","0.0418732310123537"
"Very high transfer dependency","2015","Full Time","West Germany","9","","",""
"Very high transfer dependency","2015","Full Time","East Germany","13","","",""
"Very high transfer dependency","2015","Part Time","West Germany","170","0.0272996681477309","0.0231149294786785","0.0314844068167834"
"Very high transfer dependency","2015","Part Time","East Germany","61","0.0499687721430206","0.0377676907000558","0.0621698535859855"
"Very high transfer dependency","2015","Not Working","West Germany","391","0.0258066758423985","0.022415310150884","0.029198041533913"
"Very high transfer dependency","2015","Not Working","East Germany","112","0.0413017204140934","0.0330814635441091","0.0495219772840778"
"Complete transfer dependency","2015","Full Time","West Germany","","","",""
"Complete transfer dependency","2015","Full Time","East Germany","","","",""
"Complete transfer dependency","2015","Part Time","West Germany","","","",""
"Complete transfer dependency","2015","Part Time","East Germany","","","",""
"Complete transfer dependency","2015","Not Working","West Germany","493","0.0500880270173311","0.0454225650031323","0.0547534890315299"
"Complete transfer dependency","2015","Not Working","East Germany","146","0.0685273282717477","0.0580902893658412","0.0789643671776541"
"No transfer dependency","2016","Full Time","West Germany","2671","0.550365166341337","0.538842658196112","0.561887674486563"
"No transfer dependency","2016","Full Time","East Germany","820","0.550593632691048","0.528435629654362","0.572751635727734"
"No transfer dependency","2016","Part Time","West Germany","1388","0.378248454750561","0.365636832877872","0.390860076623251"
"No transfer dependency","2016","Part Time","East Germany","352","0.376671234739744","0.349105946128942","0.404236523350546"
"No transfer dependency","2016","Not Working","West Germany","3308","0.61672900409613","0.605043769586641","0.628414238605619"
"No transfer dependency","2016","Not Working","East Germany","1130","0.619476046885447","0.598003645921408","0.640948447849486"
"Very low transfer dependency","2016","Full Time","West Germany","4106","0.415098698798127","0.403685469051742","0.426511928544511"
"Very low transfer dependency","2016","Full Time","East Germany","955","0.393603420031745","0.371841198956478","0.415365641107013"
"Very low transfer dependency","2016","Part Time","West Germany","3313","0.47207780344721","0.459095083923366","0.485060522971054"
"Very low transfer dependency","2016","Part Time","East Germany","520","0.350149965065423","0.323013307864711","0.377286622266135"
"Very low transfer dependency","2016","Not Working","West Germany","1799","0.210378695961189","0.200582723031409","0.220174668890969"
"Very low transfer dependency","2016","Not Working","East Germany","386","0.181049029091577","0.164019430922983","0.198078627260171"
"Low transfer dependency","2016","Full Time","West Germany","312","0.0257829487072717","0.0221119372878819","0.0294539601266615"
"Low transfer dependency","2016","Full Time","East Germany","126","0.0433677909132544","0.034294777261774","0.0524408045647348"
"Low transfer dependency","2016","Part Time","West Germany","537","0.081909001960756","0.0747774737449852","0.0890405301765268"
"Low transfer dependency","2016","Part Time","East Germany","173","0.153084609022512","0.132600904198586","0.173568313846438"
"Low transfer dependency","2016","Not Working","West Germany","539","0.0637609231307736","0.0578886269987568","0.0696332192627905"
"Low transfer dependency","2016","Not Working","East Germany","157","0.0716942448879851","0.0602847867767732","0.083103702999197"
"High transfer dependency","2016","Full Time","West Germany","60","0.00737737965252685","0.00539523780491024","0.00935952150014345"
"High transfer dependency","2016","Full Time","East Germany","28","","",""
"High transfer dependency","2016","Part Time","West Germany","263","0.0424356452892831","0.0371933278661336","0.0476779627124325"
"High transfer dependency","2016","Part Time","East Germany","81","0.066275120848982","0.0521234583993499","0.0804267832986141"
"High transfer dependency","2016","Not Working","West Germany","310","0.0355425981768589","0.0310926661262114","0.0399925302275063"
"High transfer dependency","2016","Not Working","East Germany","94","0.0350303017483781","0.0268990739814309","0.0431615295153253"
"Very high transfer dependency","2016","Full Time","West Germany","11","","",""
"Very high transfer dependency","2016","Full Time","East Germany","7","","",""
"Very high transfer dependency","2016","Part Time","West Germany","179","0.0253290945521895","0.0212429591202333","0.0294152299841457"
"Very high transfer dependency","2016","Part Time","East Germany","61","0.0538190703233395","0.0409816452283584","0.0666564954183205"
"Very high transfer dependency","2016","Not Working","West Germany","339","0.0291901765141116","0.0251442060311517","0.0332361469970715"
"Very high transfer dependency","2016","Not Working","East Germany","82","0.0293882143304583","0.0219187969345144","0.0368576317264021"
"Complete transfer dependency","2016","Full Time","West Germany","","","",""
"Complete transfer dependency","2016","Full Time","East Germany","","","",""
"Complete transfer dependency","2016","Part Time","West Germany","","","",""
"Complete transfer dependency","2016","Part Time","East Germany","","","",""
"Complete transfer dependency","2016","Not Working","West Germany","355","0.0443986021209371","0.0394479739945811","0.0493492302472931"
"Complete transfer dependency","2016","Not Working","East Germany","115","0.0633621630561545","0.052588132681854","0.074136193430455"
"No transfer dependency","2017","Full Time","West Germany","3178","0.547504848567565","0.53667210123275","0.558337595902379"
"No transfer dependency","2017","Full Time","East Germany","1014","0.568513880017974","0.548148248644388","0.58887951139156"
"No transfer dependency","2017","Part Time","West Germany","1688","0.394653985411905","0.38265008021711","0.4066578906067"
"No transfer dependency","2017","Part Time","East Germany","399","0.395994555825551","0.369681113648399","0.422307998002703"
"No transfer dependency","2017","Not Working","West Germany","3460","0.616091126754803","0.605758890032861","0.626423363476745"
"No transfer dependency","2017","Not Working","East Germany","1198","0.614707493164215","0.595281688344405","0.634133297984025"
"Very low transfer dependency","2017","Full Time","West Germany","4526","0.421178873829642","0.410432965278264","0.43192478238102"
"Very low transfer dependency","2017","Full Time","East Germany","1099","0.381074213836426","0.361104676770643","0.401043750902209"
"Very low transfer dependency","2017","Part Time","West Germany","3629","0.468617783229676","0.456362443428738","0.480873123030613"
"Very low transfer dependency","2017","Part Time","East Germany","596","0.372710688260907","0.34669516909652","0.398726207425294"
"Very low transfer dependency","2017","Not Working","West Germany","1942","0.206942788899689","0.198336117861627","0.21554945993775"
"Very low transfer dependency","2017","Not Working","East Germany","408","0.166463271623508","0.151594637688115","0.181331905558901"
"Low transfer dependency","2017","Full Time","West Germany","320","0.023441607205804","0.020148692629206","0.0267345217824019"
"Low transfer dependency","2017","Full Time","East Germany","119","0.0375806739354983","0.029760644690694","0.0454007031803027"
"Low transfer dependency","2017","Part Time","West Germany","529","0.0732793699011851","0.0668794027438696","0.0796793370585006"
"Low transfer dependency","2017","Part Time","East Germany","168","0.113863951586716","0.0967734048004705","0.130954498372962"
"Low transfer dependency","2017","Not Working","West Germany","581","0.0571042352690288","0.0521744977264808","0.0620339728115767"
"Low transfer dependency","2017","Not Working","East Germany","167","0.0684771480810876","0.0583957892090675","0.0785585069531077"
"High transfer dependency","2017","Full Time","West Germany","70","0.00599753025550604","0.00431711111593225","0.00767794939507983"
"High transfer dependency","2017","Full Time","East Germany","35","0.0122603229188716","0.00773534846420957","0.0167852973735336"
"High transfer dependency","2017","Part Time","West Germany","325","0.0414038279128773","0.0365111056992","0.0462965501265547"
"High transfer dependency","2017","Part Time","East Germany","101","0.0651590317049919","0.0518799265871971","0.0784381368227867"
"High transfer dependency","2017","Not Working","West Germany","432","0.0377246749027601","0.0336768639283373","0.0417724858771829"
"High transfer dependency","2017","Not Working","East Germany","136","0.0415510649940231","0.0335853446526846","0.0495167853353616"
"Very high transfer dependency","2017","Full Time","West Germany","16","","",""
"Very high transfer dependency","2017","Full Time","East Germany","5","","",""
"Very high transfer dependency","2017","Part Time","West Germany","198","0.0220450335443569","0.0184390206373963","0.0256510464513174"
"Very high transfer dependency","2017","Part Time","East Germany","63","0.0522717726218338","0.040296424378556","0.0642471208651117"
"Very high transfer dependency","2017","Not Working","West Germany","407","0.0306253686136178","0.026964835978616","0.0342859012486197"
"Very high transfer dependency","2017","Not Working","East Germany","120","0.0307367770418379","0.0238470896573424","0.0376264644263333"
"Complete transfer dependency","2017","Full Time","West Germany","","","",""
"Complete transfer dependency","2017","Full Time","East Germany","","","",""
"Complete transfer dependency","2017","Part Time","West Germany","","","",""
"Complete transfer dependency","2017","Part Time","East Germany","","","",""
"Complete transfer dependency","2017","Not Working","West Germany","1689","0.0515118055601017","0.046815815737578","0.0562077953826254"
"Complete transfer dependency","2017","Not Working","East Germany","382","0.0780642450953283","0.0673558127516212","0.0887726774390354"
"No transfer dependency","2018","Full Time","West Germany","3103","0.540249338940618","0.529190655629659","0.551308022251578"
"No transfer dependency","2018","Full Time","East Germany","977","0.573635165084545","0.552798508437789","0.594471821731302"
"No transfer dependency","2018","Part Time","West Germany","1675","0.391301472725797","0.379350273377516","0.403252672074078"
"No transfer dependency","2018","Part Time","East Germany","433","0.421707563364543","0.395662183074267","0.44775294365482"
"No transfer dependency","2018","Not Working","West Germany","3386","0.627413053761617","0.617428595750033","0.637397511773202"
"No transfer dependency","2018","Not Working","East Germany","1176","0.619031304161618","0.599914698611005","0.638147909712232"
"Very low transfer dependency","2018","Full Time","West Germany","4291","0.427173039311659","0.416196668745476","0.438149409877842"
"Very low transfer dependency","2018","Full Time","East Germany","1046","0.382416814895867","0.361941259804948","0.402892369986785"
"Very low transfer dependency","2018","Part Time","West Germany","3527","0.474254069470234","0.462026275379932","0.486481863560536"
"Very low transfer dependency","2018","Part Time","East Germany","588","0.352830200090485","0.327627721840503","0.378032678340467"
"Very low transfer dependency","2018","Not Working","West Germany","1739","0.193397086257765","0.185240869502241","0.201553303013288"
"Very low transfer dependency","2018","Not Working","East Germany","368","0.176290213477009","0.161289530168485","0.191290896785532"
"Low transfer dependency","2018","Full Time","West Germany","289","0.0236674523906594","0.0202944258547108","0.0270404789266081"
"Low transfer dependency","2018","Full Time","East Germany","103","0.0306256397718596","0.0233661213438445","0.0378851581998747"
"Low transfer dependency","2018","Part Time","West Germany","567","0.0712116243854929","0.0649138303144412","0.0775094184565447"
"Low transfer dependency","2018","Part Time","East Germany","184","0.108817633021086","0.0923934346540565","0.125241831388116"
"Low transfer dependency","2018","Not Working","West Germany","579","0.0567417229950445","0.0519642254309911","0.0615192205590978"
"Low transfer dependency","2018","Not Working","East Germany","164","0.0580648325378634","0.0488587063717252","0.0672709587040015"
"High transfer dependency","2018","Full Time","West Germany","90","0.00695919369784233","0.00511456853847291","0.00880381885721175"
"High transfer dependency","2018","Full Time","East Germany","33","0.0111417460444486","0.0067192942072706","0.0155641978816266"
"High transfer dependency","2018","Part Time","West Germany","409","0.0396573735886271","0.0348784542399436","0.0444362929373106"
"High transfer dependency","2018","Part Time","East Germany","108","0.0797341282343566","0.0654474904145133","0.0940207660541999"
"High transfer dependency","2018","Not Working","West Germany","556","0.0357599088008758","0.0319252679384961","0.0395945496632555"
"High transfer dependency","2018","Not Working","East Germany","142","0.0479372598185849","0.0395275847719471","0.0563469348652228"
"Very high transfer dependency","2018","Full Time","West Germany","29","","",""
"Very high transfer dependency","2018","Full Time","East Germany","5","","",""
"Very high transfer dependency","2018","Part Time","West Germany","228","0.023575459829849","0.0198600728664499","0.0272908467932481"
"Very high transfer dependency","2018","Part Time","East Germany","68","0.0369104752895288","0.0269665145699103","0.0468544360091473"
"Very high transfer dependency","2018","Not Working","West Germany","593","0.030049889157981","0.0265243135080733","0.0335754648078888"
"Very high transfer dependency","2018","Not Working","East Germany","138","0.0335513375515677","0.0264628408520043","0.040639834251131"
"Complete transfer dependency","2018","Full Time","West Germany","","","",""
"Complete transfer dependency","2018","Full Time","East Germany","","","",""
"Complete transfer dependency","2018","Part Time","West Germany","","","",""
"Complete transfer dependency","2018","Part Time","East Germany","","","",""
"Complete transfer dependency","2018","Not Working","West Germany","2155","0.0566383390267168","0.0518649342020372","0.0614117438513965"
"Complete transfer dependency","2018","Not Working","East Germany","491","0.065125052453357","0.0554118904648775","0.0748382144418365"
