"transab_cat","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","2015","Not Working","(1c) basic vocational qualification","106","0.0389897422703642","0.0316474502369124","0.0463320343038161"
"Complete transfer dependency","2015","Not Working","(2b) intermediate general qualification","29","","",""
"Complete transfer dependency","2015","Not Working","(2a) intermediate vocational","63","0.0484178331653525","0.0372140587261425","0.0596216076045624"
"Complete transfer dependency","2015","Not Working","(2c_gen) general maturity certificate","46","0.07540639027659","0.0567924693970957","0.0940203111560843"
"Complete transfer dependency","2015","Not Working","(2c_voc) vocational maturity certificate","39","0.0672056083709328","0.0478228849896635","0.0865883317522022"
"Complete transfer dependency","2015","Not Working","(3a) lower tertiary education","2","","",""
"Complete transfer dependency","2015","Not Working","(3b) higher tertiary education","53","0.0283740712179565","0.019909182577201","0.036838959858712"
"No transfer dependency","2016","Full Time","(0) in school","","","",""
"No transfer dependency","2016","Full Time","(1a) inadequately completed","24","","",""
"No transfer dependency","2016","Full Time","(1b) general elementary school","98","0.436338010211722","0.38833405069898","0.484341969724465"
"No transfer dependency","2016","Full Time","(1c) basic vocational qualification","598","0.547122040116792","0.522678004889662","0.571566075343921"
"No transfer dependency","2016","Full Time","(2b) intermediate general qualification","59","0.429902280249273","0.365642358284355","0.49416220221419"
"No transfer dependency","2016","Full Time","(2a) intermediate vocational","987","0.574836290803707","0.554827223257152","0.594845358350263"
"No transfer dependency","2016","Full Time","(2c_gen) general maturity certificate","95","0.432715597217393","0.377293800686755","0.488137393748032"
"No transfer dependency","2016","Full Time","(2c_voc) vocational maturity certificate","461","0.582487267834151","0.554046901947088","0.610927633721213"
"No transfer dependency","2016","Full Time","(3a) lower tertiary education","354","0.57908946548169","0.545542429243086","0.612636501720294"
"No transfer dependency","2016","Full Time","(3b) higher tertiary education","748","0.574919218978707","0.55245295966811","0.597385478289304"
"No transfer dependency","2016","Part Time","(0) in school","","","",""
"No transfer dependency","2016","Part Time","(1a) inadequately completed","21","","",""
"No transfer dependency","2016","Part Time","(1b) general elementary school","114","0.385703951925192","0.343038240278066","0.428369663572318"
"No transfer dependency","2016","Part Time","(1c) basic vocational qualification","431","0.535447076765869","0.506093691651366","0.564800461880372"
"No transfer dependency","2016","Part Time","(2b) intermediate general qualification","15","","",""
"No transfer dependency","2016","Part Time","(2a) intermediate vocational","386","0.344776234746086","0.321674143110238","0.367878326381933"
"No transfer dependency","2016","Part Time","(2c_gen) general maturity certificate","81","0.251136483653655","0.213200401825407","0.289072565481904"
"No transfer dependency","2016","Part Time","(2c_voc) vocational maturity certificate","152","0.339272472217471","0.306646809475114","0.371898134959827"
"No transfer dependency","2016","Part Time","(3a) lower tertiary education","148","0.390020239796266","0.345592023202674","0.434448456389858"
"No transfer dependency","2016","Part Time","(3b) higher tertiary education","361","0.427345547335022","0.399437441031928","0.455253653638117"
"No transfer dependency","2016","Not Working","(0) in school","6","","",""
"No transfer dependency","2016","Not Working","(1a) inadequately completed","49","0.315288951982711","0.256989936327192","0.373587967638231"
"No transfer dependency","2016","Not Working","(1b) general elementary school","482","0.616715134057624","0.587321730879978","0.64610853723527"
"No transfer dependency","2016","Not Working","(1c) basic vocational qualification","1678","0.771984932348921","0.754978546709435","0.788991317988406"
"No transfer dependency","2016","Not Working","(2b) intermediate general qualification","73","0.327316010485913","0.278156987939844","0.376475033031982"
"No transfer dependency","2016","Not Working","(2a) intermediate vocational","813","0.672152431961835","0.646644261349627","0.697660602574044"
"No transfer dependency","2016","Not Working","(2c_gen) general maturity certificate","63","0.236176160682372","0.196977208905813","0.27537511245893"
"No transfer dependency","2016","Not Working","(2c_voc) vocational maturity certificate","177","0.499258177208164","0.453566331507753","0.544950022908576"
"No transfer dependency","2016","Not Working","(3a) lower tertiary education","433","0.862824175925465","0.833367591406496","0.892280760444433"
"No transfer dependency","2016","Not Working","(3b) higher tertiary education","624","0.695993204435046","0.667135131437963","0.724851277432129"
"Very low transfer dependency","2016","Full Time","(0) in school","1","","",""
"Very low transfer dependency","2016","Full Time","(1a) inadequately completed","49","0.413401551005384","0.318758675384716","0.508044426626052"
"Very low transfer dependency","2016","Full Time","(1b) general elementary school","248","0.428506570241199","0.380606017355416","0.476407123126981"
"Very low transfer dependency","2016","Full Time","(1c) basic vocational qualification","892","0.42190632756856","0.397654340364752","0.446158314772368"
"Very low transfer dependency","2016","Full Time","(2b) intermediate general qualification","142","0.499213223232265","0.43431241067678","0.564114035787751"
"Very low transfer dependency","2016","Full Time","(2a) intermediate vocational","1235","0.393228465626957","0.373458234749723","0.412998696504191"
"Very low transfer dependency","2016","Full Time","(2c_gen) general maturity certificate","183","0.486852650767238","0.430941463098872","0.542763838435605"
"Very low transfer dependency","2016","Full Time","(2c_voc) vocational maturity certificate","638","0.386853950199448","0.358766482618683","0.414941417780212"
"Very low transfer dependency","2016","Full Time","(3a) lower tertiary education","463","0.401144029793016","0.367839923332822","0.434448136253211"
"Very low transfer dependency","2016","Full Time","(3b) higher tertiary education","1060","0.407891420188244","0.385557519475716","0.430225320900771"
"Very low transfer dependency","2016","Part Time","(0) in school","55","0.872623631443654","0.793958646804646","0.951288616082661"
"Very low transfer dependency","2016","Part Time","(1a) inadequately completed","33","0.257884217480366","0.181498698367848","0.334269736592885"
"Very low transfer dependency","2016","Part Time","(1b) general elementary school","192","0.332777160981735","0.291474760170686","0.374079561792784"
"Very low transfer dependency","2016","Part Time","(1c) basic vocational qualification","449","0.315814546427671","0.288456486216302","0.343172606639041"
"Very low transfer dependency","2016","Part Time","(2b) intermediate general qualification","121","0.588629990599162","0.520261017176811","0.656998964021514"
"Very low transfer dependency","2016","Part Time","(2a) intermediate vocational","999","0.507222227445907","0.482921878280641","0.531522576611173"
"Very low transfer dependency","2016","Part Time","(2c_gen) general maturity certificate","309","0.529960755428746","0.486300613064337","0.573620897793156"
"Very low transfer dependency","2016","Part Time","(2c_voc) vocational maturity certificate","536","0.528437795816352","0.494039235935347","0.562836355697356"
"Very low transfer dependency","2016","Part Time","(3a) lower tertiary education","272","0.532440030553462","0.486992362299072","0.577887698807851"
"Very low transfer dependency","2016","Part Time","(3b) higher tertiary education","710","0.444623539271178","0.416589581427611","0.472657497114745"
"Very low transfer dependency","2016","Not Working","(0) in school","475","0.802960451608371","0.772022966459775","0.833897936756966"
"Very low transfer dependency","2016","Not Working","(1a) inadequately completed","39","0.145316682694576","0.101097213105044","0.189536152284108"
"Very low transfer dependency","2016","Not Working","(1b) general elementary school","197","0.165104257099285","0.142658100319772","0.187550413878799"
"Very low transfer dependency","2016","Not Working","(1c) basic vocational qualification","309","0.103460981820822","0.0911157646868628","0.115806198954781"
"Very low transfer dependency","2016","Not Working","(2b) intermediate general qualification","151","0.410990433122228","0.359444892429231","0.462535973815225"
"Very low transfer dependency","2016","Not Working","(2a) intermediate vocational","261","0.160045946622998","0.140122725844096","0.179969167401901"
"Very low transfer dependency","2016","Not Working","(2c_gen) general maturity certificate","231","0.455768674608676","0.409804038723882","0.50173331049347"
"Very low transfer dependency","2016","Not Working","(2c_voc) vocational maturity certificate","132","0.288345494624975","0.246949305564253","0.329741683685696"
"Very low transfer dependency","2016","Not Working","(3a) lower tertiary education","63","0.0919949363760851","0.0672487349034633","0.116741137848707"
