"transab_cat","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Very low transfer dependency","2013","Full Time","direct migration background","589","0.439190225509901","0.407480871137303","0.4708995798825","1"
"Very low transfer dependency","2013","Full Time","indirect migration background","299","0.459303742583485","0.414393624753805","0.504213860413166","1"
"Very low transfer dependency","2013","Not Working","direct migration background","1962","0.333697893279806","0.320059617220805","0.347336169338807","1"
"Very low transfer dependency","2013","Not Working","indirect migration background","638","0.43720274337464","0.410300163614927","0.464105323134354","1"
"Very low transfer dependency","2013","Not Working","no migration background","2119","0.191378878120919","0.182879880332079","0.199877875909759","1"
"Very low transfer dependency","2013","Part Time","indirect migration background","271","0.63571329807003","0.588612505862412","0.682814090277648","1"
"Very low transfer dependency","2013","Part Time","direct migration background","439","0.516598663447455","0.481438750354522","0.551758576540387","1"
"Very low transfer dependency","2013","Part Time","no migration background","3408","0.483637449602017","0.470892483067269","0.496382416136766","1"
"Complete transfer dependency","2014","Part Time","indirect migration background","","","","","5"
"Complete transfer dependency","2014","Not Working","no migration background","241","0.0340374679597758","0.0299141988994636","0.0381607370200881","5"
"Complete transfer dependency","2014","Not Working","direct migration background","195","0.0935332878423014","0.0797282980395339","0.107338277645069","5"
"Complete transfer dependency","2014","Part Time","direct migration background","","","","","5"
"Complete transfer dependency","2014","Part Time","no migration background","","","","","5"
"Complete transfer dependency","2014","Full Time","indirect migration background","","","","","5"
"Complete transfer dependency","2014","Full Time","direct migration background","","","","","5"
"Complete transfer dependency","2014","Full Time","no migration background","","","","","5"
"Complete transfer dependency","2014","Not Working","indirect migration background","50","0.13799470973071","0.110977088514084","0.165012330947337","5"
"High transfer dependency","2014","Not Working","direct migration background","202","0.0701997085871445","0.0580870478493126","0.0823123693249763","3"
"High transfer dependency","2014","Not Working","indirect migration background","66","0.0868967111190121","0.0648307652884874","0.108962656949537","3"
"High transfer dependency","2014","Not Working","no migration background","264","0.0293293116410089","0.0254925059587921","0.0331661173232256","3"
"High transfer dependency","2014","Part Time","indirect migration background","45","0.0744505250514756","0.0525916951524849","0.0963093549504663","3"
"High transfer dependency","2014","Part Time","direct migration background","162","0.0910059020780157","0.0766642507345358","0.105347553421496","3"
"High transfer dependency","2014","Part Time","no migration background","271","0.0423419601820193","0.0369435616168834","0.0477403587471552","3"
"High transfer dependency","2014","Full Time","direct migration background","42","0.0118718147166069","0.00689311021972642","0.0168505192134873","3"
"High transfer dependency","2014","Full Time","indirect migration background","11","","","","3"
"High transfer dependency","2014","Full Time","no migration background","74","0.00715937003953994","0.00526588534468093","0.00905285473439895","3"
"Low transfer dependency","2014","Not Working","direct migration background","249","0.11396267676428","0.0988971476673104","0.12902820586125","2"
"Low transfer dependency","2014","Not Working","no migration background","472","0.0460534726558879","0.0412872303261326","0.0508197149856432","2"
"Low transfer dependency","2014","Full Time","no migration background","288","0.0245446210132448","0.0210695275250885","0.0280197145014011","2"
"Low transfer dependency","2014","Full Time","direct migration background","191","0.0638427347031849","0.0526049347071399","0.0750805346992299","2"
"Low transfer dependency","2014","Full Time","indirect migration background","53","0.0527177211986007","0.0362102791097536","0.0692251632874478","2"
"Low transfer dependency","2014","Part Time","no migration background","531","0.0922974999651606","0.0845378707260626","0.100057129204259","2"
"Low transfer dependency","2014","Part Time","direct migration background","225","0.136039343798137","0.11894458032583","0.153134107270445","2"
"Low transfer dependency","2014","Part Time","indirect migration background","75","0.142562008182378","0.113448370554483","0.171675645810273","2"
"Low transfer dependency","2014","Not Working","indirect migration background","99","0.140420351355248","0.113204682352319","0.167636020358178","2"
"No transfer dependency","2014","Not Working","indirect migration background","30","0.0586970854377218","0.0402836893749344","0.0771104815005091","0"
"No transfer dependency","2014","Not Working","no migration background","4435","0.678701758908588","0.668082931228441","0.689320586588734","0"
"No transfer dependency","2014","Not Working","direct migration background","388","0.403850109670853","0.380587153821834","0.427113065519873","0"
"No transfer dependency","2014","Part Time","indirect migration background","45","0.104176938421616","0.0787385190355469","0.129615357807685","0"
"No transfer dependency","2014","Part Time","direct migration background","259","0.286515589399245","0.26397059032336","0.30906058847513","0"
"No transfer dependency","2014","Part Time","no migration background","1375","0.385126479655259","0.372080736573651","0.398172222736866","0"
"No transfer dependency","2014","Full Time","indirect migration background","218","0.489351982261116","0.452425897471201","0.526278067051031","0"
"No transfer dependency","2014","Full Time","direct migration background","459","0.427588149406166","0.404846692184034","0.450329606628297","0"
"No transfer dependency","2014","Full Time","no migration background","2987","0.559640930542332","0.548491753008083","0.570790108076581","0"
"Very high transfer dependency","2014","Full Time","indirect migration background","3","","","","4"
"Very high transfer dependency","2014","Part Time","no migration background","154","0.0215337828296739","0.0176423698915753","0.0254251957677724","4"
"Very high transfer dependency","2014","Full Time","direct migration background","6","","","","4"
"Very high transfer dependency","2014","Full Time","no migration background","20","","","","4"
"Very high transfer dependency","2014","Not Working","direct migration background","178","0.078943236610694","0.0661589139927646","0.0917275592286234","4"
"Very high transfer dependency","2014","Not Working","indirect migration background","55","0.0892705875535064","0.06693436118902","0.111606813917993","4"
"Very high transfer dependency","2014","Not Working","no migration background","213","0.020708893290914","0.0174705919307768","0.0239471946510511","4"
"Very high transfer dependency","2014","Part Time","indirect migration background","29","","","","4"
"Very high transfer dependency","2014","Part Time","direct migration background","123","0.057499036494365","0.0458910997123231","0.0691069732764069","4"
"Very low transfer dependency","2014","Full Time","no migration background","4247","0.406545588358076","0.395514129973113","0.417577046743039","1"
"Very low transfer dependency","2014","Full Time","direct migration background","1120","0.494506263441808","0.471523886714781","0.517488640168835","1"
"Very low transfer dependency","2014","Not Working","no migration background","1804","0.191169095543826","0.182227384671996","0.200110806415656","1"
"Very low transfer dependency","2014","Full Time","indirect migration background","419","0.44542383432476","0.408710055448305","0.482137613201215","1"
"Very low transfer dependency","2014","Not Working","direct migration background","497","0.239510980524727","0.21927677076249","0.259745190286963","1"
"Very low transfer dependency","2014","Not Working","indirect migration background","326","0.486720554803801","0.44756641343488","0.525874696172721","1"
"Very low transfer dependency","2014","Part Time","indirect migration background","360","0.600993545709026","0.56021628263234","0.641770808785712","1"
"Very low transfer dependency","2014","Part Time","direct migration background","776","0.428940128230236","0.404261386697712","0.453618869762761","1"
"Very low transfer dependency","2014","Part Time","no migration background","3014","0.458700277367888","0.445341779056507","0.472058775679269","1"
"Complete transfer dependency","2015","Full Time","indirect migration background","","","","","5"
"Complete transfer dependency","2015","Part Time","no migration background","","","","","5"
"Complete transfer dependency","2015","Part Time","direct migration background","","","","","5"
"Complete transfer dependency","2015","Part Time","indirect migration background","","","","","5"
"Complete transfer dependency","2015","Not Working","no migration background","252","0.0403160382026065","0.0357468227479681","0.0448852536572448","5"
"Complete transfer dependency","2015","Not Working","direct migration background","332","0.0993133781037419","0.0884839626729766","0.110142793534507","5"
"Complete transfer dependency","2015","Full Time","direct migration background","","","","","5"
"Complete transfer dependency","2015","Full Time","no migration background","","","","","5"
"Complete transfer dependency","2015","Not Working","indirect migration background","55","0.13439409953575","0.10708012596752","0.16170807310398","5"
"High transfer dependency","2015","Not Working","indirect migration background","68","0.121873888201532","0.0956758688272486","0.148071907575815","3"
"High transfer dependency","2015","Not Working","direct migration background","253","0.06828534848236","0.0591522212376695","0.0774184757270504","3"
"High transfer dependency","2015","Not Working","no migration background","217","0.0216297697748175","0.0182505521802494","0.0250089873693856","3"
"High transfer dependency","2015","Part Time","indirect migration background","54","0.110240832945698","0.0834250843038275","0.137056581587569","3"
"High transfer dependency","2015","Part Time","direct migration background","129","0.0824675313052898","0.0677886035185604","0.0971464590920193","3"
"High transfer dependency","2015","Part Time","no migration background","254","0.0434219989363582","0.0378703229778237","0.0489736748948927","3"
"High transfer dependency","2015","Full Time","indirect migration background","12","","","","3"
"High transfer dependency","2015","Full Time","direct migration background","30","0.0124765170343608","0.00702057274993777","0.0179324613187839","3"
"High transfer dependency","2015","Full Time","no migration background","49","0.00474569251435316","0.00315504093659082","0.0063363440921155","3"
"Low transfer dependency","2015","Not Working","direct migration background","348","0.107984036580641","0.0967462605310855","0.119221812630196","2"
"Low transfer dependency","2015","Not Working","no migration background","424","0.0470582929867648","0.0421391454677496","0.0519774405057799","2"
"Low transfer dependency","2015","Part Time","indirect migration background","57","0.129426681516227","0.100686002003495","0.158167361028959","2"
"Low transfer dependency","2015","Part Time","direct migration background","157","0.113906645334171","0.0969532618134076","0.130860028854935","2"
"Low transfer dependency","2015","Part Time","no migration background","443","0.0783422624012055","0.0710225856921383","0.0856619391102727","2"
"Low transfer dependency","2015","Full Time","no migration background","252","0.0214467006334132","0.0180937225291347","0.0247996787376916","2"
"Low transfer dependency","2015","Full Time","direct migration background","124","0.0486305987566801","0.0380580687400928","0.0592031287732674","2"
"Low transfer dependency","2015","Not Working","indirect migration background","79","0.10106230950921","0.0769247096186343","0.125199909399785","2"
"Low transfer dependency","2015","Full Time","indirect migration background","43","0.0412523451168728","0.025951964973527","0.0565527252602187","2"
"No transfer dependency","2015","Not Working","indirect migration background","52","0.112167649773468","0.0868959779785988","0.137439321568336","0"
"No transfer dependency","2015","Not Working","no migration background","4320","0.686677516805943","0.675902677833607","0.697452355778279","0"
"No transfer dependency","2015","Part Time","indirect migration background","55","0.158785684517022","0.12749309900385","0.190078270030193","0"
"No transfer dependency","2015","Not Working","direct migration background","894","0.438478525775858","0.420511688680024","0.456445362871692","0"
"No transfer dependency","2015","Part Time","direct migration background","241","0.303978969941359","0.279433290021717","0.328524649861001","0"
"No transfer dependency","2015","Part Time","no migration background","1429","0.406203579961491","0.392825318812363","0.41958184111062","0"
"No transfer dependency","2015","Full Time","indirect migration background","215","0.500439229823829","0.461971586604681","0.538906873042978","0"
"No transfer dependency","2015","Full Time","direct migration background","443","0.466824216507561","0.442301903855326","0.491346529159796","0"
"No transfer dependency","2015","Full Time","no migration background","2863","0.575319617170864","0.563879145731299","0.586760088610428","0"
"Very high transfer dependency","2015","Full Time","no migration background","18","","","","4"
"Very high transfer dependency","2015","Full Time","direct migration background","3","","","","4"
"Very high transfer dependency","2015","Full Time","indirect migration background","1","","","","4"
"Very high transfer dependency","2015","Part Time","no migration background","115","0.0233944876592886","0.0192770658227678","0.0275119094958093","4"
"Very high transfer dependency","2015","Not Working","direct migration background","232","0.055485817198738","0.0471966764105209","0.0637749579869551","4"
"Very high transfer dependency","2015","Not Working","indirect migration background","65","0.0873826112720378","0.0647678733643888","0.109997349179687","4"
"Very high transfer dependency","2015","Not Working","no migration background","206","0.0204356136994653","0.0171489979624313","0.0237222294364993","4"
"Very high transfer dependency","2015","Part Time","indirect migration background","25","","","","4"
"Very high transfer dependency","2015","Part Time","direct migration background","91","0.0485632779223569","0.0370926797154553","0.0600338761292585","4"
"Very low transfer dependency","2015","Full Time","no migration background","3989","0.39629362019171","0.384972754113644","0.407614486269775","1"
"Very low transfer dependency","2015","Full Time","direct migration background","990","0.470765062163216","0.446230636586292","0.49529948774014","1"
"Very low transfer dependency","2015","Not Working","no migration background","1700","0.183882768530403","0.174883952251495","0.192881584809311","1"
"Very low transfer dependency","2015","Part Time","indirect migration background","333","0.522617785911401","0.479850897095018","0.565384674727784","1"
"Very low transfer dependency","2015","Full Time","indirect migration background","378","0.440969274593467","0.40277064814072","0.479167901046214","1"
"Very low transfer dependency","2015","Not Working","indirect migration background","280","0.443119441708004","0.403338403756319","0.482900479659689","1"
"Very low transfer dependency","2015","Not Working","direct migration background","871","0.230452893858662","0.21520453976306","0.245701247954263","1"
"Very low transfer dependency","2015","Part Time","direct migration background","731","0.451083575496823","0.424529955480961","0.477637195512686","1"
"Very low transfer dependency","2015","Part Time","no migration background","2936","0.448637671041656","0.435089663729383","0.462185678353929","1"
"Complete transfer dependency","2016","Full Time","no migration background","","","","","5"
"Complete transfer dependency","2016","Full Time","direct migration background","","","","","5"
"Complete transfer dependency","2016","Full Time","indirect migration background","","","","","5"
"Complete transfer dependency","2016","Part Time","no migration background","","","","","5"
"Complete transfer dependency","2016","Part Time","direct migration background","","","","","5"
"Complete transfer dependency","2016","Part Time","indirect migration background","","","","","5"
"Complete transfer dependency","2016","Not Working","no migration background","191","0.0316495599945807","0.0274224996021047","0.0358766203870567","5"
"Complete transfer dependency","2016","Not Working","direct migration background","238","0.117324010330293","0.101087317395781","0.133560703264804","5"
"Complete transfer dependency","2016","Not Working","indirect migration background","41","0.132445746453425","0.103198123889482","0.161693369017368","5"
"High transfer dependency","2016","Not Working","no migration background","204","0.0249583947459109","0.0211917189993534","0.0287250704924684","3"
"High transfer dependency","2016","Not Working","direct migration background","142","0.0798533086527593","0.0661766986385468","0.0935299186669718","3"
"High transfer dependency","2016","Not Working","indirect migration background","58","0.0936935245851814","0.0685506128940283","0.118836436276335","3"
"High transfer dependency","2016","Part Time","indirect migration background","48","0.10632480088638","0.0795456783956031","0.133103923377157","3"
"High transfer dependency","2016","Part Time","direct migration background","122","0.0598695169673741","0.0479583982862851","0.071780635648463","3"
"High transfer dependency","2016","Part Time","no migration background","174","0.0380913421389989","0.0326953063377799","0.043487377940218","3"
"High transfer dependency","2016","Full Time","indirect migration background","13","","","","3"
"High transfer dependency","2016","Full Time","direct migration background","27","","","","3"
"High transfer dependency","2016","Full Time","no migration background","48","0.00618235080805265","0.00430151775998637","0.00806318385611894","3"
"Low transfer dependency","2016","Not Working","direct migration background","224","0.116901700973323","0.100690379781863","0.133113022164782","2"
"Low transfer dependency","2016","Part Time","indirect migration background","76","0.152329692235876","0.121112418857524","0.183546965614229","2"
"Low transfer dependency","2016","Full Time","no migration background","245","0.0226729803241185","0.0191011211273056","0.0262448395209313","2"
"Low transfer dependency","2016","Full Time","direct migration background","146","0.0531173682790037","0.0427540494517812","0.0634806871062262","2"
"Low transfer dependency","2016","Full Time","indirect migration background","47","0.0561293059161011","0.0380842110610682","0.074174400771134","2"
"Low transfer dependency","2016","Part Time","no migration background","412","0.0809854204264978","0.0732948352031026","0.0886760056498929","2"
"Low transfer dependency","2016","Part Time","direct migration background","222","0.125120411611846","0.108509486057539","0.141731337166153","2"
"Low transfer dependency","2016","Not Working","no migration background","390","0.0531185455255972","0.0477034112508474","0.058533679800347","2"
"Low transfer dependency","2016","Not Working","indirect migration background","82","0.129516593371451","0.100545412662754","0.158487774080149","2"
"No transfer dependency","2016","Not Working","indirect migration background","39","0.100115274150275","0.074217236918903","0.126013311381647","0"
"No transfer dependency","2016","Not Working","no migration background","4066","0.67863827480209","0.667362287261607","0.689914262342572","0"
"No transfer dependency","2016","Part Time","indirect migration background","42","0.158092862031869","0.126398834813759","0.189786889249978","0"
"No transfer dependency","2016","Not Working","direct migration background","333","0.412333826373897","0.387497160212396","0.437170492535399","0"
"No transfer dependency","2016","Part Time","direct migration background","316","0.370798696496997","0.34654826258987","0.395049130404123","0"
"No transfer dependency","2016","Part Time","no migration background","1382","0.397905648586286","0.384107618213788","0.411703678958784","0"
"No transfer dependency","2016","Full Time","indirect migration background","207","0.501306483255869","0.462107337383679","0.540505629128058","0"
"No transfer dependency","2016","Full Time","direct migration background","593","0.474015545578089","0.450941951072126","0.497089140084053","0"
"No transfer dependency","2016","Full Time","no migration background","2691","0.567788730215639","0.555902024804833","0.579675435626446","0"
"Very high transfer dependency","2016","Full Time","no migration background","12","","","","4"
"Very high transfer dependency","2016","Full Time","direct migration background","6","","","","4"
"Very high transfer dependency","2016","Full Time","indirect migration background","","","","","4"
"Very high transfer dependency","2016","Part Time","no migration background","117","0.0224393637233307","0.0182642155803919","0.0266145118662695","4"
"Very high transfer dependency","2016","Not Working","no migration background","183","0.0202574173512711","0.0168557928796239","0.0236590418229183","4"
"Very high transfer dependency","2016","Not Working","direct migration background","188","0.0723637797890329","0.0592914516281872","0.0854361079498787","4"
"Very high transfer dependency","2016","Not Working","indirect migration background","50","0.0623643368210134","0.0414998141695724","0.0832288594724545","4"
"Very high transfer dependency","2016","Part Time","indirect migration background","22","","","","4"
"Very high transfer dependency","2016","Part Time","direct migration background","101","0.0560161592839219","0.0444711429495629","0.0675611756182809","4"
"Very low transfer dependency","2016","Full Time","no migration background","3676","0.401966975638829","0.39020235729228","0.413731593985379","1"
"Very low transfer dependency","2016","Full Time","direct migration background","1027","0.46239076705706","0.439351405219034","0.485430128895085","1"
"Very low transfer dependency","2016","Not Working","indirect migration background","246","0.481864524618654","0.438751610251475","0.524977438985833","1"
"Very low transfer dependency","2016","Not Working","no migration background","1555","0.19137780758055","0.181879265460713","0.200876349700388","1"
"Very low transfer dependency","2016","Part Time","indirect migration background","321","0.537304751112359","0.493988879252051","0.580620622972666","1"
"Very low transfer dependency","2016","Full Time","indirect migration background","358","0.411518120178542","0.372937508287788","0.450098732069296","1"
"Very low transfer dependency","2016","Not Working","direct migration background","384","0.201223373880695","0.180995261471438","0.221451486289952","1"
"Very low transfer dependency","2016","Part Time","direct migration background","763","0.388195215639861","0.363727854556071","0.412662576723651","1"
"Very low transfer dependency","2016","Part Time","no migration background","2749","0.460578225124887","0.446527112793712","0.474629337456062","1"
"Complete transfer dependency","2017","Full Time","no migration background","","","","","5"
"Complete transfer dependency","2017","Full Time","direct migration background","","","","","5"
"Complete transfer dependency","2017","Full Time","indirect migration background","","","","","5"
"Complete transfer dependency","2017","Part Time","no migration background","","","","","5"
"Complete transfer dependency","2017","Part Time","direct migration background","","","","","5"
"Complete transfer dependency","2017","Part Time","indirect migration background","","","","","5"
"Complete transfer dependency","2017","Not Working","no migration background","222","0.0335025368750444","0.029290149638562","0.0377149241115267","5"
"Complete transfer dependency","2017","Not Working","direct migration background","1803","0.166402915242838","0.153800308411842","0.179005522073835","5"
"Complete transfer dependency","2017","Not Working","indirect migration background","46","0.100541771502785","0.0755679927703636","0.125515550235206","5"
"High transfer dependency","2017","Not Working","indirect migration background","50","0.0797062429641518","0.0572141484006713","0.102198337527632","3"
"High transfer dependency","2017","Not Working","no migration background","250","0.0260947019511078","0.0223628567848261","0.0298265471173894","3"
"High transfer dependency","2017","Part Time","indirect migration background","44","0.0891471279355204","0.0663272943037184","0.111966961567322","3"
"High transfer dependency","2017","Not Working","direct migration background","268","0.0926429647966897","0.082832328928124","0.102453600665255","3"
"High transfer dependency","2017","Part Time","direct migration background","174","0.0772530416771692","0.0640546526483911","0.0904514307059474","3"
"High transfer dependency","2017","Part Time","no migration background","208","0.0331965808588783","0.0284727132649791","0.0379204484527775","3"
"High transfer dependency","2017","Full Time","indirect migration background","13","","","","3"
"High transfer dependency","2017","Full Time","direct migration background","37","0.0108545466036999","0.00607699993485073","0.015632093272549","3"
"High transfer dependency","2017","Full Time","no migration background","55","0.00575595846964467","0.00409084357190677","0.00742107336738258","3"
"Low transfer dependency","2017","Not Working","direct migration background","254","0.108349212150514","0.0978317221820536","0.118866702118975","2"
"Low transfer dependency","2017","Part Time","indirect migration background","79","0.120728909852684","0.0946372495036897","0.146820570201678","2"
"Low transfer dependency","2017","Part Time","direct migration background","185","0.103224145708591","0.0881839176367665","0.118264373780415","2"
"Low transfer dependency","2017","Full Time","no migration background","250","0.0192506434762519","0.0162262344642863","0.0222750524882175","2"
"Low transfer dependency","2017","Full Time","direct migration background","148","0.0553341212756716","0.044792567270769","0.0658756752805742","2"
"Low transfer dependency","2017","Full Time","indirect migration background","41","0.0454519840572552","0.0293897058259049","0.0615142622886055","2"
"Low transfer dependency","2017","Part Time","no migration background","433","0.06991346679764","0.0631895234296027","0.0766374101656772","2"
"Low transfer dependency","2017","Not Working","no migration background","415","0.0457828691040111","0.0408899933327025","0.0506757448753198","2"
"Low transfer dependency","2017","Not Working","indirect migration background","79","0.135004445850294","0.106625159745682","0.163383731954906","2"
"No transfer dependency","2017","Not Working","indirect migration background","37","0.11313013755518","0.0868250592154876","0.139435215894872","0"
"No transfer dependency","2017","Not Working","no migration background","4265","0.687710559314104","0.676862037207534","0.698559081420674","0"
"No transfer dependency","2017","Not Working","direct migration background","356","0.380260270213289","0.363833696978969","0.39668684344761","0"
"No transfer dependency","2017","Part Time","indirect migration background","90","0.256341016586883","0.221376249043071","0.291305784130695","0"
"No transfer dependency","2017","Part Time","direct migration background","304","0.328349633132212","0.305135005813524","0.3515642604509","0"
"No transfer dependency","2017","Part Time","no migration background","1693","0.423279977323503","0.410251960003399","0.436307994643606","0"
"No transfer dependency","2017","Full Time","indirect migration background","231","0.538001533533205","0.499556180274732","0.576446886791679","0"
"No transfer dependency","2017","Full Time","direct migration background","562","0.441143184698786","0.418249848950769","0.464036520446804","0"
"No transfer dependency","2017","Full Time","no migration background","3399","0.571924794324415","0.561033778691236","0.582815809957593","0"
"Very high transfer dependency","2017","Full Time","no migration background","10","","","","4"
"Very high transfer dependency","2017","Full Time","direct migration background","7","","","","4"
"Very high transfer dependency","2017","Full Time","indirect migration background","4","","","","4"
"Very high transfer dependency","2017","Part Time","no migration background","107","0.0201194533458772","0.0164171107298596","0.0238217959618949","4"
"Very high transfer dependency","2017","Not Working","direct migration background","300","0.0750649891318516","0.0661488640759201","0.0839811141877831","4"
"Very high transfer dependency","2017","Not Working","indirect migration background","57","0.0992908746538118","0.0744556871630944","0.124126062144529","4"
"Very high transfer dependency","2017","Not Working","no migration background","170","0.01858031965153","0.0154191845739293","0.0217414547291308","4"
"Very high transfer dependency","2017","Part Time","indirect migration background","22","","","","4"
"Very high transfer dependency","2017","Part Time","direct migration background","132","0.0479444710436647","0.0373830531843342","0.0585058889029951","4"
"Very low transfer dependency","2017","Full Time","no migration background","4215","0.401568396957991","0.39077828612174","0.412358507794243","1"
"Very low transfer dependency","2017","Full Time","direct migration background","1053","0.491679735546658","0.468629313526147","0.514730157567168","1"
"Very low transfer dependency","2017","Part Time","indirect migration background","364","0.493089041825261","0.453051888129858","0.533126195520665","1"
"Very low transfer dependency","2017","Not Working","indirect migration background","288","0.472326527473778","0.430867005239607","0.513786049707948","1"
"Very low transfer dependency","2017","Not Working","no migration background","1688","0.188329013104203","0.179176555864268","0.197481470344138","1"
"Very low transfer dependency","2017","Part Time","direct migration background","777","0.443228708438363","0.418671772441004","0.467785644435723","1"
"Very low transfer dependency","2017","Full Time","indirect migration background","357","0.395485034877262","0.357779909648642","0.433190160105883","1"
"Very low transfer dependency","2017","Not Working","direct migration background","374","0.177279648464817","0.164356825643316","0.190202471286318","1"
"Very low transfer dependency","2017","Part Time","no migration background","3084","0.453490521674102","0.440363539174001","0.466617504174203","1"
"Complete transfer dependency","2018","Full Time","no migration background","","","","","5"
"Complete transfer dependency","2018","Full Time","direct migration background","","","","","5"
"Complete transfer dependency","2018","Full Time","indirect migration background","","","","","5"
"Complete transfer dependency","2018","Part Time","no migration background","","","","","5"
"Complete transfer dependency","2018","Part Time","direct migration background","","","","","5"
"Complete transfer dependency","2018","Part Time","indirect migration background","","","","","5"
"Complete transfer dependency","2018","Not Working","no migration background","203","0.028420781859769","0.0244536625514808","0.0323879011680571","5"
"Complete transfer dependency","2018","Not Working","direct migration background","2401","0.189548786114383","0.177774889764632","0.201322682464134","5"
"Complete transfer dependency","2018","Not Working","indirect migration background","42","0.134677283551252","0.104450893834823","0.164903673267682","5"
"High transfer dependency","2018","Not Working","direct migration background","389","0.0881104271775186","0.0795954979197222","0.0966253564353149","3"
"High transfer dependency","2018","Not Working","indirect migration background","62","0.0749565781184836","0.0516415476866434","0.0982716085503237","3"
"High transfer dependency","2018","Not Working","no migration background","247","0.0261687211338911","0.0223576131679683","0.029979829099814","3"
"High transfer dependency","2018","Full Time","no migration background","45","0.00522030381139979","0.00358972436576989","0.00685088325702969","3"
"High transfer dependency","2018","Full Time","direct migration background","62","0.0120853714406032","0.00701072440076519","0.0171600184804412","3"
"High transfer dependency","2018","Full Time","indirect migration background","16","","","","3"
"High transfer dependency","2018","Part Time","no migration background","211","0.0333697861032025","0.0286002482742137","0.0381393239321912","3"
"High transfer dependency","2018","Part Time","direct migration background","235","0.0758254016829177","0.0633440794535964","0.088306723912239","3"
"High transfer dependency","2018","Part Time","indirect migration background","71","0.102548751822053","0.0785138140387617","0.126583689605345","3"
"Low transfer dependency","2018","Not Working","direct migration background","276","0.0952254398119165","0.0864079909421962","0.104042888681637","2"
"Low transfer dependency","2018","Full Time","indirect migration background","34","0.0228715174862317","0.0116518695264225","0.0340911654460409","2"
"Low transfer dependency","2018","Part Time","no migration background","421","0.0658851262850033","0.059296979930288","0.0724732726397187","2"
"Low transfer dependency","2018","Part Time","direct migration background","245","0.107783070772681","0.0931617458621245","0.122404395683237","2"
"Low transfer dependency","2018","Part Time","indirect migration background","85","0.117715459411648","0.0921829520567997","0.143247966766496","2"
"Low transfer dependency","2018","Not Working","no migration background","396","0.0474712777323671","0.0423946812621096","0.0525478742026246","2"
"Low transfer dependency","2018","Full Time","no migration background","227","0.0204578711799142","0.0172547571685712","0.0236609851912572","2"
"Low transfer dependency","2018","Full Time","direct migration background","131","0.0493126327835889","0.0392568915789006","0.0593683739882772","2"
"Low transfer dependency","2018","Not Working","indirect migration background","71","0.095537706767039","0.0695101926776368","0.121565220856441","2"
"No transfer dependency","2018","Not Working","direct migration background","348","0.385754021093055","0.371131486485262","0.400376555700849","0"
"No transfer dependency","2018","Not Working","indirect migration background","34","0.0966442526244357","0.0704824615591418","0.12280604368973","0"
"No transfer dependency","2018","Not Working","no migration background","4180","0.700637899856519","0.689704295253666","0.711571504459371","0"
"No transfer dependency","2018","Part Time","indirect migration background","79","0.231199689842349","0.197797666249196","0.264601713435501","0"
"No transfer dependency","2018","Part Time","direct migration background","338","0.343201641462049","0.320816134746103","0.365587148177994","0"
"No transfer dependency","2018","Part Time","no migration background","1691","0.424668713419188","0.411542074700537","0.437795352137838","0"
"No transfer dependency","2018","Full Time","indirect migration background","238","0.515118420317642","0.477610128451083","0.552626712184202","0"
"No transfer dependency","2018","Full Time","direct migration background","583","0.431797511723307","0.408793278360127","0.454801745086488","0"
"No transfer dependency","2018","Full Time","no migration background","3259","0.570401435609576","0.559200550735828","0.581602320483325","0"
"Very high transfer dependency","2018","Full Time","direct migration background","19","","","","4"
"Very high transfer dependency","2018","Full Time","no migration background","11","","","","4"
"Very high transfer dependency","2018","Not Working","no migration background","180","0.0179026969219507","0.0147371071670739","0.0210682866768275","4"
"Very high transfer dependency","2018","Not Working","indirect migration background","33","0.0754985392514239","0.0521062284081507","0.0988908500946972","4"
"Very high transfer dependency","2018","Part Time","indirect migration background","17","","","","4"
"Very high transfer dependency","2018","Full Time","indirect migration background","4","","","","4"
"Very high transfer dependency","2018","Part Time","no migration background","100","0.0191402089169857","0.0155015092911726","0.0227789085427989","4"
"Very high transfer dependency","2018","Not Working","direct migration background","518","0.083924389881188","0.0755951374835173","0.0922536422788587","4"
"Very high transfer dependency","2018","Part Time","direct migration background","179","0.0533546464678403","0.0427583036824171","0.0639509892532634","4"
"Very low transfer dependency","2018","Full Time","no migration background","3961","0.402206015491399","0.391110929592793","0.413301101390005","1"
"Very low transfer dependency","2018","Full Time","direct migration background","986","0.504728483077802","0.481508242534949","0.527948723620656","1"
"Very low transfer dependency","2018","Full Time","indirect migration background","390","0.430124595848931","0.392967394222782","0.46728179747508","1"
"Very low transfer dependency","2018","Not Working","direct migration background","325","0.157436935921939","0.146496092852897","0.16837777899098","1"
"Very low transfer dependency","2018","Not Working","indirect migration background","248","0.522685639687365","0.478460156601756","0.566911122772974","1"
"Very low transfer dependency","2018","Not Working","no migration background","1534","0.179398622495503","0.170238657467129","0.188558587523877","1"
"Very low transfer dependency","2018","Part Time","indirect migration background","360","0.52389590597446","0.484327747331689","0.56346406461723","1"
"Very low transfer dependency","2018","Part Time","direct migration background","731","0.419835239614513","0.396565509868435","0.443104969360591","1"
"Very low transfer dependency","2018","Part Time","no migration background","3024","0.456936165275621","0.443707299478312","0.47016503107293","1"
"Complete transfer dependency","2019","Full Time","no migration background","","","","","5"
"Complete transfer dependency","2019","Full Time","direct migration background","","","","","5"
