"plb0195_h","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2003","1-pers.-HH","Rural Area","112","0.570087267808961","0.502969767659492","0.637204767958429"
"Acclaimed","2003","(Married) couple without C. ","Urban Area","648","0.491770364486868","0.465507648148884","0.518033080824851"
"Acclaimed","2003","(Married) couple without C. ","Rural Area","345","0.565187693254932","0.52678113712804","0.603594249381824"
"Acclaimed","2003","Single parent ","Urban Area","136","0.593735453068679","0.532236743592791","0.655234162544567"
"Acclaimed","2003","Single parent ","Rural Area","72","0.643775756624101","0.559145709904848","0.728405803343355"
"Acclaimed","2003","Couple + C. LE 16 ","Urban Area","568","0.431653137411467","0.405172853260545","0.458133421562389"
"Acclaimed","2003","Couple + C. LE 16 ","Rural Area","321","0.493557473975172","0.455181603228274","0.531933344722069"
"Acclaimed","2003","Couple + C. GT 16 ","Urban Area","402","0.486212791715129","0.45300092405782","0.519424659372438"
"Acclaimed","2003","Couple + C. GT 16 ","Rural Area","319","0.617079792129996","0.578054176173551","0.65610540808644"
"Acclaimed","2003","Couple + C. LE and GT 16","Urban Area","197","0.442858751221328","0.395909449711614","0.489808052731041"
"Acclaimed","2003","Couple + C. LE and GT 16","Rural Area","123","0.544336153874879","0.482846266638754","0.605826041111003"
"Partly, partly","2003","1-pers.-HH","Urban Area","137","0.21331049363155","0.181842765768207","0.244778221494893"
"Partly, partly","2003","1-pers.-HH","Rural Area","39","0.170904585868465","0.119871237656706","0.221937934080224"
"Partly, partly","2003","(Married) couple without C. ","Urban Area","235","0.173395059360983","0.153506843221195","0.193283275500772"
"Partly, partly","2003","(Married) couple without C. ","Rural Area","117","0.179605300870586","0.149866113171678","0.209344488569494"
"Partly, partly","2003","Single parent ","Urban Area","44","0.152098526498776","0.107130870786605","0.197066182210947"
"Partly, partly","2003","Single parent ","Rural Area","21","","",""
"Partly, partly","2003","Couple + C. LE 16 ","Urban Area","276","0.201715218045376","0.180261789221841","0.223168646868911"
"Partly, partly","2003","Couple + C. LE 16 ","Rural Area","151","0.259268396791041","0.22563044674165","0.292906346840431"
"Partly, partly","2003","Couple + C. GT 16 ","Urban Area","178","0.215723161293813","0.188391152769149","0.243055169818476"
"Partly, partly","2003","Couple + C. GT 16 ","Rural Area","111","0.179800341444934","0.148969881110418","0.210630801779449"
"Partly, partly","2003","Couple + C. LE and GT 16","Urban Area","90","0.220767511781449","0.181564902854506","0.259970120708392"
"Partly, partly","2003","Couple + C. LE and GT 16","Rural Area","52","0.166681576058655","0.120666821307654","0.212696330809657"
"Paid","2003","1-pers.-HH","Urban Area","55","0.0724183941276186","0.0525089971689345","0.0923277910863026"
"Paid","2003","1-pers.-HH","Rural Area","24","","",""
"Paid","2003","(Married) couple without C. ","Urban Area","156","0.134979243662432","0.11702879810834","0.152929689216523"
"Paid","2003","(Married) couple without C. ","Rural Area","62","0.11382089735484","0.0892155296864017","0.138426265023277"
"Paid","2003","Single parent ","Urban Area","37","0.136646651507179","0.0936377020394145","0.179655600974943"
"Paid","2003","Single parent ","Rural Area","13","","",""
"Paid","2003","Couple + C. LE 16 ","Urban Area","189","0.167242300876658","0.147290557422846","0.18719404433047"
"Paid","2003","Couple + C. LE 16 ","Rural Area","77","0.123317815140664","0.098079619963512","0.148556010317816"
"Paid","2003","Couple + C. GT 16 ","Urban Area","102","0.140007159711794","0.116949724067024","0.163064595356563"
"Paid","2003","Couple + C. GT 16 ","Rural Area","68","0.109223834121759","0.0841818944983741","0.134265773745143"
"Paid","2003","Couple + C. LE and GT 16","Urban Area","65","0.208956096170479","0.170528636078939","0.24738355626202"
"Paid","2003","Couple + C. LE and GT 16","Rural Area","34","0.158731788951631","0.113614082387059","0.203849495516202"
"Not paid","2003","1-pers.-HH","Urban Area","154","0.214613392498708","0.183075857006999","0.246150927990417"
"Not paid","2003","1-pers.-HH","Rural Area","34","0.150794870609601","0.102280038051522","0.19930970316768"
"Not paid","2003","(Married) couple without C. ","Urban Area","353","0.199855332489718","0.178848014895871","0.220862650083564"
"Not paid","2003","(Married) couple without C. ","Rural Area","116","0.141386108519642","0.114392532022042","0.168379685017243"
"Not paid","2003","Single parent ","Urban Area","28","","",""
"Not paid","2003","Single parent ","Rural Area","17","","",""
"Not paid","2003","Couple + C. LE 16 ","Urban Area","311","0.199389343666499","0.178028907731995","0.220749779601002"
"Not paid","2003","Couple + C. LE 16 ","Rural Area","103","0.123856314093123","0.0985708437423102","0.149141784443937"
"Not paid","2003","Couple + C. GT 16 ","Urban Area","188","0.158056887279265","0.133816667593637","0.182297106964893"
"Not paid","2003","Couple + C. GT 16 ","Rural Area","98","0.0938960323033123","0.0704786903553062","0.117313374251319"
"Not paid","2003","Couple + C. LE and GT 16","Urban Area","78","0.127417640826744","0.0959015852656724","0.158933696387816"
"Not paid","2003","Couple + C. LE and GT 16","Rural Area","43","0.130250481114835","0.0886943998099466","0.171806562419724"
"Acclaimed","2004","1-pers.-HH","Urban Area","295","0.489374699260085","0.449409426982184","0.529339971537986"
"Acclaimed","2004","1-pers.-HH","Rural Area","114","0.532478316672928","0.465939808722346","0.59901682462351"
"Acclaimed","2004","(Married) couple without C. ","Urban Area","687","0.473804394091371","0.448192316212169","0.499416471970573"
"Acclaimed","2004","(Married) couple without C. ","Rural Area","325","0.557183727293555","0.517862338172873","0.596505116414237"
"Acclaimed","2004","Single parent ","Urban Area","125","0.520867831478677","0.456023487524605","0.585712175432749"
"Acclaimed","2004","Single parent ","Rural Area","63","0.575145822043959","0.485955851859596","0.664335792228322"
"Acclaimed","2004","Couple + C. LE 16 ","Urban Area","538","0.475943285663934","0.448257310080922","0.503629261246946"
"Acclaimed","2004","Couple + C. LE 16 ","Rural Area","298","0.521059118411931","0.480612358433185","0.561505878390677"
"Acclaimed","2004","Couple + C. GT 16 ","Urban Area","399","0.474259353911282","0.440808674844925","0.50771003297764"
"Acclaimed","2004","Couple + C. GT 16 ","Rural Area","298","0.536241931774944","0.496471917550168","0.57601194599972"
"Acclaimed","2004","Couple + C. LE and GT 16","Urban Area","175","0.41961600962488","0.369467231270856","0.469764787978903"
"Acclaimed","2004","Couple + C. LE and GT 16","Rural Area","107","0.416042022566233","0.354572617225797","0.47751142790667"
"Partly, partly","2004","1-pers.-HH","Urban Area","95","0.153121760850787","0.124331884529071","0.181911637172504"
"Partly, partly","2004","1-pers.-HH","Rural Area","42","0.185363877298656","0.133541706678555","0.237186047918756"
"Partly, partly","2004","(Married) couple without C. ","Urban Area","239","0.173654098249844","0.154223099649883","0.193085096849804"
"Partly, partly","2004","(Married) couple without C. ","Rural Area","130","0.233440830109396","0.199953609377461","0.26692805084133"
"Partly, partly","2004","Single parent ","Urban Area","40","0.165546406655032","0.11730259188833","0.213790221421735"
"Partly, partly","2004","Single parent ","Rural Area","26","","",""
"Partly, partly","2004","Couple + C. LE 16 ","Urban Area","258","0.182008756815524","0.160618620444479","0.20339889318657"
"Partly, partly","2004","Couple + C. LE 16 ","Rural Area","121","0.208656232793197","0.175756107102662","0.241556358483732"
"Partly, partly","2004","Couple + C. GT 16 ","Urban Area","164","0.240283130393594","0.21166121231477","0.268905048472417"
"Partly, partly","2004","Couple + C. GT 16 ","Rural Area","123","0.169213907962191","0.139312457320756","0.199115358603626"
"Partly, partly","2004","Couple + C. LE and GT 16","Urban Area","72","0.235752553173847","0.192618345819287","0.278886760528406"
"Partly, partly","2004","Couple + C. LE and GT 16","Rural Area","56","0.222822452893754","0.170925816286101","0.274719089501406"
"Paid","2004","1-pers.-HH","Urban Area","75","0.136352205516837","0.108916870189001","0.163787540844672"
"Paid","2004","1-pers.-HH","Rural Area","21","","",""
"Paid","2004","(Married) couple without C. ","Urban Area","141","0.122125856997585","0.10533040855816","0.138921305437009"
"Paid","2004","(Married) couple without C. ","Rural Area","42","0.0642490573382035","0.0448387965491363","0.0836593181272708"
"Paid","2004","Single parent ","Urban Area","36","0.163843352459322","0.115799380619311","0.211887324299332"
"Paid","2004","Single parent ","Rural Area","13","","",""
"Paid","2004","Couple + C. LE 16 ","Urban Area","152","0.141453000360924","0.122134153326109","0.160771847395739"
"Paid","2004","Couple + C. LE 16 ","Rural Area","69","0.113720992681041","0.0880167486705271","0.139425236691554"
"Paid","2004","Couple + C. GT 16 ","Urban Area","89","0.0966721166950819","0.0768757937243703","0.116468439665794"
"Paid","2004","Couple + C. GT 16 ","Rural Area","66","0.153500773339465","0.124753398722588","0.182248147956341"
"Paid","2004","Couple + C. LE and GT 16","Urban Area","49","0.151931582096302","0.115454835479385","0.188408328713219"
"Paid","2004","Couple + C. LE and GT 16","Rural Area","33","0.188960187442283","0.140139278963262","0.237781095921303"
"Not paid","2004","1-pers.-HH","Urban Area","136","0.221151334372291","0.187970891595276","0.254331777149306"
"Not paid","2004","1-pers.-HH","Rural Area","39","0.20420789972822","0.150448142778131","0.257967656678308"
"Not paid","2004","(Married) couple without C. ","Urban Area","393","0.230415650661201","0.208815550551735","0.252015750770666"
"Not paid","2004","(Married) couple without C. ","Rural Area","116","0.145126385258846","0.117243224711587","0.173009545806105"
"Not paid","2004","Single parent ","Urban Area","27","","",""
"Not paid","2004","Single parent ","Rural Area","16","","",""
"Not paid","2004","Couple + C. LE 16 ","Urban Area","302","0.200594957159618","0.178395797651354","0.222794116667882"
"Not paid","2004","Couple + C. LE 16 ","Rural Area","98","0.156563656113831","0.127141742518009","0.185985569709654"
"Not paid","2004","Couple + C. GT 16 ","Urban Area","204","0.188785399000042","0.162569588493923","0.215001209506161"
"Not paid","2004","Couple + C. GT 16 ","Rural Area","117","0.141043386923401","0.113285167805538","0.168801606041264"
"Not paid","2004","Couple + C. LE and GT 16","Urban Area","76","0.192699855104971","0.152619198243834","0.232780511966109"
"Not paid","2004","Couple + C. LE and GT 16","Rural Area","51","0.17217533709773","0.12509340617188","0.219257268023581"
"Acclaimed","2005","1-pers.-HH","Urban Area","312","0.503442735742158","0.464306952515111","0.542578518969205"
"Acclaimed","2005","1-pers.-HH","Rural Area","121","0.539786295776842","0.474948855183875","0.60462373636981"
"Acclaimed","2005","(Married) couple without C. ","Urban Area","664","0.512003266952564","0.485179794469286","0.538826739435842"
"Acclaimed","2005","(Married) couple without C. ","Rural Area","317","0.579434581038333","0.539363339463264","0.619505822613403"
"Acclaimed","2005","Single parent ","Urban Area","135","0.60583276392482","0.541112143337665","0.670553384511975"
"Acclaimed","2005","Single parent ","Rural Area","68","0.608596280498881","0.519393931296608","0.697798629701154"
"Acclaimed","2005","Couple + C. LE 16 ","Urban Area","518","0.438396077188763","0.409580015512531","0.467212138864994"
"Acclaimed","2005","Couple + C. LE 16 ","Rural Area","281","0.501472006884429","0.459182845744991","0.543761168023868"
"Acclaimed","2005","Couple + C. GT 16 ","Urban Area","374","0.489041603760545","0.453455604801168","0.524627602719922"
"Acclaimed","2005","Couple + C. GT 16 ","Rural Area","255","0.526247800934362","0.483778843767324","0.5687167581014"
"Acclaimed","2005","Couple + C. LE and GT 16","Urban Area","167","0.410445660273197","0.359129932486074","0.46176138806032"
"Acclaimed","2005","Couple + C. LE and GT 16","Rural Area","112","0.510075829269285","0.445045348063054","0.575106310475515"
"Partly, partly","2005","1-pers.-HH","Urban Area","133","0.214483419820435","0.182355037323253","0.246611802317617"
"Partly, partly","2005","1-pers.-HH","Rural Area","50","0.172417817472648","0.123278196756764","0.221557438188531"
"Partly, partly","2005","(Married) couple without C. ","Urban Area","206","0.159478300694073","0.139831337078181","0.179125264309965"
"Partly, partly","2005","(Married) couple without C. ","Rural Area","109","0.192403322754215","0.160405726121293","0.224400919387137"
"Partly, partly","2005","Single parent ","Urban Area","40","0.200148431726722","0.147156856481103","0.253140006972342"
"Partly, partly","2005","Single parent ","Rural Area","25","","",""
"Partly, partly","2005","Couple + C. LE 16 ","Urban Area","245","0.247428402323887","0.222368180185756","0.272488624462018"
"Partly, partly","2005","Couple + C. LE 16 ","Rural Area","109","0.214966770435888","0.180221904981327","0.24971163589045"
"Partly, partly","2005","Couple + C. GT 16 ","Urban Area","143","0.195413789936951","0.167185967007344","0.223641612866559"
"Partly, partly","2005","Couple + C. GT 16 ","Rural Area","119","0.217858397123124","0.182748409528683","0.252968384717564"
"Partly, partly","2005","Couple + C. LE and GT 16","Urban Area","75","0.245663369848206","0.200756421927942","0.290570317768469"
"Partly, partly","2005","Couple + C. LE and GT 16","Rural Area","54","0.229323640435096","0.174635192935234","0.284012087934958"
"Paid","2005","1-pers.-HH","Urban Area","56","0.0898895155562301","0.0675014845725619","0.112277546539898"
"Paid","2005","1-pers.-HH","Rural Area","13","","",""
"Paid","2005","(Married) couple without C. ","Urban Area","119","0.103053712894137","0.0867387828405108","0.119368642947764"
"Paid","2005","(Married) couple without C. ","Rural Area","55","0.086869858927785","0.0640078331036671","0.109731884751903"
"Paid","2005","Single parent ","Urban Area","20","","",""
"Paid","2005","Single parent ","Rural Area","11","","",""
"Paid","2005","Couple + C. LE 16 ","Urban Area","110","0.113225971794258","0.0948239415597904","0.131628002028725"
"Paid","2005","Couple + C. LE 16 ","Rural Area","60","0.11825472431871","0.0909434622952744","0.145565986342146"
"Paid","2005","Couple + C. GT 16 ","Urban Area","87","0.153897860727459","0.128209216963699","0.17958650449122"
"Paid","2005","Couple + C. GT 16 ","Rural Area","59","0.129846949985636","0.10125692530413","0.158436974667141"
"Paid","2005","Couple + C. LE and GT 16","Urban Area","47","0.163983389107602","0.125358422181215","0.20260835603399"
"Paid","2005","Couple + C. LE and GT 16","Rural Area","28","","",""
"Not paid","2005","1-pers.-HH","Urban Area","126","0.192184328881177","0.161343258435791","0.223025399326564"
"Not paid","2005","1-pers.-HH","Rural Area","43","0.228572453105735","0.173947047014841","0.283197859196628"
"Not paid","2005","(Married) couple without C. ","Urban Area","345","0.225464719459226","0.203039842159796","0.247889596758655"
"Not paid","2005","(Married) couple without C. ","Rural Area","102","0.141292237279667","0.113017690052649","0.169566784506685"
"Not paid","2005","Single parent ","Urban Area","24","","",""
"Not paid","2005","Single parent ","Rural Area","11","","",""
"Not paid","2005","Couple + C. LE 16 ","Urban Area","266","0.200949548693093","0.177678452191101","0.224220645195085"
"Not paid","2005","Couple + C. LE 16 ","Rural Area","87","0.165306498360972","0.133889157234178","0.196723839487766"
"Not paid","2005","Couple + C. GT 16 ","Urban Area","154","0.161646745575044","0.135440156543798","0.18785333460629"
"Not paid","2005","Couple + C. GT 16 ","Rural Area","98","0.126046851956878","0.0978168500297687","0.154276853883988"
"Not paid","2005","Couple + C. LE and GT 16","Urban Area","64","0.179907580770995","0.139837808996919","0.219977352545071"
"Not paid","2005","Couple + C. LE and GT 16","Rural Area","33","0.136269208744272","0.0916395844784948","0.180898833010049"
"Acclaimed","2006","1-pers.-HH","Urban Area","324","0.456935667595982","0.419847562621367","0.494023772570598"
"Acclaimed","2006","1-pers.-HH","Rural Area","130","0.506344029129052","0.447253648459457","0.565434409798646"
"Acclaimed","2006","(Married) couple without C. ","Urban Area","727","0.495369969191121","0.470235039167177","0.520504899215065"
"Acclaimed","2006","(Married) couple without C. ","Rural Area","332","0.529925097466895","0.491377622608152","0.568472572325638"
"Acclaimed","2006","Single parent ","Urban Area","145","0.57540202718814","0.512867895747954","0.637936158628326"
"Acclaimed","2006","Single parent ","Rural Area","79","0.529334547038801","0.44665361687697","0.612015477200633"
"Acclaimed","2006","Couple + C. LE 16 ","Urban Area","583","0.465032296955039","0.437180829851309","0.49288376405877"
"Acclaimed","2006","Couple + C. LE 16 ","Rural Area","319","0.539857632096772","0.499400085042983","0.580315179150561"
"Acclaimed","2006","Couple + C. GT 16 ","Urban Area","413","0.4852006510297","0.451362567069697","0.519038734989703"
"Acclaimed","2006","Couple + C. GT 16 ","Rural Area","315","0.5588826009739","0.519219448074898","0.598545753872902"
"Acclaimed","2006","Couple + C. LE and GT 16","Urban Area","188","0.432258882451561","0.382318791563073","0.48219897334005"
"Acclaimed","2006","Couple + C. LE and GT 16","Rural Area","106","0.465913148597223","0.399078813636406","0.532747483558041"
"Partly, partly","2006","1-pers.-HH","Urban Area","143","0.204835050508118","0.174787282015238","0.234882819000998"
"Partly, partly","2006","1-pers.-HH","Rural Area","57","0.205600107509001","0.157834753462779","0.253365461555223"
"Partly, partly","2006","(Married) couple without C. ","Urban Area","247","0.153433994515973","0.135315692052868","0.171552296979078"
"Partly, partly","2006","(Married) couple without C. ","Rural Area","137","0.221850665199341","0.189760865947764","0.253940464450918"
"Partly, partly","2006","Single parent ","Urban Area","46","0.211052863726221","0.159427628095309","0.262678099357134"
"Partly, partly","2006","Single parent ","Rural Area","29","","",""
"Partly, partly","2006","Couple + C. LE 16 ","Urban Area","220","0.205157139342449","0.182608170145534","0.227706108539364"
"Partly, partly","2006","Couple + C. LE 16 ","Rural Area","103","0.168286916558832","0.137918247642308","0.198655585475357"
"Partly, partly","2006","Couple + C. GT 16 ","Urban Area","147","0.186036513722245","0.159689727991059","0.21238329945343"
"Partly, partly","2006","Couple + C. GT 16 ","Rural Area","117","0.190004931519545","0.158666773269351","0.221343089769739"
"Partly, partly","2006","Couple + C. LE and GT 16","Urban Area","67","0.152099671600103","0.115897157528291","0.188302185671916"
"Partly, partly","2006","Couple + C. LE and GT 16","Rural Area","49","0.22161138139109","0.165965186383171","0.27725757639901"
"Paid","2006","1-pers.-HH","Urban Area","63","0.115715313233706","0.0918990871940707","0.139531539273341"
"Paid","2006","1-pers.-HH","Rural Area","29","","",""
"Paid","2006","(Married) couple without C. ","Urban Area","146","0.112185380735674","0.0963198145116396","0.128050946959708"
"Paid","2006","(Married) couple without C. ","Rural Area","52","0.0900481105036739","0.067939997534659","0.112156223472689"
"Paid","2006","Single parent ","Urban Area","18","","",""
"Paid","2006","Single parent ","Rural Area","18","","",""
"Paid","2006","Couple + C. LE 16 ","Urban Area","134","0.129066243430387","0.11034470068426","0.147787786176514"
"Paid","2006","Couple + C. LE 16 ","Rural Area","58","0.100476529218987","0.0760730147432691","0.124880043694705"
"Paid","2006","Couple + C. GT 16 ","Urban Area","91","0.148613038270712","0.12452962513643","0.172696451404993"
"Paid","2006","Couple + C. GT 16 ","Rural Area","60","0.107038154702578","0.0823416436579249","0.131734665747232"
"Paid","2006","Couple + C. LE and GT 16","Urban Area","50","0.200682639911557","0.160307251202514","0.2410580286206"
"Paid","2006","Couple + C. LE and GT 16","Rural Area","26","","",""
"Not paid","2006","1-pers.-HH","Urban Area","163","0.222513968662194","0.191546449779717","0.25348148754467"
"Not paid","2006","1-pers.-HH","Rural Area","59","0.20256450906486","0.155062584864841","0.250066433264879"
"Not paid","2006","(Married) couple without C. ","Urban Area","400","0.239010655557232","0.217570683429119","0.260450627685345"
"Not paid","2006","(Married) couple without C. ","Rural Area","123","0.15817612683009","0.129993190163423","0.186359063496757"
"Not paid","2006","Single parent ","Urban Area","31","0.146455848426885","0.101724825988653","0.191186870865117"
"Not paid","2006","Single parent ","Rural Area","14","","",""
"Not paid","2006","Couple + C. LE 16 ","Urban Area","295","0.200744320272125","0.178377346116629","0.223111294427621"
"Not paid","2006","Couple + C. LE 16 ","Rural Area","103","0.191378922125409","0.15944638729239","0.223311456958428"
"Not paid","2006","Couple + C. GT 16 ","Urban Area","187","0.180149796977343","0.154129621295099","0.206169972659587"
"Not paid","2006","Couple + C. GT 16 ","Rural Area","110","0.144074312803977","0.116022485674307","0.172126139933646"
"Not paid","2006","Couple + C. LE and GT 16","Urban Area","73","0.214958806036779","0.173546822291327","0.256370789782231"
"Not paid","2006","Couple + C. LE and GT 16","Rural Area","33","0.187157226040395","0.134899828369067","0.239414623711722"
"Acclaimed","2007","1-pers.-HH","Urban Area","343","0.502934435758895","0.464556039909766","0.541312831608023"
"Acclaimed","2007","1-pers.-HH","Rural Area","137","0.505677249085363","0.447115898760911","0.564238599409815"
"Acclaimed","2007","(Married) couple without C. ","Urban Area","640","0.476736014757566","0.450083295834198","0.503388733680934"
"Acclaimed","2007","(Married) couple without C. ","Rural Area","338","0.544494527112356","0.505728881500071","0.583260172724641"
"Acclaimed","2007","Single parent ","Urban Area","113","0.496493925380658","0.430574823588717","0.562413027172598"
"Acclaimed","2007","Single parent ","Rural Area","69","0.56201833224946","0.476402034636997","0.647634629861922"
"Acclaimed","2007","Couple + C. LE 16 ","Urban Area","512","0.443444562386356","0.414656730302894","0.472232394469819"
"Acclaimed","2007","Couple + C. LE 16 ","Rural Area","307","0.553431647547264","0.512146251068935","0.594717044025593"
"Acclaimed","2007","Couple + C. GT 16 ","Urban Area","386","0.442430304148428","0.407970035465811","0.476890572831045"
"Acclaimed","2007","Couple + C. GT 16 ","Rural Area","295","0.539370675336625","0.498013540071494","0.580727810601756"
"Acclaimed","2007","Couple + C. LE and GT 16","Urban Area","150","0.508529379887754","0.45323384391279","0.563824915862719"
"Acclaimed","2007","Couple + C. LE and GT 16","Rural Area","93","0.406404321271648","0.337991103163838","0.474817539379458"
"Partly, partly","2007","1-pers.-HH","Urban Area","112","0.191342937132642","0.161149489668745","0.221536384596538"
"Partly, partly","2007","1-pers.-HH","Rural Area","65","0.195961405574978","0.149467846125827","0.242454965024129"
"Partly, partly","2007","(Married) couple without C. ","Urban Area","226","0.165240632534751","0.145421657471746","0.185059607597755"
"Partly, partly","2007","(Married) couple without C. ","Rural Area","118","0.222417097192394","0.190045740756979","0.254788453627809"
"Partly, partly","2007","Single parent ","Urban Area","45","0.187924089030886","0.136420025506019","0.239428152555753"
"Partly, partly","2007","Single parent ","Rural Area","34","0.309134215203541","0.229385514495861","0.38888291591122"
"Partly, partly","2007","Couple + C. LE 16 ","Urban Area","230","0.240409751579104","0.215646891200712","0.265172611957495"
"Partly, partly","2007","Couple + C. LE 16 ","Rural Area","116","0.231365289789937","0.196344205167823","0.266386374412051"
"Partly, partly","2007","Couple + C. GT 16 ","Urban Area","162","0.230383537550575","0.201168291984027","0.259598783117123"
"Partly, partly","2007","Couple + C. GT 16 ","Rural Area","117","0.250269901062984","0.214329098082091","0.286210704043877"
"Partly, partly","2007","Couple + C. LE and GT 16","Urban Area","74","0.217331728628075","0.17171399569738","0.26294946155877"
"Partly, partly","2007","Couple + C. LE and GT 16","Rural Area","52","0.347087178685815","0.28077972051473","0.4133946368569"
"Paid","2007","1-pers.-HH","Urban Area","49","0.0743316126712127","0.0541972082836899","0.0944660170587356"
"Paid","2007","1-pers.-HH","Rural Area","22","","",""
"Paid","2007","(Married) couple without C. ","Urban Area","140","0.12111086007309","0.103700782371561","0.138520937774618"
"Paid","2007","(Married) couple without C. ","Rural Area","52","0.0857949571676347","0.0639949744534509","0.107594939881818"
"Paid","2007","Single parent ","Urban Area","26","","",""
"Paid","2007","Single parent ","Rural Area","8","","",""
"Paid","2007","Couple + C. LE 16 ","Urban Area","113","0.113515364400476","0.095133142302035","0.131897586498918"
"Paid","2007","Couple + C. LE 16 ","Rural Area","48","0.0788481368564656","0.0564670161921883","0.101229257520743"
"Paid","2007","Couple + C. GT 16 ","Urban Area","71","0.128575398668748","0.105351213080881","0.151799584256616"
"Paid","2007","Couple + C. GT 16 ","Rural Area","48","0.0793061544939218","0.0568858215590247","0.101726487428819"
"Paid","2007","Couple + C. LE and GT 16","Urban Area","32","0.0906259987573267","0.0588732785381954","0.122378718976458"
"Paid","2007","Couple + C. LE and GT 16","Rural Area","20","","",""
"Not paid","2007","1-pers.-HH","Urban Area","148","0.231391014437251","0.199020450393806","0.263761578480696"
"Not paid","2007","1-pers.-HH","Rural Area","56","0.196120014246242","0.149612230812433","0.242627797680051"
"Not paid","2007","(Married) couple without C. ","Urban Area","343","0.236912492634594","0.214223079178143","0.259601906091045"
"Not paid","2007","(Married) couple without C. ","Rural Area","126","0.147293418527615","0.1197070241584","0.174879812896831"
"Not paid","2007","Single parent ","Urban Area","37","0.164164788094652","0.115327415538207","0.213002160651098"
"Not paid","2007","Single parent ","Rural Area","18","","",""
"Not paid","2007","Couple + C. LE 16 ","Urban Area","289","0.202630321634064","0.179337765326416","0.225922877941712"
"Not paid","2007","Couple + C. LE 16 ","Rural Area","86","0.136354925806333","0.107856323601855","0.164853528010812"
"Not paid","2007","Couple + C. GT 16 ","Urban Area","179","0.198610759632249","0.170930523848259","0.226290995416239"
"Not paid","2007","Couple + C. GT 16 ","Rural Area","98","0.131053269106469","0.103053690335805","0.159052847877133"
"Not paid","2007","Couple + C. LE and GT 16","Urban Area","58","0.183512892726844","0.140698358551884","0.226327426901803"
"Not paid","2007","Couple + C. LE and GT 16","Rural Area","33","0.150700079279258","0.100868714926597","0.200531443631919"
"Acclaimed","2008","1-pers.-HH","Urban Area","319","0.466243781762074","0.42753444308021","0.504953120443938"
"Acclaimed","2008","1-pers.-HH","Rural Area","133","0.555710212293888","0.495079092065374","0.616341332522401"
"Acclaimed","2008","(Married) couple without C. ","Urban Area","645","0.474301735355391","0.44784107545391","0.500762395256873"
"Acclaimed","2008","(Married) couple without C. ","Rural Area","334","0.494421467428029","0.455626023675969","0.533216911180089"
"Acclaimed","2008","Single parent ","Urban Area","118","0.573948533635211","0.509477983077155","0.638419084193268"
"Acclaimed","2008","Single parent ","Rural Area","74","0.515666243676439","0.434323126579562","0.597009360773316"
"Acclaimed","2008","Couple + C. LE 16 ","Urban Area","504","0.472773817737073","0.443296871652848","0.502250763821298"
"Acclaimed","2008","Couple + C. LE 16 ","Rural Area","268","0.51942977646255","0.4769343021896","0.5619252507355"
"Acclaimed","2008","Couple + C. GT 16 ","Urban Area","379","0.443193440062021","0.40943866165718","0.476948218466862"
"Acclaimed","2008","Couple + C. GT 16 ","Rural Area","280","0.526439300218252","0.484596917620087","0.568281682816418"
"Acclaimed","2008","Couple + C. LE and GT 16","Urban Area","125","0.456985473375711","0.399553188954829","0.514417757796594"
"Acclaimed","2008","Couple + C. LE and GT 16","Rural Area","87","0.457887612574347","0.385899084735571","0.529876140413122"
"Partly, partly","2008","1-pers.-HH","Urban Area","121","0.212459389103591","0.180719003763388","0.244199774443794"
"Partly, partly","2008","1-pers.-HH","Rural Area","50","0.167085996971128","0.121565358273374","0.212606635668881"
"Partly, partly","2008","(Married) couple without C. ","Urban Area","256","0.200608703869257","0.179388007278386","0.221829400460128"
"Partly, partly","2008","(Married) couple without C. ","Rural Area","131","0.246833094283004","0.213376243467571","0.280289945098438"
"Partly, partly","2008","Single parent ","Urban Area","43","0.161176370727172","0.113238373544134","0.20911436791021"
"Partly, partly","2008","Single parent ","Rural Area","36","0.234587057759175","0.165616456070178","0.303557659448171"
"Partly, partly","2008","Couple + C. LE 16 ","Urban Area","212","0.223212758216649","0.198627892372288","0.24779762406101"
"Partly, partly","2008","Couple + C. LE 16 ","Rural Area","117","0.214894753433275","0.179958391629231","0.249831115237319"
"Partly, partly","2008","Couple + C. GT 16 ","Urban Area","162","0.205809363642074","0.178337926863736","0.233280800420411"
"Partly, partly","2008","Couple + C. GT 16 ","Rural Area","106","0.230219684817699","0.194941270536938","0.265498099098461"
"Partly, partly","2008","Couple + C. LE and GT 16","Urban Area","77","0.283030180266742","0.231094481281685","0.334965879251799"
"Partly, partly","2008","Couple + C. LE and GT 16","Rural Area","37","0.243564736545661","0.181544664223219","0.305584808868104"
"Paid","2008","1-pers.-HH","Urban Area","52","0.091627541414001","0.0692412193496807","0.114013863478321"
"Paid","2008","1-pers.-HH","Rural Area","34","0.129569034985671","0.0885905388419478","0.170547531129394"
"Paid","2008","(Married) couple without C. ","Urban Area","123","0.101819394274185","0.0857942431625779","0.117844545385792"
"Paid","2008","(Married) couple without C. ","Rural Area","50","0.0699393288138931","0.0501489493375132","0.089729708290273"
"Paid","2008","Single parent ","Urban Area","33","0.137161429960398","0.0923101698980697","0.182012690022727"
"Paid","2008","Single parent ","Rural Area","17","","",""
