"plb0195_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Paid","1997","Bavaria","Rural Area","42","0.136738970285006","0.0970592074544332","0.176418733115579"
"Paid","1997","Berlin","Urban Area","28","","",""
"Paid","1997","Berlin","Rural Area","","","",""
"Paid","1997","Brandenburg","Urban Area","1","","",""
"Paid","1997","Brandenburg","Rural Area","30","0.169420186199313","0.118441376979535","0.220398995419091"
"Paid","1997","Mecklenburg-Western Pomerania","Urban Area","2","","",""
"Paid","1997","Mecklenburg-Western Pomerania","Rural Area","29","","",""
"Paid","1997","Saxony","Urban Area","20","","",""
"Paid","1997","Saxony","Rural Area","27","","",""
"Paid","1997","Saxony-Anhalt","Urban Area","10","","",""
"Paid","1997","Saxony-Anhalt","Rural Area","33","0.152425482035245","0.101451431916653","0.203399532153836"
"Paid","1997","Thuringia","Urban Area","10","","",""
"Paid","1997","Thuringia","Rural Area","35","0.196246017745837","0.137736912990199","0.254755122501475"
"Not paid","1997","Schleswig-Holstein","Urban Area","2","","",""
"Not paid","1997","Schleswig-Holstein","Rural Area","12","","",""
"Not paid","1997","Hamburg","Urban Area","10","","",""
"Not paid","1997","Hamburg","Rural Area","","","",""
"Not paid","1997","Lower Saxony","Urban Area","29","","",""
"Not paid","1997","Lower Saxony","Rural Area","33","0.17665842267513","0.122429810719047","0.230887034631213"
"Not paid","1997","Bremen","Urban Area","5","","",""
"Not paid","1997","Bremen","Rural Area","","","",""
"Not paid","1997","North Rhine-Westphalia","Urban Area","147","0.242419783878787","0.212573941405293","0.27226562635228"
"Not paid","1997","North Rhine-Westphalia","Rural Area","2","","",""
"Not paid","1997","Hesse","Urban Area","38","0.168138272171273","0.120921267644787","0.215355276697759"
"Not paid","1997","Hesse","Rural Area","4","","",""
"Not paid","1997","Rhineland-Palatinate,Saarland","Urban Area","25","","",""
"Not paid","1997","Rhineland-Palatinate,Saarland","Rural Area","9","","",""
"Not paid","1997","Baden-Württemberg","Urban Area","70","0.172208317150296","0.139694287173117","0.204722347127474"
"Not paid","1997","Baden-Württemberg","Rural Area","10","","",""
"Not paid","1997","Bavaria","Urban Area","53","0.204261825982236","0.15959813359657","0.248925518367902"
"Not paid","1997","Bavaria","Rural Area","29","","",""
"Not paid","1997","Berlin","Urban Area","37","0.19204628879099","0.136616474233201","0.247476103348779"
"Not paid","1997","Berlin","Rural Area","","","",""
"Not paid","1997","Brandenburg","Urban Area","7","","",""
"Not paid","1997","Brandenburg","Rural Area","41","0.218026871843538","0.161913372884179","0.274140370802896"
"Not paid","1997","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Not paid","1997","Mecklenburg-Western Pomerania","Rural Area","21","","",""
"Not paid","1997","Saxony","Urban Area","47","0.264595421773481","0.20695712228293","0.322233721264032"
"Not paid","1997","Saxony","Rural Area","38","0.211876885834198","0.155101463209094","0.268652308459301"
"Not paid","1997","Saxony-Anhalt","Urban Area","24","","",""
"Not paid","1997","Saxony-Anhalt","Rural Area","27","","",""
"Not paid","1997","Thuringia","Urban Area","24","","",""
"Not paid","1997","Thuringia","Rural Area","32","0.15599805396924","0.102542507680253","0.209453600258228"
"Acclaimed","1998","Schleswig-Holstein","Urban Area","26","","",""
"Acclaimed","1998","Schleswig-Holstein","Rural Area","30","0.522880445772425","0.400511022723295","0.645249868821555"
"Acclaimed","1998","Hamburg","Urban Area","24","","",""
"Acclaimed","1998","Hamburg","Rural Area","","","",""
"Acclaimed","1998","Lower Saxony","Urban Area","101","0.442983219303065","0.379607942896261","0.506358495709869"
"Acclaimed","1998","Lower Saxony","Rural Area","96","0.394030250736523","0.329752324277758","0.458308177195287"
"Acclaimed","1998","Bremen","Urban Area","12","","",""
"Acclaimed","1998","Bremen","Rural Area","","","",""
"Acclaimed","1998","North Rhine-Westphalia","Urban Area","337","0.373585603715186","0.341803765039933","0.405367442390438"
"Acclaimed","1998","North Rhine-Westphalia","Rural Area","12","","",""
"Acclaimed","1998","Hesse","Urban Area","112","0.451386287351007","0.391696508421457","0.511076066280557"
"Acclaimed","1998","Hesse","Rural Area","28","","",""
"Acclaimed","1998","Rhineland-Palatinate,Saarland","Urban Area","72","0.403190528206341","0.331924031388733","0.474457025023948"
"Acclaimed","1998","Rhineland-Palatinate,Saarland","Rural Area","33","0.550045888031462","0.429104489486262","0.670987286576661"
"Acclaimed","1998","Baden-Württemberg","Urban Area","238","0.460828729413992","0.419132665136126","0.502524793691859"
"Acclaimed","1998","Baden-Württemberg","Rural Area","27","","",""
"Acclaimed","1998","Bavaria","Urban Area","160","0.494803552139073","0.44010924522607","0.549497859052075"
"Acclaimed","1998","Bavaria","Rural Area","171","0.536741671864773","0.482941285302446","0.5905420584271"
"Acclaimed","1998","Berlin","Urban Area","99","0.517800401924085","0.446562388084248","0.589038415763922"
"Acclaimed","1998","Berlin","Rural Area","","","",""
"Acclaimed","1998","Brandenburg","Urban Area","9","","",""
"Acclaimed","1998","Brandenburg","Rural Area","108","0.49640259541722","0.428617578102355","0.564187612732085"
"Acclaimed","1998","Mecklenburg-Western Pomerania","Urban Area","7","","",""
"Acclaimed","1998","Mecklenburg-Western Pomerania","Rural Area","60","0.37219783351472","0.294840625462347","0.449555041567093"
"Acclaimed","1998","Saxony","Urban Area","132","0.52820589005626","0.46607606541728","0.590335714695239"
"Acclaimed","1998","Saxony","Rural Area","111","0.432440527070546","0.369234139200281","0.495646914940812"
"Acclaimed","1998","Saxony-Anhalt","Urban Area","24","","",""
"Acclaimed","1998","Saxony-Anhalt","Rural Area","93","0.476846245188961","0.407797797525353","0.545894692852569"
"Acclaimed","1998","Thuringia","Urban Area","30","0.334792332915031","0.235628149574449","0.433956516255612"
"Acclaimed","1998","Thuringia","Rural Area","68","0.364911301680571","0.297343212922565","0.432479390438577"
"Partly, partly","1998","Schleswig-Holstein","Urban Area","16","","",""
"Partly, partly","1998","Schleswig-Holstein","Rural Area","12","","",""
"Partly, partly","1998","Hamburg","Urban Area","8","","",""
"Partly, partly","1998","Hamburg","Rural Area","","","",""
"Partly, partly","1998","Lower Saxony","Urban Area","63","0.275765260248945","0.218748630396801","0.332781890101089"
"Partly, partly","1998","Lower Saxony","Rural Area","52","0.23475924739217","0.179004480659379","0.290514014124962"
"Partly, partly","1998","Bremen","Urban Area","9","","",""
"Partly, partly","1998","Bremen","Rural Area","","","",""
"Partly, partly","1998","North Rhine-Westphalia","Urban Area","166","0.179671943545978","0.154449509027983","0.204894378063972"
"Partly, partly","1998","North Rhine-Westphalia","Rural Area","6","","",""
"Partly, partly","1998","Hesse","Urban Area","57","0.177145724753685","0.13135059824961","0.22294085125776"
"Partly, partly","1998","Hesse","Rural Area","7","","",""
"Partly, partly","1998","Rhineland-Palatinate,Saarland","Urban Area","43","0.234795449384269","0.173214552924774","0.296376345843765"
"Partly, partly","1998","Rhineland-Palatinate,Saarland","Rural Area","7","","",""
"Partly, partly","1998","Baden-Württemberg","Urban Area","131","0.238776483600959","0.203113818676302","0.274439148525617"
"Partly, partly","1998","Baden-Württemberg","Rural Area","10","","",""
"Partly, partly","1998","Bavaria","Urban Area","64","0.196176498935281","0.152735538919605","0.239617458950957"
"Partly, partly","1998","Bavaria","Rural Area","67","0.201943572956673","0.158630106872995","0.245257039040351"
"Partly, partly","1998","Berlin","Urban Area","33","0.16036285662627","0.108049221121335","0.212676492131205"
"Partly, partly","1998","Berlin","Rural Area","","","",""
"Partly, partly","1998","Brandenburg","Urban Area","1","","",""
"Partly, partly","1998","Brandenburg","Rural Area","46","0.254695835516114","0.195627784146729","0.313763886885499"
"Partly, partly","1998","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Partly, partly","1998","Mecklenburg-Western Pomerania","Rural Area","47","0.307169033183299","0.23334380087837","0.380994265488227"
"Partly, partly","1998","Saxony","Urban Area","49","0.193503849703675","0.144337472950392","0.242670226456958"
"Partly, partly","1998","Saxony","Rural Area","55","0.260546042389916","0.204545801038518","0.316546283741314"
"Partly, partly","1998","Saxony-Anhalt","Urban Area","20","","",""
"Partly, partly","1998","Saxony-Anhalt","Rural Area","39","0.178912227139333","0.125925771986948","0.231898682291717"
"Partly, partly","1998","Thuringia","Urban Area","22","","",""
"Partly, partly","1998","Thuringia","Rural Area","48","0.25618641884097","0.194917405213038","0.317455432468903"
"Paid","1998","Schleswig-Holstein","Urban Area","9","","",""
"Paid","1998","Schleswig-Holstein","Rural Area","10","","",""
"Paid","1998","Hamburg","Urban Area","5","","",""
"Paid","1998","Hamburg","Rural Area","","","",""
"Paid","1998","Lower Saxony","Urban Area","43","0.15570403084594","0.109445762057744","0.201962299634136"
"Paid","1998","Lower Saxony","Rural Area","41","0.206638127428704","0.153376737565248","0.25989951729216"
"Paid","1998","Bremen","Urban Area","5","","",""
"Paid","1998","Bremen","Rural Area","","","",""
"Paid","1998","North Rhine-Westphalia","Urban Area","215","0.229531999514429","0.201903836442863","0.257160162585996"
"Paid","1998","North Rhine-Westphalia","Rural Area","","","",""
"Paid","1998","Hesse","Urban Area","47","0.134283666962521","0.0933866282985652","0.175180705626478"
"Paid","1998","Hesse","Rural Area","16","","",""
"Paid","1998","Rhineland-Palatinate,Saarland","Urban Area","37","0.189452979487134","0.132521532286777","0.246384426687492"
"Paid","1998","Rhineland-Palatinate,Saarland","Rural Area","14","","",""
"Paid","1998","Baden-Württemberg","Urban Area","109","0.153720881021584","0.12355019648806","0.183891565555108"
"Paid","1998","Baden-Württemberg","Rural Area","14","","",""
"Paid","1998","Bavaria","Urban Area","40","0.110147380016967","0.0758988684212416","0.144395891612693"
"Paid","1998","Bavaria","Rural Area","50","0.138819890312378","0.101515154835245","0.176124625789512"
"Paid","1998","Berlin","Urban Area","21","","",""
"Paid","1998","Berlin","Rural Area","","","",""
"Paid","1998","Brandenburg","Urban Area","2","","",""
"Paid","1998","Brandenburg","Rural Area","24","","",""
"Paid","1998","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Paid","1998","Mecklenburg-Western Pomerania","Rural Area","17","","",""
"Paid","1998","Saxony","Urban Area","21","","",""
"Paid","1998","Saxony","Rural Area","33","0.141355337907279","0.0969070606291996","0.185803615185358"
"Paid","1998","Saxony-Anhalt","Urban Area","11","","",""
"Paid","1998","Saxony-Anhalt","Rural Area","36","0.180097817220058","0.126974485072746","0.233221149367371"
"Paid","1998","Thuringia","Urban Area","11","","",""
"Paid","1998","Thuringia","Rural Area","44","0.227864908596203","0.168991910217439","0.286737906974968"
"Not paid","1998","Schleswig-Holstein","Urban Area","13","","",""
"Not paid","1998","Schleswig-Holstein","Rural Area","12","","",""
"Not paid","1998","Hamburg","Urban Area","9","","",""
"Not paid","1998","Hamburg","Rural Area","","","",""
"Not paid","1998","Lower Saxony","Urban Area","29","","",""
"Not paid","1998","Lower Saxony","Rural Area","33","0.164572374442603","0.115796564755585","0.213348184129621"
"Not paid","1998","Bremen","Urban Area","3","","",""
"Not paid","1998","Bremen","Rural Area","","","",""
"Not paid","1998","North Rhine-Westphalia","Urban Area","172","0.217210453224408","0.190120019555511","0.244300886893304"
"Not paid","1998","North Rhine-Westphalia","Rural Area","2","","",""
"Not paid","1998","Hesse","Urban Area","51","0.237184320932786","0.186163757048785","0.288204884816788"
"Not paid","1998","Hesse","Rural Area","6","","",""
"Not paid","1998","Rhineland-Palatinate,Saarland","Urban Area","30","0.172561042922256","0.117663645282393","0.227458440562119"
"Not paid","1998","Rhineland-Palatinate,Saarland","Rural Area","11","","",""
"Not paid","1998","Baden-Württemberg","Urban Area","71","0.146673905963464","0.117080438072204","0.176267373854723"
"Not paid","1998","Baden-Württemberg","Rural Area","13","","",""
"Not paid","1998","Bavaria","Urban Area","57","0.198872568908679","0.155207533374123","0.242537604443236"
"Not paid","1998","Bavaria","Rural Area","42","0.122494864866176","0.0871216203730683","0.157868109359283"
"Not paid","1998","Berlin","Urban Area","36","0.16911544299387","0.115673878163466","0.222557007824274"
"Not paid","1998","Berlin","Rural Area","","","",""
"Not paid","1998","Brandenburg","Urban Area","7","","",""
"Not paid","1998","Brandenburg","Rural Area","31","0.149641035607266","0.101279347965662","0.198002723248869"
"Not paid","1998","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"Not paid","1998","Mecklenburg-Western Pomerania","Rural Area","26","","",""
"Not paid","1998","Saxony","Urban Area","46","0.206962661465154","0.156541241888143","0.257384081042165"
"Not paid","1998","Saxony","Rural Area","37","0.165658092632259","0.118226200814643","0.213089984449875"
"Not paid","1998","Saxony-Anhalt","Urban Area","15","","",""
"Not paid","1998","Saxony-Anhalt","Rural Area","33","0.164143710451648","0.112936868478107","0.21535055242519"
"Not paid","1998","Thuringia","Urban Area","24","","",""
"Not paid","1998","Thuringia","Rural Area","35","0.151037370882255","0.100777973089505","0.201296768675006"
"Acclaimed","1999","Schleswig-Holstein","Urban Area","24","","",""
"Acclaimed","1999","Schleswig-Holstein","Rural Area","29","","",""
"Acclaimed","1999","Hamburg","Urban Area","33","0.64673652590472","0.515553976882574","0.777919074926867"
"Acclaimed","1999","Hamburg","Rural Area","","","",""
"Acclaimed","1999","Lower Saxony","Urban Area","107","0.471537523974419","0.407440873134071","0.535634174814766"
"Acclaimed","1999","Lower Saxony","Rural Area","96","0.39423923550368","0.330099649606499","0.458378821400861"
"Acclaimed","1999","Bremen","Urban Area","12","","",""
"Acclaimed","1999","Bremen","Rural Area","","","",""
"Acclaimed","1999","North Rhine-Westphalia","Urban Area","328","0.361622642633529","0.329985461925277","0.39325982334178"
"Acclaimed","1999","North Rhine-Westphalia","Rural Area","10","","",""
"Acclaimed","1999","Hesse","Urban Area","107","0.485239150298707","0.423286661476527","0.547191639120886"
"Acclaimed","1999","Hesse","Rural Area","25","","",""
"Acclaimed","1999","Rhineland-Palatinate,Saarland","Urban Area","85","0.446145965106453","0.372285912325149","0.520006017887757"
"Acclaimed","1999","Rhineland-Palatinate,Saarland","Rural Area","28","","",""
"Acclaimed","1999","Baden-Württemberg","Urban Area","216","0.469563113604502","0.426750012650287","0.512376214558718"
"Acclaimed","1999","Baden-Württemberg","Rural Area","22","","",""
"Acclaimed","1999","Bavaria","Urban Area","174","0.577728765174209","0.523780448253689","0.631677082094729"
"Acclaimed","1999","Bavaria","Rural Area","176","0.563662090678752","0.511406720528443","0.615917460829061"
"Acclaimed","1999","Berlin","Urban Area","92","0.487562621261455","0.415729089237166","0.559396153285745"
"Acclaimed","1999","Berlin","Rural Area","","","",""
"Acclaimed","1999","Brandenburg","Urban Area","8","","",""
