"plb0195_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Not paid","1998","Not Employed","middle vocational","3","","","","4"
"Not paid","1998","Not Employed","vocational + Abi","1","","","","4"
"Not paid","1998","Employed","middle vocational","288","0.128834453283727","0.116023412618401","0.141645493949052","4"
"Not paid","1998","Employed","vocational + Abi","37","0.165128503635413","0.117555452955148","0.212701554315678","4"
"Not paid","1998","Employed","higher vocational","62","0.144224759451844","0.109312893561781","0.179136625341907","4"
"Not paid","1998","Employed","higher education","378","0.388291552370355","0.358070014727662","0.418513090013047","4"
"Not paid","1998","Not Employed","in school","","","","","4"
"Not paid","1998","Not Employed","higher vocational","1","","","","4"
"Not paid","1998","Not Employed","higher education","6","","","","4"
"Not paid","1998","Employed","in school","1","","","","4"
"Not paid","1998","Employed","inadequately","4","","","","4"
"Not paid","1998","Employed","general elemantary","50","0.0974140439124845","0.0714492846570043","0.123378803167965","4"
"Paid","1998","Not Employed","vocational + Abi","","","","","3"
"Paid","1998","Not Employed","higher vocational","1","","","","3"
"Paid","1998","Not Employed","higher education","1","","","","3"
"Paid","1998","Employed","in school","","","","","3"
"Paid","1998","Not Employed","middle vocational","6","","","","3"
"Paid","1998","Employed","inadequately","22","","","","3"
"Paid","1998","Employed","higher education","64","0.0713170098775201","0.0553583780498729","0.0872756417051673","3"
"Paid","1998","Not Employed","in school","","","","","3"
"Paid","1998","Not Employed","inadequately","1","","","","3"
"Paid","1998","Not Employed","general elemantary","4","","","","3"
"Paid","1998","Employed","general elemantary","134","0.284031581237023","0.244544095966468","0.323519066507579","3"
"Paid","1998","Employed","middle vocational","531","0.188496185748071","0.173540214531762","0.20345215696438","3"
"Paid","1998","Employed","vocational + Abi","23","","","","3"
"Paid","1998","Employed","higher vocational","48","0.104846989504687","0.0744031158334305","0.135290863175944","3"
"Partly, partly","1998","Not Employed","inadequately","","","","","2"
"Partly, partly","1998","Not Employed","general elemantary","2","","","","2"
"Partly, partly","1998","Not Employed","middle vocational","3","","","","2"
"Partly, partly","1998","Employed","middle vocational","634","0.228894444849754","0.212829005870627","0.24495988382888","2"
"Partly, partly","1998","Employed","vocational + Abi","60","0.239964838399384","0.185246763494319","0.29468291330445","2"
"Partly, partly","1998","Employed","higher vocational","79","0.205843107050657","0.165664524665657","0.246021689435656","2"
"Partly, partly","1998","Employed","higher education","166","0.184375696297881","0.16032862102865","0.208422771567113","2"
"Partly, partly","1998","Not Employed","vocational + Abi","1","","","","2"
"Partly, partly","1998","Not Employed","in school","","","","","2"
"Partly, partly","1998","Not Employed","higher education","5","","","","2"
"Partly, partly","1998","Employed","in school","1","","","","2"
"Partly, partly","1998","Employed","inadequately","12","","","","2"
"Partly, partly","1998","Employed","general elemantary","89","0.148636861355272","0.117487445090104","0.17978627762044","2"
"Partly, partly","1998","Not Employed","higher vocational","","","","","2"
"Acclaimed","1999","Not Employed","vocational + Abi","1","","","","1"
"Acclaimed","1999","Not Employed","higher vocational","1","","","","1"
"Acclaimed","1999","Not Employed","higher education","3","","","","1"
"Acclaimed","1999","Employed","in school","1","","","","1"
"Acclaimed","1999","Employed","inadequately","19","","","","1"
"Acclaimed","1999","Employed","higher education","396","0.366811495540387","0.337119060542642","0.396503930538131","1"
"Acclaimed","1999","Not Employed","in school","1","","","","1"
"Acclaimed","1999","Not Employed","inadequately","1","","","","1"
"Acclaimed","1999","Employed","general elemantary","203","0.438845300449581","0.394589362064085","0.483101238835076","1"
"Acclaimed","1999","Employed","middle vocational","1189","0.455341496323058","0.436412844542453","0.474270148103663","1"
"Acclaimed","1999","Not Employed","general elemantary","4","","","","1"
"Acclaimed","1999","Not Employed","middle vocational","10","","","","1"
"Acclaimed","1999","Employed","vocational + Abi","123","0.520538098105092","0.458109461576027","0.582966734634157","1"
"Acclaimed","1999","Employed","higher vocational","216","0.56396865859448","0.514878843551588","0.613058473637371","1"
"Not paid","1999","Not Employed","inadequately","","","","","4"
"Not paid","1999","Not Employed","general elemantary","","","","","4"
"Not paid","1999","Employed","vocational + Abi","34","0.13116768940342","0.0889823105951579","0.173353068211683","4"
"Not paid","1999","Employed","higher vocational","51","0.140210688665628","0.105839730468734","0.174581646862522","4"
"Not paid","1999","Not Employed","in school","","","","","4"
"Not paid","1999","Not Employed","middle vocational","2","","","","4"
"Not paid","1999","Not Employed","vocational + Abi","","","","","4"
"Not paid","1999","Not Employed","higher vocational","","","","","4"
"Not paid","1999","Employed","higher education","370","0.378698789448295","0.348813608268923","0.408583970627668","4"
"Not paid","1999","Employed","middle vocational","314","0.133217104529527","0.120301222081405","0.146132986977648","4"
"Not paid","1999","Not Employed","higher education","2","","","","4"
"Not paid","1999","Employed","in school","","","","","4"
"Not paid","1999","Employed","inadequately","5","","","","4"
"Not paid","1999","Employed","general elemantary","56","0.133990220021936","0.103611289958709","0.164369150085162","4"
"Paid","1999","Not Employed","higher education","","","","","3"
"Paid","1999","Employed","in school","4","","","","3"
"Paid","1999","Employed","inadequately","25","","","","3"
"Paid","1999","Employed","higher education","60","0.0516240778979855","0.0379916173931188","0.0652565384028522","3"
"Paid","1999","Not Employed","vocational + Abi","","","","","3"
"Paid","1999","Not Employed","higher vocational","","","","","3"
"Paid","1999","Not Employed","in school","","","","","3"
"Paid","1999","Not Employed","inadequately","","","","","3"
"Paid","1999","Not Employed","general elemantary","","","","","3"
"Paid","1999","Not Employed","middle vocational","6","","","","3"
"Paid","1999","Employed","general elemantary","131","0.251914303470425","0.213199539604194","0.290629067336657","3"
"Paid","1999","Employed","middle vocational","532","0.182802349200244","0.16811161965873","0.197493078741758","3"
"Paid","1999","Employed","vocational + Abi","28","","","","3"
"Paid","1999","Employed","higher vocational","44","0.101256622438611","0.0713935403868132","0.131119704490408","3"
"Partly, partly","1999","Not Employed","inadequately","","","","","2"
"Partly, partly","1999","Not Employed","general elemantary","","","","","2"
"Partly, partly","1999","Not Employed","middle vocational","4","","","","2"
"Partly, partly","1999","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","1999","Employed","middle vocational","624","0.228639049947171","0.212676842513396","0.244601257380947","2"
"Partly, partly","1999","Employed","vocational + Abi","61","0.242526763316012","0.188966337720501","0.296087188911523","2"
"Partly, partly","1999","Employed","higher vocational","81","0.194564030301282","0.155376143505002","0.233751917097561","2"
"Partly, partly","1999","Employed","higher education","186","0.202865637113333","0.178089828078173","0.227641446148493","2"
"Partly, partly","1999","Not Employed","in school","","","","","2"
"Partly, partly","1999","Not Employed","higher vocational","","","","","2"
"Partly, partly","1999","Not Employed","higher education","1","","","","2"
"Partly, partly","1999","Employed","in school","","","","","2"
"Partly, partly","1999","Employed","inadequately","6","","","","2"
"Partly, partly","1999","Employed","general elemantary","93","0.175250176058059","0.141345088296225","0.209155263819892","2"
"Acclaimed","2000","Not Employed","vocational + Abi","2","","","","1"
"Acclaimed","2000","Not Employed","higher vocational","1","","","","1"
"Acclaimed","2000","Not Employed","higher education","6","","","","1"
"Acclaimed","2000","Employed","in school","1","","","","1"
"Acclaimed","2000","Employed","inadequately","21","","","","1"
"Acclaimed","2000","Not Employed","in school","","","","","1"
"Acclaimed","2000","Not Employed","inadequately","","","","","1"
"Acclaimed","2000","Not Employed","general elemantary","3","","","","1"
"Acclaimed","2000","Not Employed","middle vocational","22","","","","1"
"Acclaimed","2000","Employed","higher education","743","0.396609784770098","0.374214958258235","0.419004611281962","1"
"Acclaimed","2000","Employed","general elemantary","296","0.487163537275798","0.447035141631157","0.527291932920439","1"
"Acclaimed","2000","Employed","middle vocational","2125","0.487687490545718","0.472929920477466","0.502445060613969","1"
"Acclaimed","2000","Employed","vocational + Abi","250","0.542429632927093","0.498091452045277","0.586767813808909","1"
"Acclaimed","2000","Employed","higher vocational","428","0.521058416019603","0.486887156008727","0.555229676030479","1"
"Not paid","2000","Not Employed","inadequately","","","","","4"
"Not paid","2000","Employed","higher education","667","0.368041868024234","0.34596387330941","0.390119862739058","4"
"Not paid","2000","Not Employed","general elemantary","2","","","","4"
"Not paid","2000","Not Employed","middle vocational","3","","","","4"
"Not paid","2000","Not Employed","vocational + Abi","1","","","","4"
"Not paid","2000","Employed","vocational + Abi","91","0.169854591276493","0.136435629608287","0.203273552944698","4"
"Not paid","2000","Employed","higher vocational","113","0.146427052540614","0.122244201881671","0.170609903199557","4"
"Not paid","2000","Not Employed","in school","","","","","4"
"Not paid","2000","Not Employed","higher vocational","","","","","4"
"Not paid","2000","Employed","middle vocational","437","0.0973878685092692","0.0886344119809652","0.106141325037573","4"
"Not paid","2000","Not Employed","higher education","2","","","","4"
"Not paid","2000","Employed","in school","1","","","","4"
"Not paid","2000","Employed","inadequately","5","","","","4"
"Not paid","2000","Employed","general elemantary","51","0.0848817430657684","0.0625063478133994","0.107257138318137","4"
"Paid","2000","Not Employed","higher education","1","","","","3"
"Paid","2000","Employed","in school","4","","","","3"
"Paid","2000","Employed","inadequately","17","","","","3"
"Paid","2000","Employed","higher education","135","0.0756496404401071","0.0635439768795271","0.087755304000687","3"
"Paid","2000","Not Employed","vocational + Abi","1","","","","3"
"Paid","2000","Not Employed","higher vocational","","","","","3"
"Paid","2000","Not Employed","in school","2","","","","3"
"Paid","2000","Not Employed","inadequately","","","","","3"
"Paid","2000","Not Employed","general elemantary","4","","","","3"
"Paid","2000","Not Employed","middle vocational","7","","","","3"
"Paid","2000","Employed","general elemantary","155","0.265517018803018","0.230063282406799","0.300970755199237","3"
"Paid","2000","Employed","middle vocational","824","0.1816901734732","0.170306008813398","0.193074338133002","3"
"Paid","2000","Employed","vocational + Abi","64","0.132682785585364","0.102492063859111","0.162873507311617","3"
"Paid","2000","Employed","higher vocational","92","0.114663538335588","0.092869216621948","0.136457860049227","3"
"Partly, partly","2000","Not Employed","inadequately","","","","","2"
"Partly, partly","2000","Not Employed","general elemantary","","","","","2"
"Partly, partly","2000","Employed","middle vocational","1021","0.233234467471813","0.220749016820549","0.245719918123078","2"
"Partly, partly","2000","Employed","vocational + Abi","80","0.15503299021105","0.12282162291065","0.187244357511451","2"
"Partly, partly","2000","Not Employed","middle vocational","13","","","","2"
"Partly, partly","2000","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2000","Employed","higher vocational","188","0.217850993104195","0.189615132213181","0.246086853995209","2"
"Partly, partly","2000","Employed","higher education","288","0.159698706765561","0.142928629091726","0.176468784439395","2"
"Partly, partly","2000","Not Employed","in school","","","","","2"
"Partly, partly","2000","Not Employed","higher vocational","2","","","","2"
"Partly, partly","2000","Not Employed","higher education","4","","","","2"
"Partly, partly","2000","Employed","in school","","","","","2"
"Partly, partly","2000","Employed","inadequately","11","","","","2"
"Partly, partly","2000","Employed","general elemantary","94","0.162437700855416","0.132825073720929","0.192050327989903","2"
"Acclaimed","2001","Not Employed","vocational + Abi","1","","","","1"
"Acclaimed","2001","Not Employed","higher vocational","2","","","","1"
"Acclaimed","2001","Not Employed","higher education","4","","","","1"
"Acclaimed","2001","Employed","in school","2","","","","1"
"Acclaimed","2001","Not Employed","inadequately","","","","","1"
"Acclaimed","2001","Not Employed","general elemantary","3","","","","1"
"Acclaimed","2001","Not Employed","middle vocational","18","","","","1"
"Acclaimed","2001","Employed","inadequately","15","","","","1"
"Acclaimed","2001","Not Employed","in school","","","","","1"
"Acclaimed","2001","Employed","higher education","703","0.38677801170141","0.364005970652268","0.409550052750552","1"
"Acclaimed","2001","Employed","general elemantary","229","0.41017552503181","0.368880654760006","0.451470395303613","1"
"Acclaimed","2001","Employed","middle vocational","1967","0.48179398874134","0.466558729574066","0.497029247908614","1"
"Acclaimed","2001","Employed","vocational + Abi","215","0.488855879638182","0.443125600272341","0.534586159004023","1"
"Acclaimed","2001","Employed","higher vocational","361","0.504246310508974","0.46787707913558","0.540615541882369","1"
"Not paid","2001","Not Employed","inadequately","","","","","4"
"Not paid","2001","Not Employed","general elemantary","1","","","","4"
"Not paid","2001","Not Employed","middle vocational","5","","","","4"
"Not paid","2001","Not Employed","vocational + Abi","1","","","","4"
"Not paid","2001","Not Employed","in school","","","","","4"
"Not paid","2001","Employed","higher education","610","0.34527519044316","0.323043407377343","0.367506973508976","4"
"Not paid","2001","Not Employed","higher vocational","1","","","","4"
"Not paid","2001","Employed","middle vocational","408","0.0955836750234905","0.086618805085407","0.104548544961574","4"
"Not paid","2001","Employed","vocational + Abi","81","0.171633263453094","0.137138449730466","0.206128077175722","4"
"Not paid","2001","Employed","higher vocational","101","0.146226447718356","0.120524614904837","0.171928280531874","4"
"Not paid","2001","Not Employed","higher education","5","","","","4"
"Not paid","2001","Employed","in school","1","","","","4"
"Not paid","2001","Employed","inadequately","","","","","4"
"Not paid","2001","Employed","general elemantary","59","0.110409955243507","0.0840982549346501","0.136721655552363","4"
"Paid","2001","Not Employed","vocational + Abi","","","","","3"
"Paid","2001","Not Employed","higher vocational","","","","","3"
"Paid","2001","Not Employed","higher education","1","","","","3"
"Paid","2001","Employed","in school","12","","","","3"
"Paid","2001","Employed","inadequately","13","","","","3"
"Paid","2001","Employed","higher education","112","0.0682657547986439","0.0564731515460401","0.0800583580512476","3"
"Paid","2001","Not Employed","in school","2","","","","3"
"Paid","2001","Not Employed","inadequately","","","","","3"
"Paid","2001","Not Employed","general elemantary","2","","","","3"
"Paid","2001","Not Employed","middle vocational","6","","","","3"
"Paid","2001","Employed","general elemantary","150","0.286330812127904","0.248379014125654","0.324282610130154","3"
"Paid","2001","Employed","middle vocational","807","0.195197264755142","0.183112185015105","0.207282344495179","3"
"Paid","2001","Employed","vocational + Abi","52","0.0994233752885337","0.0720488665077008","0.126797884069367","3"
"Paid","2001","Employed","higher vocational","79","0.121718750039165","0.0979352740201217","0.145502226058209","3"
"Partly, partly","2001","Not Employed","inadequately","","","","","2"
"Partly, partly","2001","Not Employed","general elemantary","1","","","","2"
"Partly, partly","2001","Not Employed","middle vocational","6","","","","2"
"Partly, partly","2001","Not Employed","vocational + Abi","1","","","","2"
"Partly, partly","2001","Employed","middle vocational","950","0.227425071480028","0.214644289994502","0.240205852965553","2"
"Partly, partly","2001","Employed","vocational + Abi","111","0.240087481620191","0.201011643141044","0.279163320099337","2"
"Partly, partly","2001","Employed","higher vocational","185","0.227808491733505","0.197299542818117","0.258317440648892","2"
"Partly, partly","2001","Employed","higher education","332","0.199681043056787","0.18098876724483","0.218373318868743","2"
"Partly, partly","2001","Not Employed","in school","","","","","2"
"Partly, partly","2001","Not Employed","higher vocational","1","","","","2"
"Partly, partly","2001","Not Employed","higher education","3","","","","2"
"Partly, partly","2001","Employed","in school","2","","","","2"
"Partly, partly","2001","Employed","inadequately","7","","","","2"
"Partly, partly","2001","Employed","general elemantary","107","0.193083707596779","0.159944898527288","0.22622251666627","2"
"Acclaimed","2002","Not Employed","vocational + Abi","2","","","","1"
"Acclaimed","2002","Not Employed","higher vocational","3","","","","1"
"Acclaimed","2002","Not Employed","higher education","6","","","","1"
"Acclaimed","2002","Employed","in school","3","","","","1"
"Acclaimed","2002","Not Employed","middle vocational","14","","","","1"
"Acclaimed","2002","Employed","inadequately","11","","","","1"
"Acclaimed","2002","Employed","higher education","811","0.395579397948631","0.37521612006236","0.415942675834901","1"
"Acclaimed","2002","Not Employed","inadequately","","","","","1"
"Acclaimed","2002","Not Employed","general elemantary","6","","","","1"
"Acclaimed","2002","Employed","general elemantary","205","0.449720777096153","0.404210992271375","0.495230561920932","1"
"Acclaimed","2002","Employed","middle vocational","1921","0.501931671044967","0.486275605224604","0.517587736865331","1"
"Acclaimed","2002","Employed","vocational + Abi","251","0.506106323872483","0.462457711920611","0.549754935824355","1"
"Acclaimed","2002","Not Employed","in school","","","","","1"
"Acclaimed","2002","Employed","higher vocational","385","0.538384501029359","0.502586694203264","0.574182307855453","1"
"Not paid","2002","Not Employed","inadequately","","","","","4"
"Not paid","2002","Not Employed","general elemantary","","","","","4"
"Not paid","2002","Not Employed","middle vocational","3","","","","4"
"Not paid","2002","Not Employed","vocational + Abi","","","","","4"
"Not paid","2002","Not Employed","in school","","","","","4"
"Not paid","2002","Employed","middle vocational","450","0.102817692210195","0.093307481235281","0.112327903185109","4"
"Not paid","2002","Employed","vocational + Abi","90","0.178181408374161","0.144773291415618","0.211589525332705","4"
"Not paid","2002","Employed","higher vocational","121","0.150817335797062","0.125119523844563","0.17651514774956","4"
"Not paid","2002","Employed","higher education","962","0.398940475566991","0.378547809015867","0.419333142118116","4"
"Not paid","2002","Not Employed","higher vocational","","","","","4"
"Not paid","2002","Not Employed","higher education","","","","","4"
"Not paid","2002","Employed","in school","3","","","","4"
"Not paid","2002","Employed","inadequately","2","","","","4"
"Not paid","2002","Employed","general elemantary","59","0.138006054482476","0.106452889672979","0.169559219291973","4"
"Paid","2002","Not Employed","vocational + Abi","2","","","","3"
"Paid","2002","Not Employed","higher vocational","","","","","3"
"Paid","2002","Not Employed","higher education","","","","","3"
"Paid","2002","Employed","in school","16","","","","3"
"Paid","2002","Employed","inadequately","12","","","","3"
"Paid","2002","Employed","higher education","111","0.0531646715303349","0.0438211622722767","0.0625081807883932","3"
"Paid","2002","Not Employed","in school","1","","","","3"
"Paid","2002","Not Employed","inadequately","","","","","3"
"Paid","2002","Employed","general elemantary","100","0.211947017634354","0.174558942078786","0.249335093189921","3"
"Paid","2002","Employed","middle vocational","598","0.156277007839436","0.144906932013314","0.167647083665558","3"
"Paid","2002","Not Employed","general elemantary","4","","","","3"
"Paid","2002","Not Employed","middle vocational","7","","","","3"
"Paid","2002","Employed","vocational + Abi","58","0.131872094480455","0.102332730980755","0.161411457980155","3"
"Paid","2002","Employed","higher vocational","77","0.110173845870773","0.087690455926707","0.132657235814839","3"
"Partly, partly","2002","Not Employed","inadequately","","","","","2"
"Partly, partly","2002","Not Employed","general elemantary","1","","","","2"
"Partly, partly","2002","Not Employed","middle vocational","4","","","","2"
"Partly, partly","2002","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2002","Employed","middle vocational","949","0.238973628905401","0.225620263984429","0.252326993826373","2"
"Partly, partly","2002","Employed","vocational + Abi","105","0.183840173272901","0.150022740127729","0.217657606418072","2"
"Partly, partly","2002","Employed","higher vocational","162","0.200624317302807","0.171867739122346","0.229380895483268","2"
"Partly, partly","2002","Employed","higher education","331","0.152315454954043","0.13735136382419","0.167279546083896","2"
"Partly, partly","2002","Employed","inadequately","4","","","","2"
"Partly, partly","2002","Employed","general elemantary","95","0.200326150787017","0.16371047800043","0.236941823573604","2"
"Partly, partly","2002","Not Employed","in school","","","","","2"
"Partly, partly","2002","Not Employed","higher vocational","1","","","","2"
"Partly, partly","2002","Not Employed","higher education","1","","","","2"
"Partly, partly","2002","Employed","in school","3","","","","2"
"Acclaimed","2003","Not Employed","vocational + Abi","4","","","","1"
"Acclaimed","2003","Not Employed","higher vocational","5","","","","1"
"Acclaimed","2003","Not Employed","higher education","6","","","","1"
"Acclaimed","2003","Employed","in school","","","","","1"
"Acclaimed","2003","Not Employed","middle vocational","15","","","","1"
"Acclaimed","2003","Not Employed","in school","","","","","1"
"Acclaimed","2003","Employed","inadequately","11","","","","1"
"Acclaimed","2003","Employed","general elemantary","231","0.518677913797238","0.472150062076115","0.56520576551836","1"
"Acclaimed","2003","Employed","middle vocational","1913","0.535953858108413","0.51995165603099","0.551956060185836","1"
"Acclaimed","2003","Employed","higher education","792","0.422136049969869","0.400560333539965","0.443711766399772","1"
"Acclaimed","2003","Not Employed","inadequately","","","","","1"
"Acclaimed","2003","Not Employed","general elemantary","4","","","","1"
"Acclaimed","2003","Employed","vocational + Abi","272","0.509573761532889","0.466482104261895","0.552665418803884","1"
"Acclaimed","2003","Employed","higher vocational","360","0.522534836334931","0.486024812562648","0.559044860107215","1"
"Not paid","2003","Not Employed","inadequately","","","","","4"
"Not paid","2003","Not Employed","general elemantary","2","","","","4"
"Not paid","2003","Employed","middle vocational","451","0.102397965697961","0.0926699772775259","0.112125954118396","4"
"Not paid","2003","Employed","vocational + Abi","106","0.173590238497259","0.140941741826498","0.20623873516802","4"
"Not paid","2003","Not Employed","middle vocational","4","","","","4"
"Not paid","2003","Not Employed","vocational + Abi","1","","","","4"
"Not paid","2003","Employed","higher vocational","127","0.174976073367138","0.147204131285198","0.202748015449078","4"
"Not paid","2003","Employed","higher education","801","0.356963254463486","0.336033898945197","0.377892609981775","4"
"Not paid","2003","Not Employed","in school","","","","","4"
"Not paid","2003","Not Employed","higher vocational","1","","","","4"
"Not paid","2003","Not Employed","higher education","3","","","","4"
"Not paid","2003","Employed","in school","","","","","4"
"Not paid","2003","Employed","inadequately","4","","","","4"
"Not paid","2003","Employed","general elemantary","39","0.0655499568330457","0.0425031651059757","0.0885967485601156","4"
"Paid","2003","Not Employed","vocational + Abi","","","","","3"
"Paid","2003","Not Employed","higher vocational","","","","","3"
"Paid","2003","Not Employed","higher education","","","","","3"
"Paid","2003","Employed","in school","3","","","","3"
"Paid","2003","Employed","inadequately","13","","","","3"
"Paid","2003","Employed","higher education","116","0.0692411490114251","0.0581512670398174","0.0803310309830329","3"
"Paid","2003","Not Employed","in school","1","","","","3"
"Paid","2003","Not Employed","inadequately","","","","","3"
"Paid","2003","Not Employed","general elemantary","4","","","","3"
"Paid","2003","Not Employed","middle vocational","9","","","","3"
"Paid","2003","Employed","general elemantary","90","0.218431195109468","0.179955438632043","0.256906951586893","3"
"Paid","2003","Employed","middle vocational","540","0.15203143041875","0.140510381121334","0.163552479716166","3"
"Paid","2003","Employed","vocational + Abi","50","0.12452305139546","0.0960620580052205","0.152984044785699","3"
"Paid","2003","Employed","higher vocational","65","0.0755719480849623","0.0562522421171279","0.0948916540527968","3"
"Partly, partly","2003","Not Employed","inadequately","","","","","2"
"Partly, partly","2003","Not Employed","general elemantary","1","","","","2"
"Partly, partly","2003","Not Employed","middle vocational","2","","","","2"
"Partly, partly","2003","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2003","Employed","middle vocational","827","0.209616745774876","0.196556019764101","0.222677471785651","2"
"Partly, partly","2003","Employed","vocational + Abi","89","0.192312948574392","0.158340359735226","0.226285537413557","2"
"Partly, partly","2003","Employed","higher vocational","167","0.226917142212968","0.196302420205042","0.257531864220895","2"
"Partly, partly","2003","Employed","higher education","304","0.15165954655522","0.135990370195523","0.167328722914917","2"
"Partly, partly","2003","Employed","inadequately","2","","","","2"
"Partly, partly","2003","Employed","general elemantary","83","0.197340934260249","0.160279657600465","0.234402210920032","2"
"Partly, partly","2003","Not Employed","in school","","","","","2"
"Partly, partly","2003","Not Employed","higher vocational","","","","","2"
"Partly, partly","2003","Not Employed","higher education","2","","","","2"
"Partly, partly","2003","Employed","in school","","","","","2"
"Acclaimed","2004","Not Employed","vocational + Abi","3","","","","1"
"Acclaimed","2004","Not Employed","higher vocational","1","","","","1"
"Acclaimed","2004","Not Employed","higher education","5","","","","1"
"Acclaimed","2004","Employed","in school","2","","","","1"
"Acclaimed","2004","Employed","inadequately","7","","","","1"
"Acclaimed","2004","Employed","higher education","787","0.397005256021991","0.375464985289244","0.418545526754739","1"
"Acclaimed","2004","Not Employed","in school","","","","","1"
"Acclaimed","2004","Not Employed","inadequately","","","","","1"
"Acclaimed","2004","Not Employed","general elemantary","2","","","","1"
"Acclaimed","2004","Not Employed","middle vocational","6","","","","1"
"Acclaimed","2004","Employed","general elemantary","200","0.419683816564268","0.373146678672122","0.466220954456414","1"
"Acclaimed","2004","Employed","middle vocational","1809","0.531852800984087","0.515424669336003","0.548280932632172","1"
"Acclaimed","2004","Employed","vocational + Abi","285","0.573560001407583","0.530297201031851","0.616822801783314","1"
"Acclaimed","2004","Employed","higher vocational","364","0.516545534700829","0.480018388781582","0.553072680620077","1"
"Not paid","2004","Not Employed","inadequately","","","","","4"
"Not paid","2004","Not Employed","general elemantary","3","","","","4"
"Not paid","2004","Employed","middle vocational","465","0.11814260509884","0.107515776240497","0.128769433957184","4"
"Not paid","2004","Employed","vocational + Abi","90","0.164060573796335","0.131664994536246","0.196456153056425","4"
"Not paid","2004","Not Employed","middle vocational","4","","","","4"
"Not paid","2004","Not Employed","vocational + Abi","","","","","4"
"Not paid","2004","Employed","higher vocational","129","0.188626384317858","0.160031041569101","0.217221727066616","4"
"Not paid","2004","Employed","higher education","834","0.391706203291095","0.37021636317188","0.41319604341031","4"
"Not paid","2004","Not Employed","in school","","","","","4"
"Not paid","2004","Not Employed","higher vocational","1","","","","4"
"Not paid","2004","Not Employed","higher education","5","","","","4"
"Not paid","2004","Employed","in school","","","","","4"
"Not paid","2004","Employed","inadequately","2","","","","4"
"Not paid","2004","Employed","general elemantary","62","0.148908237499384","0.115338049544538","0.182478425454229","4"
"Paid","2004","Employed","inadequately","11","","","","3"
"Paid","2004","Not Employed","vocational + Abi","1","","","","3"
"Paid","2004","Not Employed","higher vocational","","","","","3"
"Paid","2004","Not Employed","higher education","","","","","3"
"Paid","2004","Employed","in school","4","","","","3"
"Paid","2004","Employed","higher education","94","0.0727374122093501","0.061303981666606","0.0841708427520941","3"
"Paid","2004","Employed","general elemantary","77","0.208644154206104","0.170326824528162","0.246961483884046","3"
"Paid","2004","Not Employed","in school","1","","","","3"
"Paid","2004","Not Employed","inadequately","","","","","3"
"Paid","2004","Not Employed","general elemantary","","","","","3"
"Paid","2004","Not Employed","middle vocational","3","","","","3"
"Paid","2004","Employed","middle vocational","497","0.143562800916339","0.132018438372076","0.155107163460602","3"
"Paid","2004","Employed","vocational + Abi","45","0.0959563934033936","0.0701915278714723","0.121721258935315","3"
"Paid","2004","Employed","higher vocational","69","0.0833067538291909","0.0631074794930247","0.103506028165357","3"
"Partly, partly","2004","Not Employed","inadequately","","","","","2"
"Partly, partly","2004","Not Employed","general elemantary","2","","","","2"
"Partly, partly","2004","Not Employed","middle vocational","4","","","","2"
"Partly, partly","2004","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2004","Employed","vocational + Abi","82","0.166423031392688","0.133841176885545","0.199004885899832","2"
"Partly, partly","2004","Employed","higher vocational","157","0.211521327152121","0.181670545854466","0.241372108449777","2"
"Partly, partly","2004","Employed","higher education","267","0.138551128477563","0.12334158940631","0.153760667548817","2"
"Partly, partly","2004","Not Employed","in school","","","","","2"
"Partly, partly","2004","Not Employed","higher vocational","1","","","","2"
"Partly, partly","2004","Employed","middle vocational","773","0.206441793000733","0.193116111179948","0.219767474821519","2"
"Partly, partly","2004","Not Employed","higher education","2","","","","2"
"Partly, partly","2004","Employed","in school","","","","","2"
"Partly, partly","2004","Employed","inadequately","4","","","","2"
"Partly, partly","2004","Employed","general elemantary","93","0.222763791730244","0.183525957272603","0.262001626187884","2"
"Acclaimed","2005","Not Employed","vocational + Abi","1","","","","1"
"Acclaimed","2005","Not Employed","higher vocational","1","","","","1"
"Acclaimed","2005","Not Employed","higher education","5","","","","1"
"Acclaimed","2005","Employed","in school","2","","","","1"
"Acclaimed","2005","Employed","inadequately","11","","","","1"
"Acclaimed","2005","Employed","higher education","765","0.420239477586128","0.397599789028284","0.442879166143972","1"
"Acclaimed","2005","Employed","vocational + Abi","291","0.585643265183135","0.542464833238577","0.628821697127692","1"
"Acclaimed","2005","Employed","higher vocational","357","0.561320583787295","0.522965607631912","0.599675559942678","1"
"Acclaimed","2005","Not Employed","in school","","","","","1"
"Acclaimed","2005","Not Employed","inadequately","","","","","1"
"Acclaimed","2005","Not Employed","general elemantary","2","","","","1"
"Acclaimed","2005","Not Employed","middle vocational","4","","","","1"
"Acclaimed","2005","Employed","general elemantary","192","0.407727312317705","0.36021863546479","0.45523598917062","1"
"Acclaimed","2005","Employed","middle vocational","1735","0.532657034263069","0.515626420256429","0.54968764826971","1"
"Not paid","2005","Not Employed","inadequately","","","","","4"
"Not paid","2005","Not Employed","general elemantary","","","","","4"
"Not paid","2005","Not Employed","middle vocational","6","","","","4"
