"plb0195_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Not paid","1994","16-34 y.","(1c) basic vocational qualification","32","0.10356627024121","0.0768588861940802","0.130273654288341"
"Not paid","1994","16-34 y.","(2b) intermediate general qualification","20","","",""
"Not paid","1994","16-34 y.","(2a) intermediate vocational","71","0.087963236043593","0.0680859283179197","0.107840543769266"
"Not paid","1994","16-34 y.","(2c_gen) general maturity certificate","7","","",""
"Not paid","1994","16-34 y.","(2c_voc) vocational maturity certificate","27","","",""
"Not paid","1994","16-34 y.","(3a) lower tertiary education","33","0.18964024239399","0.127925854516261","0.251354630271719"
"Not paid","1994","16-34 y.","(3b) higher tertiary education","50","0.441389815223812","0.350636029653533","0.532143600794092"
"Not paid","1994","35-65 y.","(0) in school","","","",""
"Not paid","1994","35-65 y.","(1a) inadequately completed","5","","",""
"Not paid","1994","35-65 y.","(1b) general elementary school","16","","",""
"Not paid","1994","35-65 y.","(1c) basic vocational qualification","95","0.0864469258370152","0.0698473840434673","0.103046467630563"
"Not paid","1994","35-65 y.","(2b) intermediate general qualification","2","","",""
"Not paid","1994","35-65 y.","(2a) intermediate vocational","96","0.188126633662762","0.157536342546754","0.218716924778769"
"Not paid","1994","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Not paid","1994","35-65 y.","(2c_voc) vocational maturity certificate","15","","",""
"Not paid","1994","35-65 y.","(3a) lower tertiary education","104","0.329595629740527","0.277930958322161","0.381260301158893"
"Not paid","1994","35-65 y.","(3b) higher tertiary education","193","0.600607750983262","0.54831657329418","0.652898928672343"
"Not paid","1994","66 and older","(0) in school","","","",""
"Not paid","1994","66 and older","(1a) inadequately completed","","","",""
"Not paid","1994","66 and older","(1b) general elementary school","","","",""
"Not paid","1994","66 and older","(1c) basic vocational qualification","","","",""
"Not paid","1994","66 and older","(2b) intermediate general qualification","","","",""
"Not paid","1994","66 and older","(2a) intermediate vocational","","","",""
"Not paid","1994","66 and older","(2c_gen) general maturity certificate","","","",""
"Not paid","1994","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1994","66 and older","(3a) lower tertiary education","","","",""
"Not paid","1994","66 and older","(3b) higher tertiary education","","","",""
"Acclaimed","1995","16-34 y.","(0) in school","","","",""
"Acclaimed","1995","16-34 y.","(1a) inadequately completed","11","","",""
"Acclaimed","1995","16-34 y.","(1b) general elementary school","46","0.273676626354961","0.213802091401398","0.333551161308523"
"Acclaimed","1995","16-34 y.","(1c) basic vocational qualification","148","0.28100325932041","0.242590601427822","0.319415917212997"
"Acclaimed","1995","16-34 y.","(2b) intermediate general qualification","73","0.47350034943905","0.392510450193092","0.554490248685008"
"Acclaimed","1995","16-34 y.","(2a) intermediate vocational","359","0.450055668113665","0.416189714536458","0.483921621690873"
"Acclaimed","1995","16-34 y.","(2c_gen) general maturity certificate","49","0.522044390205519","0.422122653721183","0.621966126689854"
"Acclaimed","1995","16-34 y.","(2c_voc) vocational maturity certificate","82","0.470752520328292","0.396157541718278","0.545347498938306"
"Acclaimed","1995","16-34 y.","(3a) lower tertiary education","73","0.481896280464991","0.400284662642689","0.563507898287294"
"Acclaimed","1995","16-34 y.","(3b) higher tertiary education","36","0.233501839796094","0.162660214057389","0.3043434655348"
"Acclaimed","1995","35-65 y.","(0) in school","","","",""
"Acclaimed","1995","35-65 y.","(1a) inadequately completed","22","","",""
"Acclaimed","1995","35-65 y.","(1b) general elementary school","69","0.26833315540173","0.217070511759882","0.319595799043579"
"Acclaimed","1995","35-65 y.","(1c) basic vocational qualification","420","0.388395715806042","0.359736550571488","0.417054881040595"
"Acclaimed","1995","35-65 y.","(2b) intermediate general qualification","11","","",""
"Acclaimed","1995","35-65 y.","(2a) intermediate vocational","286","0.408057639584909","0.371226046265495","0.444889232904322"
"Acclaimed","1995","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"Acclaimed","1995","35-65 y.","(2c_voc) vocational maturity certificate","55","0.407278542943005","0.324089374774284","0.490467711111725"
"Acclaimed","1995","35-65 y.","(3a) lower tertiary education","150","0.39351520326988","0.342552617489138","0.444477789050622"
"Acclaimed","1995","35-65 y.","(3b) higher tertiary education","100","0.271827227822816","0.226433212087028","0.317221243558604"
"Acclaimed","1995","66 and older","(0) in school","","","",""
"Acclaimed","1995","66 and older","(1a) inadequately completed","","","",""
"Acclaimed","1995","66 and older","(1b) general elementary school","","","",""
"Acclaimed","1995","66 and older","(1c) basic vocational qualification","","","",""
"Acclaimed","1995","66 and older","(2b) intermediate general qualification","","","",""
"Acclaimed","1995","66 and older","(2a) intermediate vocational","","","",""
"Acclaimed","1995","66 and older","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1995","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Acclaimed","1995","66 and older","(3a) lower tertiary education","","","",""
"Acclaimed","1995","66 and older","(3b) higher tertiary education","","","",""
"Partly, partly","1995","16-34 y.","(0) in school","","","",""
"Partly, partly","1995","16-34 y.","(1a) inadequately completed","5","","",""
"Partly, partly","1995","16-34 y.","(1b) general elementary school","26","","",""
"Partly, partly","1995","16-34 y.","(1c) basic vocational qualification","106","0.229043973001189","0.193132811084955","0.264955134917424"
"Partly, partly","1995","16-34 y.","(2b) intermediate general qualification","26","","",""
"Partly, partly","1995","16-34 y.","(2a) intermediate vocational","166","0.204789879233809","0.177319413653857","0.232260344813762"
"Partly, partly","1995","16-34 y.","(2c_gen) general maturity certificate","15","","",""
"Partly, partly","1995","16-34 y.","(2c_voc) vocational maturity certificate","40","0.189128334181449","0.130603764535591","0.247652903827307"
"Partly, partly","1995","16-34 y.","(3a) lower tertiary education","26","","",""
"Partly, partly","1995","16-34 y.","(3b) higher tertiary education","22","","",""
"Partly, partly","1995","35-65 y.","(0) in school","","","",""
"Partly, partly","1995","35-65 y.","(1a) inadequately completed","17","","",""
"Partly, partly","1995","35-65 y.","(1b) general elementary school","35","0.116795677886642","0.0796377813330215","0.153953574440263"
"Partly, partly","1995","35-65 y.","(1c) basic vocational qualification","193","0.167864710944964","0.145887745011741","0.189841676878187"
"Partly, partly","1995","35-65 y.","(2b) intermediate general qualification","3","","",""
"Partly, partly","1995","35-65 y.","(2a) intermediate vocational","147","0.205996676733005","0.175688395580665","0.236304957885344"
"Partly, partly","1995","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Partly, partly","1995","35-65 y.","(2c_voc) vocational maturity certificate","23","","",""
"Partly, partly","1995","35-65 y.","(3a) lower tertiary education","60","0.162033868619315","0.123594444578342","0.200473292660288"
"Partly, partly","1995","35-65 y.","(3b) higher tertiary education","55","0.126367152938932","0.0924658425301509","0.160268463347714"
"Partly, partly","1995","66 and older","(0) in school","","","",""
"Partly, partly","1995","66 and older","(1a) inadequately completed","","","",""
"Partly, partly","1995","66 and older","(1b) general elementary school","","","",""
"Partly, partly","1995","66 and older","(1c) basic vocational qualification","","","",""
"Partly, partly","1995","66 and older","(2b) intermediate general qualification","","","",""
"Partly, partly","1995","66 and older","(2a) intermediate vocational","","","",""
"Partly, partly","1995","66 and older","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1995","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1995","66 and older","(3a) lower tertiary education","","","",""
"Partly, partly","1995","66 and older","(3b) higher tertiary education","","","",""
"Paid","1995","16-34 y.","(0) in school","1","","",""
"Paid","1995","16-34 y.","(1a) inadequately completed","24","","",""
"Paid","1995","16-34 y.","(1b) general elementary school","123","0.530229391078065","0.463204964225618","0.597253817930513"
"Paid","1995","16-34 y.","(1c) basic vocational qualification","238","0.415202822644432","0.373092555025306","0.457313090263558"
"Paid","1995","16-34 y.","(2b) intermediate general qualification","29","","",""
"Paid","1995","16-34 y.","(2a) intermediate vocational","229","0.256535305252815","0.226806697423548","0.286263913082083"
"Paid","1995","16-34 y.","(2c_gen) general maturity certificate","21","","",""
"Paid","1995","16-34 y.","(2c_voc) vocational maturity certificate","29","","",""
"Paid","1995","16-34 y.","(3a) lower tertiary education","17","","",""
"Paid","1995","16-34 y.","(3b) higher tertiary education","15","","",""
"Paid","1995","35-65 y.","(0) in school","","","",""
"Paid","1995","35-65 y.","(1a) inadequately completed","65","0.650626773051703","0.560289499731382","0.740964046372024"
"Paid","1995","35-65 y.","(1b) general elementary school","165","0.554390892341096","0.496887665592311","0.611894119089881"
"Paid","1995","35-65 y.","(1c) basic vocational qualification","400","0.35083450746015","0.322772423076683","0.378896591843618"
"Paid","1995","35-65 y.","(2b) intermediate general qualification","4","","",""
"Paid","1995","35-65 y.","(2a) intermediate vocational","162","0.22163230199745","0.190505896486124","0.252758707508776"
"Paid","1995","35-65 y.","(2c_gen) general maturity certificate","12","","",""
"Paid","1995","35-65 y.","(2c_voc) vocational maturity certificate","33","0.188957371807991","0.122674784534904","0.255239959081078"
"Paid","1995","35-65 y.","(3a) lower tertiary education","29","","",""
"Paid","1995","35-65 y.","(3b) higher tertiary education","29","","",""
"Paid","1995","66 and older","(0) in school","","","",""
"Paid","1995","66 and older","(1a) inadequately completed","","","",""
"Paid","1995","66 and older","(1b) general elementary school","1","","",""
"Paid","1995","66 and older","(1c) basic vocational qualification","1","","",""
"Paid","1995","66 and older","(2b) intermediate general qualification","","","",""
"Paid","1995","66 and older","(2a) intermediate vocational","1","","",""
"Paid","1995","66 and older","(2c_gen) general maturity certificate","","","",""
"Paid","1995","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Paid","1995","66 and older","(3a) lower tertiary education","1","","",""
"Paid","1995","66 and older","(3b) higher tertiary education","","","",""
"Not paid","1995","16-34 y.","(0) in school","","","",""
"Not paid","1995","16-34 y.","(1a) inadequately completed","2","","",""
"Not paid","1995","16-34 y.","(1b) general elementary school","18","","",""
"Not paid","1995","16-34 y.","(1c) basic vocational qualification","34","0.0747499450339689","0.0522754357720709","0.0972244542958669"
"Not paid","1995","16-34 y.","(2b) intermediate general qualification","18","","",""
"Not paid","1995","16-34 y.","(2a) intermediate vocational","75","0.0886191473997097","0.069273442465338","0.107964852334081"
"Not paid","1995","16-34 y.","(2c_gen) general maturity certificate","11","","",""
"Not paid","1995","16-34 y.","(2c_voc) vocational maturity certificate","21","","",""
"Not paid","1995","16-34 y.","(3a) lower tertiary education","28","","",""
"Not paid","1995","16-34 y.","(3b) higher tertiary education","64","0.46162590825084","0.378147343991788","0.545104472509892"
"Not paid","1995","35-65 y.","(0) in school","","","",""
"Not paid","1995","35-65 y.","(1a) inadequately completed","3","","",""
"Not paid","1995","35-65 y.","(1b) general elementary school","18","","",""
"Not paid","1995","35-65 y.","(1c) basic vocational qualification","98","0.0929050657888436","0.0758349239429761","0.109975207634711"
"Not paid","1995","35-65 y.","(2b) intermediate general qualification","2","","",""
"Not paid","1995","35-65 y.","(2a) intermediate vocational","89","0.164313381684637","0.136543231335672","0.192083532033601"
