"plb0195_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Not paid","1988","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Not paid","1988","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","6","","",""
"Not paid","1988","Couple + C. GT 16 ","(3a) lower tertiary education","8","","",""
"Not paid","1988","Couple + C. GT 16 ","(3b) higher tertiary education","25","","",""
"Not paid","1988","Couple + C. LE and GT 16","(0) in school","","","",""
"Not paid","1988","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Not paid","1988","Couple + C. LE and GT 16","(1b) general elementary school","5","","",""
"Not paid","1988","Couple + C. LE and GT 16","(1c) basic vocational qualification","16","","",""
"Not paid","1988","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Not paid","1988","Couple + C. LE and GT 16","(2a) intermediate vocational","11","","",""
"Not paid","1988","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Not paid","1988","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Not paid","1988","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Not paid","1988","Couple + C. LE and GT 16","(3b) higher tertiary education","8","","",""
"Acclaimed","1989","1-pers.-HH","(0) in school","","","",""
"Acclaimed","1989","1-pers.-HH","(1a) inadequately completed","3","","",""
"Acclaimed","1989","1-pers.-HH","(1b) general elementary school","16","","",""
"Acclaimed","1989","1-pers.-HH","(1c) basic vocational qualification","38","0.366293255818874","0.277065965275265","0.455520546362482"
"Acclaimed","1989","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Acclaimed","1989","1-pers.-HH","(2a) intermediate vocational","32","0.434453765122327","0.319958458848585","0.548949071396069"
"Acclaimed","1989","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"Acclaimed","1989","1-pers.-HH","(2c_voc) vocational maturity certificate","17","","",""
"Acclaimed","1989","1-pers.-HH","(3a) lower tertiary education","7","","",""
"Acclaimed","1989","1-pers.-HH","(3b) higher tertiary education","9","","",""
"Acclaimed","1989","(Married) couple without C. ","(0) in school","","","",""
"Acclaimed","1989","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Acclaimed","1989","(Married) couple without C. ","(1b) general elementary school","24","","",""
"Acclaimed","1989","(Married) couple without C. ","(1c) basic vocational qualification","107","0.317669428536072","0.268824384728126","0.366514472344018"
"Acclaimed","1989","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Acclaimed","1989","(Married) couple without C. ","(2a) intermediate vocational","87","0.516147230715268","0.442106195380173","0.590188266050362"
"Acclaimed","1989","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Acclaimed","1989","(Married) couple without C. ","(2c_voc) vocational maturity certificate","17","","",""
"Acclaimed","1989","(Married) couple without C. ","(3a) lower tertiary education","4","","",""
"Acclaimed","1989","(Married) couple without C. ","(3b) higher tertiary education","9","","",""
"Acclaimed","1989","Single parent ","(0) in school","","","",""
"Acclaimed","1989","Single parent ","(1a) inadequately completed","1","","",""
"Acclaimed","1989","Single parent ","(1b) general elementary school","6","","",""
"Acclaimed","1989","Single parent ","(1c) basic vocational qualification","23","","",""
"Acclaimed","1989","Single parent ","(2b) intermediate general qualification","4","","",""
"Acclaimed","1989","Single parent ","(2a) intermediate vocational","12","","",""
"Acclaimed","1989","Single parent ","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1989","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Acclaimed","1989","Single parent ","(3a) lower tertiary education","","","",""
"Acclaimed","1989","Single parent ","(3b) higher tertiary education","","","",""
"Acclaimed","1989","Couple + C. LE 16 ","(0) in school","","","",""
"Acclaimed","1989","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Acclaimed","1989","Couple + C. LE 16 ","(1b) general elementary school","23","","",""
"Acclaimed","1989","Couple + C. LE 16 ","(1c) basic vocational qualification","98","0.260589553994179","0.217518754302144","0.303660353686214"
"Acclaimed","1989","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Acclaimed","1989","Couple + C. LE 16 ","(2a) intermediate vocational","61","0.36675127246947","0.291368649927101","0.44213389501184"
"Acclaimed","1989","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Acclaimed","1989","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","10","","",""
"Acclaimed","1989","Couple + C. LE 16 ","(3a) lower tertiary education","11","","",""
"Acclaimed","1989","Couple + C. LE 16 ","(3b) higher tertiary education","16","","",""
"Acclaimed","1989","Couple + C. GT 16 ","(0) in school","","","",""
"Acclaimed","1989","Couple + C. GT 16 ","(1a) inadequately completed","8","","",""
"Acclaimed","1989","Couple + C. GT 16 ","(1b) general elementary school","25","","",""
"Acclaimed","1989","Couple + C. GT 16 ","(1c) basic vocational qualification","89","0.302253326056954","0.252325708568469","0.352180943545438"
"Acclaimed","1989","Couple + C. GT 16 ","(2b) intermediate general qualification","26","","",""
"Acclaimed","1989","Couple + C. GT 16 ","(2a) intermediate vocational","54","0.394667964807025","0.311599719321704","0.477736210292346"
"Acclaimed","1989","Couple + C. GT 16 ","(2c_gen) general maturity certificate","11","","",""
"Acclaimed","1989","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","12","","",""
"Acclaimed","1989","Couple + C. GT 16 ","(3a) lower tertiary education","4","","",""
"Acclaimed","1989","Couple + C. GT 16 ","(3b) higher tertiary education","6","","",""
"Acclaimed","1989","Couple + C. LE and GT 16","(0) in school","","","",""
"Acclaimed","1989","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"Acclaimed","1989","Couple + C. LE and GT 16","(1b) general elementary school","12","","",""
"Acclaimed","1989","Couple + C. LE and GT 16","(1c) basic vocational qualification","31","0.268545429601224","0.189576187935348","0.347514671267099"
"Acclaimed","1989","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"Acclaimed","1989","Couple + C. LE and GT 16","(2a) intermediate vocational","12","","",""
"Acclaimed","1989","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Acclaimed","1989","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Acclaimed","1989","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Acclaimed","1989","Couple + C. LE and GT 16","(3b) higher tertiary education","2","","",""
"Partly, partly","1989","1-pers.-HH","(0) in school","","","",""
"Partly, partly","1989","1-pers.-HH","(1a) inadequately completed","1","","",""
"Partly, partly","1989","1-pers.-HH","(1b) general elementary school","4","","",""
"Partly, partly","1989","1-pers.-HH","(1c) basic vocational qualification","15","","",""
"Partly, partly","1989","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Partly, partly","1989","1-pers.-HH","(2a) intermediate vocational","11","","",""
"Partly, partly","1989","1-pers.-HH","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","1989","1-pers.-HH","(2c_voc) vocational maturity certificate","6","","",""
"Partly, partly","1989","1-pers.-HH","(3a) lower tertiary education","4","","",""
"Partly, partly","1989","1-pers.-HH","(3b) higher tertiary education","5","","",""
"Partly, partly","1989","(Married) couple without C. ","(0) in school","","","",""
"Partly, partly","1989","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"Partly, partly","1989","(Married) couple without C. ","(1b) general elementary school","18","","",""
"Partly, partly","1989","(Married) couple without C. ","(1c) basic vocational qualification","55","0.163422095341411","0.124629935569608","0.202214255113215"
"Partly, partly","1989","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Partly, partly","1989","(Married) couple without C. ","(2a) intermediate vocational","23","","",""
"Partly, partly","1989","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1989","(Married) couple without C. ","(2c_voc) vocational maturity certificate","12","","",""
"Partly, partly","1989","(Married) couple without C. ","(3a) lower tertiary education","5","","",""
"Partly, partly","1989","(Married) couple without C. ","(3b) higher tertiary education","11","","",""
"Partly, partly","1989","Single parent ","(0) in school","","","",""
"Partly, partly","1989","Single parent ","(1a) inadequately completed","","","",""
"Partly, partly","1989","Single parent ","(1b) general elementary school","4","","",""
"Partly, partly","1989","Single parent ","(1c) basic vocational qualification","3","","",""
"Partly, partly","1989","Single parent ","(2b) intermediate general qualification","","","",""
"Partly, partly","1989","Single parent ","(2a) intermediate vocational","","","",""
"Partly, partly","1989","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Partly, partly","1989","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1989","Single parent ","(3a) lower tertiary education","","","",""
"Partly, partly","1989","Single parent ","(3b) higher tertiary education","","","",""
"Partly, partly","1989","Couple + C. LE 16 ","(0) in school","","","",""
"Partly, partly","1989","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"Partly, partly","1989","Couple + C. LE 16 ","(1b) general elementary school","11","","",""
"Partly, partly","1989","Couple + C. LE 16 ","(1c) basic vocational qualification","64","0.169035341299598","0.132261273087212","0.205809409511985"
"Partly, partly","1989","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Partly, partly","1989","Couple + C. LE 16 ","(2a) intermediate vocational","28","","",""
"Partly, partly","1989","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Partly, partly","1989","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Partly, partly","1989","Couple + C. LE 16 ","(3a) lower tertiary education","8","","",""
"Partly, partly","1989","Couple + C. LE 16 ","(3b) higher tertiary education","9","","",""
"Partly, partly","1989","Couple + C. GT 16 ","(0) in school","","","",""
"Partly, partly","1989","Couple + C. GT 16 ","(1a) inadequately completed","4","","",""
"Partly, partly","1989","Couple + C. GT 16 ","(1b) general elementary school","17","","",""
"Partly, partly","1989","Couple + C. GT 16 ","(1c) basic vocational qualification","52","0.168037039045675","0.127387004722423","0.208687073368927"
"Partly, partly","1989","Couple + C. GT 16 ","(2b) intermediate general qualification","11","","",""
"Partly, partly","1989","Couple + C. GT 16 ","(2a) intermediate vocational","16","","",""
"Partly, partly","1989","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Partly, partly","1989","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","5","","",""
"Partly, partly","1989","Couple + C. GT 16 ","(3a) lower tertiary education","6","","",""
"Partly, partly","1989","Couple + C. GT 16 ","(3b) higher tertiary education","4","","",""
"Partly, partly","1989","Couple + C. LE and GT 16","(0) in school","","","",""
"Partly, partly","1989","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Partly, partly","1989","Couple + C. LE and GT 16","(1b) general elementary school","15","","",""
"Partly, partly","1989","Couple + C. LE and GT 16","(1c) basic vocational qualification","16","","",""
"Partly, partly","1989","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Partly, partly","1989","Couple + C. LE and GT 16","(2a) intermediate vocational","6","","",""
"Partly, partly","1989","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1989","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1989","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Partly, partly","1989","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Paid","1989","1-pers.-HH","(0) in school","","","",""
"Paid","1989","1-pers.-HH","(1a) inadequately completed","17","","",""
"Paid","1989","1-pers.-HH","(1b) general elementary school","23","","",""
"Paid","1989","1-pers.-HH","(1c) basic vocational qualification","47","0.409498335396816","0.318428256432309","0.500568414361322"
"Paid","1989","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Paid","1989","1-pers.-HH","(2a) intermediate vocational","13","","",""
"Paid","1989","1-pers.-HH","(2c_gen) general maturity certificate","5","","",""
"Paid","1989","1-pers.-HH","(2c_voc) vocational maturity certificate","6","","",""
