"plb0195_h","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Not paid","2011","vocational + Abi","132","0.148290920717856","0.125046815002784","0.171535026432929"
"Not paid","2011","higher vocational","164","0.240899067519733","0.211630026941961","0.270168108097506"
"Not paid","2011","higher education","1002","0.344511813553892","0.326840596382155","0.362183030725629"
"Acclaimed","2012","in school","3","","",""
"Acclaimed","2012","inadequately","20","","",""
"Acclaimed","2012","general elemantary","291","0.474040215925769","0.434053241707661","0.514027190143877"
"Acclaimed","2012","middle vocational","2633","0.523451663625742","0.509599564423517","0.537303762827967"
"Acclaimed","2012","vocational + Abi","522","0.560170143054428","0.528705596516818","0.591634689592039"
"Acclaimed","2012","higher vocational","452","0.52058316836578","0.486493496837795","0.554672839893766"
"Acclaimed","2012","higher education","1333","0.473853452452352","0.455434368004364","0.492272536900339"
"Partly, partly","2012","in school","","","",""
"Partly, partly","2012","inadequately","19","","",""
"Partly, partly","2012","general elemantary","115","0.225636234947443","0.192161926518606","0.25911054337628"
"Partly, partly","2012","middle vocational","1151","0.237102403141324","0.22530667042035","0.248898135862299"
"Partly, partly","2012","vocational + Abi","203","0.20270071026207","0.177217304538836","0.228184115985304"
"Partly, partly","2012","higher vocational","160","0.20131142509223","0.173949662878785","0.228673187305674"
"Partly, partly","2012","higher education","399","0.15214601545827","0.138897003982437","0.165395026934104"
"Paid","2012","in school","8","","",""
"Paid","2012","inadequately","28","","",""
"Paid","2012","general elemantary","140","0.206427233598091","0.174014806439992","0.23883966075619"
"Paid","2012","middle vocational","709","0.139126621640633","0.129528227473191","0.148725015808076"
"Paid","2012","vocational + Abi","97","0.1010823231857","0.0819742580675658","0.120190388303834"
"Paid","2012","higher vocational","72","0.0913434325335045","0.071684512074608","0.111002352992401"
"Paid","2012","higher education","138","0.0468873507818419","0.0390891822623209","0.0546855193013629"
"Not paid","2012","in school","1","","",""
"Not paid","2012","inadequately","9","","",""
"Not paid","2012","general elemantary","53","0.0938963155286968","0.0705376567004252","0.117254974356969"
"Not paid","2012","middle vocational","501","0.100319311592301","0.0919870999464116","0.10865152323819"
"Not paid","2012","vocational + Abi","134","0.136046823497802","0.114314385423784","0.15777926157182"
"Not paid","2012","higher vocational","141","0.186761974008486","0.160168554577404","0.213355393439567"
"Not paid","2012","higher education","953","0.327113181307536","0.309806544301153","0.344419818313919"
"Acclaimed","2013","in school","5","","",""
"Acclaimed","2013","inadequately","33","0.32395979509994","0.232691649977155","0.415227940222724"
"Acclaimed","2013","general elemantary","375","0.478719243850696","0.44446508148302","0.512973406218372"
"Acclaimed","2013","middle vocational","2656","0.524199908978929","0.510520295025293","0.537879522932564"
"Acclaimed","2013","vocational + Abi","619","0.564287626926214","0.53520914601888","0.593366107833547"
"Acclaimed","2013","higher vocational","413","0.548723144594029","0.513414260554073","0.584032028633986"
"Acclaimed","2013","higher education","1450","0.46946293712897","0.451607371454199","0.48731850280374"
"Partly, partly","2013","in school","2","","",""
"Partly, partly","2013","inadequately","28","","",""
"Partly, partly","2013","general elemantary","176","0.220064498372583","0.191656449888812","0.248472546856353"
"Partly, partly","2013","middle vocational","1183","0.239832584463846","0.228137002708557","0.251528166219134"
"Partly, partly","2013","vocational + Abi","218","0.210853510848084","0.186931882589818","0.234775139106351"
"Partly, partly","2013","higher vocational","158","0.183981808773148","0.156488742157449","0.211474875388847"
"Partly, partly","2013","higher education","426","0.149860164583322","0.137089797558415","0.162630531608229"
"Paid","2013","in school","11","","",""
"Paid","2013","inadequately","35","0.320121489156588","0.229138442476746","0.41110453583643"
"Paid","2013","general elemantary","195","0.19317719921391","0.166106213058383","0.220248185369437"
"Paid","2013","middle vocational","795","0.138862265497921","0.129390268673167","0.148334262322676"
"Paid","2013","vocational + Abi","137","0.0947979769726368","0.0776191384625985","0.111976815482675"
"Paid","2013","higher vocational","54","0.0805984221431959","0.0612831107380518","0.0999137335483399"
"Paid","2013","higher education","160","0.0501302503776833","0.0423230188524895","0.0579374819028771"
"Not paid","2013","in school","3","","",""
"Not paid","2013","inadequately","5","","",""
"Not paid","2013","general elemantary","71","0.108039058562811","0.0867527488420446","0.129325368283578"
"Not paid","2013","middle vocational","486","0.0971052410593044","0.0889946405251236","0.105215841593485"
"Not paid","2013","vocational + Abi","143","0.130060885253066","0.110334873549522","0.149786896956609"
"Not paid","2013","higher vocational","138","0.186696624489627","0.159047566308208","0.214345682671046"
"Not paid","2013","higher education","965","0.330546647910025","0.313716356634279","0.347376939185771"
"Acclaimed","2014","in school","2","","",""
"Acclaimed","2014","inadequately","24","","",""
"Acclaimed","2014","general elemantary","303","0.439884036083999","0.403165309535723","0.476602762632274"
"Acclaimed","2014","middle vocational","2364","0.518585544257443","0.50415589114084","0.533015197374045"
"Acclaimed","2014","vocational + Abi","552","0.521111170644328","0.490721082545295","0.551501258743362"
"Acclaimed","2014","higher vocational","374","0.499108768366619","0.462015961853446","0.536201574879791"
"Acclaimed","2014","higher education","1403","0.507235638545527","0.488737467847008","0.525733809244047"
"Partly, partly","2014","in school","1","","",""
"Partly, partly","2014","inadequately","10","","",""
"Partly, partly","2014","general elemantary","161","0.271593871015564","0.238691566825291","0.304496175205837"
"Partly, partly","2014","middle vocational","1148","0.245305671265795","0.232879839715289","0.2577315028163"
"Partly, partly","2014","vocational + Abi","245","0.276521420686299","0.249311539678592","0.303731301694005"
"Partly, partly","2014","higher vocational","156","0.205831020645708","0.175837168027049","0.235824873264367"
"Partly, partly","2014","higher education","422","0.148900343721903","0.135728629019664","0.162072058424142"
"Paid","2014","in school","7","","",""
"Paid","2014","inadequately","27","","",""
"Paid","2014","general elemantary","163","0.182339435471095","0.153776268140944","0.210902602801245"
"Paid","2014","middle vocational","674","0.135689295033296","0.125799350332383","0.145579239734209"
"Paid","2014","vocational + Abi","106","0.0841647282445843","0.067274980634097","0.101054475855072"
"Paid","2014","higher vocational","53","0.0971061000835248","0.0751395428935991","0.119072657273451"
"Paid","2014","higher education","147","0.0573798358423066","0.0487748081699869","0.0659848635146264"
"Not paid","2014","in school","2","","",""
"Not paid","2014","inadequately","5","","",""
"Not paid","2014","general elemantary","75","0.106182657429343","0.0833933714394761","0.12897194341921"
"Not paid","2014","middle vocational","420","0.100419489443467","0.0917395809318368","0.109099397955097"
"Not paid","2014","vocational + Abi","135","0.118202680424789","0.098562409969889","0.137842950879688"
"Not paid","2014","higher vocational","115","0.197954110904149","0.168394259205823","0.227513962602474"
"Not paid","2014","higher education","834","0.286484181890263","0.269755705635211","0.303212658145315"
"Acclaimed","2015","in school","","","",""
"Acclaimed","2015","inadequately","","","",""
"Acclaimed","2015","general elemantary","","","",""
"Acclaimed","2015","middle vocational","","","",""
"Acclaimed","2015","vocational + Abi","","","",""
"Acclaimed","2015","higher vocational","","","",""
"Acclaimed","2015","higher education","","","",""
"Partly, partly","2015","in school","","","",""
"Partly, partly","2015","inadequately","","","",""
"Partly, partly","2015","general elemantary","","","",""
"Partly, partly","2015","middle vocational","","","",""
"Partly, partly","2015","vocational + Abi","","","",""
"Partly, partly","2015","higher vocational","","","",""
"Partly, partly","2015","higher education","","","",""
"Paid","2015","in school","","","",""
"Paid","2015","inadequately","","","",""
"Paid","2015","general elemantary","","","",""
"Paid","2015","middle vocational","","","",""
"Paid","2015","vocational + Abi","","","",""
"Paid","2015","higher vocational","","","",""
"Paid","2015","higher education","","","",""
"Not paid","2015","in school","","","",""
"Not paid","2015","inadequately","","","",""
"Not paid","2015","general elemantary","","","",""
"Not paid","2015","middle vocational","","","",""
"Not paid","2015","vocational + Abi","","","",""
"Not paid","2015","higher vocational","","","",""
"Not paid","2015","higher education","","","",""
"Acclaimed","2016","in school","","","",""
"Acclaimed","2016","inadequately","","","",""
"Acclaimed","2016","general elemantary","","","",""
"Acclaimed","2016","middle vocational","","","",""
"Acclaimed","2016","vocational + Abi","","","",""
"Acclaimed","2016","higher vocational","","","",""
"Acclaimed","2016","higher education","","","",""
"Partly, partly","2016","in school","","","",""
"Partly, partly","2016","inadequately","","","",""
"Partly, partly","2016","general elemantary","","","",""
"Partly, partly","2016","middle vocational","","","",""
"Partly, partly","2016","vocational + Abi","","","",""
"Partly, partly","2016","higher vocational","","","",""
"Partly, partly","2016","higher education","","","",""
"Paid","2016","in school","","","",""
"Paid","2016","inadequately","","","",""
"Paid","2016","general elemantary","","","",""
"Paid","2016","middle vocational","","","",""
"Paid","2016","vocational + Abi","","","",""
"Paid","2016","higher vocational","","","",""
"Paid","2016","higher education","","","",""
"Not paid","2016","in school","","","",""
"Not paid","2016","inadequately","","","",""
"Not paid","2016","general elemantary","","","",""
"Not paid","2016","middle vocational","","","",""
"Not paid","2016","vocational + Abi","","","",""
"Not paid","2016","higher vocational","","","",""
"Not paid","2016","higher education","","","",""
"Acclaimed","2017","in school","","","",""
"Acclaimed","2017","inadequately","","","",""
"Acclaimed","2017","general elemantary","","","",""
"Acclaimed","2017","middle vocational","","","",""
"Acclaimed","2017","vocational + Abi","","","",""
"Acclaimed","2017","higher vocational","","","",""
"Acclaimed","2017","higher education","","","",""
"Partly, partly","2017","in school","","","",""
"Partly, partly","2017","inadequately","","","",""
"Partly, partly","2017","general elemantary","","","",""
"Partly, partly","2017","middle vocational","","","",""
"Partly, partly","2017","vocational + Abi","","","",""
"Partly, partly","2017","higher vocational","","","",""
"Partly, partly","2017","higher education","","","",""
"Paid","2017","in school","","","",""
"Paid","2017","inadequately","","","",""
"Paid","2017","general elemantary","","","",""
"Paid","2017","middle vocational","","","",""
"Paid","2017","vocational + Abi","","","",""
"Paid","2017","higher vocational","","","",""
"Paid","2017","higher education","","","",""
"Not paid","2017","in school","","","",""
"Not paid","2017","inadequately","","","",""
"Not paid","2017","general elemantary","","","",""
"Not paid","2017","middle vocational","","","",""
"Not paid","2017","vocational + Abi","","","",""
"Not paid","2017","higher vocational","","","",""
"Not paid","2017","higher education","","","",""
"Acclaimed","2018","in school","1","","",""
"Acclaimed","2018","inadequately","22","","",""
"Acclaimed","2018","general elemantary","250","0.444411131139455","0.404282007474376","0.484540254804534"
"Acclaimed","2018","middle vocational","2304","0.533311090601497","0.518512843562175","0.548109337640818"
"Acclaimed","2018","vocational + Abi","642","0.595998631646723","0.566555775934342","0.625441487359104"
"Acclaimed","2018","higher vocational","401","0.618549261910825","0.581378407183215","0.655720116638435"
"Acclaimed","2018","higher education","1526","0.512696679502444","0.494514141212464","0.530879217792424"
"Partly, partly","2018","in school","","","",""
"Partly, partly","2018","inadequately","15","","",""
"Partly, partly","2018","general elemantary","169","0.308886221202853","0.271572850113276","0.34619959229243"
"Partly, partly","2018","middle vocational","1101","0.250772882491869","0.237915479531477","0.263630285452261"
"Partly, partly","2018","vocational + Abi","225","0.234218467743905","0.208807050137867","0.259629885349943"
"Partly, partly","2018","higher vocational","125","0.194620033634987","0.164323680507036","0.224916386762938"
"Partly, partly","2018","higher education","465","0.165930608939787","0.152397769835376","0.179463448044197"
"Paid","2018","in school","2","","",""
"Paid","2018","inadequately","23","","",""
"Paid","2018","general elemantary","132","0.195554044366937","0.163522912817177","0.227585175916697"
"Paid","2018","middle vocational","661","0.141135224803713","0.130807935800934","0.151462513806492"
"Paid","2018","vocational + Abi","110","0.0964493669840769","0.0787363793526546","0.114162354615499"
"Paid","2018","higher vocational","48","0.065178660492439","0.0462894765577898","0.0840678444270882"
"Paid","2018","higher education","180","0.0583478128609706","0.0498210904726948","0.0668745352492463"
"Not paid","2018","in school","","","",""
"Not paid","2018","inadequately","6","","",""
"Not paid","2018","general elemantary","38","0.0511486032907548","0.0333573544640596","0.06893985211745"
"Not paid","2018","middle vocational","300","0.074780802102921","0.066978484897587","0.082583119308255"
"Not paid","2018","vocational + Abi","90","0.0733335336252953","0.0576920151816767","0.088975052068914"
"Not paid","2018","higher vocational","82","0.121652043961749","0.096637696740435","0.146666391183063"
"Not paid","2018","higher education","732","0.263024898696799","0.247009070116534","0.279040727277064"
