"plb0195_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Paid","2014","Berlin","no migration background","19","","","","3"
"Paid","2014","Berlin","direct migration background","7","","","","3"
"Paid","2014","Berlin","indirect migration background","2","","","","3"
"Paid","2014","Brandenburg","indirect migration background","","","","","3"
"Paid","2014","Bavaria","direct migration background","65","0.143734140603437","0.105475361018421","0.181992920188454","3"
"Paid","2014","Bavaria","indirect migration background","21","","","","3"
"Paid","2014","Brandenburg","no migration background","29","","","","3"
"Paid","2014","Brandenburg","direct migration background","3","","","","3"
"Paid","2014","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Paid","2014","Mecklenburg-Western Pomerania","no migration background","17","","","","3"
"Paid","2014","Saxony","no migration background","49","0.0759554750662512","0.0548798852878633","0.0970310648446391","3"
"Paid","2014","Saxony-Anhalt","no migration background","33","0.0995730713886478","0.0662409900321027","0.132905152745193","3"
"Paid","2014","Saxony-Anhalt","direct migration background","4","","","","3"
"Paid","2014","Saxony-Anhalt","indirect migration background","1","","","","3"
"Paid","2014","Thuringia","no migration background","39","0.0889704357670763","0.0587084288158459","0.119232442718307","3"
"Paid","2014","Mecklenburg-Western Pomerania","indirect migration background","1","","","","3"
"Paid","2014","Saxony","direct migration background","3","","","","3"
"Paid","2014","Saxony","indirect migration background","2","","","","3"
"Paid","2014","Thuringia","direct migration background","2","","","","3"
"Paid","2014","Thuringia","indirect migration background","2","","","","3"
"Partly, partly","2014","Berlin","direct migration background","4","","","","2"
"Partly, partly","2014","Baden-Württemberg","direct migration background","67","0.211453789165817","0.162009201910319","0.260898376421315","2"
"Partly, partly","2014","Baden-Württemberg","indirect migration background","29","","","","2"
"Partly, partly","2014","Bavaria","direct migration background","64","0.189935646114289","0.147158694743226","0.232712597485352","2"
"Partly, partly","2014","Bavaria","indirect migration background","21","","","","2"
"Partly, partly","2014","Berlin","no migration background","56","0.170101073879625","0.128208699087351","0.211993448671898","2"
"Partly, partly","2014","Berlin","indirect migration background","6","","","","2"
"Partly, partly","2014","Brandenburg","no migration background","76","0.216440630829483","0.169286512354667","0.2635947493043","2"
"Partly, partly","2014","Brandenburg","direct migration background","4","","","","2"
"Partly, partly","2014","Brandenburg","indirect migration background","2","","","","2"
"Partly, partly","2014","Mecklenburg-Western Pomerania","no migration background","31","0.15754932258124","0.104029014850443","0.211069630312037","2"
"Partly, partly","2014","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Partly, partly","2014","Schleswig-Holstein","indirect migration background","2","","","","2"
"Partly, partly","2014","Hamburg","no migration background","20","","","","2"
"Partly, partly","2014","Hamburg","direct migration background","6","","","","2"
"Partly, partly","2014","Hamburg","indirect migration background","6","","","","2"
"Partly, partly","2014","Lower Saxony","no migration background","161","0.209949548833843","0.18110799914738","0.238791098520306","2"
"Partly, partly","2014","Hesse","direct migration background","26","","","","2"
"Partly, partly","2014","Hesse","indirect migration background","14","","","","2"
"Partly, partly","2014","Rhineland-Palatinate,Saarland","direct migration background","28","","","","2"
"Partly, partly","2014","Rhineland-Palatinate,Saarland","indirect migration background","11","","","","2"
"Partly, partly","2014","Baden-Württemberg","no migration background","203","0.22366502157493","0.196334622439768","0.250995420710092","2"
"Partly, partly","2014","Bavaria","no migration background","260","0.207094681140942","0.18555824811337","0.228631114168514","2"
"Partly, partly","2014","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"Partly, partly","2014","Saxony","no migration background","147","0.253614105379345","0.219002466861742","0.288225743896948","2"
"Partly, partly","2014","Saxony","direct migration background","4","","","","2"
"Partly, partly","2014","Saxony","indirect migration background","3","","","","2"
"Partly, partly","2014","Saxony-Anhalt","no migration background","77","0.287088364594978","0.236727533194551","0.337449195995405","2"
"Partly, partly","2014","Saxony-Anhalt","direct migration background","1","","","","2"
"Partly, partly","2014","Schleswig-Holstein","no migration background","61","0.275441222170207","0.219953142257363","0.330929302083052","2"
"Partly, partly","2014","Schleswig-Holstein","direct migration background","8","","","","2"
"Partly, partly","2014","Bremen","direct migration background","5","","","","2"
"Partly, partly","2014","Bremen","indirect migration background","","","","","2"
"Partly, partly","2014","North Rhine-Westphalia","direct migration background","101","0.257954686757932","0.21518638662382","0.300722986892044","2"
"Partly, partly","2014","North Rhine-Westphalia","indirect migration background","46","0.242970485345916","0.179062046904097","0.306878923787735","2"
"Partly, partly","2014","Hesse","no migration background","104","0.226671794724606","0.191870823690862","0.26147276575835","2"
"Partly, partly","2014","Rhineland-Palatinate,Saarland","no migration background","79","0.242736060538022","0.199798289887516","0.285673831188527","2"
"Partly, partly","2014","Saxony-Anhalt","indirect migration background","4","","","","2"
"Partly, partly","2014","Thuringia","no migration background","71","0.170015806539659","0.130086828637228","0.20994478444209","2"
"Partly, partly","2014","Thuringia","direct migration background","5","","","","2"
"Partly, partly","2014","Thuringia","indirect migration background","1","","","","2"
"Partly, partly","2014","Bremen","no migration background","9","","","","2"
"Partly, partly","2014","Lower Saxony","direct migration background","45","0.270791006924358","0.201059521217266","0.34052249263145","2"
"Partly, partly","2014","North Rhine-Westphalia","no migration background","289","0.226514321398108","0.204365786336848","0.248662856459369","2"
"Partly, partly","2014","Lower Saxony","indirect migration background","11","","","","2"
"Acclaimed","2015","Schleswig-Holstein","no migration background","","","","","1"
"Acclaimed","2015","Schleswig-Holstein","direct migration background","","","","","1"
"Acclaimed","2015","Schleswig-Holstein","indirect migration background","","","","","1"
"Acclaimed","2015","Hamburg","no migration background","","","","","1"
"Acclaimed","2015","Hamburg","direct migration background","","","","","1"
"Acclaimed","2015","Hamburg","indirect migration background","","","","","1"
"Acclaimed","2015","Lower Saxony","no migration background","","","","","1"
"Acclaimed","2015","Lower Saxony","direct migration background","","","","","1"
"Acclaimed","2015","Lower Saxony","indirect migration background","","","","","1"
"Acclaimed","2015","Bremen","no migration background","","","","","1"
"Acclaimed","2015","Bremen","direct migration background","","","","","1"
"Acclaimed","2015","Bremen","indirect migration background","","","","","1"
"Acclaimed","2015","North Rhine-Westphalia","no migration background","","","","","1"
"Acclaimed","2015","North Rhine-Westphalia","direct migration background","","","","","1"
"Acclaimed","2015","North Rhine-Westphalia","indirect migration background","","","","","1"
"Acclaimed","2015","Hesse","no migration background","","","","","1"
"Acclaimed","2015","Hesse","direct migration background","","","","","1"
"Acclaimed","2015","Hesse","indirect migration background","","","","","1"
"Acclaimed","2015","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"Acclaimed","2015","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"Acclaimed","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Acclaimed","2015","Baden-Württemberg","no migration background","","","","","1"
"Acclaimed","2015","Baden-Württemberg","direct migration background","","","","","1"
"Acclaimed","2015","Baden-Württemberg","indirect migration background","","","","","1"
"Acclaimed","2015","Bavaria","no migration background","","","","","1"
"Acclaimed","2015","Bavaria","direct migration background","","","","","1"
"Acclaimed","2015","Saxony","direct migration background","","","","","1"
"Acclaimed","2015","Saxony","indirect migration background","","","","","1"
"Acclaimed","2015","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Acclaimed","2015","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Acclaimed","2015","Saxony","no migration background","","","","","1"
"Acclaimed","2015","Saxony-Anhalt","no migration background","","","","","1"
"Acclaimed","2015","Saxony-Anhalt","direct migration background","","","","","1"
"Acclaimed","2015","Saxony-Anhalt","indirect migration background","","","","","1"
"Acclaimed","2015","Thuringia","no migration background","","","","","1"
"Acclaimed","2015","Brandenburg","direct migration background","","","","","1"
"Acclaimed","2015","Brandenburg","indirect migration background","","","","","1"
"Acclaimed","2015","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Acclaimed","2015","Thuringia","direct migration background","","","","","1"
"Acclaimed","2015","Thuringia","indirect migration background","","","","","1"
"Acclaimed","2015","Berlin","direct migration background","","","","","1"
"Acclaimed","2015","Berlin","indirect migration background","","","","","1"
"Acclaimed","2015","Brandenburg","no migration background","","","","","1"
"Acclaimed","2015","Bavaria","indirect migration background","","","","","1"
"Acclaimed","2015","Berlin","no migration background","","","","","1"
"Not paid","2015","Schleswig-Holstein","no migration background","","","","","4"
"Not paid","2015","Schleswig-Holstein","direct migration background","","","","","4"
"Not paid","2015","Schleswig-Holstein","indirect migration background","","","","","4"
"Not paid","2015","Hamburg","no migration background","","","","","4"
"Not paid","2015","Hamburg","direct migration background","","","","","4"
"Not paid","2015","Hamburg","indirect migration background","","","","","4"
"Not paid","2015","Lower Saxony","no migration background","","","","","4"
"Not paid","2015","Lower Saxony","direct migration background","","","","","4"
"Not paid","2015","Lower Saxony","indirect migration background","","","","","4"
"Not paid","2015","Bremen","no migration background","","","","","4"
"Not paid","2015","Bremen","direct migration background","","","","","4"
"Not paid","2015","Bremen","indirect migration background","","","","","4"
"Not paid","2015","North Rhine-Westphalia","no migration background","","","","","4"
"Not paid","2015","North Rhine-Westphalia","direct migration background","","","","","4"
"Not paid","2015","North Rhine-Westphalia","indirect migration background","","","","","4"
"Not paid","2015","Hesse","no migration background","","","","","4"
"Not paid","2015","Hesse","direct migration background","","","","","4"
"Not paid","2015","Hesse","indirect migration background","","","","","4"
"Not paid","2015","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"Not paid","2015","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Not paid","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Not paid","2015","Baden-Württemberg","no migration background","","","","","4"
"Not paid","2015","Baden-Württemberg","direct migration background","","","","","4"
"Not paid","2015","Baden-Württemberg","indirect migration background","","","","","4"
"Not paid","2015","Bavaria","no migration background","","","","","4"
"Not paid","2015","Bavaria","direct migration background","","","","","4"
"Not paid","2015","Bavaria","indirect migration background","","","","","4"
"Not paid","2015","Berlin","no migration background","","","","","4"
"Not paid","2015","Berlin","direct migration background","","","","","4"
"Not paid","2015","Berlin","indirect migration background","","","","","4"
"Not paid","2015","Brandenburg","no migration background","","","","","4"
"Not paid","2015","Brandenburg","direct migration background","","","","","4"
"Not paid","2015","Brandenburg","indirect migration background","","","","","4"
"Not paid","2015","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Not paid","2015","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Not paid","2015","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Not paid","2015","Saxony","no migration background","","","","","4"
"Not paid","2015","Saxony","direct migration background","","","","","4"
"Not paid","2015","Saxony","indirect migration background","","","","","4"
"Not paid","2015","Saxony-Anhalt","no migration background","","","","","4"
"Not paid","2015","Saxony-Anhalt","direct migration background","","","","","4"
"Not paid","2015","Saxony-Anhalt","indirect migration background","","","","","4"
"Not paid","2015","Thuringia","no migration background","","","","","4"
"Not paid","2015","Thuringia","direct migration background","","","","","4"
"Not paid","2015","Thuringia","indirect migration background","","","","","4"
"Paid","2015","Bremen","direct migration background","","","","","3"
"Paid","2015","Bremen","indirect migration background","","","","","3"
"Paid","2015","North Rhine-Westphalia","no migration background","","","","","3"
"Paid","2015","North Rhine-Westphalia","direct migration background","","","","","3"
"Paid","2015","North Rhine-Westphalia","indirect migration background","","","","","3"
"Paid","2015","Hesse","indirect migration background","","","","","3"
"Paid","2015","Hamburg","direct migration background","","","","","3"
"Paid","2015","Hamburg","indirect migration background","","","","","3"
"Paid","2015","Lower Saxony","no migration background","","","","","3"
"Paid","2015","Lower Saxony","direct migration background","","","","","3"
"Paid","2015","Lower Saxony","indirect migration background","","","","","3"
"Paid","2015","Bremen","no migration background","","","","","3"
"Paid","2015","Hesse","no migration background","","","","","3"
"Paid","2015","Hesse","direct migration background","","","","","3"
"Paid","2015","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"Paid","2015","Baden-Württemberg","direct migration background","","","","","3"
"Paid","2015","Schleswig-Holstein","no migration background","","","","","3"
"Paid","2015","Schleswig-Holstein","direct migration background","","","","","3"
"Paid","2015","Schleswig-Holstein","indirect migration background","","","","","3"
"Paid","2015","Hamburg","no migration background","","","","","3"
"Paid","2015","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"Paid","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Paid","2015","Baden-Württemberg","no migration background","","","","","3"
"Paid","2015","Baden-Württemberg","indirect migration background","","","","","3"
"Paid","2015","Bavaria","indirect migration background","","","","","3"
"Paid","2015","Berlin","no migration background","","","","","3"
"Paid","2015","Brandenburg","no migration background","","","","","3"
"Paid","2015","Brandenburg","direct migration background","","","","","3"
"Paid","2015","Bavaria","direct migration background","","","","","3"
"Paid","2015","Berlin","direct migration background","","","","","3"
"Paid","2015","Berlin","indirect migration background","","","","","3"
"Paid","2015","Bavaria","no migration background","","","","","3"
"Paid","2015","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Paid","2015","Brandenburg","indirect migration background","","","","","3"
"Paid","2015","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Paid","2015","Saxony-Anhalt","direct migration background","","","","","3"
"Paid","2015","Thuringia","direct migration background","","","","","3"
"Paid","2015","Thuringia","no migration background","","","","","3"
"Paid","2015","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"Paid","2015","Saxony","direct migration background","","","","","3"
"Paid","2015","Saxony-Anhalt","no migration background","","","","","3"
"Paid","2015","Saxony-Anhalt","indirect migration background","","","","","3"
"Paid","2015","Thuringia","indirect migration background","","","","","3"
"Paid","2015","Saxony","no migration background","","","","","3"
"Paid","2015","Saxony","indirect migration background","","","","","3"
"Partly, partly","2015","Schleswig-Holstein","no migration background","","","","","2"
"Partly, partly","2015","Schleswig-Holstein","direct migration background","","","","","2"
"Partly, partly","2015","Schleswig-Holstein","indirect migration background","","","","","2"
"Partly, partly","2015","Hamburg","indirect migration background","","","","","2"
"Partly, partly","2015","Lower Saxony","no migration background","","","","","2"
"Partly, partly","2015","North Rhine-Westphalia","indirect migration background","","","","","2"
"Partly, partly","2015","Hesse","no migration background","","","","","2"
"Partly, partly","2015","Hesse","indirect migration background","","","","","2"
"Partly, partly","2015","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"Partly, partly","2015","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Partly, partly","2015","Berlin","direct migration background","","","","","2"
"Partly, partly","2015","Brandenburg","direct migration background","","","","","2"
"Partly, partly","2015","Brandenburg","indirect migration background","","","","","2"
"Partly, partly","2015","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Partly, partly","2015","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Partly, partly","2015","Hamburg","direct migration background","","","","","2"
"Partly, partly","2015","Lower Saxony","indirect migration background","","","","","2"
"Partly, partly","2015","Bremen","no migration background","","","","","2"
"Partly, partly","2015","Bremen","direct migration background","","","","","2"
"Partly, partly","2015","Bremen","indirect migration background","","","","","2"
"Partly, partly","2015","North Rhine-Westphalia","no migration background","","","","","2"
"Partly, partly","2015","North Rhine-Westphalia","direct migration background","","","","","2"
"Partly, partly","2015","Hesse","direct migration background","","","","","2"
"Partly, partly","2015","Baden-Württemberg","direct migration background","","","","","2"
"Partly, partly","2015","Baden-Württemberg","indirect migration background","","","","","2"
"Partly, partly","2015","Bavaria","direct migration background","","","","","2"
"Partly, partly","2015","Bavaria","indirect migration background","","","","","2"
"Partly, partly","2015","Berlin","no migration background","","","","","2"
"Partly, partly","2015","Berlin","indirect migration background","","","","","2"
"Partly, partly","2015","Brandenburg","no migration background","","","","","2"
"Partly, partly","2015","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Partly, partly","2015","Saxony","no migration background","","","","","2"
"Partly, partly","2015","Saxony","direct migration background","","","","","2"
"Partly, partly","2015","Saxony","indirect migration background","","","","","2"
"Partly, partly","2015","Saxony-Anhalt","no migration background","","","","","2"
"Partly, partly","2015","Saxony-Anhalt","direct migration background","","","","","2"
"Partly, partly","2015","Hamburg","no migration background","","","","","2"
"Partly, partly","2015","Lower Saxony","direct migration background","","","","","2"
"Partly, partly","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Partly, partly","2015","Baden-Württemberg","no migration background","","","","","2"
"Partly, partly","2015","Bavaria","no migration background","","","","","2"
"Partly, partly","2015","Saxony-Anhalt","indirect migration background","","","","","2"
"Partly, partly","2015","Thuringia","indirect migration background","","","","","2"
"Partly, partly","2015","Thuringia","no migration background","","","","","2"
"Partly, partly","2015","Thuringia","direct migration background","","","","","2"
"Acclaimed","2016","Schleswig-Holstein","no migration background","","","","","1"
"Acclaimed","2016","Schleswig-Holstein","direct migration background","","","","","1"
"Acclaimed","2016","Schleswig-Holstein","indirect migration background","","","","","1"
"Acclaimed","2016","Hamburg","no migration background","","","","","1"
"Acclaimed","2016","Hamburg","direct migration background","","","","","1"
"Acclaimed","2016","Hamburg","indirect migration background","","","","","1"
"Acclaimed","2016","Lower Saxony","no migration background","","","","","1"
"Acclaimed","2016","Lower Saxony","direct migration background","","","","","1"
"Acclaimed","2016","Lower Saxony","indirect migration background","","","","","1"
"Acclaimed","2016","Bremen","no migration background","","","","","1"
"Acclaimed","2016","Bremen","direct migration background","","","","","1"
"Acclaimed","2016","Bremen","indirect migration background","","","","","1"
"Acclaimed","2016","North Rhine-Westphalia","no migration background","","","","","1"
"Acclaimed","2016","North Rhine-Westphalia","direct migration background","","","","","1"
"Acclaimed","2016","North Rhine-Westphalia","indirect migration background","","","","","1"
"Acclaimed","2016","Hesse","no migration background","","","","","1"
"Acclaimed","2016","Hesse","direct migration background","","","","","1"
"Acclaimed","2016","Hesse","indirect migration background","","","","","1"
"Acclaimed","2016","Rhineland-Palatinate,Saarland","no migration background","","","","","1"
"Acclaimed","2016","Rhineland-Palatinate,Saarland","direct migration background","","","","","1"
"Acclaimed","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Acclaimed","2016","Baden-Württemberg","no migration background","","","","","1"
"Acclaimed","2016","Baden-Württemberg","direct migration background","","","","","1"
"Acclaimed","2016","Baden-Württemberg","indirect migration background","","","","","1"
"Acclaimed","2016","Bavaria","no migration background","","","","","1"
"Acclaimed","2016","Bavaria","direct migration background","","","","","1"
"Acclaimed","2016","Saxony","direct migration background","","","","","1"
"Acclaimed","2016","Saxony","indirect migration background","","","","","1"
"Acclaimed","2016","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Acclaimed","2016","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Acclaimed","2016","Saxony","no migration background","","","","","1"
"Acclaimed","2016","Saxony-Anhalt","no migration background","","","","","1"
"Acclaimed","2016","Saxony-Anhalt","direct migration background","","","","","1"
"Acclaimed","2016","Saxony-Anhalt","indirect migration background","","","","","1"
"Acclaimed","2016","Thuringia","no migration background","","","","","1"
"Acclaimed","2016","Thuringia","direct migration background","","","","","1"
"Acclaimed","2016","Thuringia","indirect migration background","","","","","1"
"Acclaimed","2016","Brandenburg","direct migration background","","","","","1"
"Acclaimed","2016","Brandenburg","indirect migration background","","","","","1"
"Acclaimed","2016","Mecklenburg-Western Pomerania","no migration background","","","","","1"
"Acclaimed","2016","Berlin","direct migration background","","","","","1"
"Acclaimed","2016","Berlin","indirect migration background","","","","","1"
"Acclaimed","2016","Brandenburg","no migration background","","","","","1"
"Acclaimed","2016","Bavaria","indirect migration background","","","","","1"
"Acclaimed","2016","Berlin","no migration background","","","","","1"
"Not paid","2016","Schleswig-Holstein","no migration background","","","","","4"
"Not paid","2016","Schleswig-Holstein","direct migration background","","","","","4"
"Not paid","2016","Schleswig-Holstein","indirect migration background","","","","","4"
"Not paid","2016","Hamburg","no migration background","","","","","4"
"Not paid","2016","Hamburg","direct migration background","","","","","4"
"Not paid","2016","Hamburg","indirect migration background","","","","","4"
"Not paid","2016","Lower Saxony","no migration background","","","","","4"
"Not paid","2016","Lower Saxony","direct migration background","","","","","4"
"Not paid","2016","Lower Saxony","indirect migration background","","","","","4"
"Not paid","2016","Bremen","no migration background","","","","","4"
"Not paid","2016","Bremen","direct migration background","","","","","4"
"Not paid","2016","Bremen","indirect migration background","","","","","4"
"Not paid","2016","North Rhine-Westphalia","no migration background","","","","","4"
"Not paid","2016","North Rhine-Westphalia","direct migration background","","","","","4"
"Not paid","2016","North Rhine-Westphalia","indirect migration background","","","","","4"
"Not paid","2016","Hesse","no migration background","","","","","4"
"Not paid","2016","Hesse","direct migration background","","","","","4"
"Not paid","2016","Hesse","indirect migration background","","","","","4"
"Not paid","2016","Rhineland-Palatinate,Saarland","no migration background","","","","","4"
"Not paid","2016","Rhineland-Palatinate,Saarland","direct migration background","","","","","4"
"Not paid","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","","","4"
"Not paid","2016","Baden-Württemberg","no migration background","","","","","4"
"Not paid","2016","Baden-Württemberg","direct migration background","","","","","4"
"Not paid","2016","Baden-Württemberg","indirect migration background","","","","","4"
"Not paid","2016","Bavaria","no migration background","","","","","4"
"Not paid","2016","Bavaria","direct migration background","","","","","4"
"Not paid","2016","Bavaria","indirect migration background","","","","","4"
"Not paid","2016","Berlin","no migration background","","","","","4"
"Not paid","2016","Berlin","direct migration background","","","","","4"
"Not paid","2016","Berlin","indirect migration background","","","","","4"
"Not paid","2016","Brandenburg","no migration background","","","","","4"
"Not paid","2016","Brandenburg","direct migration background","","","","","4"
"Not paid","2016","Brandenburg","indirect migration background","","","","","4"
"Not paid","2016","Mecklenburg-Western Pomerania","no migration background","","","","","4"
"Not paid","2016","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Not paid","2016","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Not paid","2016","Saxony","no migration background","","","","","4"
"Not paid","2016","Saxony","direct migration background","","","","","4"
"Not paid","2016","Saxony","indirect migration background","","","","","4"
"Not paid","2016","Saxony-Anhalt","no migration background","","","","","4"
"Not paid","2016","Saxony-Anhalt","direct migration background","","","","","4"
"Not paid","2016","Saxony-Anhalt","indirect migration background","","","","","4"
"Not paid","2016","Thuringia","no migration background","","","","","4"
"Not paid","2016","Thuringia","direct migration background","","","","","4"
"Not paid","2016","Thuringia","indirect migration background","","","","","4"
"Paid","2016","North Rhine-Westphalia","direct migration background","","","","","3"
"Paid","2016","North Rhine-Westphalia","indirect migration background","","","","","3"
"Paid","2016","Lower Saxony","direct migration background","","","","","3"
"Paid","2016","Lower Saxony","indirect migration background","","","","","3"
"Paid","2016","Bremen","no migration background","","","","","3"
"Paid","2016","Bremen","direct migration background","","","","","3"
"Paid","2016","Bremen","indirect migration background","","","","","3"
"Paid","2016","North Rhine-Westphalia","no migration background","","","","","3"
"Paid","2016","Hesse","no migration background","","","","","3"
"Paid","2016","Hesse","indirect migration background","","","","","3"
"Paid","2016","Rhineland-Palatinate,Saarland","no migration background","","","","","3"
"Paid","2016","Schleswig-Holstein","direct migration background","","","","","3"
"Paid","2016","Schleswig-Holstein","indirect migration background","","","","","3"
"Paid","2016","Hamburg","no migration background","","","","","3"
"Paid","2016","Hamburg","direct migration background","","","","","3"
"Paid","2016","Hamburg","indirect migration background","","","","","3"
"Paid","2016","Lower Saxony","no migration background","","","","","3"
"Paid","2016","Hesse","direct migration background","","","","","3"
"Paid","2016","Rhineland-Palatinate,Saarland","direct migration background","","","","","3"
"Paid","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","","","3"
"Paid","2016","Baden-Württemberg","direct migration background","","","","","3"
"Paid","2016","Bavaria","indirect migration background","","","","","3"
"Paid","2016","Brandenburg","direct migration background","","","","","3"
"Paid","2016","Schleswig-Holstein","no migration background","","","","","3"
"Paid","2016","Baden-Württemberg","no migration background","","","","","3"
"Paid","2016","Baden-Württemberg","indirect migration background","","","","","3"
"Paid","2016","Bavaria","no migration background","","","","","3"
"Paid","2016","Bavaria","direct migration background","","","","","3"
"Paid","2016","Berlin","no migration background","","","","","3"
"Paid","2016","Brandenburg","no migration background","","","","","3"
"Paid","2016","Brandenburg","indirect migration background","","","","","3"
"Paid","2016","Berlin","direct migration background","","","","","3"
"Paid","2016","Berlin","indirect migration background","","","","","3"
"Paid","2016","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Paid","2016","Saxony","no migration background","","","","","3"
"Paid","2016","Saxony","direct migration background","","","","","3"
"Paid","2016","Mecklenburg-Western Pomerania","no migration background","","","","","3"
"Paid","2016","Saxony-Anhalt","direct migration background","","","","","3"
"Paid","2016","Saxony-Anhalt","indirect migration background","","","","","3"
"Paid","2016","Thuringia","no migration background","","","","","3"
"Paid","2016","Thuringia","direct migration background","","","","","3"
"Paid","2016","Mecklenburg-Western Pomerania","direct migration background","","","","","3"
"Paid","2016","Thuringia","indirect migration background","","","","","3"
"Paid","2016","Saxony-Anhalt","no migration background","","","","","3"
"Paid","2016","Saxony","indirect migration background","","","","","3"
"Partly, partly","2016","Schleswig-Holstein","no migration background","","","","","2"
"Partly, partly","2016","Schleswig-Holstein","direct migration background","","","","","2"
"Partly, partly","2016","Schleswig-Holstein","indirect migration background","","","","","2"
"Partly, partly","2016","Hesse","indirect migration background","","","","","2"
"Partly, partly","2016","Rhineland-Palatinate,Saarland","no migration background","","","","","2"
"Partly, partly","2016","Brandenburg","direct migration background","","","","","2"
"Partly, partly","2016","Hamburg","indirect migration background","","","","","2"
"Partly, partly","2016","Lower Saxony","no migration background","","","","","2"
"Partly, partly","2016","Bremen","indirect migration background","","","","","2"
"Partly, partly","2016","North Rhine-Westphalia","no migration background","","","","","2"
"Partly, partly","2016","North Rhine-Westphalia","direct migration background","","","","","2"
"Partly, partly","2016","North Rhine-Westphalia","indirect migration background","","","","","2"
"Partly, partly","2016","Hesse","no migration background","","","","","2"
"Partly, partly","2016","Hesse","direct migration background","","","","","2"
"Partly, partly","2016","Rhineland-Palatinate,Saarland","direct migration background","","","","","2"
"Partly, partly","2016","Bavaria","direct migration background","","","","","2"
"Partly, partly","2016","Bavaria","indirect migration background","","","","","2"
"Partly, partly","2016","Berlin","direct migration background","","","","","2"
"Partly, partly","2016","Berlin","indirect migration background","","","","","2"
"Partly, partly","2016","Brandenburg","no migration background","","","","","2"
"Partly, partly","2016","Brandenburg","indirect migration background","","","","","2"
"Partly, partly","2016","Mecklenburg-Western Pomerania","no migration background","","","","","2"
"Partly, partly","2016","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Partly, partly","2016","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Partly, partly","2016","Saxony","no migration background","","","","","2"
"Partly, partly","2016","Saxony","direct migration background","","","","","2"
"Partly, partly","2016","Hamburg","no migration background","","","","","2"
"Partly, partly","2016","Hamburg","direct migration background","","","","","2"
"Partly, partly","2016","Lower Saxony","direct migration background","","","","","2"
"Partly, partly","2016","Lower Saxony","indirect migration background","","","","","2"
"Partly, partly","2016","Bremen","no migration background","","","","","2"
"Partly, partly","2016","Bremen","direct migration background","","","","","2"
"Partly, partly","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Partly, partly","2016","Baden-Württemberg","direct migration background","","","","","2"
"Partly, partly","2016","Baden-Württemberg","indirect migration background","","","","","2"
"Partly, partly","2016","Bavaria","no migration background","","","","","2"
"Partly, partly","2016","Berlin","no migration background","","","","","2"
"Partly, partly","2016","Saxony","indirect migration background","","","","","2"
"Partly, partly","2016","Saxony-Anhalt","no migration background","","","","","2"
"Partly, partly","2016","Saxony-Anhalt","direct migration background","","","","","2"
"Partly, partly","2016","Saxony-Anhalt","indirect migration background","","","","","2"
"Partly, partly","2016","Thuringia","no migration background","","","","","2"
"Partly, partly","2016","Thuringia","direct migration background","","","","","2"
"Partly, partly","2016","Baden-Württemberg","no migration background","","","","","2"
"Partly, partly","2016","Thuringia","indirect migration background","","","","","2"
"Acclaimed","2017","Schleswig-Holstein","no migration background","","","","","1"
