"plb0195_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2001","Part Time","Other degree","15","","",""
"Partly, partly","2001","Part Time","no degree/no degree yet","4","","",""
"Partly, partly","2001","Not Working","lower secondary degree","4","","",""
"Partly, partly","2001","Not Working","secondary school degree","4","","",""
"Partly, partly","2001","Not Working","college entrance qualification","4","","",""
"Partly, partly","2001","Not Working","Other degree","","","",""
"Partly, partly","2001","Not Working","no degree/no degree yet","","","",""
"Paid","2001","Full Time","lower secondary degree","395","0.225234718158235","0.205724094320639","0.244745341995831"
"Paid","2001","Full Time","secondary school degree","305","0.137565742458516","0.123624713949651","0.151506770967382"
"Paid","2001","Full Time","college entrance qualification","103","0.0668506531323416","0.0547441806820433","0.0789571255826399"
"Paid","2001","Full Time","Other degree","78","0.280742892352706","0.226122114185962","0.335363670519451"
"Paid","2001","Full Time","no degree/no degree yet","13","","",""
"Paid","2001","Part Time","lower secondary degree","135","0.268448172569769","0.229210537227837","0.307685807911701"
"Paid","2001","Part Time","secondary school degree","91","0.143822346004919","0.115697339752273","0.171947352257564"
"Paid","2001","Part Time","college entrance qualification","62","0.142810530103222","0.10954670754706","0.176074352659383"
"Paid","2001","Part Time","Other degree","26","","",""
"Paid","2001","Part Time","no degree/no degree yet","16","","",""
"Paid","2001","Not Working","lower secondary degree","2","","",""
"Paid","2001","Not Working","secondary school degree","5","","",""
"Paid","2001","Not Working","college entrance qualification","2","","",""
"Paid","2001","Not Working","Other degree","","","",""
"Paid","2001","Not Working","no degree/no degree yet","2","","",""
"Not paid","2001","Full Time","lower secondary degree","173","0.0901902908465879","0.0768112927998169","0.103569288893359"
"Not paid","2001","Full Time","secondary school degree","330","0.139376996592558","0.125359234226289","0.153394758958827"
"Not paid","2001","Full Time","college entrance qualification","553","0.331535323554084","0.308716494882872","0.354354152225296"
"Not paid","2001","Full Time","Other degree","32","0.131170127092359","0.0901358998576546","0.172204354327063"
"Not paid","2001","Full Time","no degree/no degree yet","","","",""
"Not paid","2001","Part Time","lower secondary degree","32","0.0657468903004655","0.0438026810816039","0.0876910995193271"
"Not paid","2001","Part Time","secondary school degree","44","0.0794671841155719","0.0577895915815572","0.101144776649587"
"Not paid","2001","Part Time","college entrance qualification","89","0.1989606438952","0.16100606809336","0.236915219697041"
"Not paid","2001","Part Time","Other degree","4","","",""
"Not paid","2001","Part Time","no degree/no degree yet","1","","",""
"Not paid","2001","Not Working","lower secondary degree","1","","",""
"Not paid","2001","Not Working","secondary school degree","6","","",""
"Not paid","2001","Not Working","college entrance qualification","6","","",""
"Not paid","2001","Not Working","Other degree","","","",""
"Not paid","2001","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2002","Full Time","lower secondary degree","675","0.466157952877443","0.441363425641082","0.490952480113804"
"Acclaimed","2002","Full Time","secondary school degree","1125","0.5085945053643","0.488150149612363","0.529038861116238"
"Acclaimed","2002","Full Time","college entrance qualification","777","0.422158810038775","0.400705150671175","0.443612469406375"
"Acclaimed","2002","Full Time","Other degree","92","0.375051023917129","0.314917607902741","0.435184439931517"
"Acclaimed","2002","Full Time","no degree/no degree yet","14","","",""
"Acclaimed","2002","Part Time","lower secondary degree","208","0.507764710796036","0.459431593065098","0.556097828526973"
"Acclaimed","2002","Part Time","secondary school degree","419","0.608149308687044","0.571645755507003","0.644652861867084"
"Acclaimed","2002","Part Time","college entrance qualification","238","0.470741255995517","0.428166096700984","0.513316415290049"
"Acclaimed","2002","Part Time","Other degree","24","","",""
"Acclaimed","2002","Part Time","no degree/no degree yet","7","","",""
"Acclaimed","2002","Not Working","lower secondary degree","7","","",""
"Acclaimed","2002","Not Working","secondary school degree","14","","",""
"Acclaimed","2002","Not Working","college entrance qualification","8","","",""
"Acclaimed","2002","Not Working","Other degree","1","","",""
"Acclaimed","2002","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2002","Full Time","lower secondary degree","426","0.263688849732363","0.241788075620693","0.285589623844032"
"Partly, partly","2002","Full Time","secondary school degree","539","0.225492690208696","0.208402512137527","0.242582868279864"
"Partly, partly","2002","Full Time","college entrance qualification","335","0.172963633833205","0.156535096162092","0.189392171504318"
"Partly, partly","2002","Full Time","Other degree","56","0.198632594922296","0.149077363053542","0.248187826791049"
"Partly, partly","2002","Full Time","no degree/no degree yet","2","","",""
"Partly, partly","2002","Part Time","lower secondary degree","79","0.185467262921766","0.147890870436783","0.223043655406749"
"Partly, partly","2002","Part Time","secondary school degree","116","0.167099306478971","0.139202553422348","0.194996059535593"
"Partly, partly","2002","Part Time","college entrance qualification","84","0.150581098029815","0.120075656159948","0.181086539899681"
"Partly, partly","2002","Part Time","Other degree","6","","",""
"Partly, partly","2002","Part Time","no degree/no degree yet","6","","",""
"Partly, partly","2002","Not Working","lower secondary degree","2","","",""
"Partly, partly","2002","Not Working","secondary school degree","3","","",""
"Partly, partly","2002","Not Working","college entrance qualification","2","","",""
"Partly, partly","2002","Not Working","Other degree","","","",""
"Partly, partly","2002","Not Working","no degree/no degree yet","","","",""
"Paid","2002","Full Time","lower secondary degree","287","0.1790235743909","0.159968820247499","0.198078328534301"
"Paid","2002","Full Time","secondary school degree","228","0.108125534091795","0.0954261227214635","0.120824945462127"
"Paid","2002","Full Time","college entrance qualification","103","0.0548096844612486","0.0449230725500962","0.0646962963724011"
"Paid","2002","Full Time","Other degree","77","0.338889393776099","0.280097903607428","0.397680883944771"
"Paid","2002","Full Time","no degree/no degree yet","12","","",""
"Paid","2002","Part Time","lower secondary degree","87","0.206577488588591","0.167437478261822","0.245717498915361"
"Paid","2002","Part Time","secondary school degree","92","0.130080242323199","0.104925782909855","0.155234701736543"
"Paid","2002","Part Time","college entrance qualification","44","0.0880824010809031","0.0639081237153195","0.112256678446487"
"Paid","2002","Part Time","Other degree","23","","",""
"Paid","2002","Part Time","no degree/no degree yet","18","","",""
"Paid","2002","Not Working","lower secondary degree","5","","",""
"Paid","2002","Not Working","secondary school degree","5","","",""
"Paid","2002","Not Working","college entrance qualification","3","","",""
"Paid","2002","Not Working","Other degree","","","",""
"Paid","2002","Not Working","no degree/no degree yet","1","","",""
"Not paid","2002","Full Time","lower secondary degree","167","0.091129622999294","0.0768254203087708","0.105433825689817"
"Not paid","2002","Full Time","secondary school degree","405","0.157787270335209","0.142879438826779","0.172695101843638"
"Not paid","2002","Full Time","college entrance qualification","821","0.350067871666772","0.329348845717543","0.370786897616"
"Not paid","2002","Full Time","Other degree","24","","",""
"Not paid","2002","Full Time","no degree/no degree yet","1","","",""
"Not paid","2002","Part Time","lower secondary degree","37","0.100190537693607","0.0711626247671957","0.129218450620018"
"Not paid","2002","Part Time","secondary school degree","60","0.0946711425107863","0.0727793303275104","0.116562954694062"
"Not paid","2002","Part Time","college entrance qualification","162","0.290595244893765","0.251867480360258","0.329323009427273"
"Not paid","2002","Part Time","Other degree","5","","",""
"Not paid","2002","Part Time","no degree/no degree yet","3","","",""
"Not paid","2002","Not Working","lower secondary degree","","","",""
"Not paid","2002","Not Working","secondary school degree","1","","",""
"Not paid","2002","Not Working","college entrance qualification","2","","",""
"Not paid","2002","Not Working","Other degree","","","",""
"Not paid","2002","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2003","Full Time","lower secondary degree","674","0.498161233269579","0.472264579550344","0.524057886988814"
"Acclaimed","2003","Full Time","secondary school degree","1118","0.545788009769519","0.524776158840146","0.566799860698892"
"Acclaimed","2003","Full Time","college entrance qualification","791","0.441949757051916","0.419805167733811","0.464094346370021"
"Acclaimed","2003","Full Time","Other degree","85","0.395093672884718","0.329898518750465","0.460288827018971"
"Acclaimed","2003","Full Time","no degree/no degree yet","12","","",""
"Acclaimed","2003","Part Time","lower secondary degree","207","0.523416187502079","0.475421336897343","0.571411038106816"
"Acclaimed","2003","Part Time","secondary school degree","430","0.608840872598306","0.572689257439962","0.64499248775665"
"Acclaimed","2003","Part Time","college entrance qualification","223","0.495306647288107","0.45080991771501","0.539803376861203"
"Acclaimed","2003","Part Time","Other degree","29","","",""
"Acclaimed","2003","Part Time","no degree/no degree yet","4","","",""
"Acclaimed","2003","Not Working","lower secondary degree","6","","",""
"Acclaimed","2003","Not Working","secondary school degree","14","","",""
"Acclaimed","2003","Not Working","college entrance qualification","14","","",""
"Acclaimed","2003","Not Working","Other degree","","","",""
"Acclaimed","2003","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2003","Full Time","lower secondary degree","350","0.233167612490146","0.211266765120265","0.255068459860028"
"Partly, partly","2003","Full Time","secondary school degree","472","0.206552576643479","0.189468268185843","0.223636885101115"
"Partly, partly","2003","Full Time","college entrance qualification","301","0.165309464393854","0.148745811002669","0.18187311778504"
"Partly, partly","2003","Full Time","Other degree","46","0.225987686145996","0.170212948234894","0.281762424057098"
"Partly, partly","2003","Full Time","no degree/no degree yet","1","","",""
"Partly, partly","2003","Part Time","lower secondary degree","97","0.221333618913363","0.181440239225865","0.261226998600861"
"Partly, partly","2003","Part Time","secondary school degree","117","0.161136932445648","0.13390100591444","0.188372858976857"
"Partly, partly","2003","Part Time","college entrance qualification","75","0.13122202216321","0.101172678776771","0.161271365549648"
"Partly, partly","2003","Part Time","Other degree","10","","",""
"Partly, partly","2003","Part Time","no degree/no degree yet","1","","",""
"Partly, partly","2003","Not Working","lower secondary degree","2","","",""
"Partly, partly","2003","Not Working","secondary school degree","1","","",""
"Partly, partly","2003","Not Working","college entrance qualification","2","","",""
"Partly, partly","2003","Not Working","Other degree","","","",""
"Partly, partly","2003","Not Working","no degree/no degree yet","","","",""
"Paid","2003","Full Time","lower secondary degree","246","0.173178225895079","0.153579439585297","0.192777012204861"
"Paid","2003","Full Time","secondary school degree","203","0.103861523882469","0.090986799937297","0.11673624782764"
"Paid","2003","Full Time","college entrance qualification","98","0.058733874053322","0.0482494381584462","0.0692183099481978"
"Paid","2003","Full Time","Other degree","60","0.268925144181515","0.209793787391618","0.328056500971412"
"Paid","2003","Full Time","no degree/no degree yet","16","","",""
"Paid","2003","Part Time","lower secondary degree","77","0.187482443469476","0.149976671819071","0.224988215119881"
"Paid","2003","Part Time","secondary school degree","92","0.137580507227581","0.112063084625191","0.163097929829971"
"Paid","2003","Part Time","college entrance qualification","61","0.133683711935869","0.103396819886593","0.163970603985146"
"Paid","2003","Part Time","Other degree","18","","",""
"Paid","2003","Part Time","no degree/no degree yet","4","","",""
"Paid","2003","Not Working","lower secondary degree","5","","",""
"Paid","2003","Not Working","secondary school degree","3","","",""
"Paid","2003","Not Working","college entrance qualification","4","","",""
"Paid","2003","Not Working","Other degree","1","","",""
"Paid","2003","Not Working","no degree/no degree yet","1","","",""
"Not paid","2003","Full Time","lower secondary degree","162","0.0954929283451957","0.0802710526507527","0.110714804039639"
"Not paid","2003","Full Time","secondary school degree","364","0.143797889704534","0.12899019602599","0.158605583383077"
"Not paid","2003","Full Time","college entrance qualification","742","0.334006904500908","0.312976040468071","0.355037768533744"
"Not paid","2003","Full Time","Other degree","25","","",""
"Not paid","2003","Full Time","no degree/no degree yet","1","","",""
"Not paid","2003","Part Time","lower secondary degree","35","0.0677677501150814","0.0436145310221564","0.0919209692080065"
"Not paid","2003","Part Time","secondary school degree","61","0.0924416877284643","0.0709846248751843","0.113898750581744"
"Not paid","2003","Part Time","college entrance qualification","126","0.239787618612814","0.201789852228142","0.277785384997486"
"Not paid","2003","Part Time","Other degree","4","","",""
"Not paid","2003","Part Time","no degree/no degree yet","2","","",""
"Not paid","2003","Not Working","lower secondary degree","3","","",""
"Not paid","2003","Not Working","secondary school degree","1","","",""
"Not paid","2003","Not Working","college entrance qualification","5","","",""
"Not paid","2003","Not Working","Other degree","2","","",""
"Not paid","2003","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2004","Full Time","lower secondary degree","632","0.506141439336303","0.479352391647207","0.532930487025399"
"Acclaimed","2004","Full Time","secondary school degree","1075","0.523665748472946","0.502385668812886","0.544945828133006"
"Acclaimed","2004","Full Time","college entrance qualification","762","0.428737408852902","0.406330761456805","0.451144056249"
"Acclaimed","2004","Full Time","Other degree","81","0.407821173608244","0.340051759843292","0.475590587373196"
"Acclaimed","2004","Full Time","no degree/no degree yet","8","","",""
"Acclaimed","2004","Part Time","lower secondary degree","199","0.461863073503822","0.413067669024879","0.510658477982765"
"Acclaimed","2004","Part Time","secondary school degree","415","0.608119562794584","0.571319715010315","0.644919410578853"
"Acclaimed","2004","Part Time","college entrance qualification","240","0.50136045368194","0.456861928390261","0.545858978973619"
"Acclaimed","2004","Part Time","Other degree","26","","",""
"Acclaimed","2004","Part Time","no degree/no degree yet","5","","",""
"Acclaimed","2004","Not Working","lower secondary degree","1","","",""
"Acclaimed","2004","Not Working","secondary school degree","7","","",""
"Acclaimed","2004","Not Working","college entrance qualification","8","","",""
"Acclaimed","2004","Not Working","Other degree","1","","",""
"Acclaimed","2004","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2004","Full Time","lower secondary degree","320","0.224796782045246","0.202429003065102","0.247164561025389"
"Partly, partly","2004","Full Time","secondary school degree","466","0.19787283492555","0.180898023452546","0.214847646398553"
"Partly, partly","2004","Full Time","college entrance qualification","279","0.166132346850646","0.149280831456364","0.182983862244928"
"Partly, partly","2004","Full Time","Other degree","47","0.248227173848868","0.188655420949692","0.307798926748044"
"Partly, partly","2004","Full Time","no degree/no degree yet","4","","",""
"Partly, partly","2004","Part Time","lower secondary degree","77","0.190320451971486","0.151898872028871","0.228742031914102"
"Partly, partly","2004","Part Time","secondary school degree","110","0.173128424720051","0.144606556881764","0.201650292558338"
"Partly, partly","2004","Part Time","college entrance qualification","61","0.125036420448407","0.0955996286802282","0.154473212216586"
"Partly, partly","2004","Part Time","Other degree","4","","",""
"Partly, partly","2004","Part Time","no degree/no degree yet","1","","",""
"Partly, partly","2004","Not Working","lower secondary degree","3","","",""
"Partly, partly","2004","Not Working","secondary school degree","2","","",""
"Partly, partly","2004","Not Working","college entrance qualification","4","","",""
"Partly, partly","2004","Not Working","Other degree","","","",""
"Partly, partly","2004","Not Working","no degree/no degree yet","","","",""
"Paid","2004","Full Time","lower secondary degree","210","0.145868898129139","0.126955757418378","0.164782038839901"
"Paid","2004","Full Time","secondary school degree","188","0.103772099575088","0.0907781914686632","0.116766007681514"
"Paid","2004","Full Time","college entrance qualification","85","0.0608125793442695","0.0499923580403921","0.0716328006481469"
"Paid","2004","Full Time","Other degree","42","0.183712670999674","0.130309937259949","0.237115404739398"
"Paid","2004","Full Time","no degree/no degree yet","9","","",""
"Paid","2004","Part Time","lower secondary degree","92","0.262806706383575","0.219725801743717","0.305887611023434"
"Paid","2004","Part Time","secondary school degree","78","0.113024554110973","0.0891565038906522","0.136892604331293"
"Paid","2004","Part Time","college entrance qualification","63","0.135408855746444","0.104957534055507","0.165860177437381"
"Paid","2004","Part Time","Other degree","18","","",""
"Paid","2004","Part Time","no degree/no degree yet","8","","",""
"Paid","2004","Not Working","lower secondary degree","1","","",""
"Paid","2004","Not Working","secondary school degree","1","","",""
"Paid","2004","Not Working","college entrance qualification","1","","",""
"Paid","2004","Not Working","Other degree","1","","",""
"Paid","2004","Not Working","no degree/no degree yet","1","","",""
"Not paid","2004","Full Time","lower secondary degree","176","0.123192880489312","0.105582656777428","0.140803104201196"
"Not paid","2004","Full Time","secondary school degree","387","0.174689317026416","0.158511043783734","0.190867590269097"
"Not paid","2004","Full Time","college entrance qualification","748","0.344317664952182","0.322805223982414","0.365830105921951"
"Not paid","2004","Full Time","Other degree","32","0.160238981543214","0.109652514455795","0.210825448630633"
"Not paid","2004","Full Time","no degree/no degree yet","1","","",""
"Not paid","2004","Part Time","lower secondary degree","33","0.0850097681411167","0.0577125400036392","0.112306996278594"
"Not paid","2004","Part Time","secondary school degree","73","0.105727458374392","0.0825479838062463","0.128906932942538"
"Not paid","2004","Part Time","college entrance qualification","121","0.238194270123209","0.200283291597921","0.276105248648497"
"Not paid","2004","Part Time","Other degree","6","","",""
"Not paid","2004","Part Time","no degree/no degree yet","","","",""
"Not paid","2004","Not Working","lower secondary degree","1","","",""
"Not paid","2004","Not Working","secondary school degree","4","","",""
"Not paid","2004","Not Working","college entrance qualification","8","","",""
"Not paid","2004","Not Working","Other degree","","","",""
"Not paid","2004","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2005","Full Time","lower secondary degree","610","0.523927231367318","0.49582182644312","0.552032636291515"
"Acclaimed","2005","Full Time","secondary school degree","1045","0.527667113247172","0.505571126513213","0.549763099981131"
"Acclaimed","2005","Full Time","college entrance qualification","738","0.447891889476529","0.424425179609108","0.47135859934395"
"Acclaimed","2005","Full Time","Other degree","83","0.4186174747987","0.350585657836703","0.486649291760698"
"Acclaimed","2005","Full Time","no degree/no degree yet","11","","",""
"Acclaimed","2005","Part Time","lower secondary degree","177","0.486354354969797","0.434795566975902","0.537913142963692"
"Acclaimed","2005","Part Time","secondary school degree","408","0.606864878103679","0.569372652877918","0.64435710332944"
"Acclaimed","2005","Part Time","college entrance qualification","236","0.513304656694929","0.468355920664336","0.558253392725523"
"Acclaimed","2005","Part Time","Other degree","28","","",""
"Acclaimed","2005","Part Time","no degree/no degree yet","3","","",""
"Acclaimed","2005","Not Working","lower secondary degree","2","","",""
"Acclaimed","2005","Not Working","secondary school degree","4","","",""
"Acclaimed","2005","Not Working","college entrance qualification","6","","",""
"Acclaimed","2005","Not Working","Other degree","1","","",""
"Acclaimed","2005","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2005","Full Time","lower secondary degree","288","0.223141893098954","0.199711525715777","0.246572260482131"
"Partly, partly","2005","Full Time","secondary school degree","419","0.212952088613329","0.19483239576606","0.231071781460598"
"Partly, partly","2005","Full Time","college entrance qualification","286","0.176522611748072","0.158530607177289","0.194514616318856"
"Partly, partly","2005","Full Time","Other degree","53","0.247616304754183","0.188093729448942","0.307138880059425"
"Partly, partly","2005","Full Time","no degree/no degree yet","6","","",""
"Partly, partly","2005","Part Time","lower secondary degree","69","0.232646595844415","0.189061244300066","0.276231947388764"
"Partly, partly","2005","Part Time","secondary school degree","106","0.167375553025914","0.138720917767355","0.196030188284474"
"Partly, partly","2005","Part Time","college entrance qualification","79","0.186403221063176","0.151381893672984","0.221424548453367"
"Partly, partly","2005","Part Time","Other degree","8","","",""
"Partly, partly","2005","Part Time","no degree/no degree yet","2","","",""
"Partly, partly","2005","Not Working","lower secondary degree","3","","",""
"Partly, partly","2005","Not Working","secondary school degree","2","","",""
"Partly, partly","2005","Not Working","college entrance qualification","4","","",""
"Partly, partly","2005","Not Working","Other degree","","","",""
"Partly, partly","2005","Not Working","no degree/no degree yet","","","",""
"Paid","2005","Full Time","lower secondary degree","180","0.132737407070729","0.113643726057318","0.151831088084139"
"Paid","2005","Full Time","secondary school degree","172","0.10560312028958","0.0920008059389264","0.119205434640233"
"Paid","2005","Full Time","college entrance qualification","63","0.0436880604889446","0.034042339115793","0.0533337818620962"
"Paid","2005","Full Time","Other degree","39","0.186136596188915","0.132462585238914","0.239810607138915"
"Paid","2005","Full Time","no degree/no degree yet","7","","",""
"Paid","2005","Part Time","lower secondary degree","80","0.198285186208325","0.157156050905953","0.239414321510696"
"Paid","2005","Part Time","secondary school degree","68","0.107653169003876","0.0838626155525606","0.131443722455191"
"Paid","2005","Part Time","college entrance qualification","42","0.105469752977121","0.0778472667520766","0.133092239202166"
"Paid","2005","Part Time","Other degree","10","","",""
"Paid","2005","Part Time","no degree/no degree yet","7","","",""
"Paid","2005","Not Working","lower secondary degree","","","",""
"Paid","2005","Not Working","secondary school degree","2","","",""
"Paid","2005","Not Working","college entrance qualification","4","","",""
"Paid","2005","Not Working","Other degree","1","","",""
"Paid","2005","Not Working","no degree/no degree yet","","","",""
"Not paid","2005","Full Time","lower secondary degree","135","0.120193468463","0.10189344209699","0.138493494829009"
"Not paid","2005","Full Time","secondary school degree","325","0.15377767784992","0.137811602224565","0.169743753475274"
"Not paid","2005","Full Time","college entrance qualification","638","0.331897438286454","0.309675749553316","0.354119127019592"
"Not paid","2005","Full Time","Other degree","27","","",""
"Not paid","2005","Full Time","no degree/no degree yet","1","","",""
"Not paid","2005","Part Time","lower secondary degree","35","0.0827138629774639","0.0542996221431183","0.111128103811809"
"Not paid","2005","Part Time","secondary school degree","70","0.118106399866531","0.0933339416604514","0.14287885807261"
"Not paid","2005","Part Time","college entrance qualification","118","0.194822369264774","0.159204613879786","0.230440124649762"
"Not paid","2005","Part Time","Other degree","2","","",""
"Not paid","2005","Part Time","no degree/no degree yet","2","","",""
"Not paid","2005","Not Working","lower secondary degree","1","","",""
"Not paid","2005","Not Working","secondary school degree","2","","",""
"Not paid","2005","Not Working","college entrance qualification","6","","",""
"Not paid","2005","Not Working","Other degree","","","",""
"Not paid","2005","Not Working","no degree/no degree yet","1","","",""
"Acclaimed","2006","Full Time","lower secondary degree","627","0.489545411435558","0.462402843635348","0.516687979235767"
"Acclaimed","2006","Full Time","secondary school degree","1145","0.536264317180249","0.514976188088625","0.557552446271874"
"Acclaimed","2006","Full Time","college entrance qualification","774","0.403165034370913","0.381217832279712","0.425112236462114"
"Acclaimed","2006","Full Time","Other degree","82","0.446326665430416","0.377259000425993","0.515394330434838"
"Acclaimed","2006","Full Time","no degree/no degree yet","10","","",""
"Acclaimed","2006","Part Time","lower secondary degree","215","0.524850429204991","0.475789078114857","0.573911780295126"
"Acclaimed","2006","Part Time","secondary school degree","471","0.574875766915088","0.539589367166146","0.61016216666403"
"Acclaimed","2006","Part Time","college entrance qualification","288","0.559790629190924","0.517960239338082","0.601621019043767"
"Acclaimed","2006","Part Time","Other degree","40","0.534885148494366","0.422002333075953","0.647767963912779"
"Acclaimed","2006","Part Time","no degree/no degree yet","1","","",""
"Acclaimed","2006","Not Working","lower secondary degree","4","","",""
"Acclaimed","2006","Not Working","secondary school degree","18","","",""
"Acclaimed","2006","Not Working","college entrance qualification","5","","",""
"Acclaimed","2006","Not Working","Other degree","1","","",""
"Acclaimed","2006","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2006","Full Time","lower secondary degree","319","0.233906444958372","0.210921795656442","0.256891094260302"
"Partly, partly","2006","Full Time","secondary school degree","433","0.208604080335717","0.191259208677701","0.225948951993734"
"Partly, partly","2006","Full Time","college entrance qualification","292","0.160749723859512","0.144316170933537","0.177183276785486"
"Partly, partly","2006","Full Time","Other degree","41","0.155112490511171","0.104815224008027","0.205409757014314"
"Partly, partly","2006","Full Time","no degree/no degree yet","1","","",""
"Partly, partly","2006","Part Time","lower secondary degree","61","0.163617012057412","0.127273794069184","0.19996023004564"
"Partly, partly","2006","Part Time","secondary school degree","117","0.179034124073276","0.151669286238008","0.206398961908544"
"Partly, partly","2006","Part Time","college entrance qualification","78","0.147045648144219","0.117202925603974","0.176888370684463"
"Partly, partly","2006","Part Time","Other degree","8","","",""
"Partly, partly","2006","Part Time","no degree/no degree yet","1","","",""
"Partly, partly","2006","Not Working","lower secondary degree","5","","",""
"Partly, partly","2006","Not Working","secondary school degree","6","","",""
"Partly, partly","2006","Not Working","college entrance qualification","2","","",""
"Partly, partly","2006","Not Working","Other degree","1","","",""
"Partly, partly","2006","Not Working","no degree/no degree yet","","","",""
"Paid","2006","Full Time","lower secondary degree","206","0.156181226047329","0.136469943245455","0.175892508849202"
"Paid","2006","Full Time","secondary school degree","165","0.0971532590611947","0.0845103069766978","0.109796211145692"
"Paid","2006","Full Time","college entrance qualification","80","0.0523237155987907","0.042360720925218","0.0622867102723634"
"Paid","2006","Full Time","Other degree","39","0.203740433174346","0.147779171533593","0.2597016948151"
"Paid","2006","Full Time","no degree/no degree yet","10","","",""
"Paid","2006","Part Time","lower secondary degree","79","0.217168281194153","0.176660453024416","0.25767610936389"
"Paid","2006","Part Time","secondary school degree","82","0.113763279448019","0.0910991866398529","0.136427372256184"
"Paid","2006","Part Time","college entrance qualification","54","0.107533624149052","0.0814289947933403","0.133638253504763"
"Paid","2006","Part Time","Other degree","19","","",""
"Paid","2006","Part Time","no degree/no degree yet","6","","",""
"Paid","2006","Not Working","lower secondary degree","4","","",""
"Paid","2006","Not Working","secondary school degree","4","","",""
"Paid","2006","Not Working","college entrance qualification","4","","",""
"Paid","2006","Not Working","Other degree","1","","",""
"Paid","2006","Not Working","no degree/no degree yet","","","",""
"Not paid","2006","Full Time","lower secondary degree","151","0.120366917558742","0.102699208867664","0.138034626249819"
"Not paid","2006","Full Time","secondary school degree","365","0.157978343422838","0.142408896106573","0.173547790739104"
"Not paid","2006","Full Time","college entrance qualification","773","0.383761526170785","0.362003688885165","0.405519363456404"
"Not paid","2006","Full Time","Other degree","37","0.194820410884068","0.139792229655991","0.249848592112144"
"Not paid","2006","Full Time","no degree/no degree yet","2","","",""
"Not paid","2006","Part Time","lower secondary degree","43","0.0943642775434436","0.0656440988964377","0.123084456190449"
"Not paid","2006","Part Time","secondary school degree","84","0.132326829563618","0.1081408068665","0.156512852260736"
"Not paid","2006","Part Time","college entrance qualification","121","0.185630098515805","0.152867034296882","0.218393162734728"
"Not paid","2006","Part Time","Other degree","8","","",""
"Not paid","2006","Part Time","no degree/no degree yet","3","","",""
"Not paid","2006","Not Working","lower secondary degree","3","","",""
"Not paid","2006","Not Working","secondary school degree","3","","",""
"Not paid","2006","Not Working","college entrance qualification","3","","",""
"Not paid","2006","Not Working","Other degree","1","","",""
"Not paid","2006","Not Working","no degree/no degree yet","","","",""
"Acclaimed","2007","Full Time","lower secondary degree","570","0.48342833362147","0.454975845083172","0.511880822159767"
"Acclaimed","2007","Full Time","secondary school degree","1024","0.501672915148414","0.479469427965844","0.523876402330984"
"Acclaimed","2007","Full Time","college entrance qualification","760","0.427026252130016","0.404276073110822","0.44977643114921"
"Acclaimed","2007","Full Time","Other degree","74","0.3795024171716","0.308214584696289","0.450790249646912"
"Acclaimed","2007","Full Time","no degree/no degree yet","8","","",""
"Acclaimed","2007","Part Time","lower secondary degree","191","0.568651280618045","0.516314604536447","0.620987956699643"
"Acclaimed","2007","Part Time","secondary school degree","429","0.614584400453863","0.578322508927617","0.650846291980109"
"Acclaimed","2007","Part Time","college entrance qualification","263","0.525863607007636","0.48231336169232","0.569413852322951"
"Acclaimed","2007","Part Time","Other degree","31","0.474322198472115","0.349013933253747","0.599630463690482"
"Acclaimed","2007","Part Time","no degree/no degree yet","6","","",""
"Acclaimed","2007","Not Working","lower secondary degree","7","","",""
"Acclaimed","2007","Not Working","secondary school degree","10","","",""
"Acclaimed","2007","Not Working","college entrance qualification","13","","",""
"Acclaimed","2007","Not Working","Other degree","1","","",""
"Acclaimed","2007","Not Working","no degree/no degree yet","","","",""
"Partly, partly","2007","Full Time","lower secondary degree","304","0.251891939330972","0.227175937542114","0.276607941119829"
"Partly, partly","2007","Full Time","secondary school degree","435","0.256218803754836","0.23683309375324","0.275604513756433"
"Partly, partly","2007","Full Time","college entrance qualification","293","0.182020012400986","0.164273170597426","0.199766854204546"
"Partly, partly","2007","Full Time","Other degree","39","0.204969489553592","0.145666771717982","0.264272207389201"
"Partly, partly","2007","Full Time","no degree/no degree yet","2","","",""
"Partly, partly","2007","Part Time","lower secondary degree","47","0.154827067422025","0.116600517461479","0.193053617382571"
"Partly, partly","2007","Part Time","secondary school degree","114","0.177281715641518","0.148827108662256","0.205736322620779"
"Partly, partly","2007","Part Time","college entrance qualification","80","0.157617175836702","0.12583680764979","0.189397544023615"
"Partly, partly","2007","Part Time","Other degree","15","","",""
"Partly, partly","2007","Part Time","no degree/no degree yet","2","","",""
"Partly, partly","2007","Not Working","lower secondary degree","5","","",""
"Partly, partly","2007","Not Working","secondary school degree","6","","",""
"Partly, partly","2007","Not Working","college entrance qualification","3","","",""
"Partly, partly","2007","Not Working","Other degree","","","",""
"Partly, partly","2007","Not Working","no degree/no degree yet","","","",""
