"plb0195_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Not paid","2009","35-65 y.","Other degree","29","","",""
"Not paid","2009","35-65 y.","no degree/no degree yet","","","",""
"Not paid","2009","66 and older","lower secondary degree","1","","",""
"Not paid","2009","66 and older","secondary school degree","3","","",""
"Not paid","2009","66 and older","college entrance qualification","4","","",""
"Not paid","2009","66 and older","Other degree","","","",""
"Not paid","2009","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2010","16-34 y.","lower secondary degree","166","0.506514831791764","0.456768007254216","0.556261656329311"
"Acclaimed","2010","16-34 y.","secondary school degree","484","0.494877252020041","0.461918620752773","0.527835883287309"
"Acclaimed","2010","16-34 y.","college entrance qualification","407","0.536401187651192","0.502059502335647","0.570742872966737"
"Acclaimed","2010","16-34 y.","Other degree","40","0.521968374718123","0.423070840613175","0.62086590882307"
"Acclaimed","2010","16-34 y.","no degree/no degree yet","11","","",""
"Acclaimed","2010","35-65 y.","lower secondary degree","671","0.53675118402853","0.509487145191231","0.564015222865829"
"Acclaimed","2010","35-65 y.","secondary school degree","1300","0.578340868409123","0.55807088636866","0.598610850449586"
"Acclaimed","2010","35-65 y.","college entrance qualification","995","0.482211176753897","0.461109342206918","0.503313011300876"
"Acclaimed","2010","35-65 y.","Other degree","108","0.34648054047025","0.292362937470899","0.400598143469602"
"Acclaimed","2010","35-65 y.","no degree/no degree yet","6","","",""
"Acclaimed","2010","66 and older","lower secondary degree","3","","",""
"Acclaimed","2010","66 and older","secondary school degree","","","",""
"Acclaimed","2010","66 and older","college entrance qualification","3","","",""
"Acclaimed","2010","66 and older","Other degree","","","",""
"Acclaimed","2010","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2010","16-34 y.","lower secondary degree","106","0.214146292918151","0.173327668808077","0.254964917028224"
"Partly, partly","2010","16-34 y.","secondary school degree","190","0.255398393925735","0.226651361174171","0.284145426677299"
"Partly, partly","2010","16-34 y.","college entrance qualification","135","0.176578978675423","0.150319502600332","0.202838454750515"
"Partly, partly","2010","16-34 y.","Other degree","22","","",""
"Partly, partly","2010","16-34 y.","no degree/no degree yet","3","","",""
"Partly, partly","2010","35-65 y.","lower secondary degree","265","0.188862178247323","0.167462051260321","0.210262305234325"
"Partly, partly","2010","35-65 y.","secondary school degree","434","0.172734591664544","0.157218127640551","0.188251055688537"
"Partly, partly","2010","35-65 y.","college entrance qualification","320","0.169387800067778","0.153547425086918","0.185228175048638"
"Partly, partly","2010","35-65 y.","Other degree","55","0.182656352859883","0.138713362984763","0.226599342735004"
"Partly, partly","2010","35-65 y.","no degree/no degree yet","10","","",""
"Partly, partly","2010","66 and older","lower secondary degree","2","","",""
"Partly, partly","2010","66 and older","secondary school degree","","","",""
"Partly, partly","2010","66 and older","college entrance qualification","","","",""
"Partly, partly","2010","66 and older","Other degree","1","","",""
"Partly, partly","2010","66 and older","no degree/no degree yet","","","",""
"Paid","2010","16-34 y.","lower secondary degree","82","0.193850241832646","0.154515775180988","0.233184708484303"
"Paid","2010","16-34 y.","secondary school degree","95","0.0900021494741563","0.0711366380677537","0.108867660880559"
"Paid","2010","16-34 y.","college entrance qualification","62","0.0493154643600803","0.0344041694451419","0.0642267592750187"
"Paid","2010","16-34 y.","Other degree","24","","",""
"Paid","2010","16-34 y.","no degree/no degree yet","9","","",""
"Paid","2010","35-65 y.","lower secondary degree","213","0.170950902063852","0.150367253840288","0.191534550287416"
"Paid","2010","35-65 y.","secondary school degree","240","0.0948224094753876","0.0827969118284091","0.106847907122366"
"Paid","2010","35-65 y.","college entrance qualification","118","0.0462505632562154","0.0373810272349152","0.0551200992775155"
"Paid","2010","35-65 y.","Other degree","79","0.257017122945151","0.207318964336864","0.306715281553438"
"Paid","2010","35-65 y.","no degree/no degree yet","12","","",""
"Paid","2010","66 and older","lower secondary degree","3","","",""
"Paid","2010","66 and older","secondary school degree","2","","",""
"Paid","2010","66 and older","college entrance qualification","","","",""
"Paid","2010","66 and older","Other degree","1","","",""
"Paid","2010","66 and older","no degree/no degree yet","","","",""
"Not paid","2010","16-34 y.","lower secondary degree","34","0.08548863345744","0.0576671060259102","0.11331016088897"
"Not paid","2010","16-34 y.","secondary school degree","115","0.159722204580068","0.135572264910054","0.183872144250081"
"Not paid","2010","16-34 y.","college entrance qualification","206","0.237704369313304","0.208389640618958","0.267019098007651"
"Not paid","2010","16-34 y.","Other degree","12","","",""
"Not paid","2010","16-34 y.","no degree/no degree yet","3","","",""
"Not paid","2010","35-65 y.","lower secondary degree","136","0.103435735660295","0.0867854172432463","0.120086054077344"
"Not paid","2010","35-65 y.","secondary school degree","306","0.154102130450945","0.139282275448454","0.168921985453436"
"Not paid","2010","35-65 y.","college entrance qualification","721","0.30215045992211","0.282758675714526","0.321542244129693"
"Not paid","2010","35-65 y.","Other degree","55","0.213845983724715","0.167215036855207","0.260476930594223"
"Not paid","2010","35-65 y.","no degree/no degree yet","3","","",""
"Not paid","2010","66 and older","lower secondary degree","3","","",""
"Not paid","2010","66 and older","secondary school degree","5","","",""
"Not paid","2010","66 and older","college entrance qualification","4","","",""
"Not paid","2010","66 and older","Other degree","1","","",""
"Not paid","2010","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2011","16-34 y.","lower secondary degree","175","0.455109204162555","0.406307988487469","0.503910419837642"
"Acclaimed","2011","16-34 y.","secondary school degree","474","0.500754898410383","0.468740318686886","0.532769478133881"
"Acclaimed","2011","16-34 y.","college entrance qualification","465","0.532962929529192","0.500331650214749","0.565594208843636"
"Acclaimed","2011","16-34 y.","Other degree","40","0.534334251570093","0.432954722095925","0.635713781044262"
"Acclaimed","2011","16-34 y.","no degree/no degree yet","9","","",""
"Acclaimed","2011","35-65 y.","lower secondary degree","737","0.487170357548565","0.462311031475795","0.512029683621334"
"Acclaimed","2011","35-65 y.","secondary school degree","1579","0.529995522375817","0.511729431437387","0.548261613314248"
"Acclaimed","2011","35-65 y.","college entrance qualification","1234","0.479279376419939","0.460135671949478","0.4984230808904"
"Acclaimed","2011","35-65 y.","Other degree","157","0.343649800922513","0.297396105273186","0.389903496571841"
"Acclaimed","2011","35-65 y.","no degree/no degree yet","15","","",""
"Acclaimed","2011","66 and older","lower secondary degree","3","","",""
"Acclaimed","2011","66 and older","secondary school degree","2","","",""
"Acclaimed","2011","66 and older","college entrance qualification","2","","",""
"Acclaimed","2011","66 and older","Other degree","","","",""
"Acclaimed","2011","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2011","16-34 y.","lower secondary degree","105","0.271842267170317","0.228241982972764","0.31544255136787"
"Partly, partly","2011","16-34 y.","secondary school degree","219","0.230123354592404","0.203172706309878","0.257074002874929"
"Partly, partly","2011","16-34 y.","college entrance qualification","158","0.168495391734067","0.144013990783435","0.192976792684699"
"Partly, partly","2011","16-34 y.","Other degree","13","","",""
"Partly, partly","2011","16-34 y.","no degree/no degree yet","5","","",""
"Partly, partly","2011","35-65 y.","lower secondary degree","360","0.229358857974461","0.208449234263318","0.250268481685605"
"Partly, partly","2011","35-65 y.","secondary school degree","554","0.192961045693886","0.17851860514644","0.207403486241332"
"Partly, partly","2011","35-65 y.","college entrance qualification","374","0.157733057851889","0.143765661401243","0.171700454302534"
"Partly, partly","2011","35-65 y.","Other degree","78","0.220761804607775","0.180367730013837","0.261155879201713"
"Partly, partly","2011","35-65 y.","no degree/no degree yet","10","","",""
"Partly, partly","2011","66 and older","lower secondary degree","2","","",""
"Partly, partly","2011","66 and older","secondary school degree","","","",""
"Partly, partly","2011","66 and older","college entrance qualification","1","","",""
"Partly, partly","2011","66 and older","Other degree","","","",""
"Partly, partly","2011","66 and older","no degree/no degree yet","","","",""
"Paid","2011","16-34 y.","lower secondary degree","89","0.196311903971981","0.157386316045266","0.235237491898697"
"Paid","2011","16-34 y.","secondary school degree","126","0.11609138904113","0.0955806182323009","0.13660215984996"
"Paid","2011","16-34 y.","college entrance qualification","74","0.0733012714657337","0.0562547817737662","0.0903477611577012"
"Paid","2011","16-34 y.","Other degree","26","","",""
"Paid","2011","16-34 y.","no degree/no degree yet","12","","",""
"Paid","2011","35-65 y.","lower secondary degree","292","0.193544332296098","0.173895224219752","0.213193440372444"
"Paid","2011","35-65 y.","secondary school degree","312","0.10664591497333","0.0953494530274923","0.117942376919168"
"Paid","2011","35-65 y.","college entrance qualification","138","0.0472015629097302","0.0390749807820023","0.055328145037458"
"Paid","2011","35-65 y.","Other degree","94","0.243232789557802","0.201448522076504","0.285017057039099"
"Paid","2011","35-65 y.","no degree/no degree yet","19","","",""
"Paid","2011","66 and older","lower secondary degree","4","","",""
"Paid","2011","66 and older","secondary school degree","1","","",""
"Paid","2011","66 and older","college entrance qualification","1","","",""
"Paid","2011","66 and older","Other degree","","","",""
"Paid","2011","66 and older","no degree/no degree yet","","","",""
"Not paid","2011","16-34 y.","lower secondary degree","31","0.0767366246951466","0.0506521409558347","0.102821108434458"
"Not paid","2011","16-34 y.","secondary school degree","118","0.153030357956083","0.129978761151845","0.17608195476032"
"Not paid","2011","16-34 y.","college entrance qualification","201","0.225240407271007","0.197918151299626","0.252562663242388"
"Not paid","2011","16-34 y.","Other degree","14","","",""
"Not paid","2011","16-34 y.","no degree/no degree yet","5","","",""
"Not paid","2011","35-65 y.","lower secondary degree","164","0.089926452180876","0.0756984363832862","0.104154467978466"
"Not paid","2011","35-65 y.","secondary school degree","423","0.170397516956966","0.156637303528357","0.184157730385576"
"Not paid","2011","35-65 y.","college entrance qualification","870","0.315786002818442","0.297973635743553","0.333598369893332"
"Not paid","2011","35-65 y.","Other degree","76","0.19235560491191","0.153968700268628","0.230742509555192"
"Not paid","2011","35-65 y.","no degree/no degree yet","10","","",""
"Not paid","2011","66 and older","lower secondary degree","2","","",""
"Not paid","2011","66 and older","secondary school degree","3","","",""
"Not paid","2011","66 and older","college entrance qualification","4","","",""
"Not paid","2011","66 and older","Other degree","1","","",""
"Not paid","2011","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2012","16-34 y.","lower secondary degree","160","0.436573034016336","0.387786484245179","0.485359583787492"
"Acclaimed","2012","16-34 y.","secondary school degree","458","0.55200410176789","0.518612560540625","0.585395642995156"
"Acclaimed","2012","16-34 y.","college entrance qualification","465","0.521024301710676","0.488405242937879","0.553643360483472"
"Acclaimed","2012","16-34 y.","Other degree","30","0.333208528576619","0.230558599379592","0.435858457773645"
"Acclaimed","2012","16-34 y.","no degree/no degree yet","10","","",""
"Acclaimed","2012","35-65 y.","lower secondary degree","787","0.497328673454546","0.472852409058928","0.521804937850164"
"Acclaimed","2012","35-65 y.","secondary school degree","1700","0.556987779295351","0.5391138512842","0.574861707306503"
"Acclaimed","2012","35-65 y.","college entrance qualification","1355","0.494522224177523","0.475839218933886","0.513205229421159"
"Acclaimed","2012","35-65 y.","Other degree","186","0.397973379139318","0.352898574910688","0.443048183367948"
"Acclaimed","2012","35-65 y.","no degree/no degree yet","21","","",""
"Acclaimed","2012","66 and older","lower secondary degree","8","","",""
"Acclaimed","2012","66 and older","secondary school degree","2","","",""
"Acclaimed","2012","66 and older","college entrance qualification","","","",""
"Acclaimed","2012","66 and older","Other degree","","","",""
"Acclaimed","2012","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2012","16-34 y.","lower secondary degree","121","0.312070255465976","0.266492695644274","0.357647815287677"
"Partly, partly","2012","16-34 y.","secondary school degree","197","0.223540344865352","0.195565628025958","0.251515061704747"
"Partly, partly","2012","16-34 y.","college entrance qualification","157","0.171419885518817","0.146811475798702","0.196028295238932"
"Partly, partly","2012","16-34 y.","Other degree","18","","",""
"Partly, partly","2012","16-34 y.","no degree/no degree yet","11","","",""
"Partly, partly","2012","35-65 y.","lower secondary degree","377","0.244222419660003","0.223190878559901","0.265253960760105"
"Partly, partly","2012","35-65 y.","secondary school degree","613","0.212531922640021","0.197811581255355","0.227252264024687"
"Partly, partly","2012","35-65 y.","college entrance qualification","419","0.167931777065011","0.153963311358776","0.181900242771247"
"Partly, partly","2012","35-65 y.","Other degree","88","0.195625003063728","0.159095778585978","0.232154227541479"
"Partly, partly","2012","35-65 y.","no degree/no degree yet","11","","",""
"Partly, partly","2012","66 and older","lower secondary degree","1","","",""
"Partly, partly","2012","66 and older","secondary school degree","4","","",""
"Partly, partly","2012","66 and older","college entrance qualification","","","",""
"Partly, partly","2012","66 and older","Other degree","","","",""
"Partly, partly","2012","66 and older","no degree/no degree yet","","","",""
"Paid","2012","16-34 y.","lower secondary degree","90","0.194360058883141","0.155435218250262","0.23328489951602"
"Paid","2012","16-34 y.","secondary school degree","103","0.107434340611423","0.0866412071149091","0.128227474107937"
"Paid","2012","16-34 y.","college entrance qualification","77","0.0717817047539738","0.0549271361276407","0.0886362733803069"
"Paid","2012","16-34 y.","Other degree","24","","",""
"Paid","2012","16-34 y.","no degree/no degree yet","17","","",""
"Paid","2012","35-65 y.","lower secondary degree","276","0.180142920781737","0.161329879635592","0.198955961927882"
"Paid","2012","35-65 y.","secondary school degree","306","0.0936020619427517","0.0831213332168923","0.104082790668611"
"Paid","2012","35-65 y.","college entrance qualification","148","0.0525186453574467","0.0441828913523896","0.0608543993625039"
"Paid","2012","35-65 y.","Other degree","101","0.216732242095863","0.178790621509341","0.254673862682385"
"Paid","2012","35-65 y.","no degree/no degree yet","24","","",""
"Paid","2012","66 and older","lower secondary degree","9","","",""
"Paid","2012","66 and older","secondary school degree","3","","",""
"Paid","2012","66 and older","college entrance qualification","2","","",""
"Paid","2012","66 and older","Other degree","","","",""
"Paid","2012","66 and older","no degree/no degree yet","","","",""
"Not paid","2012","16-34 y.","lower secondary degree","26","","",""
"Not paid","2012","16-34 y.","secondary school degree","94","0.117021212755334","0.0954370242107953","0.138605401299874"
"Not paid","2012","16-34 y.","college entrance qualification","202","0.235774108016533","0.208057209956961","0.263491006076106"
"Not paid","2012","16-34 y.","Other degree","9","","",""
"Not paid","2012","16-34 y.","no degree/no degree yet","3","","",""
"Not paid","2012","35-65 y.","lower secondary degree","163","0.0783059861037138","0.0651545798127731","0.0914573923946545"
"Not paid","2012","35-65 y.","secondary school degree","348","0.136878236121876","0.124510433329698","0.149246038914055"
"Not paid","2012","35-65 y.","college entrance qualification","829","0.285027353400019","0.268158297422166","0.301896409377872"
"Not paid","2012","35-65 y.","Other degree","78","0.189669375701091","0.153567586711541","0.22577116469064"
"Not paid","2012","35-65 y.","no degree/no degree yet","6","","",""
"Not paid","2012","66 and older","lower secondary degree","5","","",""
"Not paid","2012","66 and older","secondary school degree","4","","",""
"Not paid","2012","66 and older","college entrance qualification","7","","",""
"Not paid","2012","66 and older","Other degree","","","",""
"Not paid","2012","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2013","16-34 y.","lower secondary degree","194","0.453831156328105","0.409430934436517","0.498231378219693"
"Acclaimed","2013","16-34 y.","secondary school degree","488","0.547884132508956","0.515775894279726","0.579992370738187"
"Acclaimed","2013","16-34 y.","college entrance qualification","518","0.509386375330387","0.477845198080551","0.540927552580223"
"Acclaimed","2013","16-34 y.","Other degree","93","0.328724898247062","0.269783593246221","0.387666203247903"
"Acclaimed","2013","16-34 y.","no degree/no degree yet","18","","",""
"Acclaimed","2013","35-65 y.","lower secondary degree","763","0.536410153242252","0.511055706457177","0.561764600027328"
"Acclaimed","2013","35-65 y.","secondary school degree","1584","0.539571465668357","0.52107326712469","0.558069664212023"
"Acclaimed","2013","35-65 y.","college entrance qualification","1324","0.496543868822881","0.477507470523614","0.515580267122148"
"Acclaimed","2013","35-65 y.","Other degree","448","0.414931494789979","0.385708256978556","0.444154732601402"
"Acclaimed","2013","35-65 y.","no degree/no degree yet","34","0.464643132891737","0.354662555402094","0.574623710381379"
"Acclaimed","2013","66 and older","lower secondary degree","8","","",""
"Acclaimed","2013","66 and older","secondary school degree","3","","",""
"Acclaimed","2013","66 and older","college entrance qualification","1","","",""
"Acclaimed","2013","66 and older","Other degree","","","",""
"Acclaimed","2013","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2013","16-34 y.","lower secondary degree","148","0.32448977790373","0.282736459399704","0.366243096407755"
"Partly, partly","2013","16-34 y.","secondary school degree","225","0.22210578165207","0.19529018625299","0.24892137705115"
"Partly, partly","2013","16-34 y.","college entrance qualification","169","0.199405020254439","0.174195829206709","0.22461421130217"
"Partly, partly","2013","16-34 y.","Other degree","57","0.271728495751224","0.215911375189758","0.327545616312691"
"Partly, partly","2013","16-34 y.","no degree/no degree yet","15","","",""
"Partly, partly","2013","35-65 y.","lower secondary degree","328","0.213767504533997","0.192923314459036","0.234611694608958"
"Partly, partly","2013","35-65 y.","secondary school degree","575","0.224567168362165","0.209080105619329","0.240054231105"
"Partly, partly","2013","35-65 y.","college entrance qualification","389","0.158746799637614","0.144833151763473","0.172660447511754"
"Partly, partly","2013","35-65 y.","Other degree","238","0.215579080113829","0.191188919357343","0.239969240870314"
"Partly, partly","2013","35-65 y.","no degree/no degree yet","15","","",""
"Partly, partly","2013","66 and older","lower secondary degree","","","",""
"Partly, partly","2013","66 and older","secondary school degree","2","","",""
"Partly, partly","2013","66 and older","college entrance qualification","","","",""
"Partly, partly","2013","66 and older","Other degree","","","",""
"Partly, partly","2013","66 and older","no degree/no degree yet","","","",""
"Paid","2013","16-34 y.","lower secondary degree","99","0.166566989334161","0.133338978555773","0.199795000112549"
"Paid","2013","16-34 y.","secondary school degree","122","0.119733509355993","0.0987893862821227","0.140677632429864"
"Paid","2013","16-34 y.","college entrance qualification","75","0.0766123338718019","0.0598310256049125","0.0933936421386912"
"Paid","2013","16-34 y.","Other degree","60","0.197954097031279","0.147958122568707","0.247950071493851"
"Paid","2013","16-34 y.","no degree/no degree yet","23","","",""
"Paid","2013","35-65 y.","lower secondary degree","268","0.173868320456392","0.154598682551485","0.1931379583613"
"Paid","2013","35-65 y.","secondary school degree","285","0.0921775137395304","0.0814416547962424","0.102913372682818"
"Paid","2013","35-65 y.","college entrance qualification","138","0.0516953028849491","0.0432653597120598","0.0601252460578384"
"Paid","2013","35-65 y.","Other degree","272","0.213623827205971","0.189314284430796","0.237933369981146"
"Paid","2013","35-65 y.","no degree/no degree yet","27","","",""
"Paid","2013","66 and older","lower secondary degree","3","","",""
"Paid","2013","66 and older","secondary school degree","1","","",""
"Paid","2013","66 and older","college entrance qualification","2","","",""
"Paid","2013","66 and older","Other degree","1","","",""
"Paid","2013","66 and older","no degree/no degree yet","","","",""
"Not paid","2013","16-34 y.","lower secondary degree","42","0.0551120764340036","0.0347609683007275","0.0754631845672798"
"Not paid","2013","16-34 y.","secondary school degree","88","0.11027657648298","0.0900688995446002","0.13048425342136"
"Not paid","2013","16-34 y.","college entrance qualification","203","0.214596270543372","0.188693751659563","0.24049878942718"
"Not paid","2013","16-34 y.","Other degree","34","0.201592508970434","0.151253730302239","0.25193128763863"
"Not paid","2013","16-34 y.","no degree/no degree yet","4","","",""
"Not paid","2013","35-65 y.","lower secondary degree","127","0.0759540217673579","0.0624842305479104","0.0894238129868055"
"Not paid","2013","35-65 y.","secondary school degree","345","0.143683852229948","0.130665833792643","0.156701870667254"
"Not paid","2013","35-65 y.","college entrance qualification","799","0.293014028654556","0.275684978488683","0.31034307882043"
"Not paid","2013","35-65 y.","Other degree","134","0.155865597890221","0.134351769169036","0.177379426611407"
"Not paid","2013","35-65 y.","no degree/no degree yet","3","","",""
"Not paid","2013","66 and older","lower secondary degree","6","","",""
"Not paid","2013","66 and older","secondary school degree","","","",""
"Not paid","2013","66 and older","college entrance qualification","3","","",""
"Not paid","2013","66 and older","Other degree","1","","",""
"Not paid","2013","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2014","16-34 y.","lower secondary degree","170","0.443368823560047","0.395340932219835","0.49139671490026"
"Acclaimed","2014","16-34 y.","secondary school degree","405","0.540813754256044","0.50566113093792","0.575966377574167"
"Acclaimed","2014","16-34 y.","college entrance qualification","482","0.543518691394646","0.510664825442169","0.576372557347123"
"Acclaimed","2014","16-34 y.","Other degree","77","0.38233813897694","0.312121767449389","0.452554510504492"
"Acclaimed","2014","16-34 y.","no degree/no degree yet","7","","",""
"Acclaimed","2014","35-65 y.","lower secondary degree","641","0.482481829799335","0.4558756987447","0.509087960853971"
"Acclaimed","2014","35-65 y.","secondary school degree","1475","0.542992224478212","0.523829628332537","0.562154820623887"
"Acclaimed","2014","35-65 y.","college entrance qualification","1288","0.496798046824757","0.477523733428279","0.516072360221234"
"Acclaimed","2014","35-65 y.","Other degree","359","0.409494923534402","0.376591542563007","0.442398304505798"
"Acclaimed","2014","35-65 y.","no degree/no degree yet","22","","",""
"Acclaimed","2014","66 and older","lower secondary degree","6","","",""
"Acclaimed","2014","66 and older","secondary school degree","3","","",""
"Acclaimed","2014","66 and older","college entrance qualification","1","","",""
"Acclaimed","2014","66 and older","Other degree","2","","",""
"Acclaimed","2014","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2014","16-34 y.","lower secondary degree","114","0.274443636974755","0.231302723105089","0.31758455084442"
"Partly, partly","2014","16-34 y.","secondary school degree","207","0.239625375020003","0.209514758263092","0.269735991776914"
"Partly, partly","2014","16-34 y.","college entrance qualification","156","0.198496068686947","0.172187542311146","0.224804595062748"
"Partly, partly","2014","16-34 y.","Other degree","38","0.211633685630441","0.152614174638728","0.270653196622155"
"Partly, partly","2014","16-34 y.","no degree/no degree yet","5","","",""
"Partly, partly","2014","35-65 y.","lower secondary degree","365","0.274095388603547","0.25034508937865","0.297845687828445"
"Partly, partly","2014","35-65 y.","secondary school degree","571","0.223738732010343","0.207707374774232","0.239770089246453"
"Partly, partly","2014","35-65 y.","college entrance qualification","443","0.17806453549393","0.163316798203831","0.19281227278403"
"Partly, partly","2014","35-65 y.","Other degree","191","0.203200369788972","0.176276266002124","0.23012447357582"
"Partly, partly","2014","35-65 y.","no degree/no degree yet","11","","",""
"Partly, partly","2014","66 and older","lower secondary degree","3","","",""
"Partly, partly","2014","66 and older","secondary school degree","1","","",""
"Partly, partly","2014","66 and older","college entrance qualification","2","","",""
"Partly, partly","2014","66 and older","Other degree","","","",""
"Partly, partly","2014","66 and older","no degree/no degree yet","","","",""
"Paid","2014","16-34 y.","lower secondary degree","90","0.20357771612657","0.164649545017015","0.242505887236124"
"Paid","2014","16-34 y.","secondary school degree","90","0.123163326912412","0.0999819355279186","0.146344718296905"
"Paid","2014","16-34 y.","college entrance qualification","74","0.0667851821615574","0.0503187841087017","0.0832515802144131"
"Paid","2014","16-34 y.","Other degree","41","0.256106757645422","0.193039346319413","0.319174168971432"
"Paid","2014","16-34 y.","no degree/no degree yet","16","","",""
"Paid","2014","35-65 y.","lower secondary degree","247","0.170147175530705","0.150139743336729","0.190154607724681"
"Paid","2014","35-65 y.","secondary school degree","240","0.0885857332873633","0.0776553459944858","0.0995161205802408"
"Paid","2014","35-65 y.","college entrance qualification","131","0.0594465634481646","0.0503312222104004","0.0685619046859288"
"Paid","2014","35-65 y.","Other degree","195","0.215769482711864","0.188244863057921","0.243294102365808"
"Paid","2014","35-65 y.","no degree/no degree yet","26","","",""
"Paid","2014","66 and older","lower secondary degree","9","","",""
"Paid","2014","66 and older","secondary school degree","2","","",""
"Paid","2014","66 and older","college entrance qualification","1","","",""
"Paid","2014","66 and older","Other degree","2","","",""
"Paid","2014","66 and older","no degree/no degree yet","","","",""
"Not paid","2014","16-34 y.","lower secondary degree","37","0.0786098233386285","0.0525910163721394","0.104628630305118"
"Not paid","2014","16-34 y.","secondary school degree","70","0.0963975438115414","0.0755784833526626","0.11721660427042"
"Not paid","2014","16-34 y.","college entrance qualification","171","0.19120005775685","0.165262307483659","0.21713780803004"
"Not paid","2014","16-34 y.","Other degree","28","","",""
"Not paid","2014","16-34 y.","no degree/no degree yet","5","","",""
"Not paid","2014","35-65 y.","lower secondary degree","102","0.0732756060664125","0.059400591411136","0.087150620721689"
"Not paid","2014","35-65 y.","secondary school degree","310","0.144683310224082","0.131151109270908","0.158215511177256"
"Not paid","2014","35-65 y.","college entrance qualification","723","0.265690854233148","0.24866356204655","0.282718146419746"
"Not paid","2014","35-65 y.","Other degree","113","0.171535223964761","0.146310981745258","0.196759466184264"
"Not paid","2014","35-65 y.","no degree/no degree yet","3","","",""
"Not paid","2014","66 and older","lower secondary degree","5","","",""
"Not paid","2014","66 and older","secondary school degree","3","","",""
"Not paid","2014","66 and older","college entrance qualification","3","","",""
"Not paid","2014","66 and older","Other degree","1","","",""
"Not paid","2014","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2015","16-34 y.","lower secondary degree","","","",""
"Acclaimed","2015","16-34 y.","secondary school degree","","","",""
"Acclaimed","2015","16-34 y.","college entrance qualification","","","",""
"Acclaimed","2015","16-34 y.","Other degree","","","",""
"Acclaimed","2015","16-34 y.","no degree/no degree yet","","","",""
"Acclaimed","2015","35-65 y.","lower secondary degree","","","",""
"Acclaimed","2015","35-65 y.","secondary school degree","","","",""
"Acclaimed","2015","35-65 y.","college entrance qualification","","","",""
"Acclaimed","2015","35-65 y.","Other degree","","","",""
"Acclaimed","2015","35-65 y.","no degree/no degree yet","","","",""
"Acclaimed","2015","66 and older","lower secondary degree","","","",""
"Acclaimed","2015","66 and older","secondary school degree","","","",""
"Acclaimed","2015","66 and older","college entrance qualification","","","",""
"Acclaimed","2015","66 and older","Other degree","","","",""
"Acclaimed","2015","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2015","16-34 y.","lower secondary degree","","","",""
"Partly, partly","2015","16-34 y.","secondary school degree","","","",""
"Partly, partly","2015","16-34 y.","college entrance qualification","","","",""
"Partly, partly","2015","16-34 y.","Other degree","","","",""
"Partly, partly","2015","16-34 y.","no degree/no degree yet","","","",""
"Partly, partly","2015","35-65 y.","lower secondary degree","","","",""
"Partly, partly","2015","35-65 y.","secondary school degree","","","",""
"Partly, partly","2015","35-65 y.","college entrance qualification","","","",""
"Partly, partly","2015","35-65 y.","Other degree","","","",""
"Partly, partly","2015","35-65 y.","no degree/no degree yet","","","",""
"Partly, partly","2015","66 and older","lower secondary degree","","","",""
"Partly, partly","2015","66 and older","secondary school degree","","","",""
"Partly, partly","2015","66 and older","college entrance qualification","","","",""
"Partly, partly","2015","66 and older","Other degree","","","",""
"Partly, partly","2015","66 and older","no degree/no degree yet","","","",""
"Paid","2015","16-34 y.","lower secondary degree","","","",""
"Paid","2015","16-34 y.","secondary school degree","","","",""
"Paid","2015","16-34 y.","college entrance qualification","","","",""
"Paid","2015","16-34 y.","Other degree","","","",""
"Paid","2015","16-34 y.","no degree/no degree yet","","","",""
"Paid","2015","35-65 y.","lower secondary degree","","","",""
"Paid","2015","35-65 y.","secondary school degree","","","",""
"Paid","2015","35-65 y.","college entrance qualification","","","",""
"Paid","2015","35-65 y.","Other degree","","","",""
"Paid","2015","35-65 y.","no degree/no degree yet","","","",""
"Paid","2015","66 and older","lower secondary degree","","","",""
"Paid","2015","66 and older","secondary school degree","","","",""
"Paid","2015","66 and older","college entrance qualification","","","",""
"Paid","2015","66 and older","Other degree","","","",""
"Paid","2015","66 and older","no degree/no degree yet","","","",""
"Not paid","2015","16-34 y.","lower secondary degree","","","",""
"Not paid","2015","16-34 y.","secondary school degree","","","",""
"Not paid","2015","16-34 y.","college entrance qualification","","","",""
"Not paid","2015","16-34 y.","Other degree","","","",""
"Not paid","2015","16-34 y.","no degree/no degree yet","","","",""
"Not paid","2015","35-65 y.","lower secondary degree","","","",""
"Not paid","2015","35-65 y.","secondary school degree","","","",""
"Not paid","2015","35-65 y.","college entrance qualification","","","",""
"Not paid","2015","35-65 y.","Other degree","","","",""
"Not paid","2015","35-65 y.","no degree/no degree yet","","","",""
"Not paid","2015","66 and older","lower secondary degree","","","",""
"Not paid","2015","66 and older","secondary school degree","","","",""
"Not paid","2015","66 and older","college entrance qualification","","","",""
