"plb0195_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2002","lower secondary degree","(Married) couple without C. ","254","0.514360047863123","0.471361357328639","0.557358738397608"
"Acclaimed","2002","lower secondary degree","Single parent ","54","0.530933419659311","0.433608359354982","0.62825847996364"
"Acclaimed","2002","lower secondary degree","Couple + C. LE 16 ","213","0.416299143098264","0.37479930793908","0.457798978257447"
"Acclaimed","2002","lower secondary degree","Couple + C. GT 16 ","165","0.467035179841701","0.417004030614345","0.517066329069056"
"Acclaimed","2002","lower secondary degree","Couple + C. LE and GT 16","85","0.520618456464304","0.447021154663394","0.594215758265213"
"Acclaimed","2002","secondary school degree","1-pers.-HH","177","0.552810272711179","0.49980443500093","0.605816110421428"
"Acclaimed","2002","secondary school degree","(Married) couple without C. ","380","0.513714489876031","0.477800124586361","0.549628855165701"
"Acclaimed","2002","secondary school degree","Single parent ","96","0.602350514053617","0.525550615355801","0.679150412751433"
"Acclaimed","2002","secondary school degree","Couple + C. LE 16 ","406","0.484007743995918","0.449844434978737","0.518171053013099"
"Acclaimed","2002","secondary school degree","Couple + C. GT 16 ","321","0.570349836527855","0.53067404036173","0.610025632693979"
"Acclaimed","2002","secondary school degree","Couple + C. LE and GT 16","148","0.553872725267616","0.496262516125539","0.611482934409692"
"Acclaimed","2002","college entrance qualification","1-pers.-HH","141","0.425087493986353","0.372228548557497","0.477946439415208"
"Acclaimed","2002","college entrance qualification","(Married) couple without C. ","306","0.418803100590138","0.383727276497293","0.453878924682983"
"Acclaimed","2002","college entrance qualification","Single parent ","33","0.501804070222165","0.391548199659142","0.612059940785187"
"Acclaimed","2002","college entrance qualification","Couple + C. LE 16 ","286","0.436818868198538","0.40086346648453","0.472774269912547"
"Acclaimed","2002","college entrance qualification","Couple + C. GT 16 ","165","0.462321736677349","0.414696138949969","0.509947334404729"
"Acclaimed","2002","college entrance qualification","Couple + C. LE and GT 16","70","0.40699202428051","0.336952948684801","0.477031099876218"
"Acclaimed","2002","Other degree","1-pers.-HH","5","","",""
"Acclaimed","2002","Other degree","(Married) couple without C. ","25","","",""
"Acclaimed","2002","Other degree","Single parent ","7","","",""
"Acclaimed","2002","Other degree","Couple + C. LE 16 ","34","0.374804036679213","0.281770049541492","0.467838023816935"
"Acclaimed","2002","Other degree","Couple + C. GT 16 ","29","","",""
"Acclaimed","2002","Other degree","Couple + C. LE and GT 16","11","","",""
"Acclaimed","2002","no degree/no degree yet","1-pers.-HH","1","","",""
"Acclaimed","2002","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Acclaimed","2002","no degree/no degree yet","Single parent ","","","",""
"Acclaimed","2002","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Acclaimed","2002","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Acclaimed","2002","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Partly, partly","2002","lower secondary degree","1-pers.-HH","52","0.25187441143349","0.191713781890735","0.312035040976245"
"Partly, partly","2002","lower secondary degree","(Married) couple without C. ","117","0.223372583993343","0.187539374795498","0.259205793191187"
"Partly, partly","2002","lower secondary degree","Single parent ","24","","",""
"Partly, partly","2002","lower secondary degree","Couple + C. LE 16 ","160","0.281904334650096","0.244026034837211","0.31978263446298"
"Partly, partly","2002","lower secondary degree","Couple + C. GT 16 ","96","0.251764454396776","0.208240055247998","0.295288853545553"
"Partly, partly","2002","lower secondary degree","Couple + C. LE and GT 16","42","0.181316822248188","0.124557337983004","0.238076306513373"
"Partly, partly","2002","secondary school degree","1-pers.-HH","80","0.238819451052638","0.193365835988115","0.28427306611716"
"Partly, partly","2002","secondary school degree","(Married) couple without C. ","144","0.177866621393603","0.150388945821515","0.20534429696569"
"Partly, partly","2002","secondary school degree","Single parent ","27","","",""
"Partly, partly","2002","secondary school degree","Couple + C. LE 16 ","196","0.233119975059508","0.204215463218239","0.262024486900778"
"Partly, partly","2002","secondary school degree","Couple + C. GT 16 ","126","0.20799256858322","0.175462420787272","0.240522716379169"
"Partly, partly","2002","secondary school degree","Couple + C. LE and GT 16","72","0.231392043338688","0.182516485970859","0.280267600706517"
"Partly, partly","2002","college entrance qualification","1-pers.-HH","69","0.221310675168924","0.176923066928847","0.265698283409001"
"Partly, partly","2002","college entrance qualification","(Married) couple without C. ","107","0.134611871966214","0.110346416737713","0.158877327194714"
"Partly, partly","2002","college entrance qualification","Single parent ","16","","",""
"Partly, partly","2002","college entrance qualification","Couple + C. LE 16 ","115","0.14177657417363","0.116489893516424","0.167063254830836"
"Partly, partly","2002","college entrance qualification","Couple + C. GT 16 ","70","0.168406769591575","0.132659548336452","0.204153990846698"
"Partly, partly","2002","college entrance qualification","Couple + C. LE and GT 16","28","","",""
"Partly, partly","2002","Other degree","1-pers.-HH","2","","",""
"Partly, partly","2002","Other degree","(Married) couple without C. ","13","","",""
"Partly, partly","2002","Other degree","Single parent ","4","","",""
"Partly, partly","2002","Other degree","Couple + C. LE 16 ","19","","",""
"Partly, partly","2002","Other degree","Couple + C. GT 16 ","14","","",""
"Partly, partly","2002","Other degree","Couple + C. LE and GT 16","9","","",""
"Partly, partly","2002","no degree/no degree yet","1-pers.-HH","2","","",""
"Partly, partly","2002","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Partly, partly","2002","no degree/no degree yet","Single parent ","","","",""
"Partly, partly","2002","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Partly, partly","2002","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Partly, partly","2002","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Paid","2002","lower secondary degree","1-pers.-HH","31","0.16398298281552","0.112668489743221","0.215297475887818"
"Paid","2002","lower secondary degree","(Married) couple without C. ","81","0.15796108892495","0.126584512706843","0.189337665143056"
"Paid","2002","lower secondary degree","Single parent ","14","","",""
"Paid","2002","lower secondary degree","Couple + C. LE 16 ","124","0.226419645477363","0.191185948346792","0.261653342607935"
"Paid","2002","lower secondary degree","Couple + C. GT 16 ","83","0.206898043129182","0.166276247972332","0.247519838286032"
"Paid","2002","lower secondary degree","Couple + C. LE and GT 16","30","0.197264650629158","0.138641077450176","0.255888223808141"
"Paid","2002","secondary school degree","1-pers.-HH","40","0.090937595619724","0.060285630465868","0.12158956077358"
"Paid","2002","secondary school degree","(Married) couple without C. ","77","0.13217905014496","0.107842556749849","0.156515543540072"
"Paid","2002","secondary school degree","Single parent ","11","","",""
"Paid","2002","secondary school degree","Couple + C. LE 16 ","103","0.142485636970279","0.118590010115109","0.166381263825449"
"Paid","2002","secondary school degree","Couple + C. GT 16 ","57","0.0861054532856318","0.0636221110820984","0.108588795489165"
"Paid","2002","secondary school degree","Couple + C. LE and GT 16","28","","",""
"Paid","2002","college entrance qualification","1-pers.-HH","18","","",""
"Paid","2002","college entrance qualification","(Married) couple without C. ","35","0.0464470626968801","0.0314849532839688","0.0614091721097913"
"Paid","2002","college entrance qualification","Single parent ","5","","",""
"Paid","2002","college entrance qualification","Couple + C. LE 16 ","48","0.081418609920468","0.0615937528230216","0.101243467017914"
"Paid","2002","college entrance qualification","Couple + C. GT 16 ","27","","",""
"Paid","2002","college entrance qualification","Couple + C. LE and GT 16","12","","",""
"Paid","2002","Other degree","1-pers.-HH","5","","",""
"Paid","2002","Other degree","(Married) couple without C. ","19","","",""
"Paid","2002","Other degree","Single parent ","6","","",""
"Paid","2002","Other degree","Couple + C. LE 16 ","43","0.449182430069035","0.353584895084656","0.544779965053415"
"Paid","2002","Other degree","Couple + C. GT 16 ","13","","",""
"Paid","2002","Other degree","Couple + C. LE and GT 16","9","","",""
"Paid","2002","no degree/no degree yet","1-pers.-HH","","","",""
"Paid","2002","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Paid","2002","no degree/no degree yet","Single parent ","4","","",""
"Paid","2002","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Paid","2002","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Paid","2002","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Not paid","2002","lower secondary degree","1-pers.-HH","19","","",""
"Not paid","2002","lower secondary degree","(Married) couple without C. ","67","0.104306279218584","0.078009691122037","0.130602867315131"
"Not paid","2002","lower secondary degree","Single parent ","9","","",""
"Not paid","2002","lower secondary degree","Couple + C. LE 16 ","45","0.0753768767742772","0.0531514611020514","0.0976022924465031"
"Not paid","2002","lower secondary degree","Couple + C. GT 16 ","38","0.0743023226323419","0.0480025380396783","0.100602107225006"
"Not paid","2002","lower secondary degree","Couple + C. LE and GT 16","20","","",""
"Not paid","2002","secondary school degree","1-pers.-HH","41","0.117432680616459","0.0831118216119085","0.151753539621011"
"Not paid","2002","secondary school degree","(Married) couple without C. ","143","0.176239838585406","0.148861060677637","0.203618616493176"
"Not paid","2002","secondary school degree","Single parent ","22","","",""
"Not paid","2002","secondary school degree","Couple + C. LE 16 ","117","0.140386643974295","0.11663866500765","0.16413462294094"
"Not paid","2002","secondary school degree","Couple + C. GT 16 ","94","0.135552141603293","0.108116185956792","0.162988097249795"
"Not paid","2002","secondary school degree","Couple + C. LE and GT 16","38","0.116092300712579","0.0789669776172331","0.153217623807925"
"Not paid","2002","college entrance qualification","1-pers.-HH","108","0.292417953801998","0.243780719465451","0.341055188138545"
"Not paid","2002","college entrance qualification","(Married) couple without C. ","312","0.400137964746769","0.365306490001521","0.434969439492016"
"Not paid","2002","college entrance qualification","Single parent ","25","","",""
"Not paid","2002","college entrance qualification","Couple + C. LE 16 ","282","0.339985947707364","0.305646249252116","0.374325646162612"
"Not paid","2002","college entrance qualification","Couple + C. GT 16 ","159","0.319366006941563","0.274830314928495","0.36390169895463"
"Not paid","2002","college entrance qualification","Couple + C. LE and GT 16","79","0.325839878462002","0.259020745484405","0.392659011439599"
"Not paid","2002","Other degree","1-pers.-HH","2","","",""
"Not paid","2002","Other degree","(Married) couple without C. ","7","","",""
"Not paid","2002","Other degree","Single parent ","1","","",""
"Not paid","2002","Other degree","Couple + C. LE 16 ","8","","",""
"Not paid","2002","Other degree","Couple + C. GT 16 ","6","","",""
"Not paid","2002","Other degree","Couple + C. LE and GT 16","5","","",""
"Not paid","2002","no degree/no degree yet","1-pers.-HH","","","",""
"Not paid","2002","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Not paid","2002","no degree/no degree yet","Single parent ","1","","",""
"Not paid","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Not paid","2002","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Not paid","2002","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Acclaimed","2003","lower secondary degree","1-pers.-HH","87","0.477939217257525","0.405567410442789","0.550311024072261"
"Acclaimed","2003","lower secondary degree","(Married) couple without C. ","231","0.503069053709981","0.458617005237216","0.547521102182746"
"Acclaimed","2003","lower secondary degree","Single parent ","60","0.595554669661675","0.502562381933354","0.688546957389997"
"Acclaimed","2003","lower secondary degree","Couple + C. LE 16 ","198","0.434520765009008","0.39003690143737","0.479004628580647"
"Acclaimed","2003","lower secondary degree","Couple + C. GT 16 ","187","0.57335492104201","0.522959349896868","0.623750492187152"
"Acclaimed","2003","lower secondary degree","Couple + C. LE and GT 16","89","0.520305653177033","0.447724482375427","0.592886823978639"
"Acclaimed","2003","secondary school degree","1-pers.-HH","178","0.581842754304637","0.528943751400728","0.634741757208546"
"Acclaimed","2003","secondary school degree","(Married) couple without C. ","418","0.59488845668675","0.559325518857468","0.630451394516033"
"Acclaimed","2003","secondary school degree","Single parent ","96","0.666914433027394","0.592232536013419","0.741596330041369"
"Acclaimed","2003","secondary school degree","Couple + C. LE 16 ","366","0.483491194044132","0.447215354166278","0.519767033921986"
"Acclaimed","2003","secondary school degree","Couple + C. GT 16 ","333","0.588784785202388","0.54973703193624","0.627832538468535"
"Acclaimed","2003","secondary school degree","Couple + C. LE and GT 16","147","0.563382354085013","0.504657077410019","0.622107630760006"
"Acclaimed","2003","college entrance qualification","1-pers.-HH","140","0.468448880335704","0.413860627287261","0.523037133384146"
"Acclaimed","2003","college entrance qualification","(Married) couple without C. ","318","0.477886901509472","0.441576943769641","0.514196859249303"
"Acclaimed","2003","college entrance qualification","Single parent ","39","0.579108276505777","0.469544783781564","0.688671769229991"
"Acclaimed","2003","college entrance qualification","Couple + C. LE 16 ","283","0.427186315480949","0.390060905180544","0.464311725781355"
"Acclaimed","2003","college entrance qualification","Couple + C. GT 16 ","170","0.432569569719968","0.384846077736109","0.480293061703826"
"Acclaimed","2003","college entrance qualification","Couple + C. LE and GT 16","62","0.366048303178139","0.293420648157252","0.438675958199025"
"Acclaimed","2003","Other degree","1-pers.-HH","8","","",""
"Acclaimed","2003","Other degree","(Married) couple without C. ","18","","",""
"Acclaimed","2003","Other degree","Single parent ","8","","",""
"Acclaimed","2003","Other degree","Couple + C. LE 16 ","32","0.433199287192034","0.330252653906092","0.536145920477976"
"Acclaimed","2003","Other degree","Couple + C. GT 16 ","26","","",""
"Acclaimed","2003","Other degree","Couple + C. LE and GT 16","18","","",""
"Acclaimed","2003","no degree/no degree yet","1-pers.-HH","3","","",""
"Acclaimed","2003","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Acclaimed","2003","no degree/no degree yet","Single parent ","2","","",""
"Acclaimed","2003","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Acclaimed","2003","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Acclaimed","2003","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Partly, partly","2003","lower secondary degree","1-pers.-HH","48","0.267816289725908","0.203658252097708","0.331974327354108"
"Partly, partly","2003","lower secondary degree","(Married) couple without C. ","106","0.21979430223592","0.18297778267878","0.256610821793061"
"Partly, partly","2003","lower secondary degree","Single parent ","20","","",""
"Partly, partly","2003","lower secondary degree","Couple + C. LE 16 ","141","0.292523111910849","0.251698212591733","0.333348011229964"
"Partly, partly","2003","lower secondary degree","Couple + C. GT 16 ","76","0.174602890808951","0.135921292056284","0.213284489561619"
"Partly, partly","2003","lower secondary degree","Couple + C. LE and GT 16","46","0.200503599014349","0.142335919362972","0.258671278665726"
"Partly, partly","2003","secondary school degree","1-pers.-HH","71","0.183181651464913","0.141697846372142","0.224665456557685"
"Partly, partly","2003","secondary school degree","(Married) couple without C. ","121","0.155663264716655","0.12940031753406","0.181926211899249"
"Partly, partly","2003","secondary school degree","Single parent ","31","0.179247450187182","0.118471047744554","0.240023852629811"
"Partly, partly","2003","secondary school degree","Couple + C. LE 16 ","175","0.236975295358029","0.206107531925712","0.267843058790346"
"Partly, partly","2003","secondary school degree","Couple + C. GT 16 ","127","0.212712148679572","0.180237377794271","0.245186919564873"
"Partly, partly","2003","secondary school degree","Couple + C. LE and GT 16","54","0.192857632894878","0.146141563200952","0.239573702588804"
"Partly, partly","2003","college entrance qualification","1-pers.-HH","55","0.179527793760717","0.13754287099431","0.221512716527123"
"Partly, partly","2003","college entrance qualification","(Married) couple without C. ","104","0.138857250207309","0.11372086977545","0.163993630639168"
"Partly, partly","2003","college entrance qualification","Single parent ","8","","",""
"Partly, partly","2003","college entrance qualification","Couple + C. LE 16 ","92","0.140138171220659","0.11408572778849","0.166190614652829"
"Partly, partly","2003","college entrance qualification","Couple + C. GT 16 ","69","0.191967039869568","0.154028921026349","0.229905158712787"
"Partly, partly","2003","college entrance qualification","Couple + C. LE and GT 16","35","0.230185087787421","0.166719765318066","0.293650410256777"
"Partly, partly","2003","Other degree","1-pers.-HH","2","","",""
"Partly, partly","2003","Other degree","(Married) couple without C. ","15","","",""
"Partly, partly","2003","Other degree","Single parent ","4","","",""
"Partly, partly","2003","Other degree","Couple + C. LE 16 ","19","","",""
"Partly, partly","2003","Other degree","Couple + C. GT 16 ","10","","",""
"Partly, partly","2003","Other degree","Couple + C. LE and GT 16","4","","",""
"Partly, partly","2003","no degree/no degree yet","1-pers.-HH","","","",""
"Partly, partly","2003","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Partly, partly","2003","no degree/no degree yet","Single parent ","","","",""
"Partly, partly","2003","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Partly, partly","2003","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Partly, partly","2003","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Paid","2003","lower secondary degree","1-pers.-HH","25","","",""
"Paid","2003","lower secondary degree","(Married) couple without C. ","75","0.1621727580425","0.129401271150361","0.194944244934638"
"Paid","2003","lower secondary degree","Single parent ","20","","",""
"Paid","2003","lower secondary degree","Couple + C. LE 16 ","97","0.200305118620633","0.164388364354625","0.23622187288664"
"Paid","2003","lower secondary degree","Couple + C. GT 16 ","70","0.183827690389199","0.14435982643445","0.223295554343948"
"Paid","2003","lower secondary degree","Couple + C. LE and GT 16","34","0.230158035881887","0.169003840168824","0.29131223159495"
"Paid","2003","secondary school degree","1-pers.-HH","34","0.0913120601079156","0.0604200399024013","0.12220408031343"
"Paid","2003","secondary school degree","(Married) couple without C. ","68","0.114234988241376","0.0911913323220518","0.137278644160701"
"Paid","2003","secondary school degree","Single parent ","10","","",""
"Paid","2003","secondary school degree","Couple + C. LE 16 ","86","0.145245060413413","0.11966769416693","0.170822426659897"
"Paid","2003","secondary school degree","Couple + C. GT 16 ","64","0.102694892962282","0.0786053995807928","0.126784386343772"
"Paid","2003","secondary school degree","Couple + C. LE and GT 16","32","0.118130243277349","0.0799133320735266","0.156347154481171"
"Paid","2003","college entrance qualification","1-pers.-HH","17","","",""
"Paid","2003","college entrance qualification","(Married) couple without C. ","45","0.0718070762075513","0.0530405610435039","0.0905735913715988"
"Paid","2003","college entrance qualification","Single parent ","12","","",""
"Paid","2003","college entrance qualification","Couple + C. LE 16 ","50","0.0954231003665374","0.073373261931124","0.117472938801951"
"Paid","2003","college entrance qualification","Couple + C. GT 16 ","24","","",""
"Paid","2003","college entrance qualification","Couple + C. LE and GT 16","11","","",""
"Paid","2003","Other degree","1-pers.-HH","1","","",""
"Paid","2003","Other degree","(Married) couple without C. ","18","","",""
"Paid","2003","Other degree","Single parent ","5","","",""
"Paid","2003","Other degree","Couple + C. LE 16 ","28","","",""
"Paid","2003","Other degree","Couple + C. GT 16 ","11","","",""
"Paid","2003","Other degree","Couple + C. LE and GT 16","14","","",""
"Paid","2003","no degree/no degree yet","1-pers.-HH","","","",""
"Paid","2003","no degree/no degree yet","(Married) couple without C. ","6","","",""
"Paid","2003","no degree/no degree yet","Single parent ","2","","",""
"Paid","2003","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Paid","2003","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Paid","2003","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"Not paid","2003","lower secondary degree","1-pers.-HH","23","","",""
"Not paid","2003","lower secondary degree","(Married) couple without C. ","74","0.114963886011599","0.0866048691825287","0.143322902840669"
"Not paid","2003","lower secondary degree","Single parent ","7","","",""
"Not paid","2003","lower secondary degree","Couple + C. LE 16 ","41","0.0726510044595102","0.0493576885879307","0.0959443203310897"
"Not paid","2003","lower secondary degree","Couple + C. GT 16 ","37","0.0682144977598397","0.0425257137984935","0.0939032817211859"
"Not paid","2003","lower secondary degree","Couple + C. LE and GT 16","13","","",""
"Not paid","2003","secondary school degree","1-pers.-HH","51","0.143663534122534","0.106047730052917","0.181279338192151"
"Not paid","2003","secondary school degree","(Married) couple without C. ","125","0.135213290355219","0.110441537159066","0.159985043551371"
"Not paid","2003","secondary school degree","Single parent ","16","","",""
"Not paid","2003","secondary school degree","Couple + C. LE 16 ","102","0.134288450184426","0.109537591900444","0.159039308468408"
"Not paid","2003","secondary school degree","Couple + C. GT 16 ","86","0.0958081731557576","0.0724512978790746","0.119165048432441"
"Not paid","2003","secondary school degree","Couple + C. LE and GT 16","41","0.125629769742761","0.086386356568514","0.164873182917007"
"Not paid","2003","college entrance qualification","1-pers.-HH","109","0.31147764920646","0.26081731617727","0.362137982235649"
"Not paid","2003","college entrance qualification","(Married) couple without C. ","260","0.311448772075668","0.277786585278931","0.345110958872404"
"Not paid","2003","college entrance qualification","Single parent ","19","","",""
"Not paid","2003","college entrance qualification","Couple + C. LE 16 ","257","0.337252412931854","0.301770460110067","0.372734365753641"
"Not paid","2003","college entrance qualification","Couple + C. GT 16 ","151","0.303988435804226","0.259680177431819","0.348296694176633"
"Not paid","2003","college entrance qualification","Couple + C. LE and GT 16","61","0.311416553444068","0.241600728385326","0.381232378502809"
"Not paid","2003","Other degree","1-pers.-HH","2","","",""
"Not paid","2003","Other degree","(Married) couple without C. ","7","","",""
"Not paid","2003","Other degree","Single parent ","2","","",""
"Not paid","2003","Other degree","Couple + C. LE 16 ","10","","",""
"Not paid","2003","Other degree","Couple + C. GT 16 ","6","","",""
"Not paid","2003","Other degree","Couple + C. LE and GT 16","4","","",""
"Not paid","2003","no degree/no degree yet","1-pers.-HH","","","",""
"Not paid","2003","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Not paid","2003","no degree/no degree yet","Single parent ","","","",""
"Not paid","2003","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Not paid","2003","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Not paid","2003","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Acclaimed","2004","lower secondary degree","1-pers.-HH","85","0.497121000723321","0.421739020207498","0.572502981239143"
"Acclaimed","2004","lower secondary degree","(Married) couple without C. ","258","0.561142411811901","0.517426066798445","0.604858756825358"
"Acclaimed","2004","lower secondary degree","Single parent ","52","0.589640712407452","0.491242243861517","0.688039180953387"
"Acclaimed","2004","lower secondary degree","Couple + C. LE 16 ","186","0.461684844644969","0.41494379238725","0.508425896902688"
"Acclaimed","2004","lower secondary degree","Couple + C. GT 16 ","172","0.484134788312721","0.431628691485444","0.536640885139998"
"Acclaimed","2004","lower secondary degree","Couple + C. LE and GT 16","66","0.359528759949795","0.285635093043433","0.433422426856157"
"Acclaimed","2004","secondary school degree","1-pers.-HH","177","0.574299138326428","0.519346412017728","0.629251864635129"
"Acclaimed","2004","secondary school degree","(Married) couple without C. ","394","0.519799898472524","0.484186254545895","0.555413542399154"
"Acclaimed","2004","secondary school degree","Single parent ","93","0.577860059449389","0.499083106474789","0.656637012423989"
"Acclaimed","2004","secondary school degree","Couple + C. LE 16 ","362","0.538959003661446","0.501656870210803","0.576261137112089"
"Acclaimed","2004","secondary school degree","Couple + C. GT 16 ","314","0.535337138034487","0.495528978159472","0.575145297909501"
"Acclaimed","2004","secondary school degree","Couple + C. LE and GT 16","128","0.490883263257962","0.428156774528537","0.553609751987387"
"Acclaimed","2004","college entrance qualification","1-pers.-HH","139","0.442151732738187","0.387306798004638","0.496996667471736"
"Acclaimed","2004","college entrance qualification","(Married) couple without C. ","327","0.436594592845898","0.400763598076153","0.472425587615643"
"Acclaimed","2004","college entrance qualification","Single parent ","31","0.445133889787622","0.32871096617911","0.561556813396134"
"Acclaimed","2004","college entrance qualification","Couple + C. LE 16 ","248","0.445211948613997","0.40615486118515","0.484269036042844"
"Acclaimed","2004","college entrance qualification","Couple + C. GT 16 ","180","0.473061487469962","0.426250679244543","0.519872295695382"
"Acclaimed","2004","college entrance qualification","Couple + C. LE and GT 16","69","0.434273758981211","0.357230528515877","0.511316989446544"
"Acclaimed","2004","Other degree","1-pers.-HH","4","","",""
"Acclaimed","2004","Other degree","(Married) couple without C. ","22","","",""
"Acclaimed","2004","Other degree","Single parent ","7","","",""
"Acclaimed","2004","Other degree","Couple + C. LE 16 ","35","0.535516653395733","0.424119448814083","0.646913857977384"
"Acclaimed","2004","Other degree","Couple + C. GT 16 ","20","","",""
"Acclaimed","2004","Other degree","Couple + C. LE and GT 16","12","","",""
"Acclaimed","2004","no degree/no degree yet","1-pers.-HH","1","","",""
"Acclaimed","2004","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Acclaimed","2004","no degree/no degree yet","Single parent ","1","","",""
"Acclaimed","2004","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Acclaimed","2004","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Acclaimed","2004","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Partly, partly","2004","lower secondary degree","1-pers.-HH","31","0.14446738562111","0.0914634728453017","0.197471298396919"
"Partly, partly","2004","lower secondary degree","(Married) couple without C. ","102","0.195442253403539","0.160509458619345","0.230375048187732"
"Partly, partly","2004","lower secondary degree","Single parent ","17","","",""
"Partly, partly","2004","lower secondary degree","Couple + C. LE 16 ","124","0.255497973636043","0.2146063792146","0.296389568057486"
"Partly, partly","2004","lower secondary degree","Couple + C. GT 16 ","77","0.269883156929634","0.223244874990233","0.316521438869034"
"Partly, partly","2004","lower secondary degree","Couple + C. LE and GT 16","41","0.271028752162357","0.202581902177786","0.339475602146928"
"Partly, partly","2004","secondary school degree","1-pers.-HH","49","0.141665226855165","0.102910214400475","0.180420239309854"
"Partly, partly","2004","secondary school degree","(Married) couple without C. ","153","0.20941284041986","0.180408451147855","0.238417229691865"
"Partly, partly","2004","secondary school degree","Single parent ","33","0.196903814185461","0.133477355571746","0.260330272799176"
"Partly, partly","2004","secondary school degree","Couple + C. LE 16 ","150","0.198781299942493","0.168917206566115","0.228645393318871"
"Partly, partly","2004","secondary school degree","Couple + C. GT 16 ","127","0.208336986705856","0.175922227357115","0.240751746054597"
"Partly, partly","2004","secondary school degree","Couple + C. LE and GT 16","56","0.245398125293437","0.191403847315954","0.29939240327092"
"Partly, partly","2004","college entrance qualification","1-pers.-HH","55","0.189023489271154","0.145786560264535","0.232260418277773"
"Partly, partly","2004","college entrance qualification","(Married) couple without C. ","97","0.164303022992533","0.137532529541051","0.191073516444015"
"Partly, partly","2004","college entrance qualification","Single parent ","10","","",""
"Partly, partly","2004","college entrance qualification","Couple + C. LE 16 ","87","0.128100875325666","0.101836802849177","0.154364947802156"
"Partly, partly","2004","college entrance qualification","Couple + C. GT 16 ","65","0.122033292311018","0.091344092800325","0.15272249182171"
"Partly, partly","2004","college entrance qualification","Couple + C. LE and GT 16","23","","",""
"Partly, partly","2004","Other degree","1-pers.-HH","1","","",""
"Partly, partly","2004","Other degree","(Married) couple without C. ","12","","",""
"Partly, partly","2004","Other degree","Single parent ","6","","",""
"Partly, partly","2004","Other degree","Couple + C. LE 16 ","15","","",""
"Partly, partly","2004","Other degree","Couple + C. GT 16 ","10","","",""
"Partly, partly","2004","Other degree","Couple + C. LE and GT 16","6","","",""
"Partly, partly","2004","no degree/no degree yet","1-pers.-HH","1","","",""
"Partly, partly","2004","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Partly, partly","2004","no degree/no degree yet","Single parent ","","","",""
"Partly, partly","2004","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Partly, partly","2004","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Partly, partly","2004","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Paid","2004","lower secondary degree","1-pers.-HH","32","0.215041326387827","0.153098773527822","0.276983879247832"
"Paid","2004","lower secondary degree","(Married) couple without C. ","67","0.128264001286649","0.0988068751866013","0.157721127386698"
"Paid","2004","lower secondary degree","Single parent ","21","","",""
"Paid","2004","lower secondary degree","Couple + C. LE 16 ","87","0.190462123538718","0.153646660234863","0.227277586842572"
"Paid","2004","lower secondary degree","Couple + C. GT 16 ","55","0.145537195321668","0.108486867850773","0.182587522792563"
"Paid","2004","lower secondary degree","Couple + C. LE and GT 16","30","0.186593451543067","0.126601551763988","0.246585351322147"
"Paid","2004","secondary school degree","1-pers.-HH","31","0.0877289657703812","0.0562876042592683","0.119170327281494"
"Paid","2004","secondary school degree","(Married) couple without C. ","61","0.0966907976048768","0.0756240262395951","0.117757568970159"
"Paid","2004","secondary school degree","Single parent ","12","","",""
