"plb0195_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Not paid","2003","Thuringia","West Germany","","","",""
"Not paid","2003","Thuringia","East Germany","58","0.137744990749175","0.101536181817092","0.173953799681259"
"Acclaimed","2004","Schleswig-Holstein","West Germany","77","0.325594542132149","0.261291413526043","0.389897670738255"
"Acclaimed","2004","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","2004","Hamburg","West Germany","38","0.408701390037642","0.308248909906624","0.50915387016866"
"Acclaimed","2004","Hamburg","East Germany","","","",""
"Acclaimed","2004","Lower Saxony","West Germany","320","0.536080959006099","0.497170200095788","0.574991717916409"
"Acclaimed","2004","Lower Saxony","East Germany","","","",""
"Acclaimed","2004","Bremen","West Germany","19","","",""
"Acclaimed","2004","Bremen","East Germany","","","",""
"Acclaimed","2004","North Rhine-Westphalia","West Germany","645","0.438843616675692","0.413177053600901","0.464510179750483"
"Acclaimed","2004","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","2004","Hesse","West Germany","251","0.527608915810878","0.485106162412558","0.570111669209198"
"Acclaimed","2004","Hesse","East Germany","","","",""
"Acclaimed","2004","Rhineland-Palatinate,Saarland","West Germany","178","0.476259535238242","0.426564599336851","0.525954471139632"
"Acclaimed","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","2004","Baden-Württemberg","West Germany","404","0.476111812432554","0.443961736325268","0.50826188853984"
"Acclaimed","2004","Baden-Württemberg","East Germany","","","",""
"Acclaimed","2004","Bavaria","West Germany","558","0.564223164589852","0.534732082705986","0.593714246473718"
"Acclaimed","2004","Bavaria","East Germany","","","",""
"Acclaimed","2004","Berlin","West Germany","76","0.580194625962207","0.499021033521122","0.661368218403292"
"Acclaimed","2004","Berlin","East Germany","62","0.533301721762789","0.443287386304077","0.623316057221501"
"Acclaimed","2004","Brandenburg","West Germany","","","",""
"Acclaimed","2004","Brandenburg","East Germany","148","0.491482233197005","0.433029892349553","0.549934574044457"
"Acclaimed","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","2004","Mecklenburg-Western Pomerania","East Germany","91","0.598577554957282","0.525533297363591","0.671621812550973"
"Acclaimed","2004","Saxony","West Germany","","","",""
"Acclaimed","2004","Saxony","East Germany","305","0.538557965437819","0.497704878313125","0.579411052562513"
"Acclaimed","2004","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","2004","Saxony-Anhalt","East Germany","162","0.512953584204032","0.459025457897997","0.566881710510067"
"Acclaimed","2004","Thuringia","West Germany","","","",""
"Acclaimed","2004","Thuringia","East Germany","159","0.463324655402864","0.409926750801999","0.516722560003728"
"Partly, partly","2004","Schleswig-Holstein","West Germany","41","0.218636023767461","0.161918069263083","0.275353978271839"
"Partly, partly","2004","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","2004","Hamburg","West Germany","18","","",""
"Partly, partly","2004","Hamburg","East Germany","","","",""
"Partly, partly","2004","Lower Saxony","West Germany","135","0.194386694641815","0.163510057496662","0.225263331786968"
"Partly, partly","2004","Lower Saxony","East Germany","","","",""
"Partly, partly","2004","Bremen","West Germany","14","","",""
"Partly, partly","2004","Bremen","East Germany","","","",""
"Partly, partly","2004","North Rhine-Westphalia","West Germany","250","0.188165804713763","0.167950751342912","0.208380858084614"
"Partly, partly","2004","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","2004","Hesse","West Germany","93","0.165670369424096","0.134018350967247","0.197322387880944"
"Partly, partly","2004","Hesse","East Germany","","","",""
"Partly, partly","2004","Rhineland-Palatinate,Saarland","West Germany","61","0.150363498714438","0.11479872740558","0.185928270023295"
"Partly, partly","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","2004","Baden-Württemberg","West Germany","179","0.207437293632719","0.181335613737395","0.233538973528044"
"Partly, partly","2004","Baden-Württemberg","East Germany","","","",""
"Partly, partly","2004","Bavaria","West Germany","191","0.148392361638314","0.127249745457764","0.169534977818864"
"Partly, partly","2004","Bavaria","East Germany","","","",""
"Partly, partly","2004","Berlin","West Germany","22","","",""
"Partly, partly","2004","Berlin","East Germany","21","","",""
"Partly, partly","2004","Brandenburg","West Germany","","","",""
"Partly, partly","2004","Brandenburg","East Germany","65","0.226029351617659","0.177125890609415","0.274932812625904"
"Partly, partly","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","2004","Mecklenburg-Western Pomerania","East Germany","36","0.16026759710534","0.105601463543467","0.214933730667212"
"Partly, partly","2004","Saxony","West Germany","","","",""
"Partly, partly","2004","Saxony","East Germany","127","0.25070573017621","0.215186919727702","0.286224540624718"
"Partly, partly","2004","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","2004","Saxony-Anhalt","East Germany","66","0.220631472711522","0.175891441263387","0.265371504159656"
"Partly, partly","2004","Thuringia","West Germany","","","",""
"Partly, partly","2004","Thuringia","East Germany","74","0.245058294844763","0.198999019593053","0.291117570096472"
"Paid","2004","Schleswig-Holstein","West Germany","21","","",""
"Paid","2004","Schleswig-Holstein","East Germany","","","",""
"Paid","2004","Hamburg","West Germany","11","","",""
"Paid","2004","Hamburg","East Germany","","","",""
"Paid","2004","Lower Saxony","West Germany","68","0.130955570858473","0.104633722039244","0.157277419677703"
"Paid","2004","Lower Saxony","East Germany","","","",""
"Paid","2004","Bremen","West Germany","9","","",""
"Paid","2004","Bremen","East Germany","","","",""
"Paid","2004","North Rhine-Westphalia","West Germany","208","0.175436734803003","0.155764978740668","0.195108490865337"
"Paid","2004","North Rhine-Westphalia","East Germany","","","",""
"Paid","2004","Hesse","West Germany","42","0.0740916683933113","0.0517930046067017","0.0963903321799208"
"Paid","2004","Hesse","East Germany","","","",""
"Paid","2004","Rhineland-Palatinate,Saarland","West Germany","62","0.14482286121","0.109805869675887","0.179839852744114"
"Paid","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","2004","Baden-Württemberg","West Germany","116","0.130121056559661","0.108463401940772","0.151778711178549"
"Paid","2004","Baden-Württemberg","East Germany","","","",""
"Paid","2004","Bavaria","West Germany","85","0.0887092676397966","0.0717991685642091","0.105619366715384"
"Paid","2004","Bavaria","East Germany","","","",""
"Paid","2004","Berlin","West Germany","11","","",""
"Paid","2004","Berlin","East Germany","9","","",""
"Paid","2004","Brandenburg","West Germany","","","",""
"Paid","2004","Brandenburg","East Germany","26","","",""
"Paid","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","2004","Mecklenburg-Western Pomerania","East Germany","19","","",""
"Paid","2004","Saxony","West Germany","","","",""
"Paid","2004","Saxony","East Germany","43","0.0863596261164491","0.0633402740743809","0.109378978158517"
"Paid","2004","Saxony-Anhalt","West Germany","","","",""
"Paid","2004","Saxony-Anhalt","East Germany","36","0.103271838953572","0.0704386942532687","0.136104983653874"
"Paid","2004","Thuringia","West Germany","","","",""
"Paid","2004","Thuringia","East Germany","43","0.123100544747826","0.0879177305303242","0.158283358965327"
"Not paid","2004","Schleswig-Holstein","West Germany","65","0.322482672720428","0.258340095913292","0.386625249527564"
"Not paid","2004","Schleswig-Holstein","East Germany","","","",""
"Not paid","2004","Hamburg","West Germany","25","","",""
"Not paid","2004","Hamburg","East Germany","","","",""
"Not paid","2004","Lower Saxony","West Germany","108","0.138576775493613","0.111618821647765","0.165534729339461"
"Not paid","2004","Lower Saxony","East Germany","","","",""
"Not paid","2004","Bremen","West Germany","14","","",""
"Not paid","2004","Bremen","East Germany","","","",""
"Not paid","2004","North Rhine-Westphalia","West Germany","333","0.197553843807543","0.176960751619188","0.218146935995897"
"Not paid","2004","North Rhine-Westphalia","East Germany","","","",""
"Not paid","2004","Hesse","West Germany","144","0.232629046371715","0.196658684697758","0.268599408045672"
"Not paid","2004","Hesse","East Germany","","","",""
"Not paid","2004","Rhineland-Palatinate,Saarland","West Germany","87","0.22855410483732","0.186773042594504","0.270335167080136"
"Not paid","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","2004","Baden-Württemberg","West Germany","228","0.186329837375066","0.161264496120225","0.211395178629907"
"Not paid","2004","Baden-Württemberg","East Germany","","","",""
"Not paid","2004","Bavaria","West Germany","252","0.198675206132037","0.17494457412244","0.222405838141634"
"Not paid","2004","Bavaria","East Germany","","","",""
"Not paid","2004","Berlin","West Germany","33","0.194463966505056","0.12936621699611","0.259561716014003"
"Not paid","2004","Berlin","East Germany","26","","",""
"Not paid","2004","Brandenburg","West Germany","","","",""
"Not paid","2004","Brandenburg","East Germany","42","0.16395286441386","0.120664635553031","0.207241093274688"
"Not paid","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","2004","Mecklenburg-Western Pomerania","East Germany","27","","",""
"Not paid","2004","Saxony","West Germany","","","",""
"Not paid","2004","Saxony","East Germany","97","0.124376678269522","0.0973322245310925","0.151421132007951"
"Not paid","2004","Saxony-Anhalt","West Germany","","","",""
"Not paid","2004","Saxony-Anhalt","East Germany","66","0.163143104130875","0.123277249264629","0.203008958997122"
"Not paid","2004","Thuringia","West Germany","","","",""
"Not paid","2004","Thuringia","East Germany","59","0.168516505004548","0.128432258371617","0.208600751637478"
"Acclaimed","2005","Schleswig-Holstein","West Germany","100","0.563470868917319","0.491614561497604","0.635327176337034"
"Acclaimed","2005","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","2005","Hamburg","West Germany","40","0.50924179489184","0.405960270072706","0.612523319710974"
"Acclaimed","2005","Hamburg","East Germany","","","",""
"Acclaimed","2005","Lower Saxony","West Germany","279","0.5168225223352","0.475544588516292","0.558100456154108"
"Acclaimed","2005","Lower Saxony","East Germany","","","",""
"Acclaimed","2005","Bremen","West Germany","23","","",""
"Acclaimed","2005","Bremen","East Germany","","","",""
"Acclaimed","2005","North Rhine-Westphalia","West Germany","610","0.434822664599461","0.4082004344303","0.461444894768622"
"Acclaimed","2005","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","2005","Hesse","West Germany","260","0.492464071638506","0.449201724295191","0.53572641898182"
"Acclaimed","2005","Hesse","East Germany","","","",""
"Acclaimed","2005","Rhineland-Palatinate,Saarland","West Germany","166","0.449986032085486","0.398452138816471","0.501519925354501"
"Acclaimed","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","2005","Baden-Württemberg","West Germany","404","0.484014210472274","0.450710857210465","0.517317563734082"
"Acclaimed","2005","Baden-Württemberg","East Germany","","","",""
"Acclaimed","2005","Bavaria","West Germany","572","0.581967916698754","0.551947754002057","0.611988079395452"
"Acclaimed","2005","Bavaria","East Germany","","","",""
"Acclaimed","2005","Berlin","West Germany","65","0.501416924174937","0.413412296695062","0.589421551654813"
"Acclaimed","2005","Berlin","East Germany","69","0.486174821571932","0.397846605776187","0.574503037367676"
"Acclaimed","2005","Brandenburg","West Germany","","","",""
"Acclaimed","2005","Brandenburg","East Germany","141","0.526393962263474","0.466947295213684","0.585840629313264"
"Acclaimed","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","2005","Mecklenburg-Western Pomerania","East Germany","83","0.552853012485576","0.476052317900956","0.629653707070197"
"Acclaimed","2005","Saxony","West Germany","","","",""
"Acclaimed","2005","Saxony","East Germany","284","0.566504696749814","0.524315222649338","0.608694170850291"
"Acclaimed","2005","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","2005","Saxony-Anhalt","East Germany","152","0.497565271520587","0.441452331153387","0.553678211887787"
"Acclaimed","2005","Thuringia","West Germany","","","",""
"Acclaimed","2005","Thuringia","East Germany","144","0.516629967881448","0.459797106206984","0.573462829555911"
"Partly, partly","2005","Schleswig-Holstein","West Germany","25","","",""
"Partly, partly","2005","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","2005","Hamburg","West Germany","18","","",""
"Partly, partly","2005","Hamburg","East Germany","","","",""
"Partly, partly","2005","Lower Saxony","West Germany","131","0.234440743139423","0.199446238977207","0.26943524730164"
"Partly, partly","2005","Lower Saxony","East Germany","","","",""
"Partly, partly","2005","Bremen","West Germany","8","","",""
"Partly, partly","2005","Bremen","East Germany","","","",""
"Partly, partly","2005","North Rhine-Westphalia","West Germany","261","0.229666798088708","0.207078453997059","0.252255142180357"
"Partly, partly","2005","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","2005","Hesse","West Germany","92","0.192157489937429","0.158063218187172","0.226251761687686"
"Partly, partly","2005","Hesse","East Germany","","","",""
"Partly, partly","2005","Rhineland-Palatinate,Saarland","West Germany","80","0.236952312583869","0.192905661536275","0.280998963631464"
"Partly, partly","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","2005","Baden-Württemberg","West Germany","169","0.221568858815327","0.193892783835525","0.249244933795129"
"Partly, partly","2005","Baden-Württemberg","East Germany","","","",""
"Partly, partly","2005","Bavaria","West Germany","191","0.176029887466552","0.152850196158913","0.199209578774191"
"Partly, partly","2005","Bavaria","East Germany","","","",""
"Partly, partly","2005","Berlin","West Germany","17","","",""
"Partly, partly","2005","Berlin","East Germany","15","","",""
"Partly, partly","2005","Brandenburg","West Germany","","","",""
"Partly, partly","2005","Brandenburg","East Germany","57","0.227210258452441","0.177320880653332","0.277099636251551"
"Partly, partly","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","2005","Mecklenburg-Western Pomerania","East Germany","35","0.17708117468983","0.118115421694351","0.23604692768531"
"Partly, partly","2005","Saxony","West Germany","","","",""
"Partly, partly","2005","Saxony","East Germany","127","0.235810638117186","0.199670288728202","0.271950987506171"
"Partly, partly","2005","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","2005","Saxony-Anhalt","East Germany","54","0.202769671446984","0.157647335352518","0.247892007541449"
"Partly, partly","2005","Thuringia","West Germany","","","",""
"Partly, partly","2005","Thuringia","East Germany","61","0.196190232751821","0.151026981670584","0.241353483833058"
"Paid","2005","Schleswig-Holstein","West Germany","13","","",""
"Paid","2005","Schleswig-Holstein","East Germany","","","",""
"Paid","2005","Hamburg","West Germany","7","","",""
"Paid","2005","Hamburg","East Germany","","","",""
"Paid","2005","Lower Saxony","West Germany","64","0.129973051127968","0.102195951073582","0.157750151182354"
"Paid","2005","Lower Saxony","East Germany","","","",""
"Paid","2005","Bremen","West Germany","3","","",""
"Paid","2005","Bremen","East Germany","","","",""
"Paid","2005","North Rhine-Westphalia","West Germany","173","0.137310455972832","0.118827345876557","0.155793566069107"
"Paid","2005","North Rhine-Westphalia","East Germany","","","",""
"Paid","2005","Hesse","West Germany","37","0.0816270880946235","0.0579343041991614","0.105319871990086"
"Paid","2005","Hesse","East Germany","","","",""
"Paid","2005","Rhineland-Palatinate,Saarland","West Germany","48","0.156131064712693","0.118530987369273","0.193731142056113"
"Paid","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","2005","Baden-Württemberg","West Germany","91","0.0973705988014725","0.0776141585452435","0.117127039057701"
"Paid","2005","Baden-Württemberg","East Germany","","","",""
"Paid","2005","Bavaria","West Germany","78","0.0801648080946324","0.0636373676057738","0.096692248583491"
"Paid","2005","Bavaria","East Germany","","","",""
"Paid","2005","Berlin","West Germany","11","","",""
"Paid","2005","Berlin","East Germany","16","","",""
"Paid","2005","Brandenburg","West Germany","","","",""
"Paid","2005","Brandenburg","East Germany","30","0.128055200266056","0.0882713738461168","0.167839026685996"
"Paid","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","2005","Mecklenburg-Western Pomerania","East Germany","17","","",""
"Paid","2005","Saxony","West Germany","","","",""
"Paid","2005","Saxony","East Germany","31","0.0750288700850737","0.0526009784942827","0.0974567616758648"
"Paid","2005","Saxony-Anhalt","West Germany","","","",""
"Paid","2005","Saxony-Anhalt","East Germany","35","0.133144327136517","0.0950173035765694","0.171271350696464"
"Paid","2005","Thuringia","West Germany","","","",""
"Paid","2005","Thuringia","East Germany","35","0.10300728668951","0.0684373728046565","0.137577200574363"
"Not paid","2005","Schleswig-Holstein","West Germany","45","0.245123029934516","0.182799406867609","0.307446653001423"
"Not paid","2005","Schleswig-Holstein","East Germany","","","",""
"Not paid","2005","Hamburg","West Germany","25","","",""
"Not paid","2005","Hamburg","East Germany","","","",""
"Not paid","2005","Lower Saxony","West Germany","89","0.118763683397408","0.0920408861769015","0.145486480617915"
"Not paid","2005","Lower Saxony","East Germany","","","",""
"Not paid","2005","Bremen","West Germany","14","","",""
"Not paid","2005","Bremen","East Germany","","","",""
"Not paid","2005","North Rhine-Westphalia","West Germany","288","0.198200081338999","0.176791844696516","0.219608317981482"
"Not paid","2005","North Rhine-Westphalia","East Germany","","","",""
"Not paid","2005","Hesse","West Germany","124","0.233751350329442","0.197128568166313","0.27037413249257"
"Not paid","2005","Hesse","East Germany","","","",""
"Not paid","2005","Rhineland-Palatinate,Saarland","West Germany","64","0.156930590617952","0.119252225701334","0.19460895553457"
"Not paid","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","2005","Baden-Württemberg","West Germany","201","0.197046331910927","0.170538789931971","0.223553873889883"
"Not paid","2005","Baden-Württemberg","East Germany","","","",""
"Not paid","2005","Bavaria","West Germany","196","0.161837387740061","0.139421172661037","0.184253602819085"
"Not paid","2005","Bavaria","East Germany","","","",""
"Not paid","2005","Berlin","West Germany","31","0.244563287355122","0.168909282399332","0.320217292310913"
"Not paid","2005","Berlin","East Germany","23","","",""
"Not paid","2005","Brandenburg","West Germany","","","",""
"Not paid","2005","Brandenburg","East Germany","43","0.118340579018028","0.0798831084111559","0.156798049624901"
"Not paid","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","2005","Mecklenburg-Western Pomerania","East Germany","26","","",""
"Not paid","2005","Saxony","West Germany","","","",""
"Not paid","2005","Saxony","East Germany","88","0.122655795047926","0.094727836058268","0.150583754037583"
"Not paid","2005","Saxony-Anhalt","West Germany","","","",""
"Not paid","2005","Saxony-Anhalt","East Germany","64","0.166520729895913","0.124710772440408","0.208330687351417"
"Not paid","2005","Thuringia","West Germany","","","",""
"Not paid","2005","Thuringia","East Germany","57","0.184172512677222","0.140088467391932","0.228256557962512"
"Acclaimed","2006","Schleswig-Holstein","West Germany","114","0.490268467673929","0.424210610506931","0.556326324840927"
"Acclaimed","2006","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","2006","Hamburg","West Germany","43","0.564065255863741","0.463820980453437","0.664309531274045"
"Acclaimed","2006","Hamburg","East Germany","","","",""
"Acclaimed","2006","Lower Saxony","West Germany","316","0.505531838459717","0.465855955877723","0.545207721041711"
"Acclaimed","2006","Lower Saxony","East Germany","","","",""
"Acclaimed","2006","Bremen","West Germany","22","","",""
"Acclaimed","2006","Bremen","East Germany","","","",""
"Acclaimed","2006","North Rhine-Westphalia","West Germany","698","0.456982781317279","0.431569448093022","0.482396114541537"
"Acclaimed","2006","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","2006","Hesse","West Germany","274","0.461286967760859","0.420682563531394","0.501891371990324"
"Acclaimed","2006","Hesse","East Germany","","","",""
"Acclaimed","2006","Rhineland-Palatinate,Saarland","West Germany","187","0.42134789168925","0.373841370924921","0.468854412453579"
"Acclaimed","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","2006","Baden-Württemberg","West Germany","438","0.480605025954291","0.449082031916527","0.512128019992054"
"Acclaimed","2006","Baden-Württemberg","East Germany","","","",""
"Acclaimed","2006","Bavaria","West Germany","632","0.583314479899488","0.554683130816217","0.61194582898276"
"Acclaimed","2006","Bavaria","East Germany","","","",""
"Acclaimed","2006","Berlin","West Germany","69","0.508911004227519","0.427258808642778","0.59056319981226"
"Acclaimed","2006","Berlin","East Germany","59","0.402527591368298","0.31328424415173","0.491770938584866"
"Acclaimed","2006","Brandenburg","West Germany","","","",""
"Acclaimed","2006","Brandenburg","East Germany","163","0.522693489117994","0.467001712078676","0.578385266157313"
"Acclaimed","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","2006","Mecklenburg-Western Pomerania","East Germany","98","0.569693610017511","0.497958442316724","0.641428777718298"
"Acclaimed","2006","Saxony","West Germany","","","",""
"Acclaimed","2006","Saxony","East Germany","307","0.547393744522656","0.506531628342682","0.588255860702631"
"Acclaimed","2006","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","2006","Saxony-Anhalt","East Germany","154","0.441949624956674","0.387194139121788","0.496705110791559"
"Acclaimed","2006","Thuringia","West Germany","","","",""
"Acclaimed","2006","Thuringia","East Germany","163","0.461363231078628","0.407496622901211","0.515229839256044"
"Partly, partly","2006","Schleswig-Holstein","West Germany","29","","",""
"Partly, partly","2006","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","2006","Hamburg","West Germany","16","","",""
"Partly, partly","2006","Hamburg","East Germany","","","",""
"Partly, partly","2006","Lower Saxony","West Germany","119","0.206174059897131","0.174069787754241","0.238278332040021"
"Partly, partly","2006","Lower Saxony","East Germany","","","",""
"Partly, partly","2006","Bremen","West Germany","8","","",""
"Partly, partly","2006","Bremen","East Germany","","","",""
"Partly, partly","2006","North Rhine-Westphalia","West Germany","278","0.204594051252854","0.184014029443461","0.225174073062248"
"Partly, partly","2006","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","2006","Hesse","West Germany","88","0.171338287765135","0.14064632540355","0.20203025012672"
"Partly, partly","2006","Hesse","East Germany","","","",""
"Partly, partly","2006","Rhineland-Palatinate,Saarland","West Germany","83","0.188180682216807","0.150576058036283","0.225785306397331"
"Partly, partly","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","2006","Baden-Württemberg","West Germany","193","0.196086681324446","0.171036371915296","0.221136990733595"
"Partly, partly","2006","Baden-Württemberg","East Germany","","","",""
"Partly, partly","2006","Bavaria","West Germany","186","0.140599186111582","0.120412012749475","0.160786359473689"
"Partly, partly","2006","Bavaria","East Germany","","","",""
"Partly, partly","2006","Berlin","West Germany","24","","",""
"Partly, partly","2006","Berlin","East Germany","22","","",""
"Partly, partly","2006","Brandenburg","West Germany","","","",""
"Partly, partly","2006","Brandenburg","East Germany","67","0.226098273479213","0.179458075840258","0.272738471118168"
"Partly, partly","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","2006","Mecklenburg-Western Pomerania","East Germany","34","0.159688835301064","0.106615071207221","0.212762599394907"
"Partly, partly","2006","Saxony","West Germany","","","",""
"Partly, partly","2006","Saxony","East Germany","117","0.224170282117345","0.189934292349143","0.258406271885547"
"Partly, partly","2006","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","2006","Saxony-Anhalt","East Germany","53","0.211821556542503","0.166770819178307","0.2568722939067"
"Partly, partly","2006","Thuringia","West Germany","","","",""
"Partly, partly","2006","Thuringia","East Germany","74","0.239102366397148","0.1930125268789","0.285192205915395"
"Paid","2006","Schleswig-Holstein","West Germany","26","","",""
"Paid","2006","Schleswig-Holstein","East Germany","","","",""
"Paid","2006","Hamburg","West Germany","8","","",""
"Paid","2006","Hamburg","East Germany","","","",""
"Paid","2006","Lower Saxony","West Germany","74","0.140436575659853","0.112864957656764","0.168008193662941"
"Paid","2006","Lower Saxony","East Germany","","","",""
"Paid","2006","Bremen","West Germany","6","","",""
"Paid","2006","Bremen","East Germany","","","",""
"Paid","2006","North Rhine-Westphalia","West Germany","185","0.157222072956836","0.138651801696409","0.175792344217264"
"Paid","2006","North Rhine-Westphalia","East Germany","","","",""
"Paid","2006","Hesse","West Germany","58","0.103533780132051","0.0787186355856074","0.128348924678495"
"Paid","2006","Hesse","East Germany","","","",""
"Paid","2006","Rhineland-Palatinate,Saarland","West Germany","64","0.172387923275774","0.136047425543143","0.208728421008406"
"Paid","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","2006","Baden-Württemberg","West Germany","98","0.108935486844248","0.0892781944464675","0.128592779242029"
"Paid","2006","Baden-Württemberg","East Germany","","","",""
"Paid","2006","Bavaria","West Germany","89","0.0794733892465255","0.0637655926069216","0.0951811858861294"
"Paid","2006","Bavaria","East Germany","","","",""
"Paid","2006","Berlin","West Germany","5","","",""
"Paid","2006","Berlin","East Germany","10","","",""
"Paid","2006","Brandenburg","West Germany","","","",""
"Paid","2006","Brandenburg","East Germany","30","0.127743496831603","0.0905248688401824","0.164962124823024"
"Paid","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","2006","Mecklenburg-Western Pomerania","East Germany","16","","",""
"Paid","2006","Saxony","West Germany","","","",""
"Paid","2006","Saxony","East Germany","39","0.0809413831618143","0.0585506878825711","0.103332078441058"
"Paid","2006","Saxony-Anhalt","West Germany","","","",""
"Paid","2006","Saxony-Anhalt","East Germany","27","","",""
"Paid","2006","Thuringia","West Germany","","","",""
"Paid","2006","Thuringia","East Germany","28","","",""
"Not paid","2006","Schleswig-Holstein","West Germany","51","0.236162095354081","0.180038892135224","0.292285298572937"
"Not paid","2006","Schleswig-Holstein","East Germany","","","",""
"Not paid","2006","Hamburg","West Germany","27","","",""
"Not paid","2006","Hamburg","East Germany","","","",""
"Not paid","2006","Lower Saxony","West Germany","101","0.147857525983299","0.11968920263378","0.176025849332818"
"Not paid","2006","Lower Saxony","East Germany","","","",""
"Not paid","2006","Bremen","West Germany","9","","",""
"Not paid","2006","Bremen","East Germany","","","",""
"Not paid","2006","North Rhine-Westphalia","West Germany","315","0.18120109447303","0.161550579000369","0.200851609945691"
"Not paid","2006","North Rhine-Westphalia","East Germany","","","",""
"Not paid","2006","Hesse","West Germany","159","0.263840964341955","0.227943336941391","0.299738591742519"
"Not paid","2006","Hesse","East Germany","","","",""
"Not paid","2006","Rhineland-Palatinate,Saarland","West Germany","81","0.218083502818168","0.178353770608616","0.25781323502772"
"Not paid","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","2006","Baden-Württemberg","West Germany","236","0.214372805877016","0.188480094250961","0.24026551750307"
"Not paid","2006","Baden-Württemberg","East Germany","","","",""
"Not paid","2006","Bavaria","West Germany","232","0.196612944742404","0.173531940661106","0.219693948823703"
"Not paid","2006","Bavaria","East Germany","","","",""
"Not paid","2006","Berlin","West Germany","46","0.272185336168747","0.199489488041991","0.344881184295504"
"Not paid","2006","Berlin","East Germany","25","","",""
"Not paid","2006","Brandenburg","West Germany","","","",""
"Not paid","2006","Brandenburg","East Germany","49","0.12346474057119","0.086785104271004","0.160144376871375"
"Not paid","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","2006","Mecklenburg-Western Pomerania","East Germany","35","0.190497568954012","0.133602275245166","0.247392862662858"
"Not paid","2006","Saxony","West Germany","","","",""
"Not paid","2006","Saxony","East Germany","107","0.147494590198184","0.1183842500056","0.176604930390768"
"Not paid","2006","Saxony-Anhalt","West Germany","","","",""
"Not paid","2006","Saxony-Anhalt","East Germany","82","0.261869737637541","0.213395195926291","0.310344279348791"
"Not paid","2006","Thuringia","West Germany","","","",""
"Not paid","2006","Thuringia","East Germany","64","0.176353321643818","0.135170846995568","0.217535796292067"
"Acclaimed","2007","Schleswig-Holstein","West Germany","93","0.486713624590359","0.411798991653129","0.561628257527589"
"Acclaimed","2007","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","2007","Hamburg","West Germany","47","0.491029543482331","0.394484590097637","0.587574496867025"
"Acclaimed","2007","Hamburg","East Germany","","","",""
"Acclaimed","2007","Lower Saxony","West Germany","296","0.516932458384395","0.476914446420718","0.556950470348073"
"Acclaimed","2007","Lower Saxony","East Germany","","","",""
"Acclaimed","2007","Bremen","West Germany","22","","",""
"Acclaimed","2007","Bremen","East Germany","","","",""
"Acclaimed","2007","North Rhine-Westphalia","West Germany","628","0.441925490690439","0.415255884794724","0.468595096586153"
"Acclaimed","2007","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","2007","Hesse","West Germany","233","0.471457928283702","0.427571407771378","0.515344448796026"
