"plb0195_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1998","higher vocational","Male","61","0.245094928305727","0.191774771180621","0.298415085430833"
"Partly, partly","1998","higher vocational","Female","18","","",""
"Partly, partly","1998","higher education","Male","108","0.190626754511405","0.158659860334639","0.222593648688171"
"Partly, partly","1998","higher education","Female","63","0.184578181684159","0.148036755933146","0.221119607435171"
"Paid","1998","in school","Male","","","",""
"Paid","1998","in school","Female","","","",""
"Paid","1998","inadequately","Male","17","","",""
"Paid","1998","inadequately","Female","6","","",""
"Paid","1998","general elemantary","Male","104","0.391682667911681","0.335980851773105","0.447384484050257"
"Paid","1998","general elemantary","Female","34","0.154285841317129","0.106113688798837","0.202457993835421"
"Paid","1998","middle vocational","Male","378","0.209984314051331","0.190181236304662","0.229787391797999"
"Paid","1998","middle vocational","Female","159","0.154018925834371","0.131866801827719","0.176171049841023"
"Paid","1998","vocational + Abi","Male","16","","",""
"Paid","1998","vocational + Abi","Female","7","","",""
"Paid","1998","higher vocational","Male","37","0.139686266707782","0.0967144841259125","0.182658049289652"
"Paid","1998","higher vocational","Female","12","","",""
"Paid","1998","higher education","Male","49","0.0852926082801963","0.0625609621680165","0.108024254392376"
"Paid","1998","higher education","Female","16","","",""
"Not paid","1998","in school","Male","","","",""
"Not paid","1998","in school","Female","1","","",""
"Not paid","1998","inadequately","Male","2","","",""
"Not paid","1998","inadequately","Female","2","","",""
"Not paid","1998","general elemantary","Male","24","","",""
"Not paid","1998","general elemantary","Female","27","","",""
"Not paid","1998","middle vocational","Male","187","0.142501950643026","0.125505885641852","0.1594980156442"
"Not paid","1998","middle vocational","Female","104","0.10653093226083","0.0875976621948472","0.125464202326813"
"Not paid","1998","vocational + Abi","Male","18","","",""
"Not paid","1998","vocational + Abi","Female","20","","",""
"Not paid","1998","higher vocational","Male","50","0.173362849450079","0.126436846383617","0.22028885251654"
"Not paid","1998","higher vocational","Female","13","","",""
"Not paid","1998","higher education","Male","253","0.431918453103738","0.391605898996608","0.472231007210868"
"Not paid","1998","higher education","Female","131","0.313788165909157","0.27008111288195","0.357495218936364"
"Acclaimed","1999","in school","Male","1","","",""
"Acclaimed","1999","in school","Female","1","","",""
"Acclaimed","1999","inadequately","Male","12","","",""
"Acclaimed","1999","inadequately","Female","8","","",""
"Acclaimed","1999","general elemantary","Male","106","0.378260621412624","0.322154932949341","0.434366309875906"
"Acclaimed","1999","general elemantary","Female","101","0.532297392925632","0.463146919444196","0.601447866407069"
"Acclaimed","1999","middle vocational","Male","596","0.379672369323484","0.356010858473394","0.403333880173575"
"Acclaimed","1999","middle vocational","Female","603","0.577439897553819","0.54777308240694","0.607106712700697"
"Acclaimed","1999","vocational + Abi","Male","60","0.477817079345471","0.39292553453619","0.562708624154752"
"Acclaimed","1999","vocational + Abi","Female","64","0.575552341503029","0.484822500680887","0.666282182325171"
"Acclaimed","1999","higher vocational","Male","106","0.450623680587342","0.388447719026812","0.512799642147871"
"Acclaimed","1999","higher vocational","Female","111","0.741057516411973","0.670243857217968","0.811871175605978"
"Acclaimed","1999","higher education","Male","181","0.29759515884457","0.261042621110861","0.334147696578278"
"Acclaimed","1999","higher education","Female","218","0.495022969658906","0.447035422587069","0.543010516730743"
"Partly, partly","1999","in school","Male","","","",""
"Partly, partly","1999","in school","Female","","","",""
"Partly, partly","1999","inadequately","Male","6","","",""
"Partly, partly","1999","inadequately","Female","","","",""
"Partly, partly","1999","general elemantary","Male","65","0.200151577563179","0.153861224024135","0.246441931102222"
"Partly, partly","1999","general elemantary","Female","28","","",""
"Partly, partly","1999","middle vocational","Male","441","0.262777679375266","0.241318115714666","0.284237243035867"
"Partly, partly","1999","middle vocational","Female","187","0.173042666025617","0.150323549581137","0.195761782470097"
"Partly, partly","1999","vocational + Abi","Male","34","0.239621389754782","0.167077638782009","0.312165140727556"
"Partly, partly","1999","vocational + Abi","Female","27","","",""
"Partly, partly","1999","higher vocational","Male","61","0.232541931732406","0.179751100120564","0.285332763344248"
"Partly, partly","1999","higher vocational","Female","20","","",""
"Partly, partly","1999","higher education","Male","120","0.211629740416164","0.178973640139931","0.244285840692398"
"Partly, partly","1999","higher education","Female","67","0.186332758553484","0.148960608318763","0.223704908788205"
"Paid","1999","in school","Male","2","","",""
"Paid","1999","in school","Female","2","","",""
"Paid","1999","inadequately","Male","18","","",""
"Paid","1999","inadequately","Female","7","","",""
"Paid","1999","general elemantary","Male","87","0.277879260261689","0.226054163828661","0.329704356694717"
"Paid","1999","general elemantary","Female","44","0.21164205793494","0.155031712536617","0.268252403333264"
"Paid","1999","middle vocational","Male","396","0.227273339337128","0.206841163960852","0.247705514713403"
"Paid","1999","middle vocational","Female","142","0.114205322193979","0.0951031395997681","0.133307504788191"
"Paid","1999","vocational + Abi","Male","20","","",""
"Paid","1999","vocational + Abi","Female","8","","",""
"Paid","1999","higher vocational","Male","36","0.129982130342887","0.0879591887917853","0.172005071893989"
"Paid","1999","higher vocational","Female","8","","",""
"Paid","1999","higher education","Male","43","0.0569970832348153","0.0384620363519345","0.0755321301176961"
"Paid","1999","higher education","Female","17","","",""
"Not paid","1999","in school","Male","","","",""
"Not paid","1999","in school","Female","","","",""
"Not paid","1999","inadequately","Male","3","","",""
"Not paid","1999","inadequately","Female","2","","",""
"Not paid","1999","general elemantary","Male","29","","",""
"Not paid","1999","general elemantary","Female","27","","",""
"Not paid","1999","middle vocational","Male","183","0.130276611964122","0.113865000940226","0.146688222988018"
"Not paid","1999","middle vocational","Female","133","0.135312114226585","0.114768761908565","0.155855466544605"
"Not paid","1999","vocational + Abi","Male","19","","",""
"Not paid","1999","vocational + Abi","Female","15","","",""
"Not paid","1999","higher vocational","Male","43","0.186852257337365","0.138142670900299","0.235561843774432"
"Not paid","1999","higher vocational","Female","8","","",""
"Not paid","1999","higher education","Male","257","0.433778017504451","0.394155872063309","0.473400162945592"
"Not paid","1999","higher education","Female","115","0.277539582413758","0.234561250286233","0.320517914541283"
"Acclaimed","2000","in school","Male","1","","",""
"Acclaimed","2000","in school","Female","","","",""
"Acclaimed","2000","inadequately","Male","13","","",""
"Acclaimed","2000","inadequately","Female","8","","",""
"Acclaimed","2000","general elemantary","Male","142","0.425273966830187","0.372094511725409","0.478453421934966"
"Acclaimed","2000","general elemantary","Female","157","0.557497597294782","0.498579856682642","0.616415337906922"
"Acclaimed","2000","middle vocational","Male","1131","0.42044545069746","0.40193530948435","0.438955591910569"
"Acclaimed","2000","middle vocational","Female","1016","0.596426220495078","0.573240334155573","0.619612106834583"
"Acclaimed","2000","vocational + Abi","Male","109","0.482571285323033","0.421119113815618","0.544023456830449"
"Acclaimed","2000","vocational + Abi","Female","143","0.614160144084236","0.551921729962652","0.676398558205821"
"Acclaimed","2000","higher vocational","Male","203","0.40661704742972","0.363562065359843","0.449672029499598"
"Acclaimed","2000","higher vocational","Female","226","0.695233104670161","0.645111530417482","0.74535467892284"
"Acclaimed","2000","higher education","Male","373","0.328021711426482","0.30075610604989","0.355287316803074"
"Acclaimed","2000","higher education","Female","377","0.524715785165735","0.487956781335368","0.561474788996102"
"Partly, partly","2000","in school","Male","","","",""
"Partly, partly","2000","in school","Female","","","",""
"Partly, partly","2000","inadequately","Male","8","","",""
"Partly, partly","2000","inadequately","Female","3","","",""
"Partly, partly","2000","general elemantary","Male","59","0.169353266555603","0.129008796154534","0.209697736956672"
"Partly, partly","2000","general elemantary","Female","35","0.14772696238944","0.105636274247824","0.189817650531056"
"Partly, partly","2000","middle vocational","Male","722","0.265416779839816","0.248859368688539","0.281974190991094"
"Partly, partly","2000","middle vocational","Female","312","0.18140887140428","0.163197332532409","0.199620410276152"
"Partly, partly","2000","vocational + Abi","Male","52","0.176286730913243","0.129423840036126","0.22314962179036"
"Partly, partly","2000","vocational + Abi","Female","28","","",""
"Partly, partly","2000","higher vocational","Male","141","0.266067605916112","0.227334072368799","0.304801139463424"
"Partly, partly","2000","higher vocational","Female","49","0.146461456061786","0.107962511069444","0.184960401054128"
"Partly, partly","2000","higher education","Male","203","0.181114750298686","0.158749453600622","0.20348004699675"
"Partly, partly","2000","higher education","Female","89","0.123420467127776","0.0992093834106901","0.147631550844861"
"Paid","2000","in school","Male","4","","",""
"Paid","2000","in school","Female","2","","",""
"Paid","2000","inadequately","Male","13","","",""
"Paid","2000","inadequately","Female","4","","",""
"Paid","2000","general elemantary","Male","107","0.327153542155593","0.276685919428509","0.377621164882678"
"Paid","2000","general elemantary","Female","52","0.197585995642296","0.150353151535934","0.244818839748658"
"Paid","2000","middle vocational","Male","601","0.213456470119798","0.198091780674326","0.228821159565269"
"Paid","2000","middle vocational","Female","230","0.130199352583874","0.114295653740592","0.146103051427156"
"Paid","2000","vocational + Abi","Male","41","0.155912340434829","0.111298947477772","0.200525733391886"
"Paid","2000","vocational + Abi","Female","24","","",""
"Paid","2000","higher vocational","Male","70","0.149263833605692","0.118029098109057","0.180498569102327"
"Paid","2000","higher vocational","Female","22","","",""
"Paid","2000","higher education","Male","93","0.0839758593316974","0.0678687755798097","0.100082943083585"
"Paid","2000","higher education","Female","43","0.0602554750260899","0.042739749432277","0.0777712006199027"
"Not paid","2000","in school","Male","1","","",""
"Not paid","2000","in school","Female","","","",""
"Not paid","2000","inadequately","Male","4","","",""
"Not paid","2000","inadequately","Female","1","","",""
"Not paid","2000","general elemantary","Male","24","","",""
"Not paid","2000","general elemantary","Female","29","","",""
"Not paid","2000","middle vocational","Male","278","0.100681299342927","0.0893979259150593","0.111964672770794"
"Not paid","2000","middle vocational","Female","162","0.0919655555167679","0.0783087970577914","0.105622313975744"
"Not paid","2000","vocational + Abi","Male","52","0.185229643328894","0.137454270167381","0.233005016490407"
"Not paid","2000","vocational + Abi","Female","40","0.15145452626135","0.105619989232865","0.197289063289835"
"Not paid","2000","higher vocational","Male","86","0.178051513048476","0.144519608339114","0.211583417757838"
"Not paid","2000","higher vocational","Female","27","","",""
"Not paid","2000","higher education","Male","470","0.406887678943135","0.378358322734624","0.435417035151645"
"Not paid","2000","higher education","Female","200","0.291608272680399","0.258153226475167","0.325063318885631"
"Acclaimed","2001","in school","Male","1","","",""
"Acclaimed","2001","in school","Female","1","","",""
"Acclaimed","2001","inadequately","Male","10","","",""
"Acclaimed","2001","inadequately","Female","5","","",""
"Acclaimed","2001","general elemantary","Male","103","0.326062680812213","0.273105465075636","0.379019896548789"
"Acclaimed","2001","general elemantary","Female","129","0.505640012784508","0.443788033285607","0.567491992283409"
"Acclaimed","2001","middle vocational","Male","1013","0.420092068937117","0.400658650344565","0.439525487529669"
"Acclaimed","2001","middle vocational","Female","972","0.574397193932561","0.550817310035855","0.597977077829266"
"Acclaimed","2001","vocational + Abi","Male","88","0.403707173674535","0.340572618601336","0.466841728747733"
"Acclaimed","2001","vocational + Abi","Female","128","0.583929608778276","0.520228377449751","0.647630840106801"
"Acclaimed","2001","higher vocational","Male","178","0.416822302419965","0.371470339159886","0.462174265680045"
"Acclaimed","2001","higher vocational","Female","185","0.651489913868501","0.595274543805657","0.707705283931345"
"Acclaimed","2001","higher education","Male","346","0.318317976935854","0.290182426951608","0.3464535269201"
"Acclaimed","2001","higher education","Female","361","0.498332730436032","0.4617348357558","0.534930625116264"
"Partly, partly","2001","in school","Male","2","","",""
"Partly, partly","2001","in school","Female","","","",""
"Partly, partly","2001","inadequately","Male","7","","",""
"Partly, partly","2001","inadequately","Female","","","",""
"Partly, partly","2001","general elemantary","Male","76","0.256575973577475","0.207236883898266","0.305915063256683"
"Partly, partly","2001","general elemantary","Female","32","0.120176070370754","0.0799490269133161","0.160403113828193"
"Partly, partly","2001","middle vocational","Male","648","0.254049832281676","0.236909793342312","0.271189871221041"
"Partly, partly","2001","middle vocational","Female","308","0.186996075384609","0.168401090350197","0.20559106041902"
"Partly, partly","2001","vocational + Abi","Male","63","0.26849278490394","0.211465891265284","0.325519678542595"
"Partly, partly","2001","vocational + Abi","Female","49","0.208602371864444","0.156092474882389","0.261112268846499"
"Partly, partly","2001","higher vocational","Male","134","0.256115746017188","0.215965243292768","0.296266248741609"
"Partly, partly","2001","higher vocational","Female","52","0.179703013125084","0.134407332727929","0.224998693522239"
"Partly, partly","2001","higher education","Male","212","0.220084257234643","0.195060516143709","0.245107998325577"
"Partly, partly","2001","higher education","Female","123","0.169867373125601","0.142381012496786","0.197353733754417"
"Paid","2001","in school","Male","9","","",""
"Paid","2001","in school","Female","5","","",""
"Paid","2001","inadequately","Male","8","","",""
"Paid","2001","inadequately","Female","5","","",""
"Paid","2001","general elemantary","Male","91","0.310761395213429","0.258478073493785","0.363044716933074"
"Paid","2001","general elemantary","Female","61","0.258007575287445","0.203878925412703","0.312136225162187"
"Paid","2001","middle vocational","Male","566","0.227862680852846","0.211347576848441","0.244377784857251"
"Paid","2001","middle vocational","Female","247","0.146495542421786","0.129632017137407","0.163359067706164"
"Paid","2001","vocational + Abi","Male","36","0.138906778440381","0.0944036129329763","0.183409943947785"
"Paid","2001","vocational + Abi","Female","16","","",""
"Paid","2001","higher vocational","Male","61","0.141418768777279","0.109366085972557","0.173471451582002"
"Paid","2001","higher vocational","Female","18","","",""
"Paid","2001","higher education","Male","76","0.0752626234672488","0.0593283308777349","0.0911969160567628"
"Paid","2001","higher education","Female","37","0.0576727638990058","0.0406090025887256","0.074736525209286"
"Not paid","2001","in school","Male","1","","",""
"Not paid","2001","in school","Female","","","",""
"Not paid","2001","inadequately","Male","","","",""
"Not paid","2001","inadequately","Female","","","",""
"Not paid","2001","general elemantary","Male","31","0.106599950396884","0.0717368239840677","0.1414630768097"
"Not paid","2001","general elemantary","Female","29","","",""
"Not paid","2001","middle vocational","Male","251","0.0979954179283608","0.0862895209790625","0.109701314877659"
"Not paid","2001","middle vocational","Female","162","0.0921111882610451","0.0783198696829882","0.105902506839102"
"Not paid","2001","vocational + Abi","Male","45","0.188893262981145","0.138525653712162","0.239260872250128"
"Not paid","2001","vocational + Abi","Female","37","0.152883536109776","0.10637463334313","0.199392438876423"
"Not paid","2001","higher vocational","Male","81","0.185643182785567","0.149877457571","0.221408908000134"
"Not paid","2001","higher vocational","Female","21","","",""
"Not paid","2001","higher education","Male","419","0.386335142362254","0.356926048760198","0.415744235964309"
"Not paid","2001","higher education","Female","196","0.274127132539361","0.241476258885787","0.306778006192934"
"Acclaimed","2002","in school","Male","1","","",""
"Acclaimed","2002","in school","Female","2","","",""
"Acclaimed","2002","inadequately","Male","7","","",""
"Acclaimed","2002","inadequately","Female","4","","",""
"Acclaimed","2002","general elemantary","Male","94","0.387515353713577","0.327364765183929","0.447665942243226"
"Acclaimed","2002","general elemantary","Female","117","0.513270841064167","0.44692146810064","0.579620214027695"
"Acclaimed","2002","middle vocational","Male","939","0.433209161125763","0.412949447327704","0.453468874923822"
"Acclaimed","2002","middle vocational","Female","996","0.608884972174685","0.58532420830942","0.632445736039951"
"Acclaimed","2002","vocational + Abi","Male","97","0.4249449590311","0.362141919843444","0.487747998218755"
"Acclaimed","2002","vocational + Abi","Female","156","0.590907252109379","0.532261473128774","0.649553031089984"
"Acclaimed","2002","higher vocational","Male","189","0.448729051637133","0.403376497539322","0.494081605734944"
"Acclaimed","2002","higher vocational","Female","199","0.700535938199903","0.647545841986507","0.7535260344133"
"Acclaimed","2002","higher education","Male","403","0.336564568015394","0.311235692171655","0.361893443859133"
"Acclaimed","2002","higher education","Female","414","0.492340706344059","0.459402837306006","0.525278575382111"
"Partly, partly","2002","in school","Male","","","",""
"Partly, partly","2002","in school","Female","3","","",""
"Partly, partly","2002","inadequately","Male","4","","",""
"Partly, partly","2002","inadequately","Female","","","",""
"Partly, partly","2002","general elemantary","Male","62","0.248244786480213","0.194908090009507","0.301581482950919"
"Partly, partly","2002","general elemantary","Female","34","0.133634513625013","0.0884666307828515","0.178802396467175"
"Partly, partly","2002","middle vocational","Male","664","0.273763642459517","0.255533084627227","0.291994200291807"
"Partly, partly","2002","middle vocational","Female","289","0.182578949864897","0.163927278770036","0.201230620959758"
"Partly, partly","2002","vocational + Abi","Male","57","0.227441448841658","0.17418648169911","0.280696415984206"
"Partly, partly","2002","vocational + Abi","Female","48","0.133552339071824","0.0929769096169157","0.174127768526733"
"Partly, partly","2002","higher vocational","Male","123","0.235617158712396","0.196919381028632","0.27431493639616"
"Partly, partly","2002","higher vocational","Female","40","0.138416147391061","0.0984631564569107","0.178369138325211"
"Partly, partly","2002","higher education","Male","205","0.167297286087921","0.147290753522217","0.187303818653624"
"Partly, partly","2002","higher education","Female","127","0.128378816531765","0.10634006300888","0.15041757005465"
"Paid","2002","in school","Male","10","","",""
"Paid","2002","in school","Female","7","","",""
"Paid","2002","inadequately","Male","9","","",""
"Paid","2002","inadequately","Female","3","","",""
"Paid","2002","general elemantary","Male","64","0.239641325580549","0.186938010967809","0.29234464019329"
"Paid","2002","general elemantary","Female","40","0.206450877167226","0.152721090229782","0.26018066410467"
"Paid","2002","middle vocational","Male","423","0.192533631082507","0.176412756433257","0.208654505731757"
"Paid","2002","middle vocational","Female","182","0.101594778751019","0.0870086072566518","0.116180950245386"
"Paid","2002","vocational + Abi","Male","34","0.13603758144398","0.0924827347575107","0.179592428130449"
"Paid","2002","vocational + Abi","Female","26","","",""
"Paid","2002","higher vocational","Male","53","0.122448996640152","0.0925579651413226","0.152340028138982"
"Paid","2002","higher vocational","Female","24","","",""
"Paid","2002","higher education","Male","79","0.0648888574005077","0.0516850534643604","0.0780926613366551"
"Paid","2002","higher education","Female","32","0.0342355574636151","0.0222557244795375","0.0462153904476927"
"Not paid","2002","in school","Male","1","","",""
"Not paid","2002","in school","Female","2","","",""
"Not paid","2002","inadequately","Male","2","","",""
"Not paid","2002","inadequately","Female","","","",""
"Not paid","2002","general elemantary","Male","32","0.12459853422566","0.083822224251513","0.165374844199808"
"Not paid","2002","general elemantary","Female","27","","",""
"Not paid","2002","middle vocational","Male","272","0.100493565332213","0.0882009485373239","0.112786182127102"
"Not paid","2002","middle vocational","Female","181","0.106941299209398","0.0920208390162034","0.121861759402593"
"Not paid","2002","vocational + Abi","Male","50","0.211576010683263","0.159687316727552","0.263464704638973"
"Not paid","2002","vocational + Abi","Female","40","0.138325146293301","0.0971449428739102","0.179505349712691"
"Not paid","2002","higher vocational","Male","97","0.193204793010319","0.157203532574387","0.229206053446252"
"Not paid","2002","higher vocational","Female","24","","",""
"Not paid","2002","higher education","Male","650","0.431249288496178","0.404702770792255","0.457795806200101"
"Not paid","2002","higher education","Female","312","0.345044919660561","0.313725043804271","0.376364795516852"
"Acclaimed","2003","in school","Male","","","",""
"Acclaimed","2003","in school","Female","","","",""
"Acclaimed","2003","inadequately","Male","7","","",""
"Acclaimed","2003","inadequately","Female","4","","",""
"Acclaimed","2003","general elemantary","Male","107","0.423757735028416","0.360845474290547","0.486669995766285"
"Acclaimed","2003","general elemantary","Female","128","0.615811250211106","0.55109484954767","0.680527650874543"
"Acclaimed","2003","middle vocational","Male","932","0.476546679641944","0.455271199720864","0.497822159563025"
"Acclaimed","2003","middle vocational","Female","996","0.621757861806708","0.598315963257901","0.645199760355516"
"Acclaimed","2003","vocational + Abi","Male","113","0.465999797539582","0.402756760782284","0.52924283429688"
"Acclaimed","2003","vocational + Abi","Female","163","0.561392911467369","0.503579824598486","0.619205998336252"
"Acclaimed","2003","higher vocational","Male","167","0.414568578495383","0.368744598010177","0.46039255898059"
"Acclaimed","2003","higher vocational","Female","198","0.722878430023947","0.670546984709424","0.775209875338471"
"Acclaimed","2003","higher education","Male","383","0.355580194826249","0.328302419994218","0.382857969658279"
"Acclaimed","2003","higher education","Female","415","0.526448981894883","0.492703811493668","0.560194152296098"
"Partly, partly","2003","in school","Male","","","",""
"Partly, partly","2003","in school","Female","","","",""
"Partly, partly","2003","inadequately","Male","2","","",""
"Partly, partly","2003","inadequately","Female","","","",""
"Partly, partly","2003","general elemantary","Male","51","0.262532459487983","0.206513262841557","0.318551656134408"
"Partly, partly","2003","general elemantary","Female","33","0.118552295670935","0.0755420935287805","0.16156249781309"
"Partly, partly","2003","middle vocational","Male","545","0.226684327739222","0.208849175712836","0.244519479765608"
"Partly, partly","2003","middle vocational","Female","284","0.182568413823553","0.163894484396054","0.201242343251053"
"Partly, partly","2003","vocational + Abi","Male","43","0.188708072645379","0.139102215602248","0.238313929688511"
"Partly, partly","2003","vocational + Abi","Female","46","0.19084120569117","0.145057828149237","0.236624583233103"
"Partly, partly","2003","higher vocational","Male","128","0.282698579545465","0.240812543265691","0.324584615825239"
"Partly, partly","2003","higher vocational","Female","39","0.121216790643696","0.0830560146925631","0.15937756659483"
"Partly, partly","2003","higher education","Male","190","0.178551466307599","0.156727805220564","0.200375127394633"
"Partly, partly","2003","higher education","Female","116","0.112599731927659","0.0912359296854327","0.133963534169886"
"Paid","2003","in school","Male","2","","",""
"Paid","2003","in school","Female","2","","",""
"Paid","2003","inadequately","Male","9","","",""
"Paid","2003","inadequately","Female","4","","",""
"Paid","2003","general elemantary","Male","60","0.251330305044109","0.196104573920091","0.306556036168127"
"Paid","2003","general elemantary","Female","34","0.189606161998889","0.137451574740897","0.24176074925688"
"Paid","2003","middle vocational","Male","371","0.187776338380184","0.171140453222418","0.204412223537951"
"Paid","2003","middle vocational","Female","178","0.101092137231866","0.0865203284646148","0.115663945999117"
"Paid","2003","vocational + Abi","Male","29","","",""
"Paid","2003","vocational + Abi","Female","21","","",""
"Paid","2003","higher vocational","Male","47","0.0793020838209557","0.0541683225445952","0.104435845097316"
"Paid","2003","higher vocational","Female","18","","",""
"Paid","2003","higher education","Male","76","0.0817002176409221","0.0660917752380734","0.0973086600437708"
"Paid","2003","higher education","Female","40","0.0487278789149432","0.034176932837778","0.0632788249921083"
"Not paid","2003","in school","Male","","","",""
"Not paid","2003","in school","Female","","","",""
"Not paid","2003","inadequately","Male","3","","",""
"Not paid","2003","inadequately","Female","1","","",""
"Not paid","2003","general elemantary","Male","19","","",""
"Not paid","2003","general elemantary","Female","22","","",""
"Not paid","2003","middle vocational","Male","269","0.10899265423865","0.0957178868824656","0.122267421594834"
"Not paid","2003","middle vocational","Female","186","0.0945815871378723","0.0804358643095945","0.10872730996615"
"Not paid","2003","vocational + Abi","Male","54","0.194149176224049","0.144002258565847","0.244296093882251"
"Not paid","2003","vocational + Abi","Female","53","0.151276037090742","0.109529238670926","0.193022835510559"
"Not paid","2003","higher vocational","Male","102","0.223430758138196","0.18468553395433","0.262175982322062"
"Not paid","2003","higher vocational","Female","26","","",""
"Not paid","2003","higher education","Male","534","0.384168121225231","0.35645104195911","0.411885200491352"
"Not paid","2003","higher education","Female","270","0.312223407262515","0.280904505959978","0.343542308565051"
"Acclaimed","2004","in school","Male","","","",""
"Acclaimed","2004","in school","Female","2","","",""
"Acclaimed","2004","inadequately","Male","6","","",""
"Acclaimed","2004","inadequately","Female","1","","",""
"Acclaimed","2004","general elemantary","Male","89","0.316342935495062","0.257384308178539","0.375301562811585"
"Acclaimed","2004","general elemantary","Female","113","0.541640479757856","0.472586012625306","0.610694946890405"
"Acclaimed","2004","middle vocational","Male","880","0.464387693020305","0.44269773288043","0.48607765316018"
"Acclaimed","2004","middle vocational","Female","935","0.625328109826916","0.601074191708748","0.649582027945084"
"Acclaimed","2004","vocational + Abi","Male","121","0.531126159779948","0.467859342359584","0.594392977200312"
"Acclaimed","2004","vocational + Abi","Female","167","0.618975499241325","0.560724196680855","0.677226801801796"
"Acclaimed","2004","higher vocational","Male","172","0.446911635536296","0.399919849123471","0.49390342194912"
"Acclaimed","2004","higher vocational","Female","193","0.642497972830158","0.587527205338502","0.697468740321813"
"Acclaimed","2004","higher education","Male","388","0.339292985641511","0.31205820506768","0.366527766215342"
"Acclaimed","2004","higher education","Female","404","0.486570429402463","0.452628315605478","0.520512543199447"
"Partly, partly","2004","in school","Male","","","",""
"Partly, partly","2004","in school","Female","","","",""
"Partly, partly","2004","inadequately","Male","4","","",""
"Partly, partly","2004","inadequately","Female","","","",""
"Partly, partly","2004","general elemantary","Male","62","0.249214927187865","0.194375364734874","0.304054489640857"
"Partly, partly","2004","general elemantary","Female","33","0.192990693922673","0.138296585345206","0.247684802500141"
"Partly, partly","2004","middle vocational","Male","534","0.233666644886108","0.215263147868079","0.252070141904136"
"Partly, partly","2004","middle vocational","Female","243","0.169312220904035","0.150520548209171","0.1881038935989"
"Partly, partly","2004","vocational + Abi","Male","34","0.138204769714903","0.0944512798005308","0.181958259629275"
"Partly, partly","2004","vocational + Abi","Female","48","0.191597143049037","0.144390741678874","0.2388035444192"
"Partly, partly","2004","higher vocational","Male","109","0.236567401569548","0.196399729460458","0.276735073678638"
"Partly, partly","2004","higher vocational","Female","49","0.167527033239421","0.124693471994458","0.210360594484385"
"Partly, partly","2004","higher education","Male","155","0.150901417182413","0.130311353094629","0.171491481270196"
"Partly, partly","2004","higher education","Female","114","0.12021759993319","0.0981326076506415","0.142302592215738"
"Paid","2004","in school","Male","","","",""
"Paid","2004","in school","Female","5","","",""
"Paid","2004","inadequately","Male","5","","",""
"Paid","2004","inadequately","Female","6","","",""
"Paid","2004","general elemantary","Male","49","0.2568254733435","0.201437739481847","0.312213207205153"
"Paid","2004","general elemantary","Female","28","","",""
"Paid","2004","middle vocational","Male","337","0.174108919541499","0.15761723467477","0.190600604408228"
"Paid","2004","middle vocational","Female","163","0.100217221884779","0.0851704826826859","0.115263961086871"
"Paid","2004","vocational + Abi","Male","31","0.133656636334034","0.0905157135256501","0.176797559142418"
"Paid","2004","vocational + Abi","Female","15","","",""
"Paid","2004","higher vocational","Male","50","0.0873573528359533","0.0606694790260317","0.114045226645875"
"Paid","2004","higher vocational","Female","19","","",""
"Paid","2004","higher education","Male","57","0.0862883947165339","0.0701368990040549","0.102439890429013"
"Paid","2004","higher education","Female","37","0.0509266823404933","0.0359970826005168","0.0658562820804698"
"Not paid","2004","in school","Male","","","",""
"Not paid","2004","in school","Female","","","",""
"Not paid","2004","inadequately","Male","1","","",""
"Not paid","2004","inadequately","Female","1","","",""
"Not paid","2004","general elemantary","Male","39","0.177616663973573","0.129162830123805","0.22607049782334"
"Not paid","2004","general elemantary","Female","26","","",""
"Not paid","2004","middle vocational","Male","280","0.127836742552088","0.113314961967386","0.14235852313679"
"Not paid","2004","middle vocational","Female","189","0.10514244738427","0.0897726419271611","0.120512252841378"
"Not paid","2004","vocational + Abi","Male","53","0.197012434171115","0.146586916061355","0.247437952280876"
"Not paid","2004","vocational + Abi","Female","37","0.130229657686532","0.0898604981924264","0.170598817180638"
"Not paid","2004","higher vocational","Male","99","0.229163610058203","0.189438254298557","0.268888965817848"
"Not paid","2004","higher vocational","Female","31","0.11433353485728","0.0778347352699526","0.150832334444607"
"Not paid","2004","higher education","Male","561","0.423517202459543","0.395094806532185","0.4519395983869"
"Not paid","2004","higher education","Female","278","0.342285288323854","0.310064327635504","0.374506249012204"
"Acclaimed","2005","in school","Male","1","","",""
"Acclaimed","2005","in school","Female","1","","",""
"Acclaimed","2005","inadequately","Male","7","","",""
"Acclaimed","2005","inadequately","Female","4","","",""
"Acclaimed","2005","general elemantary","Male","86","0.319585451155815","0.257825587388413","0.381345314923217"
"Acclaimed","2005","general elemantary","Female","108","0.504815661310749","0.434998073768175","0.574633248853323"
"Acclaimed","2005","middle vocational","Male","848","0.461127829191759","0.438600628013639","0.48365503036988"
"Acclaimed","2005","middle vocational","Female","891","0.628180430357431","0.603157779332635","0.653203081382227"
"Acclaimed","2005","vocational + Abi","Male","110","0.482715149956649","0.417994824263922","0.547435475649375"
"Acclaimed","2005","vocational + Abi","Female","182","0.67152666744463","0.615916461951252","0.727136872938007"
"Acclaimed","2005","higher vocational","Male","181","0.506690612630323","0.457386782061277","0.555994443199368"
"Acclaimed","2005","higher vocational","Female","177","0.664243303663985","0.605585695322119","0.722900912005851"
