"plb0195_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","2000","16-34 y.","higher education","187","0.42650603219393","0.380760157443115","0.472251906944746","1"
"Acclaimed","2000","35-65 y.","in school","","","","","1"
"Acclaimed","2000","35-65 y.","vocational + Abi","113","0.502240663025905","0.437482280423481","0.566999045628329","1"
"Acclaimed","2000","35-65 y.","higher vocational","293","0.501420109079044","0.460868329266029","0.541971888892058","1"
"Acclaimed","2000","35-65 y.","higher education","561","0.386079598333415","0.360522522388525","0.411636674278304","1"
"Acclaimed","2000","66 and older","in school","","","","","1"
"Acclaimed","2000","66 and older","inadequately","","","","","1"
"Acclaimed","2000","66 and older","general elemantary","","","","","1"
"Acclaimed","2000","16-34 y.","inadequately","3","","","","1"
"Acclaimed","2000","35-65 y.","inadequately","18","","","","1"
"Acclaimed","2000","35-65 y.","middle vocational","1409","0.493474925295249","0.475167857177226","0.511781993413272","1"
"Acclaimed","2000","66 and older","middle vocational","2","","","","1"
"Acclaimed","2000","66 and older","higher education","1","","","","1"
"Acclaimed","2000","16-34 y.","in school","1","","","","1"
"Acclaimed","2000","35-65 y.","general elemantary","130","0.452876409022048","0.394984017478417","0.510768800565678","1"
"Acclaimed","2000","66 and older","vocational + Abi","","","","","1"
"Acclaimed","2000","66 and older","higher vocational","","","","","1"
"Not paid","2000","16-34 y.","inadequately","5","","","","4"
"Not paid","2000","16-34 y.","general elemantary","37","0.120963886658902","0.0851802912710833","0.156747482046722","4"
"Not paid","2000","35-65 y.","middle vocational","286","0.101863467155214","0.0907878946085664","0.112939039701862","4"
"Not paid","2000","35-65 y.","vocational + Abi","41","0.163838835874465","0.115900409593276","0.211777262155654","4"
"Not paid","2000","66 and older","higher vocational","","","","","4"
"Not paid","2000","66 and older","higher education","1","","","","4"
"Not paid","2000","16-34 y.","in school","1","","","","4"
"Not paid","2000","16-34 y.","middle vocational","153","0.086308580711399","0.0724793741658222","0.100137787256976","4"
"Not paid","2000","16-34 y.","vocational + Abi","51","0.174885836641683","0.128712021752261","0.221059651531104","4"
"Not paid","2000","16-34 y.","higher vocational","28","","","","4"
"Not paid","2000","16-34 y.","higher education","137","0.303628023288521","0.261095956262141","0.3461600903149","4"
"Not paid","2000","35-65 y.","in school","","","","","4"
"Not paid","2000","35-65 y.","inadequately","","","","","4"
"Not paid","2000","35-65 y.","general elemantary","14","","","","4"
"Not paid","2000","35-65 y.","higher vocational","85","0.156421126458198","0.1269598052286","0.185882447687796","4"
"Not paid","2000","35-65 y.","higher education","531","0.387886598531071","0.362307511733595","0.413465685328548","4"
"Not paid","2000","66 and older","in school","","","","","4"
"Not paid","2000","66 and older","inadequately","","","","","4"
"Not paid","2000","66 and older","general elemantary","2","","","","4"
"Not paid","2000","66 and older","middle vocational","1","","","","4"
"Not paid","2000","66 and older","vocational + Abi","","","","","4"
"Paid","2000","35-65 y.","vocational + Abi","39","0.166532705926301","0.118279696942434","0.214785714910167","3"
"Paid","2000","35-65 y.","higher vocational","66","0.114858529468172","0.0889984629479162","0.140718595988427","3"
"Paid","2000","35-65 y.","higher education","91","0.0654726803579441","0.0524876560957102","0.078457704620178","3"
"Paid","2000","16-34 y.","inadequately","4","","","","3"
"Paid","2000","16-34 y.","general elemantary","62","0.195291195191391","0.151788771110603","0.23879361927218","3"
"Paid","2000","16-34 y.","middle vocational","303","0.182610512484734","0.163584494015096","0.201636530954372","3"
"Paid","2000","35-65 y.","middle vocational","528","0.181285469419261","0.167178506500419","0.195392432338103","3"
"Paid","2000","16-34 y.","vocational + Abi","26","","","","3"
"Paid","2000","16-34 y.","in school","6","","","","3"
"Paid","2000","16-34 y.","higher vocational","26","","","","3"
"Paid","2000","16-34 y.","higher education","44","0.105850569617952","0.0773943913851829","0.134306747850721","3"
"Paid","2000","35-65 y.","in school","","","","","3"
"Paid","2000","35-65 y.","inadequately","13","","","","3"
"Paid","2000","35-65 y.","general elemantary","97","0.342056898152165","0.286883178154489","0.397230618149841","3"
"Paid","2000","66 and older","higher education","1","","","","3"
"Paid","2000","66 and older","inadequately","","","","","3"
"Paid","2000","66 and older","general elemantary","","","","","3"
"Paid","2000","66 and older","vocational + Abi","","","","","3"
"Paid","2000","66 and older","in school","","","","","3"
"Paid","2000","66 and older","middle vocational","","","","","3"
"Paid","2000","66 and older","higher vocational","","","","","3"
"Partly, partly","2000","16-34 y.","higher education","81","0.164015374899597","0.129764919830108","0.198265829969086","2"
"Partly, partly","2000","16-34 y.","vocational + Abi","44","0.141232193996676","0.0989004513280252","0.183563936665327","2"
"Partly, partly","2000","16-34 y.","inadequately","5","","","","2"
"Partly, partly","2000","16-34 y.","general elemantary","51","0.163294361523624","0.122731863607739","0.203856859439509","2"
"Partly, partly","2000","16-34 y.","higher vocational","50","0.197139059394989","0.146806504583289","0.24747161420669","2"
"Partly, partly","2000","16-34 y.","in school","","","","","2"
"Partly, partly","2000","16-34 y.","middle vocational","392","0.253105879585149","0.231694180088093","0.274517579082205","2"
"Partly, partly","2000","35-65 y.","vocational + Abi","36","0.167387795173329","0.119035885578879","0.215739704767779","2"
"Partly, partly","2000","35-65 y.","higher vocational","140","0.227300234994587","0.193310560940779","0.261289909048395","2"
"Partly, partly","2000","35-65 y.","higher education","211","0.16056112277757","0.141288916215334","0.179833329339805","2"
"Partly, partly","2000","66 and older","in school","","","","","2"
"Partly, partly","2000","66 and older","inadequately","","","","","2"
"Partly, partly","2000","66 and older","higher education","","","","","2"
"Partly, partly","2000","35-65 y.","middle vocational","642","0.223376138130276","0.208124744430519","0.238627531830033","2"
"Partly, partly","2000","66 and older","general elemantary","","","","","2"
"Partly, partly","2000","66 and older","middle vocational","","","","","2"
"Partly, partly","2000","66 and older","vocational + Abi","","","","","2"
"Partly, partly","2000","66 and older","higher vocational","","","","","2"
"Partly, partly","2000","35-65 y.","in school","","","","","2"
"Partly, partly","2000","35-65 y.","inadequately","6","","","","2"
"Partly, partly","2000","35-65 y.","general elemantary","43","0.157850592286082","0.115446614076602","0.200254570495563","2"
"Acclaimed","2001","16-34 y.","general elemantary","130","0.424017673334224","0.368555775105492","0.479479571562957","1"
"Acclaimed","2001","16-34 y.","middle vocational","648","0.456508498924734","0.430481634218149","0.482535363631319","1"
"Acclaimed","2001","16-34 y.","vocational + Abi","113","0.514820944810219","0.450090368192775","0.579551521427663","1"
"Acclaimed","2001","16-34 y.","higher vocational","94","0.525770466259359","0.45401020501978","0.597530727498937","1"
"Acclaimed","2001","16-34 y.","higher education","158","0.373895112363289","0.327061829262816","0.420728395463763","1"
"Acclaimed","2001","35-65 y.","in school","","","","","1"
"Acclaimed","2001","35-65 y.","vocational + Abi","103","0.46492291357803","0.400880338998686","0.528965488157373","1"
"Acclaimed","2001","35-65 y.","higher vocational","269","0.499020258008701","0.456965286139814","0.541075229877588","1"
"Acclaimed","2001","35-65 y.","higher education","549","0.390909328997004","0.364947388001597","0.41687126999241","1"
"Acclaimed","2001","66 and older","in school","","","","","1"
"Acclaimed","2001","66 and older","inadequately","","","","","1"
"Acclaimed","2001","66 and older","general elemantary","","","","","1"
"Acclaimed","2001","16-34 y.","inadequately","6","","","","1"
"Acclaimed","2001","35-65 y.","inadequately","9","","","","1"
"Acclaimed","2001","35-65 y.","middle vocational","1333","0.494033991250566","0.475364762560942","0.51270321994019","1"
"Acclaimed","2001","66 and older","middle vocational","4","","","","1"
"Acclaimed","2001","66 and older","higher education","","","","","1"
"Acclaimed","2001","16-34 y.","in school","2","","","","1"
"Acclaimed","2001","66 and older","vocational + Abi","","","","","1"
"Acclaimed","2001","66 and older","higher vocational","","","","","1"
"Acclaimed","2001","35-65 y.","general elemantary","102","0.39506980643102","0.333979811633011","0.45615980122903","1"
"Not paid","2001","35-65 y.","vocational + Abi","41","0.18571452399711","0.135782242576353","0.235646805417868","4"
"Not paid","2001","16-34 y.","inadequately","","","","","4"
"Not paid","2001","16-34 y.","general elemantary","42","0.138064966920762","0.099350152273711","0.176779781567813","4"
"Not paid","2001","66 and older","higher education","2","","","","4"
"Not paid","2001","16-34 y.","in school","1","","","","4"
"Not paid","2001","16-34 y.","middle vocational","147","0.0972664377238742","0.0817831800223759","0.112749695425373","4"
"Not paid","2001","35-65 y.","middle vocational","266","0.0950985209499194","0.0841444684085657","0.106052573491273","4"
"Not paid","2001","35-65 y.","higher vocational","85","0.169903835140939","0.138316428528859","0.201491241753019","4"
"Not paid","2001","66 and older","higher vocational","","","","","4"
"Not paid","2001","16-34 y.","vocational + Abi","41","0.156795168657696","0.10970142328888","0.203888914026511","4"
"Not paid","2001","16-34 y.","higher vocational","17","","","","4"
"Not paid","2001","16-34 y.","higher education","121","0.280313754765881","0.236837715905756","0.323789793626007","4"
"Not paid","2001","35-65 y.","in school","","","","","4"
"Not paid","2001","35-65 y.","inadequately","","","","","4"
"Not paid","2001","35-65 y.","general elemantary","17","","","","4"
"Not paid","2001","35-65 y.","higher education","492","0.364238549935459","0.338635116011892","0.389841983859026","4"
"Not paid","2001","66 and older","in school","","","","","4"
"Not paid","2001","66 and older","inadequately","","","","","4"
"Not paid","2001","66 and older","general elemantary","1","","","","4"
"Not paid","2001","66 and older","middle vocational","","","","","4"
"Not paid","2001","66 and older","vocational + Abi","","","","","4"
"Paid","2001","35-65 y.","higher education","81","0.0619918933614714","0.0491618266819245","0.0748219600410183","3"
"Paid","2001","35-65 y.","vocational + Abi","33","0.128019651436046","0.085119206199766","0.170920096672327","3"
"Paid","2001","35-65 y.","higher vocational","58","0.109590622841835","0.0833164086317208","0.135864837051949","3"
"Paid","2001","16-34 y.","inadequately","4","","","","3"
"Paid","2001","16-34 y.","general elemantary","70","0.232047545788473","0.184672043508233","0.279423048068713","3"
"Paid","2001","16-34 y.","middle vocational","275","0.194776587018481","0.174083388927443","0.215469785109519","3"
"Paid","2001","16-34 y.","vocational + Abi","19","","","","3"
"Paid","2001","35-65 y.","middle vocational","538","0.195729529609936","0.180914022292269","0.210545036927603","3"
"Paid","2001","16-34 y.","in school","14","","","","3"
"Paid","2001","16-34 y.","higher vocational","20","","","","3"
"Paid","2001","16-34 y.","higher education","31","0.0870170335212182","0.0597341896936456","0.114299877348791","3"
"Paid","2001","35-65 y.","in school","","","","","3"
"Paid","2001","35-65 y.","inadequately","9","","","","3"
"Paid","2001","35-65 y.","general elemantary","82","0.346134586581477","0.286685221746167","0.405583951416787","3"
"Paid","2001","66 and older","higher education","1","","","","3"
"Paid","2001","66 and older","higher vocational","1","","","","3"
"Paid","2001","66 and older","in school","","","","","3"
"Paid","2001","66 and older","inadequately","","","","","3"
"Paid","2001","66 and older","general elemantary","","","","","3"
"Paid","2001","66 and older","middle vocational","","","","","3"
"Paid","2001","66 and older","vocational + Abi","","","","","3"
"Partly, partly","2001","16-34 y.","general elemantary","63","0.205869813956541","0.160492335463122","0.25124729244996","2"
"Partly, partly","2001","16-34 y.","middle vocational","337","0.251448476332911","0.22877926580207","0.274117686863752","2"
"Partly, partly","2001","16-34 y.","vocational + Abi","56","0.260874970631539","0.20400205266555","0.317747888597528","2"
"Partly, partly","2001","16-34 y.","higher vocational","55","0.248663408862513","0.186545785599154","0.310781032125872","2"
"Partly, partly","2001","16-34 y.","higher education","100","0.258774099349611","0.216381323114516","0.301166875584706","2"
"Partly, partly","2001","16-34 y.","inadequately","2","","","","2"
"Partly, partly","2001","16-34 y.","in school","2","","","","2"
"Partly, partly","2001","35-65 y.","vocational + Abi","56","0.221342910988814","0.168036915272703","0.274648906704925","2"
"Partly, partly","2001","35-65 y.","higher vocational","131","0.221485284008525","0.186558867614691","0.25641170040236","2"
"Partly, partly","2001","35-65 y.","higher education","235","0.182860227706066","0.162293463455612","0.203426991956519","2"
"Partly, partly","2001","66 and older","in school","","","","","2"
"Partly, partly","2001","66 and older","inadequately","","","","","2"
"Partly, partly","2001","66 and older","higher education","","","","","2"
"Partly, partly","2001","35-65 y.","middle vocational","618","0.215137958189579","0.199793820970827","0.230482095408331","2"
"Partly, partly","2001","66 and older","general elemantary","","","","","2"
"Partly, partly","2001","66 and older","middle vocational","1","","","","2"
"Partly, partly","2001","66 and older","vocational + Abi","","","","","2"
"Partly, partly","2001","66 and older","higher vocational","","","","","2"
"Partly, partly","2001","35-65 y.","inadequately","5","","","","2"
"Partly, partly","2001","35-65 y.","general elemantary","45","0.180840683851909","0.132744259001217","0.228937108702602","2"
"Partly, partly","2001","35-65 y.","in school","","","","","2"
"Acclaimed","2002","16-34 y.","general elemantary","117","0.413119470486304","0.353835424324906","0.472403516647702","1"
"Acclaimed","2002","16-34 y.","middle vocational","595","0.461734466487822","0.434444782205881","0.489024150769763","1"
"Acclaimed","2002","16-34 y.","vocational + Abi","121","0.507024770046736","0.441553431606914","0.572496108486557","1"
"Acclaimed","2002","16-34 y.","higher vocational","95","0.620603729175794","0.548087103583992","0.693120354767597","1"
"Acclaimed","2002","16-34 y.","higher education","156","0.390247172438453","0.34132979072279","0.439164554154117","1"
"Acclaimed","2002","35-65 y.","in school","","","","","1"
"Acclaimed","2002","35-65 y.","inadequately","8","","","","1"
"Acclaimed","2002","35-65 y.","vocational + Abi","132","0.508551883079585","0.450409156758829","0.566694609400342","1"
"Acclaimed","2002","35-65 y.","higher vocational","293","0.516480490627334","0.475705474070114","0.557255507184554","1"
"Acclaimed","2002","35-65 y.","higher education","660","0.399952108321452","0.377531603979988","0.422372612662916","1"
"Acclaimed","2002","66 and older","in school","","","","","1"
"Acclaimed","2002","66 and older","inadequately","","","","","1"
"Acclaimed","2002","66 and older","general elemantary","","","","","1"
"Acclaimed","2002","66 and older","middle vocational","1","","","","1"
"Acclaimed","2002","66 and older","higher education","1","","","","1"
"Acclaimed","2002","16-34 y.","in school","3","","","","1"
"Acclaimed","2002","16-34 y.","inadequately","3","","","","1"
"Acclaimed","2002","35-65 y.","general elemantary","94","0.48443346010513","0.415854256797563","0.553012663412697","1"
"Acclaimed","2002","35-65 y.","middle vocational","1339","0.521257298590003","0.502280575386816","0.540234021793189","1"
"Acclaimed","2002","66 and older","vocational + Abi","","","","","1"
"Acclaimed","2002","66 and older","higher vocational","","","","","1"
"Not paid","2002","16-34 y.","inadequately","1","","","","4"
"Not paid","2002","16-34 y.","general elemantary","42","0.163997424774021","0.119416663956924","0.208578185591118","4"
"Not paid","2002","35-65 y.","vocational + Abi","52","0.157397608780489","0.115043131161124","0.199752086399853","4"
"Not paid","2002","66 and older","higher education","4","","","","4"
"Not paid","2002","16-34 y.","in school","3","","","","4"
"Not paid","2002","16-34 y.","middle vocational","149","0.113557418802282","0.0961899255256429","0.130924912078921","4"
"Not paid","2002","35-65 y.","middle vocational","303","0.0975762598748019","0.0863037297371627","0.108848790012441","4"
"Not paid","2002","35-65 y.","higher vocational","105","0.169042514062038","0.138461804485032","0.199623223639045","4"
"Not paid","2002","66 and older","higher vocational","","","","","4"
"Not paid","2002","16-34 y.","vocational + Abi","38","0.194972362900414","0.14309044710889","0.246854278691938","4"
"Not paid","2002","16-34 y.","higher vocational","16","","","","4"
"Not paid","2002","16-34 y.","higher education","130","0.390950720421002","0.342017518408774","0.43988392243323","4"
"Not paid","2002","35-65 y.","in school","","","","","4"
"Not paid","2002","35-65 y.","inadequately","1","","","","4"
"Not paid","2002","35-65 y.","general elemantary","16","","","","4"
"Not paid","2002","35-65 y.","higher education","828","0.398417498878998","0.376011452776326","0.420823544981671","4"
"Not paid","2002","66 and older","in school","","","","","4"
"Not paid","2002","66 and older","inadequately","","","","","4"
"Not paid","2002","66 and older","general elemantary","1","","","","4"
"Not paid","2002","66 and older","middle vocational","1","","","","4"
"Not paid","2002","66 and older","vocational + Abi","","","","","4"
"Paid","2002","35-65 y.","vocational + Abi","41","0.159312877966773","0.116749943737814","0.201875812195732","3"
"Paid","2002","35-65 y.","higher vocational","57","0.110309763293093","0.0847482493065064","0.135871277279679","3"
"Paid","2002","35-65 y.","higher education","85","0.0541643035430055","0.0438054222277901","0.0645231848582208","3"
"Paid","2002","16-34 y.","inadequately","7","","","","3"
"Paid","2002","16-34 y.","general elemantary","52","0.202695429444331","0.154293880641116","0.251096978247545","3"
"Paid","2002","16-34 y.","middle vocational","202","0.160349821651026","0.140264096697837","0.180435546604215","3"
"Paid","2002","16-34 y.","vocational + Abi","19","","","","3"
"Paid","2002","35-65 y.","middle vocational","403","0.155078529852676","0.141327726350504","0.168829333354847","3"
"Paid","2002","16-34 y.","in school","17","","","","3"
"Paid","2002","16-34 y.","higher vocational","20","","","","3"
"Paid","2002","16-34 y.","higher education","25","","","","3"
"Paid","2002","35-65 y.","in school","","","","","3"
"Paid","2002","35-65 y.","inadequately","5","","","","3"
"Paid","2002","35-65 y.","general elemantary","52","0.250727632863943","0.191249960299841","0.310205305428045","3"
"Paid","2002","66 and older","middle vocational","","","","","3"
"Paid","2002","66 and older","higher education","1","","","","3"
"Paid","2002","66 and older","inadequately","","","","","3"
"Paid","2002","66 and older","vocational + Abi","","","","","3"
"Paid","2002","66 and older","higher vocational","","","","","3"
"Paid","2002","66 and older","general elemantary","","","","","3"
"Paid","2002","66 and older","in school","","","","","3"
"Partly, partly","2002","16-34 y.","inadequately","2","","","","2"
"Partly, partly","2002","16-34 y.","middle vocational","336","0.26435829305887","0.240218490166776","0.288498095950964","2"
"Partly, partly","2002","16-34 y.","higher education","71","0.169767340468534","0.132119212248587","0.20741546868848","2"
"Partly, partly","2002","16-34 y.","general elemantary","54","0.220187675295344","0.17029730761604","0.270078042974648","2"
"Partly, partly","2002","16-34 y.","vocational + Abi","46","0.187146395071687","0.136069912344584","0.238222877798791","2"
"Partly, partly","2002","16-34 y.","higher vocational","41","0.1869657489384","0.128699197436659","0.245232300440141","2"
"Partly, partly","2002","16-34 y.","in school","3","","","","2"
"Partly, partly","2002","35-65 y.","vocational + Abi","59","0.174737630173153","0.130572637467184","0.218902622879122","2"
"Partly, partly","2002","35-65 y.","higher vocational","122","0.204167232017535","0.171277213847807","0.237057250187262","2"
"Partly, partly","2002","35-65 y.","higher education","261","0.147466089256545","0.131238637067738","0.163693541445352","2"
"Partly, partly","2002","66 and older","in school","","","","","2"
"Partly, partly","2002","66 and older","inadequately","","","","","2"
"Partly, partly","2002","66 and older","higher education","","","","","2"
"Partly, partly","2002","66 and older","general elemantary","","","","","2"
"Partly, partly","2002","35-65 y.","middle vocational","617","0.22608791168252","0.210197741379258","0.241978081985782","2"
"Partly, partly","2002","66 and older","middle vocational","","","","","2"
"Partly, partly","2002","66 and older","vocational + Abi","","","","","2"
"Partly, partly","2002","66 and older","higher vocational","","","","","2"
"Partly, partly","2002","35-65 y.","in school","","","","","2"
"Partly, partly","2002","35-65 y.","inadequately","2","","","","2"
"Partly, partly","2002","35-65 y.","general elemantary","42","0.169068204695885","0.117634635075684","0.220501774316087","2"
"Acclaimed","2003","16-34 y.","general elemantary","146","0.538056355727419","0.479765113295613","0.596347598159224","1"
"Acclaimed","2003","16-34 y.","middle vocational","596","0.517262380318117","0.488823220237753","0.54570154039848","1"
"Acclaimed","2003","16-34 y.","vocational + Abi","134","0.51068010744119","0.448085639069011","0.57327457581337","1"
"Acclaimed","2003","16-34 y.","higher vocational","84","0.553457133248798","0.474425697864754","0.632488568632841","1"
"Acclaimed","2003","16-34 y.","higher education","165","0.428397698820933","0.377421863083367","0.4793735345585","1"
"Acclaimed","2003","35-65 y.","in school","","","","","1"
"Acclaimed","2003","16-34 y.","inadequately","4","","","","1"
"Acclaimed","2003","35-65 y.","inadequately","7","","","","1"
"Acclaimed","2003","35-65 y.","vocational + Abi","142","0.519139738002561","0.46030148252514","0.577977993479982","1"
"Acclaimed","2003","35-65 y.","higher vocational","281","0.519845845690618","0.478938771893299","0.560752919487938","1"
"Acclaimed","2003","35-65 y.","higher education","633","0.423183454343918","0.399409134980572","0.446957773707263","1"
"Acclaimed","2003","66 and older","in school","","","","","1"
"Acclaimed","2003","66 and older","inadequately","","","","","1"
"Acclaimed","2003","66 and older","general elemantary","","","","","1"
"Acclaimed","2003","66 and older","middle vocational","1","","","","1"
"Acclaimed","2003","66 and older","higher education","","","","","1"
"Acclaimed","2003","16-34 y.","in school","","","","","1"
"Acclaimed","2003","35-65 y.","general elemantary","89","0.485226982065781","0.410536678171098","0.559917285960464","1"
"Acclaimed","2003","35-65 y.","middle vocational","1331","0.545915861513799","0.526670411301089","0.565161311726509","1"
"Acclaimed","2003","66 and older","vocational + Abi","","","","","1"
"Acclaimed","2003","66 and older","higher vocational","","","","","1"
"Not paid","2003","16-34 y.","inadequately","4","","","","4"
"Not paid","2003","16-34 y.","general elemantary","33","0.0771135894480627","0.0459222147338947","0.108304964162231","4"
"Not paid","2003","35-65 y.","middle vocational","321","0.0986869397944096","0.0871586542289238","0.110215225359895","4"
"Not paid","2003","35-65 y.","vocational + Abi","63","0.178015047050834","0.132967774935658","0.223062319166009","4"
"Not paid","2003","66 and older","higher education","3","","","","4"
"Not paid","2003","16-34 y.","in school","","","","","4"
"Not paid","2003","16-34 y.","middle vocational","132","0.10888095960464","0.0911533745378595","0.12660854467142","4"
"Not paid","2003","16-34 y.","vocational + Abi","44","0.164783266682457","0.118329471984167","0.211237061380746","4"
"Not paid","2003","16-34 y.","higher vocational","17","","","","4"
"Not paid","2003","16-34 y.","higher education","117","0.321968166991912","0.27383711929188","0.370099214691945","4"
"Not paid","2003","35-65 y.","in school","","","","","4"
"Not paid","2003","35-65 y.","inadequately","","","","","4"
"Not paid","2003","35-65 y.","general elemantary","7","","","","4"
"Not paid","2003","35-65 y.","higher vocational","111","0.182163358387982","0.150559902614773","0.21376681416119","4"
"Not paid","2003","66 and older","higher vocational","","","","","4"
"Not paid","2003","35-65 y.","higher education","684","0.363206472775042","0.340064466450223","0.386348479099861","4"
"Not paid","2003","66 and older","in school","","","","","4"
"Not paid","2003","66 and older","inadequately","","","","","4"
"Not paid","2003","66 and older","general elemantary","1","","","","4"
"Not paid","2003","66 and older","middle vocational","2","","","","4"
"Not paid","2003","66 and older","vocational + Abi","","","","","4"
"Paid","2003","16-34 y.","inadequately","5","","","","3"
"Paid","2003","16-34 y.","general elemantary","53","0.224358918621987","0.175583949659738","0.273133887584237","3"
"Paid","2003","16-34 y.","middle vocational","191","0.163058096270705","0.142033649026398","0.184082543515013","3"
"Paid","2003","16-34 y.","vocational + Abi","18","","","","3"
"Paid","2003","16-34 y.","in school","4","","","","3"
"Paid","2003","16-34 y.","higher vocational","10","","","","3"
"Paid","2003","16-34 y.","higher education","19","","","","3"
"Paid","2003","35-65 y.","in school","","","","","3"
"Paid","2003","35-65 y.","inadequately","8","","","","3"
"Paid","2003","35-65 y.","general elemantary","41","0.220113260901757","0.158194431199909","0.282032090603606","3"
"Paid","2003","35-65 y.","middle vocational","357","0.147251841622092","0.133554451814987","0.160949231429197","3"
"Paid","2003","35-65 y.","vocational + Abi","32","0.145964171550983","0.104385617210814","0.187542725891151","3"
"Paid","2003","35-65 y.","higher vocational","55","0.0802529386914067","0.0580077826435625","0.102498094739251","3"
"Paid","2003","35-65 y.","higher education","97","0.079010191474402","0.0660296183712599","0.0919907645775442","3"
"Paid","2003","66 and older","higher education","","","","","3"
"Paid","2003","66 and older","inadequately","","","","","3"
"Paid","2003","66 and older","general elemantary","","","","","3"
"Paid","2003","66 and older","in school","","","","","3"
"Paid","2003","66 and older","middle vocational","1","","","","3"
"Paid","2003","66 and older","vocational + Abi","","","","","3"
"Paid","2003","66 and older","higher vocational","","","","","3"
"Partly, partly","2003","16-34 y.","inadequately","1","","","","2"
"Partly, partly","2003","16-34 y.","general elemantary","49","0.160471136202531","0.117555929272068","0.203386343132994","2"
"Partly, partly","2003","16-34 y.","vocational + Abi","49","0.229267104287627","0.176630499353178","0.281903709222077","2"
"Partly, partly","2003","16-34 y.","higher education","61","0.209658983181772","0.1677258026322","0.251592163731343","2"
"Partly, partly","2003","16-34 y.","in school","","","","","2"
"Partly, partly","2003","16-34 y.","higher vocational","41","0.250515860729935","0.18163078598219","0.31940093547768","2"
"Partly, partly","2003","16-34 y.","middle vocational","267","0.210798563806538","0.187585444485287","0.234011683127789","2"
"Partly, partly","2003","35-65 y.","vocational + Abi","40","0.156881043395623","0.114052049929456","0.199710036861789","2"
"Partly, partly","2003","35-65 y.","higher vocational","126","0.217737857229993","0.183945856257665","0.251529858202322","2"
"Partly, partly","2003","35-65 y.","higher education","245","0.134599881406638","0.118176759681076","0.151023003132201","2"
"Partly, partly","2003","35-65 y.","middle vocational","562","0.208145357069699","0.192452459126334","0.223838255013064","2"
"Partly, partly","2003","66 and older","in school","","","","","2"
"Partly, partly","2003","35-65 y.","in school","","","","","2"
"Partly, partly","2003","35-65 y.","inadequately","1","","","","2"
"Partly, partly","2003","35-65 y.","general elemantary","35","0.244677840063775","0.180431661598171","0.308924018529378","2"
"Partly, partly","2003","66 and older","inadequately","","","","","2"
"Partly, partly","2003","66 and older","higher education","","","","","2"
"Partly, partly","2003","66 and older","general elemantary","","","","","2"
"Partly, partly","2003","66 and older","middle vocational","","","","","2"
"Partly, partly","2003","66 and older","vocational + Abi","","","","","2"
"Partly, partly","2003","66 and older","higher vocational","","","","","2"
"Acclaimed","2004","16-34 y.","general elemantary","119","0.389565458821414","0.329712204016928","0.4494187136259","1"
"Acclaimed","2004","16-34 y.","middle vocational","501","0.499994801082167","0.46996563364817","0.530023968516165","1"
"Acclaimed","2004","16-34 y.","vocational + Abi","141","0.586518201057231","0.522596310237539","0.650440091876924","1"
"Acclaimed","2004","16-34 y.","higher vocational","81","0.573221182076069","0.494591079841826","0.651851284310312","1"
"Acclaimed","2004","16-34 y.","higher education","146","0.369015880434555","0.316554688552728","0.421477072316382","1"
"Acclaimed","2004","35-65 y.","in school","","","","","1"
"Acclaimed","2004","16-34 y.","inadequately","3","","","","1"
"Acclaimed","2004","35-65 y.","inadequately","4","","","","1"
"Acclaimed","2004","35-65 y.","vocational + Abi","147","0.567343648733139","0.509103787238472","0.625583510227806","1"
"Acclaimed","2004","35-65 y.","higher vocational","284","0.501966782267597","0.460884117830461","0.543049446704733","1"
"Acclaimed","2004","35-65 y.","higher education","645","0.407513252437013","0.383904033545021","0.431122471329005","1"
"Acclaimed","2004","66 and older","in school","","","","","1"
"Acclaimed","2004","66 and older","inadequately","","","","","1"
"Acclaimed","2004","66 and older","general elemantary","","","","","1"
"Acclaimed","2004","66 and older","middle vocational","","","","","1"
"Acclaimed","2004","66 and older","higher education","1","","","","1"
"Acclaimed","2004","66 and older","vocational + Abi","","","","","1"
"Acclaimed","2004","66 and older","higher vocational","","","","","1"
"Acclaimed","2004","16-34 y.","in school","2","","","","1"
"Acclaimed","2004","35-65 y.","general elemantary","83","0.456020458271684","0.383858885040316","0.528182031503052","1"
"Acclaimed","2004","35-65 y.","middle vocational","1314","0.544664738614","0.525116068242574","0.564213408985426","1"
"Not paid","2004","16-34 y.","inadequately","1","","","","4"
"Not paid","2004","16-34 y.","general elemantary","51","0.210885851599044","0.16081653799386","0.260955165204228","4"
"Not paid","2004","35-65 y.","middle vocational","340","0.118372053107234","0.1056910322699","0.131053073944568","4"
"Not paid","2004","35-65 y.","vocational + Abi","59","0.177103255599189","0.132227514119563","0.221978997078815","4"
"Not paid","2004","66 and older","higher vocational","1","","","","4"
"Not paid","2004","66 and older","higher education","3","","","","4"
"Not paid","2004","16-34 y.","in school","","","","","4"
"Not paid","2004","16-34 y.","middle vocational","129","0.118945255351744","0.0995029259999468","0.138387584703541","4"
"Not paid","2004","16-34 y.","vocational + Abi","31","0.14530510418322","0.0995618920628499","0.19104831630359","4"
"Not paid","2004","16-34 y.","higher vocational","21","","","","4"
"Not paid","2004","16-34 y.","higher education","111","0.396168637878041","0.34299403078205","0.449343244974031","4"
"Not paid","2004","35-65 y.","in school","","","","","4"
