"plb0195_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1987","secondary school degree","higher education","","","",""
"Acclaimed","1987","college entrance qualification","in school","","","",""
"Acclaimed","1987","college entrance qualification","inadequately","","","",""
"Acclaimed","1987","college entrance qualification","general elemantary","","","",""
"Acclaimed","1987","college entrance qualification","middle vocational","","","",""
"Acclaimed","1987","college entrance qualification","vocational + Abi","","","",""
"Acclaimed","1987","college entrance qualification","higher vocational","","","",""
"Acclaimed","1987","college entrance qualification","higher education","","","",""
"Acclaimed","1987","Other degree","in school","","","",""
"Acclaimed","1987","Other degree","inadequately","","","",""
"Acclaimed","1987","Other degree","general elemantary","","","",""
"Acclaimed","1987","Other degree","middle vocational","","","",""
"Acclaimed","1987","Other degree","vocational + Abi","","","",""
"Acclaimed","1987","Other degree","higher vocational","","","",""
"Acclaimed","1987","Other degree","higher education","","","",""
"Acclaimed","1987","no degree/no degree yet","in school","","","",""
"Acclaimed","1987","no degree/no degree yet","inadequately","","","",""
"Acclaimed","1987","no degree/no degree yet","general elemantary","","","",""
"Acclaimed","1987","no degree/no degree yet","middle vocational","","","",""
"Acclaimed","1987","no degree/no degree yet","vocational + Abi","","","",""
"Acclaimed","1987","no degree/no degree yet","higher vocational","","","",""
"Acclaimed","1987","no degree/no degree yet","higher education","","","",""
"Partly, partly","1987","lower secondary degree","in school","","","",""
"Partly, partly","1987","lower secondary degree","inadequately","","","",""
"Partly, partly","1987","lower secondary degree","general elemantary","","","",""
"Partly, partly","1987","lower secondary degree","middle vocational","","","",""
"Partly, partly","1987","lower secondary degree","vocational + Abi","","","",""
"Partly, partly","1987","lower secondary degree","higher vocational","","","",""
"Partly, partly","1987","lower secondary degree","higher education","","","",""
"Partly, partly","1987","secondary school degree","in school","","","",""
"Partly, partly","1987","secondary school degree","inadequately","","","",""
"Partly, partly","1987","secondary school degree","general elemantary","","","",""
"Partly, partly","1987","secondary school degree","middle vocational","","","",""
"Partly, partly","1987","secondary school degree","vocational + Abi","","","",""
"Partly, partly","1987","secondary school degree","higher vocational","","","",""
"Partly, partly","1987","secondary school degree","higher education","","","",""
"Partly, partly","1987","college entrance qualification","in school","","","",""
"Partly, partly","1987","college entrance qualification","inadequately","","","",""
"Partly, partly","1987","college entrance qualification","general elemantary","","","",""
"Partly, partly","1987","college entrance qualification","middle vocational","","","",""
"Partly, partly","1987","college entrance qualification","vocational + Abi","","","",""
"Partly, partly","1987","college entrance qualification","higher vocational","","","",""
"Partly, partly","1987","college entrance qualification","higher education","","","",""
"Partly, partly","1987","Other degree","in school","","","",""
"Partly, partly","1987","Other degree","inadequately","","","",""
"Partly, partly","1987","Other degree","general elemantary","","","",""
"Partly, partly","1987","Other degree","middle vocational","","","",""
"Partly, partly","1987","Other degree","vocational + Abi","","","",""
"Partly, partly","1987","Other degree","higher vocational","","","",""
"Partly, partly","1987","Other degree","higher education","","","",""
"Partly, partly","1987","no degree/no degree yet","in school","","","",""
"Partly, partly","1987","no degree/no degree yet","inadequately","","","",""
"Partly, partly","1987","no degree/no degree yet","general elemantary","","","",""
"Partly, partly","1987","no degree/no degree yet","middle vocational","","","",""
"Partly, partly","1987","no degree/no degree yet","vocational + Abi","","","",""
"Partly, partly","1987","no degree/no degree yet","higher vocational","","","",""
"Partly, partly","1987","no degree/no degree yet","higher education","","","",""
"Paid","1987","lower secondary degree","in school","","","",""
"Paid","1987","lower secondary degree","inadequately","","","",""
"Paid","1987","lower secondary degree","general elemantary","","","",""
"Paid","1987","lower secondary degree","middle vocational","","","",""
"Paid","1987","lower secondary degree","vocational + Abi","","","",""
"Paid","1987","lower secondary degree","higher vocational","","","",""
"Paid","1987","lower secondary degree","higher education","","","",""
"Paid","1987","secondary school degree","in school","","","",""
"Paid","1987","secondary school degree","inadequately","","","",""
"Paid","1987","secondary school degree","general elemantary","","","",""
"Paid","1987","secondary school degree","middle vocational","","","",""
"Paid","1987","secondary school degree","vocational + Abi","","","",""
"Paid","1987","secondary school degree","higher vocational","","","",""
"Paid","1987","secondary school degree","higher education","","","",""
"Paid","1987","college entrance qualification","in school","","","",""
"Paid","1987","college entrance qualification","inadequately","","","",""
"Paid","1987","college entrance qualification","general elemantary","","","",""
"Paid","1987","college entrance qualification","middle vocational","","","",""
"Paid","1987","college entrance qualification","vocational + Abi","","","",""
"Paid","1987","college entrance qualification","higher vocational","","","",""
"Paid","1987","college entrance qualification","higher education","","","",""
"Paid","1987","Other degree","in school","","","",""
"Paid","1987","Other degree","inadequately","","","",""
"Paid","1987","Other degree","general elemantary","","","",""
"Paid","1987","Other degree","middle vocational","","","",""
"Paid","1987","Other degree","vocational + Abi","","","",""
"Paid","1987","Other degree","higher vocational","","","",""
"Paid","1987","Other degree","higher education","","","",""
"Paid","1987","no degree/no degree yet","in school","","","",""
"Paid","1987","no degree/no degree yet","inadequately","","","",""
"Paid","1987","no degree/no degree yet","general elemantary","","","",""
"Paid","1987","no degree/no degree yet","middle vocational","","","",""
"Paid","1987","no degree/no degree yet","vocational + Abi","","","",""
"Paid","1987","no degree/no degree yet","higher vocational","","","",""
"Paid","1987","no degree/no degree yet","higher education","","","",""
"Not paid","1987","lower secondary degree","in school","","","",""
"Not paid","1987","lower secondary degree","inadequately","","","",""
"Not paid","1987","lower secondary degree","general elemantary","","","",""
"Not paid","1987","lower secondary degree","middle vocational","","","",""
"Not paid","1987","lower secondary degree","vocational + Abi","","","",""
"Not paid","1987","lower secondary degree","higher vocational","","","",""
"Not paid","1987","lower secondary degree","higher education","","","",""
"Not paid","1987","secondary school degree","in school","","","",""
"Not paid","1987","secondary school degree","inadequately","","","",""
"Not paid","1987","secondary school degree","general elemantary","","","",""
"Not paid","1987","secondary school degree","middle vocational","","","",""
"Not paid","1987","secondary school degree","vocational + Abi","","","",""
"Not paid","1987","secondary school degree","higher vocational","","","",""
"Not paid","1987","secondary school degree","higher education","","","",""
"Not paid","1987","college entrance qualification","in school","","","",""
"Not paid","1987","college entrance qualification","inadequately","","","",""
"Not paid","1987","college entrance qualification","general elemantary","","","",""
"Not paid","1987","college entrance qualification","middle vocational","","","",""
"Not paid","1987","college entrance qualification","vocational + Abi","","","",""
"Not paid","1987","college entrance qualification","higher vocational","","","",""
"Not paid","1987","college entrance qualification","higher education","","","",""
"Not paid","1987","Other degree","in school","","","",""
"Not paid","1987","Other degree","inadequately","","","",""
"Not paid","1987","Other degree","general elemantary","","","",""
"Not paid","1987","Other degree","middle vocational","","","",""
"Not paid","1987","Other degree","vocational + Abi","","","",""
