"plb0195_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","2012","Full Time","higher education","920","0.452622533637143","0.431313488218746","0.473931579055539","1"
"Acclaimed","2012","Full Time","in school","","","","","1"
"Acclaimed","2012","Part Time","in school","3","","","","1"
"Acclaimed","2012","Part Time","higher education","390","0.551298734363009","0.514080293307961","0.588517175418057","1"
"Acclaimed","2012","Not Working","in school","","","","","1"
"Acclaimed","2012","Not Working","inadequately","1","","","","1"
"Acclaimed","2012","Not Working","higher education","23","","","","1"
"Acclaimed","2012","Part Time","vocational + Abi","204","0.567699083071452","0.515799216231621","0.619598949911284","1"
"Acclaimed","2012","Part Time","higher vocational","116","0.70313112683041","0.63362956868965","0.772632684971171","1"
"Acclaimed","2012","Not Working","general elemantary","7","","","","1"
"Acclaimed","2012","Not Working","middle vocational","59","0.678902028954728","0.593194692365775","0.76460936554368","1"
"Acclaimed","2012","Part Time","inadequately","5","","","","1"
"Acclaimed","2012","Part Time","middle vocational","881","0.531449595016202","0.506631321747773","0.556267868284631","1"
"Acclaimed","2012","Part Time","general elemantary","88","0.419158561816646","0.349903941573579","0.488413182059713","1"
"Acclaimed","2012","Not Working","vocational + Abi","10","","","","1"
"Acclaimed","2012","Not Working","higher vocational","7","","","","1"
"Not paid","2012","Full Time","in school","","","","","4"
"Not paid","2012","Full Time","inadequately","2","","","","4"
"Not paid","2012","Full Time","general elemantary","35","0.110834160172361","0.0795574683657155","0.142110851979006","4"
"Not paid","2012","Full Time","middle vocational","358","0.108423867281553","0.0978590168160541","0.118988717747052","4"
"Not paid","2012","Full Time","vocational + Abi","93","0.151681676839119","0.122663172477831","0.180700181200407","4"
"Not paid","2012","Full Time","higher vocational","131","0.209218631471032","0.177876801994462","0.240560460947602","4"
"Not paid","2012","Full Time","higher education","785","0.354871674396366","0.33438784381863","0.375355504974102","4"
"Not paid","2012","Part Time","in school","1","","","","4"
"Not paid","2012","Part Time","inadequately","7","","","","4"
"Not paid","2012","Part Time","general elemantary","15","","","","4"
"Not paid","2012","Part Time","middle vocational","126","0.0765874305936233","0.0633611112618052","0.0898137499254415","4"
"Not paid","2012","Part Time","vocational + Abi","37","0.0924825429325453","0.0621316519917382","0.122833433873352","4"
"Not paid","2012","Not Working","higher vocational","1","","","","4"
"Not paid","2012","Not Working","higher education","10","","","","4"
"Not paid","2012","Part Time","higher vocational","9","","","","4"
"Not paid","2012","Part Time","higher education","158","0.230308316313925","0.198801883087546","0.261814749540303","4"
"Not paid","2012","Not Working","in school","","","","","4"
"Not paid","2012","Not Working","inadequately","","","","","4"
"Not paid","2012","Not Working","general elemantary","3","","","","4"
"Not paid","2012","Not Working","middle vocational","17","","","","4"
"Not paid","2012","Not Working","vocational + Abi","4","","","","4"
"Paid","2012","Full Time","in school","","","","","3"
"Paid","2012","Full Time","inadequately","19","","","","3"
"Paid","2012","Full Time","general elemantary","78","0.168934770008314","0.131603764539575","0.206265775477052","3"
"Paid","2012","Full Time","middle vocational","431","0.124964026184973","0.113727627271904","0.136200425098042","3"
"Paid","2012","Full Time","vocational + Abi","55","0.0857966064516736","0.0631404878174578","0.108452725085889","3"
"Paid","2012","Full Time","higher vocational","60","0.0981992740063839","0.0752692040606486","0.121129343952119","3"
"Paid","2012","Part Time","middle vocational","264","0.18547098219008","0.166140012963481","0.204801951416679","3"
"Paid","2012","Part Time","vocational + Abi","41","0.14634410364724","0.10931500799777","0.18337319929671","3"
"Paid","2012","Part Time","higher vocational","11","","","","3"
"Paid","2012","Part Time","higher education","48","0.059247087050552","0.0415803103275633","0.0769138637735407","3"
"Paid","2012","Full Time","higher education","89","0.0437336803700744","0.0349788064712055","0.0524885542689433","3"
"Paid","2012","Part Time","in school","7","","","","3"
"Paid","2012","Part Time","inadequately","8","","","","3"
"Paid","2012","Part Time","general elemantary","58","0.288328793206484","0.224749676494161","0.351907909918808","3"
"Paid","2012","Not Working","higher education","1","","","","3"
"Paid","2012","Not Working","inadequately","1","","","","3"
"Paid","2012","Not Working","vocational + Abi","1","","","","3"
"Paid","2012","Not Working","higher vocational","1","","","","3"
"Paid","2012","Not Working","in school","1","","","","3"
"Paid","2012","Not Working","general elemantary","4","","","","3"
"Paid","2012","Not Working","middle vocational","14","","","","3"
"Partly, partly","2012","Full Time","in school","","","","","2"
"Partly, partly","2012","Full Time","inadequately","14","","","","2"
"Partly, partly","2012","Full Time","general elemantary","78","0.22103357665971","0.179692564698112","0.262374588621308","2"
"Partly, partly","2012","Full Time","middle vocational","845","0.250144721084198","0.2354281684413","0.264861273727097","2"
"Partly, partly","2012","Full Time","vocational + Abi","131","0.205358353991274","0.172679193685639","0.238037514296909","2"
"Partly, partly","2012","Full Time","higher vocational","127","0.204985085305708","0.173879045724578","0.236091124886838","2"
"Partly, partly","2012","Full Time","higher education","302","0.148772111596417","0.133537333341672","0.164006889851162","2"
"Partly, partly","2012","Not Working","in school","","","","","2"
"Partly, partly","2012","Part Time","vocational + Abi","68","0.193474270348762","0.152090048746027","0.234858491951498","2"
"Partly, partly","2012","Part Time","higher vocational","30","0.181446990473434","0.122820710667608","0.240073270279261","2"
"Partly, partly","2012","Part Time","higher education","90","0.159145862272515","0.131771498022187","0.186520226522842","2"
"Partly, partly","2012","Not Working","higher education","7","","","","2"
"Partly, partly","2012","Not Working","inadequately","","","","","2"
"Partly, partly","2012","Part Time","in school","","","","","2"
"Partly, partly","2012","Part Time","inadequately","5","","","","2"
"Partly, partly","2012","Not Working","general elemantary","3","","","","2"
"Partly, partly","2012","Not Working","middle vocational","24","","","","2"
"Partly, partly","2012","Not Working","higher vocational","3","","","","2"
"Partly, partly","2012","Part Time","general elemantary","34","0.241654839689209","0.181570403020423","0.301739276357995","2"
"Partly, partly","2012","Part Time","middle vocational","282","0.206491992200095","0.1863598667842","0.22662411761599","2"
"Partly, partly","2012","Not Working","vocational + Abi","4","","","","2"
"Acclaimed","2013","Full Time","general elemantary","173","0.502869364141686","0.449328109926579","0.556410618356794","1"
"Acclaimed","2013","Full Time","higher education","854","0.44486485333532","0.422478353620368","0.467251353050273","1"
"Acclaimed","2013","Full Time","inadequately","7","","","","1"
"Acclaimed","2013","Not Working","inadequately","18","","","","1"
"Acclaimed","2013","Full Time","middle vocational","1532","0.521614106626125","0.503669971951485","0.539558241300764","1"
"Acclaimed","2013","Full Time","vocational + Abi","304","0.560053097176915","0.51845541218221","0.60165078217162","1"
"Acclaimed","2013","Full Time","higher vocational","287","0.528425498239689","0.487694296430691","0.569156700048687","1"
"Acclaimed","2013","Part Time","vocational + Abi","190","0.606966664928147","0.552331027219555","0.661602302636739","1"
"Acclaimed","2013","Part Time","higher vocational","113","0.674101839367852","0.600074619190238","0.748129059545466","1"
"Acclaimed","2013","Part Time","higher education","390","0.61385070508312","0.576160536598405","0.651540873567835","1"
"Acclaimed","2013","Not Working","in school","3","","","","1"
"Acclaimed","2013","Not Working","higher education","206","0.389046352829019","0.344828825209988","0.433263880448051","1"
"Acclaimed","2013","Full Time","in school","1","","","","1"
"Acclaimed","2013","Part Time","middle vocational","798","0.551094128179658","0.525242444828723","0.576945811530593","1"
"Acclaimed","2013","Part Time","general elemantary","82","0.511394825663075","0.436473193223081","0.58631645810307","1"
"Acclaimed","2013","Part Time","in school","1","","","","1"
"Acclaimed","2013","Not Working","general elemantary","120","0.387870339395875","0.333716046014185","0.442024632777566","1"
"Acclaimed","2013","Not Working","higher vocational","13","","","","1"
"Acclaimed","2013","Not Working","vocational + Abi","125","0.514967011816983","0.45456581277439","0.575368210859576","1"
"Acclaimed","2013","Part Time","inadequately","8","","","","1"
"Acclaimed","2013","Not Working","middle vocational","326","0.457598578033623","0.421233610725037","0.493963545342209","1"
"Not paid","2013","Full Time","in school","","","","","4"
"Not paid","2013","Full Time","inadequately","","","","","4"
"Not paid","2013","Full Time","general elemantary","28","","","","4"
"Not paid","2013","Full Time","middle vocational","326","0.106411330882491","0.0953343491942941","0.117488312570689","4"
"Not paid","2013","Full Time","vocational + Abi","88","0.148660481308763","0.118847624655347","0.17847333796218","4"
"Not paid","2013","Full Time","higher vocational","121","0.201110258271823","0.168404763874274","0.233815752669373","4"
"Not paid","2013","Full Time","higher education","718","0.359254027509492","0.337640953065001","0.380867101953983","4"
"Not paid","2013","Part Time","in school","1","","","","4"
"Not paid","2013","Part Time","inadequately","2","","","","4"
"Not paid","2013","Part Time","general elemantary","17","","","","4"
"Not paid","2013","Part Time","middle vocational","106","0.0776224249448249","0.0637150147646593","0.0915298351249905","4"
"Not paid","2013","Part Time","vocational + Abi","22","","","","4"
"Not paid","2013","Part Time","higher vocational","12","","","","4"
"Not paid","2013","Part Time","higher education","137","0.221020251836933","0.188898576036606","0.253141927637259","4"
"Not paid","2013","Not Working","in school","2","","","","4"
"Not paid","2013","Not Working","inadequately","3","","","","4"
"Not paid","2013","Not Working","general elemantary","26","","","","4"
"Not paid","2013","Not Working","middle vocational","54","0.0792515897226963","0.0595339494643912","0.0989692299810013","4"
"Not paid","2013","Not Working","vocational + Abi","33","0.139276125204887","0.0974314231924801","0.181120827217293","4"
"Not paid","2013","Not Working","higher vocational","5","","","","4"
"Not paid","2013","Not Working","higher education","110","0.30985441552433","0.267913408654059","0.351795422394602","4"
"Paid","2013","Part Time","middle vocational","237","0.163867302375199","0.144628322135647","0.183106282614752","3"
"Paid","2013","Part Time","vocational + Abi","35","0.125558994443436","0.0884936470194446","0.162624341867427","3"
"Paid","2013","Part Time","higher vocational","6","","","","3"
"Paid","2013","Part Time","higher education","36","0.0424618367209523","0.0268520664969802","0.0580716069449244","3"
"Paid","2013","Full Time","in school","","","","","3"
"Paid","2013","Full Time","inadequately","8","","","","3"
"Paid","2013","Full Time","general elemantary","61","0.139978822678972","0.10282432205816","0.177133323299785","3"
"Paid","2013","Full Time","middle vocational","393","0.118802677564409","0.107179941584744","0.130425413544074","3"
"Paid","2013","Full Time","vocational + Abi","47","0.0656065627793295","0.0448577639439749","0.0863553616146842","3"
"Paid","2013","Full Time","higher vocational","44","0.0908682663905156","0.0674162756338472","0.114320257147184","3"
"Paid","2013","Full Time","higher education","69","0.0467630360927346","0.037252071357264","0.0562740008282051","3"
"Paid","2013","Part Time","in school","10","","","","3"
"Paid","2013","Part Time","inadequately","7","","","","3"
"Paid","2013","Part Time","general elemantary","44","0.209098879938862","0.148147016947141","0.270050742930583","3"
"Paid","2013","Not Working","higher education","55","0.0923976302880341","0.0661332064681829","0.118662054107885","3"
"Paid","2013","Not Working","higher vocational","4","","","","3"
"Paid","2013","Not Working","in school","1","","","","3"
"Paid","2013","Not Working","inadequately","20","","","","3"
"Paid","2013","Not Working","vocational + Abi","55","0.182367027993325","0.135698664127826","0.229035391858824","3"
"Paid","2013","Not Working","middle vocational","165","0.233950727651543","0.203049836018159","0.264851619284928","3"
"Paid","2013","Not Working","general elemantary","90","0.311808899475237","0.260325564022525","0.363292234927948","3"
"Partly, partly","2013","Full Time","in school","","","","","2"
"Partly, partly","2013","Full Time","inadequately","17","","","","2"
"Partly, partly","2013","Full Time","general elemantary","73","0.235803433331727","0.190346169540297","0.281260697123158","2"
"Partly, partly","2013","Full Time","middle vocational","726","0.253171884926975","0.23755203917916","0.26879173067479","2"
"Partly, partly","2013","Full Time","vocational + Abi","108","0.225679858734993","0.190648167325672","0.260711550144313","2"
"Partly, partly","2013","Full Time","higher vocational","125","0.179595977097972","0.148275932105471","0.210916022090473","2"
"Partly, partly","2013","Full Time","higher education","252","0.149118083062453","0.133071868793963","0.165164297330943","2"
"Partly, partly","2013","Part Time","vocational + Abi","60","0.197070617288692","0.152573844180488","0.241567390396896","2"
"Partly, partly","2013","Part Time","higher vocational","23","","","","2"
"Partly, partly","2013","Part Time","higher education","78","0.122667206358995","0.0972711960237894","0.148063216694201","2"
"Partly, partly","2013","Not Working","in school","","","","","2"
"Partly, partly","2013","Not Working","higher education","96","0.208701601358616","0.171844372029835","0.245558830687398","2"
"Partly, partly","2013","Part Time","middle vocational","281","0.207416144500318","0.186342377097293","0.228489911903342","2"
"Partly, partly","2013","Not Working","inadequately","7","","","","2"
"Partly, partly","2013","Not Working","higher vocational","10","","","","2"
"Partly, partly","2013","Not Working","general elemantary","75","0.231280494028924","0.184418436773211","0.278142551284637","2"
"Partly, partly","2013","Not Working","middle vocational","176","0.229199104592137","0.198518916189335","0.25987929299494","2"
"Partly, partly","2013","Part Time","general elemantary","28","","","","2"
"Partly, partly","2013","Not Working","vocational + Abi","50","0.163389834984806","0.118706631414122","0.20807303855549","2"
"Partly, partly","2013","Part Time","inadequately","4","","","","2"
"Partly, partly","2013","Part Time","in school","2","","","","2"
"Acclaimed","2014","Not Working","higher education","22","","","","1"
"Acclaimed","2014","Part Time","vocational + Abi","218","0.533842407864952","0.482595187370383","0.585089628359521","1"
"Acclaimed","2014","Part Time","higher vocational","107","0.570590266056664","0.493651068836639","0.647529463276689","1"
"Acclaimed","2014","Full Time","higher education","965","0.489145513295954","0.467490581867331","0.510800444724576","1"
"Acclaimed","2014","Part Time","higher education","416","0.568347594086438","0.531940385117355","0.60475480305552","1"
"Acclaimed","2014","Full Time","inadequately","15","","","","1"
"Acclaimed","2014","Full Time","general elemantary","192","0.434610457676272","0.388027459807622","0.481193455544922","1"
"Acclaimed","2014","Full Time","middle vocational","1547","0.507460195739041","0.489863996695624","0.525056394782458","1"
"Acclaimed","2014","Full Time","vocational + Abi","321","0.516783614357317","0.478426185609998","0.555141043104637","1"
"Acclaimed","2014","Full Time","higher vocational","263","0.483175266232952","0.440551176066175","0.525799356399728","1"
"Acclaimed","2014","Part Time","in school","1","","","","1"
"Acclaimed","2014","Not Working","inadequately","","","","","1"
"Acclaimed","2014","Part Time","inadequately","9","","","","1"
"Acclaimed","2014","Not Working","in school","","","","","1"
"Acclaimed","2014","Not Working","general elemantary","15","","","","1"
"Acclaimed","2014","Full Time","in school","1","","","","1"
"Acclaimed","2014","Part Time","middle vocational","757","0.542680863837194","0.516519855822034","0.568841871852353","1"
"Acclaimed","2014","Not Working","middle vocational","60","0.613686597388","0.523512399724179","0.703860795051822","1"
"Acclaimed","2014","Not Working","vocational + Abi","13","","","","1"
"Acclaimed","2014","Not Working","higher vocational","4","","","","1"
"Acclaimed","2014","Part Time","general elemantary","96","0.4573117418582","0.393345399339319","0.521278084377081","1"
"Not paid","2014","Full Time","in school","","","","","4"
"Not paid","2014","Full Time","inadequately","2","","","","4"
"Not paid","2014","Full Time","general elemantary","43","0.0983364163572657","0.0703541480745057","0.126318684640026","4"
"Not paid","2014","Part Time","middle vocational","95","0.0714129858346221","0.0578900050282633","0.084935966640981","4"
"Not paid","2014","Part Time","vocational + Abi","23","","","","4"
"Not paid","2014","Not Working","higher vocational","1","","","","4"
"Not paid","2014","Not Working","higher education","13","","","","4"
"Not paid","2014","Full Time","middle vocational","315","0.110933135218065","0.0998797561574091","0.121986514278721","4"
"Not paid","2014","Full Time","vocational + Abi","109","0.141752144056955","0.114979240412388","0.168525047701523","4"
"Not paid","2014","Full Time","higher vocational","99","0.202515285627218","0.168236832300206","0.236793738954231","4"
"Not paid","2014","Full Time","higher education","693","0.315912473567734","0.295773914529844","0.336051032605625","4"
"Not paid","2014","Part Time","in school","2","","","","4"
"Not paid","2014","Part Time","inadequately","2","","","","4"
"Not paid","2014","Part Time","general elemantary","28","","","","4"
"Not paid","2014","Part Time","higher vocational","15","","","","4"
"Not paid","2014","Part Time","higher education","128","0.182532194528234","0.154138731999701","0.210925657056767","4"
"Not paid","2014","Not Working","in school","","","","","4"
"Not paid","2014","Not Working","inadequately","1","","","","4"
"Not paid","2014","Not Working","general elemantary","4","","","","4"
"Not paid","2014","Not Working","middle vocational","10","","","","4"
"Not paid","2014","Not Working","vocational + Abi","3","","","","4"
"Paid","2014","Part Time","middle vocational","238","0.167130385700034","0.1475379355927","0.186722835807368","3"
"Paid","2014","Part Time","vocational + Abi","40","0.142232647804759","0.106350221394048","0.178115074215469","3"
"Paid","2014","Part Time","higher vocational","4","","","","3"
"Paid","2014","Part Time","higher education","51","0.078877963980005","0.0590649875604478","0.0986909403995623","3"
"Paid","2014","Full Time","in school","","","","","3"
"Paid","2014","Full Time","inadequately","13","","","","3"
"Paid","2014","Full Time","general elemantary","86","0.135248854316467","0.103111077307266","0.167386631325667","3"
"Paid","2014","Full Time","middle vocational","422","0.125196164088684","0.11354825268717","0.136844075490198","3"
"Paid","2014","Full Time","vocational + Abi","63","0.0571244456535822","0.0393104033015489","0.0749384880056156","3"
"Paid","2014","Full Time","higher vocational","46","0.110845689529614","0.0840676299492222","0.137623749110005","3"
"Paid","2014","Full Time","higher education","90","0.0512230398704705","0.0416730280565961","0.060773051684345","3"
"Paid","2014","Part Time","in school","6","","","","3"
"Paid","2014","Part Time","inadequately","12","","","","3"
"Paid","2014","Part Time","general elemantary","64","0.244013212336188","0.188864686948863","0.299161737723514","3"
"Paid","2014","Not Working","higher education","6","","","","3"
"Paid","2014","Not Working","higher vocational","3","","","","3"
"Paid","2014","Not Working","middle vocational","14","","","","3"
"Paid","2014","Not Working","vocational + Abi","3","","","","3"
"Paid","2014","Not Working","inadequately","2","","","","3"
"Paid","2014","Not Working","in school","1","","","","3"
"Paid","2014","Not Working","general elemantary","13","","","","3"
"Partly, partly","2014","Full Time","in school","","","","","2"
"Partly, partly","2014","Full Time","inadequately","5","","","","2"
"Partly, partly","2014","Full Time","general elemantary","114","0.331804271649995","0.287556001555404","0.376052541744587","2"
"Partly, partly","2014","Full Time","middle vocational","817","0.25641050495421","0.24104199588537","0.271779014023051","2"
"Partly, partly","2014","Full Time","vocational + Abi","159","0.284339795932145","0.249714256275781","0.318965335588509","2"
"Partly, partly","2014","Full Time","higher vocational","120","0.203463758610216","0.169125566069043","0.23780195115139","2"
"Partly, partly","2014","Full Time","higher education","299","0.143718973265841","0.128522095047532","0.158915851484151","2"
"Partly, partly","2014","Part Time","vocational + Abi","83","0.267386967264092","0.221919073453734","0.312854861074449","2"
"Partly, partly","2014","Part Time","higher vocational","33","0.213872132644182","0.15013783198115","0.277606433307213","2"
"Partly, partly","2014","Part Time","higher education","116","0.170242247405323","0.142615953868874","0.197868540941772","2"
"Partly, partly","2014","Not Working","in school","","","","","2"
"Partly, partly","2014","Not Working","higher education","7","","","","2"
"Partly, partly","2014","Part Time","middle vocational","303","0.21877576462815","0.197065756211618","0.240485773044682","2"
"Partly, partly","2014","Not Working","inadequately","1","","","","2"
"Partly, partly","2014","Not Working","general elemantary","2","","","","2"
"Partly, partly","2014","Not Working","middle vocational","28","","","","2"
"Partly, partly","2014","Not Working","higher vocational","3","","","","2"
"Partly, partly","2014","Part Time","general elemantary","45","0.173246016937046","0.124651204772622","0.221840829101469","2"
"Partly, partly","2014","Not Working","vocational + Abi","3","","","","2"
"Partly, partly","2014","Part Time","in school","1","","","","2"
"Partly, partly","2014","Part Time","inadequately","4","","","","2"
"Acclaimed","2015","Full Time","general elemantary","","","","","1"
"Acclaimed","2015","Full Time","middle vocational","","","","","1"
"Acclaimed","2015","Full Time","vocational + Abi","","","","","1"
"Acclaimed","2015","Full Time","higher vocational","","","","","1"
"Acclaimed","2015","Full Time","higher education","","","","","1"
"Acclaimed","2015","Part Time","in school","","","","","1"
"Acclaimed","2015","Part Time","vocational + Abi","","","","","1"
"Acclaimed","2015","Part Time","higher vocational","","","","","1"
"Acclaimed","2015","Part Time","higher education","","","","","1"
"Acclaimed","2015","Not Working","in school","","","","","1"
"Acclaimed","2015","Not Working","inadequately","","","","","1"
"Acclaimed","2015","Not Working","general elemantary","","","","","1"
"Acclaimed","2015","Not Working","higher education","","","","","1"
"Acclaimed","2015","Not Working","middle vocational","","","","","1"
"Acclaimed","2015","Not Working","higher vocational","","","","","1"
"Acclaimed","2015","Part Time","inadequately","","","","","1"
"Acclaimed","2015","Part Time","middle vocational","","","","","1"
"Acclaimed","2015","Full Time","inadequately","","","","","1"
"Acclaimed","2015","Not Working","vocational + Abi","","","","","1"
"Acclaimed","2015","Part Time","general elemantary","","","","","1"
"Acclaimed","2015","Full Time","in school","","","","","1"
"Not paid","2015","Full Time","in school","","","","","4"
"Not paid","2015","Full Time","inadequately","","","","","4"
"Not paid","2015","Full Time","general elemantary","","","","","4"
"Not paid","2015","Part Time","middle vocational","","","","","4"
"Not paid","2015","Part Time","vocational + Abi","","","","","4"
"Not paid","2015","Not Working","higher vocational","","","","","4"
"Not paid","2015","Not Working","higher education","","","","","4"
"Not paid","2015","Full Time","middle vocational","","","","","4"
"Not paid","2015","Full Time","vocational + Abi","","","","","4"
"Not paid","2015","Full Time","higher vocational","","","","","4"
"Not paid","2015","Full Time","higher education","","","","","4"
"Not paid","2015","Part Time","in school","","","","","4"
"Not paid","2015","Part Time","inadequately","","","","","4"
"Not paid","2015","Part Time","general elemantary","","","","","4"
"Not paid","2015","Part Time","higher vocational","","","","","4"
"Not paid","2015","Part Time","higher education","","","","","4"
"Not paid","2015","Not Working","in school","","","","","4"
"Not paid","2015","Not Working","inadequately","","","","","4"
"Not paid","2015","Not Working","general elemantary","","","","","4"
"Not paid","2015","Not Working","middle vocational","","","","","4"
"Not paid","2015","Not Working","vocational + Abi","","","","","4"
"Paid","2015","Part Time","middle vocational","","","","","3"
"Paid","2015","Part Time","vocational + Abi","","","","","3"
"Paid","2015","Part Time","higher vocational","","","","","3"
"Paid","2015","Part Time","higher education","","","","","3"
"Paid","2015","Part Time","in school","","","","","3"
"Paid","2015","Full Time","in school","","","","","3"
"Paid","2015","Full Time","inadequately","","","","","3"
"Paid","2015","Full Time","general elemantary","","","","","3"
"Paid","2015","Full Time","middle vocational","","","","","3"
"Paid","2015","Full Time","vocational + Abi","","","","","3"
"Paid","2015","Full Time","higher vocational","","","","","3"
"Paid","2015","Full Time","higher education","","","","","3"
"Paid","2015","Part Time","inadequately","","","","","3"
"Paid","2015","Part Time","general elemantary","","","","","3"
"Paid","2015","Not Working","higher education","","","","","3"
"Paid","2015","Not Working","inadequately","","","","","3"
"Paid","2015","Not Working","general elemantary","","","","","3"
"Paid","2015","Not Working","higher vocational","","","","","3"
"Paid","2015","Not Working","middle vocational","","","","","3"
"Paid","2015","Not Working","vocational + Abi","","","","","3"
"Paid","2015","Not Working","in school","","","","","3"
"Partly, partly","2015","Full Time","in school","","","","","2"
"Partly, partly","2015","Full Time","inadequately","","","","","2"
"Partly, partly","2015","Full Time","general elemantary","","","","","2"
"Partly, partly","2015","Full Time","middle vocational","","","","","2"
"Partly, partly","2015","Full Time","vocational + Abi","","","","","2"
"Partly, partly","2015","Full Time","higher vocational","","","","","2"
"Partly, partly","2015","Full Time","higher education","","","","","2"
"Partly, partly","2015","Not Working","in school","","","","","2"
"Partly, partly","2015","Part Time","vocational + Abi","","","","","2"
"Partly, partly","2015","Part Time","higher vocational","","","","","2"
"Partly, partly","2015","Part Time","higher education","","","","","2"
"Partly, partly","2015","Not Working","higher education","","","","","2"
"Partly, partly","2015","Part Time","middle vocational","","","","","2"
"Partly, partly","2015","Not Working","inadequately","","","","","2"
"Partly, partly","2015","Not Working","general elemantary","","","","","2"
"Partly, partly","2015","Part Time","general elemantary","","","","","2"
"Partly, partly","2015","Not Working","middle vocational","","","","","2"
"Partly, partly","2015","Not Working","higher vocational","","","","","2"
"Partly, partly","2015","Part Time","inadequately","","","","","2"
"Partly, partly","2015","Not Working","vocational + Abi","","","","","2"
"Partly, partly","2015","Part Time","in school","","","","","2"
"Acclaimed","2016","Full Time","general elemantary","","","","","1"
"Acclaimed","2016","Full Time","middle vocational","","","","","1"
"Acclaimed","2016","Full Time","vocational + Abi","","","","","1"
"Acclaimed","2016","Full Time","higher vocational","","","","","1"
"Acclaimed","2016","Full Time","higher education","","","","","1"
"Acclaimed","2016","Part Time","vocational + Abi","","","","","1"
"Acclaimed","2016","Part Time","higher vocational","","","","","1"
"Acclaimed","2016","Part Time","higher education","","","","","1"
"Acclaimed","2016","Not Working","in school","","","","","1"
"Acclaimed","2016","Not Working","inadequately","","","","","1"
"Acclaimed","2016","Not Working","general elemantary","","","","","1"
"Acclaimed","2016","Not Working","higher education","","","","","1"
"Acclaimed","2016","Part Time","middle vocational","","","","","1"
"Acclaimed","2016","Full Time","inadequately","","","","","1"
"Acclaimed","2016","Not Working","higher vocational","","","","","1"
"Acclaimed","2016","Part Time","in school","","","","","1"
"Acclaimed","2016","Not Working","middle vocational","","","","","1"
"Acclaimed","2016","Not Working","vocational + Abi","","","","","1"
"Acclaimed","2016","Full Time","in school","","","","","1"
"Acclaimed","2016","Part Time","inadequately","","","","","1"
"Acclaimed","2016","Part Time","general elemantary","","","","","1"
"Not paid","2016","Full Time","in school","","","","","4"
"Not paid","2016","Full Time","inadequately","","","","","4"
"Not paid","2016","Full Time","general elemantary","","","","","4"
"Not paid","2016","Full Time","middle vocational","","","","","4"
"Not paid","2016","Full Time","vocational + Abi","","","","","4"
"Not paid","2016","Full Time","higher vocational","","","","","4"
"Not paid","2016","Full Time","higher education","","","","","4"
"Not paid","2016","Part Time","in school","","","","","4"
"Not paid","2016","Part Time","inadequately","","","","","4"
"Not paid","2016","Part Time","general elemantary","","","","","4"
"Not paid","2016","Part Time","middle vocational","","","","","4"
"Not paid","2016","Part Time","vocational + Abi","","","","","4"
"Not paid","2016","Not Working","higher vocational","","","","","4"
"Not paid","2016","Not Working","higher education","","","","","4"
"Not paid","2016","Part Time","higher vocational","","","","","4"
"Not paid","2016","Part Time","higher education","","","","","4"
"Not paid","2016","Not Working","in school","","","","","4"
"Not paid","2016","Not Working","inadequately","","","","","4"
"Not paid","2016","Not Working","general elemantary","","","","","4"
"Not paid","2016","Not Working","middle vocational","","","","","4"
"Not paid","2016","Not Working","vocational + Abi","","","","","4"
"Paid","2016","Full Time","general elemantary","","","","","3"
"Paid","2016","Full Time","middle vocational","","","","","3"
"Paid","2016","Full Time","vocational + Abi","","","","","3"
"Paid","2016","Full Time","higher vocational","","","","","3"
"Paid","2016","Full Time","higher education","","","","","3"
"Paid","2016","Part Time","in school","","","","","3"
"Paid","2016","Part Time","inadequately","","","","","3"
"Paid","2016","Part Time","general elemantary","","","","","3"
"Paid","2016","Part Time","middle vocational","","","","","3"
"Paid","2016","Part Time","vocational + Abi","","","","","3"
"Paid","2016","Part Time","higher vocational","","","","","3"
"Paid","2016","Part Time","higher education","","","","","3"
"Paid","2016","Not Working","higher education","","","","","3"
"Paid","2016","Full Time","in school","","","","","3"
"Paid","2016","Full Time","inadequately","","","","","3"
"Paid","2016","Not Working","higher vocational","","","","","3"
"Paid","2016","Not Working","in school","","","","","3"
"Paid","2016","Not Working","inadequately","","","","","3"
"Paid","2016","Not Working","general elemantary","","","","","3"
"Paid","2016","Not Working","middle vocational","","","","","3"
"Paid","2016","Not Working","vocational + Abi","","","","","3"
"Partly, partly","2016","Full Time","higher education","","","","","2"
"Partly, partly","2016","Full Time","general elemantary","","","","","2"
"Partly, partly","2016","Full Time","middle vocational","","","","","2"
"Partly, partly","2016","Full Time","vocational + Abi","","","","","2"
"Partly, partly","2016","Full Time","higher vocational","","","","","2"
"Partly, partly","2016","Full Time","in school","","","","","2"
"Partly, partly","2016","Full Time","inadequately","","","","","2"
"Partly, partly","2016","Part Time","vocational + Abi","","","","","2"
"Partly, partly","2016","Part Time","higher vocational","","","","","2"
"Partly, partly","2016","Part Time","middle vocational","","","","","2"
"Partly, partly","2016","Part Time","higher education","","","","","2"
"Partly, partly","2016","Not Working","higher education","","","","","2"
"Partly, partly","2016","Not Working","in school","","","","","2"
"Partly, partly","2016","Part Time","general elemantary","","","","","2"
"Partly, partly","2016","Not Working","higher vocational","","","","","2"
"Partly, partly","2016","Part Time","inadequately","","","","","2"
"Partly, partly","2016","Part Time","in school","","","","","2"
"Partly, partly","2016","Not Working","inadequately","","","","","2"
