"plb0195_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Paid","2004","35-65 y.","direct migration background","79","0.170923400166804","0.135588575797354","0.206258224536254"
"Paid","2004","35-65 y.","indirect migration background","6","","",""
"Paid","2004","66 and older","no migration background","4","","",""
"Paid","2004","66 and older","direct migration background","","","",""
"Paid","2004","66 and older","indirect migration background","","","",""
"Not paid","2004","16-34 y.","no migration background","311","0.193150559471129","0.174542767990293","0.211758350951965"
"Not paid","2004","16-34 y.","direct migration background","19","","",""
"Not paid","2004","16-34 y.","indirect migration background","25","","",""
"Not paid","2004","35-65 y.","no migration background","1167","0.196981618503262","0.185613662798604","0.208349574207921"
"Not paid","2004","35-65 y.","direct migration background","67","0.157209822536613","0.123043013700515","0.191376631372711"
"Not paid","2004","35-65 y.","indirect migration background","12","","",""
"Not paid","2004","66 and older","no migration background","5","","",""
"Not paid","2004","66 and older","direct migration background","","","",""
"Not paid","2004","66 and older","indirect migration background","","","",""
"Acclaimed","2005","16-34 y.","no migration background","830","0.496248803860309","0.471924153147901","0.520573454572716"
"Acclaimed","2005","16-34 y.","direct migration background","62","0.436724309750153","0.355995550506913","0.517453068993393"
"Acclaimed","2005","16-34 y.","indirect migration background","83","0.437831125699605","0.366723856195303","0.508938395203907"
"Acclaimed","2005","35-65 y.","no migration background","2169","0.519446273481474","0.504581971546752","0.534310575416196"
"Acclaimed","2005","35-65 y.","direct migration background","211","0.472005109177761","0.424820314118611","0.51918990423691"
"Acclaimed","2005","35-65 y.","indirect migration background","36","0.58648403161088","0.466764322990918","0.706203740230842"
"Acclaimed","2005","66 and older","no migration background","1","","",""
"Acclaimed","2005","66 and older","direct migration background","","","",""
"Acclaimed","2005","66 and older","indirect migration background","","","",""
"Partly, partly","2005","16-34 y.","no migration background","349","0.220497736639109","0.200328029641632","0.240667443636585"
"Partly, partly","2005","16-34 y.","direct migration background","52","0.348123646653569","0.27058584822518","0.425661445081957"
"Partly, partly","2005","16-34 y.","indirect migration background","38","0.182389358596657","0.127041566181708","0.237737151011605"
"Partly, partly","2005","35-65 y.","no migration background","804","0.195435928500475","0.183638543653814","0.207233313347136"
"Partly, partly","2005","35-65 y.","direct migration background","88","0.187680397269735","0.1507752632244","0.224585531315069"
"Partly, partly","2005","35-65 y.","indirect migration background","10","","",""
"Partly, partly","2005","66 and older","no migration background","","","",""
"Partly, partly","2005","66 and older","direct migration background","","","",""
"Partly, partly","2005","66 and older","indirect migration background","","","",""
"Paid","2005","16-34 y.","no migration background","169","0.108923040028594","0.093766282069521","0.124079797987667"
"Paid","2005","16-34 y.","direct migration background","17","","",""
"Paid","2005","16-34 y.","indirect migration background","33","0.166503229120617","0.113109460049664","0.21989699819157"
"Paid","2005","35-65 y.","no migration background","384","0.101507704069014","0.0925228731754949","0.110492534962532"
"Paid","2005","35-65 y.","direct migration background","78","0.195121910025142","0.157665001083317","0.232578818966967"
"Paid","2005","35-65 y.","indirect migration background","5","","",""
"Paid","2005","66 and older","no migration background","2","","",""
"Paid","2005","66 and older","direct migration background","1","","",""
"Paid","2005","66 and older","indirect migration background","","","",""
"Not paid","2005","16-34 y.","no migration background","275","0.174330419471989","0.155872677906727","0.19278816103725"
"Not paid","2005","16-34 y.","direct migration background","14","","",""
"Not paid","2005","16-34 y.","indirect migration background","33","0.213276286583122","0.154566609260227","0.271985963906017"
"Not paid","2005","35-65 y.","no migration background","983","0.183610093949037","0.172091477535774","0.195128710362301"
"Not paid","2005","35-65 y.","direct migration background","53","0.145192583527363","0.111894424697692","0.178490742357033"
"Not paid","2005","35-65 y.","indirect migration background","14","","",""
"Not paid","2005","66 and older","no migration background","5","","",""
"Not paid","2005","66 and older","direct migration background","1","","",""
"Not paid","2005","66 and older","indirect migration background","","","",""
"Acclaimed","2006","16-34 y.","no migration background","820","0.484388230188158","0.460259876548204","0.508516583828112"
"Acclaimed","2006","16-34 y.","direct migration background","65","0.469090359576365","0.392004678729057","0.546176040423674"
"Acclaimed","2006","16-34 y.","indirect migration background","99","0.464362093464709","0.395755776685228","0.53296841024419"
"Acclaimed","2006","35-65 y.","no migration background","2511","0.505389517783178","0.491448790314681","0.519330245251675"
"Acclaimed","2006","35-65 y.","direct migration background","197","0.437956898108394","0.392419714556642","0.483494081660147"
"Acclaimed","2006","35-65 y.","indirect migration background","40","0.632730015543388","0.527095697151234","0.738364333935542"
"Acclaimed","2006","66 and older","no migration background","5","","",""
"Acclaimed","2006","66 and older","direct migration background","","","",""
"Acclaimed","2006","66 and older","indirect migration background","","","",""
"Partly, partly","2006","16-34 y.","no migration background","337","0.211704785621256","0.191981499722854","0.231428071519659"
"Partly, partly","2006","16-34 y.","direct migration background","38","0.195299149723845","0.134063749682964","0.256534549764726"
"Partly, partly","2006","16-34 y.","indirect migration background","37","0.174231075755986","0.122052508634842","0.22640964287713"
"Partly, partly","2006","35-65 y.","no migration background","860","0.183098998593563","0.172315284553473","0.193882712633652"
"Partly, partly","2006","35-65 y.","direct migration background","100","0.188047467759554","0.152182971539645","0.223911963979463"
"Partly, partly","2006","35-65 y.","indirect migration background","17","","",""
"Partly, partly","2006","66 and older","no migration background","2","","",""
"Partly, partly","2006","66 and older","direct migration background","","","",""
"Partly, partly","2006","66 and older","indirect migration background","","","",""
"Paid","2006","16-34 y.","no migration background","165","0.109539352231751","0.0944607204048911","0.124617984058611"
"Paid","2006","16-34 y.","direct migration background","34","0.209257613011735","0.146423817226792","0.272091408796677"
"Paid","2006","16-34 y.","indirect migration background","29","","",""
"Paid","2006","35-65 y.","no migration background","438","0.106596093666437","0.097991403590889","0.115200783741986"
"Paid","2006","35-65 y.","direct migration background","86","0.199902159116235","0.163195406800426","0.236608911432045"
"Paid","2006","35-65 y.","indirect migration background","5","","",""
"Paid","2006","66 and older","no migration background","5","","",""
"Paid","2006","66 and older","direct migration background","1","","",""
"Paid","2006","66 and older","indirect migration background","","","",""
"Not paid","2006","16-34 y.","no migration background","326","0.194367631958835","0.175262505686769","0.2134727582309"
"Not paid","2006","16-34 y.","direct migration background","24","","",""
"Not paid","2006","16-34 y.","indirect migration background","38","0.192050638284668","0.137863025268728","0.246238251300608"
"Not paid","2006","35-65 y.","no migration background","1132","0.204915389956822","0.193660671739909","0.216170108173734"
"Not paid","2006","35-65 y.","direct migration background","73","0.174093475015817","0.139290019525419","0.208896930506214"
"Not paid","2006","35-65 y.","indirect migration background","18","","",""
"Not paid","2006","66 and older","no migration background","7","","",""
"Not paid","2006","66 and older","direct migration background","1","","",""
"Not paid","2006","66 and older","indirect migration background","","","",""
"Acclaimed","2007","16-34 y.","no migration background","766","0.47679036364933","0.451573384078786","0.502007343219874"
"Acclaimed","2007","16-34 y.","direct migration background","68","0.434198111396908","0.354878857045287","0.51351736574853"
"Acclaimed","2007","16-34 y.","indirect migration background","85","0.432097546948234","0.363615326235433","0.500579767661035"
"Acclaimed","2007","35-65 y.","no migration background","2312","0.507573649755218","0.493148196355974","0.521999103154463"
"Acclaimed","2007","35-65 y.","direct migration background","172","0.447862403501968","0.397599203785969","0.498125603217967"
"Acclaimed","2007","35-65 y.","indirect migration background","45","0.61624037602246","0.514053957138584","0.718426794906337"
"Acclaimed","2007","66 and older","no migration background","6","","",""
"Acclaimed","2007","66 and older","direct migration background","","","",""
"Acclaimed","2007","66 and older","indirect migration background","","","",""
"Partly, partly","2007","16-34 y.","no migration background","325","0.242780900255106","0.221133312765079","0.264428487745133"
"Partly, partly","2007","16-34 y.","direct migration background","32","0.208784165910187","0.143741441219135","0.27382689060124"
"Partly, partly","2007","16-34 y.","indirect migration background","53","0.200068479489744","0.144763300385749","0.255373658593739"
"Partly, partly","2007","35-65 y.","no migration background","856","0.203500173909953","0.191883426911718","0.215116920908189"
"Partly, partly","2007","35-65 y.","direct migration background","88","0.224540172988562","0.18236267173764","0.266717674239484"
"Partly, partly","2007","35-65 y.","indirect migration background","16","","",""
"Partly, partly","2007","66 and older","no migration background","2","","",""
"Partly, partly","2007","66 and older","direct migration background","","","",""
"Partly, partly","2007","66 and older","indirect migration background","","","",""
"Paid","2007","16-34 y.","no migration background","142","0.0972603362261596","0.082300025621225","0.112220646831094"
"Paid","2007","16-34 y.","direct migration background","23","","",""
"Paid","2007","16-34 y.","indirect migration background","21","","",""
"Paid","2007","35-65 y.","no migration background","378","0.0924047081490509","0.0840486305786061","0.100760785719496"
"Paid","2007","35-65 y.","direct migration background","63","0.174785328801487","0.136397802523096","0.213172855079878"
"Paid","2007","35-65 y.","indirect migration background","8","","",""
"Paid","2007","66 and older","no migration background","2","","",""
"Paid","2007","66 and older","direct migration background","","","",""
"Paid","2007","66 and older","indirect migration background","","","",""
"Not paid","2007","16-34 y.","no migration background","274","0.183168399869404","0.163639264944645","0.202697534794163"
"Not paid","2007","16-34 y.","direct migration background","27","","",""
"Not paid","2007","16-34 y.","indirect migration background","42","0.263935665496822","0.203002044101015","0.32486928689263"
"Not paid","2007","35-65 y.","no migration background","1068","0.196521468185778","0.185055745472451","0.207987190899104"
"Not paid","2007","35-65 y.","direct migration background","53","0.152812094707983","0.116443802606208","0.189180386809759"
"Not paid","2007","35-65 y.","indirect migration background","18","","",""
"Not paid","2007","66 and older","no migration background","12","","",""
"Not paid","2007","66 and older","direct migration background","","","",""
"Not paid","2007","66 and older","indirect migration background","1","","",""
"Acclaimed","2008","16-34 y.","no migration background","774","0.498761262430217","0.473723968959497","0.523798555900937"
"Acclaimed","2008","16-34 y.","direct migration background","47","0.423628332182184","0.337689382468511","0.509567281895857"
"Acclaimed","2008","16-34 y.","indirect migration background","89","0.473824811259763","0.401678644478928","0.545970978040599"
"Acclaimed","2008","35-65 y.","no migration background","2190","0.490981253174996","0.476421759422392","0.5055407469276"
"Acclaimed","2008","35-65 y.","direct migration background","176","0.441618733830746","0.392080148263277","0.491157319398214"
"Acclaimed","2008","35-65 y.","indirect migration background","46","0.631202623327248","0.531523285230088","0.730881961424407"
"Acclaimed","2008","66 and older","no migration background","6","","",""
"Acclaimed","2008","66 and older","direct migration background","","","",""
"Acclaimed","2008","66 and older","indirect migration background","","","",""
"Partly, partly","2008","16-34 y.","no migration background","314","0.212852884397243","0.192356066983412","0.233349701811073"
"Partly, partly","2008","16-34 y.","direct migration background","36","0.229366841550945","0.156246974424808","0.302486708677083"
"Partly, partly","2008","16-34 y.","indirect migration background","43","0.242411443279009","0.180491230337422","0.304331656220596"
"Partly, partly","2008","35-65 y.","no migration background","874","0.217598050703543","0.205581235216007","0.229614866191079"
"Partly, partly","2008","35-65 y.","direct migration background","81","0.19307387124993","0.153697736718528","0.232450005781331"
"Partly, partly","2008","35-65 y.","indirect migration background","20","","",""
"Partly, partly","2008","66 and older","no migration background","1","","",""
"Partly, partly","2008","66 and older","direct migration background","","","",""
"Partly, partly","2008","66 and older","indirect migration background","","","",""
"Paid","2008","16-34 y.","no migration background","154","0.0851479515672865","0.0711720046321203","0.0991238985024528"
"Paid","2008","16-34 y.","direct migration background","30","0.260865394363122","0.184496547338619","0.337234241387625"
"Paid","2008","16-34 y.","indirect migration background","22","","",""
"Paid","2008","35-65 y.","no migration background","413","0.101001298808351","0.0922254336410423","0.10977716397566"
"Paid","2008","35-65 y.","direct migration background","66","0.170398686212429","0.132890827167291","0.207906545257568"
"Paid","2008","35-65 y.","indirect migration background","3","","",""
"Paid","2008","66 and older","no migration background","3","","",""
"Paid","2008","66 and older","direct migration background","2","","",""
"Paid","2008","66 and older","indirect migration background","","","",""
"Not paid","2008","16-34 y.","no migration background","290","0.203237901605254","0.183087421743267","0.22338838146724"
"Not paid","2008","16-34 y.","direct migration background","14","","",""
"Not paid","2008","16-34 y.","indirect migration background","30","0.141974025513827","0.0915434591775088","0.192404591850146"
"Not paid","2008","35-65 y.","no migration background","1052","0.19041939731311","0.178984492051126","0.201854302575095"
"Not paid","2008","35-65 y.","direct migration background","63","0.194908708706895","0.15539092087103","0.234426496542761"
"Not paid","2008","35-65 y.","indirect migration background","21","","",""
"Not paid","2008","66 and older","no migration background","7","","",""
"Not paid","2008","66 and older","direct migration background","1","","",""
"Not paid","2008","66 and older","indirect migration background","","","",""
"Acclaimed","2009","16-34 y.","no migration background","668","0.477491550495877","0.450787449551476","0.504195651440278"
"Acclaimed","2009","16-34 y.","direct migration background","46","0.362339970276039","0.271685560852405","0.452994379699672"
"Acclaimed","2009","16-34 y.","indirect migration background","76","0.424082337647377","0.350010123393778","0.498154551900976"
"Acclaimed","2009","35-65 y.","no migration background","2016","0.508241813888411","0.492867734238405","0.523615893538417"
"Acclaimed","2009","35-65 y.","direct migration background","131","0.407720156440231","0.351548272041218","0.463892040839244"
"Acclaimed","2009","35-65 y.","indirect migration background","41","0.530651647644568","0.426969139377748","0.634334155911388"
"Acclaimed","2009","66 and older","no migration background","3","","",""
"Acclaimed","2009","66 and older","direct migration background","","","",""
"Acclaimed","2009","66 and older","indirect migration background","","","",""
"Partly, partly","2009","16-34 y.","no migration background","302","0.242665141098052","0.219746116675194","0.265584165520909"
"Partly, partly","2009","16-34 y.","direct migration background","28","","",""
"Partly, partly","2009","16-34 y.","indirect migration background","36","0.212195645041536","0.150914417287325","0.273476872795747"
"Partly, partly","2009","35-65 y.","no migration background","783","0.213568988559187","0.200965883913077","0.226172093205296"
"Partly, partly","2009","35-65 y.","direct migration background","57","0.201080889408348","0.155265516110579","0.246896262706116"
"Partly, partly","2009","35-65 y.","indirect migration background","19","","",""
"Partly, partly","2009","66 and older","no migration background","1","","",""
"Partly, partly","2009","66 and older","direct migration background","1","","",""
"Partly, partly","2009","66 and older","indirect migration background","","","",""
"Paid","2009","16-34 y.","no migration background","124","0.0858788452998464","0.0708994792184933","0.100858211381199"
"Paid","2009","16-34 y.","direct migration background","24","","",""
"Paid","2009","16-34 y.","indirect migration background","24","","",""
"Paid","2009","35-65 y.","no migration background","357","0.0954728451653815","0.0864357497285241","0.104509940602239"
"Paid","2009","35-65 y.","direct migration background","45","0.176839554375112","0.133227516705098","0.220451592045127"
"Paid","2009","35-65 y.","indirect migration background","9","","",""
"Paid","2009","66 and older","no migration background","6","","",""
"Paid","2009","66 and older","direct migration background","2","","",""
"Paid","2009","66 and older","indirect migration background","","","",""
"Not paid","2009","16-34 y.","no migration background","250","0.193964463106225","0.17282535616671","0.21510357004574"
"Not paid","2009","16-34 y.","direct migration background","10","","",""
"Not paid","2009","16-34 y.","indirect migration background","35","0.270104082363203","0.203554386168564","0.336653778557841"
"Not paid","2009","35-65 y.","no migration background","906","0.182716352387021","0.170832609564357","0.194600095209685"
"Not paid","2009","35-65 y.","direct migration background","61","0.214359399776309","0.167450240291792","0.261268559260826"
"Not paid","2009","35-65 y.","indirect migration background","20","","",""
"Not paid","2009","66 and older","no migration background","8","","",""
"Not paid","2009","66 and older","direct migration background","","","",""
"Not paid","2009","66 and older","indirect migration background","","","",""
"Acclaimed","2010","16-34 y.","no migration background","967","0.509172999446945","0.486700367546767","0.531645631347123"
"Acclaimed","2010","16-34 y.","direct migration background","107","0.57659099658405","0.513685602030344","0.639496391137757"
"Acclaimed","2010","16-34 y.","indirect migration background","103","0.496603569833329","0.429925779403326","0.563281360263332"
"Acclaimed","2010","35-65 y.","no migration background","2785","0.533403818632866","0.52006435642187","0.546743280843861"
"Acclaimed","2010","35-65 y.","direct migration background","213","0.41604695749889","0.373476862977478","0.458617052020301"
"Acclaimed","2010","35-65 y.","indirect migration background","88","0.620384855274382","0.548278121175528","0.692491589373235"
"Acclaimed","2010","66 and older","no migration background","6","","",""
"Acclaimed","2010","66 and older","direct migration background","","","",""
"Acclaimed","2010","66 and older","indirect migration background","","","",""
"Partly, partly","2010","16-34 y.","no migration background","401","0.224123425414893","0.20537792760294","0.242868923226847"
"Partly, partly","2010","16-34 y.","direct migration background","49","0.135924352155409","0.0922930236573616","0.179555680653457"
"Partly, partly","2010","16-34 y.","indirect migration background","41","0.237331148939864","0.180594119881721","0.294068177998008"
"Partly, partly","2010","35-65 y.","no migration background","953","0.177079815365062","0.166872699176704","0.18728693155342"
"Partly, partly","2010","35-65 y.","direct migration background","105","0.18627570689064","0.152650789391929","0.21990062438935"
"Partly, partly","2010","35-65 y.","indirect migration background","27","","",""
"Partly, partly","2010","66 and older","no migration background","2","","",""
"Partly, partly","2010","66 and older","direct migration background","1","","",""
"Partly, partly","2010","66 and older","indirect migration background","","","",""
"Paid","2010","16-34 y.","no migration background","206","0.0873383925194389","0.0746468467412475","0.10002993829763"
"Paid","2010","16-34 y.","direct migration background","53","0.169832040446488","0.122027767698905","0.217636313194071"
"Paid","2010","16-34 y.","indirect migration background","33","0.116740550020179","0.0739176347735828","0.159563465266774"
"Paid","2010","35-65 y.","no migration background","531","0.100254775784993","0.0922241020723363","0.108285449497651"
"Paid","2010","35-65 y.","direct migration background","111","0.195723811976889","0.161457377691284","0.229990246262494"
"Paid","2010","35-65 y.","indirect migration background","25","","",""
"Paid","2010","66 and older","no migration background","5","","",""
"Paid","2010","66 and older","direct migration background","1","","",""
"Paid","2010","66 and older","indirect migration background","","","",""
"Not paid","2010","16-34 y.","no migration background","327","0.179365182618723","0.162118678593704","0.196611686643742"
"Not paid","2010","16-34 y.","direct migration background","28","","",""
"Not paid","2010","16-34 y.","indirect migration background","39","0.149324731206628","0.10179460256019","0.196854859853066"
"Not paid","2010","35-65 y.","no migration background","1104","0.189261590217079","0.178787621136389","0.19973555929777"
"Not paid","2010","35-65 y.","direct migration background","86","0.201953523633582","0.167281093140804","0.23662595412636"
"Not paid","2010","35-65 y.","indirect migration background","34","0.159760637121852","0.105321670790383","0.214199603453321"
"Not paid","2010","66 and older","no migration background","10","","",""
"Not paid","2010","66 and older","direct migration background","3","","",""
"Not paid","2010","66 and older","indirect migration background","","","",""
"Acclaimed","2011","16-34 y.","no migration background","1010","0.521864422591334","0.500145383124278","0.54358346205839"
"Acclaimed","2011","16-34 y.","direct migration background","120","0.512728491140069","0.451855107350166","0.573601874929972"
"Acclaimed","2011","16-34 y.","indirect migration background","121","0.434902225275563","0.374174680645912","0.495629769905215"
"Acclaimed","2011","35-65 y.","no migration background","3372","0.499872969666784","0.487890744310003","0.511855195023565"
"Acclaimed","2011","35-65 y.","direct migration background","263","0.393094368665303","0.355745762306747","0.430442975023859"
"Acclaimed","2011","35-65 y.","indirect migration background","125","0.530132213003473","0.466321427160145","0.593942998846801"
"Acclaimed","2011","66 and older","no migration background","7","","",""
"Acclaimed","2011","66 and older","direct migration background","","","",""
"Acclaimed","2011","66 and older","indirect migration background","","","",""
"Partly, partly","2011","16-34 y.","no migration background","444","0.211358539433364","0.19360700327726","0.229110075589468"
"Partly, partly","2011","16-34 y.","direct migration background","42","0.110778137072216","0.0725546500771311","0.1490016240673"
"Partly, partly","2011","16-34 y.","indirect migration background","53","0.22953357204513","0.178019239657865","0.281047904432394"
"Partly, partly","2011","35-65 y.","no migration background","1219","0.19000629139025","0.180604896248294","0.199407686532207"
"Partly, partly","2011","35-65 y.","direct migration background","133","0.218452471465929","0.186857236859607","0.250047706072251"
"Partly, partly","2011","35-65 y.","indirect migration background","39","0.158462828643792","0.111773834915117","0.205151822372466"
"Partly, partly","2011","66 and older","no migration background","3","","",""
"Partly, partly","2011","66 and older","direct migration background","","","",""
"Partly, partly","2011","66 and older","indirect migration background","","","",""
"Paid","2011","16-34 y.","no migration background","263","0.106563845239473","0.093147848552487","0.119979841926459"
"Paid","2011","16-34 y.","direct migration background","65","0.217606118397724","0.167354913112521","0.267857323682928"
"Paid","2011","16-34 y.","indirect migration background","36","0.101340367063678","0.0643731326133756","0.13830760151398"
"Paid","2011","35-65 y.","no migration background","701","0.112112270404223","0.104551377371551","0.119673163436896"
"Paid","2011","35-65 y.","direct migration background","141","0.193787678780244","0.163563590982838","0.22401176657765"
"Paid","2011","35-65 y.","indirect migration background","30","0.14531640293904","0.100258169157027","0.190374636721054"
"Paid","2011","66 and older","no migration background","6","","",""
"Paid","2011","66 and older","direct migration background","","","",""
"Paid","2011","66 and older","indirect migration background","","","",""
"Not paid","2011","16-34 y.","no migration background","315","0.160213192735829","0.144264690608392","0.176161694863265"
"Not paid","2011","16-34 y.","direct migration background","32","0.158887253389991","0.11436574753735","0.203408759242631"
"Not paid","2011","16-34 y.","indirect migration background","46","0.234223835615629","0.182344479796625","0.286103191434634"
"Not paid","2011","35-65 y.","no migration background","1397","0.198008468538742","0.188458668751022","0.207558268326463"
"Not paid","2011","35-65 y.","direct migration background","120","0.194665481088524","0.164389513110129","0.224941449066919"
"Not paid","2011","35-65 y.","indirect migration background","41","0.166088555413695","0.118506414279426","0.213670696547965"
"Not paid","2011","66 and older","no migration background","9","","",""
"Not paid","2011","66 and older","direct migration background","1","","",""
"Not paid","2011","66 and older","indirect migration background","","","",""
"Acclaimed","2012","16-34 y.","no migration background","1026","0.543778777355475","0.521911570629839","0.565645984081111"
"Acclaimed","2012","16-34 y.","direct migration background","89","0.373186234232306","0.310951022824271","0.435421445640341"
"Acclaimed","2012","16-34 y.","indirect migration background","107","0.425845974647244","0.363802850545246","0.487889098749242"
"Acclaimed","2012","35-65 y.","no migration background","3611","0.517549672568754","0.505737068465016","0.529362276672493"
"Acclaimed","2012","35-65 y.","direct migration background","311","0.438980729780983","0.40270674525797","0.475254714303996"
"Acclaimed","2012","35-65 y.","indirect migration background","147","0.587334608478618","0.529462738834335","0.645206478122902"
"Acclaimed","2012","66 and older","no migration background","8","","",""
"Acclaimed","2012","66 and older","direct migration background","2","","",""
"Acclaimed","2012","66 and older","indirect migration background","","","",""
"Partly, partly","2012","16-34 y.","no migration background","428","0.199449261527606","0.181906212010002","0.21699231104521"
"Partly, partly","2012","16-34 y.","direct migration background","58","0.315827038812004","0.256011818576843","0.375642259047166"
"Partly, partly","2012","16-34 y.","indirect migration background","56","0.229515738338744","0.176751302437332","0.282280174240157"
"Partly, partly","2012","35-65 y.","no migration background","1308","0.203268381919337","0.193755014539156","0.212781749299517"
"Partly, partly","2012","35-65 y.","direct migration background","148","0.21310612586922","0.183173853047327","0.243038398691113"
"Partly, partly","2012","35-65 y.","indirect migration background","59","0.218626065808863","0.17004062776404","0.267211503853686"
"Partly, partly","2012","66 and older","no migration background","5","","",""
"Partly, partly","2012","66 and older","direct migration background","","","",""
"Partly, partly","2012","66 and older","indirect migration background","","","",""
"Paid","2012","16-34 y.","no migration background","250","0.103348036168475","0.0899833886853904","0.116712683651559"
"Paid","2012","16-34 y.","direct migration background","57","0.196812445651598","0.145651464724868","0.247973426578328"
"Paid","2012","16-34 y.","indirect migration background","34","0.140199035176691","0.0966353456348508","0.183762724718531"
"Paid","2012","35-65 y.","no migration background","689","0.105728416385876","0.0984594291508401","0.112997403620911"
"Paid","2012","35-65 y.","direct migration background","143","0.180430421198199","0.152322324293235","0.208538518103162"
"Paid","2012","35-65 y.","indirect migration background","25","","",""
"Paid","2012","66 and older","no migration background","14","","",""
"Paid","2012","66 and older","direct migration background","","","",""
"Paid","2012","66 and older","indirect migration background","","","",""
"Not paid","2012","16-34 y.","no migration background","289","0.153423924948444","0.137601465857359","0.169246384039529"
"Not paid","2012","16-34 y.","direct migration background","28","","",""
"Not paid","2012","16-34 y.","indirect migration background","47","0.204439251837321","0.153836749561491","0.255041754113151"
"Not paid","2012","35-65 y.","no migration background","1266","0.173453529126034","0.164502591406292","0.182404466845775"
"Not paid","2012","35-65 y.","direct migration background","117","0.167482723151598","0.140188843005881","0.194776603297315"
"Not paid","2012","35-65 y.","indirect migration background","47","0.1382257872628","0.097654669189953","0.178796905335647"
"Not paid","2012","66 and older","no migration background","16","","",""
"Not paid","2012","66 and older","direct migration background","","","",""
"Not paid","2012","66 and older","indirect migration background","","","",""
"Acclaimed","2013","16-34 y.","no migration background","957","0.515634964696113","0.492880430299052","0.538389499093174"
"Acclaimed","2013","16-34 y.","direct migration background","253","0.445047251033255","0.405215576562944","0.484878925503567"
"Acclaimed","2013","16-34 y.","indirect migration background","203","0.465220235489475","0.417460945609","0.512979525369951"
"Acclaimed","2013","35-65 y.","no migration background","3360","0.521749566097169","0.509463298700362","0.534035833493976"
"Acclaimed","2013","35-65 y.","direct migration background","619","0.434435311269078","0.408762094715784","0.460108527822371"
"Acclaimed","2013","35-65 y.","indirect migration background","200","0.627006522274088","0.577596980099472","0.676416064448705"
"Acclaimed","2013","66 and older","no migration background","11","","",""
"Acclaimed","2013","66 and older","direct migration background","1","","",""
"Acclaimed","2013","66 and older","indirect migration background","","","",""
"Partly, partly","2013","16-34 y.","no migration background","411","0.231906622775461","0.212690137065598","0.251123108485324"
"Partly, partly","2013","16-34 y.","direct migration background","146","0.208617433427538","0.17605131202594","0.241183554829137"
"Partly, partly","2013","16-34 y.","indirect migration background","97","0.244165752725976","0.203032151166094","0.285299354285858"
"Partly, partly","2013","35-65 y.","no migration background","1183","0.199146165556501","0.189323624960735","0.208968706152266"
"Partly, partly","2013","35-65 y.","direct migration background","305","0.214819295032009","0.193547799007852","0.236090791056167"
"Partly, partly","2013","35-65 y.","indirect migration background","66","0.149329657512146","0.112914863117343","0.18574445190695"
"Partly, partly","2013","66 and older","no migration background","2","","",""
"Partly, partly","2013","66 and older","direct migration background","","","",""
"Partly, partly","2013","66 and older","indirect migration background","","","",""
"Paid","2013","16-34 y.","no migration background","208","0.104134702358837","0.0902278296860078","0.118041575031667"
"Paid","2013","16-34 y.","direct migration background","130","0.191615610302736","0.160071237144286","0.223159983461186"
"Paid","2013","16-34 y.","indirect migration background","64","0.153642098432916","0.119113955473796","0.188170241392036"
"Paid","2013","35-65 y.","no migration background","623","0.0984290109949816","0.091102069001884","0.105755952988079"
"Paid","2013","35-65 y.","direct migration background","334","0.203973540113139","0.183103309368564","0.224843770857714"
"Paid","2013","35-65 y.","indirect migration background","41","0.0801001113704954","0.052366206293731","0.10783401644726"
"Paid","2013","66 and older","no migration background","6","","",""
"Paid","2013","66 and older","direct migration background","1","","",""
"Paid","2013","66 and older","indirect migration background","","","",""
"Not paid","2013","16-34 y.","no migration background","277","0.148323710169589","0.132140936879086","0.164506483460091"
"Not paid","2013","16-34 y.","direct migration background","69","0.15471970523647","0.125734880003345","0.183704530469595"
"Not paid","2013","16-34 y.","indirect migration background","55","0.136971913351633","0.104051194818154","0.169892631885111"
"Not paid","2013","35-65 y.","no migration background","1184","0.180675257351349","0.171212044588878","0.190138470113819"
"Not paid","2013","35-65 y.","direct migration background","174","0.146771853585773","0.128443200200428","0.165100506971119"
"Not paid","2013","35-65 y.","indirect migration background","61","0.14356370884327","0.107738061425062","0.179389356261478"
"Not paid","2013","66 and older","no migration background","8","","",""
"Not paid","2013","66 and older","direct migration background","2","","",""
"Not paid","2013","66 and older","indirect migration background","","","",""
"Acclaimed","2014","16-34 y.","no migration background","880","0.542265723674956","0.518420886896011","0.566110560453901"
"Acclaimed","2014","16-34 y.","direct migration background","200","0.425352502616677","0.379875124287594","0.47082988094576"
"Acclaimed","2014","16-34 y.","indirect migration background","175","0.485410703041308","0.434208034375324","0.536613371707293"
"Acclaimed","2014","35-65 y.","no migration background","3171","0.510134267722562","0.49751894968991","0.522749585755214"
"Acclaimed","2014","35-65 y.","direct migration background","493","0.43485912590387","0.406428964622061","0.463289287185679"
"Acclaimed","2014","35-65 y.","indirect migration background","162","0.572085640632076","0.518944003703112","0.62522727756104"
"Acclaimed","2014","66 and older","no migration background","10","","",""
"Acclaimed","2014","66 and older","direct migration background","2","","",""
"Acclaimed","2014","66 and older","indirect migration background","","","",""
"Partly, partly","2014","16-34 y.","no migration background","382","0.229442546991709","0.209318234617424","0.249566859365993"
"Partly, partly","2014","16-34 y.","direct migration background","102","0.226454035350047","0.187954697593838","0.264953373106255"
"Partly, partly","2014","16-34 y.","indirect migration background","84","0.233396599978239","0.190061462224207","0.276731737732271"
