"plb0195_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Not paid","2004","(1c) basic vocational qualification","vocational + Abi","","","",""
"Not paid","2004","(1c) basic vocational qualification","higher vocational","34","0.239970923751257","0.173380165082318","0.306561682420197"
"Not paid","2004","(1c) basic vocational qualification","higher education","","","",""
"Not paid","2004","(2b) intermediate general qualification","in school","","","",""
"Not paid","2004","(2b) intermediate general qualification","inadequately","","","",""
"Not paid","2004","(2b) intermediate general qualification","general elemantary","26","","",""
"Not paid","2004","(2b) intermediate general qualification","middle vocational","","","",""
"Not paid","2004","(2b) intermediate general qualification","vocational + Abi","","","",""
"Not paid","2004","(2b) intermediate general qualification","higher vocational","","","",""
"Not paid","2004","(2b) intermediate general qualification","higher education","","","",""
"Not paid","2004","(2a) intermediate vocational","in school","","","",""
"Not paid","2004","(2a) intermediate vocational","inadequately","","","",""
"Not paid","2004","(2a) intermediate vocational","general elemantary","","","",""
"Not paid","2004","(2a) intermediate vocational","middle vocational","286","0.13552321320332","0.120358430516441","0.150687995890198"
"Not paid","2004","(2a) intermediate vocational","vocational + Abi","","","",""
"Not paid","2004","(2a) intermediate vocational","higher vocational","62","0.19779857205291","0.156707470724577","0.238889673381243"
"Not paid","2004","(2a) intermediate vocational","higher education","","","",""
"Not paid","2004","(2c_gen) general maturity certificate","in school","","","",""
"Not paid","2004","(2c_gen) general maturity certificate","inadequately","","","",""
"Not paid","2004","(2c_gen) general maturity certificate","general elemantary","","","",""
"Not paid","2004","(2c_gen) general maturity certificate","middle vocational","45","0.21397259363367","0.154226884053964","0.273718303213376"
"Not paid","2004","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Not paid","2004","(2c_gen) general maturity certificate","higher vocational","","","",""
"Not paid","2004","(2c_gen) general maturity certificate","higher education","","","",""
"Not paid","2004","(2c_voc) vocational maturity certificate","in school","","","",""
"Not paid","2004","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Not paid","2004","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Not paid","2004","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Not paid","2004","(2c_voc) vocational maturity certificate","vocational + Abi","90","0.163027726512302","0.130842312177557","0.195213140847047"
"Not paid","2004","(2c_voc) vocational maturity certificate","higher vocational","34","0.126641254823674","0.0804344974852031","0.172848012162144"
"Not paid","2004","(2c_voc) vocational maturity certificate","higher education","","","",""
"Not paid","2004","(3a) lower tertiary education","in school","","","",""
"Not paid","2004","(3a) lower tertiary education","inadequately","","","",""
"Not paid","2004","(3a) lower tertiary education","general elemantary","","","",""
"Not paid","2004","(3a) lower tertiary education","middle vocational","","","",""
"Not paid","2004","(3a) lower tertiary education","vocational + Abi","","","",""
"Not paid","2004","(3a) lower tertiary education","higher vocational","","","",""
"Not paid","2004","(3a) lower tertiary education","higher education","237","0.288147934077425","0.256606013764636","0.319689854390214"
"Not paid","2004","(3b) higher tertiary education","in school","","","",""
"Not paid","2004","(3b) higher tertiary education","inadequately","","","",""
"Not paid","2004","(3b) higher tertiary education","general elemantary","","","",""
"Not paid","2004","(3b) higher tertiary education","middle vocational","","","",""
"Not paid","2004","(3b) higher tertiary education","vocational + Abi","","","",""
"Not paid","2004","(3b) higher tertiary education","higher vocational","","","",""
"Not paid","2004","(3b) higher tertiary education","higher education","602","0.475344028203236","0.447112317924257","0.503575738482215"
"Acclaimed","2005","(0) in school","in school","2","","",""
"Acclaimed","2005","(0) in school","inadequately","","","",""
"Acclaimed","2005","(0) in school","general elemantary","","","",""
"Acclaimed","2005","(0) in school","middle vocational","","","",""
"Acclaimed","2005","(0) in school","vocational + Abi","","","",""
"Acclaimed","2005","(0) in school","higher vocational","","","",""
"Acclaimed","2005","(0) in school","higher education","","","",""
"Acclaimed","2005","(1a) inadequately completed","in school","","","",""
"Acclaimed","2005","(1a) inadequately completed","inadequately","9","","",""
"Acclaimed","2005","(1a) inadequately completed","general elemantary","","","",""
"Acclaimed","2005","(1a) inadequately completed","middle vocational","3","","",""
"Acclaimed","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Acclaimed","2005","(1a) inadequately completed","higher vocational","","","",""
"Acclaimed","2005","(1a) inadequately completed","higher education","","","",""
"Acclaimed","2005","(1b) general elementary school","in school","","","",""
"Acclaimed","2005","(1b) general elementary school","inadequately","2","","",""
"Acclaimed","2005","(1b) general elementary school","general elemantary","99","0.373221032458307","0.311902831719573","0.434539233197042"
"Acclaimed","2005","(1b) general elementary school","middle vocational","","","",""
"Acclaimed","2005","(1b) general elementary school","vocational + Abi","","","",""
"Acclaimed","2005","(1b) general elementary school","higher vocational","","","",""
"Acclaimed","2005","(1b) general elementary school","higher education","","","",""
"Acclaimed","2005","(1c) basic vocational qualification","in school","","","",""
"Acclaimed","2005","(1c) basic vocational qualification","inadequately","","","",""
"Acclaimed","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Acclaimed","2005","(1c) basic vocational qualification","middle vocational","650","0.525964592431259","0.49867410754424","0.553255077318278"
"Acclaimed","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Acclaimed","2005","(1c) basic vocational qualification","higher vocational","71","0.551193862724215","0.469957882506012","0.632429842942417"
"Acclaimed","2005","(1c) basic vocational qualification","higher education","","","",""
"Acclaimed","2005","(2b) intermediate general qualification","in school","","","",""
"Acclaimed","2005","(2b) intermediate general qualification","inadequately","","","",""
"Acclaimed","2005","(2b) intermediate general qualification","general elemantary","95","0.454017320213493","0.380669518673371","0.527365121753615"
"Acclaimed","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Acclaimed","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Acclaimed","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Acclaimed","2005","(2b) intermediate general qualification","higher education","","","",""
"Acclaimed","2005","(2a) intermediate vocational","in school","","","",""
"Acclaimed","2005","(2a) intermediate vocational","inadequately","","","",""
"Acclaimed","2005","(2a) intermediate vocational","general elemantary","","","",""
"Acclaimed","2005","(2a) intermediate vocational","middle vocational","1010","0.549964469592212","0.527201926837489","0.572727012346934"
"Acclaimed","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Acclaimed","2005","(2a) intermediate vocational","higher vocational","180","0.564098459291079","0.509425043415479","0.61877187516668"
"Acclaimed","2005","(2a) intermediate vocational","higher education","","","",""
"Acclaimed","2005","(2c_gen) general maturity certificate","in school","","","",""
"Acclaimed","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Acclaimed","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Acclaimed","2005","(2c_gen) general maturity certificate","middle vocational","65","0.428981811962827","0.352292911663996","0.505670712261657"
"Acclaimed","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Acclaimed","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Acclaimed","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Acclaimed","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Acclaimed","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Acclaimed","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Acclaimed","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Acclaimed","2005","(2c_voc) vocational maturity certificate","vocational + Abi","292","0.584626559165591","0.541561729764618","0.627691388566565"
"Acclaimed","2005","(2c_voc) vocational maturity certificate","higher vocational","107","0.576927006478606","0.505150802962125","0.648703209995087"
"Acclaimed","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Acclaimed","2005","(3a) lower tertiary education","in school","","","",""
"Acclaimed","2005","(3a) lower tertiary education","inadequately","","","",""
"Acclaimed","2005","(3a) lower tertiary education","general elemantary","","","",""
"Acclaimed","2005","(3a) lower tertiary education","middle vocational","","","",""
"Acclaimed","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Acclaimed","2005","(3a) lower tertiary education","higher vocational","","","",""
"Acclaimed","2005","(3a) lower tertiary education","higher education","407","0.533259426532822","0.496944419205826","0.569574433859818"
"Acclaimed","2005","(3b) higher tertiary education","in school","","","",""
"Acclaimed","2005","(3b) higher tertiary education","inadequately","","","",""
"Acclaimed","2005","(3b) higher tertiary education","general elemantary","","","",""
"Acclaimed","2005","(3b) higher tertiary education","middle vocational","","","",""
"Acclaimed","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Acclaimed","2005","(3b) higher tertiary education","higher vocational","","","",""
"Acclaimed","2005","(3b) higher tertiary education","higher education","363","0.329458803836928","0.301845790674034","0.357071816999821"
"Partly, partly","2005","(0) in school","in school","1","","",""
"Partly, partly","2005","(0) in school","inadequately","","","",""
"Partly, partly","2005","(0) in school","general elemantary","","","",""
"Partly, partly","2005","(0) in school","middle vocational","","","",""
"Partly, partly","2005","(0) in school","vocational + Abi","","","",""
"Partly, partly","2005","(0) in school","higher vocational","","","",""
"Partly, partly","2005","(0) in school","higher education","","","",""
"Partly, partly","2005","(1a) inadequately completed","in school","","","",""
"Partly, partly","2005","(1a) inadequately completed","inadequately","4","","",""
"Partly, partly","2005","(1a) inadequately completed","general elemantary","","","",""
"Partly, partly","2005","(1a) inadequately completed","middle vocational","3","","",""
"Partly, partly","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Partly, partly","2005","(1a) inadequately completed","higher vocational","","","",""
"Partly, partly","2005","(1a) inadequately completed","higher education","","","",""
"Partly, partly","2005","(1b) general elementary school","in school","","","",""
"Partly, partly","2005","(1b) general elementary school","inadequately","","","",""
"Partly, partly","2005","(1b) general elementary school","general elemantary","48","0.220222201377887","0.167685219092357","0.272759183663416"
"Partly, partly","2005","(1b) general elementary school","middle vocational","","","",""
"Partly, partly","2005","(1b) general elementary school","vocational + Abi","","","",""
"Partly, partly","2005","(1b) general elementary school","higher vocational","","","",""
"Partly, partly","2005","(1b) general elementary school","higher education","","","",""
"Partly, partly","2005","(1c) basic vocational qualification","in school","","","",""
"Partly, partly","2005","(1c) basic vocational qualification","inadequately","","","",""
"Partly, partly","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Partly, partly","2005","(1c) basic vocational qualification","middle vocational","306","0.237076839433994","0.213832748232656","0.260320930635333"
"Partly, partly","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Partly, partly","2005","(1c) basic vocational qualification","higher vocational","31","0.173947023571939","0.112034387411491","0.235859659732387"
"Partly, partly","2005","(1c) basic vocational qualification","higher education","","","",""
"Partly, partly","2005","(2b) intermediate general qualification","in school","","","",""
"Partly, partly","2005","(2b) intermediate general qualification","inadequately","","","",""
"Partly, partly","2005","(2b) intermediate general qualification","general elemantary","36","0.217866501936411","0.157053403489972","0.278679600382849"
"Partly, partly","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Partly, partly","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Partly, partly","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Partly, partly","2005","(2b) intermediate general qualification","higher education","","","",""
"Partly, partly","2005","(2a) intermediate vocational","in school","","","",""
"Partly, partly","2005","(2a) intermediate vocational","inadequately","","","",""
"Partly, partly","2005","(2a) intermediate vocational","general elemantary","","","",""
"Partly, partly","2005","(2a) intermediate vocational","middle vocational","396","0.216501191562209","0.197656919211039","0.23534546391338"
"Partly, partly","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Partly, partly","2005","(2a) intermediate vocational","higher vocational","57","0.158693434543003","0.118406783337016","0.198980085748991"
"Partly, partly","2005","(2a) intermediate vocational","higher education","","","",""
"Partly, partly","2005","(2c_gen) general maturity certificate","in school","","","",""
"Partly, partly","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Partly, partly","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Partly, partly","2005","(2c_gen) general maturity certificate","middle vocational","37","0.257939674446143","0.190149495605322","0.325729853286964"
"Partly, partly","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Partly, partly","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Partly, partly","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Partly, partly","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Partly, partly","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Partly, partly","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Partly, partly","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Partly, partly","2005","(2c_voc) vocational maturity certificate","vocational + Abi","96","0.186289165638984","0.152264572039444","0.220313759238524"
"Partly, partly","2005","(2c_voc) vocational maturity certificate","higher vocational","34","0.215648822300847","0.155898367013228","0.275399277588466"
"Partly, partly","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Partly, partly","2005","(3a) lower tertiary education","in school","","","",""
"Partly, partly","2005","(3a) lower tertiary education","inadequately","","","",""
"Partly, partly","2005","(3a) lower tertiary education","general elemantary","","","",""
"Partly, partly","2005","(3a) lower tertiary education","middle vocational","","","",""
"Partly, partly","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Partly, partly","2005","(3a) lower tertiary education","higher vocational","","","",""
"Partly, partly","2005","(3a) lower tertiary education","higher education","95","0.135813097355805","0.110875549028995","0.160750645682615"
"Partly, partly","2005","(3b) higher tertiary education","in school","","","",""
"Partly, partly","2005","(3b) higher tertiary education","inadequately","","","",""
"Partly, partly","2005","(3b) higher tertiary education","general elemantary","","","",""
"Partly, partly","2005","(3b) higher tertiary education","middle vocational","","","",""
"Partly, partly","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Partly, partly","2005","(3b) higher tertiary education","higher vocational","","","",""
"Partly, partly","2005","(3b) higher tertiary education","higher education","183","0.185811746167985","0.162961046229208","0.208662446106763"
"Paid","2005","(0) in school","in school","4","","",""
"Paid","2005","(0) in school","inadequately","","","",""
"Paid","2005","(0) in school","general elemantary","","","",""
"Paid","2005","(0) in school","middle vocational","","","",""
"Paid","2005","(0) in school","vocational + Abi","","","",""
"Paid","2005","(0) in school","higher vocational","","","",""
"Paid","2005","(0) in school","higher education","","","",""
"Paid","2005","(1a) inadequately completed","in school","","","",""
"Paid","2005","(1a) inadequately completed","inadequately","8","","",""
"Paid","2005","(1a) inadequately completed","general elemantary","","","",""
"Paid","2005","(1a) inadequately completed","middle vocational","2","","",""
"Paid","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Paid","2005","(1a) inadequately completed","higher vocational","","","",""
"Paid","2005","(1a) inadequately completed","higher education","","","",""
"Paid","2005","(1b) general elementary school","in school","","","",""
"Paid","2005","(1b) general elementary school","inadequately","1","","",""
"Paid","2005","(1b) general elementary school","general elemantary","59","0.219453419955936","0.166982372998453","0.271924466913419"
"Paid","2005","(1b) general elementary school","middle vocational","","","",""
"Paid","2005","(1b) general elementary school","vocational + Abi","","","",""
"Paid","2005","(1b) general elementary school","higher vocational","","","",""
"Paid","2005","(1b) general elementary school","higher education","","","",""
"Paid","2005","(1c) basic vocational qualification","in school","","","",""
"Paid","2005","(1c) basic vocational qualification","inadequately","","","",""
"Paid","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Paid","2005","(1c) basic vocational qualification","middle vocational","211","0.143181826941988","0.124038567239503","0.162325086644473"
"Paid","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Paid","2005","(1c) basic vocational qualification","higher vocational","16","","",""
"Paid","2005","(1c) basic vocational qualification","higher education","","","",""
"Paid","2005","(2b) intermediate general qualification","in school","","","",""
"Paid","2005","(2b) intermediate general qualification","inadequately","","","",""
"Paid","2005","(2b) intermediate general qualification","general elemantary","16","","",""
"Paid","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Paid","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Paid","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Paid","2005","(2b) intermediate general qualification","higher education","","","",""
"Paid","2005","(2a) intermediate vocational","in school","","","",""
"Paid","2005","(2a) intermediate vocational","inadequately","","","",""
"Paid","2005","(2a) intermediate vocational","general elemantary","","","",""
"Paid","2005","(2a) intermediate vocational","middle vocational","194","0.115669222244336","0.101035785501558","0.130302658987115"
"Paid","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Paid","2005","(2a) intermediate vocational","higher vocational","21","","",""
"Paid","2005","(2a) intermediate vocational","higher education","","","",""
"Paid","2005","(2c_gen) general maturity certificate","in school","","","",""
"Paid","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Paid","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Paid","2005","(2c_gen) general maturity certificate","middle vocational","25","","",""
"Paid","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Paid","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Paid","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Paid","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Paid","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Paid","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Paid","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Paid","2005","(2c_voc) vocational maturity certificate","vocational + Abi","33","0.0792226442394798","0.0556197054226207","0.102825583056339"
"Paid","2005","(2c_voc) vocational maturity certificate","higher vocational","9","","",""
"Paid","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Paid","2005","(3a) lower tertiary education","in school","","","",""
"Paid","2005","(3a) lower tertiary education","inadequately","","","",""
"Paid","2005","(3a) lower tertiary education","general elemantary","","","",""
"Paid","2005","(3a) lower tertiary education","middle vocational","","","",""
"Paid","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Paid","2005","(3a) lower tertiary education","higher vocational","","","",""
"Paid","2005","(3a) lower tertiary education","higher education","27","","",""
"Paid","2005","(3b) higher tertiary education","in school","","","",""
"Paid","2005","(3b) higher tertiary education","inadequately","","","",""
"Paid","2005","(3b) higher tertiary education","general elemantary","","","",""
"Paid","2005","(3b) higher tertiary education","middle vocational","","","",""
"Paid","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Paid","2005","(3b) higher tertiary education","higher vocational","","","",""
"Paid","2005","(3b) higher tertiary education","higher education","49","0.0457996507253193","0.0335181517180515","0.0580811497325871"
"Not paid","2005","(0) in school","in school","","","",""
"Not paid","2005","(0) in school","inadequately","","","",""
"Not paid","2005","(0) in school","general elemantary","","","",""
"Not paid","2005","(0) in school","middle vocational","","","",""
"Not paid","2005","(0) in school","vocational + Abi","","","",""
"Not paid","2005","(0) in school","higher vocational","","","",""
"Not paid","2005","(0) in school","higher education","","","",""
"Not paid","2005","(1a) inadequately completed","in school","","","",""
"Not paid","2005","(1a) inadequately completed","inadequately","3","","",""
"Not paid","2005","(1a) inadequately completed","general elemantary","","","",""
"Not paid","2005","(1a) inadequately completed","middle vocational","1","","",""
"Not paid","2005","(1a) inadequately completed","vocational + Abi","","","",""
"Not paid","2005","(1a) inadequately completed","higher vocational","","","",""
"Not paid","2005","(1a) inadequately completed","higher education","","","",""
"Not paid","2005","(1b) general elementary school","in school","","","",""
"Not paid","2005","(1b) general elementary school","inadequately","","","",""
"Not paid","2005","(1b) general elementary school","general elemantary","33","0.18710334620787","0.137660030662061","0.236546661753679"
"Not paid","2005","(1b) general elementary school","middle vocational","","","",""
"Not paid","2005","(1b) general elementary school","vocational + Abi","","","",""
"Not paid","2005","(1b) general elementary school","higher vocational","","","",""
"Not paid","2005","(1b) general elementary school","higher education","","","",""
"Not paid","2005","(1c) basic vocational qualification","in school","","","",""
"Not paid","2005","(1c) basic vocational qualification","inadequately","","","",""
"Not paid","2005","(1c) basic vocational qualification","general elemantary","","","",""
"Not paid","2005","(1c) basic vocational qualification","middle vocational","119","0.0937767411927582","0.0778439165150127","0.109709565870504"
"Not paid","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"Not paid","2005","(1c) basic vocational qualification","higher vocational","26","","",""
"Not paid","2005","(1c) basic vocational qualification","higher education","","","",""
"Not paid","2005","(2b) intermediate general qualification","in school","","","",""
"Not paid","2005","(2b) intermediate general qualification","inadequately","","","",""
"Not paid","2005","(2b) intermediate general qualification","general elemantary","30","0.225461265637802","0.16389837566538","0.287024155610224"
"Not paid","2005","(2b) intermediate general qualification","middle vocational","","","",""
"Not paid","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"Not paid","2005","(2b) intermediate general qualification","higher vocational","","","",""
"Not paid","2005","(2b) intermediate general qualification","higher education","","","",""
"Not paid","2005","(2a) intermediate vocational","in school","","","",""
"Not paid","2005","(2a) intermediate vocational","inadequately","","","",""
"Not paid","2005","(2a) intermediate vocational","general elemantary","","","",""
"Not paid","2005","(2a) intermediate vocational","middle vocational","235","0.117865116601242","0.103111781736374","0.13261845146611"
"Not paid","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"Not paid","2005","(2a) intermediate vocational","higher vocational","58","0.170599422091967","0.129125463058329","0.212073381125605"
"Not paid","2005","(2a) intermediate vocational","higher education","","","",""
"Not paid","2005","(2c_gen) general maturity certificate","in school","","","",""
"Not paid","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"Not paid","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"Not paid","2005","(2c_gen) general maturity certificate","middle vocational","33","0.165646112812154","0.108041949772541","0.223250275851767"
"Not paid","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Not paid","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"Not paid","2005","(2c_gen) general maturity certificate","higher education","","","",""
"Not paid","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"Not paid","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Not paid","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Not paid","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Not paid","2005","(2c_voc) vocational maturity certificate","vocational + Abi","82","0.149861630955945","0.118668847190354","0.181054414721536"
"Not paid","2005","(2c_voc) vocational maturity certificate","higher vocational","32","0.127804698883559","0.0792990097554946","0.176310388011624"
"Not paid","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"Not paid","2005","(3a) lower tertiary education","in school","","","",""
"Not paid","2005","(3a) lower tertiary education","inadequately","","","",""
"Not paid","2005","(3a) lower tertiary education","general elemantary","","","",""
"Not paid","2005","(3a) lower tertiary education","middle vocational","","","",""
"Not paid","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"Not paid","2005","(3a) lower tertiary education","higher vocational","","","",""
"Not paid","2005","(3a) lower tertiary education","higher education","196","0.275696680757235","0.24316885056008","0.308224510954389"
"Not paid","2005","(3b) higher tertiary education","in school","","","",""
"Not paid","2005","(3b) higher tertiary education","inadequately","","","",""
"Not paid","2005","(3b) higher tertiary education","general elemantary","","","",""
"Not paid","2005","(3b) higher tertiary education","middle vocational","","","",""
"Not paid","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"Not paid","2005","(3b) higher tertiary education","higher vocational","","","",""
"Not paid","2005","(3b) higher tertiary education","higher education","518","0.438929799269768","0.409775229048029","0.468084369491507"
"Acclaimed","2006","(0) in school","in school","2","","",""
"Acclaimed","2006","(0) in school","inadequately","","","",""
"Acclaimed","2006","(0) in school","general elemantary","","","",""
"Acclaimed","2006","(0) in school","middle vocational","","","",""
"Acclaimed","2006","(0) in school","vocational + Abi","","","",""
"Acclaimed","2006","(0) in school","higher vocational","","","",""
"Acclaimed","2006","(0) in school","higher education","","","",""
"Acclaimed","2006","(1a) inadequately completed","in school","","","",""
"Acclaimed","2006","(1a) inadequately completed","inadequately","6","","",""
"Acclaimed","2006","(1a) inadequately completed","general elemantary","","","",""
"Acclaimed","2006","(1a) inadequately completed","middle vocational","3","","",""
"Acclaimed","2006","(1a) inadequately completed","vocational + Abi","","","",""
"Acclaimed","2006","(1a) inadequately completed","higher vocational","","","",""
"Acclaimed","2006","(1a) inadequately completed","higher education","","","",""
"Acclaimed","2006","(1b) general elementary school","in school","","","",""
"Acclaimed","2006","(1b) general elementary school","inadequately","5","","",""
"Acclaimed","2006","(1b) general elementary school","general elemantary","86","0.386662127878855","0.321567586664337","0.451756669093373"
"Acclaimed","2006","(1b) general elementary school","middle vocational","","","",""
"Acclaimed","2006","(1b) general elementary school","vocational + Abi","","","",""
"Acclaimed","2006","(1b) general elementary school","higher vocational","","","",""
"Acclaimed","2006","(1b) general elementary school","higher education","","","",""
"Acclaimed","2006","(1c) basic vocational qualification","in school","","","",""
"Acclaimed","2006","(1c) basic vocational qualification","inadequately","","","",""
"Acclaimed","2006","(1c) basic vocational qualification","general elemantary","","","",""
"Acclaimed","2006","(1c) basic vocational qualification","middle vocational","730","0.51179983472725","0.486035853368982","0.537563816085519"
"Acclaimed","2006","(1c) basic vocational qualification","vocational + Abi","","","",""
"Acclaimed","2006","(1c) basic vocational qualification","higher vocational","69","0.426094081278233","0.346424903336697","0.505763259219769"
"Acclaimed","2006","(1c) basic vocational qualification","higher education","","","",""
"Acclaimed","2006","(2b) intermediate general qualification","in school","","","",""
"Acclaimed","2006","(2b) intermediate general qualification","inadequately","","","",""
"Acclaimed","2006","(2b) intermediate general qualification","general elemantary","105","0.56957523026772","0.497242307580668","0.641908152954772"
"Acclaimed","2006","(2b) intermediate general qualification","middle vocational","","","",""
"Acclaimed","2006","(2b) intermediate general qualification","vocational + Abi","","","",""
"Acclaimed","2006","(2b) intermediate general qualification","higher vocational","","","",""
"Acclaimed","2006","(2b) intermediate general qualification","higher education","","","",""
"Acclaimed","2006","(2a) intermediate vocational","in school","","","",""
"Acclaimed","2006","(2a) intermediate vocational","inadequately","","","",""
"Acclaimed","2006","(2a) intermediate vocational","general elemantary","","","",""
"Acclaimed","2006","(2a) intermediate vocational","middle vocational","1164","0.553577103741682","0.532015427924212","0.575138779559153"
"Acclaimed","2006","(2a) intermediate vocational","vocational + Abi","","","",""
"Acclaimed","2006","(2a) intermediate vocational","higher vocational","186","0.485221441704787","0.432253236844234","0.538189646565341"
"Acclaimed","2006","(2a) intermediate vocational","higher education","","","",""
"Acclaimed","2006","(2c_gen) general maturity certificate","in school","","","",""
"Acclaimed","2006","(2c_gen) general maturity certificate","inadequately","","","",""
"Acclaimed","2006","(2c_gen) general maturity certificate","general elemantary","","","",""
"Acclaimed","2006","(2c_gen) general maturity certificate","middle vocational","72","0.43962662522188","0.364121786095624","0.515131464348136"
"Acclaimed","2006","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Acclaimed","2006","(2c_gen) general maturity certificate","higher vocational","","","",""
"Acclaimed","2006","(2c_gen) general maturity certificate","higher education","","","",""
"Acclaimed","2006","(2c_voc) vocational maturity certificate","in school","","","",""
"Acclaimed","2006","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Acclaimed","2006","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Acclaimed","2006","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Acclaimed","2006","(2c_voc) vocational maturity certificate","vocational + Abi","317","0.581292033806033","0.540932611398654","0.621651456213412"
"Acclaimed","2006","(2c_voc) vocational maturity certificate","higher vocational","120","0.585655181096642","0.518057008062673","0.653253354130611"
"Acclaimed","2006","(2c_voc) vocational maturity certificate","higher education","","","",""
"Acclaimed","2006","(3a) lower tertiary education","in school","","","",""
"Acclaimed","2006","(3a) lower tertiary education","inadequately","","","",""
"Acclaimed","2006","(3a) lower tertiary education","general elemantary","","","",""
"Acclaimed","2006","(3a) lower tertiary education","middle vocational","","","",""
"Acclaimed","2006","(3a) lower tertiary education","vocational + Abi","","","",""
"Acclaimed","2006","(3a) lower tertiary education","higher vocational","","","",""
"Acclaimed","2006","(3a) lower tertiary education","higher education","444","0.511431148777989","0.477070663139842","0.545791634416135"
"Acclaimed","2006","(3b) higher tertiary education","in school","","","",""
"Acclaimed","2006","(3b) higher tertiary education","inadequately","","","",""
