"ple0053","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2016","lower secondary degree","Male","451","0.157805858500462","0.144528353263185","0.171083363737738"
"Yes","2016","lower secondary degree","Female","559","0.197568398337207","0.183219724697524","0.21191707197689"
"Yes","2016","secondary school degree","Male","324","0.121343148869725","0.10901304953097","0.133673248208479"
"Yes","2016","secondary school degree","Female","500","0.128399585204055","0.117947179767113","0.138851990640997"
"Yes","2016","college entrance qualification","Male","316","0.100630890391138","0.0902720718118617","0.110989708970413"
"Yes","2016","college entrance qualification","Female","393","0.113109016722791","0.102694617529103","0.123523415916479"
"Yes","2016","Other degree","Male","153","0.124612203018596","0.107768469013751","0.14145593702344"
"Yes","2016","Other degree","Female","291","0.144828043282974","0.128446803018443","0.161209283547504"
"Yes","2016","no degree/no degree yet","Male","38","0.115438919216885","0.082197928875809","0.148679909557961"
"Yes","2016","no degree/no degree yet","Female","71","0.140305859877799","0.108636667270894","0.171975052484703"
"No","2016","lower secondary degree","Male","2445","0.842194141499538","0.828916636262261","0.855471646736815"
"No","2016","lower secondary degree","Female","2399","0.802431601662793","0.78808292802311","0.816780275302476"
"No","2016","secondary school degree","Male","2370","0.878656851130275","0.866326751791521","0.89098695046903"
"No","2016","secondary school degree","Female","3435","0.871600414795946","0.861148009359004","0.882052820232887"
"No","2016","college entrance qualification","Male","2924","0.899369109608862","0.889010291029587","0.909727928188138"
"No","2016","college entrance qualification","Female","3160","0.886890983277209","0.876476584083521","0.897305382470897"
"No","2016","Other degree","Male","1324","0.875387796981404","0.85854406297656","0.892231530986249"
"No","2016","Other degree","Female","1482","0.855171956717026","0.838790716452496","0.871553196981557"
"No","2016","no degree/no degree yet","Male","317","0.884561080783115","0.851320090442039","0.917802071124191"
"No","2016","no degree/no degree yet","Female","391","0.859694140122201","0.828024947515297","0.891363332729106"
"Yes","2017","lower secondary degree","Male","496","0.168149672994316","0.154887548723162","0.181411797265471"
"Yes","2017","lower secondary degree","Female","580","0.197406954327095","0.183229473265708","0.211584435388481"
"Yes","2017","secondary school degree","Male","393","0.123118648993936","0.11158564683979","0.134651651148083"
"Yes","2017","secondary school degree","Female","606","0.144278739016925","0.133964305303801","0.154593172730048"
"Yes","2017","college entrance qualification","Male","421","0.112946647339657","0.102877411058126","0.123015883621188"
"Yes","2017","college entrance qualification","Female","440","0.109486342414351","0.099947170535936","0.119025514292765"
"Yes","2017","Other degree","Male","164","0.13964035377802","0.121457967990062","0.157822739565979"
"Yes","2017","Other degree","Female","273","0.178048960054904","0.159858482660486","0.196239437449322"
"Yes","2017","no degree/no degree yet","Male","49","0.124298738035076","0.092708534284622","0.155888941785531"
"Yes","2017","no degree/no degree yet","Female","69","0.133730864412459","0.103867408487273","0.163594320337645"
"No","2017","lower secondary degree","Male","2559","0.831850327005684","0.818588202734529","0.845112451276838"
"No","2017","lower secondary degree","Female","2448","0.802593045672905","0.788415564611519","0.816770526734292"
"No","2017","secondary school degree","Male","2725","0.876881351006064","0.865348348851917","0.88841435316021"
"No","2017","secondary school degree","Female","3852","0.855721260983075","0.845406827269952","0.866035694696199"
"No","2017","college entrance qualification","Male","3375","0.887053352660343","0.876984116378812","0.897122588941874"
"No","2017","college entrance qualification","Female","3676","0.890513657585649","0.880974485707235","0.900052829464064"
"No","2017","Other degree","Male","1232","0.86035964622198","0.842177260434021","0.878542032009938"
"No","2017","Other degree","Female","1426","0.821951039945096","0.803760562550678","0.840141517339513"
"No","2017","no degree/no degree yet","Male","370","0.875701261964924","0.844111058214469","0.907291465715378"
"No","2017","no degree/no degree yet","Female","430","0.866269135587541","0.836405679662354","0.896132591512727"
"Yes","2018","lower secondary degree","Male","500","0.168967494175732","0.15522936592762","0.182705622423844"
"Yes","2018","lower secondary degree","Female","522","0.186059742643336","0.171787524928815","0.200331960357856"
"Yes","2018","secondary school degree","Male","371","0.127481402012954","0.115468729176034","0.139494074849874"
"Yes","2018","secondary school degree","Female","610","0.161232983812773","0.150211854871649","0.172254112753898"
"Yes","2018","college entrance qualification","Male","337","0.0972332183216759","0.0876373553739154","0.106829081269436"
"Yes","2018","college entrance qualification","Female","449","0.125687695514131","0.115408257402912","0.135967133625349"
"Yes","2018","Other degree","Male","179","0.147927001497449","0.128612972753982","0.167241030240917"
"Yes","2018","Other degree","Female","217","0.12308485156408","0.107135781049659","0.1390339220785"
"Yes","2018","no degree/no degree yet","Male","49","0.129640828255716","0.0962602816491729","0.163021374862259"
"Yes","2018","no degree/no degree yet","Female","76","0.160681406356675","0.128065470477391","0.193297342235959"
"No","2018","lower secondary degree","Male","2358","0.831032505824268","0.817294377576156","0.84477063407238"
"No","2018","lower secondary degree","Female","2334","0.813940257356665","0.799668039642144","0.828212475071185"
"No","2018","secondary school degree","Male","2590","0.872518597987046","0.860505925150126","0.884531270823966"
"No","2018","secondary school degree","Female","3667","0.838767016187227","0.827745887246102","0.849788145128351"
"No","2018","college entrance qualification","Male","3325","0.902766781678324","0.893170918730564","0.912362644626085"
"No","2018","college entrance qualification","Female","3546","0.874312304485869","0.86403286637465","0.884591742597088"
"No","2018","Other degree","Male","1119","0.852072998502551","0.832758969759083","0.871387027246018"
"No","2018","Other degree","Female","1413","0.87691514843592","0.8609660779215","0.892864218950341"
"No","2018","no degree/no degree yet","Male","340","0.870359171744284","0.836978625137741","0.903739718350827"
"No","2018","no degree/no degree yet","Female","411","0.839318593643325","0.806702657764041","0.871934529522609"
"Yes","2019","lower secondary degree","Male","492","0.184160420718455","0.169652175068143","0.198668666368767"
"Yes","2019","lower secondary degree","Female","481","0.183654018428835","0.168701563259043","0.198606473598627"
"Yes","2019","secondary school degree","Male","412","0.124601869792542","0.113139196392667","0.136064543192417"
"Yes","2019","secondary school degree","Female","565","0.138143061996081","0.127761982100876","0.148524141891287"
"Yes","2019","college entrance qualification","Male","424","0.0945864399855123","0.085816100528883","0.103356779442142"
"Yes","2019","college entrance qualification","Female","496","0.130647461553686","0.120540240678092","0.140754682429279"
"Yes","2019","Other degree","Male","153","0.115411591359061","0.0970165101343617","0.13380667258376"
"Yes","2019","Other degree","Female","205","0.154125099894071","0.135231748145921","0.173018451642222"
"Yes","2019","no degree/no degree yet","Male","44","0.13603271091109","0.101288486911365","0.170776934910816"
"Yes","2019","no degree/no degree yet","Female","64","0.19616218506186","0.157583915080208","0.234740455043512"
"No","2019","lower secondary degree","Male","2250","0.815839579281545","0.801331333631234","0.830347824931857"
"No","2019","lower secondary degree","Female","2095","0.816345981571165","0.801393526401373","0.831298436740957"
"No","2019","secondary school degree","Male","2777","0.875398130207458","0.863935456807583","0.886860803607333"
"No","2019","secondary school degree","Female","3679","0.861856938003919","0.851475858108713","0.872238017899124"
"No","2019","college entrance qualification","Male","3853","0.905413560014488","0.896643220557859","0.914183899471117"
"No","2019","college entrance qualification","Female","3775","0.869352538446314","0.859245317570721","0.879459759321908"
"No","2019","Other degree","Male","1006","0.884588408640939","0.86619332741624","0.902983489865638"
"No","2019","Other degree","Female","1198","0.845874900105929","0.826981548357779","0.864768251854079"
"No","2019","no degree/no degree yet","Male","330","0.86396728908891","0.829223065089184","0.898711513088635"
"No","2019","no degree/no degree yet","Female","343","0.80383781493814","0.765259544956488","0.842416084919792"
