"ple0053","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"No","1997","general elemantary","Male","740","0.864160434276259","0.840752747105467","0.887568121447052"
"No","1997","general elemantary","Female","1254","0.829995245768484","0.811061326057596","0.848929165479372"
"No","1997","middle vocational","Male","2901","0.885675024030116","0.874723302940937","0.896626745119294"
"No","1997","middle vocational","Female","2799","0.857646471551114","0.845628111311797","0.869664831790431"
"No","1997","vocational + Abi","Male","218","0.936647336064218","0.905502600221358","0.967792071907078"
"No","1997","vocational + Abi","Female","180","0.816285650549452","0.765345030783377","0.867226270315526"
"No","1997","higher vocational","Male","427","0.896465590648877","0.869068121055726","0.923863060242028"
"No","1997","higher vocational","Female","247","0.88597287558398","0.849264417192419","0.922681333975541"
"No","1997","higher education","Male","887","0.914050747086591","0.896402872472199","0.931698621700982"
"No","1997","higher education","Female","719","0.872985132122655","0.849924960401786","0.896045303843525"
"Yes","1998","in school","Male","6","","",""
"Yes","1998","in school","Female","13","","",""
"Yes","1998","inadequately","Male","21","","",""
"Yes","1998","inadequately","Female","41","0.17966730296412","0.133180788877795","0.226153817050444"
"Yes","1998","general elemantary","Male","94","0.103987911428516","0.0842742797451837","0.123701543111848"
"Yes","1998","general elemantary","Female","258","0.163027093395961","0.145127546642513","0.180926640149409"
"Yes","1998","middle vocational","Male","366","0.107918280647747","0.0976711271002354","0.118165434195258"
"Yes","1998","middle vocational","Female","497","0.152701735989211","0.140829101918379","0.164574370060042"
"Yes","1998","vocational + Abi","Male","23","","",""
"Yes","1998","vocational + Abi","Female","40","0.146152557395795","0.103859016702814","0.188446098088776"
"Yes","1998","higher vocational","Male","55","0.095222121290149","0.0694943005076136","0.120949942072684"
"Yes","1998","higher vocational","Female","41","0.144549614296676","0.106436003349607","0.182663225243745"
"Yes","1998","higher education","Male","92","0.0902567073787356","0.0732142446608209","0.10729917009665"
"Yes","1998","higher education","Female","123","0.146106857090155","0.122914424585365","0.169299289594946"
"No","1998","in school","Male","156","0.948775460778766","0.914827684162623","0.98272323739491"
"No","1998","in school","Female","157","0.886232014726602","0.838500262092278","0.933963767360926"
"No","1998","inadequately","Male","165","0.884073314407944","0.838065937864338","0.93008069095155"
"No","1998","inadequately","Female","221","0.82033269703588","0.773846182949556","0.866819211122205"
"No","1998","general elemantary","Male","827","0.896012088571484","0.876298456888152","0.915725720254816"
"No","1998","general elemantary","Female","1378","0.836972906604039","0.819073359850591","0.854872453357487"
"No","1998","middle vocational","Male","3156","0.892081719352253","0.881834565804742","0.902328872899765"
"No","1998","middle vocational","Female","3029","0.847298264010789","0.835425629939958","0.859170898081621"
"No","1998","vocational + Abi","Male","220","0.906774189069423","0.870217856981166","0.94333052115768"
"No","1998","vocational + Abi","Female","228","0.853847442604205","0.811553901911224","0.896140983297186"
"No","1998","higher vocational","Male","445","0.904777878709851","0.879050057927316","0.930505699492386"
"No","1998","higher vocational","Female","286","0.855450385703324","0.817336774756255","0.893563996650393"
"No","1998","higher education","Male","994","0.909743292621264","0.89270082990335","0.926785755339179"
"No","1998","higher education","Female","768","0.853893142909845","0.830700710405054","0.877085575414635"
"Yes","1999","in school","Male","19","","",""
"Yes","1999","in school","Female","11","","",""
"Yes","1999","inadequately","Male","19","","",""
"Yes","1999","inadequately","Female","31","0.138654645980256","0.095986507930376","0.181322784030135"
"Yes","1999","general elemantary","Male","99","0.120813610105951","0.0993050069030755","0.142322213308827"
"Yes","1999","general elemantary","Female","259","0.184318730898856","0.165163353736713","0.203474108060999"
"Yes","1999","middle vocational","Male","378","0.118648941541711","0.107906512869818","0.129391370213604"
"Yes","1999","middle vocational","Female","460","0.144385919498151","0.132706473052928","0.156065365943373"
"Yes","1999","vocational + Abi","Male","22","","",""
"Yes","1999","vocational + Abi","Female","33","0.165415327113561","0.121014094423403","0.209816559803719"
"Yes","1999","higher vocational","Male","45","0.0788714150373644","0.0549815548748647","0.102761275199864"
"Yes","1999","higher vocational","Female","56","0.160116640451298","0.120788575306172","0.199444705596424"
"Yes","1999","higher education","Male","101","0.0959791130186182","0.0784519825139559","0.11350624352328"
"Yes","1999","higher education","Female","121","0.146308656149582","0.123011258734346","0.169606053564818"
"No","1999","in school","Male","140","0.816791182166373","0.756662977683797","0.87691938664895"
"No","1999","in school","Female","151","0.91524337712645","0.872354398573221","0.958132355679678"
"No","1999","inadequately","Male","155","0.925466222384304","0.886442353861792","0.964490090906816"
"No","1999","inadequately","Female","221","0.861345354019744","0.818677215969865","0.904013492069624"
"No","1999","general elemantary","Male","783","0.879186389894049","0.857677786691173","0.900694993096925"
"No","1999","general elemantary","Female","1315","0.815681269101144","0.796525891939001","0.834836646263287"
"No","1999","middle vocational","Male","3103","0.881351058458289","0.870608629786396","0.892093487130182"
"No","1999","middle vocational","Female","3019","0.855614080501849","0.843934634056627","0.867293526947072"
"No","1999","vocational + Abi","Male","218","0.905722830739989","0.868753346243508","0.942692315236469"
"No","1999","vocational + Abi","Female","236","0.834584672886439","0.790183440196281","0.878985905576597"
"No","1999","higher vocational","Male","444","0.921128584962636","0.897238724800136","0.945018445125135"
"No","1999","higher vocational","Female","278","0.839883359548702","0.800555294403576","0.879211424693828"
"No","1999","higher education","Male","984","0.904020886981382","0.88649375647672","0.921548017486044"
"No","1999","higher education","Female","763","0.853691343850418","0.830393946435182","0.876988741265653"
"Yes","2000","in school","Male","11","","",""
"Yes","2000","in school","Female","12","","",""
"Yes","2000","inadequately","Male","21","","",""
"Yes","2000","inadequately","Female","30","0.120478242105336","0.0789474997216891","0.162008984488983"
"Yes","2000","general elemantary","Male","113","0.100130216420469","0.0828189232684077","0.117441509572531"
"Yes","2000","general elemantary","Female","378","0.1657297749732","0.150905843177873","0.180553706768528"
"Yes","2000","middle vocational","Male","687","0.114234538804502","0.106374108240893","0.122094969368111"
"Yes","2000","middle vocational","Female","877","0.132883689160348","0.124668134282797","0.141099244037898"
"Yes","2000","vocational + Abi","Male","47","0.0977698479506855","0.0720185704280773","0.123521125473294"
"Yes","2000","vocational + Abi","Female","79","0.129851891134313","0.103328671671252","0.156375110597373"
"Yes","2000","higher vocational","Male","119","0.113873172863086","0.0949193847223368","0.132826961003836"
"Yes","2000","higher vocational","Female","114","0.130812781714689","0.107620053831813","0.154005509597566"
"Yes","2000","higher education","Male","200","0.0918343552027798","0.0796807971453192","0.10398791326024"
"Yes","2000","higher education","Female","183","0.111114661019017","0.096019090666885","0.12621023137115"
"No","2000","in school","Male","228","0.967415038223506","0.944905625435218","0.989924451011794"
"No","2000","in school","Female","247","0.945893025198916","0.918341487231926","0.973444563165906"
"No","2000","inadequately","Male","148","0.859929118733368","0.807604027187796","0.91225421027894"
"No","2000","inadequately","Female","206","0.879521757894664","0.837991015511017","0.921052500278311"
"No","2000","general elemantary","Male","1042","0.899869783579531","0.882558490427469","0.917181076731592"
"No","2000","general elemantary","Female","2039","0.8342702250268","0.819446293231472","0.849094156822127"
"No","2000","middle vocational","Male","5604","0.885765461195498","0.877905030631889","0.893625891759107"
"No","2000","middle vocational","Female","5681","0.867116310839652","0.858900755962102","0.875331865717202"
"No","2000","vocational + Abi","Male","464","0.902230152049314","0.876478874526706","0.927981429571923"
"No","2000","vocational + Abi","Female","538","0.870148108865687","0.843624889402627","0.896671328328748"
"No","2000","higher vocational","Male","960","0.886126827136914","0.867173038996164","0.905080615277663"
"No","2000","higher vocational","Female","698","0.869187218285311","0.845994490402434","0.892379946168187"
"No","2000","higher education","Male","1969","0.90816564479722","0.89601208673976","0.920319202854681"
"No","2000","higher education","Female","1482","0.888885338980983","0.87378976862885","0.903980909333115"
"Yes","2001","in school","Male","11","","",""
"Yes","2001","in school","Female","15","","",""
"Yes","2001","inadequately","Male","15","","",""
"Yes","2001","inadequately","Female","22","","",""
"Yes","2001","general elemantary","Male","104","0.104467447619778","0.0856227568529023","0.123312138386654"
"Yes","2001","general elemantary","Female","328","0.166108170780235","0.150197734365682","0.182018607194787"
"Yes","2001","middle vocational","Male","620","0.116054033314689","0.107706180852188","0.12440188577719"
"Yes","2001","middle vocational","Female","824","0.140081415231473","0.131272991434071","0.148889839028875"
"Yes","2001","vocational + Abi","Male","37","0.0784882361385644","0.054503924850894","0.102472547426235"
"Yes","2001","vocational + Abi","Female","85","0.13573161398234","0.108141591272559","0.16332163669212"
"Yes","2001","higher vocational","Male","112","0.111956947205914","0.0920524088940172","0.131861485517811"
"Yes","2001","higher vocational","Female","95","0.148605127110925","0.122532938925595","0.174677315296254"
"Yes","2001","higher education","Male","182","0.0937351830806123","0.0809584279947127","0.106511938166512"
"Yes","2001","higher education","Female","181","0.117882005906152","0.101854350608933","0.13390966120337"
"No","2001","in school","Male","253","0.962335250248669","0.939369699344944","0.985300801152394"
"No","2001","in school","Female","268","0.945132338711946","0.91860098501372","0.971663692410172"
"No","2001","inadequately","Male","117","0.883313420283625","0.828545153808381","0.938081686758869"
"No","2001","inadequately","Female","158","0.865157729551112","0.81526095038728","0.915054508714943"
"No","2001","general elemantary","Male","908","0.895532552380222","0.876687861613346","0.914377243147098"
"No","2001","general elemantary","Female","1774","0.833891829219765","0.817981392805213","0.849802265634317"
"No","2001","middle vocational","Male","5035","0.883945966685311","0.87559811422281","0.892293819147812"
"No","2001","middle vocational","Female","5140","0.859918584768527","0.851110160971125","0.868727008565929"
"No","2001","vocational + Abi","Male","446","0.921511763861436","0.897527452573765","0.945496075149106"
"No","2001","vocational + Abi","Female","507","0.86426838601766","0.83667836330788","0.891858408727441"
"No","2001","higher vocational","Male","852","0.888043052794086","0.868138514482189","0.907947591105983"
"No","2001","higher vocational","Female","620","0.851394872889075","0.825322684703746","0.877467061074405"
"No","2001","higher education","Male","1817","0.906264816919388","0.893488061833488","0.919041572005287"
"No","2001","higher education","Female","1374","0.882117994093849","0.86609033879663","0.898145649391067"
"Yes","2002","in school","Male","21","","",""
"Yes","2002","in school","Female","16","","",""
"Yes","2002","inadequately","Male","18","","",""
"Yes","2002","inadequately","Female","19","","",""
"Yes","2002","general elemantary","Male","98","0.111966094801759","0.0919777338158615","0.131954455787656"
"Yes","2002","general elemantary","Female","326","0.174010540747063","0.157230835602349","0.190790245891777"
"Yes","2002","middle vocational","Male","640","0.117569891043529","0.109122458757887","0.12601732332917"
"Yes","2002","middle vocational","Female","754","0.132344429167916","0.123802803556704","0.140886054779127"
"Yes","2002","vocational + Abi","Male","53","0.103692628438312","0.0769440784728909","0.130441178403733"
"Yes","2002","vocational + Abi","Female","83","0.130406511932024","0.105077340540998","0.15573568332305"
"Yes","2002","higher vocational","Male","113","0.107855317111595","0.0887437517291464","0.126966882494044"
"Yes","2002","higher vocational","Female","100","0.143639064394599","0.118300973387969","0.168977155401229"
"Yes","2002","higher education","Male","260","0.104544669358352","0.0927884588314086","0.116300879885295"
"Yes","2002","higher education","Female","214","0.119642402484194","0.105278203419307","0.134006601549081"
"No","2002","in school","Male","278","0.917927121108838","0.886815944838082","0.949038297379595"
"No","2002","in school","Female","301","0.952620137990077","0.929233099267886","0.976007176712267"
"No","2002","inadequately","Male","99","0.841349965476525","0.77514911234434","0.90755081860871"
"No","2002","inadequately","Female","148","0.842846187693162","0.787647788972865","0.898044586413459"
"No","2002","general elemantary","Male","858","0.888033905198241","0.868045544212344","0.908022266184139"
"No","2002","general elemantary","Female","1635","0.825989459252937","0.809209754108223","0.842769164397651"
"No","2002","middle vocational","Male","4945","0.882430108956471","0.87398267667083","0.890877541242113"
"No","2002","middle vocational","Female","5292","0.867655570832085","0.859113945220873","0.876197196443296"
"No","2002","vocational + Abi","Male","446","0.896307371561688","0.869558821596267","0.923055921527109"
"No","2002","vocational + Abi","Female","596","0.869593488067976","0.84426431667695","0.894922659459002"
"No","2002","higher vocational","Male","899","0.892144682888405","0.873033117505956","0.911256248270854"
"No","2002","higher vocational","Female","636","0.856360935605401","0.831022844598772","0.881699026612031"
"No","2002","higher education","Male","2342","0.895455330641648","0.883699120114705","0.907211541168591"
"No","2002","higher education","Female","1747","0.880357597515806","0.865993398450919","0.894721796580693"
"Yes","2003","in school","Male","18","","",""
"Yes","2003","in school","Female","16","","",""
"Yes","2003","inadequately","Male","15","","",""
"Yes","2003","inadequately","Female","18","","",""
"Yes","2003","general elemantary","Male","103","0.126860001222892","0.105295379640229","0.148424622805554"
"Yes","2003","general elemantary","Female","284","0.159336917076012","0.142595934451654","0.17607789970037"
"Yes","2003","middle vocational","Male","604","0.119072014361092","0.110376399726671","0.127767628995512"
"Yes","2003","middle vocational","Female","752","0.13150925367416","0.122818485664666","0.140200021683654"
"Yes","2003","vocational + Abi","Male","42","0.0889763962847814","0.0636118188900754","0.114340973679487"
"Yes","2003","vocational + Abi","Female","89","0.18154101715168","0.152504829217313","0.210577205086046"
"Yes","2003","higher vocational","Male","109","0.104141039896078","0.0849784609071446","0.123303618885012"
"Yes","2003","higher vocational","Female","90","0.141276738288588","0.115728501733039","0.166824974844137"
"Yes","2003","higher education","Male","235","0.0936513415465255","0.0821360887575032","0.105166594335548"
"Yes","2003","higher education","Female","243","0.130894764572092","0.115720861408057","0.146068667736128"
"No","2003","in school","Male","281","0.944640009801945","0.918719492349618","0.970560527254272"
"No","2003","in school","Female","298","0.946223237906989","0.921272844567595","0.971173631246382"
"No","2003","inadequately","Male","95","0.817885893392254","0.745763538078297","0.890008248706211"
"No","2003","inadequately","Female","140","0.842039455048212","0.785172486188677","0.898906423907747"
"No","2003","general elemantary","Male","812","0.873139998777108","0.851575377194446","0.894704620359771"
"No","2003","general elemantary","Female","1552","0.840663082923988","0.82392210029963","0.857404065548346"
"No","2003","middle vocational","Male","4725","0.880927985638908","0.872232371004487","0.889623600273329"
"No","2003","middle vocational","Female","5057","0.86849074632584","0.859799978316346","0.877181514335334"
"No","2003","vocational + Abi","Male","442","0.911023603715219","0.885659026320513","0.936388181109925"
"No","2003","vocational + Abi","Female","588","0.81845898284832","0.789422794913954","0.847495170782687"
"No","2003","higher vocational","Male","867","0.895858960103922","0.876696381114988","0.915021539092855"
"No","2003","higher vocational","Female","624","0.858723261711412","0.833175025155863","0.884271498266961"
"No","2003","higher education","Male","2224","0.906348658453475","0.894833405664452","0.917863911242497"
"No","2003","higher education","Female","1655","0.869105235427908","0.853931332263872","0.884279138591943"
"Yes","2004","in school","Male","17","","",""
"Yes","2004","in school","Female","17","","",""
"Yes","2004","inadequately","Male","12","","",""
"Yes","2004","inadequately","Female","24","","",""
"Yes","2004","general elemantary","Male","87","0.109152012409407","0.0880644625145044","0.13023956230431"
"Yes","2004","general elemantary","Female","275","0.160441213491764","0.143270313639631","0.177612113343897"
"Yes","2004","middle vocational","Male","570","0.118107885098248","0.109308870975983","0.126906899220513"
"Yes","2004","middle vocational","Female","775","0.146304567188409","0.137090192711621","0.155518941665196"
"Yes","2004","vocational + Abi","Male","36","0.0652285141554164","0.0432525118104842","0.0872045165003487"
"Yes","2004","vocational + Abi","Female","79","0.113951740692422","0.0900338754697675","0.137869605915077"
"Yes","2004","higher vocational","Male","126","0.149664278515435","0.12676117031297","0.1725673867179"
"Yes","2004","higher vocational","Female","93","0.146939653038407","0.120842221520198","0.173037084556616"
"Yes","2004","higher education","Male","240","0.110576399183557","0.0980816956943931","0.123071102672721"
"Yes","2004","higher education","Female","234","0.132419989787661","0.117098510095554","0.147741469479768"
"No","2004","in school","Male","289","0.932965691882543","0.904945649992111","0.960985733772976"
"No","2004","in school","Female","313","0.953565939605839","0.930862857640312","0.976269021571367"
"No","2004","inadequately","Male","91","0.896468159033736","0.837633413240473","0.955302904826998"
"No","2004","inadequately","Female","128","0.817320718072093","0.75589260162111","0.878748834523076"
"No","2004","general elemantary","Male","753","0.890847987590593","0.86976043769569","0.911935537485496"
"No","2004","general elemantary","Female","1480","0.839558786508236","0.822387886656103","0.85672968636037"
"No","2004","middle vocational","Male","4598","0.881892114901752","0.873093100779487","0.890691129024017"
"No","2004","middle vocational","Female","4876","0.853695432811591","0.844481058334804","0.862909807288379"
"No","2004","vocational + Abi","Male","449","0.934771485844584","0.912795483499651","0.956747488189516"
"No","2004","vocational + Abi","Female","599","0.886048259307578","0.862130394084923","0.909966124530233"
"No","2004","higher vocational","Male","806","0.850335721484565","0.8274326132821","0.87323882968703"
"No","2004","higher vocational","Female","614","0.853060346961593","0.826962915443384","0.879157778479802"
"No","2004","higher education","Male","2180","0.889423600816443","0.876928897327279","0.901918304305607"
"No","2004","higher education","Female","1646","0.867580010212339","0.852258530520232","0.882901489904446"
"Yes","2005","in school","Male","9","","",""
"Yes","2005","in school","Female","16","","",""
"Yes","2005","inadequately","Male","11","","",""
"Yes","2005","inadequately","Female","18","","",""
"Yes","2005","general elemantary","Male","65","0.108773306124378","0.0869510337587863","0.13059557848997"
"Yes","2005","general elemantary","Female","240","0.158063589898164","0.140332175217222","0.175795004579105"
"Yes","2005","middle vocational","Male","528","0.112042784387245","0.103204897274321","0.120880671500169"
"Yes","2005","middle vocational","Female","667","0.135711413447305","0.126559015506853","0.144863811387756"
"Yes","2005","vocational + Abi","Male","31","0.0665751985170651","0.0439417340504254","0.0892086629837049"
"Yes","2005","vocational + Abi","Female","75","0.121502786414032","0.0967086785012235","0.14629689432684"
"Yes","2005","higher vocational","Male","103","0.117470569251249","0.0963644461469679","0.138576692355531"
"Yes","2005","higher vocational","Female","84","0.134445400004411","0.108556989750742","0.160333810258081"
"Yes","2005","higher education","Male","238","0.0997029589910449","0.0874826254492434","0.111923292532847"
"Yes","2005","higher education","Female","209","0.122319317368737","0.107424876987149","0.137213757750324"
"No","2005","in school","Male","302","0.952365125101531","0.928693277687946","0.976036972515115"
"No","2005","in school","Female","322","0.942584418697112","0.917783672257554","0.967385165136669"
"No","2005","inadequately","Male","91","0.93225594408062","0.883486120665487","0.981025767495752"
"No","2005","inadequately","Female","124","0.867833375839024","0.812129810704249","0.923536940973799"
"No","2005","general elemantary","Male","717","0.891226693875622","0.86940442151003","0.913048966241214"
"No","2005","general elemantary","Female","1386","0.841936410101836","0.824204995420895","0.859667824782778"
"No","2005","middle vocational","Male","4365","0.887957215612755","0.879119328499831","0.896795102725679"
"No","2005","middle vocational","Female","4712","0.864288586552696","0.855136188612244","0.873440984493147"
"No","2005","vocational + Abi","Male","435","0.933424801482935","0.910791337016295","0.956058265949575"
"No","2005","vocational + Abi","Female","592","0.878497213585968","0.85370310567316","0.903291321498777"
"No","2005","higher vocational","Male","791","0.882529430748751","0.861423307644469","0.903635553853032"
"No","2005","higher vocational","Female","583","0.865554599995589","0.839666189741919","0.891443010249258"
"No","2005","higher education","Male","2071","0.900297041008955","0.888076707467153","0.912517374550757"
"No","2005","higher education","Female","1650","0.877680682631263","0.862786242249676","0.892575123012851"
"Yes","2006","in school","Male","9","","",""
"Yes","2006","in school","Female","13","","",""
"Yes","2006","inadequately","Male","11","","",""
"Yes","2006","inadequately","Female","19","","",""
"Yes","2006","general elemantary","Male","71","0.106925888379876","0.08516971939069","0.128682057369061"
"Yes","2006","general elemantary","Female","292","0.177336440388758","0.159301464091344","0.195371416686172"
"Yes","2006","middle vocational","Male","605","0.12414942561558","0.115254987933704","0.133043863297456"
"Yes","2006","middle vocational","Female","718","0.133032597590629","0.124322518725951","0.141742676455307"
"Yes","2006","vocational + Abi","Male","39","0.0846671989063623","0.0598660089312276","0.109468388881497"
"Yes","2006","vocational + Abi","Female","101","0.12573290361729","0.101763845916791","0.149701961317788"
"Yes","2006","higher vocational","Male","101","0.109677737633436","0.0897437147667147","0.129611760500158"
"Yes","2006","higher vocational","Female","97","0.169440600690577","0.141866117559289","0.197015083821866"
"Yes","2006","higher education","Male","257","0.103547291641177","0.0917243396635497","0.115370243618804"
"Yes","2006","higher education","Female","223","0.109828369889965","0.0962366772435065","0.123420062536423"
"No","2006","in school","Male","189","0.937094315420846","0.903275990373974","0.970912640467717"
"No","2006","in school","Female","186","0.951397953457368","0.921521438408245","0.981274468506492"
"No","2006","inadequately","Male","87","0.839624377499001","0.766972515324138","0.912276239673864"
"No","2006","inadequately","Female","124","0.849295096947103","0.790657917513982","0.907932276380224"
"No","2006","general elemantary","Male","704","0.893074111620124","0.871317942630939","0.91483028060931"
"No","2006","general elemantary","Female","1431","0.822663559611242","0.804628583313828","0.840698535908656"
"No","2006","middle vocational","Male","4675","0.87585057438442","0.866956136702544","0.884745012066296"
"No","2006","middle vocational","Female","5122","0.866967402409371","0.858257323544693","0.875677481274049"
"No","2006","vocational + Abi","Male","445","0.915332801093638","0.890531611118503","0.940133991068772"
"No","2006","vocational + Abi","Female","634","0.87426709638271","0.850298038682212","0.898236154083208"
"No","2006","higher vocational","Male","843","0.890322262366564","0.870388239499842","0.910256285233285"
"No","2006","higher vocational","Female","614","0.830559399309423","0.802984916178135","0.858133882440711"
"No","2006","higher education","Male","2294","0.896452708358823","0.884629756381196","0.90827566033645"
"No","2006","higher education","Female","1810","0.890171630110035","0.876579937463577","0.903763322756494"
"Yes","2007","in school","Male","10","","",""
"Yes","2007","in school","Female","11","","",""
"Yes","2007","inadequately","Male","10","","",""
"Yes","2007","inadequately","Female","22","","",""
"Yes","2007","general elemantary","Male","68","0.102289214671065","0.07964605570509","0.12493237363704"
"Yes","2007","general elemantary","Female","264","0.171268338893835","0.152390690887831","0.190145986899838"
"Yes","2007","middle vocational","Male","558","0.119061903265914","0.110001345778811","0.128122460753016"
"Yes","2007","middle vocational","Female","671","0.130092609981247","0.121154789122258","0.139030430840236"
"Yes","2007","vocational + Abi","Male","46","0.0984288803519015","0.0714110220974162","0.125446738606387"
"Yes","2007","vocational + Abi","Female","79","0.115355714037134","0.0917749742030192","0.138936453871248"
"Yes","2007","higher vocational","Male","99","0.121026625537906","0.0996705027929054","0.142382748282906"
"Yes","2007","higher vocational","Female","87","0.130238627319666","0.104122563883673","0.156354690755658"
"Yes","2007","higher education","Male","280","0.122067787616008","0.109003357562179","0.135132217669838"
"Yes","2007","higher education","Female","229","0.11774410125378","0.103569027284636","0.131919175222924"
"No","2007","in school","Male","150","0.944315725075013","0.9087842698273","0.979847180322726"
"No","2007","in school","Female","167","0.906048285476196","0.86318690878745","0.948909662164941"
"No","2007","inadequately","Male","71","0.872205848601209","0.799499795707849","0.944911901494568"
"No","2007","inadequately","Female","116","0.868544082368532","0.812168044369831","0.924920120367232"
"No","2007","general elemantary","Male","620","0.897710785328935","0.87506762636296","0.92035394429491"
"No","2007","general elemantary","Female","1266","0.828731661106165","0.809854013100162","0.847609309112169"
"No","2007","middle vocational","Male","4350","0.880938096734086","0.871877539246984","0.889998654221189"
"No","2007","middle vocational","Female","4771","0.869907390018753","0.860969569159764","0.878845210877742"
"No","2007","vocational + Abi","Male","421","0.901571119648099","0.874553261393613","0.928588977902584"
"No","2007","vocational + Abi","Female","626","0.884644285962866","0.861063546128752","0.908225025796981"
"No","2007","higher vocational","Male","797","0.878973374462094","0.857617251717094","0.900329497207095"
"No","2007","higher vocational","Female","551","0.869761372680334","0.843645309244342","0.895877436116327"
"No","2007","higher education","Male","2132","0.877932212383992","0.864867782330162","0.890996642437821"
"No","2007","higher education","Female","1757","0.88225589874622","0.868080824777076","0.896430972715364"
"Yes","2008","in school","Male","8","","",""
"Yes","2008","in school","Female","11","","",""
"Yes","2008","inadequately","Male","7","","",""
"Yes","2008","inadequately","Female","11","","",""
"Yes","2008","general elemantary","Male","67","0.103028335185006","0.0793278490070583","0.126728821362954"
"Yes","2008","general elemantary","Female","220","0.162015140401999","0.142686501678347","0.181343779125651"
"Yes","2008","middle vocational","Male","525","0.10379970923885","0.09500011094034","0.112599307537361"
"Yes","2008","middle vocational","Female","642","0.125749293615733","0.116687574384136","0.13481101284733"
"Yes","2008","vocational + Abi","Male","40","0.100151470889962","0.0721013250033178","0.128201616776606"
"Yes","2008","vocational + Abi","Female","75","0.10265952404995","0.0794335239579728","0.125885524141927"
"Yes","2008","higher vocational","Male","103","0.139927635707347","0.11635513418047","0.163500137234223"
"Yes","2008","higher vocational","Female","65","0.109577088413031","0.0842649871391213","0.134889189686941"
"Yes","2008","higher education","Male","248","0.112895646411643","0.0999482424384546","0.125843050384831"
"Yes","2008","higher education","Female","221","0.128711260090484","0.113653491716394","0.143769028464573"
"No","2008","in school","Male","161","0.947397383019959","0.913740452631291","0.981054313408626"
"No","2008","in school","Female","173","0.94153407943478","0.907633384753248","0.975434774116313"
"No","2008","inadequately","Male","64","0.913219710134428","0.847738438754455","0.978700981514401"
"No","2008","inadequately","Female","102","0.90638639148018","0.852678877443609","0.96009390551675"
"No","2008","general elemantary","Male","565","0.896971664814994","0.873271178637046","0.920672150992942"
"No","2008","general elemantary","Female","1176","0.837984859598001","0.818656220874349","0.857313498321652"
"No","2008","middle vocational","Male","4090","0.89620029076115","0.887400692462639","0.90499988905966"
"No","2008","middle vocational","Female","4501","0.874250706384267","0.86518898715267","0.883312425615865"
"No","2008","vocational + Abi","Male","400","0.899848529110038","0.871798383223394","0.927898674996682"
"No","2008","vocational + Abi","Female","581","0.89734047595005","0.874114475858073","0.920566476042027"
"No","2008","higher vocational","Male","729","0.860072364292653","0.836499862765776","0.88364486581953"
"No","2008","higher vocational","Female","520","0.890422911586969","0.865110810313059","0.915735012860879"
"No","2008","higher education","Male","2047","0.887104353588357","0.874156949615169","0.900051757561545"
"No","2008","higher education","Female","1679","0.871288739909516","0.856230971535427","0.886346508283606"
"Yes","2009","in school","Male","10","","",""
"Yes","2009","in school","Female","8","","",""
"Yes","2009","inadequately","Male","5","","",""
"Yes","2009","inadequately","Female","16","","",""
"Yes","2009","general elemantary","Male","62","0.106997353651811","0.0813499219051672","0.132644785398454"
"Yes","2009","general elemantary","Female","196","0.145636945345769","0.12607446662948","0.165199424062058"
"Yes","2009","middle vocational","Male","557","0.127514163786843","0.117530749146558","0.137497578427129"
"Yes","2009","middle vocational","Female","680","0.147155164295958","0.137137433481744","0.157172895110172"
"Yes","2009","vocational + Abi","Male","34","0.106567087711697","0.0760215637126286","0.137112611710765"
"Yes","2009","vocational + Abi","Female","66","0.128169478871128","0.101642272431981","0.154696685310275"
"Yes","2009","higher vocational","Male","103","0.120875589252499","0.0980572237966164","0.143693954708383"
"Yes","2009","higher vocational","Female","80","0.1312755081643","0.103052738381543","0.159498277947056"
"Yes","2009","higher education","Male","253","0.104291336197595","0.0914818649600565","0.117100807435133"
"Yes","2009","higher education","Female","218","0.13588796718738","0.120294177904278","0.151481756470483"
"No","2009","in school","Male","158","0.946995770245881","0.913117382549012","0.98087415794275"
"No","2009","in school","Female","136","0.95760325818229","0.924693408872908","0.990513107491673"
"No","2009","inadequately","Male","64","0.911132629681868","0.843991984508311","0.978273274855425"
"No","2009","inadequately","Female","83","0.851266666913957","0.78117482657874","0.921358507249175"
"No","2009","general elemantary","Male","496","0.893002646348189","0.867355214601546","0.918650078094833"
"No","2009","general elemantary","Female","1053","0.854363054654231","0.834800575937943","0.87392553337052"
"No","2009","middle vocational","Male","3731","0.872485836213157","0.862502421572871","0.882469250853442"
"No","2009","middle vocational","Female","4124","0.852844835704042","0.842827104889828","0.862862566518256"
"No","2009","vocational + Abi","Male","358","0.893432912288303","0.862887388289235","0.923978436287371"
"No","2009","vocational + Abi","Female","544","0.871830521128872","0.845303314689725","0.898357727568019"
"No","2009","higher vocational","Male","681","0.879124410747501","0.856306045291618","0.901942776203384"
"No","2009","higher vocational","Female","470","0.8687244918357","0.840501722052944","0.896947261618457"
"No","2009","higher education","Male","1934","0.895708663802405","0.882899192564867","0.908518135039943"
"No","2009","higher education","Female","1637","0.86411203281262","0.848518243529517","0.879705822095722"
"Yes","2010","in school","Male","12","","",""
"Yes","2010","in school","Female","12","","",""
"Yes","2010","inadequately","Male","18","","",""
"Yes","2010","inadequately","Female","51","0.134187881993262","0.0881966183393123","0.180179145647211"
"Yes","2010","general elemantary","Male","81","0.122180973748771","0.0995295969629402","0.144832350534601"
