"ple0053","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2000","16-34 y.","higher education","65","0.0814239175902572","0.0619675946276572","0.100880240552857","1"
"No","2001","16-34 y.","in school","520","0.954421889484322","0.936927446316232","0.971916332652412","2"
"No","2001","16-34 y.","inadequately","69","0.949437817289723","0.899176619879862","0.999699014699584","2"
"No","2001","16-34 y.","general elemantary","1017","0.906908759992533","0.890041991988279","0.923775527996788","2"
"No","2001","16-34 y.","middle vocational","2713","0.897336390510613","0.886557624445605","0.90811515657562","2"
"No","2001","16-34 y.","vocational + Abi","400","0.88636860655342","0.857111240681856","0.915625972424983","2"
"No","2001","16-34 y.","higher vocational","285","0.88715151460605","0.852751931686437","0.921551097525663","2"
"No","2001","16-34 y.","higher education","578","0.916872124625683","0.895365415520558","0.938378833730809","2"
"No","2001","66 and older","in school","","","","","2"
"No","2001","66 and older","inadequately","48","0.806640622530035","0.703203425886293","0.910077819173777","2"
"No","2001","66 and older","general elemantary","654","0.788120897555071","0.760100290062244","0.816141505047897","2"
"No","2001","66 and older","middle vocational","1431","0.798805198727328","0.780243919375794","0.817366478078863","2"
"No","2001","66 and older","vocational + Abi","79","0.825409179444288","0.751738723891378","0.899079634997197","2"
"No","2001","66 and older","higher vocational","190","0.825021511740343","0.776130495458261","0.873912528022426","2"
"No","2001","66 and older","higher education","348","0.821285939734498","0.784776559371878","0.857795320097118","2"
"No","2001","35-65 y.","in school","1","","","","2"
"No","2001","35-65 y.","inadequately","158","0.868742233048987","0.819817268538523","0.917667197559451","2"
"No","2001","35-65 y.","general elemantary","1011","0.868905528983326","0.849458203646329","0.888352854320324","2"
"No","2001","35-65 y.","middle vocational","6031","0.886710310680803","0.879166560619446","0.89425406074216","2"
"No","2001","35-65 y.","vocational + Abi","474","0.913834149728927","0.889738951138138","0.937929348319715","2"
"No","2001","35-65 y.","higher vocational","997","0.882126678119026","0.86325872005449","0.900994636183562","2"
"No","2001","35-65 y.","higher education","2265","0.90714203239932","0.895760542791222","0.918523522007418","2"
"Yes","2001","35-65 y.","in school","","","","","1"
"Yes","2001","35-65 y.","inadequately","25","","","","1"
"Yes","2001","35-65 y.","general elemantary","146","0.131094471016674","0.111647145679676","0.150541796353671","1"
"Yes","2001","35-65 y.","middle vocational","750","0.113289689319197","0.10574593925784","0.120833439380554","1"
"Yes","2001","35-65 y.","vocational + Abi","47","0.0861658502710734","0.062070651680285","0.110261048861862","1"
"Yes","2001","35-65 y.","higher vocational","125","0.117873321880974","0.0990053638164375","0.13674127994551","1"
"Yes","2001","35-65 y.","higher education","233","0.0928579676006798","0.0814764779925818","0.104239457208778","1"
"Yes","2001","66 and older","in school","","","","","1"
"Yes","2001","66 and older","inadequately","8","","","","1"
"Yes","2001","66 and older","general elemantary","163","0.211879102444929","0.183858494952103","0.239899709937756","1"
"Yes","2001","66 and older","middle vocational","361","0.201194801272672","0.182633521921137","0.219756080624206","1"
"Yes","2001","66 and older","vocational + Abi","23","","","","1"
"Yes","2001","66 and older","higher vocational","42","0.174978488259657","0.126087471977574","0.223869504541739","1"
"Yes","2001","66 and older","higher education","75","0.178714060265502","0.142204679902882","0.215223440628122","1"
"Yes","2001","16-34 y.","general elemantary","123","0.0930912400074668","0.0762244720032122","0.109958008011721","1"
"Yes","2001","16-34 y.","middle vocational","333","0.102663609489387","0.0918848434243797","0.113442375554395","1"
"Yes","2001","16-34 y.","higher education","55","0.0831278753743165","0.0616211662691912","0.104634584479442","1"
"Yes","2001","16-34 y.","in school","26","","","","1"
"Yes","2001","16-34 y.","inadequately","4","","","","1"
"Yes","2001","16-34 y.","vocational + Abi","52","0.11363139344658","0.0843740275750166","0.142888759318144","1"
"Yes","2001","16-34 y.","higher vocational","40","0.11284848539395","0.078448902474337","0.147248068313563","1"
"No","2002","66 and older","inadequately","47","0.78741238714152","0.680254491482028","0.894570282801012","2"
"No","2002","66 and older","general elemantary","613","0.770310838882273","0.741217499472446","0.7994041782921","2"
"No","2002","66 and older","higher vocational","193","0.773692015939103","0.721188646741805","0.826195385136401","2"
"No","2002","66 and older","higher education","445","0.806281293530322","0.773101100211116","0.839461486849528","2"
"No","2002","66 and older","in school","","","","","2"
"No","2002","66 and older","middle vocational","1499","0.79620671841606","0.777968973044101","0.814444463788019","2"
"No","2002","66 and older","vocational + Abi","71","0.717449890262011","0.629204583344501","0.80569519717952","2"
"No","2002","16-34 y.","in school","579","0.934083481502573","0.914488371242667","0.953678591762479","2"
"No","2002","16-34 y.","inadequately","53","0.833440142627922","0.742159123257863","0.924721161997982","2"
"No","2002","16-34 y.","general elemantary","954","0.904251698342504","0.886385817307705","0.922117579377304","2"
"No","2002","16-34 y.","middle vocational","2616","0.905813191104796","0.895198909824032","0.91642747238556","2"
"No","2002","16-34 y.","vocational + Abi","411","0.89943925919486","0.871955930803253","0.926922587586468","2"
"No","2002","16-34 y.","higher vocational","275","0.904687972297168","0.871946959163613","0.937428985430723","2"
"No","2002","16-34 y.","higher education","576","0.907044683241893","0.88429829838136","0.929791068102426","2"
"No","2002","35-65 y.","in school","","","","","2"
"No","2002","35-65 y.","inadequately","147","0.872287579381614","0.821205028120012","0.923370130643216","2"
"No","2002","35-65 y.","general elemantary","926","0.869330672004241","0.849154906177035","0.889506437831447","2"
"No","2002","35-65 y.","middle vocational","6122","0.891405974420546","0.884037001649054","0.898774947192037","2"
"No","2002","35-65 y.","vocational + Abi","560","0.906271365507924","0.883293000302936","0.929249730712912","2"
"No","2002","35-65 y.","higher vocational","1067","0.900459728133851","0.883485278700407","0.917434177567294","2"
"No","2002","35-65 y.","higher education","3068","0.904677491380743","0.894795037565441","0.914559945196045","2"
"Yes","2002","35-65 y.","in school","","","","","1"
"Yes","2002","35-65 y.","inadequately","17","","","","1"
"Yes","2002","35-65 y.","general elemantary","146","0.130669327995759","0.110493562168553","0.150845093822965","1"
"Yes","2002","35-65 y.","middle vocational","726","0.108594025579454","0.101225052807963","0.115962998350946","1"
"Yes","2002","35-65 y.","vocational + Abi","58","0.0937286344920759","0.0707502692870881","0.116706999697064","1"
"Yes","2002","35-65 y.","higher vocational","128","0.0995402718661492","0.0825658224327058","0.116514721299593","1"
"Yes","2002","35-65 y.","higher education","324","0.0953225086192569","0.0854400548039552","0.105204962434559","1"
"Yes","2002","16-34 y.","in school","37","0.0659165184974269","0.0463214082375212","0.0855116287573326","1"
"Yes","2002","16-34 y.","inadequately","11","","","","1"
"Yes","2002","16-34 y.","general elemantary","88","0.0957483016574957","0.0778824206226963","0.113614182692295","1"
"Yes","2002","16-34 y.","middle vocational","293","0.094186808895204","0.0835725276144398","0.104801090175968","1"
"Yes","2002","16-34 y.","vocational + Abi","49","0.10056074080514","0.0730774124135323","0.128044069196747","1"
"Yes","2002","16-34 y.","higher vocational","34","0.0953120277028318","0.0625710145692769","0.128053040836387","1"
"Yes","2002","16-34 y.","higher education","50","0.0929553167581072","0.070208931897574","0.11570170161864","1"
"Yes","2002","66 and older","in school","","","","","1"
"Yes","2002","66 and older","inadequately","9","","","","1"
"Yes","2002","66 and older","general elemantary","190","0.229689161117727","0.2005958217079","0.258782500527554","1"
"Yes","2002","66 and older","middle vocational","375","0.20379328158394","0.185555536211981","0.222031026955899","1"
"Yes","2002","66 and older","vocational + Abi","29","","","","1"
"Yes","2002","66 and older","higher vocational","51","0.226307984060897","0.173804614863599","0.278811353258195","1"
"Yes","2002","66 and older","higher education","100","0.193718706469678","0.160538513150472","0.226898899788884","1"
"No","2003","66 and older","in school","","","","","2"
"No","2003","66 and older","inadequately","45","0.684011530192619","0.558848091751027","0.809174968634211","2"
"No","2003","66 and older","general elemantary","646","0.817995190857232","0.791190650514795","0.84479973119967","2"
"No","2003","66 and older","higher vocational","200","0.804150377630769","0.754956835904636","0.853343919356902","2"
"No","2003","66 and older","higher education","472","0.837151696093343","0.806998694554081","0.867304697632606","2"
"No","2003","66 and older","middle vocational","1547","0.803596338817134","0.785779724788019","0.82141295284625","2"
"No","2003","66 and older","vocational + Abi","79","0.782893633802969","0.702089095898553","0.863698171707386","2"
"No","2003","16-34 y.","in school","579","0.945390348268702","0.927403372927332","0.963377323610072","2"
"No","2003","16-34 y.","inadequately","53","0.836195800005024","0.745523504334806","0.926868095675242","2"
"No","2003","16-34 y.","general elemantary","869","0.861800353897392","0.840182451853108","0.883418255941676","2"
"No","2003","16-34 y.","middle vocational","2436","0.908178588957059","0.897318314047255","0.919038863866863","2"
"No","2003","16-34 y.","vocational + Abi","401","0.871026678630508","0.839920523589009","0.902132833672007","2"
"No","2003","16-34 y.","higher vocational","244","0.883012262854686","0.84488634522362","0.921138180485753","2"
"No","2003","16-34 y.","higher education","516","0.932396035055935","0.911712433244956","0.953079636866914","2"
"No","2003","35-65 y.","in school","","","","","2"
"No","2003","35-65 y.","inadequately","137","0.899061941268286","0.851013212915374","0.947110669621198","2"
"No","2003","35-65 y.","general elemantary","849","0.876467264006749","0.855823824344059","0.897110703669439","2"
"No","2003","35-65 y.","middle vocational","5799","0.888566670053308","0.880924029069992","0.896209311036624","2"
"No","2003","35-65 y.","vocational + Abi","550","0.869139986518991","0.842486202208774","0.895793770829208","2"
"No","2003","35-65 y.","higher vocational","1047","0.903099662675364","0.886127267015226","0.920072058335503","2"
"No","2003","35-65 y.","higher education","2891","0.893463244150454","0.882798616870039","0.904127871430869","2"
"Yes","2003","35-65 y.","in school","","","","","1"
"Yes","2003","35-65 y.","inadequately","14","","","","1"
"Yes","2003","35-65 y.","general elemantary","127","0.123532735993251","0.102889296330561","0.144176175655941","1"
"Yes","2003","35-65 y.","middle vocational","713","0.111433329946692","0.103790688963376","0.119075970930008","1"
"Yes","2003","35-65 y.","vocational + Abi","65","0.130860013481009","0.104206229170792","0.157513797791226","1"
"Yes","2003","35-65 y.","higher vocational","120","0.0969003373246358","0.0799279416644974","0.113872732984774","1"
"Yes","2003","35-65 y.","higher education","324","0.106536755849546","0.095872128569131","0.117201383129961","1"
"Yes","2003","16-34 y.","in school","34","0.0546096517312981","0.0366226763899279","0.0725966270726683","1"
"Yes","2003","16-34 y.","inadequately","11","","","","1"
"Yes","2003","16-34 y.","general elemantary","110","0.138199646102608","0.116581744058324","0.159817548146892","1"
"Yes","2003","16-34 y.","middle vocational","280","0.0918214110429412","0.0809611361331371","0.102681685952745","1"
"Yes","2003","16-34 y.","vocational + Abi","45","0.128973321369492","0.0978671663279934","0.160079476410991","1"
"Yes","2003","16-34 y.","higher vocational","29","","","","1"
"Yes","2003","16-34 y.","higher education","50","0.0676039649440652","0.0469203631330858","0.0882875667550445","1"
"Yes","2003","66 and older","in school","","","","","1"
"Yes","2003","66 and older","inadequately","8","","","","1"
"Yes","2003","66 and older","general elemantary","150","0.182004809142768","0.15520026880033","0.208809349485205","1"
"Yes","2003","66 and older","middle vocational","363","0.196403661182866","0.17858704715375","0.214220275211981","1"
"Yes","2003","66 and older","vocational + Abi","21","","","","1"
"Yes","2003","66 and older","higher vocational","50","0.195849622369231","0.146656080643098","0.245043164095364","1"
"Yes","2003","66 and older","higher education","104","0.162848303906657","0.132695302367394","0.193001305445919","1"
"No","2004","66 and older","higher vocational","197","0.723779610643191","0.669220249433927","0.778338971852454","2"
"No","2004","66 and older","higher education","496","0.74645086628292","0.712398601686669","0.780503130879171","2"
"No","2004","66 and older","in school","","","","","2"
"No","2004","66 and older","inadequately","43","0.744744240141184","0.627362239274736","0.862126241007632","2"
"No","2004","66 and older","general elemantary","616","0.772185239281814","0.742769873600368","0.801600604963261","2"
"No","2004","66 and older","middle vocational","1581","0.787456919668524","0.769450655351153","0.805463183985896","2"
"No","2004","66 and older","vocational + Abi","79","0.760028854261062","0.675903860219945","0.84415384830218","2"
"No","2004","16-34 y.","in school","602","0.942556477198269","0.924472508061032","0.960640446335506","2"
"No","2004","16-34 y.","inadequately","49","0.910919192900788","0.83823263835045","0.983605747451125","2"
"No","2004","16-34 y.","general elemantary","830","0.927256193833542","0.910363339052303","0.944149048614781","2"
"No","2004","16-34 y.","middle vocational","2291","0.905976311824182","0.894623751893051","0.917328871755313","2"
"No","2004","16-34 y.","vocational + Abi","415","0.945766919607137","0.92484189245401","0.966691946760263","2"
"No","2004","16-34 y.","higher vocational","219","0.830734238122202","0.784527698511354","0.876940777733049","2"
"No","2004","16-34 y.","higher education","497","0.93865415431168","0.918452179281903","0.958856129341457","2"
"No","2004","35-65 y.","in school","","","","","2"
"No","2004","35-65 y.","inadequately","127","0.883089208191843","0.830425715082661","0.935752701301026","2"
"No","2004","35-65 y.","general elemantary","787","0.878446614528341","0.857168888701991","0.899724340354691","2"
"No","2004","35-65 y.","middle vocational","5602","0.885324086300086","0.877454199439579","0.893193973160594","2"
"No","2004","35-65 y.","vocational + Abi","554","0.91680077741457","0.894955325868207","0.938646228960932","2"
"No","2004","35-65 y.","higher vocational","1004","0.894962813582906","0.877070455697878","0.912855171467933","2"
"No","2004","35-65 y.","higher education","2833","0.904761539739151","0.894479487513584","0.915043591964718","2"
"Yes","2004","35-65 y.","in school","","","","","1"
"Yes","2004","35-65 y.","inadequately","16","","","","1"
"Yes","2004","35-65 y.","general elemantary","119","0.121553385471659","0.100275659645309","0.142831111298009","1"
"Yes","2004","35-65 y.","middle vocational","695","0.114675913699914","0.106806026839406","0.122545800560421","1"
"Yes","2004","35-65 y.","vocational + Abi","60","0.0831992225854304","0.0613537710390681","0.105044674131793","1"
"Yes","2004","35-65 y.","higher vocational","124","0.105037186417094","0.0871448285320665","0.122929544302122","1"
"Yes","2004","35-65 y.","higher education","298","0.0952384602608492","0.0849564080352823","0.105520512486416","1"
"Yes","2004","16-34 y.","in school","34","0.0574435228017311","0.0393595536644945","0.0755274919389677","1"
"Yes","2004","16-34 y.","inadequately","10","","","","1"
"Yes","2004","16-34 y.","general elemantary","78","0.0727438061664583","0.0558509513852194","0.0896366609476972","1"
"Yes","2004","16-34 y.","middle vocational","248","0.0940236881758181","0.082671128244687","0.105376248106949","1"
"Yes","2004","16-34 y.","vocational + Abi","35","0.0542330803928635","0.0333080532397373","0.0751581075459897","1"
"Yes","2004","16-34 y.","higher vocational","34","0.169265761877798","0.123059222266951","0.215472301488646","1"
"Yes","2004","16-34 y.","higher education","45","0.0613458456883203","0.0411438706585432","0.0815478207180974","1"
"Yes","2004","66 and older","in school","","","","","1"
"Yes","2004","66 and older","inadequately","10","","","","1"
"Yes","2004","66 and older","general elemantary","165","0.227814760718186","0.198399395036739","0.257230126399632","1"
"Yes","2004","66 and older","middle vocational","402","0.212543080331476","0.194536816014104","0.230549344648847","1"
"Yes","2004","66 and older","vocational + Abi","20","","","","1"
"Yes","2004","66 and older","higher vocational","61","0.276220389356809","0.221661028147546","0.330779750566073","1"
"Yes","2004","66 and older","higher education","131","0.25354913371708","0.219496869120829","0.287601398313331","1"
"No","2005","66 and older","higher vocational","204","0.8122650601613","0.764241685767211","0.860288434555388","2"
"No","2005","66 and older","higher education","551","0.803722508903245","0.773580410126755","0.833864607679734","2"
"No","2005","66 and older","in school","","","","","2"
"No","2005","66 and older","inadequately","38","0.804180328117618","0.693069871375406","0.915290784859831","2"
"No","2005","66 and older","general elemantary","599","0.789018358028438","0.759740145076607","0.818296570980269","2"
"No","2005","66 and older","middle vocational","1598","0.805207712296275","0.787780934280948","0.822634490311603","2"
"No","2005","66 and older","vocational + Abi","81","0.806763535611093","0.729760991222908","0.883766079999279","2"
"No","2005","16-34 y.","in school","624","0.947420380343162","0.930248975634213","0.964591785052112","2"
"No","2005","16-34 y.","inadequately","59","0.951423179086987","0.898337274182222","1.00450908399175","2"
"No","2005","16-34 y.","general elemantary","764","0.897597409247944","0.877046018358781","0.918148800137107","2"
"No","2005","16-34 y.","middle vocational","2122","0.904141626443666","0.892187897858678","0.916095355028655","2"
"No","2005","16-34 y.","vocational + Abi","396","0.928471274549506","0.904309331755487","0.952633217343526","2"
"No","2005","16-34 y.","higher vocational","179","0.858846474467005","0.811415008042532","0.906277940891478","2"
"No","2005","16-34 y.","higher education","482","0.937247198996977","0.916442737792507","0.958051660201447","2"
"No","2005","35-65 y.","in school","","","","","2"
"No","2005","35-65 y.","inadequately","118","0.90908983911794","0.86004754919416","0.95813212904172","2"
"No","2005","35-65 y.","general elemantary","740","0.891338981461082","0.870115510898943","0.912562452023221","2"
"No","2005","35-65 y.","middle vocational","5357","0.893432748498216","0.885597718605978","0.901267778390455","2"
"No","2005","35-65 y.","vocational + Abi","550","0.905604451575842","0.882111659255154","0.929097243896531","2"
"No","2005","35-65 y.","higher vocational","991","0.897392762219795","0.879460626057549","0.91532489838204","2"
"No","2005","35-65 y.","higher education","2688","0.904752432524465","0.894210877848567","0.915293987200364","2"
"Yes","2005","35-65 y.","in school","","","","","1"
"Yes","2005","35-65 y.","inadequately","14","","","","1"
"Yes","2005","35-65 y.","general elemantary","86","0.108661018538918","0.0874375479767788","0.129884489101057","1"
"Yes","2005","35-65 y.","middle vocational","601","0.106567251501784","0.0987322216095456","0.114402281394023","1"
"Yes","2005","35-65 y.","vocational + Abi","45","0.0943955484241579","0.0709027561034694","0.117888340744846","1"
"Yes","2005","35-65 y.","higher vocational","109","0.102607237780205","0.0846751016179599","0.120539373942451","1"
"Yes","2005","35-65 y.","higher education","291","0.0952475674755347","0.0847060127996359","0.105789122151433","1"
"Yes","2005","16-34 y.","general elemantary","72","0.102402590752056","0.0818511998628926","0.122953981641219","1"
"Yes","2005","16-34 y.","middle vocational","208","0.0958583735563339","0.0839046449713453","0.107812102141322","1"
"Yes","2005","16-34 y.","vocational + Abi","41","0.0715287254504935","0.0473667826564743","0.0956906682445127","1"
"Yes","2005","16-34 y.","higher vocational","28","","","","1"
"Yes","2005","16-34 y.","higher education","40","0.0627528010030228","0.0419483397985525","0.083557262207493","1"
"Yes","2005","16-34 y.","in school","25","","","","1"
"Yes","2005","16-34 y.","inadequately","4","","","","1"
"Yes","2005","66 and older","in school","","","","","1"
"Yes","2005","66 and older","inadequately","11","","","","1"
"Yes","2005","66 and older","general elemantary","147","0.210981641971562","0.181703429019731","0.240259854923393","1"
"Yes","2005","66 and older","middle vocational","386","0.194792287703725","0.177365509688397","0.212219065719052","1"
"Yes","2005","66 and older","vocational + Abi","20","","","","1"
"Yes","2005","66 and older","higher vocational","50","0.1877349398387","0.139711565444612","0.235758314232789","1"
"Yes","2005","66 and older","higher education","116","0.196277491096755","0.166135392320266","0.226419589873245","1"
"No","2006","66 and older","higher vocational","246","0.786897777099755","0.741531925117707","0.832263629081803","2"
"No","2006","66 and older","higher education","646","0.77814609633099","0.749461768387514","0.806830424274465","2"
"No","2006","66 and older","in school","2","","","","2"
"No","2006","66 and older","inadequately","46","0.757287885760635","0.645000671130435","0.869575100390834","2"
"No","2006","66 and older","general elemantary","650","0.757047348165851","0.728096809630478","0.785997886701223","2"
"No","2006","66 and older","middle vocational","1871","0.787107207139186","0.770503614380726","0.803710799897645","2"
"No","2006","66 and older","vocational + Abi","81","0.729761684439524","0.647148266037077","0.812375102841972","2"
"No","2006","16-34 y.","in school","370","0.953131313961085","0.932127844072804","0.974134783849366","2"
"No","2006","16-34 y.","inadequately","52","0.815676335922371","0.716736413812795","0.914616258031946","2"
"No","2006","16-34 y.","general elemantary","727","0.908659360572386","0.888645810443515","0.928672910701256","2"
"No","2006","16-34 y.","middle vocational","2186","0.90890364484501","0.897369969411175","0.920437320278845","2"
"No","2006","16-34 y.","vocational + Abi","404","0.914582199326135","0.888843621010354","0.940320777641915","2"
"No","2006","16-34 y.","higher vocational","167","0.833840276665476","0.780773647281484","0.886906906049468","2"
"No","2006","16-34 y.","higher education","536","0.944601858091334","0.925887965099423","0.963315751083246","2"
"No","2006","35-65 y.","in school","3","","","","2"
"No","2006","35-65 y.","inadequately","113","0.897378888975294","0.844391917363336","0.950365860587252","2"
"No","2006","35-65 y.","general elemantary","758","0.881820644307182","0.860232642338658","0.903408646275707","2"
"No","2006","35-65 y.","middle vocational","5740","0.891918613955086","0.884308347872161","0.899528880038012","2"
"No","2006","35-65 y.","vocational + Abi","594","0.911807789018382","0.890091070354452","0.933524507682311","2"
"No","2006","35-65 y.","higher vocational","1044","0.896218114635909","0.8786145315546","0.913821697717218","2"
"No","2006","35-65 y.","higher education","2922","0.917183817443835","0.907640757915323","0.926726876972346","2"
"Yes","2006","35-65 y.","in school","1","","","","1"
"Yes","2006","35-65 y.","inadequately","13","","","","1"
"Yes","2006","35-65 y.","general elemantary","101","0.118179355692818","0.0965913537242929","0.139767357661342","1"
"Yes","2006","35-65 y.","middle vocational","654","0.108081386044914","0.100471119961988","0.115691652127839","1"
"Yes","2006","35-65 y.","vocational + Abi","61","0.0881922109816182","0.0664754923176887","0.109908929645548","1"
"Yes","2006","35-65 y.","higher vocational","109","0.103781885364091","0.0861783022827824","0.1213854684454","1"
"Yes","2006","35-65 y.","higher education","282","0.0828161825561653","0.0732731230276536","0.0923592420846771","1"
"Yes","2006","16-34 y.","general elemantary","69","0.0913406394276144","0.0713270892987442","0.111354189556485","1"
"Yes","2006","16-34 y.","middle vocational","205","0.0910963551549897","0.0795626797211546","0.102630030588825","1"
"Yes","2006","16-34 y.","vocational + Abi","49","0.0854178006738653","0.0596792223580849","0.111156378989646","1"
"Yes","2006","16-34 y.","higher vocational","22","","","","1"
"Yes","2006","16-34 y.","higher education","38","0.0553981419086657","0.0366842489167542","0.0741120349005771","1"
"Yes","2006","16-34 y.","inadequately","7","","","","1"
"Yes","2006","16-34 y.","in school","19","","","","1"
"Yes","2006","66 and older","in school","2","","","","1"
"Yes","2006","66 and older","inadequately","10","","","","1"
"Yes","2006","66 and older","middle vocational","464","0.212892792860814","0.196289200102355","0.229496385619273","1"
"Yes","2006","66 and older","vocational + Abi","30","0.270238315560476","0.187624897158028","0.352851733962923","1"
"Yes","2006","66 and older","higher vocational","67","0.213102222900245","0.167736370918197","0.258468074882293","1"
"Yes","2006","66 and older","general elemantary","193","0.242952651834149","0.214002113298777","0.271903190369522","1"
"Yes","2006","66 and older","higher education","160","0.22185390366901","0.193169575725535","0.250538231612486","1"
"No","2007","66 and older","in school","","","","","2"
"No","2007","66 and older","inadequately","49","0.930270625302679","0.862340291249929","0.99820095935543","2"
"No","2007","66 and older","general elemantary","606","0.773635584031586","0.744248827175932","0.80302234088724","2"
"No","2007","66 and older","middle vocational","1822","0.779784278431878","0.762823043818352","0.796745513045404","2"
"No","2007","66 and older","vocational + Abi","92","0.779856349486422","0.705096662297165","0.854616036675679","2"
"No","2007","66 and older","higher vocational","251","0.810442355611514","0.767020573983678","0.853864137239351","2"
"No","2007","66 and older","higher education","641","0.770294975438765","0.741574060867549","0.799015890009981","2"
"No","2007","16-34 y.","in school","317","0.924782712349141","0.896665748243035","0.952899676455246","2"
"No","2007","16-34 y.","inadequately","45","0.82246914129482","0.721482604395291","0.92345567819435","2"
"No","2007","16-34 y.","general elemantary","630","0.921044485474538","0.900923229639737","0.941165741309339","2"
"No","2007","16-34 y.","middle vocational","2009","0.910135454953204","0.898152287212034","0.922118622694374","2"
"No","2007","16-34 y.","vocational + Abi","382","0.90716337458693","0.879669963027046","0.934656786146815","2"
"No","2007","16-34 y.","higher vocational","134","0.888701485345688","0.838703911065449","0.938699059625928","2"
"No","2007","16-34 y.","higher education","508","0.905194523246967","0.880844556788629","0.929544489705306","2"
"No","2007","35-65 y.","in school","","","","","2"
"No","2007","35-65 y.","inadequately","93","0.870305578613052","0.8075216799936","0.933089477232505","2"
"No","2007","35-65 y.","general elemantary","650","0.871429871206647","0.847458468767759","0.895401273645536","2"
"No","2007","35-65 y.","middle vocational","5290","0.902801122380504","0.895222457448648","0.91037978731236","2"
"No","2007","35-65 y.","vocational + Abi","573","0.910615514082796","0.88826644076228","0.932964587403311","2"
"No","2007","35-65 y.","higher vocational","963","0.896533436869788","0.878275886989627","0.91479098674995","2"
"No","2007","35-65 y.","higher education","2740","0.907614950264726","0.897284003056796","0.917945897472656","2"
"Yes","2007","35-65 y.","in school","","","","","1"
"Yes","2007","35-65 y.","inadequately","17","","","","1"
"Yes","2007","35-65 y.","general elemantary","99","0.128570128793353","0.104598726354464","0.152541531232241","1"
"Yes","2007","35-65 y.","middle vocational","579","0.0971988776194962","0.0896202126876403","0.104777542551352","1"
"Yes","2007","35-65 y.","vocational + Abi","53","0.0893844859172044","0.0670354125966892","0.11173355923772","1"
"Yes","2007","35-65 y.","higher vocational","106","0.103466563130212","0.0852090132500503","0.121724113010373","1"
"Yes","2007","35-65 y.","higher education","278","0.0923850497352739","0.0820541025273437","0.102715996943204","1"
"Yes","2007","16-34 y.","general elemantary","60","0.0789555145254619","0.0588342586906605","0.0990767703602633","1"
"Yes","2007","16-34 y.","middle vocational","179","0.089864545046796","0.0778813773056263","0.101847712787966","1"
"Yes","2007","16-34 y.","vocational + Abi","46","0.0928366254130697","0.0653432138531853","0.120330036972954","1"
"Yes","2007","16-34 y.","higher vocational","18","","","","1"
"Yes","2007","16-34 y.","higher education","48","0.0948054767530326","0.0704555102946942","0.119155443211371","1"
"Yes","2007","16-34 y.","in school","21","","","","1"
"Yes","2007","16-34 y.","inadequately","10","","","","1"
"Yes","2007","66 and older","in school","","","","","1"
"Yes","2007","66 and older","inadequately","5","","","","1"
"Yes","2007","66 and older","general elemantary","173","0.226364415968414","0.19697765911276","0.255751172824067","1"
"Yes","2007","66 and older","middle vocational","471","0.220215721568122","0.203254486954596","0.237176956181648","1"
"Yes","2007","66 and older","vocational + Abi","26","","","","1"
"Yes","2007","66 and older","higher vocational","62","0.189557644388486","0.146135862760649","0.232979426016322","1"
"Yes","2007","66 and older","higher education","183","0.229705024561235","0.200984109990019","0.258425939132451","1"
"No","2008","66 and older","in school","","","","","2"
"No","2008","66 and older","inadequately","38","0.827790776156658","0.71494056933731","0.940640982976005","2"
"No","2008","66 and older","general elemantary","583","0.770053315219041","0.739652645045606","0.800453985392476","2"
"No","2008","66 and older","middle vocational","1800","0.798843658976177","0.782305770030392","0.815381547921963","2"
"No","2008","66 and older","vocational + Abi","85","0.807348069954317","0.733310538547581","0.881385601361052","2"
"No","2008","66 and older","higher vocational","243","0.766213517954903","0.719400367465165","0.81302666844464","2"
"No","2008","66 and older","higher education","715","0.806276189295442","0.780104638537945","0.832447740052939","2"
"No","2008","16-34 y.","in school","334","0.944457255554141","0.920564537430127","0.968349973678154","2"
"No","2008","16-34 y.","inadequately","41","0.909140971029626","0.826973707694809","0.991308234364444","2"
"No","2008","16-34 y.","general elemantary","558","0.915436172351534","0.893535442053262","0.937336902649806","2"
"No","2008","16-34 y.","middle vocational","1843","0.936726936941809","0.926035911620007","0.94741796226361","2"
"No","2008","16-34 y.","vocational + Abi","335","0.913571231929977","0.885093023848702","0.942049440011251","2"
"No","2008","16-34 y.","higher vocational","114","0.951069506283386","0.913402704551323","0.98873630801545","2"
"No","2008","16-34 y.","higher education","479","0.877141751365744","0.849167575112266","0.905115927619222","2"
"No","2008","35-65 y.","in school","","","","","2"
"No","2008","35-65 y.","inadequately","87","0.944736727663404","0.898545674681707","0.9909277806451","2"
"No","2008","35-65 y.","general elemantary","600","0.899486016291353","0.876752118378104","0.922219914204602","2"
"No","2008","35-65 y.","middle vocational","4948","0.902370437711251","0.894532626373214","0.910208249049288","2"
"No","2008","35-65 y.","vocational + Abi","561","0.911452970161878","0.888963874849361","0.933942065474395","2"
"No","2008","35-65 y.","higher vocational","892","0.899539455638","0.880689571666523","0.918389339609477","2"
"No","2008","35-65 y.","higher education","2532","0.906800160315107","0.896012944534805","0.91758737609541","2"
"Yes","2008","35-65 y.","in school","","","","","1"
"Yes","2008","35-65 y.","inadequately","7","","","","1"
"Yes","2008","35-65 y.","general elemantary","72","0.100513983708647","0.0777800857953982","0.123247881621896","1"
