"ple0053","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Yes","2001","35-65 y.","Bavaria","191","0.111781450035805","0.0967095664179144","0.126853333653696","1"
"Yes","2001","35-65 y.","Berlin","48","0.0902722146373779","0.0646622881964111","0.115882141078345","1"
"Yes","2001","35-65 y.","Brandenburg","57","0.101915052052697","0.0763506977859502","0.127479406319443","1"
"Yes","2001","35-65 y.","Saxony","96","0.107566758497681","0.087621708286895","0.127511808708466","1"
"Yes","2001","35-65 y.","Saxony-Anhalt","66","0.106302859085352","0.0811316251300634","0.13147409304064","1"
"Yes","2001","35-65 y.","Thuringia","63","0.122981928035579","0.0952821600705355","0.150681696000622","1"
"Yes","2001","66 and older","Schleswig-Holstein","18","","","","1"
"Yes","2001","66 and older","Hamburg","11","","","","1"
"Yes","2001","66 and older","Lower Saxony","59","0.204130908517484","0.159189771608616","0.249072045426352","1"
"Yes","2001","66 and older","Bremen","5","","","","1"
"Yes","2001","66 and older","North Rhine-Westphalia","149","0.19978316571687","0.170475693825006","0.229090637608734","1"
"Yes","2001","66 and older","Hesse","55","0.217476155768064","0.164844539960174","0.270107771575953","1"
"Yes","2001","66 and older","Rhineland-Palatinate,Saarland","50","0.22389576289307","0.17093642130355","0.27685510448259","1"
"Yes","2001","66 and older","Baden-Württemberg","74","0.213439364365223","0.171802311256111","0.255076417474335","1"
"Yes","2001","66 and older","Bavaria","93","0.196578190551094","0.160801645761373","0.232354735340814","1"
"Yes","2001","35-65 y.","Hamburg","25","","","","1"
"Yes","2001","35-65 y.","Lower Saxony","119","0.119444235093355","0.0992729068815903","0.13961556330512","1"
"Yes","2001","35-65 y.","Bremen","8","","","","1"
"Yes","2001","35-65 y.","North Rhine-Westphalia","266","0.106227442174928","0.0943994931103258","0.118055391239531","1"
"Yes","2001","35-65 y.","Baden-Württemberg","152","0.113083679719436","0.0965651255502635","0.129602233888609","1"
"Yes","2001","66 and older","Berlin","9","","","","1"
"Yes","2001","66 and older","Brandenburg","28","","","","1"
"Yes","2001","66 and older","Mecklenburg-Western Pomerania","18","","","","1"
"Yes","2001","66 and older","Saxony","43","0.150317888336837","0.107207722029137","0.193428054644536","1"
"Yes","2001","66 and older","Saxony-Anhalt","35","0.23622280128261","0.168917909882042","0.303527692683179","1"
"Yes","2001","66 and older","Thuringia","26","","","","1"
"No","2002","16-34 y.","Schleswig-Holstein","154","0.934273077078079","0.896462379808253","0.972083774347905","2"
"No","2002","16-34 y.","Hamburg","72","0.802550013417198","0.715859776662062","0.889240250172334","2"
"No","2002","16-34 y.","Lower Saxony","489","0.907052339187257","0.882448288894923","0.931656389479591","2"
"No","2002","16-34 y.","Bremen","37","0.948191780430578","0.879506207957242","1.01687735290391","2"
"No","2002","16-34 y.","North Rhine-Westphalia","1181","0.920696741891734","0.905991169910821","0.935402313872647","2"
"No","2002","16-34 y.","Hesse","367","0.891464618911927","0.861428957054907","0.921500280768948","2"
"No","2002","35-65 y.","Baden-Württemberg","1438","0.894246218838239","0.879149573900892","0.909342863775585","2"
"No","2002","35-65 y.","Brandenburg","476","0.900513767892719","0.875150928591545","0.925876607193892","2"
"No","2002","35-65 y.","Mecklenburg-Western Pomerania","265","0.89043101092619","0.854967320706491","0.92589470114589","2"
"No","2002","35-65 y.","Saxony","846","0.890821151899456","0.870863419918428","0.910778883880484","2"
"No","2002","35-65 y.","Saxony-Anhalt","490","0.876283247034821","0.848890340830917","0.903676153238726","2"
"No","2002","16-34 y.","Rhineland-Palatinate,Saarland","299","0.89836757614167","0.86601053034099","0.930724621942351","2"
"No","2002","16-34 y.","Baden-Württemberg","756","0.901419724946304","0.881212648073217","0.92162680181939","2"
"No","2002","16-34 y.","Bavaria","784","0.910869654220224","0.8918815787225","0.929857729717947","2"
"No","2002","16-34 y.","Berlin","214","0.919870857666765","0.884630578124932","0.955111137208599","2"
"No","2002","16-34 y.","Brandenburg","230","0.883537938129105","0.844319854536184","0.922756021722025","2"
"No","2002","16-34 y.","Mecklenburg-Western Pomerania","126","0.904291916818435","0.855208229432414","0.953375604204456","2"
"No","2002","16-34 y.","Saxony","412","0.922637681326215","0.897730918281337","0.947544444371094","2"
"No","2002","16-34 y.","Saxony-Anhalt","228","0.90567648700504","0.869942781046333","0.941410192963747","2"
"No","2002","16-34 y.","Thuringia","253","0.864222780253612","0.824383156188729","0.904062404318494","2"
"No","2002","35-65 y.","Schleswig-Holstein","394","0.932891036516699","0.90910295863701","0.956679114396388","2"
"No","2002","35-65 y.","Hamburg","182","0.913495403339552","0.874729921876664","0.95226088480244","2"
"No","2002","35-65 y.","Lower Saxony","1005","0.892809368044837","0.874732232486281","0.910886503603393","2"
"No","2002","35-65 y.","North Rhine-Westphalia","2508","0.888304793346657","0.876687257649316","0.899922329043999","2"
"No","2002","35-65 y.","Hesse","879","0.894755009745854","0.87557167445485","0.913938345036858","2"
"No","2002","35-65 y.","Rhineland-Palatinate,Saarland","704","0.902450684793255","0.881799957609508","0.923101411977002","2"
"No","2002","35-65 y.","Bavaria","1700","0.881620496665544","0.867094351278351","0.896146642052737","2"
"No","2002","35-65 y.","Berlin","454","0.916022282399365","0.891638282427293","0.940406282371437","2"
"No","2002","35-65 y.","Bremen","87","0.858668555527914","0.790046666019754","0.927290445036075","2"
"No","2002","35-65 y.","Thuringia","479","0.886256162927475","0.859452306689162","0.913060019165788","2"
"No","2002","66 and older","Schleswig-Holstein","108","0.751385341327214","0.678477215953954","0.824293466700473","2"
"No","2002","66 and older","Hamburg","37","0.819822466843487","0.707529628237585","0.932115305449389","2"
"No","2002","66 and older","Lower Saxony","244","0.755797653849135","0.709233480168544","0.802361827529725","2"
"No","2002","66 and older","Bremen","24","","","","2"
"No","2002","66 and older","North Rhine-Westphalia","612","0.806935046874903","0.778762025216174","0.835108068533633","2"
"No","2002","66 and older","Hesse","192","0.781681850934301","0.73047382650944","0.832889875359161","2"
"No","2002","66 and older","Rhineland-Palatinate,Saarland","207","0.830628192178513","0.78422636037958","0.877030023977446","2"
"No","2002","66 and older","Baden-Württemberg","304","0.786020330863897","0.745160576254538","0.826880085473257","2"
"No","2002","66 and older","Bavaria","397","0.775445475890444","0.738832556780854","0.812058395000034","2"
"No","2002","66 and older","Berlin","90","0.85558224080687","0.78866525967063","0.92249922194311","2"
"No","2002","66 and older","Brandenburg","138","0.778727531411195","0.717574510891104","0.839880551931286","2"
"No","2002","66 and older","Mecklenburg-Western Pomerania","61","0.768545648387763","0.675541556935988","0.861549739839537","2"
"No","2002","66 and older","Saxony","224","0.788893840146553","0.740922104870157","0.83686557542295","2"
"No","2002","66 and older","Saxony-Anhalt","116","0.710079135620595","0.640210269529775","0.779948001711414","2"
"No","2002","66 and older","Thuringia","122","0.838395411550421","0.778892157881322","0.897898665219519","2"
"Yes","2002","16-34 y.","Lower Saxony","46","0.0929476608127433","0.0683436105204095","0.117551711105077","1"
"Yes","2002","16-34 y.","Bremen","3","","","","1"
"Yes","2002","16-34 y.","Schleswig-Holstein","11","","","","1"
"Yes","2002","16-34 y.","Hamburg","9","","","","1"
"Yes","2002","16-34 y.","North Rhine-Westphalia","116","0.0793032581082661","0.0645976861273531","0.0940088300891792","1"
"Yes","2002","16-34 y.","Hesse","45","0.108535381088073","0.078499719231052","0.138571042945093","1"
"Yes","2002","16-34 y.","Rhineland-Palatinate,Saarland","36","0.10163242385833","0.069275378057649","0.13398946965901","1"
"Yes","2002","16-34 y.","Baden-Württemberg","80","0.0985802750536966","0.0783731981806103","0.118787351926783","1"
"Yes","2002","16-34 y.","Bavaria","81","0.0891303457797765","0.0701422702820534","0.1081184212775","1"
"Yes","2002","16-34 y.","Berlin","14","","","","1"
"Yes","2002","16-34 y.","Brandenburg","27","","","","1"
"Yes","2002","16-34 y.","Mecklenburg-Western Pomerania","12","","","","1"
"Yes","2002","16-34 y.","Saxony","30","0.0773623186737846","0.0524555556289061","0.102269081718663","1"
"Yes","2002","16-34 y.","Saxony-Anhalt","29","","","","1"
"Yes","2002","16-34 y.","Thuringia","31","0.135777219746388","0.0959375956815054","0.17561684381127","1"
"Yes","2002","35-65 y.","Schleswig-Holstein","31","0.067108963483301","0.0433208856036122","0.0908970413629898","1"
"Yes","2002","35-65 y.","Hesse","104","0.105244990254146","0.0860616549631421","0.12442832554515","1"
"Yes","2002","35-65 y.","Bavaria","200","0.118379503334456","0.103853357947263","0.132905648721649","1"
"Yes","2002","35-65 y.","Berlin","43","0.0839777176006347","0.0595937176285628","0.108361717572707","1"
"Yes","2002","35-65 y.","Brandenburg","59","0.0994862321072815","0.0741233928061075","0.124849071408455","1"
"Yes","2002","35-65 y.","Mecklenburg-Western Pomerania","33","0.10956898907381","0.0741052988541104","0.145032679293509","1"
"Yes","2002","35-65 y.","Saxony","92","0.109178848100544","0.0892211161195162","0.129136580081572","1"
"Yes","2002","35-65 y.","Saxony-Anhalt","65","0.123716752965179","0.0963238467612743","0.151109659169083","1"
"Yes","2002","35-65 y.","Thuringia","60","0.113743837072525","0.0869399808342115","0.140547693310838","1"
"Yes","2002","66 and older","Schleswig-Holstein","27","","","","1"
"Yes","2002","35-65 y.","Lower Saxony","120","0.107190631955163","0.0891134963966073","0.125267767513719","1"
"Yes","2002","35-65 y.","Bremen","12","","","","1"
"Yes","2002","35-65 y.","North Rhine-Westphalia","316","0.111695206653343","0.100077670956001","0.123312742350684","1"
"Yes","2002","35-65 y.","Rhineland-Palatinate,Saarland","89","0.097549315206745","0.0768985880229984","0.118200042390492","1"
"Yes","2002","35-65 y.","Baden-Württemberg","156","0.105753781161761","0.090657136224415","0.120850426099108","1"
"Yes","2002","66 and older","Hamburg","8","","","","1"
"Yes","2002","66 and older","Lower Saxony","83","0.244202346150865","0.197638172470275","0.290766519831456","1"
"Yes","2002","66 and older","Bremen","10","","","","1"
"Yes","2002","66 and older","North Rhine-Westphalia","142","0.193064953125097","0.164891931466368","0.221237974783826","1"
"Yes","2002","66 and older","Hesse","58","0.218318149065699","0.167110124640839","0.26952617349056","1"
"Yes","2002","66 and older","Rhineland-Palatinate,Saarland","44","0.169371807821487","0.122969976022554","0.21577363962042","1"
"Yes","2002","66 and older","Baden-Württemberg","83","0.213979669136103","0.173119914526743","0.254839423745463","1"
"Yes","2002","66 and older","Bavaria","102","0.224554524109556","0.187941604999966","0.261167443219146","1"
"Yes","2002","66 and older","Berlin","16","","","","1"
"Yes","2002","66 and older","Brandenburg","39","0.221272468588805","0.160119448068714","0.282425489108896","1"
"Yes","2002","66 and older","Mecklenburg-Western Pomerania","18","","","","1"
"Yes","2002","66 and older","Saxony","54","0.211106159853447","0.16313442457705","0.259077895129843","1"
"Yes","2002","35-65 y.","Hamburg","20","","","","1"
"Yes","2002","66 and older","Saxony-Anhalt","46","0.289920864379405","0.220051998288586","0.359789730470225","1"
"Yes","2002","66 and older","Thuringia","25","","","","1"
"No","2003","16-34 y.","Schleswig-Holstein","135","0.886845402937738","0.835980875075046","0.937709930800429","2"
"No","2003","35-65 y.","Brandenburg","454","0.864389982831193","0.834934566861003","0.893845398801382","2"
"No","2003","35-65 y.","Mecklenburg-Western Pomerania","269","0.891210713161307","0.855917129278376","0.926504297044239","2"
"No","2003","35-65 y.","Saxony-Anhalt","463","0.875939325541428","0.847741051910394","0.904137599172462","2"
"No","2003","35-65 y.","Thuringia","456","0.864719914458763","0.835294737918223","0.894145090999304","2"
"No","2003","66 and older","Schleswig-Holstein","100","0.75276251699131","0.678603739039235","0.826921294943385","2"
"No","2003","66 and older","Hamburg","36","0.790393405999797","0.672770122192392","0.908016689807202","2"
"No","2003","16-34 y.","Hamburg","58","0.807538370548634","0.713140031596739","0.90193670950053","2"
"No","2003","16-34 y.","Lower Saxony","458","0.897787735647847","0.871497084537756","0.924078386757938","2"
"No","2003","16-34 y.","Bremen","39","0.968974892944677","0.91653807221774","1.02141171367161","2"
"No","2003","16-34 y.","North Rhine-Westphalia","1102","0.904159012196072","0.887681148568408","0.920636875823736","2"
"No","2003","16-34 y.","Hesse","340","0.883859777267195","0.851345306636601","0.916374247897788","2"
"No","2003","35-65 y.","North Rhine-Westphalia","2351","0.875341108131936","0.86280195195217","0.887880264311703","2"
"No","2003","35-65 y.","Hesse","819","0.902096575984173","0.882659300932119","0.921533851036228","2"
"No","2003","35-65 y.","Rhineland-Palatinate,Saarland","687","0.879088487409999","0.856045698334875","0.902131276485122","2"
"No","2003","35-65 y.","Baden-Württemberg","1355","0.891916313175004","0.876358644995128","0.907473981354881","2"
"No","2003","35-65 y.","Bavaria","1632","0.894917599698122","0.880794000563385","0.90904119883286","2"
"No","2003","35-65 y.","Berlin","430","0.896777779091426","0.869474304363662","0.924081253819191","2"
"No","2003","35-65 y.","Saxony","818","0.889414508974872","0.869093806171098","0.909735211778645","2"
"No","2003","66 and older","Lower Saxony","285","0.83490197980354","0.795725336574131","0.874078623032949","2"
"No","2003","16-34 y.","Rhineland-Palatinate,Saarland","288","0.872172443722024","0.835982522442821","0.908362365001226","2"
"No","2003","16-34 y.","Baden-Württemberg","706","0.912374674559985","0.89249363843424","0.932255710685731","2"
"No","2003","16-34 y.","Bavaria","735","0.914126005648427","0.894878708430229","0.933373302866626","2"
"No","2003","16-34 y.","Berlin","219","0.927658187994467","0.894466537803756","0.960849838185179","2"
"No","2003","16-34 y.","Brandenburg","218","0.906983099107445","0.870388167646403","0.943578030568486","2"
"No","2003","16-34 y.","Mecklenburg-Western Pomerania","128","0.869117338716824","0.814220876740885","0.924013800692763","2"
"No","2003","16-34 y.","Saxony","372","0.875309613516331","0.843751983671879","0.906867243360782","2"
"No","2003","16-34 y.","Saxony-Anhalt","223","0.917989471463533","0.88397750499701","0.952001437930057","2"
"No","2003","16-34 y.","Thuringia","263","0.928540640413244","0.898687151554883","0.958394129271605","2"
"No","2003","35-65 y.","Schleswig-Holstein","350","0.893088683193341","0.862538701924761","0.92363866446192","2"
"No","2003","35-65 y.","Hamburg","167","0.886884553377471","0.841119530657088","0.932649576097853","2"
"No","2003","35-65 y.","Lower Saxony","953","0.908540847552148","0.891187591558945","0.925894103545351","2"
"No","2003","35-65 y.","Bremen","92","0.950031442659271","0.906672406564636","0.993390478753907","2"
"No","2003","66 and older","Bremen","30","0.890820516506948","0.78750163597502","0.994139397038876","2"
"No","2003","66 and older","North Rhine-Westphalia","627","0.807471512062162","0.779712222675646","0.835230801448677","2"
"No","2003","66 and older","Hesse","180","0.797861712607415","0.745847928202825","0.849875497012005","2"
"No","2003","66 and older","Rhineland-Palatinate,Saarland","206","0.786938389210366","0.736876815426448","0.836999962994283","2"
"No","2003","66 and older","Baden-Württemberg","327","0.868195040355452","0.834404724389305","0.901985356321599","2"
"No","2003","66 and older","Bavaria","410","0.787663241138693","0.752135133093272","0.823191349184114","2"
"No","2003","66 and older","Berlin","97","0.763412233973143","0.687054978551493","0.839769489394794","2"
"No","2003","66 and older","Brandenburg","148","0.789456111008992","0.730865647375933","0.848046574642052","2"
"No","2003","66 and older","Mecklenburg-Western Pomerania","68","0.828110290882922","0.746450137003837","0.909770444762007","2"
"No","2003","66 and older","Saxony","233","0.819485244518707","0.774515351556558","0.864455137480856","2"
"No","2003","66 and older","Saxony-Anhalt","121","0.730406180962028","0.661861724283351","0.798950637640706","2"
"No","2003","66 and older","Thuringia","124","0.846722878803661","0.789071224158996","0.904374533448326","2"
"Yes","2003","16-34 y.","Lower Saxony","52","0.102212264352153","0.0759216132420623","0.128502915462244","1"
"Yes","2003","16-34 y.","Bremen","3","","","","1"
"Yes","2003","16-34 y.","Schleswig-Holstein","14","","","","1"
"Yes","2003","16-34 y.","Hamburg","9","","","","1"
"Yes","2003","16-34 y.","North Rhine-Westphalia","124","0.095840987803928","0.0793631241762636","0.112318851431592","1"
"Yes","2003","16-34 y.","Hesse","33","0.116140222732805","0.0836257521022121","0.148654693363399","1"
"Yes","2003","16-34 y.","Rhineland-Palatinate,Saarland","39","0.127827556277976","0.0916376349987738","0.164017477557178","1"
"Yes","2003","16-34 y.","Baden-Württemberg","71","0.0876253254400146","0.0677442893142695","0.10750636156576","1"
"Yes","2003","16-34 y.","Bavaria","79","0.0858739943515727","0.0666266971333742","0.105121291569771","1"
"Yes","2003","16-34 y.","Berlin","15","","","","1"
"Yes","2003","16-34 y.","Brandenburg","24","","","","1"
"Yes","2003","16-34 y.","Mecklenburg-Western Pomerania","17","","","","1"
"Yes","2003","16-34 y.","Saxony","49","0.12469038648367","0.0931327566392179","0.156248016328121","1"
"Yes","2003","16-34 y.","Saxony-Anhalt","27","","","","1"
"Yes","2003","16-34 y.","Thuringia","23","","","","1"
"Yes","2003","35-65 y.","Schleswig-Holstein","43","0.106911316806659","0.0763613355380803","0.137461298075238","1"
"Yes","2003","35-65 y.","Thuringia","63","0.135280085541237","0.105854909000696","0.164705262081777","1"
"Yes","2003","66 and older","Schleswig-Holstein","30","0.24723748300869","0.173078705056615","0.321396260960765","1"
"Yes","2003","35-65 y.","Hesse","79","0.0979034240158265","0.0784661489637715","0.117340699067881","1"
"Yes","2003","35-65 y.","Bavaria","179","0.105082400301878","0.0909588011671401","0.119205999436615","1"
"Yes","2003","35-65 y.","Berlin","47","0.103222220908574","0.0759187461808093","0.130525695636338","1"
"Yes","2003","35-65 y.","Brandenburg","65","0.135610017168807","0.106154601198618","0.165065433138997","1"
"Yes","2003","35-65 y.","Mecklenburg-Western Pomerania","30","0.108789286838693","0.0734957029557615","0.144082870721624","1"
"Yes","2003","35-65 y.","Saxony","97","0.110585491025128","0.090264788221355","0.130906193828902","1"
"Yes","2003","35-65 y.","Saxony-Anhalt","62","0.124060674458572","0.0958624008275381","0.152258948089606","1"
"Yes","2003","66 and older","Hamburg","10","","","","1"
"Yes","2003","66 and older","Lower Saxony","60","0.16509802019646","0.125921376967051","0.204274663425869","1"
"Yes","2003","66 and older","Bremen","5","","","","1"
"Yes","2003","66 and older","North Rhine-Westphalia","148","0.192528487937838","0.164769198551322","0.220287777324354","1"
"Yes","2003","66 and older","Hesse","49","0.202138287392585","0.150124502987995","0.254152071797175","1"
"Yes","2003","66 and older","Rhineland-Palatinate,Saarland","51","0.213061610789634","0.163000037005717","0.263123184573552","1"
"Yes","2003","66 and older","Baden-Württemberg","58","0.131804959644548","0.0980146436784007","0.165595275610695","1"
"Yes","2003","66 and older","Bavaria","99","0.212336758861307","0.176808650815886","0.247864866906728","1"
"Yes","2003","66 and older","Berlin","22","","","","1"
"Yes","2003","66 and older","Brandenburg","38","0.210543888991008","0.151953425357948","0.269134352624067","1"
"Yes","2003","66 and older","Mecklenburg-Western Pomerania","14","","","","1"
"Yes","2003","35-65 y.","Lower Saxony","107","0.0914591524478517","0.0741058964546488","0.108812408441055","1"
"Yes","2003","35-65 y.","Bremen","5","","","","1"
"Yes","2003","35-65 y.","North Rhine-Westphalia","315","0.124658891868064","0.112119735688297","0.13719804804783","1"
"Yes","2003","35-65 y.","Rhineland-Palatinate,Saarland","82","0.120911512590001","0.0978687235148779","0.143954301665125","1"
"Yes","2003","35-65 y.","Baden-Württemberg","175","0.108083686824996","0.0925260186451193","0.123641355004872","1"
"Yes","2003","66 and older","Saxony","48","0.180514755481293","0.135544862519144","0.225484648443442","1"
"Yes","2003","66 and older","Saxony-Anhalt","40","0.269593819037972","0.201049362359294","0.338138275716649","1"
"Yes","2003","66 and older","Thuringia","26","","","","1"
"Yes","2003","35-65 y.","Hamburg","17","","","","1"
"No","2004","16-34 y.","Schleswig-Holstein","136","0.914581579250977","0.869852551802237","0.959310606699718","2"
"No","2004","35-65 y.","Brandenburg","432","0.880575025344959","0.851891131549274","0.909258919140644","2"
"No","2004","35-65 y.","Mecklenburg-Western Pomerania","252","0.853837426682914","0.813178606148135","0.894496247217693","2"
"No","2004","35-65 y.","Saxony-Anhalt","445","0.897200173533567","0.870446319283944","0.923954027783191","2"
"No","2004","35-65 y.","Thuringia","433","0.830528902184307","0.797807824529349","0.863249979839264","2"
"No","2004","66 and older","Schleswig-Holstein","111","0.858672779125228","0.799018829879159","0.918326728371297","2"
"No","2004","66 and older","Hamburg","35","0.822056344664513","0.710309857215183","0.933802832113844","2"
"No","2004","16-34 y.","Hamburg","63","0.933857196381859","0.876450391274922","0.991264001488795","2"
"No","2004","16-34 y.","Lower Saxony","455","0.925789142604551","0.902768195558788","0.948810089650315","2"
"No","2004","16-34 y.","Bremen","36","0.896365529786201","0.799459459593639","0.993271599978763","2"
"No","2004","16-34 y.","North Rhine-Westphalia","1055","0.930333004447478","0.915644487741408","0.945021521153549","2"
"No","2004","16-34 y.","Hesse","326","0.931797104015073","0.905536268102696","0.95805793992745","2"
"No","2004","35-65 y.","North Rhine-Westphalia","2279","0.871801620708893","0.85890166136809","0.884701580049696","2"
"No","2004","35-65 y.","Hesse","773","0.887428572578979","0.866389851664256","0.908467293493702","2"
"No","2004","35-65 y.","Rhineland-Palatinate,Saarland","667","0.884336757939935","0.861553980347767","0.907119535532104","2"
"No","2004","35-65 y.","Baden-Württemberg","1322","0.898313299300411","0.882920537291029","0.913706061309792","2"
"No","2004","35-65 y.","Bavaria","1578","0.9048178724335","0.891028904673563","0.918606840193437","2"
"No","2004","35-65 y.","Berlin","420","0.924545250162092","0.900382346301705","0.948708154022479","2"
"No","2004","35-65 y.","Saxony","802","0.921877307160419","0.904085603376422","0.939669010944417","2"
"No","2004","66 and older","Lower Saxony","278","0.747095629642432","0.702318106104745","0.791873153180118","2"
"No","2004","16-34 y.","Rhineland-Palatinate,Saarland","263","0.938371808928622","0.910694345967185","0.96604927189006","2"
"No","2004","16-34 y.","Baden-Württemberg","673","0.914547911562377","0.894310233846384","0.93478558927837","2"
"No","2004","16-34 y.","Bavaria","718","0.905248819856547","0.884839142143509","0.925658497569585","2"
"No","2004","16-34 y.","Berlin","214","0.917890549184434","0.882333773438123","0.953447324930746","2"
"No","2004","16-34 y.","Brandenburg","208","0.928551597549432","0.895118243330614","0.96198495176825","2"
"No","2004","16-34 y.","Mecklenburg-Western Pomerania","114","0.894983142835877","0.843267950648384","0.946698335023369","2"
"No","2004","16-34 y.","Saxony","371","0.872346673206957","0.840394404273672","0.904298942140243","2"
"No","2004","16-34 y.","Saxony-Anhalt","235","0.911649417530739","0.876951759112939","0.94634707594854","2"
"No","2004","16-34 y.","Thuringia","255","0.924674058351972","0.893481688930593","0.955866427773351","2"
"No","2004","35-65 y.","Schleswig-Holstein","352","0.913264140577489","0.885438231511499","0.941090049643479","2"
"No","2004","35-65 y.","Hamburg","164","0.907441488699757","0.865103586567052","0.949779390832462","2"
"No","2004","35-65 y.","Lower Saxony","921","0.888121944151748","0.868899585053735","0.907344303249761","2"
"No","2004","35-65 y.","Bremen","86","0.929012828058707","0.877098772568031","0.980926883549382","2"
"No","2004","66 and older","Bremen","27","","","","2"
"No","2004","66 and older","North Rhine-Westphalia","641","0.765889784441299","0.736818607965171","0.794960960917427","2"
"No","2004","66 and older","Hesse","175","0.752062001253429","0.695513324010902","0.808610678495957","2"
"No","2004","66 and older","Rhineland-Palatinate,Saarland","219","0.842306143252907","0.797920698034601","0.886691588471213","2"
"No","2004","66 and older","Baden-Württemberg","313","0.765491992181819","0.723279424195359","0.80770456016828","2"
"No","2004","66 and older","Bavaria","397","0.760471138420828","0.723787980746933","0.797154296094724","2"
"No","2004","66 and older","Berlin","93","0.695112312063889","0.613422930236141","0.776801693891638","2"
"No","2004","66 and older","Brandenburg","152","0.748699064487114","0.687818105712013","0.809580023262215","2"
"No","2004","66 and older","Mecklenburg-Western Pomerania","72","0.80757934890043","0.725217668792381","0.889941029008479","2"
"No","2004","66 and older","Saxony","229","0.789588046033343","0.742266257762435","0.836909834304252","2"
"No","2004","66 and older","Saxony-Anhalt","141","0.800857948614409","0.741858087330743","0.859857809898076","2"
"No","2004","66 and older","Thuringia","134","0.81694316014193","0.757576421714022","0.876309898569839","2"
"Yes","2004","16-34 y.","Lower Saxony","43","0.0742108573954485","0.0511899103496847","0.0972318044412123","1"
"Yes","2004","16-34 y.","Bremen","2","","","","1"
"Yes","2004","16-34 y.","Schleswig-Holstein","14","","","","1"
"Yes","2004","16-34 y.","Hamburg","9","","","","1"
"Yes","2004","16-34 y.","North Rhine-Westphalia","99","0.0696669955525217","0.0549784788464514","0.084355512258592","1"
"Yes","2004","16-34 y.","Hesse","28","","","","1"
"Yes","2004","16-34 y.","Rhineland-Palatinate,Saarland","27","","","","1"
"Yes","2004","16-34 y.","Baden-Württemberg","60","0.0854520884376225","0.0652144107216295","0.105689766153616","1"
"Yes","2004","16-34 y.","Bavaria","73","0.0947511801434531","0.0743415024304154","0.115160857856491","1"
"Yes","2004","16-34 y.","Berlin","15","","","","1"
"Yes","2004","16-34 y.","Brandenburg","20","","","","1"
"Yes","2004","16-34 y.","Mecklenburg-Western Pomerania","21","","","","1"
"Yes","2004","16-34 y.","Saxony","48","0.127653326793043","0.0957010578597575","0.159605595726328","1"
"Yes","2004","16-34 y.","Saxony-Anhalt","22","","","","1"
"Yes","2004","16-34 y.","Thuringia","20","","","","1"
"Yes","2004","35-65 y.","Schleswig-Holstein","41","0.0867358594225111","0.0589099503565209","0.114561768488501","1"
"Yes","2004","35-65 y.","Thuringia","72","0.169471097815693","0.136750020160736","0.202192175470651","1"
"Yes","2004","66 and older","Schleswig-Holstein","20","","","","1"
"Yes","2004","35-65 y.","Hesse","94","0.112571427421021","0.0915327065062975","0.133610148335744","1"
"Yes","2004","35-65 y.","Bavaria","162","0.0951821275664999","0.0813931598065627","0.108971095326437","1"
"Yes","2004","35-65 y.","Berlin","39","0.0754547498379082","0.0512918459775211","0.0996176536982952","1"
"Yes","2004","35-65 y.","Brandenburg","59","0.119424974655041","0.0907410808593557","0.148108868450726","1"
"Yes","2004","35-65 y.","Mecklenburg-Western Pomerania","38","0.146162573317086","0.105503752782306","0.186821393851865","1"
"Yes","2004","35-65 y.","Saxony","72","0.0781226928395808","0.0603309890555833","0.0959143966235783","1"
"Yes","2004","35-65 y.","Saxony-Anhalt","50","0.102799826466433","0.0760459722168092","0.129553680716056","1"
"Yes","2004","66 and older","Hamburg","10","","","","1"
"Yes","2004","66 and older","Lower Saxony","84","0.252904370357568","0.208126846819882","0.297681893895255","1"
"Yes","2004","66 and older","Bremen","8","","","","1"
"Yes","2004","66 and older","North Rhine-Westphalia","174","0.234110215558701","0.205039039082573","0.263181392034829","1"
"Yes","2004","66 and older","Hesse","49","0.247937998746571","0.191389321504043","0.304486675989098","1"
"Yes","2004","66 and older","Rhineland-Palatinate,Saarland","40","0.157693856747093","0.113308411528787","0.202079301965399","1"
"Yes","2004","66 and older","Baden-Württemberg","74","0.234508007818181","0.19229543983172","0.276720575804641","1"
"Yes","2004","66 and older","Bavaria","123","0.239528861579172","0.202845703905276","0.276212019253067","1"
"Yes","2004","66 and older","Berlin","29","","","","1"
"Yes","2004","66 and older","Brandenburg","43","0.251300935512886","0.190419976737785","0.312181894287987","1"
"Yes","2004","66 and older","Mecklenburg-Western Pomerania","16","","","","1"
"Yes","2004","35-65 y.","Lower Saxony","112","0.111878055848252","0.0926556967502395","0.131100414946265","1"
"Yes","2004","35-65 y.","Bremen","8","","","","1"
"Yes","2004","35-65 y.","North Rhine-Westphalia","301","0.128198379291107","0.115298419950304","0.14109833863191","1"
"Yes","2004","35-65 y.","Rhineland-Palatinate,Saarland","90","0.115663242060064","0.0928804644678958","0.138446019652233","1"
"Yes","2004","35-65 y.","Baden-Württemberg","159","0.101686700699589","0.0862939386902079","0.117079462708971","1"
"Yes","2004","66 and older","Saxony","56","0.210411953966657","0.163090165695748","0.257733742237565","1"
"Yes","2004","66 and older","Saxony-Anhalt","35","0.199142051385591","0.140142190101924","0.258141912669257","1"
"Yes","2004","66 and older","Thuringia","29","","","","1"
"Yes","2004","35-65 y.","Hamburg","16","","","","1"
